	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001272.1_28	QGNH01001272.1	QGNH01001272.1	28	20486	21508	-1	E			YP_001950136.1	YP_001950136.1 hypothetical protein RSL1_ORF258 [Ralstonia phage phiRSL1]	False	0.407	231.0	8.76e-66												0	False	
QGNH01001272.1_29	QGNH01001272.1	QGNH01001272.1	29	21567	22268	1	E																				0	False	
QGNH01001272.1_30	QGNH01001272.1	QGNH01001272.1	30	22259	22447	-1	E																				0	False	
QGNH01001272.1_31	QGNH01001272.1	QGNH01001272.1	31	22444	23193	-1	D																Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]				0	False	
QGNH01001272.1_32	QGNH01001272.1	QGNH01001272.1	32	23210	23440	-1	E																				0	False	
QGNH01001272.1_33	QGNH01001272.1	QGNH01001272.1	33	23440	24195	-1	E																				0	False	
QGNH01001272.1_34	QGNH01001272.1	QGNH01001272.1	34	24227	24589	1	E																				0	False	
QGNH01001272.1_35	QGNH01001272.1	QGNH01001272.1	35	24586	25185	-1	D																AAA domain [PF13671.9]				0	False	
QGNH01001272.1_36	QGNH01001272.1	QGNH01001272.1	36	25241	25435	1	E																				0	False	
QGNH01001272.1_37	QGNH01001272.1	QGNH01001272.1	37	25432	25719	1	E																				0	False	
QGNH01001272.1_38	QGNH01001272.1	QGNH01001272.1	38	25758	28241	-1	D			YP_224270.1	YP_224270.1 DarB-like antirestriction [Listonella phage phiHSIC]	False	0.271	265.0	1.169e-71	MER0278237	N09	MER0278237 - family N9 unassigned peptide lyases (Selenomonas sp) [N09.UPW]#N09#{peptidase unit: 33-383}~source ZP_19269533~	False	0.414	254.0	6.263e-68	Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]; LAGLIDADG-like domain [PF14528.9]	VOG00203	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	P
QGNH01001272.1_39	QGNH01001272.1	QGNH01001272.1	39	28294	29235	1	E			YP_009201461.1	YP_009201461.1 hypothetical protein AVU32_gp358 [Vibrio phage ValKK3]	False	0.234	87.0	3.117e-17									VOG12217	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001272.1_40	QGNH01001272.1	QGNH01001272.1	40	29232	30830	-1	E																				0	False	
QGNH01001272.1_41	QGNH01001272.1	QGNH01001272.1	41	31527	32252	-1	E																				0	False	
QGNH01001272.1_42	QGNH01001272.1	QGNH01001272.1	42	32314	32646	-1	E																				0	False	
QGNH01001272.1_43	QGNH01001272.1	QGNH01001272.1	43	32643	32831	-1	E																				0	False	
QGNH01001272.1_44	QGNH01001272.1	QGNH01001272.1	44	32809	33501	-1	E																				0	False	
QGNH01001272.1_45	QGNH01001272.1	QGNH01001272.1	45	33498	34427	-1	E																				0	False	
QGNH01001272.1_46	QGNH01001272.1	QGNH01001272.1	46	34487	35860	1	D			YP_010097799.1	YP_010097799.1 hypothetical protein KNU05_gp096 [Synechococcus virus S-PRM1]	True	0.746	691.0	2.901e-222								Nucleotidyl transferase [PF00483.26]; Haloacid dehalogenase-like hydrolase [PF13419.9]	VOG00933	REFSEQ hydrolase; Xu	Xu	0	False	
QGNH01001272.1_47	QGNH01001272.1	QGNH01001272.1	47	35854	36342	1	E			YP_004322355.1	YP_004322355.1 hypothetical protein SSM2_208 [Synechococcus phage S-SM2]	False	0.475	131.0	3.613e-34									VOG20656	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001272.1_48	QGNH01001272.1	QGNH01001272.1	48	36321	37034	-1	E																				0	False	
QGNH01001272.1_49	QGNH01001272.1	QGNH01001272.1	49	37164	38339	-1	C	K07496	putative transposase	YP_009214502.1	YP_009214502.1 transposase [Staphylococcus phage phiIPLA-C1C]	False	0.281	99.0	1.041e-20								Putative transposase DNA-binding domain [PF07282.14]	VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	0	False	V
QGNH01001272.1_50	QGNH01001272.1	QGNH01001272.1	50	38679	38777	-1	E																				0	False	
QGNH01001272.1_51	QGNH01001272.1	QGNH01001272.1	51	38790	39521	-1	E																				0	False	
QGNH01001272.1_52	QGNH01001272.1	QGNH01001272.1	52	39539	39862	-1	E																				0	False	
QGNH01001272.1_53	QGNH01001272.1	QGNH01001272.1	53	40324	40968	1	D									MER0061660	C39	MER0061660 - family C39 unassigned peptidases (Paraburkholderia xenovorans) [C39.UPW]#C39#{peptidase unit: 299-440}~source ABE35472~	False	0.278	62.0	2.007e-09	Peptidase_C39 like family [PF13529.9]; Papain-like cysteine protease AvrRpt2 [PF12385.11]				0	False	P
QGNH01001272.1_54	QGNH01001272.1	QGNH01001272.1	54	40923	41192	-1	E																				0	False	
QGNH01001272.1_55	QGNH01001272.1	QGNH01001272.1	55	41268	41525	1	E																				0	False	
QGNH01001272.1_56	QGNH01001272.1	QGNH01001272.1	56	41522	42025	-1	D																Prohead core protein serine protease [PF03420.16]				0	False	
QGNH01001272.1_57	QGNH01001272.1	QGNH01001272.1	57	42222	42503	-1	E																				0	False	
QGNH01001272.1_58	QGNH01001272.1	QGNH01001272.1	58	43102	43440	1	D																Response regulator receiver domain [PF00072.27]				0	False	
QGNH01001272.1_59	QGNH01001272.1	QGNH01001272.1	59	43427	43768	-1	E																				0	False	
QGNH01001272.1_60	QGNH01001272.1	QGNH01001272.1	60	44022	44210	-1	E																				0	False	
QGNH01001272.1_61	QGNH01001272.1	QGNH01001272.1	61	44167	44793	-1	E																				0	False	
QGNH01001272.1_62	QGNH01001272.1	QGNH01001272.1	62	44736	45041	-1	E																				0	False	
QGNH01001272.1_63	QGNH01001272.1	QGNH01001272.1	63	45004	45306	-1	E																				0	False	
QGNH01001272.1_64	QGNH01001272.1	QGNH01001272.1	64	45309	45533	-1	E																				0	False	
QGNH01001272.1_65	QGNH01001272.1	QGNH01001272.1	65	45530	45928	-1	E			YP_009903884.1	YP_009903884.1 hypothetical protein H1O15_gp103 [Achromobacter phage Motura]	False	0.33	68.0	5.922e-13												0	False	
QGNH01001272.1_66	QGNH01001272.1	QGNH01001272.1	66	46246	46623	-1	E																				0	False	
QGNH01001272.1_67	QGNH01001272.1	QGNH01001272.1	67	46719	46991	-1	E																				0	False	
QGNH01001272.1_68	QGNH01001272.1	QGNH01001272.1	68	46969	47220	-1	E																				0	False	
QGNH01001272.1_69	QGNH01001272.1	QGNH01001272.1	69	47272	47526	-1	E																				0	False	
QGNH01001272.1_70	QGNH01001272.1	QGNH01001272.1	70	47648	47878	-1	E																				0	False	
QGNH01001272.1_71	QGNH01001272.1	QGNH01001272.1	71	47880	48455	-1	E																				0	False	
QGNH01001272.1_72	QGNH01001272.1	QGNH01001272.1	72	48466	49296	-1	E																				0	False	F
QGNH01001272.1_73	QGNH01001272.1	QGNH01001272.1	73	49309	50256	-1	E																				0	False	F
QGNH01001272.1_74	QGNH01001272.1	QGNH01001272.1	74	50713	50970	-1	E																				0	False	F
QGNH01001272.1_75	QGNH01001272.1	QGNH01001272.1	75	50976	51179	-1	E																				0	False	F
QGNH01001272.1_76	QGNH01001272.1	QGNH01001272.1	76	51176	51373	-1	E																				0	False	F
QGNH01001272.1_77	QGNH01001272.1	QGNH01001272.1	77	51370	52434	-1	D																Iron-sulfur cluster-binding domain [PF13186.9]; Radical SAM superfamily [PF04055.24]				0	False	F
QGNH01001272.1_78	QGNH01001272.1	QGNH01001272.1	78	52458	53087	1	E																				0	False	F
QGNH01001272.1_79	QGNH01001272.1	QGNH01001272.1	79	53088	53678	1	D																Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]				0	False	F
