NZ_CP030760.1_3571	K00004	1.1.1.4	1.1e-22	36.4
NZ_CP030760.1_4283	K00004	1.1.1.4	1.5e-17	31.7
NZ_CP030760.1_4283	K00004	1.1.1.4	1.5e-17	30.0
NZ_CP030760.1_2682	K00006	1.1.1.8
	1.4e-21	74.9
NZ_CP030761.1_874	K00006	1.1.1.8
	7.8e-13	46.4
NZ_CP030761.1_886	K00006	1.1.1.8
	1e-14	46.0
NZ_CP030760.1_2682	K00006	1.1.1.8
	4.3e-38	124.2
NZ_CP030760.1_3024	K00007	1.1.1.11
	5.2e-78	84.5
NZ_CP030760.1_2396	K00007	1.1.1.11
	7.5e-91	215.5
NZ_CP030760.1_2396	K00007	1.1.1.11
	5.7e-90	213.2
NZ_CP030760.1_3024	K00007	1.1.1.11
	5.2e-78	174.9
NZ_CP030760.1_3024	K00007	1.1.1.11
	1.4e-75	169.7
NZ_CP030764.1_252	K00008,K05351	1.1.1.14	4.2e-30	64.1
NZ_CP030760.1_1545	K00008,K05351	1.1.1.14	5.4e-24	64.1
NZ_CP030763.1_677	K00008,K05351	1.1.1.14	4.8e-28	60.5
NZ_CP030764.1_252	K00008,K05351	1.1.1.14	4.2e-30	39.4
NZ_CP030763.1_677	K00008,K05351	1.1.1.14	4.8e-28	37.0
NZ_CP030760.1_1373	K00011	1.1.1.21
	5.5e-95	315.1
NZ_CP030760.1_2745	K00011	1.1.1.21
	4.1e-60	201.8
NZ_CP030760.1_2745	K00011	1.1.1.21
	9.8e-57	190.5
NZ_CP030760.1_2745	K00011	1.1.1.21
	1.7e-50	170.3
NZ_CP030760.1_1373	K00011	1.1.1.21
	4e-30	103.4
NZ_CP030760.1_1863	K00012	1.1.1.22
	3.7e-142	460.9
NZ_CP030760.1_1863	K00012	1.1.1.22
	2.1e-162	263.4
NZ_CP030760.1_1863	K00012	1.1.1.22
	2e-70	192.3
NZ_CP030760.1_1863	K00012	1.1.1.22
	2.1e-162	145.8
NZ_CP030760.1_1863	K00012	1.1.1.22
	2.1e-162	127.3
NZ_CP030760.1_3537	K00013	1.1.1.23
	3.4e-173	574.9
NZ_CP030760.1_3537	K00013	1.1.1.23
	4.5e-127	423.0
NZ_CP030761.1_749	K00013	1.1.1.23
	6.8e-102	340.5
NZ_CP030760.1_2974	K00013	1.1.1.23
	8.8e-09	33.3
NZ_CP030760.1_2981	K00013	1.1.1.23
	1e-41	138.7
NZ_CP030760.1_2936	K00014,K00800,K00891,K01735,K03785,K13830	1.1.1.25	2.1e-12	45.5
NZ_CP030761.1_841	K00014,K00800,K00891,K01735,K03785,K13830	1.1.1.25	2.4e-10	38.8
NZ_CP030764.1_584	K00014,K00891	1.1.1.25	2.2e-25	58.4
NZ_CP030760.1_2936	K00014,K00891	1.1.1.25	2e-31	55.2
NZ_CP030760.1_2936	K00014,K00891	1.1.1.25	2e-31	50.7
NZ_CP030761.1_841	K00014,K00891	1.1.1.25	1.4e-31	49.6
NZ_CP030760.1_2563	K00014,K00891	1.1.1.25	2.1e-31	107.6
NZ_CP030760.1_3863	K00014,K03785	1.1.1.25	5.1e-49	59.4
NZ_CP030760.1_3535	K00014,K03785	1.1.1.25	8.9e-09	31.3
NZ_CP030760.1_3034	K00014,K03785	1.1.1.25	3.7e-52	176.0
NZ_CP030760.1_3863	K00014,K03785	1.1.1.25	5.1e-49	104.6
NZ_CP030760.1_2936	K00014,K13832	1.1.1.25	7.7e-36	75.3
NZ_CP030761.1_841	K00014,K13832	1.1.1.25	2.4e-31	64.1
NZ_CP030761.1_851	K00014,K13832	1.1.1.25	3.4e-25	63.0
NZ_CP030760.1_2936	K00014,K13832	1.1.1.25	7.7e-36	45.1
NZ_CP030761.1_841	K00014,K13832	1.1.1.25	2.4e-31	41.4
NZ_CP030760.1_2936	K00014	1.1.1.25
	1.6e-25	52.6
NZ_CP030761.1_841	K00014	1.1.1.25
	9.2e-20	38.7
NZ_CP030760.1_2936	K00014	1.1.1.25
	1.6e-25	33.5
NZ_CP030760.1_2562	K00014	1.1.1.25
	1.2e-61	207.3
NZ_CP030760.1_2563	K00014	1.1.1.25
	2.7e-34	117.2
NZ_CP030760.1_2638	K00016	1.1.1.27
	1.7e-123	410.2
NZ_CP030760.1_2638	K00016	1.1.1.27
	6.7e-58	194.9
NZ_CP030761.1_565	K00016	1.1.1.27
	5e-49	165.3
NZ_CP030760.1_2638	K00016	1.1.1.27
	2.5e-42	143.4
NZ_CP030760.1_2638	K00016	1.1.1.27
	5e-29	100.1
NZ_CP030760.1_2083	K00018,K00058	1.1.1.29	6.6e-50	166.8
NZ_CP030760.1_1946	K00018,K00058	1.1.1.29	2e-49	165.8
NZ_CP030760.1_3074	K00018,K00058	1.1.1.29	1.4e-48	162.9
NZ_CP030761.1_16	K00018,K00058	1.1.1.29	3.8e-38	129.1
NZ_CP030760.1_3011	K00018,K00058	1.1.1.29	6.2e-38	127.7
NZ_CP030760.1_2083	K00018	1.1.1.29
	2.9e-50	168.0
NZ_CP030761.1_15	K00018	1.1.1.29
	1.9e-41	139.9
NZ_CP030760.1_1946	K00018	1.1.1.29
	1.3e-37	126.3
NZ_CP030760.1_3074	K00018	1.1.1.29
	3.8e-37	125.9
NZ_CP030763.1_676	K00018	1.1.1.29
	6.5e-32	107.8
NZ_CP030760.1_923	K00020	1.1.1.31
	7.4e-104	342.7
NZ_CP030760.1_923	K00020	1.1.1.31
	1.7e-37	127.2
NZ_CP030760.1_1976	K00020	1.1.1.31
	2.9e-37	126.0
NZ_CP030760.1_1976	K00020	1.1.1.31
	4.6e-36	122.3
NZ_CP030764.1_265	K00020	1.1.1.31
	5e-30	102.8
NZ_CP030763.1_17	K00022,K08683	1.1.1.35	6.3e-59	196.0
NZ_CP030761.1_813	K00022,K08683	1.1.1.35	3.4e-35	120.0
NZ_CP030760.1_828	K00022,K08683	1.1.1.35	2.7e-32	110.7
NZ_CP030761.1_530	K00022,K08683	1.1.1.35	3.4e-32	110.2
NZ_CP030760.1_4557	K00022,K08683	1.1.1.35	3.3e-32	110.2
NZ_CP030760.1_3515	K00022,K10527,K01692,K07516,K07514	1.1.1.35	2.5e-114	250.6
NZ_CP030760.1_2529	K00022,K10527,K01692,K07516,K07514	1.1.1.35	1.7e-74	249.8
NZ_CP030760.1_3294	K00022,K10527,K01692,K07516,K07514	1.1.1.35	5.4e-49	165.5
NZ_CP030760.1_140	K00022,K10527,K01692,K07516,K07514	1.1.1.35	1e-41	141.7
NZ_CP030760.1_3515	K00022,K10527,K01692,K07516,K07514	1.1.1.35	2.5e-114	131.4
NZ_CP030760.1_2529	K00022	1.1.1.35
	8.2e-91	302.7
NZ_CP030760.1_2529	K00022	1.1.1.35
	2e-88	294.8
NZ_CP030760.1_3515	K00022	1.1.1.35
	1.3e-65	207.9
NZ_CP030760.1_3515	K00022	1.1.1.35
	1.9e-62	198.0
NZ_CP030761.1_530	K00022	1.1.1.35
	3.5e-39	132.4
NZ_CP030760.1_2821	K00023	1.1.1.36
	1.1e-69	232.0
NZ_CP030760.1_4557	K00023	1.1.1.36
	4.7e-39	132.2
NZ_CP030760.1_4557	K00023	1.1.1.36
	1e-37	124.2
NZ_CP030760.1_4098	K00023	1.1.1.36
	1.4e-29	101.5
NZ_CP030760.1_828	K00023	1.1.1.36
	2.2e-29	100.9
NZ_CP030760.1_2638	K00024	1.1.1.37
	9.7e-167	552.4
NZ_CP030760.1_2638	K00024	1.1.1.37
	3.4e-103	343.3
NZ_CP030760.1_2638	K00024	1.1.1.37
	2.6e-62	209.3
NZ_CP030760.1_2638	K00024	1.1.1.37
	1.3e-53	180.6
NZ_CP030760.1_2638	K00024	1.1.1.37
	7.8e-42	142.0
NZ_CP030760.1_2638	K00026,K00024,K00025	1.1.1.37
	1.7e-39	134.2
NZ_CP030760.1_3330	K00029,K00625	1.1.1.40	0	652.1
NZ_CP030760.1_825	K00029,K00625	1.1.1.40	5.3e-100	332.7
NZ_CP030760.1_825	K00029,K00625	1.1.1.40	9.1e-100	332.0
NZ_CP030760.1_3330	K00029,K00625	1.1.1.40	2.6e-52	175.9
NZ_CP030760.1_3330	K00029,K00625	1.1.1.40	1.1e-50	170.4
NZ_CP030760.1_788	K00031	1.1.1.42
	3e-174	570.4
NZ_CP030762.1_183	K00031	1.1.1.42
	1.6e-71	233.3
NZ_CP030761.1_496	K00031	1.1.1.42
	9.9e-60	200.7
NZ_CP030760.1_2898	K00031	1.1.1.42
	8.3e-42	141.9
NZ_CP030761.1_496	K00031	1.1.1.42
	4.5e-30	103.0
NZ_CP030760.1_959	K00033	1.1.1.44
	1.3e-176	586.5
NZ_CP030760.1_2120	K00033	1.1.1.44
	1.3e-19	27.1
NZ_CP030760.1_959	K00033	1.1.1.44
	2.6e-79	265.7
NZ_CP030760.1_959	K00033	1.1.1.44
	6.5e-68	227.6
NZ_CP030760.1_959	K00033	1.1.1.44
	4.8e-67	225.2
NZ_CP030760.1_3680	K00034,K01057,K13937	1.1.1.47	3.5e-64	215.8
NZ_CP030760.1_4256	K00034,K01057,K13937	1.1.1.47	7.4e-53	178.5
NZ_CP030761.1_240	K00035	1.1.1.48
	1.3e-19	68.8
NZ_CP030763.1_180	K00035	1.1.1.48
	1.7e-19	67.9
NZ_CP030762.1_173	K00035	1.1.1.48
	1.1e-17	62.6
NZ_CP030760.1_3020	K00035	1.1.1.48
	4.5e-17	60.4
NZ_CP030760.1_4573	K00035	1.1.1.48
	1.7e-78	259.2
NZ_CP030764.1_566	K00036,K01057,K00034,K13937	1.1.1.49	1.7e-21	75.1
NZ_CP030760.1_1083	K00036,K01057,K00034,K13937	1.1.1.49	8e-21	73.0
NZ_CP030760.1_477	K00036,K01057,K00034,K13937	1.1.1.49	1.6e-19	68.6
NZ_CP030760.1_3680	K00036,K01057,K00034,K13937	1.1.1.49	8.8e-66	220.7
NZ_CP030760.1_4256	K00036,K01057,K00034,K13937	1.1.1.49	1.4e-54	184.0
NZ_CP030760.1_3680	K00036	1.1.1.49
	3.1e-192	638.1
NZ_CP030760.1_4256	K00036	1.1.1.49
	5.4e-114	380.3
NZ_CP030760.1_3680	K00036	1.1.1.49
	1.7e-113	378.1
NZ_CP030760.1_4256	K00036	1.1.1.49
	3.7e-92	307.7
NZ_CP030760.1_3680	K00036	1.1.1.49
	2.1e-41	140.8
NZ_CP030763.1_608	K00039	1.1.1.56
	1.4e-74	248.1
NZ_CP030760.1_3564	K00039	1.1.1.56
	3.5e-69	230.5
NZ_CP030761.1_530	K00039	1.1.1.56
	4.3e-35	119.3
NZ_CP030760.1_209	K00039	1.1.1.56
	2e-34	117.5
NZ_CP030760.1_3218	K00039	1.1.1.56
	5.6e-34	115.9
NZ_CP030760.1_2396	K00040,K00045	1.1.1.57	3.9e-85	157.0
NZ_CP030760.1_3024	K00040,K00045	1.1.1.57	4.9e-79	155.3
NZ_CP030760.1_2396	K00040,K00045	1.1.1.57	3.9e-85	125.8
NZ_CP030760.1_3024	K00040,K00045	1.1.1.57	4.9e-79	107.6
NZ_CP030760.1_3024	K00040,K00854	1.1.1.57	1.9e-78	91.2
NZ_CP030760.1_2396	K00040,K00854	1.1.1.57	1.2e-87	182.0
NZ_CP030760.1_3024	K00040,K00854	1.1.1.57	1.9e-78	169.5
NZ_CP030760.1_2396	K00040,K00854	1.1.1.57	1.2e-87	109.9
NZ_CP030760.1_3024	K00040	1.1.1.57
	1.4e-190	399.7
NZ_CP030760.1_3024	K00040	1.1.1.57
	2.6e-98	193.6
NZ_CP030760.1_3024	K00040	1.1.1.57
	2.3e-82	173.8
NZ_CP030760.1_3024	K00040	1.1.1.57
	2.6e-98	132.5
NZ_CP030760.1_2396	K00040	1.1.1.57
	3.6e-111	125.9
NZ_CP030760.1_3024	K00041	1.1.1.58
	6.7e-44	27.8
NZ_CP030760.1_3024	K00041	1.1.1.58
	6.7e-44	119.5
NZ_CP030760.1_2396	K00041	1.1.1.58
	2.6e-40	117.7
NZ_CP030760.1_1477	K00043	1.1.1.61
	2.3e-182	604.1
NZ_CP030762.1_87	K00043	1.1.1.61
	7.7e-69	230.8
NZ_CP030761.1_803	K00043	1.1.1.61
	1e-62	210.5
NZ_CP030763.1_119	K00043	1.1.1.61
	3e-53	179.5
NZ_CP030760.1_1477	K00043	1.1.1.61
	3.6e-48	162.8
NZ_CP030760.1_4153	K00044,K10251	1.1.1.62	1.8e-28	97.5
NZ_CP030760.1_2182	K00044,K10251	1.1.1.62	1.3e-22	78.4
NZ_CP030760.1_2033	K00044,K10251	1.1.1.62	7.9e-19	66.3
NZ_CP030761.1_738	K00044,K10251	1.1.1.62	2e-18	65.0
NZ_CP030763.1_637	K00044,K10251	1.1.1.62	2.7e-16	56.4
NZ_CP030764.1_462	K00046,K00065	1.1.1.69	9e-58	193.3
NZ_CP030761.1_530	K00046,K00065	1.1.1.69	1.6e-41	140.3
NZ_CP030761.1_748	K00046,K00065	1.1.1.69	4.8e-41	138.8
NZ_CP030764.1_407	K00046,K00065	1.1.1.69	5.8e-39	132.1
NZ_CP030760.1_3218	K00046,K00065	1.1.1.69	9.5e-38	128.1
NZ_CP030760.1_1946	K00050	1.1.1.81
	5.2e-67	223.2
NZ_CP030760.1_1946	K00050	1.1.1.81
	1.5e-51	172.7
NZ_CP030763.1_676	K00050	1.1.1.81
	7e-45	150.9
NZ_CP030761.1_150	K00050	1.1.1.81
	1.5e-42	142.3
NZ_CP030760.1_2083	K00050	1.1.1.81
	2e-40	136.3
NZ_CP030760.1_2898	K00052	1.1.1.85
	8.4e-83	276.8
NZ_CP030761.1_496	K00052	1.1.1.85
	1e-82	276.5
NZ_CP030761.1_496	K00052	1.1.1.85
	2e-75	252.7
NZ_CP030760.1_2898	K00052	1.1.1.85
	2.6e-70	235.9
NZ_CP030760.1_1335	K00053	1.1.1.86
	7.9e-141	467.1
NZ_CP030761.1_1091	K00053	1.1.1.86
	7.5e-10	36.6
NZ_CP030760.1_2547	K00053	1.1.1.86
	5.6e-07	27.3
NZ_CP030761.1_746	K00053	1.1.1.86
	1.1e-06	26.3
NZ_CP030761.1_503	K00053	1.1.1.86
	1.9e-06	25.3
NZ_CP030761.1_571	K00055	1.1.1.90
	3.1e-81	132.4
NZ_CP030761.1_571	K00055	1.1.1.90
	3.1e-81	131.7
NZ_CP030762.1_166	K00055	1.1.1.90
	9.8e-73	120.0
NZ_CP030762.1_166	K00055	1.1.1.90
	9.8e-73	118.3
NZ_CP030761.1_571	K00055	1.1.1.90
	4.4e-52	101.5
NZ_CP030760.1_2083	K00058,K00100	1.1.1.95
	7.7e-21	72.4
NZ_CP030760.1_3011	K00058,K00100	1.1.1.95
	5.3e-20	70.4
NZ_CP030761.1_15	K00058,K00100	1.1.1.95
	1e-15	54.9
NZ_CP030761.1_15	K00058,K00100	1.1.1.95
	8.2e-62	36.8
NZ_CP030761.1_15	K00058,K00100	1.1.1.95
	8.2e-62	168.7
NZ_CP030760.1_2083	K00058,K04496	1.1.1.95
	1.2e-55	185.5
NZ_CP030760.1_1946	K00058,K04496	1.1.1.95
	3.2e-47	158.4
NZ_CP030761.1_16	K00058,K04496	1.1.1.95
	7.6e-47	157.1
NZ_CP030761.1_15	K00058,K04496	1.1.1.95
	1.6e-44	148.8
NZ_CP030760.1_3074	K00058,K04496	1.1.1.95
	9.5e-43	143.9
NZ_CP030760.1_2083	K00058	1.1.1.95
	1.1e-96	319.4
NZ_CP030760.1_3011	K00058	1.1.1.95
	1.3e-40	136.9
NZ_CP030761.1_16	K00058	1.1.1.95
	4.3e-39	132.5
NZ_CP030763.1_34	K00058	1.1.1.95
	5.7e-39	131.0
NZ_CP030760.1_1946	K00058	1.1.1.95
	3.3e-38	129.5
NZ_CP030760.1_3435	K00060	1.1.1.103
	2.7e-29	70.1
NZ_CP030763.1_429	K00060	1.1.1.103
	7.9e-16	56.5
NZ_CP030761.1_160	K00060	1.1.1.103
	1.2e-12	45.8
NZ_CP030760.1_1872	K00060	1.1.1.103
	4.4e-12	43.9
NZ_CP030760.1_3727	K00060	1.1.1.103
	1.2e-11	42.9
NZ_CP030761.1_530	K00061	1.1.1.-
	4.1e-20	70.7
NZ_CP030760.1_3218	K00061	1.1.1.-
	1.1e-19	69.3
NZ_CP030760.1_4128	K00061	1.1.1.-
	7e-18	63.6
NZ_CP030760.1_209	K00061	1.1.1.-
	3.6e-17	61.0
NZ_CP030760.1_4178	K00061	1.1.1.-
	3.3e-15	54.9
NZ_CP030764.1_407	K00065	1.1.1.125
	8.4e-68	225.7
NZ_CP030760.1_4098	K00065	1.1.1.125
	3.3e-46	155.4
NZ_CP030761.1_748	K00065	1.1.1.125
	4.4e-43	145.1
NZ_CP030760.1_878	K00065	1.1.1.125
	9.1e-43	144.2
NZ_CP030763.1_609	K00065	1.1.1.125
	1.3e-41	140.8
NZ_CP030760.1_1863	K00066	1.1.1.132
	1.6e-103	333.0
NZ_CP030764.1_557	K00066	1.1.1.132
	9.3e-42	25.0
NZ_CP030760.1_1863	K00066	1.1.1.132
	4.1e-88	171.9
NZ_CP030764.1_557	K00066	1.1.1.132
	9.3e-42	113.1
NZ_CP030760.1_1863	K00066	1.1.1.132
	4.1e-88	112.7
NZ_CP030761.1_158	K00073	1.1.1.154
	8.9e-48	161.7
NZ_CP030761.1_565	K00073	1.1.1.154
	4.1e-38	130.0
NZ_CP030760.1_1391	K00075	1.1.1.158
	1.5e-40	83.4
NZ_CP030761.1_1028	K00075	1.1.1.158
	3.8e-07	26.4
NZ_CP030760.1_3784	K00075	1.1.1.158
	9e-07	25.3
NZ_CP030760.1_1435	K00075	1.1.1.158
	6.2e-68	128.2
NZ_CP030760.1_1435	K00075	1.1.1.158
	2.1e-30	102.9
NZ_CP030763.1_492	K00078	1.3.1.20	9.4e-29	98.2
NZ_CP030761.1_240	K00078	1.3.1.20	2.8e-20	71.1
NZ_CP030760.1_1759	K00078	1.3.1.20	1.3e-20	70.5
NZ_CP030763.1_462	K00078	1.3.1.20	3.4e-19	66.9
NZ_CP030760.1_3203	K00078	1.3.1.20	3.2e-33	112.5
NZ_CP030760.1_1714	K00087	1.17.1.4
	2.8e-128	419.8
NZ_CP030760.1_1712	K00087	1.17.1.4
	3.4e-11	41.4
NZ_CP030760.1_1714	K00087	1.17.1.4
	1.9e-83	272.9
NZ_CP030760.1_1714	K00087	1.17.1.4
	8.8e-82	267.8
NZ_CP030761.1_787	K00087	1.17.1.4
	2.1e-60	103.3
NZ_CP030760.1_3766	K00088,K00364	1.1.1.205	5.2e-152	396.4
NZ_CP030762.1_125	K00088,K00364	1.1.1.205	4.2e-117	389.6
NZ_CP030764.1_436	K00088,K00364	1.1.1.205	2.1e-10	37.9
NZ_CP030760.1_3766	K00088,K00364	1.1.1.205	5.2e-152	110.2
NZ_CP030762.1_125	K00088	1.1.1.205
	9.6e-100	332.5
NZ_CP030761.1_687	K00088	1.1.1.205
	1e-10	27.0
NZ_CP030762.1_125	K00088	1.1.1.205
	4.8e-80	267.8
NZ_CP030760.1_3766	K00088	1.1.1.205
	2.7e-84	251.1
NZ_CP030760.1_2461	K00088	1.1.1.205
	2.2e-13	25.5
NZ_CP030762.1_87	K00093	1.1.1.244
	2.7e-84	281.6
NZ_CP030760.1_1477	K00093	1.1.1.244
	3.4e-80	268.2
NZ_CP030761.1_803	K00093	1.1.1.244
	1.9e-74	249.3
NZ_CP030762.1_31	K00093	1.1.1.244
	2.1e-68	229.3
NZ_CP030763.1_119	K00093	1.1.1.244
	8e-61	204.4
NZ_CP030760.1_3571	K00094	1.1.1.251
	1.1e-28	65.0
NZ_CP030760.1_1545	K00094	1.1.1.251
	2.2e-26	55.6
NZ_CP030763.1_677	K00094	1.1.1.251
	7.7e-27	53.9
NZ_CP030763.1_677	K00094	1.1.1.251
	7.7e-27	40.3
NZ_CP030760.1_3571	K00094	1.1.1.251
	1.1e-28	33.1
NZ_CP030760.1_2083	K00100,K00058	1.1.1.95
	4.5e-21	73.3
NZ_CP030760.1_3011	K00100,K00058	1.1.1.95
	3e-20	71.2
NZ_CP030760.1_3074	K00100,K00058	1.1.1.95
	7.9e-20	69.8
NZ_CP030763.1_34	K00100,K00058	1.1.1.95
	9.7e-20	69.6
NZ_CP030761.1_15	K00100,K00058	1.1.1.95
	4.9e-51	171.1
NZ_CP030762.1_166	K00100,K00153,K00155	1.1.1.306
	8.4e-28	61.5
NZ_CP030761.1_571	K00100,K00153,K00155	1.1.1.306
	1e-30	60.4
NZ_CP030761.1_663	K00100,K00153,K00155	1.1.1.306
	1e-26	49.8
NZ_CP030761.1_571	K00100,K00153,K00155	1.1.1.306
	1e-30	49.3
NZ_CP030762.1_166	K00100,K00153,K00155	1.1.1.306
	8.4e-28	39.8
NZ_CP030760.1_4098	K00100,K00224
		2.3e-25	87.5
NZ_CP030760.1_4098	K00100,K00224
		7.3e-23	79.6
NZ_CP030761.1_773	K00100,K00224
		5.6e-22	76.7
NZ_CP030761.1_347	K00100,K00224
		9.8e-94	309.7
NZ_CP030761.1_347	K00100,K00224
		9.5e-52	173.0
NZ_CP030760.1_1391	K00102,K00004	1.1.2.4	4.2e-164	335.8
NZ_CP030761.1_26	K00102,K00004	1.1.2.4	1.8e-66	219.3
NZ_CP030760.1_1391	K00102,K00004	1.1.2.4	2.3e-65	216.5
NZ_CP030761.1_26	K00102,K00004	1.1.2.4	1e-156	213.6
NZ_CP030760.1_1391	K00102,K00004	1.1.2.4	4.2e-164	206.7
NZ_CP030760.1_1714	K00106	1.17.1.4	3.5e-207	682.9
NZ_CP030760.1_1712	K00106	1.17.1.4	1.5e-14	52.3
NZ_CP030760.1_1712	K00106	1.17.1.4	6.5e-14	50.0
NZ_CP030761.1_788	K00106	1.17.1.4	5e-08	30.3
NZ_CP030761.1_788	K00106	1.17.1.4	1.3e-06	26.7
NZ_CP030760.1_4061	K00107	1.1.3.37
	7.5e-12	43.6
NZ_CP030761.1_26	K00107	1.1.3.37
	1.7e-11	41.8
NZ_CP030760.1_3877	K00107	1.1.3.37
	6.7e-10	36.9
NZ_CP030760.1_1391	K00107	1.1.3.37
	5.8e-09	34.2
NZ_CP030761.1_1028	K00107	1.1.3.37
	9.1e-09	32.6
NZ_CP030760.1_147	K00108	1.1.99.1
	1.1e-261	616.5
NZ_CP030761.1_353	K00108	1.1.99.1
	6.8e-167	409.6
NZ_CP030760.1_147	K00108	1.1.99.1
