Name	Count
Starch and sucrose metabolism [PATH:ko00500]	93
DNA repair and recombination proteins [BR:ko03400]	148
Arginine biosynthesis [PATH:ko00220]	117
Atrazine degradation [PATH:ko00791]	38
Arginine and proline metabolism [PATH:ko00330]	110
Phenylalanine metabolism [PATH:ko00360]	85
Aminobenzoate degradation [PATH:ko00627]	75
Styrene degradation [PATH:ko00643]	24
Various types of N-glycan biosynthesis [PATH:ko00513]	14
Glycosaminoglycan degradation [PATH:ko00531]	7
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	3
Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	2
Other glycan degradation [PATH:ko00511]	17
Lysosome [PATH:ko04142]	11
Chaperones and folding catalysts [BR:ko03110]	13
Ascorbate and aldarate metabolism [PATH:ko00053]	33
Glycerolipid metabolism [PATH:ko00561]	31
Histidine metabolism [PATH:ko00340]	83
Pantothenate and CoA biosynthesis [PATH:ko00770]	24
Insect hormone biosynthesis [PATH:ko00981]	10
Limonene and pinene degradation [PATH:ko00903]	42
Chloroalkane and chloroalkene degradation [PATH:ko00625]	61
Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	481
Phenazine biosynthesis [PATH:ko00405]	52
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	111
Galactose metabolism [PATH:ko00052]	49
Lipopolysaccharide biosynthesis [PATH:ko00540]	32
Transcription machinery [BR:ko03021]	75
Bacterial chemotaxis [PATH:ko02030]	12
Glutathione metabolism [PATH:ko00480]	26
Phenylpropanoid biosynthesis [PATH:ko00940]	23
Geraniol degradation [PATH:ko00281]	48
Benzoate degradation [PATH:ko00362]	92
Caprolactam degradation [PATH:ko00930]	63
Pentose phosphate pathway [PATH:ko00030]	58
Purine metabolism [PATH:ko00230]	501
Streptomycin biosynthesis [PATH:ko00521]	8
Pyrimidine metabolism [PATH:ko00240]	164
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	10
Xylene degradation [PATH:ko00622]	16
MAPK signaling pathway - fly [PATH:ko04013]	51
FoxO signaling pathway [PATH:ko04068]	44
Longevity regulating pathway [PATH:ko04211]	102
Longevity regulating pathway - worm [PATH:ko04212]	21
Longevity regulating pathway - multiple species [PATH:ko04213]	132
Huntington disease [PATH:ko05016]	72
Lipid and atherosclerosis [PATH:ko05417]	53
MAPK signaling pathway - yeast [PATH:ko04011]	46
Mitophagy - yeast [PATH:ko04139]	18
DNA replication [PATH:ko03030]	34
Mismatch repair [PATH:ko03430]	26
Homologous recombination [PATH:ko03440]	30
DNA replication proteins [BR:ko03032]	40
Transcriptional misregulation in cancer [PATH:ko05202]	14
Drug metabolism - other enzymes [PATH:ko00983]	42
Taste transduction [PATH:ko04742]	31
Cyanoamino acid metabolism [PATH:ko00460]	18
Spliceosome [BR:ko03041]	85
MAPK signaling pathway [PATH:ko04010]	194
Phototransduction - fly [PATH:ko04745]	16
Cytoskeleton proteins [BR:ko04812]	20
Oocyte meiosis [PATH:ko04114]	159
Progesterone-mediated oocyte maturation [PATH:ko04914]	162
Phosphonate and phosphinate metabolism [PATH:ko00440]	3
Caffeine metabolism [PATH:ko00232]	5
C5-Branched dibasic acid metabolism [PATH:ko00660]	19
Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	20
Selenocompound metabolism [PATH:ko00450]	50
Biofilm formation - Vibrio cholerae [PATH:ko05111]	48
Biofilm formation - Escherichia coli [PATH:ko02026]	59
Hippo signaling pathway - multiple species [PATH:ko04392]	10
Nicotinate and nicotinamide metabolism [PATH:ko00760]	49
MAPK signaling pathway - plant [PATH:ko04016]	14
Amyotrophic lateral sclerosis [PATH:ko05014]	84
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	127
Salivary secretion [PATH:ko04970]	126
Pancreatic secretion [PATH:ko04972]	101
Carbohydrate digestion and absorption [PATH:ko04973]	7
Meiosis - yeast [PATH:ko04113]	57
Bladder cancer [PATH:ko05219]	35
Transcription factors [BR:ko03000]	16
Apelin signaling pathway [PATH:ko04371]	143
Calcium signaling pathway [PATH:ko04020]	106
cAMP signaling pathway [PATH:ko04024]	147
Oxytocin signaling pathway [PATH:ko04921]	176
Aldosterone synthesis and secretion [PATH:ko04925]	110
Cholinergic synapse [PATH:ko04725]	111
Long-term potentiation [PATH:ko04720]	59
Neurotrophin signaling pathway [PATH:ko04722]	82
Osteoclast differentiation [PATH:ko04380]	35
Glioma [PATH:ko05214]	23
Amphetamine addiction [PATH:ko05031]	14
Alcoholism [PATH:ko05034]	30
Wnt signaling pathway [PATH:ko04310]	16
Hedgehog signaling pathway [PATH:ko04340]	6
Hedgehog signaling pathway - fly [PATH:ko04341]	7
Hepatocellular carcinoma [PATH:ko05225]	32
Gastric cancer [PATH:ko05226]	26
Breast cancer [PATH:ko05224]	28
Human papillomavirus infection [PATH:ko05165]	32
Hippo signaling pathway [PATH:ko04390]	8
Hippo signaling pathway - fly [PATH:ko04391]	8
Circadian rhythm [PATH:ko04710]	3
Circadian rhythm - fly [PATH:ko04711]	3
Chromosome and associated proteins [BR:ko03036]	70
Tyrosine metabolism [PATH:ko00350]	86
Retinol metabolism [PATH:ko00830]	48
Naphthalene degradation [PATH:ko00626]	47
Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	45
Drug metabolism - cytochrome P450 [PATH:ko00982]	44
Sulfur metabolism [PATH:ko00920]	113
Pentose and glucuronate interconversions [PATH:ko00040]	46
Folate biosynthesis [PATH:ko00790]	53
Cysteine and methionine metabolism [PATH:ko00270]	169
Antimicrobial resistance genes [BR:ko01504]	32
Dioxin degradation [PATH:ko00621]	6
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	16
Thiamine metabolism [PATH:ko00730]	7
Sulfur relay system [PATH:ko04122]	13
Transfer RNA biogenesis [BR:ko03016]	21
Mitochondrial biogenesis [BR:ko03029]	20
Prokaryotic defense system [BR:ko02048]	4
Monobactam biosynthesis [PATH:ko00261]	73
Necroptosis [PATH:ko04217]	17
Insulin signaling pathway [PATH:ko04910]	40
Insulin resistance [PATH:ko04931]	30
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	5
Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	44
Viral carcinogenesis [PATH:ko05203]	24
Type II diabetes mellitus [PATH:ko04930]	17
RNA polymerase [PATH:ko03020]	62
Taurine and hypotaurine metabolism [PATH:ko00430]	17
Base excision repair [PATH:ko03410]	41
Cell cycle - Caulobacter [PATH:ko04112]	20
RIG-I-like receptor signaling pathway [PATH:ko04622]	16
Hepatitis B [PATH:ko05161]	46
Messenger RNA biogenesis [BR:ko03019]	55
Spliceosome [PATH:ko03040]	50
Plant hormone signal transduction [PATH:ko04075]	20
Peptidoglycan biosynthesis [PATH:ko00550]	33
beta-Lactam resistance [PATH:ko01501]	8
Glycosyltransferases [BR:ko01003]	59
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	11
Polyketide biosynthesis proteins [BR:ko01008]	11
Amino acid related enzymes [BR:ko01007]	128
RNA transport [PATH:ko03013]	11
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	31
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	2
RNA degradation [PATH:ko03018]	33
N-Glycan biosynthesis [PATH:ko00510]	17
Growth hormone synthesis, secretion and action [PATH:ko04935]	131
Circadian entrainment [PATH:ko04713]	149
Cytochrome P450 [BR:ko00199]	19
Novobiocin biosynthesis [PATH:ko00401]	54
VEGF signaling pathway [PATH:ko04370]	42
Cellular senescence [PATH:ko04218]	41
C-type lectin receptor signaling pathway [PATH:ko04625]	32
Axon regeneration [PATH:ko04361]	35
Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]	36
mTOR signaling pathway [PATH:ko04150]	38
Chemical carcinogenesis - receptor activation [PATH:ko05207]	130
Yersinia infection [PATH:ko05135]	54
TNF signaling pathway [PATH:ko04668]	61
Adrenergic signaling in cardiomyocytes [PATH:ko04261]	125
Pathways in cancer [PATH:ko05200]	154
MicroRNAs in cancer [PATH:ko05206]	39
Shigellosis [PATH:ko05131]	51
Ribosome biogenesis [BR:ko03009]	40
Plant-pathogen interaction [PATH:ko04626]	18
Toxoplasmosis [PATH:ko05145]	37
O-Antigen repeat unit biosynthesis [PATH:ko00542]	1
Oxidative phosphorylation [PATH:ko00190]	210
Synthesis and degradation of ketone bodies [PATH:ko00072]	15
Terpenoid backbone biosynthesis [PATH:ko00900]	20
Fat digestion and absorption [PATH:ko04975]	4
Carotenoid biosynthesis [PATH:ko00906]	4
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	17
One carbon pool by folate [PATH:ko00670]	39
Indole alkaloid biosynthesis [PATH:ko00901]	1
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	13
Betalain biosynthesis [PATH:ko00965]	1
Dopaminergic synapse [PATH:ko04728]	21
Serotonergic synapse [PATH:ko04726]	29
Cocaine addiction [PATH:ko05030]	9
Nitrotoluene degradation [PATH:ko00633]	25
Cell cycle [PATH:ko04110]	30
Cell cycle - yeast [PATH:ko04111]	39
p53 signaling pathway [PATH:ko04115]	3
Human T-cell leukemia virus 1 infection [PATH:ko05166]	129
Human immunodeficiency virus 1 infection [PATH:ko05170]	66
Toll and Imd signaling pathway [PATH:ko04624]	18
GnRH signaling pathway [PATH:ko04912]	131
Parkinson disease [PATH:ko05012]	69
Prion disease [PATH:ko05020]	71
Non-alcoholic fatty liver disease [PATH:ko04932]	62
Nucleotide excision repair [PATH:ko03420]	4
Protein phosphatases and associated proteins [BR:ko01009]	40
cGMP-PKG signaling pathway [PATH:ko04022]	181
Gap junction [PATH:ko04540]	138
Platelet activation [PATH:ko04611]	140
Renin secretion [PATH:ko04924]	52
Vascular smooth muscle contraction [PATH:ko04270]	164
Long-term depression [PATH:ko04730]	50
Phototransduction [PATH:ko04744]	24
Olfactory transduction [PATH:ko04740]	26
Regulation of lipolysis in adipocytes [PATH:ko04923]	109
AMPK signaling pathway [PATH:ko04152]	17
Thyroid hormone signaling pathway [PATH:ko04919]	26
Thyroid hormone synthesis [PATH:ko04918]	94
Retrograde endocannabinoid signaling [PATH:ko04723]	142
Amoebiasis [PATH:ko05146]	25
mRNA surveillance pathway [PATH:ko03015]	8
NOD-like receptor signaling pathway [PATH:ko04621]	38
Cytosolic DNA-sensing pathway [PATH:ko04623]	18
Tuberculosis [PATH:ko05152]	42
Regulation of actin cytoskeleton [PATH:ko04810]	42
Fc gamma R-mediated phagocytosis [PATH:ko04666]	38
Axon guidance [PATH:ko04360]	41
Glycerophospholipid metabolism [PATH:ko00564]	16
Ether lipid metabolism [PATH:ko00565]	4
Ras signaling pathway [PATH:ko04014]	28
Phospholipase D signaling pathway [PATH:ko04072]	114
Sphingolipid signaling pathway [PATH:ko04071]	38
Endocytosis [PATH:ko04144]	1
Parathyroid hormone synthesis, secretion and action [PATH:ko04928]	111
Glutamatergic synapse [PATH:ko04724]	108
Choline metabolism in cancer [PATH:ko05231]	27
Pancreatic cancer [PATH:ko05212]	26
Autophagy - yeast [PATH:ko04138]	14
Pertussis [PATH:ko05133]	45
Fluorobenzoate degradation [PATH:ko00364]	9
Toluene degradation [PATH:ko00623]	17
D-Arginine and D-ornithine metabolism [PATH:ko00472]	2
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	1
Protein processing in endoplasmic reticulum [PATH:ko04141]	17
Autophagy - animal [PATH:ko04140]	50
Apoptosis [PATH:ko04210]	39
Spinocerebellar ataxia [PATH:ko05017]	17
NF-kappa B signaling pathway [PATH:ko04064]	18
Apoptosis - fly [PATH:ko04214]	32
Adherens junction [PATH:ko04520]	17
Neutrophil extracellular trap formation [PATH:ko04613]	24
Toll-like receptor signaling pathway [PATH:ko04620]	41
T cell receptor signaling pathway [PATH:ko04660]	41
IL-17 signaling pathway [PATH:ko04657]	28
Coronavirus disease - COVID-19 [PATH:ko05171]	24
Measles [PATH:ko05162]	21
Herpes simplex virus 1 infection [PATH:ko05168]	18
Epstein-Barr virus infection [PATH:ko05169]	25
Leishmaniasis [PATH:ko05140]	27
Fluid shear stress and atherosclerosis [PATH:ko05418]	33
Nonribosomal peptide structures [PATH:ko01054]	2
GABAergic synapse [PATH:ko04727]	96
Biotin metabolism [PATH:ko00780]	3
Influenza A [PATH:ko05164]	24
Prenyltransferases [BR:ko01006]	24
Biosynthesis of ansamycins [PATH:ko01051]	4
alpha-Linolenic acid metabolism [PATH:ko00592]	14
Fatty acid elongation [PATH:ko00062]	18
Vancomycin resistance [PATH:ko01502]	6
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	3
Intestinal immune network for IgA production [PATH:ko04672]	5
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	16
Ubiquitin mediated proteolysis [PATH:ko04120]	4
Tight junction [PATH:ko04530]	13
Ubiquitin system [BR:ko04121]	4
Chagas disease [PATH:ko05142]	43
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	6
Bacterial secretion system [PATH:ko03070]	7
Secretion system [BR:ko02044]	29
Glucosinolate biosynthesis [PATH:ko00966]	7
Porphyrin and chlorophyll metabolism [PATH:ko00860]	14
Focal adhesion [PATH:ko04510]	31
Endometrial cancer [PATH:ko05213]	24
Bacterial invasion of epithelial cells [PATH:ko05100]	1
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	25
Arachidonic acid metabolism [PATH:ko00590]	4
Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	8
Ribosome biogenesis in eukaryotes [PATH:ko03008]	4
Mitophagy - animal [PATH:ko04137]	13
Circadian rhythm - plant [PATH:ko04712]	3
PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235]	34
Vitamin B6 metabolism [PATH:ko00750]	3
Fanconi anemia pathway [PATH:ko03460]	3
Platinum drug resistance [PATH:ko01524]	20
Ethylbenzene degradation [PATH:ko00642]	9
Translation factors [BR:ko03012]	5
Hepatitis C [PATH:ko05160]	29
Chemical carcinogenesis - DNA adducts [PATH:ko05204]	8
ErbB signaling pathway [PATH:ko04012]	28
Fc epsilon RI signaling pathway [PATH:ko04664]	30
Relaxin signaling pathway [PATH:ko04926]	133
Autophagy - other [PATH:ko04136]	7
Polyketide sugar unit biosynthesis [PATH:ko00523]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Acarbose and validamycin biosynthesis [PATH:ko00525]	1
Type I diabetes mellitus [PATH:ko04940]	1
Viral proteins [BR:ko03200]	4
Antifolate resistance [PATH:ko01523]	13
Carbapenem biosynthesis [PATH:ko00332]	3
TGF-beta signaling pathway [PATH:ko04350]	18
PI3K-Akt signaling pathway [PATH:ko04151]	47
Proteoglycans in cancer [PATH:ko05205]	35
Colorectal cancer [PATH:ko05210]	26
Acute myeloid leukemia [PATH:ko05221]	27
Human cytomegalovirus infection [PATH:ko05163]	124
EGFR tyrosine kinase inhibitor resistance [PATH:ko01521]	25
Endocrine resistance [PATH:ko01522]	120
Biosynthesis of type II polyketide backbone [PATH:ko01056]	2
Legionellosis [PATH:ko05134]	3
Phagosome [PATH:ko04145]	8
Collecting duct acid secretion [PATH:ko04966]	1
Synaptic vesicle cycle [PATH:ko04721]	2
Vibrio cholerae infection [PATH:ko05110]	27
Rheumatoid arthritis [PATH:ko05323]	4
Photosynthesis [PATH:ko00195]	4
Photosynthesis proteins [BR:ko00194]	4
Rap1 signaling pathway [PATH:ko04015]	124
Signaling pathways regulating pluripotency of stem cells [PATH:ko04550]	21
Natural killer cell mediated cytotoxicity [PATH:ko04650]	21
Th1 and Th2 cell differentiation [PATH:ko04658]	17
Th17 cell differentiation [PATH:ko04659]	17
B cell receptor signaling pathway [PATH:ko04662]	21
Chemokine signaling pathway [PATH:ko04062]	113
GnRH secretion [PATH:ko04929]	19
Estrogen signaling pathway [PATH:ko04915]	118
Prolactin signaling pathway [PATH:ko04917]	23
Melanogenesis [PATH:ko04916]	110
Aldosterone-regulated sodium reabsorption [PATH:ko04960]	16
Dorso-ventral axis formation [PATH:ko04320]	16
Thyroid cancer [PATH:ko05216]	17
Chronic myeloid leukemia [PATH:ko05220]	22
Melanoma [PATH:ko05218]	21
Renal cell carcinoma [PATH:ko05211]	22
Prostate cancer [PATH:ko05215]	23
Non-small cell lung cancer [PATH:ko05223]	25
AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933]	23
Cushing syndrome [PATH:ko04934]	116
Sphingolipid metabolism [PATH:ko00600]	7
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	5
Insulin secretion [PATH:ko04911]	92
Ovarian steroidogenesis [PATH:ko04913]	96
Cortisol synthesis and secretion [PATH:ko04927]	92
Gastric acid secretion [PATH:ko04971]	92
Bile secretion [PATH:ko04976]	92
Vasopressin-regulated water reabsorption [PATH:ko04962]	32
Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961]	21
Inflammatory mediator regulation of TRP channels [PATH:ko04750]	101
Morphine addiction [PATH:ko05032]	98
Dilated cardiomyopathy [PATH:ko05414]	95
Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]	1
Steroid hormone biosynthesis [PATH:ko00140]	5
Linoleic acid metabolism [PATH:ko00591]	1
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	3
Flavonoid biosynthesis [PATH:ko00941]	3
Flavone and flavonol biosynthesis [PATH:ko00944]	1
JAK-STAT signaling pathway [PATH:ko04630]	5
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]	2
D-Alanine metabolism [PATH:ko00473]	3
Primary immunodeficiency [PATH:ko05340]	3
Function unknown	6
Other types of O-glycan biosynthesis [PATH:ko00514]	3
Leukocyte transendothelial migration [PATH:ko04670]	4
Mucin type O-glycan biosynthesis [PATH:ko00512]	1
Apoptosis - multiple species [PATH:ko04215]	2
Small cell lung cancer [PATH:ko05222]	10
Inositol phosphate metabolism [PATH:ko00562]	4
Biosynthesis of type II polyketide products [PATH:ko01057]	1
Bisphenol degradation [PATH:ko00363]	2
Signaling proteins	2
Mannose type O-glycan biosynthesis [PATH:ko00515]	1
Notch signaling pathway [PATH:ko04330]	1
Basal transcription factors [PATH:ko03022]	1
Brassinosteroid biosynthesis [PATH:ko00905]	1
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532]	2
General function prediction only	2
Proximal tubule bicarbonate reclamation [PATH:ko04964]	2
Steroid degradation [PATH:ko00984]	2
Staphylococcus aureus infection [PATH:ko05150]	1
Maturity onset diabetes of the young [PATH:ko04950]	1
Riboflavin metabolism [PATH:ko00740]	2
CD molecules [BR:ko04090]	4
Translation	1
Hematopoietic cell lineage [PATH:ko04640]	1
Replication and repair	1
Cardiac muscle contraction [PATH:ko04260]	3
Hypertrophic cardiomyopathy [PATH:ko05410]	3
Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412]	3
Bacterial toxins [BR:ko02042]	1
Glycosaminoglycan binding proteins [BR:ko00536]	1
Mineral absorption [PATH:ko04978]	2
Primary bile acid biosynthesis [PATH:ko00120]	1
Steroid biosynthesis [PATH:ko00100]	2
Cutin, suberine and wax biosynthesis [PATH:ko00073]	1
Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]	1
Energy metabolism	1
Tetracycline biosynthesis [PATH:ko00253]	1
Pattern recognition receptors [BR:ko04054]	1
