	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
KC292020_KC292020.1_23	KC292020	KC292020.1	23	16455	16691	1	E											0
KC292020_KC292020.1_24	KC292020	KC292020.1	24	16694	18514	1	E											0
KC292020_KC292020.1_25	KC292020	KC292020.1	25	18515	19078	1	E											0
KC292020_KC292020.1_26	KC292020	KC292020.1	26	19075	20508	1	E											0
KC292020_KC292020.1_27	KC292020	KC292020.1	27	20511	20951	1	E											0
KC292020_KC292020.1_28	KC292020	KC292020.1	28	20948	21310	1	E											0
KC292020_KC292020.1_29	KC292020	KC292020.1	29	21375	21701	1	E											0
KC292020_KC292020.1_30	KC292020	KC292020.1	30	21698	22933	1	D										Baseplate J-like protein [PF04865.17]	0
KC292020_KC292020.1_31	KC292020	KC292020.1	31	22938	23591	1	E											0
KC292020_KC292020.1_32	KC292020	KC292020.1	32	23592	25001	1	E											0
KC292020_KC292020.1_33	KC292020	KC292020.1	33	25016	26221	1	E											0
KC292020_KC292020.1_34	KC292020	KC292020.1	34	26223	26606	1	E											0
KC292020_KC292020.1_35	KC292020	KC292020.1	35	26628	27119	1	E											0
KC292020_KC292020.1_36	KC292020	KC292020.1	36	27135	27971	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
KC292020_KC292020.1_37	KC292020	KC292020.1	37	28038	28163	1	E											0
KC292020_KC292020.1_38	KC292020	KC292020.1	38	28401	30818	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
KC292020_KC292020.1_39	KC292020	KC292020.1	39	30916	31104	-1	E											0
KC292020_KC292020.1_40	KC292020	KC292020.1	40	31593	32753	1	D										Phage integrase family [PF00589.25]	0
KC292020_KC292020.1_41	KC292020	KC292020.1	41	32755	33213	-1	E											0
KC292020_KC292020.1_42	KC292020	KC292020.1	42	33371	33661	-1	D										HNH endonuclease [PF13392.9]	0
KC292020_KC292020.1_43	KC292020	KC292020.1	43	33663	35027	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
KC292020_KC292020.1_44	KC292020	KC292020.1	44	35275	35487	-1	E											0
KC292020_KC292020.1_45	KC292020	KC292020.1	45	35477	35665	-1	E											0
KC292020_KC292020.1_46	KC292020	KC292020.1	46	35668	35880	-1	E											0
KC292020_KC292020.1_47	KC292020	KC292020.1	47	35877	36308	-1	E											0
KC292020_KC292020.1_48	KC292020	KC292020.1	48	36305	36853	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
KC292020_KC292020.1_49	KC292020	KC292020.1	49	36850	37554	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
KC292020_KC292020.1_50	KC292020	KC292020.1	50	37557	37745	-1	E											0
KC292020_KC292020.1_51	KC292020	KC292020.1	51	37738	37902	-1	E											0
KC292020_KC292020.1_52	KC292020	KC292020.1	52	37996	38376	-1	E											0
KC292020_KC292020.1_53	KC292020	KC292020.1	53	38456	38554	-1	E											0
KC292020_KC292020.1_54	KC292020	KC292020.1	54	38551	38727	-1	E											0
KC292020_KC292020.1_55	KC292020	KC292020.1	55	38736	41300	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
KC292020_KC292020.1_56	KC292020	KC292020.1	56	41418	41891	-1	E											0
KC292020_KC292020.1_57	KC292020	KC292020.1	57	42073	42987	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
KC292020_KC292020.1_58	KC292020	KC292020.1	58	43001	43174	-1	E											0
KC292020_KC292020.1_59	KC292020	KC292020.1	59	43171	43299	-1	E											0
KC292020_KC292020.1_60	KC292020	KC292020.1	60	43292	43492	-1	E											0
KC292020_KC292020.1_61	KC292020	KC292020.1	61	43492	43704	-1	E											0
KC292020_KC292020.1_62	KC292020	KC292020.1	62	43697	43876	-1	E											0
KC292020_KC292020.1_63	KC292020	KC292020.1	63	43876	44004	-1	E											0
KC292020_KC292020.1_64	KC292020	KC292020.1	64	44004	45020	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
KC292020_KC292020.1_65	KC292020	KC292020.1	65	45001	45171	-1	E											0
KC292020_KC292020.1_66	KC292020	KC292020.1	66	45168	45329	-1	E											0
KC292020_KC292020.1_67	KC292020	KC292020.1	67	45326	45607	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
KC292020_KC292020.1_68	KC292020	KC292020.1	68	45591	45977	-1	E											0
KC292020_KC292020.1_69	KC292020	KC292020.1	69	45993	46343	-1	E											0
KC292020_KC292020.1_70	KC292020	KC292020.1	70	46345	46770	-1	E											0
KC292020_KC292020.1_71	KC292020	KC292020.1	71	46859	48037	-1	E											0
KC292020_KC292020.1_72	KC292020	KC292020.1	72	48034	49272	-1	E											0
KC292020_KC292020.1_73	KC292020	KC292020.1	73	49398	50882	-1	E											0
KC292020_KC292020.1_74	KC292020	KC292020.1	74	50960	51205	-1	E											0
KC292020_KC292020.1_75	KC292020	KC292020.1	75	51237	52190	-1	E											0
KC292020_KC292020.1_76	KC292020	KC292020.1	76	52659	52868	-1	E											0
KC292020_KC292020.1_77	KC292020	KC292020.1	77	52865	52996	-1	E											0
KC292020_KC292020.1_78	KC292020	KC292020.1	78	52997	53404	-1	E											0
KC292020_KC292020.1_79	KC292020	KC292020.1	79	53726	53860	-1	E											0
KC292020_KC292020.1_80	KC292020	KC292020.1	80	53862	54737	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	464.0	9.273e-147	0.91	SPFH domain / Band 7 family [PF01145.28]	0
KC292020_KC292020.1_81	KC292020	KC292020.1	81	55034	55585	1	E											0
KC292020_KC292020.1_82	KC292020	KC292020.1	82	55582	56103	-1	E											0
KC292020_KC292020.1_83	KC292020	KC292020.1	83	56357	56836	1	E											0
KC292020_KC292020.1_84	KC292020	KC292020.1	84	56833	57297	1	D										ERCC4 domain [PF02732.18]	0
KC292020_KC292020.1_85	KC292020	KC292020.1	85	57379	57555	-1	E											0
KC292020_KC292020.1_86	KC292020	KC292020.1	86	57596	57796	-1	E											0
KC292020_KC292020.1_87	KC292020	KC292020.1	87	57811	57972	-1	E											0
KC292020_KC292020.1_88	KC292020	KC292020.1	88	57965	58312	-1	E											0
KC292020_KC292020.1_89	KC292020	KC292020.1	89	58303	58599	-1	E											0
KC292020_KC292020.1_90	KC292020	KC292020.1	90	58596	59108	-1	E											0
KC292020_KC292020.1_91	KC292020	KC292020.1	91	59154	59435	-1	E											0
KC292020_KC292020.1_92	KC292020	KC292020.1	92	59573	59998	-1	E											0
KC292020_KC292020.1_93	KC292020	KC292020.1	93	60001	60423	-1	E											0
KC292020_KC292020.1_94	KC292020	KC292020.1	94	60423	60599	-1	E											0
KC292020_KC292020.1_95	KC292020	KC292020.1	95	60596	60733	-1	E											0
KC292020_KC292020.1_96	KC292020	KC292020.1	96	60884	61150	-1	E											0
KC292020_KC292020.1_97	KC292020	KC292020.1	97	61151	61549	-1	E											0
KC292020_KC292020.1_98	KC292020	KC292020.1	98	61599	63395	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
KC292020_KC292020.1_99	KC292020	KC292020.1	99	63475	63684	-1	E											0
KC292020_KC292020.1_100	KC292020	KC292020.1	100	64027	64356	-1	E											0
KC292020_KC292020.1_101	KC292020	KC292020.1	101	64364	65017	-1	E											0
KC292020_KC292020.1_102	KC292020	KC292020.1	102	65025	65474	-1	E											0
KC292020_KC292020.1_103	KC292020	KC292020.1	103	65715	66566	-1	E											0
KC292020_KC292020.1_104	KC292020	KC292020.1	104	66576	66761	-1	E											0
KC292020_KC292020.1_105	KC292020	KC292020.1	105	66761	66937	-1	E											0
KC292020_KC292020.1_106	KC292020	KC292020.1	106	67219	67488	-1	E											0
KC292020_KC292020.1_107	KC292020	KC292020.1	107	67485	67808	-1	E											0
KC292020_KC292020.1_108	KC292020	KC292020.1	108	67805	68176	-1	E											0
KC292020_KC292020.1_109	KC292020	KC292020.1	109	68195	68863	-1	E											0
KC292020_KC292020.1_110	KC292020	KC292020.1	110	68863	68982	-1	E											0
KC292020_KC292020.1_111	KC292020	KC292020.1	111	68982	69230	-1	E											0
KC292020_KC292020.1_112	KC292020	KC292020.1	112	69234	69341	-1	E											0
KC292020_KC292020.1_113	KC292020	KC292020.1	113	69341	69613	-1	E											0
KC292020_KC292020.1_114	KC292020	KC292020.1	114	69610	69762	-1	E											0
KC292020_KC292020.1_115	KC292020	KC292020.1	115	69759	69989	-1	E											0
KC292020_KC292020.1_116	KC292020	KC292020.1	116	69990	70130	-1	E											0
KC292020_KC292020.1_117	KC292020	KC292020.1	117	70139	70429	-1	E											0
KC292020_KC292020.1_118	KC292020	KC292020.1	118	70716	70970	-1	E											0
KC292020_KC292020.1_119	KC292020	KC292020.1	119	71069	71398	-1	E											0
KC292020_KC292020.1_120	KC292020	KC292020.1	120	71632	72531	-1	E											0
KC292020_KC292020.1_121	KC292020	KC292020.1	121	73973	74518	-1	E											0
