	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334492_MZ334492.1_26	MZ334492	MZ334492.1	26	19069	20502	1	E											0
MZ334492_MZ334492.1_27	MZ334492	MZ334492.1	27	20505	20945	1	E											0
MZ334492_MZ334492.1_28	MZ334492	MZ334492.1	28	20942	21304	1	E											0
MZ334492_MZ334492.1_29	MZ334492	MZ334492.1	29	21369	21695	1	E											0
MZ334492_MZ334492.1_30	MZ334492	MZ334492.1	30	21692	22927	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334492_MZ334492.1_31	MZ334492	MZ334492.1	31	22932	23585	1	E											0
MZ334492_MZ334492.1_32	MZ334492	MZ334492.1	32	23586	25295	1	E											0
MZ334492_MZ334492.1_33	MZ334492	MZ334492.1	33	25310	26371	1	E											0
MZ334492_MZ334492.1_34	MZ334492	MZ334492.1	34	26374	26748	1	E											0
MZ334492_MZ334492.1_35	MZ334492	MZ334492.1	35	26770	27261	1	E											0
MZ334492_MZ334492.1_36	MZ334492	MZ334492.1	36	27277	28110	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334492_MZ334492.1_37	MZ334492	MZ334492.1	37	28180	28305	1	E											0
MZ334492_MZ334492.1_38	MZ334492	MZ334492.1	38	28547	30967	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334492_MZ334492.1_39	MZ334492	MZ334492.1	39	31065	31265	-1	E											0
MZ334492_MZ334492.1_40	MZ334492	MZ334492.1	40	31740	32900	1	D										Phage integrase family [PF00589.25]	0
MZ334492_MZ334492.1_41	MZ334492	MZ334492.1	41	32902	33360	-1	E											0
MZ334492_MZ334492.1_42	MZ334492	MZ334492.1	42	33518	33808	-1	D										HNH endonuclease [PF13392.9]	0
MZ334492_MZ334492.1_43	MZ334492	MZ334492.1	43	33810	35174	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334492_MZ334492.1_44	MZ334492	MZ334492.1	44	35422	35634	-1	E											0
MZ334492_MZ334492.1_45	MZ334492	MZ334492.1	45	35624	35812	-1	E											0
MZ334492_MZ334492.1_46	MZ334492	MZ334492.1	46	35815	36027	-1	E											0
MZ334492_MZ334492.1_47	MZ334492	MZ334492.1	47	36024	36455	-1	E											0
MZ334492_MZ334492.1_48	MZ334492	MZ334492.1	48	36452	37000	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334492_MZ334492.1_49	MZ334492	MZ334492.1	49	37000	37206	-1	E											0
MZ334492_MZ334492.1_50	MZ334492	MZ334492.1	50	37203	37946	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334492_MZ334492.1_51	MZ334492	MZ334492.1	51	37909	38097	-1	E											0
MZ334492_MZ334492.1_52	MZ334492	MZ334492.1	52	38090	38257	-1	E											0
MZ334492_MZ334492.1_53	MZ334492	MZ334492.1	53	38351	38779	-1	E											0
MZ334492_MZ334492.1_54	MZ334492	MZ334492.1	54	38779	41343	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334492_MZ334492.1_55	MZ334492	MZ334492.1	55	41461	41934	-1	E											0
MZ334492_MZ334492.1_56	MZ334492	MZ334492.1	56	42116	43030	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334492_MZ334492.1_57	MZ334492	MZ334492.1	57	43044	43217	-1	E											0
MZ334492_MZ334492.1_58	MZ334492	MZ334492.1	58	43214	43342	-1	E											0
MZ334492_MZ334492.1_59	MZ334492	MZ334492.1	59	43335	43535	-1	E											0
MZ334492_MZ334492.1_60	MZ334492	MZ334492.1	60	43535	43747	-1	E											0
MZ334492_MZ334492.1_61	MZ334492	MZ334492.1	61	43740	43919	-1	E											0
MZ334492_MZ334492.1_62	MZ334492	MZ334492.1	62	43919	44047	-1	E											0
MZ334492_MZ334492.1_63	MZ334492	MZ334492.1	63	44047	45063	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334492_MZ334492.1_64	MZ334492	MZ334492.1	64	45044	45214	-1	E											0
MZ334492_MZ334492.1_65	MZ334492	MZ334492.1	65	45211	45372	-1	E											0
MZ334492_MZ334492.1_66	MZ334492	MZ334492.1	66	45369	45650	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334492_MZ334492.1_67	MZ334492	MZ334492.1	67	45634	46020	-1	E											0
MZ334492_MZ334492.1_68	MZ334492	MZ334492.1	68	46036	46386	-1	E											0
MZ334492_MZ334492.1_69	MZ334492	MZ334492.1	69	46388	46813	-1	E											0
MZ334492_MZ334492.1_70	MZ334492	MZ334492.1	70	46902	48080	-1	E											0
MZ334492_MZ334492.1_71	MZ334492	MZ334492.1	71	48077	49315	-1	E											0
MZ334492_MZ334492.1_72	MZ334492	MZ334492.1	72	49441	50925	-1	E											0
MZ334492_MZ334492.1_73	MZ334492	MZ334492.1	73	51003	51248	-1	E											0
MZ334492_MZ334492.1_74	MZ334492	MZ334492.1	74	51280	52233	-1	E											0
MZ334492_MZ334492.1_75	MZ334492	MZ334492.1	75	52702	52911	-1	E											0
MZ334492_MZ334492.1_76	MZ334492	MZ334492.1	76	52908	53039	-1	E											0
MZ334492_MZ334492.1_77	MZ334492	MZ334492.1	77	53040	53447	-1	E											0
MZ334492_MZ334492.1_78	MZ334492	MZ334492.1	78	53769	53903	-1	E											0
MZ334492_MZ334492.1_79	MZ334492	MZ334492.1	79	53905	54780	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	464.0	9.273e-147	0.91	SPFH domain / Band 7 family [PF01145.28]	0
MZ334492_MZ334492.1_80	MZ334492	MZ334492.1	80	55077	55628	1	E											0
MZ334492_MZ334492.1_81	MZ334492	MZ334492.1	81	55625	56146	-1	E											0
MZ334492_MZ334492.1_82	MZ334492	MZ334492.1	82	56400	56876	1	E											0
MZ334492_MZ334492.1_83	MZ334492	MZ334492.1	83	56876	57340	1	D										ERCC4 domain [PF02732.18]	0
MZ334492_MZ334492.1_84	MZ334492	MZ334492.1	84	57425	57598	-1	E											0
MZ334492_MZ334492.1_85	MZ334492	MZ334492.1	85	57660	57839	-1	E											0
MZ334492_MZ334492.1_86	MZ334492	MZ334492.1	86	57855	58016	-1	E											0
MZ334492_MZ334492.1_87	MZ334492	MZ334492.1	87	58013	58342	-1	E											0
MZ334492_MZ334492.1_88	MZ334492	MZ334492.1	88	58342	58638	-1	E											0
MZ334492_MZ334492.1_89	MZ334492	MZ334492.1	89	58635	59147	-1	E											0
MZ334492_MZ334492.1_90	MZ334492	MZ334492.1	90	59193	59474	-1	E											0
MZ334492_MZ334492.1_91	MZ334492	MZ334492.1	91	59471	59608	-1	E											0
MZ334492_MZ334492.1_92	MZ334492	MZ334492.1	92	59608	60039	-1	E											0
MZ334492_MZ334492.1_93	MZ334492	MZ334492.1	93	60042	60464	-1	E											0
MZ334492_MZ334492.1_94	MZ334492	MZ334492.1	94	60464	60640	-1	E											0
MZ334492_MZ334492.1_95	MZ334492	MZ334492.1	95	60637	60774	-1	E											0
MZ334492_MZ334492.1_96	MZ334492	MZ334492.1	96	60925	61191	-1	E											0
MZ334492_MZ334492.1_97	MZ334492	MZ334492.1	97	61192	61590	-1	E											0
MZ334492_MZ334492.1_98	MZ334492	MZ334492.1	98	61640	63436	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334492_MZ334492.1_99	MZ334492	MZ334492.1	99	63516	63725	-1	E											0
MZ334492_MZ334492.1_100	MZ334492	MZ334492.1	100	64068	64397	-1	E											0
MZ334492_MZ334492.1_101	MZ334492	MZ334492.1	101	64405	65058	-1	E											0
MZ334492_MZ334492.1_102	MZ334492	MZ334492.1	102	65066	65515	-1	E											0
MZ334492_MZ334492.1_103	MZ334492	MZ334492.1	103	65759	66610	-1	E											0
MZ334492_MZ334492.1_104	MZ334492	MZ334492.1	104	66627	66821	-1	E											0
MZ334492_MZ334492.1_105	MZ334492	MZ334492.1	105	66821	66994	-1	E											0
MZ334492_MZ334492.1_106	MZ334492	MZ334492.1	106	67270	67545	-1	E											0
MZ334492_MZ334492.1_107	MZ334492	MZ334492.1	107	67542	67910	-1	E											0
MZ334492_MZ334492.1_108	MZ334492	MZ334492.1	108	67929	68597	-1	E											0
MZ334492_MZ334492.1_109	MZ334492	MZ334492.1	109	68597	68716	-1	E											0
MZ334492_MZ334492.1_110	MZ334492	MZ334492.1	110	68716	68964	-1	E											0
MZ334492_MZ334492.1_111	MZ334492	MZ334492.1	111	68968	69075	-1	E											0
MZ334492_MZ334492.1_112	MZ334492	MZ334492.1	112	69075	69347	-1	E											0
MZ334492_MZ334492.1_113	MZ334492	MZ334492.1	113	69344	69493	-1	E											0
MZ334492_MZ334492.1_114	MZ334492	MZ334492.1	114	69490	69681	-1	E											0
MZ334492_MZ334492.1_115	MZ334492	MZ334492.1	115	69678	69818	-1	E											0
MZ334492_MZ334492.1_116	MZ334492	MZ334492.1	116	69827	70117	-1	E											0
MZ334492_MZ334492.1_117	MZ334492	MZ334492.1	117	70536	70790	-1	E											0
MZ334492_MZ334492.1_118	MZ334492	MZ334492.1	118	70889	71218	-1	E											0
MZ334492_MZ334492.1_119	MZ334492	MZ334492.1	119	71218	71361	-1	E											0
MZ334492_MZ334492.1_120	MZ334492	MZ334492.1	120	71465	72370	-1	E											0
MZ334492_MZ334492.1_121	MZ334492	MZ334492.1	121	73812	74354	-1	E											0
