	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000643.1_22	QGNH01000643.1	QGNH01000643.1	22	16639	17592	-1	D			YP_004421850.1	YP_004421850.1 tail assembly protein [Roseobacter phage RDJL Phi 1]	False	0.313	148.0	1.191e-37								Uncharacterized conserved protein (DUF2163) [PF09931.12]; Phage conserved hypothetical protein BR0599 [PF09356.13]	VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01000643.1_23	QGNH01000643.1	QGNH01000643.1	23	17607	18308	-1	D			YP_009810374.1	YP_009810374.1 glycoside hydrolase [Caulobacter phage CcrSC]	False	0.318	102.0	4.925e-23								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]				0	False	
QGNH01000643.1_24	QGNH01000643.1	QGNH01000643.1	24	18308	21616	-1	E			YP_009593492.1	YP_009593492.1 tail length tape measure protein [Paracoccus phage Shpa]	False	0.292	106.0	1.089e-21									VOG03921	sp|P51731|TMP_BPHC1 Probable tape measure protein; Xs	Xs	0	False	V
QGNH01000643.1_25	QGNH01000643.1	QGNH01000643.1	25	21620	21835	-1	E																				0	False	
QGNH01000643.1_26	QGNH01000643.1	QGNH01000643.1	26	22106	22633	-1	E																				0	False	
QGNH01000643.1_27	QGNH01000643.1	QGNH01000643.1	27	22784	23215	-1	E																				0	False	
QGNH01000643.1_28	QGNH01000643.1	QGNH01000643.1	28	23219	23662	-1	D																Lambda phage tail tube protein, TTP [PF16461.8]; Phage tail tube protein [PF06199.14]; Phage tail tube protein, TTP [PF08813.14]	VOG00377	sp|P85503|STRU3_BPPAJ Structural protein 3; Xs	Xs	0	False	V
QGNH01000643.1_29	QGNH01000643.1	QGNH01000643.1	29	23723	23986	-1	E																				0	False	
QGNH01000643.1_30	QGNH01000643.1	QGNH01000643.1	30	24005	24448	-1	D																Protein of unknown function (DUF3168) [PF11367.11]				0	False	
QGNH01000643.1_31	QGNH01000643.1	QGNH01000643.1	31	24453	24998	-1	E																				0	False	
QGNH01000643.1_32	QGNH01000643.1	QGNH01000643.1	32	24998	25366	-1	D																Phage head-tail joining protein [PF05521.14]	VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xp;Xs	0	False	V
QGNH01000643.1_33	QGNH01000643.1	QGNH01000643.1	33	25392	25853	-1	E																				0	False	
QGNH01000643.1_34	QGNH01000643.1	QGNH01000643.1	34	25869	26783	-1	E																	VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	V
QGNH01000643.1_35	QGNH01000643.1	QGNH01000643.1	35	26784	26999	-1	E																				0	False	
QGNH01000643.1_36	QGNH01000643.1	QGNH01000643.1	36	27117	27593	-1	E																				0	False	
QGNH01000643.1_37	QGNH01000643.1	QGNH01000643.1	37	27671	28966	-1	D																Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01000643.1_38	QGNH01000643.1	QGNH01000643.1	38	29125	30321	-1	D			YP_009998377.1	YP_009998377.1 head maturation protease [Aeromonas phage BUCT551]	False	0.396	152.0	6.369e-38	MER1068579	S49A	MER1068579 - subfamily S49A unassigned non-peptidase homologues (Agrobacterium tumefaciens) [S49.UNA]#S49A#{peptidase unit: 27-277}~source A0A0D0L2C1~	False	0.47	219.0	1.788e-60	Peptidase family S49 [PF01343.21]; Serine dehydrogenase proteinase [PF01972.19]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xs;Xh	0	False	VP
QGNH01000643.1_39	QGNH01000643.1	QGNH01000643.1	39	30299	30559	-1	E																				0	False	
QGNH01000643.1_40	QGNH01000643.1	QGNH01000643.1	40	30556	32301	-1	D			YP_006584.1	YP_006584.1 portal protein [Klebsiella phage phiKO2]	False	0.367	234.0	1.312e-63								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	VF
QGNH01000643.1_41	QGNH01000643.1	QGNH01000643.1	41	32298	34103	-1	D			YP_010082063.1	YP_010082063.1 terminase large subunit [Ralstonia phage Dina]	True	0.41	390.0	3.5340000000000004e-116								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000643.1_42	QGNH01000643.1	QGNH01000643.1	42	34057	34623	-1	D			NP_543087.1	NP_543087.1 terminase small subunit [Enterobacteria phage phiP27]	False	0.338	90.0	1.358e-19								Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01000643.1_43	QGNH01000643.1	QGNH01000643.1	43	35162	35434	-1	E																				0	False	F
QGNH01000643.1_44	QGNH01000643.1	QGNH01000643.1	44	35480	35770	-1	E																				0	False	F
