	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000100.1_54	QGNH01000100.1	QGNH01000100.1	54	34635	34802	-1	E																				0	False	
QGNH01000100.1_55	QGNH01000100.1	QGNH01000100.1	55	34799	35287	-1	D			YP_009835360.1	YP_009835360.1 hypothetical protein HWB32_gp068 [Lactobacillus phage LpeD]	False	0.382	99.0	4.146e-23								Macro domain [PF01661.24]				0	False	
QGNH01000100.1_56	QGNH01000100.1	QGNH01000100.1	56	35393	35539	-1	E																				0	False	
QGNH01000100.1_57	QGNH01000100.1	QGNH01000100.1	57	36767	37147	-1	D			YP_009778771.1	YP_009778771.1 dCMP deaminase [Synechococcus phage ACG-2014f_Syn7803US26]	False	0.341	71.0	5.258e-14								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]	VOG00751	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000100.1_58	QGNH01000100.1	QGNH01000100.1	58	37149	37355	-1	E																				0	False	
QGNH01000100.1_59	QGNH01000100.1	QGNH01000100.1	59	37591	37797	-1	E																				0	False	
QGNH01000100.1_60	QGNH01000100.1	QGNH01000100.1	60	37807	38172	-1	E																				0	False	
QGNH01000100.1_61	QGNH01000100.1	QGNH01000100.1	61	38264	39559	-1	C	K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]																		0	False	
QGNH01000100.1_62	QGNH01000100.1	QGNH01000100.1	62	39585	40262	-1	C	K03969	phage shock protein A														PspA/IM30 family [PF04012.15]				0	False	
QGNH01000100.1_63	QGNH01000100.1	QGNH01000100.1	63	40286	40459	-1	E																				0	False	
QGNH01000100.1_64	QGNH01000100.1	QGNH01000100.1	64	40474	41127	-1	E																				0	False	
QGNH01000100.1_65	QGNH01000100.1	QGNH01000100.1	65	41128	41850	-1	E																				0	False	
QGNH01000100.1_66	QGNH01000100.1	QGNH01000100.1	66	41866	43581	-1	D																Protein kinase domain [PF00069.28]				0	False	
QGNH01000100.1_67	QGNH01000100.1	QGNH01000100.1	67	43560	43769	-1	E																				0	False	
QGNH01000100.1_68	QGNH01000100.1	QGNH01000100.1	68	43756	43953	-1	E																				0	False	
QGNH01000100.1_69	QGNH01000100.1	QGNH01000100.1	69	43956	44255	-1	E																				0	False	
QGNH01000100.1_70	QGNH01000100.1	QGNH01000100.1	70	44259	45101	-1	E																				0	False	
QGNH01000100.1_71	QGNH01000100.1	QGNH01000100.1	71	45104	45466	-1	E																				0	False	
QGNH01000100.1_72	QGNH01000100.1	QGNH01000100.1	72	45469	45681	-1	E																				0	False	
QGNH01000100.1_73	QGNH01000100.1	QGNH01000100.1	73	45665	45898	-1	E																				0	False	
QGNH01000100.1_74	QGNH01000100.1	QGNH01000100.1	74	45974	46723	-1	E																				0	False	
QGNH01000100.1_75	QGNH01000100.1	QGNH01000100.1	75	46738	47532	-1	E																				0	False	
QGNH01000100.1_76	QGNH01000100.1	QGNH01000100.1	76	47596	47907	-1	C	K03973	phage shock protein C														PspC domain [PF04024.15]				0	False	
QGNH01000100.1_77	QGNH01000100.1	QGNH01000100.1	77	47924	48160	-1	E																				0	False	
QGNH01000100.1_78	QGNH01000100.1	QGNH01000100.1	78	48157	48651	-1	E																				0	False	
QGNH01000100.1_79	QGNH01000100.1	QGNH01000100.1	79	48654	48986	-1	D																Protein of unknown function, DUF488 [PF04343.16]				0	False	
QGNH01000100.1_80	QGNH01000100.1	QGNH01000100.1	80	49018	49188	-1	E																				0	False	
QGNH01000100.1_81	QGNH01000100.1	QGNH01000100.1	81	49191	49367	-1	E			YP_010671225.1	YP_010671225.1 hypothetical protein PQC17_gp076 [Rhizobium phage RHph_Y65]	False	0.604	63.0	2.128e-12									VOG33382	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000100.1_82	QGNH01000100.1	QGNH01000100.1	82	49586	50188	-1	D			YP_008059609.1	YP_008059609.1 tRNA splicing ligase [Haloarcula californiae tailed virus 1]	False	0.541	185.0	4.483e-52								tRNA-splicing ligase RtcB [PF01139.20]				0	False	
QGNH01000100.1_83	QGNH01000100.1	QGNH01000100.1	83	50383	51213	-1	E			YP_007005316.1	YP_007005316.1 hypothetical protein F421_gp240 [Campylobacter phage CP21]	False	0.411	67.0	6.351e-11									VOG00116	sp|Q5UQ10|YL192_MIMIV Uncharacterized protein L192; Xu	Xu	0	False	
QGNH01000100.1_84	QGNH01000100.1	QGNH01000100.1	84	51405	51851	-1	D			YP_008059087.1	YP_008059087.1 tRNA splicing ligase [Halovirus HCTV-5]	False	0.384	120.0	1.882e-30								tRNA-splicing ligase RtcB [PF01139.20]				0	False	
QGNH01000100.1_85	QGNH01000100.1	QGNH01000100.1	85	51854	52852	-1	D			YP_009143149.1	YP_009143149.1 RNA ligase [Sinorhizobium phage phiM12]	False	0.341	193.0	1.203e-52								RNA ligase [PF09414.13]	VOG00459	sp|P32277|RLIG2_BPT4 RNA ligase 2; Xh	Xh	0	False	
QGNH01000100.1_86	QGNH01000100.1	QGNH01000100.1	86	52908	53387	-1	D			YP_009847447.1	YP_009847447.1 putative NADAR family protein [Aeromonas phage LAh_8]	False	0.469	124.0	9.242e-32								NADAR domain [PF08719.14]				0	False	
QGNH01000100.1_87	QGNH01000100.1	QGNH01000100.1	87	53391	53618	-1	E																				0	False	
QGNH01000100.1_88	QGNH01000100.1	QGNH01000100.1	88	53731	54147	1	E																				0	False	
QGNH01000100.1_89	QGNH01000100.1	QGNH01000100.1	89	54272	54427	1	E																				0	False	
QGNH01000100.1_90	QGNH01000100.1	QGNH01000100.1	90	54602	55510	1	D																REase_MTES_1575 [PF18741.4]; Protein of unknown function (DUF559) [PF04480.15]				0	False	
QGNH01000100.1_91	QGNH01000100.1	QGNH01000100.1	91	55507	57837	1	E																				0	False	
QGNH01000100.1_92	QGNH01000100.1	QGNH01000100.1	92	57891	62975	1	D																Collagen triple helix repeat (20 copies) [PF01391.21]; F5/8 type C domain [PF00754.28]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
QGNH01000100.1_93	QGNH01000100.1	QGNH01000100.1	93	62992	63771	1	E																				0	False	F
QGNH01000100.1_94	QGNH01000100.1	QGNH01000100.1	94	63878	64429	1	D																Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF08241.15]; Methyltransferase domain [PF08242.15]				0	False	F
QGNH01000100.1_95	QGNH01000100.1	QGNH01000100.1	95	64469	64573	1	E																				0	False	F
