	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334522_MZ334522.1_68	MZ334522	MZ334522.1	68	45141	45284	-1	E											0
MZ334522_MZ334522.1_69	MZ334522	MZ334522.1	69	45284	45502	-1	E											0
MZ334522_MZ334522.1_70	MZ334522	MZ334522.1	70	45503	45712	-1	E											0
MZ334522_MZ334522.1_71	MZ334522	MZ334522.1	71	45785	46084	-1	E											0
MZ334522_MZ334522.1_72	MZ334522	MZ334522.1	72	46084	46311	-1	D										Domain of unknown function (DUF5049) [PF16468.8]	0
MZ334522_MZ334522.1_73	MZ334522	MZ334522.1	73	46445	46894	-1	E											0
MZ334522_MZ334522.1_74	MZ334522	MZ334522.1	74	46894	47031	-1	E											0
MZ334522_MZ334522.1_75	MZ334522	MZ334522.1	75	47292	47690	-1	E											0
MZ334522_MZ334522.1_76	MZ334522	MZ334522.1	76	47858	48193	-1	E											0
MZ334522_MZ334522.1_77	MZ334522	MZ334522.1	77	48190	48474	-1	E											0
MZ334522_MZ334522.1_78	MZ334522	MZ334522.1	78	48550	48756	-1	E											0
MZ334522_MZ334522.1_79	MZ334522	MZ334522.1	79	48753	48932	-1	E											0
MZ334522_MZ334522.1_80	MZ334522	MZ334522.1	80	48932	49228	-1	E											0
MZ334522_MZ334522.1_81	MZ334522	MZ334522.1	81	49228	50253	-1	E											0
MZ334522_MZ334522.1_82	MZ334522	MZ334522.1	82	50275	50535	-1	E											0
MZ334522_MZ334522.1_83	MZ334522	MZ334522.1	83	50535	50897	-1	E											0
MZ334522_MZ334522.1_84	MZ334522	MZ334522.1	84	51067	51327	-1	E											0
MZ334522_MZ334522.1_85	MZ334522	MZ334522.1	85	51397	51606	-1	E											0
MZ334522_MZ334522.1_86	MZ334522	MZ334522.1	86	51609	51833	-1	E											0
MZ334522_MZ334522.1_87	MZ334522	MZ334522.1	87	51857	51991	-1	E											0
MZ334522_MZ334522.1_88	MZ334522	MZ334522.1	88	52047	52424	-1	E											0
MZ334522_MZ334522.1_89	MZ334522	MZ334522.1	89	52534	52866	-1	E											1
MZ334522_MZ334522.1_90	MZ334522	MZ334522.1	90	52936	53085	-1	E											0
MZ334522_MZ334522.1_91	MZ334522	MZ334522.1	91	53090	53617	-1	E											0
MZ334522_MZ334522.1_92	MZ334522	MZ334522.1	92	53941	54174	-1	E											0
MZ334522_MZ334522.1_93	MZ334522	MZ334522.1	93	54301	54543	-1	E											0
MZ334522_MZ334522.1_94	MZ334522	MZ334522.1	94	54543	54659	-1	E											0
MZ334522_MZ334522.1_95	MZ334522	MZ334522.1	95	55797	56591	1	E											0
