target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_159880_160422_+	VOG00089	1.2e-13	48.3	180	10	154
strain_GIC31_complete_genome_184126_184581_+	VOG00089	2.1e-12	44.1	151	7	137
strain_GIC31_complete_genome_149956_150756_+	VOG00089	2.7e-12	42.8	266	38	136
strain_GIC31_complete_genome_914381_914851_+	VOG00089	2.6e-11	40.9	156	1	131
strain_GIC31_complete_genome_2777307_2777735_-	VOG00089	5.6e-11	39.7	120	23	102
strain_GIC31_complete_genome_1359313_1359762_+	VOG00089	7.4e-11	39.2	149	2	133
strain_GIC31_complete_genome_2635535_2635990_-	VOG00089	1.7e-10	38.0	151	50	134
strain_GIC31_complete_genome_277957_278442_-	VOG00089	4e-10	36.8	161	37	134
strain_GIC31_complete_genome_309915_310370_+	VOG00089	9.4e-10	35.8	151	32	133
strain_GIC31_complete_genome_2541374_2542243_-	VOG00089	1.2e-09	34.9	289	1	139
strain_GIC31_complete_genome_1498766_1499323_-	VOG00089	1.5e-09	34.8	185	24	172
strain_GIC31_complete_genome_1834117_1835370_-	VOG02005	1.3e-11	40.9	417	292	387
strain_GIC31_complete_genome_131505_131984_+	VOG00089	3.8e-09	33.6	159	53	138
strain_GIC31_complete_genome_409862_410392_-	VOG00123	1.3e-10	39.2	176	36	160
strain_GIC31_complete_genome_1509262_1509783_-	VOG02005	4.6e-09	33.2	173	58	148
strain_GIC31_complete_genome_1407525_1408001_-	VOG00123	2.6e-09	35.0	158	45	117
strain_GIC31_complete_genome_330961_331425_-	VOG02005	9.9e-09	30.8	154	14	149
strain_GIC31_complete_genome_2622277_2622801_+	VOG00089	1.3e-07	28.8	174	55	154
strain_GIC31_complete_genome_211466_211852_-	VOG00123	9.5e-09	33.2	112	19	104
strain_GIC31_complete_genome_2065412_2066257_+	VOG00123	1.9e-07	28.2	281	181	273
strain_GIC31_complete_genome_1468057_1468503_+	VOG00123	5.7e-10	37.4	148	42	132
strain_GIC31_complete_genome_2456230_2456754_-	VOG00089	4.5e-07	26.6	174	4	122
strain_GIC31_complete_genome_31413_32969_+	VOG33235	7.5e-92	305.8	518	139	487
strain_GIC31_complete_genome_1911269_1912576_+	VOG02490	3.5e-42	142.1	435	6	353
strain_GIC31_complete_genome_1939623_1940618_-	VOG00282	6.3e-15	52.1	331	21	120
strain_GIC31_complete_genome_1638472_1639173_-	VOG00106	1.2e-13	47.8	233	33	197
strain_GIC31_complete_genome_410690_411316_-	VOG03820	5.8e-16	55.7	208	45	152
strain_GIC31_complete_genome_2108252_2108977_-	VOG00106	2.2e-11	40.4	228	12	197
strain_GIC31_complete_genome_2807870_2810764_-	VOG00107	9.9e-52	173.2	964	91	865
strain_GIC31_complete_genome_2046595_2048784_+	VOG00107	8.5e-51	170.1	729	149	696
strain_GIC31_complete_genome_2281134_2282663_-	VOG00107	9e-32	107.3	509	49	354
strain_GIC31_complete_genome_777184_779160_+	VOG00107	5.6e-30	100.1	658	13	577
strain_GIC31_complete_genome_2832817_2834262_+	VOG00107	2.5e-27	92.6	481	42	339
strain_GIC31_complete_genome_1654285_1655703_-	VOG00107	8.6e-27	90.7	467	10	458
strain_GIC31_complete_genome_1074061_1075458_+	VOG00107	1e-26	90.3	465	42	382
strain_GIC31_complete_genome_18742_22266_+	VOG00107	6.6e-25	84.4	1174	524	931
strain_GIC31_complete_genome_2298106_2299272_+	VOG00107	1.1e-24	83.8	388	19	339
strain_GIC31_complete_genome_1747020_1749050_-	VOG00107	4e-19	65.3	670	239	560
strain_GIC31_complete_genome_1602708_1604957_-	VOG02261	3.5e-22	73.8	749	63	402
strain_GIC31_complete_genome_731762_732919_+	VOG05285	1.1e-18	63.9	385	88	373
strain_GIC31_complete_genome_1762690_1765014_-	VOG00107	3.1e-09	31.8	753	219	609
strain_GIC31_complete_genome_2516499_2518391_-	VOG00282	1.6e-09	34.1	599	149	332
strain_GIC31_complete_genome_2081980_2082198_-	VOG00110	2e-07	27.5	72	1	63
strain_GIC31_complete_genome_1903396_1905606_-	VOG00111	3.7e-76	254.5	736	149	714
strain_GIC31_complete_genome_897561_899960_-	VOG00122	2.2e-217	721.9	799	79	798
strain_GIC31_complete_genome_685590_686201_+	VOG00123	2.5e-07	28.4	203	41	152
strain_GIC31_complete_genome_1280264_1280683_-	VOG00123	2.9e-07	28.4	139	39	123
strain_GIC31_complete_genome_2385084_2385512_-	VOG00123	1.1e-06	26.5	124	29	106
strain_GIC31_complete_genome_1570155_1570583_-	VOG00123	1.8e-06	25.7	142	35	121
strain_GIC31_complete_genome_2261333_2262439_+	VOG00127	4.5e-09	32.9	368	27	202
strain_GIC31_complete_genome_2396977_2398050_+	VOG00127	5.8e-08	27.0	357	12	337
strain_GIC31_complete_genome_1947153_1947929_+	VOG00129	1.6e-14	51.2	258	110	210
strain_GIC31_complete_genome_1310893_1311390_+	VOG00917	3e-15	53.3	165	5	131
strain_GIC31_complete_genome_2629176_2629679_+	VOG00917	1.2e-16	57.7	167	29	146
strain_GIC31_complete_genome_2733698_2734180_+	VOG00917	1.9e-21	73.4	160	25	138
strain_GIC31_complete_genome_2807436_2807849_+	VOG00917	5.3e-13	46.2	137	6	113
strain_GIC31_complete_genome_909086_909559_+	VOG00129	2.8e-11	40.3	157	30	103
strain_GIC31_complete_genome_2268467_2268946_+	VOG00129	9.1e-11	38.9	159	15	79
strain_GIC31_complete_genome_1357954_1358565_+	VOG00129	5.2e-10	36.4	203	71	124
strain_GIC31_complete_genome_1185925_1186455_+	VOG00917	5.7e-12	42.7	176	40	126
strain_GIC31_complete_genome_1597146_1597772_-	VOG00917	2.8e-08	30.1	208	45	82
strain_GIC31_complete_genome_1403375_1403833_-	VOG00917	1.7e-09	34.7	152	5	122
strain_GIC31_complete_genome_2823055_2823597_-	VOG00917	1.2e-12	44.7	180	33	146
strain_GIC31_complete_genome_1419006_1419725_+	VOG00137	3.1e-32	109.3	239	97	239
strain_GIC31_complete_genome_250229_251764_+	VOG00137	5.3e-31	101.1	511	162	510
strain_GIC31_complete_genome_2066540_2067844_-	VOG00137	3.5e-30	102.7	434	195	433
strain_GIC31_complete_genome_151104_152096_+	VOG00137	2.5e-29	99.9	330	125	317
strain_GIC31_complete_genome_420158_420874_-	VOG00137	4.1e-28	95.7	238	90	235
strain_GIC31_complete_genome_769734_771107_+	VOG00137	5.5e-27	92.2	457	287	455
strain_GIC31_complete_genome_1441770_1443107_+	VOG02165	6.7e-25	84.8	445	315	428
strain_GIC31_complete_genome_1066747_1067841_+	VOG00158	9.6e-69	204.9	364	115	352
strain_GIC31_complete_genome_2550797_2551501_-	VOG00158	6.2e-58	194.1	234	3	222
strain_GIC31_complete_genome_203745_204305_-	VOG00158	3.1e-23	76.1	186	5	183
strain_GIC31_complete_genome_109014_109589_+	VOG00158	4.5e-22	73.0	191	13	188
strain_GIC31_complete_genome_62695_63438_+	VOG00158	2.5e-21	72.4	247	49	245
strain_GIC31_complete_genome_1696419_1696892_-	VOG00158	4.8e-17	58.7	157	16	124
strain_GIC31_complete_genome_1696123_1696395_-	VOG00158	6.1e-15	52.0	90	19	86
strain_GIC31_complete_genome_697389_697934_+	VOG00158	1.2e-09	29.7	181	13	177
strain_GIC31_complete_genome_1737226_1737549_-	VOG00158	3.1e-08	29.9	107	14	80
strain_GIC31_complete_genome_513747_514199_-	VOG00158	5.7e-07	25.4	150	7	75
strain_GIC31_complete_genome_1623243_1624364_-	VOG00164	7.3e-17	58.2	349	105	287
strain_GIC31_complete_genome_542170_543324_+	VOG00164	6.2e-14	49.1	384	204	320
strain_GIC31_complete_genome_504372_505550_+	VOG00164	5.6e-08	28.6	392	139	385
strain_GIC31_complete_genome_2794672_2796540_+	VOG00182	8e-44	147.7	622	3	552
strain_GIC31_complete_genome_2245445_2246623_-	VOG00184	3.9e-102	294.9	392	82	391
strain_GIC31_complete_genome_1727312_1728103_-	VOG00196	1.2e-06	25.5	263	59	233
strain_GIC31_complete_genome_2071354_2072211_+	VOG00211	5e-10	36.2	285	37	151
strain_GIC31_complete_genome_2902946_2903581_-	VOG00557	4.5e-27	93.0	211	1	186
strain_GIC31_complete_genome_1679_2317_+	VOG00557	1.5e-43	147.3	212	1	199
strain_GIC31_complete_genome_2902278_2902949_-	VOG00557	1.7e-31	107.6	204	2	193
strain_GIC31_complete_genome_1064891_1066711_+	VOG02416	2.9e-63	209.7	606	10	353
strain_GIC31_complete_genome_2852524_2853876_-	VOG00297	1.3e-94	315.6	450	11	448
strain_GIC31_complete_genome_53198_54574_+	VOG04360	1.8e-28	97.2	458	33	269
strain_GIC31_complete_genome_922436_922948_+	VOG00248	2.1e-24	83.6	170	5	155
strain_GIC31_complete_genome_251914_252588_+	VOG00259	1e-24	74.3	224	63	223
strain_GIC31_complete_genome_2787384_2788058_+	VOG00259	1e-24	74.3	224	63	223
strain_GIC31_complete_genome_522684_522968_+	VOG00259	7e-17	59.2	94	3	92
strain_GIC31_complete_genome_702451_703251_+	VOG00261	8.6e-33	111.1	266	18	254
strain_GIC31_complete_genome_1919559_1920410_+	VOG00261	2.2e-21	69.9	283	11	133
strain_GIC31_complete_genome_1382963_1383811_-	VOG00261	4.5e-21	72.1	282	15	277
strain_GIC31_complete_genome_1264518_1265405_+	VOG00261	5.8e-21	71.9	295	43	272
strain_GIC31_complete_genome_809963_810727_+	VOG00261	3.6e-18	62.8	254	25	247
strain_GIC31_complete_genome_1016473_1017285_-	VOG00261	2e-17	60.4	270	9	214
strain_GIC31_complete_genome_2760224_2760979_-	VOG00261	5.9e-15	52.4	251	20	232
strain_GIC31_complete_genome_1475633_1476478_+	VOG00261	1.4e-14	50.5	281	2	259
strain_GIC31_complete_genome_1513634_1514545_-	VOG00261	1.8e-14	50.6	303	49	273
strain_GIC31_complete_genome_2323878_2324807_+	VOG00261	3e-14	49.9	309	29	284
strain_GIC31_complete_genome_2839936_2840745_-	VOG00261	5.3e-14	49.2	269	20	151
strain_GIC31_complete_genome_2570205_2571146_-	VOG00461	3.1e-23	79.5	313	61	309
strain_GIC31_complete_genome_1370940_1371800_+	VOG00261	9.3e-13	44.8	286	17	109
strain_GIC31_complete_genome_909540_910295_+	VOG00261	3.3e-12	39.8	251	27	232
strain_GIC31_complete_genome_1861128_1861841_-	VOG00261	8.6e-11	38.5	237	4	234
strain_GIC31_complete_genome_2274668_2275444_+	VOG00261	1.3e-08	31.1	258	16	132
strain_GIC31_complete_genome_1260678_1263689_+	VOG04616	9.8e-19	38.3	1003	773	998
strain_GIC31_complete_genome_1260678_1263689_+	VOG00264	6.1e-47	90.1	1003	5	762
strain_GIC31_complete_genome_1738644_1742210_-	VOG00264	6.7e-42	76.8	1188	1	482
strain_GIC31_complete_genome_1738644_1742210_-	VOG00264	6.7e-42	70.3	1188	697	1168
strain_GIC31_complete_genome_2048944_2050929_+	VOG00264	4.2e-24	82.1	661	1	620
strain_GIC31_complete_genome_662367_663065_-	VOG02992	1.5e-29	99.9	232	2	216
strain_GIC31_complete_genome_1134782_1136479_+	VOG00264	6.9e-21	25.5	565	2	74
strain_GIC31_complete_genome_1134782_1136479_+	VOG00264	6.9e-21	45.3	565	177	510
strain_GIC31_complete_genome_779161_782034_+	VOG06047	3.3e-23	47.4	957	824	904
strain_GIC31_complete_genome_779161_782034_+	VOG06047	3.3e-23	29.1	957	474	553
strain_GIC31_complete_genome_1295286_1296560_+	VOG06047	9.9e-36	72.1	424	4	180
strain_GIC31_complete_genome_1295286_1296560_+	VOG02992	6.2e-33	25.1	424	321	385
strain_GIC31_complete_genome_2339905_2340831_+	VOG06047	1.1e-27	93.4	308	29	248
strain_GIC31_complete_genome_2875438_2876649_+	VOG00264	3.5e-15	37.4	403	22	125
strain_GIC31_complete_genome_693498_694181_+	VOG06047	3.2e-32	109.1	227	3	223
strain_GIC31_complete_genome_95658_96494_+	VOG06047	3.8e-27	91.8	278	8	226
strain_GIC31_complete_genome_1338568_1339602_+	VOG02992	4.6e-31	104.9	344	18	219
strain_GIC31_complete_genome_233677_235392_+	VOG02992	5.9e-30	101.2	571	122	543
strain_GIC31_complete_genome_2802820_2803566_-	VOG02992	3.8e-31	105.3	248	6	209
strain_GIC31_complete_genome_844450_845562_+	VOG02992	1.2e-31	106.8	370	41	241
strain_GIC31_complete_genome_1300924_1301571_-	VOG02992	8.9e-28	92.6	213	3	203
strain_GIC31_complete_genome_1152506_1153228_+	VOG02992	1.4e-29	100.2	240	14	208
strain_GIC31_complete_genome_444656_445318_+	VOG02992	1.5e-26	90.1	220	14	216
strain_GIC31_complete_genome_2242971_2244077_-	VOG06047	2.6e-32	109.5	368	4	231
strain_GIC31_complete_genome_380075_381199_-	VOG35465	2.4e-30	102.1	374	2	219
strain_GIC31_complete_genome_1917101_1918813_-	VOG02992	3.2e-45	151.7	570	59	540
strain_GIC31_complete_genome_2679731_2680438_-	VOG02992	1.4e-18	63.7	181	71	163
strain_GIC31_complete_genome_1882777_1883850_-	VOG02992	2.2e-27	92.7	357	23	232
strain_GIC31_complete_genome_768125_768811_+	VOG02992	2.7e-31	105.8	228	2	214
strain_GIC31_complete_genome_1259575_1260681_+	VOG00413	3.2e-25	86.2	368	1	302
strain_GIC31_complete_genome_1257736_1259469_-	VOG02992	3.3e-37	125.2	577	58	544
strain_GIC31_complete_genome_1181598_1182485_+	VOG02992	4e-22	75.1	295	15	197
strain_GIC31_complete_genome_96470_97348_+	VOG06047	2e-23	80.1	292	3	236
strain_GIC31_complete_genome_382707_384116_-	VOG00272	1.5e-24	82.1	469	28	269
strain_GIC31_complete_genome_2523647_2523931_-	VOG00279	1.5e-14	50.9	94	2	93
strain_GIC31_complete_genome_2904620_2906296_+	VOG00282	5.3e-34	115.3	558	8	286
strain_GIC31_complete_genome_2398089_2400680_-	VOG02106	2e-173	253.8	863	528	855
strain_GIC31_complete_genome_2398089_2400680_-	VOG02106	2e-173	321.9	863	16	467
strain_GIC31_complete_genome_50708_53143_+	VOG02106	2.6e-170	267.5	811	447	804
strain_GIC31_complete_genome_50708_53143_+	VOG02106	2.6e-170	297.0	811	144	443
strain_GIC31_complete_genome_1992346_1994646_-	VOG00458	7.3e-86	286.4	766	247	744
strain_GIC31_complete_genome_361810_362421_+	VOG00282	6.5e-12	42.3	203	12	187
strain_GIC31_complete_genome_1994717_1995985_-	VOG28359	2.3e-16	57.3	422	10	49
strain_GIC31_complete_genome_1994717_1995985_-	VOG02106	5.4e-73	243.6	422	63	378
strain_GIC31_complete_genome_2872468_2873841_+	VOG02675	5.4e-16	55.5	457	157	275
strain_GIC31_complete_genome_2872468_2873841_+	VOG00334	3.3e-18	63.7	457	357	452
strain_GIC31_complete_genome_1447251_1447967_+	VOG02675	7.6e-33	111.4	238	78	235
strain_GIC31_complete_genome_2512446_2513162_+	VOG02675	7.6e-33	111.4	238	78	235
strain_GIC31_complete_genome_2027138_2027854_-	VOG02675	5.6e-33	111.9	202	45	199
strain_GIC31_complete_genome_2207461_2208177_-	VOG02675	5.6e-33	111.9	202	45	199
strain_GIC31_complete_genome_815222_816181_+	VOG00697	4.3e-08	30.0	319	202	267
strain_GIC31_complete_genome_2466501_2468297_-	VOG00288	5.4e-95	317.0	598	1	598
strain_GIC31_complete_genome_114252_116048_+	VOG00288	3.1e-93	311.3	598	1	598
strain_GIC31_complete_genome_2420899_2421939_-	VOG02638	1.1e-09	34.9	346	9	135
strain_GIC31_complete_genome_1722212_1722760_-	VOG00301	1.9e-12	44.1	182	11	177
strain_GIC31_complete_genome_1230594_1231238_+	VOG00303	2.1e-28	96.8	214	1	189
strain_GIC31_complete_genome_1961316_1961633_+	VOG00303	4.7e-17	59.3	105	1	104
strain_GIC31_complete_genome_2861699_2862586_-	VOG01350	6.8e-29	98.5	295	47	245
strain_GIC31_complete_genome_2860867_2861652_-	VOG01350	1e-27	94.6	261	7	213
strain_GIC31_complete_genome_1710773_1711564_-	VOG00311	5.6e-15	51.0	263	86	229
strain_GIC31_complete_genome_2200842_2202281_-	VOG00313	1.1e-08	31.4	479	270	451
strain_GIC31_complete_genome_2695213_2696292_+	VOG21385	4.4e-18	62.6	359	49	249
strain_GIC31_complete_genome_2695213_2696292_+	VOG01034	1.1e-26	43.6	359	310	358
strain_GIC31_complete_genome_973442_974164_+	VOG00333	6.7e-13	45.3	240	2	185
strain_GIC31_complete_genome_1537167_1537646_+	VOG00346	5.4e-45	151.1	159	1	157
strain_GIC31_complete_genome_468665_469183_+	VOG00346	1.2e-09	34.9	172	45	129
strain_GIC31_complete_genome_2146697_2149255_-	VOG00352	8.8e-54	179.6	839	484	825
strain_GIC31_complete_genome_2449738_2451576_+	VOG00352	8.5e-51	170.1	612	244	607
strain_GIC31_complete_genome_2602386_2604560_+	VOG00352	2.6e-50	168.4	724	488	719
strain_GIC31_complete_genome_2658507_2660561_+	VOG00352	4e-50	167.8	684	409	674
strain_GIC31_complete_genome_400350_402281_+	VOG00352	2.3e-47	158.9	643	281	642
strain_GIC31_complete_genome_2848322_2850163_-	VOG00352	1.2e-45	152.2	613	339	607
strain_GIC31_complete_genome_418778_419953_-	VOG00352	1.6e-44	149.4	391	63	376
strain_GIC31_complete_genome_2257091_2258476_+	VOG00352	4.5e-44	147.9	461	232	455
strain_GIC31_complete_genome_992123_993850_+	VOG00352	1.3e-41	139.2	575	319	573
strain_GIC31_complete_genome_1202968_1204671_+	VOG00352	1.2e-40	136.5	567	328	562
strain_GIC31_complete_genome_1454834_1456237_-	VOG00352	5.4e-37	124.4	467	231	455
strain_GIC31_complete_genome_2610926_2612305_-	VOG00352	7.9e-37	123.9	450	215	445
strain_GIC31_complete_genome_1302643_1303989_-	VOG00352	2.3e-30	102.6	435	211	434
strain_GIC31_complete_genome_426611_427954_-	VOG00352	2.8e-30	102.3	447	219	446
strain_GIC31_complete_genome_1202252_1202968_+	VOG00352	7.2e-29	97.6	238	4	122
strain_GIC31_complete_genome_1202252_1202968_+	VOG29077	5e-08	29.6	238	141	234
strain_GIC31_complete_genome_2256405_2257094_+	VOG00352	2.3e-26	89.4	229	3	123
strain_GIC31_complete_genome_2256405_2257094_+	VOG29077	1.9e-07	27.9	229	139	229
strain_GIC31_complete_genome_1387980_1389122_+	VOG00352	4.4e-26	88.6	380	133	368
strain_GIC31_complete_genome_692402_693403_+	VOG00352	1.2e-25	87.2	333	98	327
strain_GIC31_complete_genome_2850167_2850877_-	VOG00352	2.3e-25	86.1	236	3	120
strain_GIC31_complete_genome_2612302_2612994_-	VOG29077	3.1e-07	27.2	230	148	227
strain_GIC31_complete_genome_2612302_2612994_-	VOG00352	2.9e-25	85.8	230	1	126
strain_GIC31_complete_genome_428002_428679_-	VOG00352	3.6e-25	85.5	225	2	120
strain_GIC31_complete_genome_1071355_1073118_+	VOG00352	5e-25	84.8	587	365	583
strain_GIC31_complete_genome_1387310_1387990_+	VOG00352	5.9e-24	81.4	226	1	122
strain_GIC31_complete_genome_2723019_2724287_-	VOG00352	1.1e-22	77.1	418	199	414
strain_GIC31_complete_genome_1171922_1173040_+	VOG00352	2.4e-22	76.1	372	2	128
strain_GIC31_complete_genome_2149252_2149614_-	VOG00352	2.9e-22	75.9	120	2	115
strain_GIC31_complete_genome_1707624_1707989_-	VOG00352	3.1e-22	76.0	121	3	118
strain_GIC31_complete_genome_991422_992126_+	VOG00352	3.5e-22	75.6	234	2	118
strain_GIC31_complete_genome_350815_351177_+	VOG00352	1.1e-21	74.1	120	2	115
strain_GIC31_complete_genome_371189_372427_+	VOG00352	7.2e-20	67.7	412	191	410
strain_GIC31_complete_genome_1454179_1454856_-	VOG00352	1.8e-18	63.3	213	4	103
strain_GIC31_complete_genome_1454179_1454856_-	VOG29077	2.5e-07	27.6	213	135	210
strain_GIC31_complete_genome_1136480_1137211_+	VOG00352	7.9e-18	61.2	243	4	121
strain_GIC31_complete_genome_370501_371187_+	VOG00352	1.5e-17	60.3	228	4	120
strain_GIC31_complete_genome_2162026_2163372_-	VOG00352	5.1e-16	55.0	443	215	428
strain_GIC31_complete_genome_1174577_1175458_-	VOG00352	9.7e-16	54.2	291	165	277
strain_GIC31_complete_genome_691720_692400_+	VOG00352	3.9e-15	52.3	226	2	118
strain_GIC31_complete_genome_723524_724216_+	VOG00352	4.6e-15	52.0	230	3	124
strain_GIC31_complete_genome_2310619_2311326_-	VOG00352	5.6e-14	48.4	232	1	117
strain_GIC31_complete_genome_2310619_2311326_-	VOG06583	2.3e-18	64.0	232	133	227
strain_GIC31_complete_genome_2163402_2164064_-	VOG00352	1.8e-13	46.8	220	3	117
strain_GIC31_complete_genome_1303986_1304651_-	VOG00352	7.2e-13	44.7	221	2	114
