	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_048640_NC_048640_23	NC_048640	NC_048640	23	13155	13667	1	E				0
NC_048640_NC_048640_24	NC_048640	NC_048640	24	13730	14152	1	C	K06284	AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes	AbrB C-terminal domain [PF18277.4]; Antidote-toxin recognition MazE, bacterial antitoxin [PF04014.21]	0
NC_048640_NC_048640_25	NC_048640	NC_048640	25	14167	14529	1	E				0
NC_048640_NC_048640_26	NC_048640	NC_048640	26	14547	15359	1	D			Protein of unknown function (DUF1642) [PF07852.14]	0
NC_048640_NC_048640_27	NC_048640	NC_048640	27	15359	15502	1	D			Fur-regulated basic protein A [PF13076.9]	0
NC_048640_NC_048640_28	NC_048640	NC_048640	28	15499	15963	1	E				0
NC_048640_NC_048640_29	NC_048640	NC_048640	29	15948	16097	1	E				0
NC_048640_NC_048640_30	NC_048640	NC_048640	30	16101	16328	1	E				0
NC_048640_NC_048640_31	NC_048640	NC_048640	31	16380	16889	1	E				0
NC_048640_NC_048640_32	NC_048640	NC_048640	32	16961	17101	1	E				0
NC_048640_NC_048640_33	NC_048640	NC_048640	33	17135	17341	1	E				0
NC_048640_NC_048640_34	NC_048640	NC_048640	34	17381	17623	1	E				0
NC_048640_NC_048640_35	NC_048640	NC_048640	35	17626	18048	1	E				0
NC_048640_NC_048640_36	NC_048640	NC_048640	36	18084	18275	1	E				0
NC_048640_NC_048640_37	NC_048640	NC_048640	37	18311	18529	1	E				0
NC_048640_NC_048640_38	NC_048640	NC_048640	38	18526	18690	1	E				0
NC_048640_NC_048640_39	NC_048640	NC_048640	39	18674	19090	1	E				0
NC_048640_NC_048640_40	NC_048640	NC_048640	40	19134	19850	1	D			NUMOD4 motif [PF07463.14]	0
NC_048640_NC_048640_41	NC_048640	NC_048640	41	19884	20237	1	E				0
NC_048640_NC_048640_42	NC_048640	NC_048640	42	20237	20527	1	E				0
NC_048640_NC_048640_43	NC_048640	NC_048640	43	20560	20703	1	E				0
NC_048640_NC_048640_44	NC_048640	NC_048640	44	20730	21233	1	E				0
NC_048640_NC_048640_45	NC_048640	NC_048640	45	22080	22610	1	D			ParB/Sulfiredoxin domain [PF02195.21]	0
NC_048640_NC_048640_46	NC_048640	NC_048640	46	22622	23662	1	D			C-5 cytosine-specific DNA methylase [PF00145.20]	0
NC_048640_NC_048640_47	NC_048640	NC_048640	47	23799	24032	1	E				0
NC_048640_NC_048640_48	NC_048640	NC_048640	48	24121	24240	1	E				0
NC_048640_NC_048640_49	NC_048640	NC_048640	49	24237	24455	1	E				0
NC_048640_NC_048640_50	NC_048640	NC_048640	50	24534	25466	1	D			Phage terminase small subunit [PF10668.12]	0
NC_048640_NC_048640_51	NC_048640	NC_048640	51	25471	26307	-1	D			Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]	0
NC_048640_NC_048640_52	NC_048640	NC_048640	52	26466	26705	1	D			Ftsk gamma domain [PF09397.13]	0
NC_048640_NC_048640_53	NC_048640	NC_048640	53	26686	27006	1	E				0
NC_048640_NC_048640_54	NC_048640	NC_048640	54	27011	28498	1	C	K06909	phage terminase large subunit		0
NC_048640_NC_048640_55	NC_048640	NC_048640	55	28495	30045	1	D			Phage portal protein [PF04860.15]	0
NC_048640_NC_048640_56	NC_048640	NC_048640	56	30033	30950	1	D			Phage Mu protein F like protein [PF04233.17]	0
NC_048640_NC_048640_57	NC_048640	NC_048640	57	31072	32283	1	D			Putative phage serine protease XkdF [PF14550.9]	0
NC_048640_NC_048640_58	NC_048640	NC_048640	58	32312	33238	1	E				0
NC_048640_NC_048640_59	NC_048640	NC_048640	59	33250	33573	1	D			YqbF, hypothetical protein domain [PF14553.9]	0
NC_048640_NC_048640_60	NC_048640	NC_048640	60	33575	33955	1	D			Protein of unknown function (DUF3199) [PF11436.11]	0
NC_048640_NC_048640_61	NC_048640	NC_048640	61	33958	34335	1	E				0
NC_048640_NC_048640_62	NC_048640	NC_048640	62	34335	34748	1	E				0
NC_048640_NC_048640_63	NC_048640	NC_048640	63	34763	35119	1	E				0
NC_048640_NC_048640_64	NC_048640	NC_048640	64	35132	35380	1	E				0
NC_048640_NC_048640_65	NC_048640	NC_048640	65	35380	36192	1	E				0
NC_048640_NC_048640_66	NC_048640	NC_048640	66	36226	36702	1	E				0
NC_048640_NC_048640_67	NC_048640	NC_048640	67	36645	37040	1	E				0
NC_048640_NC_048640_68	NC_048640	NC_048640	68	37071	42998	1	E				0
NC_048640_NC_048640_69	NC_048640	NC_048640	69	43010	44509	1	D			Phage tail protein [PF05709.14]	0
NC_048640_NC_048640_70	NC_048640	NC_048640	70	44506	48690	1	D			Prophage endopeptidase tail [PF06605.14]	0
NC_048640_NC_048640_71	NC_048640	NC_048640	71	48710	49066	1	E				0
NC_048640_NC_048640_72	NC_048640	NC_048640	72	49133	49372	1	D			Haemolysin XhlA [PF10779.12]	0
NC_048640_NC_048640_73	NC_048640	NC_048640	73	49408	49650	1	E				0
NC_048640_NC_048640_74	NC_048640	NC_048640	74	49706	50467	1	C	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	PlyG Cell wall binding domain [PF12123.11]; N-acetylmuramoyl-L-alanine amidase [PF01520.21]	0
