	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MK310226_MK310226.1_22	MK310226	MK310226.1	22	17423	17767	1	E											0
MK310226_MK310226.1_23	MK310226	MK310226.1	23	17771	18604	1	E											0
MK310226_MK310226.1_24	MK310226	MK310226.1	24	18784	19335	1	D										Phage protein Gp138 N-terminal domain [PF18352.4]	0
MK310226_MK310226.1_25	MK310226	MK310226.1	25	19338	19700	1	E											0
MK310226_MK310226.1_26	MK310226	MK310226.1	26	19697	20062	1	D										Protein of unknown function (DUF2634) [PF10934.11]	0
MK310226_MK310226.1_27	MK310226	MK310226.1	27	20069	21328	1	D										Baseplate J-like protein [PF04865.17]	0
MK310226_MK310226.1_28	MK310226	MK310226.1	28	21321	21929	1	E											0
MK310226_MK310226.1_29	MK310226	MK310226.1	29	21933	22517	1	E											0
MK310226_MK310226.1_30	MK310226	MK310226.1	30	22514	23122	1	E											0
MK310226_MK310226.1_31	MK310226	MK310226.1	31	23115	24698	1	E											0
MK310226_MK310226.1_32	MK310226	MK310226.1	32	24702	24986	1	E											0
MK310226_MK310226.1_33	MK310226	MK310226.1	33	25024	25698	1	D										Phage integrase family [PF00589.25]	0
MK310226_MK310226.1_34	MK310226	MK310226.1	34	25709	25996	-1	E											0
MK310226_MK310226.1_35	MK310226	MK310226.1	35	25999	26187	-1	E											0
MK310226_MK310226.1_36	MK310226	MK310226.1	36	26199	27455	-1	C	K07496	putative transposase								Putative transposase DNA-binding domain [PF07282.14]	0
MK310226_MK310226.1_37	MK310226	MK310226.1	37	27457	27849	-1	C	K07491	REP-associated tyrosine transposase								Transposase IS200 like [PF01797.19]	0
MK310226_MK310226.1_38	MK310226	MK310226.1	38	27906	28820	-1	E											0
MK310226_MK310226.1_39	MK310226	MK310226.1	39	28854	29579	1	E											0
MK310226_MK310226.1_40	MK310226	MK310226.1	40	29589	29861	-1	E											0
MK310226_MK310226.1_41	MK310226	MK310226.1	41	29933	30241	-1	E											0
MK310226_MK310226.1_42	MK310226	MK310226.1	42	30238	30813	-1	D			MER0043662	C44	MER0043662 - family C44 non-peptidase homologues () [C44.UNW]#C44#{peptidase unit: 2-113}~source AAM88714~	False	203.0	3.98e-58	0.863	Glutamine amidotransferase domain [PF13522.9]; Glutamine amidotransferases class-II [PF13230.9]	0
MK310226_MK310226.1_43	MK310226	MK310226.1	43	30818	31855	-1	E											0
MK310226_MK310226.1_44	MK310226	MK310226.1	44	32030	32266	1	E											0
MK310226_MK310226.1_45	MK310226	MK310226.1	45	32339	32584	1	E											0
MK310226_MK310226.1_46	MK310226	MK310226.1	46	32581	33009	1	D										PIN domain [PF10130.12]; PIN domain [PF13470.9]	0
MK310226_MK310226.1_47	MK310226	MK310226.1	47	33098	33448	1	E											0
MK310226_MK310226.1_48	MK310226	MK310226.1	48	33457	34059	-1	D										Phage integrase family [PF00589.25]	0
MK310226_MK310226.1_49	MK310226	MK310226.1	49	34507	35055	-1	E											0
MK310226_MK310226.1_50	MK310226	MK310226.1	50	35048	35902	-1	C	K03496	chromosome partitioning protein								AAA domain [PF13614.9]; ATPase MipZ [PF09140.14]; Cellulose biosynthesis protein BcsQ [PF06564.15]; VirC1 protein [PF07015.14]; NUBPL iron-transfer P-loop NTPase [PF10609.12]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]	0
MK310226_MK310226.1_51	MK310226	MK310226.1	51	35976	36413	-1	E											0
MK310226_MK310226.1_52	MK310226	MK310226.1	52	36460	38241	-1	E											0
MK310226_MK310226.1_53	MK310226	MK310226.1	53	38243	38866	-1	E											0
MK310226_MK310226.1_54	MK310226	MK310226.1	54	38850	39080	-1	E											0
MK310226_MK310226.1_55	MK310226	MK310226.1	55	39073	39240	-1	E											0
MK310226_MK310226.1_56	MK310226	MK310226.1	56	39233	40492	-1	E											0
MK310226_MK310226.1_57	MK310226	MK310226.1	57	40485	40673	-1	E											0
MK310226_MK310226.1_58	MK310226	MK310226.1	58	40663	41181	-1	E											0
MK310226_MK310226.1_59	MK310226	MK310226.1	59	41174	41611	-1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]								HNH endonuclease [PF01844.26]; HNH endonuclease [PF14279.9]	1
MK310226_MK310226.1_60	MK310226	MK310226.1	60	41613	41888	-1	E											0
MK310226_MK310226.1_61	MK310226	MK310226.1	61	41997	42602	1	E											0
MK310226_MK310226.1_62	MK310226	MK310226.1	62	42605	43051	1	E											0
MK310226_MK310226.1_63	MK310226	MK310226.1	63	43044	43250	1	E											0
MK310226_MK310226.1_64	MK310226	MK310226.1	64	43250	43621	1	E											0
MK310226_MK310226.1_65	MK310226	MK310226.1	65	43621	44127	1	E											0
MK310226_MK310226.1_66	MK310226	MK310226.1	66	44124	44255	1	E											0
MK310226_MK310226.1_67	MK310226	MK310226.1	67	44312	45400	1	D										AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]	0
MK310226_MK310226.1_68	MK310226	MK310226.1	68	45482	45709	-1	E											0
MK310226_MK310226.1_69	MK310226	MK310226.1	69	45837	45992	1	E											0
MK310226_MK310226.1_70	MK310226	MK310226.1	70	46369	46905	1	E											0
MK310226_MK310226.1_71	MK310226	MK310226.1	71	46902	47177	1	E											0
MK310226_MK310226.1_72	MK310226	MK310226.1	72	47179	47979	1	E											0
MK310226_MK310226.1_73	MK310226	MK310226.1	73	47976	48068	1	E											0
MK310226_MK310226.1_74	MK310226	MK310226.1	74	48394	51690	1	D										Domain of unknown function (DUF5817) [PF19134.3]	0
MK310226_MK310226.1_75	MK310226	MK310226.1	75	51683	51925	1	E											0
MK310226_MK310226.1_76	MK310226	MK310226.1	76	51932	52591	1	E											0
MK310226_MK310226.1_77	MK310226	MK310226.1	77	53208	53453	1	E											0
MK310226_MK310226.1_78	MK310226	MK310226.1	78	53422	53769	1	E											0
MK310226_MK310226.1_79	MK310226	MK310226.1	79	53766	54455	1	E											0
MK310226_MK310226.1_80	MK310226	MK310226.1	80	54460	54705	1	D										Putative antitoxin [PF02697.17]	0
MK310226_MK310226.1_81	MK310226	MK310226.1	81	54734	54922	1	E											0
MK310226_MK310226.1_82	MK310226	MK310226.1	82	54915	55145	1	D										HNH endonuclease [PF01844.26]	1
