	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_021343_13	NC_021343	NC_021343	13	8207	8596	-1	D			YP_008060489.1	YP_008060489.1 HicB-like antitoxin [Burkholderia phage ST79]	False	0.964	264.0	7.1719999999999995e-81								HicB family [PF05534.15]	VOG06366	REFSEQ HicB-like antitoxin; Xu	Xu	0	False	
NC_021343_14	NC_021343	NC_021343	14	8593	8847	-1	D			YP_008060490.1	YP_008060490.1 toxin [Burkholderia phage ST79]	False	0.993	179.0	3.516e-52								HicA toxin of bacterial toxin-antitoxin, [PF07927.15]	VOG26495	REFSEQ toxin; Xu	Xu	0	False	
NC_021343_15	NC_021343	NC_021343	15	9262	10332	-1	E			YP_008060491.1	YP_008060491.1 portal protein [Burkholderia phage ST79]	True	0.964	724.0	9.258e-236									VOG04950	sp|P25480|PORTL_BPP2 Probable portal protein; XpXrXs	Xs;Xr;Xp	0	False	V
NC_021343_16	NC_021343	NC_021343	16	10332	12149	-1	D			YP_008060492.1	YP_008060492.1 terminase large subunit [Burkholderia phage ST79]	True	0.972	1240.0	0.0								Terminase RNaseH-like domain [PF17289.5]; Putative ATPase subunit of terminase (gpP-like) [PF06056.15]	VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
NC_021343_17	NC_021343	NC_021343	17	12304	13170	1	D			YP_008060493.1	YP_008060493.1 head scaffolding protein [Burkholderia phage ST79]	True	0.935	567.0	1.141e-182	MER0322587	S73	MER0322587 - family S73 unassigned peptidases (Burkholderia glumae) [S73.UPW]#S73#{peptidase unit: 2-189}~source YP_002911566~	False	0.858	336.0	1.19e-102	Phage capsid scaffolding protein (GPO) serine peptidase [PF05929.14]	VOG01502	sp|P25478|SCAF_BPP2 Capsid assembly scaffolding protein; XhXs	Xh;Xs	0	False	VP
NC_021343_18	NC_021343	NC_021343	18	13216	14253	1	D			YP_008060494.1	YP_008060494.1 major capsid protein, P2 family [Burkholderia phage ST79]	True	0.959	698.0	4.348999999999998e-227								Phage major capsid protein, P2 family [PF05125.15]	VOG01409	sp|P25477|CAPSD_BPP2 Capsid proteins; XhXs	Xh;Xs	0	False	V
NC_021343_19	NC_021343	NC_021343	19	14263	14961	1	D			YP_008060495.1	YP_008060495.1 terminase small subunit [Burkholderia phage ST79]	True	0.914	424.0	2.202e-134								Phage small terminase subunit [PF05944.15]	VOG01305	sp|P25476|VPM_BPP2 Terminase, endonuclease subunit; Xr	Xr	0	False	V
NC_021343_20	NC_021343	NC_021343	20	15058	15558	1	D			YP_008060496.1	YP_008060496.1 head-tail adaptor Ad1 [Burkholderia phage ST79]	False	0.955	335.0	6.487e-105								Phage head completion protein (GPL) [PF05926.14]	VOG02347	sp|P25475|VPL_BPP2 Head completion/stabilization protein; Xu	Xu	0	False	
NC_021343_21	NC_021343	NC_021343	21	15558	15764	1	D			YP_008060497.1	YP_008060497.1 baseplate hub [Burkholderia phage ST79]	False	0.998	146.0	4.033e-41								Phage Tail Protein X [PF05489.15]				0	False	
NC_021343_22	NC_021343	NC_021343	22	15772	16215	1	E			YP_008060498.1	YP_008060498.1 hypothetical protein M190_gp24 [Burkholderia phage ST79]	False	0.947	295.0	3.436e-91									VOG26496	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_021343_23	NC_021343	NC_021343	23	16203	16607	1	D			YP_008060499.1	YP_008060499.1 holin family protein [Burkholderia phage ST79]	False	0.937	265.0	2.581e-81								LydA holin phage, holin superfamily III [PF16083.8]	VOG00193	sp|Q3T4L9|HOLIN_BPPRD Holin; XhXp	Xh;Xp	0	False	
NC_021343_24	NC_021343	NC_021343	24	16643	17092	1	C	K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	YP_008060500.1	YP_008060500.1 endolysin [Burkholderia phage ST79]	False	0.936	295.0	3.782e-91	MER0181818	M15A	MER0181818 - subfamily M15A non-peptidase homologues (Burkholderia glumae) [M15.UNA]#M15A#{peptidase unit: 3-134}~source ACR28869~	False	0.911	254.0	1.267e-76	Peptidase M15 [PF08291.14]; Bacterial protein of unknown function (DUF882) [PF05951.16]	VOG02154	REFSEQ endolysin; Xu	Xu	0	False	P
NC_021343_25	NC_021343	NC_021343	25	17366	17659	1	E			YP_008060502.1	YP_008060502.1 Rz-like spanin [Burkholderia phage ST79]	False	0.943	194.0	2.144e-57												0	False	
NC_021343_26	NC_021343	NC_021343	26	17656	18132	1	D			YP_008060503.1	YP_008060503.1 tail terminator [Burkholderia phage ST79]	False	0.939	314.0	1.53e-97								P2 phage tail completion protein R (GpR) [PF06891.14]	VOG04825	sp|P36933|VPR_BPP2 Tail completion protein R; Xu	Xu	0	False	
NC_021343_27	NC_021343	NC_021343	27	18129	18602	1	D			YP_008060504.1	YP_008060504.1 virion morphogenesis protein [Burkholderia phage ST79]	False	0.936	310.0	1.821e-96								Phage virion morphogenesis family [PF05069.16]	VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
NC_021343_28	NC_021343	NC_021343	28	18735	19451	1	D			YP_008060505.1	YP_008060505.1 baseplate assembly protein [Burkholderia phage ST79]	True	0.941	472.0	7.87e-151								Type VI secretion system/phage-baseplate injector OB domain [PF04717.15]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xh;Xp	0	False	V
NC_021343_29	NC_021343	NC_021343	29	19451	19825	1	C	K06903	uncharacterized protein	YP_008060506.1	YP_008060506.1 baseplate wedge subunit [Burkholderia phage ST79]	False	0.943	248.0	2.3689999999999997e-75								Baseplate wedge protein gp25 [PF04965.17]	VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xh;Xs	0	False	V
NC_021343_30	NC_021343	NC_021343	30	19822	20730	1	D			YP_008060507.1	YP_008060507.1 baseplate protein [Burkholderia phage ST79]	True	0.926	587.0	1.222e-189								Baseplate J-like protein [PF04865.17]				0	False	
NC_021343_31	NC_021343	NC_021343	31	20720	21265	1	D			YP_008060508.1	YP_008060508.1 tail protein [Burkholderia phage ST79]	True	0.967	371.0	6.158e-117								Phage tail protein (Tail_P2_I) [PF09684.13]	VOG02252	sp|P26701|BPI_BPP2 Baseplate protein I; XhXs	Xh;Xs	0	False	V
NC_021343_32	NC_021343	NC_021343	32	21268	24627	1	E			YP_008060509.1	YP_008060509.1 tail collar fiber protein [Burkholderia phage ST79]	True	0.966	2276.0	0.0									VOG00594	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_021343_33	NC_021343	NC_021343	33	24624	25049	1	D			YP_008060510.1	YP_008060510.1 tail fiber assembly protein [Burkholderia phage ST79]	False	0.989	297.0	5.309e-92								Phage tail assembly chaperone protein [PF16778.8]	VOG00289	sp|P03740|TFA_LAMBD Tail fiber assembly protein; Xs	Xs	0	False	V
NC_021343_34	NC_021343	NC_021343	34	25100	25432	1	E			YP_008060511.1	YP_008060511.1 hypothetical protein M190_gp37 [Burkholderia phage ST79]	False	0.926	216.0	1.5630000000000002e-64									VOG14715	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_021343_35	NC_021343	NC_021343	35	25500	26687	1	C	K06907	uncharacterized protein	YP_008060512.1	YP_008060512.1 tail sheath protein [Burkholderia phage ST79]	True	0.95	790.0	5.871e-258								Phage tail sheath protein subtilisin-like domain [PF04984.17]; Phage tail sheath C-terminal domain [PF17482.5]	VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
NC_021343_36	NC_021343	NC_021343	36	26743	27252	1	C	K06908	uncharacterized protein	YP_008060513.1	YP_008060513.1 head closure [Burkholderia phage ST79]	True	0.982	352.0	9.574e-111								Phage tail tube protein FII [PF04985.17]	VOG04371	sp|P22502|TUBE_BPP2 Tail tube protein; XhXpXrXs	Xs;Xh;Xr;Xp	0	False	V
NC_021343_37	NC_021343	NC_021343	37	27306	27611	1	D			YP_008060514.1	YP_008060514.1 tail protein [Burkholderia phage ST79]	False	0.943	202.0	4.6809999999999995e-60								Phage tail assembly chaperone proteins, E, or 41 or 14 [PF10109.12]	VOG00706	sp|O64312|TAPFS_BPP2 Tail assembly protein E'; XhXrXs	Xh;Xr;Xs	0	False	V
NC_021343_38	NC_021343	NC_021343	38	27623	27742	1	D																Phage P2 GpE [PF06528.15]				0	False	
NC_021343_39	NC_021343	NC_021343	39	27732	30671	1	E			YP_008060515.1	YP_008060515.1 tail length tape measure protein [Burkholderia phage ST79]	True	0.915	1872.0	0.0									VOG28120	REFSEQ tail length tape measure protein; Xu	Xu	0	False	F
NC_021343_40	NC_021343	NC_021343	40	30679	31185	1	C	K06906	uncharacterized protein	YP_008060516.1	YP_008060516.1 tail protein [Burkholderia phage ST79]	False	0.929	329.0	1.113e-102								Phage P2 GpU [PF06995.14]				0	False	F
NC_021343_41	NC_021343	NC_021343	41	31190	32269	1	C	K06905	uncharacterized protein	YP_008060517.1	YP_008060517.1 tail protein [Burkholderia phage ST79]	True	0.958	725.0	4.139e-236								Phage tail baseplate hub (GPD) [PF05954.14]	VOG00953	sp|P21679|BPD_BP186 Probable baseplate hub protein; XhXs	Xh;Xs	0	False	VF
NC_021343_42	NC_021343	NC_021343	42	32312	32650	-1	E			YP_008060518.1	YP_008060518.1 hypothetical protein M190_gp44 [Burkholderia phage ST79]	False	0.973	232.0	4.069e-70												0	False	F
NC_021343_43	NC_021343	NC_021343	43	32650	33270	-1	D			YP_008060519.1	YP_008060519.1 type VI secretion system amidase effector protein Tae4 [Burkholderia phage ST79]	True	1.0	438.0	7.571e-140								Type VI secretion system (T6SS), amidase effector protein 4 [PF14113.9]				0	False	F
NC_021343_44	NC_021343	NC_021343	44	33274	33828	-1	D			YP_008060520.1	YP_008060520.1 PAAR domain-containing protein [Burkholderia phage ST79]	True	1.0	392.0	2.834e-124								PAAR motif [PF05488.16]	VOG00757	sp|P39234|NEED5_BPT4 Baseplate puncturing device gp5.4; Xs	Xs	0	False	VF
NC_021343_45	NC_021343	NC_021343	45	33911	34249	-1	E			YP_008060521.1	YP_008060521.1 hypothetical protein M190_gp47 [Burkholderia phage ST79]	False	1.0	257.0	9.226e-79												0	False	F
NC_021343_46	NC_021343	NC_021343	46	34332	34859	-1	E			YP_008060522.1	YP_008060522.1 IS21 family transposase [Burkholderia phage ST79]	True	0.984	366.0	2.795e-115									VOG26497	REFSEQ gp25, conserved hypothetical protein; Xu	Xu	0	False	F
NC_021343_47	NC_021343	NC_021343	47	34999	35328	-1	E			YP_008060523.1	YP_008060523.1 HTH DNA binding protein [Burkholderia phage ST79]	False	0.981	228.0	8.284e-69									VOG01236	sp|Q9XJS6|GPC_BPPM2 Uncharacterized protein Gp-c; Xu	Xu	0	False	F
