	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_020840_14	NC_020840	NC_020840	14	6845	7087	-1	E			YP_007673269.1	YP_007673269.1 hypothetical protein TVGG_00013 [Tetraselmis viridis virus S20]	False	0.967	165.0	1.353e-47													VOG29196	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_020840_15	NC_020840	NC_020840	15	7182	8357	1	D			YP_007673270.1	YP_007673270.1 exonuclease VIII [Tetraselmis viridis virus S20]	True	1.0	846.0	1.3139999999999998e-277								PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]								0	False	
NC_020840_16	NC_020840	NC_020840	16	8342	8566	1	E			YP_007673271.1	YP_007673271.1 hypothetical protein TVGG_00015 [Tetraselmis viridis virus S20]	False	1.0	159.0	1.584e-45																0	False	
NC_020840_17	NC_020840	NC_020840	17	8563	9885	1	E			YP_007673272.1	YP_007673272.1 RecT-like ssDNA annealing protein [Tetraselmis viridis virus S20]	True	0.951	880.0	2.226e-288													VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
NC_020840_18	NC_020840	NC_020840	18	9878	10159	1	E			YP_007673273.1	YP_007673273.1 hypothetical protein TVGG_00017 [Tetraselmis viridis virus S20]	False	0.956	189.0	1.074e-55																0	False	
NC_020840_19	NC_020840	NC_020840	19	10189	10752	1	E			YP_007673274.1	YP_007673274.1 hypothetical protein TVGG_00018 [Tetraselmis viridis virus S20]	True	0.999	397.0	5.413e-126																0	False	
NC_020840_20	NC_020840	NC_020840	20	10749	11012	1	E			YP_007673275.1	YP_007673275.1 hypothetical protein TVGG_00019 [Tetraselmis viridis virus S20]	False	0.984	183.0	1.2579999999999998e-53																0	False	
NC_020840_21	NC_020840	NC_020840	21	11014	11352	1	E			YP_007673276.1	YP_007673276.1 hypothetical protein TVGG_00020 [Tetraselmis viridis virus S20]	False	1.0	249.0	5.119e-76																0	False	
NC_020840_22	NC_020840	NC_020840	22	11352	12254	1	D			YP_007673277.1	YP_007673277.1 Gp37Gp68 family protein [Tetraselmis viridis virus S20]	True	1.0	667.0	3.396e-217								Protein of unknown function (DUF5131) [PF07505.14]					VOG04018	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_020840_23	NC_020840	NC_020840	23	12270	12692	1	E			YP_007673278.1	YP_007673278.1 hypothetical protein TVGG_00022 [Tetraselmis viridis virus S20]	False	1.0	306.0	3.551e-95													VOG36593	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_020840_24	NC_020840	NC_020840	24	12898	13131	-1	E			YP_007673279.1	YP_007673279.1 hypothetical protein TVGG_00023 [Tetraselmis viridis virus S20]	False	0.954	141.0	3.883e-39																0	False	
NC_020840_25	NC_020840	NC_020840	25	13088	13534	-1	E			YP_007673280.1	YP_007673280.1 hypothetical protein TVGG_00024 [Tetraselmis viridis virus S20]	False	0.909	283.0	3.4100000000000003e-87																0	False	
NC_020840_26	NC_020840	NC_020840	26	13557	14063	-1	D			YP_007673281.1	YP_007673281.1 endolysin [Tetraselmis viridis virus S20]	True	1.0	370.0	6.208e-117								Transglycosylase SLT domain [PF01464.23]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm	VOG00923	REFSEQ endolysin; Xu	Xu	0	False	
NC_020840_27	NC_020840	NC_020840	27	14119	14439	-1	E			YP_007673282.1	YP_007673282.1 hypothetical protein TVGG_00026 [Tetraselmis viridis virus S20]	False	0.888	198.0	1.4090000000000001e-58																0	False	
NC_020840_28	NC_020840	NC_020840	28	14492	14893	-1	E			YP_007673283.1	YP_007673283.1 hypothetical protein TVGG_00027 [Tetraselmis viridis virus S20]	False	0.92	258.0	7.237e-79																0	False	
NC_020840_29	NC_020840	NC_020840	29	14903	15286	-1	D			YP_007673284.1	YP_007673284.1 hypothetical protein TVGG_00028 [Tetraselmis viridis virus S20]	False	0.997	270.0	5.703e-83								Protein of unknown function (DUF2793) [PF10983.11]								0	False	
NC_020840_30	NC_020840	NC_020840	30	15296	17614	-1	D			YP_007673285.1	YP_007673285.1 tail protein [Tetraselmis viridis virus S20]	True	0.947	1536.0	0.0								Putative phage tail protein [PF13550.9]					VOG02462	REFSEQ tail protein; Xu	Xu	0	False	
NC_020840_31	NC_020840	NC_020840	31	17615	18067	-1	D			YP_007673286.1	YP_007673286.1 hypothetical protein TVGG_00030 [Tetraselmis viridis virus S20]	False	1.0	185.0	3.734e-53	MER0717783	C40	MER0717783 - family C40 unassigned peptidases (Burkholderia pseudomallei) [C40.UPW]#C40#{peptidase unit: 8-122}~source A0A095RI40~	False	0.365	81.0	1.247e-16									0	False	P
NC_020840_32	NC_020840	NC_020840	32	18064	19821	-1	D			YP_007673287.1	YP_007673287.1 tail assembly protein [Tetraselmis viridis virus S20]	True	0.951	999.0	0.0								Uncharacterized conserved protein (DUF2163) [PF09931.12]; Phage conserved hypothetical protein BR0599 [PF09356.13]; Concanavalin A-like lectin/glucanases superfamily [PF13385.9]					VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	MK
NC_020840_33	NC_020840	NC_020840	33	19831	20868	-1	E			YP_007673288.1	YP_007673288.1 hypothetical protein TVGG_00032 [Tetraselmis viridis virus S20]	True	0.959	698.0	5.959999999999999e-227													VOG02230	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_020840_34	NC_020840	NC_020840	34	20868	21554	-1	D			YP_007673289.1	YP_007673289.1 glycoside hydrolase [Tetraselmis viridis virus S20]	True	0.984	417.0	3.885e-132								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
NC_020840_35	NC_020840	NC_020840	35	21547	24372	-1	E			YP_007673290.1	YP_007673290.1 tail length tape measure protein [Tetraselmis viridis virus S20]	True	0.887	1738.0	0.0													VOG02237	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
NC_020840_36	NC_020840	NC_020840	36	24372	24677	-1	E			YP_007673291.1	YP_007673291.1 hypothetical protein TVGG_00035 [Tetraselmis viridis virus S20]	False	0.9	192.0	1.738e-56																0	False	
NC_020840_37	NC_020840	NC_020840	37	24689	25042	-1	E			YP_007673292.1	YP_007673292.1 hypothetical protein TVGG_00036 [Tetraselmis viridis virus S20]	False	0.957	238.0	4.539e-72																0	False	
NC_020840_38	NC_020840	NC_020840	38	25156	25623	-1	D			YP_007673293.1	YP_007673293.1 major tail protein [Tetraselmis viridis virus S20]	False	0.978	322.0	1.752e-100								Lambda phage tail tube protein, TTP [PF16461.8]					VOG00377	sp|P85503|STRU3_BPPAJ Structural protein 3; Xs	Xs	0	False	V
NC_020840_39	NC_020840	NC_020840	39	25623	26039	-1	D			YP_007673294.1	YP_007673294.1 tail terminator [Tetraselmis viridis virus S20]	False	0.974	286.0	3.174e-88								Protein of unknown function (DUF3168) [PF11367.11]					VOG00335	REFSEQ tail terminator; Xu	Xu	0	False	
NC_020840_40	NC_020840	NC_020840	40	26036	26584	-1	E			YP_007673295.1	YP_007673295.1 hypothetical protein TVGG_00039 [Tetraselmis viridis virus S20]	True	0.932	358.0	2.1469999999999997e-112																0	False	
NC_020840_41	NC_020840	NC_020840	41	26588	26953	-1	D			YP_007673296.1	YP_007673296.1 head closure Hc1 [Tetraselmis viridis virus S20]	False	0.953	244.0	2.564e-74								Phage head-tail joining protein [PF05521.14]					VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xs;Xp	0	False	V
NC_020840_42	NC_020840	NC_020840	42	26950	27657	-1	E			YP_007673297.1	YP_007673297.1 glycosyltransferase [Tetraselmis viridis virus S20]	True	1.0	527.0	3.344e-170																0	False	
NC_020840_43	NC_020840	NC_020840	43	27651	28352	-1	E			YP_007673298.1	YP_007673298.1 hypothetical protein TVGG_00042 [Tetraselmis viridis virus S20]	True	1.0	496.0	3.771e-159																0	False	
NC_020840_44	NC_020840	NC_020840	44	28291	28917	-1	D			YP_007673299.1	YP_007673299.1 hypothetical protein TVGG_00043 [Tetraselmis viridis virus S20]	False	0.981	335.0	4.665e-104								Methyltransferase FkbM domain [PF05050.15]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	
NC_020840_45	NC_020840	NC_020840	45	28914	29651	-1	E			YP_007673300.1	YP_007673300.1 hypothetical protein TVGG_00044 [Tetraselmis viridis virus S20]	True	1.0	523.0	2.368e-168																0	False	
NC_020840_46	NC_020840	NC_020840	46	29676	30254	-1	E			YP_007673301.1	YP_007673301.1 methyltransferase [Tetraselmis viridis virus S20]	True	1.0	364.0	1.6159999999999999e-114													VOG02443	REFSEQ methyltransferase; Xu	Xu	0	False	
NC_020840_47	NC_020840	NC_020840	47	30232	30828	-1	E			YP_007673302.1	YP_007673302.1 alpha-2;3-sialyltransferase [Tetraselmis viridis virus S20]	True	0.992	417.0	1.292e-132													VOG03892	REFSEQ alpha-2;3-sialyltransferase; Xu	Xu	0	False	
NC_020840_48	NC_020840	NC_020840	48	30839	31450	-1	D			YP_007673303.1	YP_007673303.1 glycosyl transferase [Tetraselmis viridis virus S20]	True	0.988	426.0	1.588e-135								Glycosyltransferase GT-D fold [PF08759.14]	GT101	GT101 beta-glucosyltransferase (EC 2.4.1.-)		GT101.hmm	VOG30831	sp|A0A0H2URB1|GLYD_STRPN Glycosyltransferase GlyD; Xh	Xh	0	False	
NC_020840_49	NC_020840	NC_020840	49	31507	32160	-1	E			YP_007673304.1	YP_007673304.1 hypothetical protein TVGG_00048 [Tetraselmis viridis virus S20]	True	1.0	463.0	2.999e-148													VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	V
NC_020840_50	NC_020840	NC_020840	50	32653	33219	-1	E			YP_007673306.1	YP_007673306.1 hypothetical protein TVGG_00050 [Tetraselmis viridis virus S20]	True	0.891	351.0	6.088e-110																0	False	
NC_020840_51	NC_020840	NC_020840	51	33291	34592	-1	D			YP_007673307.1	YP_007673307.1 hypothetical protein TVGG_00051 [Tetraselmis viridis virus S20]	True	0.93	846.0	1.759e-276								Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
NC_020840_52	NC_020840	NC_020840	52	34589	35368	-1	C	K06904	uncharacterized protein	YP_007673308.1	YP_007673308.1 head maturation protease [Tetraselmis viridis virus S20]	True	0.978	536.0	1.392e-172	MER1076996	S78	MER1076996 - family S78 unassigned peptidases () [S78.UPW]#S78#{peptidase unit: 42-177}~source M4QSU2~	False	1.0	292.0	9.408e-88	Caudovirus prohead serine protease [PF04586.20]					VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VPF
NC_020840_53	NC_020840	NC_020840	53	35358	36656	-1	D			YP_007673309.1	YP_007673309.1 portal protein [Tetraselmis viridis virus S20]	True	0.954	868.0	3.662e-284								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xp;Xh	0	False	VF
NC_020840_54	NC_020840	NC_020840	54	36653	38449	-1	D			YP_007673310.1	YP_007673310.1 terminase large subunit [Tetraselmis viridis virus S20]	True	0.991	1215.0	0.0								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_020840_55	NC_020840	NC_020840	55	38446	38916	-1	D			YP_007673311.1	YP_007673311.1 terminase small subunit [Tetraselmis viridis virus S20]	False	0.969	321.0	4.738e-100								Phage terminase, small subunit [PF05119.15]					VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
