	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334512_MZ334512.1_25	MZ334512	MZ334512.1	25	18121	18687	1	E											0
MZ334512_MZ334512.1_26	MZ334512	MZ334512.1	26	18684	20126	1	E											0
MZ334512_MZ334512.1_27	MZ334512	MZ334512.1	27	20129	20566	1	E											0
MZ334512_MZ334512.1_28	MZ334512	MZ334512.1	28	20563	20928	1	E											0
MZ334512_MZ334512.1_29	MZ334512	MZ334512.1	29	20993	21319	1	E											0
MZ334512_MZ334512.1_30	MZ334512	MZ334512.1	30	21316	22551	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334512_MZ334512.1_31	MZ334512	MZ334512.1	31	22556	23209	1	E											0
MZ334512_MZ334512.1_32	MZ334512	MZ334512.1	32	23210	24619	1	E											0
MZ334512_MZ334512.1_33	MZ334512	MZ334512.1	33	24634	25860	1	E											0
MZ334512_MZ334512.1_34	MZ334512	MZ334512.1	34	25860	26246	1	E											0
MZ334512_MZ334512.1_35	MZ334512	MZ334512.1	35	26268	26759	1	E											0
MZ334512_MZ334512.1_36	MZ334512	MZ334512.1	36	26775	27608	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334512_MZ334512.1_37	MZ334512	MZ334512.1	37	27679	27804	1	E											0
MZ334512_MZ334512.1_38	MZ334512	MZ334512.1	38	28044	30464	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334512_MZ334512.1_39	MZ334512	MZ334512.1	39	30473	30823	-1	E											0
MZ334512_MZ334512.1_40	MZ334512	MZ334512.1	40	31018	34590	1	D										MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]; Eco57I restriction-modification methylase [PF07669.14]; N-6 DNA Methylase [PF02384.19]	0
MZ334512_MZ334512.1_41	MZ334512	MZ334512.1	41	34599	34826	-1	E											0
MZ334512_MZ334512.1_42	MZ334512	MZ334512.1	42	34829	34978	-1	E											0
MZ334512_MZ334512.1_43	MZ334512	MZ334512.1	43	35005	35193	-1	E											0
MZ334512_MZ334512.1_44	MZ334512	MZ334512.1	44	35648	36841	1	D										Phage integrase family [PF00589.25]	0
MZ334512_MZ334512.1_45	MZ334512	MZ334512.1	45	37606	38064	1	E											0
MZ334512_MZ334512.1_46	MZ334512	MZ334512.1	46	38069	38521	-1	E											0
MZ334512_MZ334512.1_47	MZ334512	MZ334512.1	47	38652	40016	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334512_MZ334512.1_48	MZ334512	MZ334512.1	48	40263	40475	-1	E											0
MZ334512_MZ334512.1_49	MZ334512	MZ334512.1	49	40465	40656	-1	E											0
MZ334512_MZ334512.1_50	MZ334512	MZ334512.1	50	40653	41081	-1	E											0
MZ334512_MZ334512.1_51	MZ334512	MZ334512.1	51	41068	41625	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334512_MZ334512.1_52	MZ334512	MZ334512.1	52	41622	42326	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334512_MZ334512.1_53	MZ334512	MZ334512.1	53	42323	42490	-1	E											0
MZ334512_MZ334512.1_54	MZ334512	MZ334512.1	54	42581	43009	-1	E											0
MZ334512_MZ334512.1_55	MZ334512	MZ334512.1	55	43009	45573	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334512_MZ334512.1_56	MZ334512	MZ334512.1	56	45575	46165	-1	E											0
MZ334512_MZ334512.1_57	MZ334512	MZ334512.1	57	46347	47261	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334512_MZ334512.1_58	MZ334512	MZ334512.1	58	47275	47448	-1	E											0
MZ334512_MZ334512.1_59	MZ334512	MZ334512.1	59	47441	47569	-1	E											0
MZ334512_MZ334512.1_60	MZ334512	MZ334512.1	60	47562	47762	-1	E											0
MZ334512_MZ334512.1_61	MZ334512	MZ334512.1	61	47762	48769	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334512_MZ334512.1_62	MZ334512	MZ334512.1	62	48762	48962	-1	E											0
MZ334512_MZ334512.1_63	MZ334512	MZ334512.1	63	48955	49119	-1	E											0
MZ334512_MZ334512.1_64	MZ334512	MZ334512.1	64	49116	49274	-1	E											0
MZ334512_MZ334512.1_65	MZ334512	MZ334512.1	65	49271	49552	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334512_MZ334512.1_66	MZ334512	MZ334512.1	66	49536	49922	-1	E											0
MZ334512_MZ334512.1_67	MZ334512	MZ334512.1	67	49938	50288	-1	E											0
MZ334512_MZ334512.1_68	MZ334512	MZ334512.1	68	50290	50715	-1	E											0
MZ334512_MZ334512.1_69	MZ334512	MZ334512.1	69	50803	51984	-1	E											0
MZ334512_MZ334512.1_70	MZ334512	MZ334512.1	70	51981	53219	-1	E											0
MZ334512_MZ334512.1_71	MZ334512	MZ334512.1	71	53345	54829	-1	E											0
MZ334512_MZ334512.1_72	MZ334512	MZ334512.1	72	54899	55150	-1	E											0
MZ334512_MZ334512.1_73	MZ334512	MZ334512.1	73	55202	56149	-1	E											0
MZ334512_MZ334512.1_74	MZ334512	MZ334512.1	74	56267	56728	-1	D										PD-(D/E)XK endonuclease [PF11645.11]	0
MZ334512_MZ334512.1_75	MZ334512	MZ334512.1	75	56967	57176	-1	E											0
MZ334512_MZ334512.1_76	MZ334512	MZ334512.1	76	57300	57716	-1	E											0
MZ334512_MZ334512.1_77	MZ334512	MZ334512.1	77	57899	58033	-1	E											0
MZ334512_MZ334512.1_78	MZ334512	MZ334512.1	78	58035	58910	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	446.0	1.821e-140	0.879	SPFH domain / Band 7 family [PF01145.28]	0
MZ334512_MZ334512.1_79	MZ334512	MZ334512.1	79	59205	59756	1	E											0
MZ334512_MZ334512.1_80	MZ334512	MZ334512.1	80	59753	60238	-1	E											0
MZ334512_MZ334512.1_81	MZ334512	MZ334512.1	81	60530	61009	1	E											0
MZ334512_MZ334512.1_82	MZ334512	MZ334512.1	82	61006	61470	1	D										ERCC4 domain [PF02732.18]	0
MZ334512_MZ334512.1_83	MZ334512	MZ334512.1	83	61555	61728	-1	E											0
MZ334512_MZ334512.1_84	MZ334512	MZ334512.1	84	61768	61968	-1	E											0
MZ334512_MZ334512.1_85	MZ334512	MZ334512.1	85	61984	62133	-1	E											0
MZ334512_MZ334512.1_86	MZ334512	MZ334512.1	86	62138	62485	-1	E											0
MZ334512_MZ334512.1_87	MZ334512	MZ334512.1	87	62476	62772	-1	E											0
MZ334512_MZ334512.1_88	MZ334512	MZ334512.1	88	62769	63281	-1	E											0
MZ334512_MZ334512.1_89	MZ334512	MZ334512.1	89	63327	63608	-1	E											0
MZ334512_MZ334512.1_90	MZ334512	MZ334512.1	90	63746	64165	-1	E											0
MZ334512_MZ334512.1_91	MZ334512	MZ334512.1	91	64168	64593	-1	E											0
MZ334512_MZ334512.1_92	MZ334512	MZ334512.1	92	64741	65007	-1	E											0
MZ334512_MZ334512.1_93	MZ334512	MZ334512.1	93	65004	65414	-1	E											0
MZ334512_MZ334512.1_94	MZ334512	MZ334512.1	94	65464	67260	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334512_MZ334512.1_95	MZ334512	MZ334512.1	95	67681	68007	-1	E											0
MZ334512_MZ334512.1_96	MZ334512	MZ334512.1	96	68015	68668	-1	E											0
MZ334512_MZ334512.1_97	MZ334512	MZ334512.1	97	68813	69664	-1	E											0
MZ334512_MZ334512.1_98	MZ334512	MZ334512.1	98	69674	69859	-1	E											0
MZ334512_MZ334512.1_99	MZ334512	MZ334512.1	99	69859	70035	-1	E											0
MZ334512_MZ334512.1_100	MZ334512	MZ334512.1	100	70317	70586	-1	E											0
MZ334512_MZ334512.1_101	MZ334512	MZ334512.1	101	70583	70954	-1	E											0
MZ334512_MZ334512.1_102	MZ334512	MZ334512.1	102	70973	71641	-1	E											0
MZ334512_MZ334512.1_103	MZ334512	MZ334512.1	103	71641	71760	-1	E											0
MZ334512_MZ334512.1_104	MZ334512	MZ334512.1	104	71760	72008	-1	E											0
MZ334512_MZ334512.1_105	MZ334512	MZ334512.1	105	72012	72119	-1	E											0
MZ334512_MZ334512.1_106	MZ334512	MZ334512.1	106	72119	72391	-1	E											0
MZ334512_MZ334512.1_107	MZ334512	MZ334512.1	107	72388	72531	-1	E											0
MZ334512_MZ334512.1_108	MZ334512	MZ334512.1	108	72528	72758	-1	E											0
MZ334512_MZ334512.1_109	MZ334512	MZ334512.1	109	72759	72899	-1	E											0
MZ334512_MZ334512.1_110	MZ334512	MZ334512.1	110	72908	73198	-1	E											0
MZ334512_MZ334512.1_111	MZ334512	MZ334512.1	111	73485	73832	-1	E											0
MZ334512_MZ334512.1_112	MZ334512	MZ334512.1	112	73838	74167	-1	E											0
MZ334512_MZ334512.1_113	MZ334512	MZ334512.1	113	74168	74299	-1	E											0
MZ334512_MZ334512.1_114	MZ334512	MZ334512.1	114	74402	75280	-1	E											0
