Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_CP030760.1_1645785_1646126_-	COG0073		2.9e-20	69.8
NZ_CP030760.1_2782057_2782959_-	COG0074		2.1e-145	482.9
NZ_CP030763.1_546083_547177_-	COG0075		2.8e-88	293.0
NZ_CP030760.1_1181868_1183271_+	COG0076		1.7e-128	427.4
NZ_CP030760.1_3269507_3270361_-	COG0077		1.8e-117	390.5
NZ_CP030760.1_3671764_3672678_+	COG0078		5.5e-158	524.9
NZ_CP030761.1_312031_313035_-	COG0078		3.8e-148	492.3
NZ_CP030760.1_2386488_2387357_-	COG0078		1.4e-63	213.1
NZ_CP030760.1_2686495_2687604_-	COG0079		5.7e-128	425.2
NZ_CP030760.1_4667115_4668230_-	COG0079		1.5e-103	344.7
NZ_CP030760.1_1019677_1020699_-	COG0079		1e-63	213.2
NZ_CP030760.1_88026_88457_+	COG0080		3.8e-69	229.0
NZ_CP030760.1_88462_89163_+	COG0081		5.5e-114	377.4
NZ_CP030760.1_4135540_4136709_-	COG0082		3.5e-179	593.7
NZ_CP030760.1_660773_661555_-	COG0084		6.6e-107	354.3
NZ_CP030760.1_90713_94852_+	COG0085		0	1877.9
NZ_CP030760.1_95028_99251_+	COG0086		0	2252.9
NZ_CP030760.1_104974_105615_+	COG0087		5.9e-96	318.6
NZ_CP030760.1_105629_106249_+	COG0088		7.1e-88	291.5
NZ_CP030760.1_106551_107387_+	COG0090		2.4e-127	421.3
NZ_CP030760.1_107684_108073_+	COG0091		1.1e-54	182.9
NZ_CP030760.1_108187_108804_+	COG0092		9.7e-97	321.0
NZ_CP030760.1_109979_110347_+	COG0093		9.5e-62	203.8
NZ_CP030760.1_110660_111217_+	COG0094		1.2e-98	326.9
NZ_CP030760.1_111568_111966_+	COG0096		5.4e-54	179.0
NZ_CP030760.1_112009_112542_+	COG0097		1.8e-77	256.6
NZ_CP030760.1_113049_113618_+	COG0098		5e-86	285.8
NZ_CP030760.1_116781_117149_+	COG0099		2.4e-61	203.3
NZ_CP030760.1_117283_117672_+	COG0100		2.4e-67	222.7
NZ_CP030760.1_3558432_3559232_+	COG0101		1.4e-111	370.3
NZ_CP030760.1_4867361_4867825_-	COG0102		7.6e-76	251.5
NZ_CP030760.1_4866892_4867359_-	COG0103		1.1e-67	225.2
NZ_CP030760.1_2043016_2044314_-	COG0104		7.8e-197	651.8
NZ_CP030762.1_121688_122695_+	COG0104		8.4e-96	156.9
NZ_CP030762.1_121688_122695_+	COG0104		8.4e-96	142.8
NZ_CP030760.1_4772220_4772642_+	COG0105		7.2e-77	256.2
NZ_CP030760.1_3159194_3159940_-	COG0106		4.4e-108	357.8
NZ_CP030760.1_3158406_3159194_-	COG0107		3.6e-102	340.0
NZ_CP030760.1_4134423_4135526_-	COG0108		3.4e-156	518.3
NZ_CP030760.1_924607_925242_+	COG0108		1.2e-110	367.9
NZ_CP030760.1_4157538_4158491_+	COG0109		7.3e-137	454.5
NZ_CP030762.1_395642_396193_-	COG0110		1e-63	211.5
NZ_CP030760.1_3382942_3383490_+	COG0110		2.7e-59	198.1
NZ_CP030761.1_596676_598658_+	COG0110		5.1e-48	158.6
NZ_CP030760.1_3310134_3310751_-	COG0110		3.7e-45	151.7
NZ_CP030763.1_192447_193166_-	COG0110		1.9e-45	151.4
NZ_CP030760.1_2178504_2180099_-	COG0111		1.7e-152	505.9
NZ_CP030761.1_15483_16721_-	COG0111		2.3e-130	433.0
NZ_CP030760.1_3208587_3209597_+	COG0111		5.6e-91	303.0
NZ_CP030763.1_35352_36368_-	COG0111		3e-89	296.2
NZ_CP030761.1_545616_546539_+	COG0111		1e-87	292.4
NZ_CP030760.1_4815267_4816565_+	COG0112		2e-242	803.6
NZ_CP030760.1_4810984_4811997_-	COG0113		3.8e-149	493.9
NZ_CP030760.1_899197_900588_+	COG0114		1.4e-224	743.3
NZ_CP030760.1_486803_487666_+	COG0115		6.5e-90	299.3
NZ_CP030760.1_1363185_1364285_+	COG0115		1.3e-86	288.4
NZ_CP030760.1_4484666_4485553_+	COG0115		8e-79	262.9
NZ_CP030760.1_2342946_2343575_+	COG0115		2.8e-35	119.4
NZ_CP030760.1_1643309_1643491_+	COG0115		9.9e-09	32.2
NZ_CP030760.1_3160804_3161454_-	COG0118		5e-97	323.7
NZ_CP030760.1_4724106_4725773_-	COG0119		8.7e-155	513.9
NZ_CP030760.1_1696433_1698184_-	COG0119		1e-146	487.3
NZ_CP030760.1_895102_895800_-	COG0120		6e-93	308.0
NZ_CP030760.1_3474772_3475584_+	COG0121		6.2e-85	283.2
NZ_CP030760.1_2662750_2663394_-	COG0122		2.2e-63	212.1
NZ_CP030760.1_4122039_4122974_-	COG0123		6.9e-125	414.5
NZ_CP030760.1_3389241_3390266_+	COG0123		4.5e-90	299.8
NZ_CP030760.1_4014100_4015761_+	COG0124		4.1e-137	454.6
NZ_CP030760.1_665207_665917_-	COG0125		4.3e-94	313.6
NZ_CP030762.1_226006_226698_+	COG0125		1.1e-15	54.9
NZ_CP030760.1_2231721_2232977_+	COG0126		1e-180	598.6
NZ_CP030760.1_3499615_3500259_-	COG0127		5.7e-88	293.1
NZ_CP030760.1_3236965_3238440_-	COG0128		2.1e-167	555.7
NZ_CP030760.1_4080812_4082074_+	COG0128		4.8e-140	463.8
NZ_CP030760.1_121781_123619_+	COG0129		6.4e-260	861.3
NZ_CP030760.1_1804546_1806285_-	COG0129		4.4e-228	756.0
NZ_CP030761.1_168292_170028_+	COG0129		3.5e-220	730.0
NZ_CP030760.1_3879329_3881152_-	COG0129		1.8e-201	668.0
NZ_CP030760.1_2048603_2050387_-	COG0129		1.4e-198	658.6
NZ_CP030760.1_3251805_3252737_-	COG0130		1.9e-121	403.7
NZ_CP030760.1_3161965_3162585_-	COG0131		2e-103	343.6
NZ_CP030760.1_3131606_3132826_+	COG0133		4.4e-226	748.9
NZ_CP030760.1_680886_681698_+	COG0134		1.1e-129	431.4
NZ_CP030760.1_3130935_3131603_+	COG0135		1.8e-82	274.2
NZ_CP030760.1_3075366_3076400_+	COG0136		6.2e-161	533.0
NZ_CP030760.1_2852767_2853990_-	COG0137		4.3e-199	659.3
NZ_CP030760.1_1166564_1167775_+	COG0137		1e-196	651.5
NZ_CP030760.1_3087477_3089093_-	COG0138		1e-250	830.9
NZ_CP030760.1_713642_714094_+	COG0139		1.3e-61	206.2
NZ_CP030760.1_3158065_3158388_-	COG0140		1.7e-45	153.5
NZ_CP030760.1_3735278_3736576_+	COG0141		1.2e-192	638.7
NZ_CP030761.1_815248_816576_+	COG0141		4.4e-151	501.4
NZ_CP030760.1_4074120_4075517_-	COG0142		3e-119	395.9
NZ_CP030760.1_2990261_2991175_+	COG0142		2.3e-97	323.8
NZ_CP030760.1_661560_663110_-	COG0143		3.3e-213	707.2
NZ_CP030760.1_4126440_4127990_+	COG0143		1.3e-150	500.3
NZ_CP030760.1_3441076_3442365_-	COG0144		5e-121	403.0
NZ_CP030760.1_3091189_3092253_-	COG0144		6.7e-108	359.6
NZ_CP030761.1_531915_534065_-	COG0145		1.7e-243	808.4
NZ_CP030761.1_220806_222347_-	COG0145		1e-143	477.8
NZ_CP030761.1_530237_531904_-	COG0146		5.6e-193	640.5
NZ_CP030760.1_2341789_2342949_+	COG0147		2.2e-133	443.9
NZ_CP030760.1_460704_461978_+	COG0148		1.3e-222	736.4
NZ_CP030760.1_694621_695391_-	COG0149		1.9e-110	367.2
NZ_CP030761.1_186866_187636_-	COG0149		2e-91	304.6
NZ_CP030760.1_4786821_4787894_-	COG0150		8.3e-175	579.7
NZ_CP030760.1_4084112_4085389_+	COG0151		3.3e-226	750.3
NZ_CP030760.1_794146_794919_+	COG0152		5.6e-120	398.9
NZ_CP030760.1_2133743_2134687_+	COG0152		1.8e-116	387.5
NZ_CP030760.1_372672_374153_+	COG0154		3.2e-202	671.4
NZ_CP030760.1_3362365_3363756_-	COG0154		3e-142	473.2
NZ_CP030764.1_297880_299250_+	COG0154		2.6e-140	465.6
NZ_CP030763.1_507480_509285_-	COG0154		2.5e-137	455.7
NZ_CP030761.1_878615_879988_-	COG0154		1.3e-135	451.2
NZ_CP030760.1_492940_494610_+	COG0155		9.8e-190	629.2
NZ_CP030764.1_534130_535512_-	COG0155		4.1e-74	246.1
NZ_CP030760.1_1583196_1584383_-	COG0156		4.4e-177	587.4
NZ_CP030760.1_2725625_2726893_-	COG0156		7.6e-176	583.2
NZ_CP030761.1_757888_759102_+	COG0156		1.6e-174	579.1
NZ_CP030761.1_668949_670190_-	COG0156		7.3e-83	276.4
NZ_CP030764.1_519097_519996_-	COG0157		2.3e-129	427.5
NZ_CP030760.1_3132830_3133669_+	COG0159		2.9e-108	358.4
NZ_CP030760.1_3229373_3230653_-	COG0160		9.9e-193	639.2
NZ_CP030763.1_318723_320006_-	COG0160		5.7e-155	513.4
NZ_CP030760.1_3370311_3373238_-	COG0160		7.1e-140	464.6
NZ_CP030760.1_1728708_1730033_+	COG0161		4.5e-176	583.2
NZ_CP030760.1_4651675_4653042_+	COG0161		1.2e-169	562.2
NZ_CP030761.1_560638_562014_+	COG0161		4.7e-168	556.9
NZ_CP030761.1_1135115_1136449_+	COG0161		3.7e-165	547.4
NZ_CP030763.1_320008_321369_-	COG0161		2.3e-163	540.2
NZ_CP030760.1_773500_774756_+	COG0162		1.1e-158	526.1
NZ_CP030760.1_1190262_1191539_-	COG0162		1e-147	489.8
NZ_CP030760.1_2807071_2807646_+	COG0163		2.4e-93	309.9
NZ_CP030760.1_4067331_4068116_-	COG0164		3.9e-90	299.5
NZ_CP030760.1_2671549_2672952_+	COG0165		4.2e-227	752.7
NZ_CP030760.1_3616267_3617892_-	COG0166		1.1e-194	645.9
NZ_CP030760.1_1975891_1977204_+	COG0167		7.5e-117	388.0
NZ_CP030760.1_3115819_3116676_+	COG0169		9.7e-111	368.9
NZ_CP030764.1_627015_627845_+	COG0169		6.7e-88	292.3
NZ_CP030761.1_916897_917583_+	COG0169		5.5e-73	244.3
NZ_CP030761.1_927896_928723_+	COG0169		1.3e-71	239.7
NZ_CP030760.1_881615_883294_-	COG0171		2.5e-231	766.9
NZ_CP030760.1_4491104_4491937_+	COG0171		6.5e-69	230.2
NZ_CP030760.1_308072_309355_+	COG0172		2.1e-191	633.7
NZ_CP030760.1_2949610_2950518_-	COG0172		7.2e-51	170.2
NZ_CP030760.1_4799659_4801449_+	COG0173		7.6e-263	871.4
NZ_CP030760.1_587489_588898_-	COG0174		2.5e-198	656.9
NZ_CP030760.1_3884857_3886482_-	COG0174		9.8e-155	513.1
NZ_CP030760.1_1522100_1523464_-	COG0174		6.8e-147	487.2
NZ_CP030764.1_450159_451466_-	COG0174		4.5e-146	483.4
NZ_CP030760.1_4634683_4636035_-	COG0174		6e-118	391.6
NZ_CP030760.1_4398185_4399138_-	COG0175		1.2e-85	285.3
NZ_CP030760.1_4399291_4400067_-	COG0175		3.2e-73	244.4
NZ_CP030760.1_2500019_2500984_-	COG0176		4.2e-100	333.6
NZ_CP030760.1_594029_596950_-	COG0178		0	1711.8
NZ_CP030760.1_3126987_3127829_+	COG0179		5.1e-122	405.6
NZ_CP030763.1_306861_307784_-	COG0179		4.3e-108	358.6
NZ_CP030763.1_311713_312582_-	COG0179		4.7e-100	332.1
NZ_CP030760.1_1334110_1334805_+	COG0179		1.4e-88	295.3
NZ_CP030760.1_182261_183286_+	COG0179		2.8e-62	208.7
NZ_CP030760.1_3519590_3520654_-	COG0180		2.1e-138	459.5
NZ_CP030760.1_2832240_2833169_+	COG0181		3.8e-127	421.8
NZ_CP030760.1_2984870_2986051_-	COG0183		5.3e-164	544.3
NZ_CP030764.1_214976_216181_+	COG0183		6.8e-163	539.6
NZ_CP030763.1_14482_15669_-	COG0183		1.1e-149	496.1
NZ_CP030760.1_3710235_3711443_+	COG0183		1.9e-133	443.6
NZ_CP030761.1_1192111_1193313_-	COG0183		2.2e-128	426.9
NZ_CP030760.1_3250429_3250698_-	COG0184		1e-48	163.7
NZ_CP030760.1_107403_107681_+	COG0185		3.2e-43	144.6
NZ_CP030760.1_109480_109719_+	COG0186		5e-45	152.1
NZ_CP030760.1_3122117_3124618_+	COG0187		0	1012.8
NZ_CP030760.1_696504_698825_+	COG0187		2.9e-255	845.8
NZ_CP030760.1_598729_601569_+	COG0188		0	1197.6
NZ_CP030760.1_4804918_4807173_+	COG0188		8.9e-280	928.2
NZ_CP030760.1_3455441_3456394_+	COG0189		7.5e-89	295.9
NZ_CP030760.1_3869795_3870694_+	COG0190		3.3e-133	441.2
NZ_CP030761.1_203042_204148_-	COG0191		1.9e-128	426.4
NZ_CP030760.1_3507671_3508909_-	COG0192		4.3e-181	600.2
NZ_CP030760.1_1660450_1661181_+	COG0193		3.2e-82	272.9
NZ_CP030760.1_4751370_4752032_+	COG0194		5e-115	382.9
NZ_CP030760.1_3256848_3258449_-	COG0195		1.6e-198	658.3
NZ_CP030760.1_4023905_4024888_+	COG0196		2e-130	432.9
NZ_CP030760.1_108841_109254_+	COG0197		1.9e-64	213.2
NZ_CP030760.1_110359_110667_+	COG0198		1.6e-44	149.3
NZ_CP030760.1_111250_111555_+	COG0199		1e-33	114.4
NZ_CP030760.1_113859_114335_+	COG0200		5.3e-65	216.4
NZ_CP030760.1_114571_115911_+	COG0201		4.3e-211	699.7
NZ_CP030760.1_1140809_1141909_-	COG0201		1.3e-22	77.7
NZ_CP030760.1_117770_118780_+	COG0202		2.3e-176	585.1
NZ_CP030760.1_118906_119328_+	COG0203		3e-69	230.3
NZ_CP030760.1_2682546_2683343_+	COG0204		1.3e-56	189.5
NZ_CP030760.1_3515600_3516397_-	COG0204		1.4e-46	156.7
NZ_CP030763.1_602160_602780_+	COG0204		5.6e-45	150.2
NZ_CP030760.1_4241800_4245195_+	COG0204		1.2e-42	108.8
NZ_CP030760.1_2769241_2770188_-	COG0204		6.5e-21	72.1
NZ_CP030760.1_1492237_1493448_+	COG0205		1.3e-80	268.6
NZ_CP030760.1_1463800_1465518_-	COG0206		1.1e-155	511.7
NZ_CP030760.1_1250066_1251112_+	COG0206		1.7e-150	499.1
NZ_CP030760.1_1415331_1416125_-	COG0207		6e-150	496.6
NZ_CP030760.1_2560780_2561787_-	COG0208		7.8e-117	387.7
NZ_CP030760.1_2561842_2563923_-	COG0209		1.1e-210	699.1
NZ_CP030760.1_187853_191668_-	COG0209		1.4e-206	685.4
NZ_CP030760.1_1442256_1444736_+	COG0210		4.2e-269	893.1
NZ_CP030760.1_3728768_3730828_-	COG0210		4.4e-183	608.6
NZ_CP030760.1_3038232_3038501_+	COG0211		2.3e-49	165.0
NZ_CP030760.1_2198596_2199183_+	COG0212		3.5e-60	201.0
NZ_CP030760.1_3341525_3342832_+	COG0213		3.2e-184	611.0
NZ_CP030760.1_4728271_4729662_-	COG0215		6.1e-201	666.7
NZ_CP030760.1_2631169_2632248_-	COG0216		6e-166	549.4
NZ_CP030760.1_2201802_2202548_+	COG0217		6e-127	420.9
NZ_CP030760.1_3573623_3574276_-	COG0218		8e-80	265.9
NZ_CP030760.1_1674977_1675438_+	COG0219		2.2e-61	204.0
NZ_CP030760.1_3506961_3507662_-	COG0220		4.3e-81	271.2
NZ_CP030760.1_2840085_2840621_-	COG0221		4.3e-83	275.5
NZ_CP030762.1_92270_92989_+	COG0221		6e-75	248.8
NZ_CP030760.1_90070_90450_+	COG0222		4.1e-57	191.4
NZ_CP030760.1_3557497_3558432_+	COG0223		3.1e-132	439.7
NZ_CP030760.1_2761596_2762480_-	COG0224		5.1e-121	401.5
NZ_CP030760.1_3662878_3663912_+	COG0226		3.5e-76	254.3
NZ_CP030760.1_2691806_2692102_+	COG0227		1.1e-37	126.6
NZ_CP030760.1_2886138_2886509_+	COG0228		2.8e-50	168.3
NZ_CP030760.1_4526562_4526975_-	COG0229		7e-84	280.0
NZ_CP030760.1_2569428_2569874_-	COG0229		4.6e-23	79.5
NZ_CP030763.1_591037_591546_+	COG0229		2.4e-25	73.2
NZ_CP030764.1_557711_558412_+	COG0229		2e-21	62.6
NZ_CP030760.1_2954480_2955049_+	COG0231		3.1e-70	233.1
NZ_CP030760.1_296643_297860_+	COG0232		1.1e-138	460.3
NZ_CP030760.1_4365369_4365686_+	COG0232		1.2e-25	87.7
NZ_CP030760.1_443449_444009_+	COG0233		5.9e-76	251.2
NZ_CP030761.1_517309_517635_+	COG0234		1.1e-56	188.5
NZ_CP030760.1_4022381_4022677_-	COG0234		5.1e-55	183.0
NZ_CP030760.1_4560032_4560349_+	COG0234		3.7e-52	173.7
NZ_CP030761.1_553252_553926_-	COG0235		5.9e-71	237.2
NZ_CP030760.1_4343227_4344018_-	COG0235		5.4e-66	221.0
NZ_CP030760.1_3116676_3117287_+	COG0237		1.6e-72	242.2
NZ_CP030760.1_4743123_4743371_-	COG0238		9.6e-41	136.7
NZ_CP030760.1_748396_748773_-	COG0239		1.1e-53	180.0
NZ_CP030760.1_2830078_2831061_-	COG0240		3.1e-113	376.3
NZ_CP030761.1_957248_958288_-	COG0240		1.2e-70	235.8
NZ_CP030761.1_949710_950309_-	COG0240		1.6e-42	143.2
NZ_CP030760.1_3556174_3556707_+	COG0242		1.3e-84	281.1
NZ_CP030760.1_732638_733132_+	COG0242		2.1e-60	201.6
NZ_CP030760.1_89493_90011_+	COG0244		6.4e-74	247.7
NZ_CP030760.1_473771_474988_-	COG0245		6.7e-162	536.8
NZ_CP030760.1_2510348_2511829_-	COG0246		2.6e-191	635.0
NZ_CP030760.1_3224170_3225444_-	COG0246		9.7e-160	530.5
NZ_CP030760.1_4792254_4793774_+	COG0248		5.1e-129	428.9
NZ_CP030760.1_3976296_3977858_+	COG0248		3.8e-112	373.2
NZ_CP030760.1_3526821_3529547_-	COG0249		0	1022.9
NZ_CP030760.1_87318_87848_+	COG0250		4.8e-82	272.2
NZ_CP030764.1_397798_398187_+	COG0251		2.5e-48	161.7
NZ_CP030760.1_4301067_4301465_-	COG0251		9.3e-42	141.2
NZ_CP030763.1_680957_681301_-	COG0251		9.8e-37	123.4
NZ_CP030761.1_76183_76782_+	COG0251		9.2e-35	118.3
NZ_CP030760.1_1512126_1512470_-	COG0251		1.3e-31	107.8
NZ_CP030760.1_2881291_2882196_-	COG0253		3e-109	364.3
NZ_CP030760.1_2238358_2238579_-	COG0254		1.1e-37	127.2
NZ_CP030760.1_109267_109467_+	COG0255		5.7e-31	104.8
NZ_CP030760.1_112555_112917_+	COG0256		1.6e-53	179.0
NZ_CP030760.1_4147919_4148539_+	COG0259		6.6e-94	311.4
NZ_CP030760.1_4760694_4762184_+	COG0260		2.3e-193	641.9
NZ_CP030760.1_3359482_3360873_+	COG0260		5.4e-158	525.0
NZ_CP030760.1_3037881_3038198_+	COG0261		2.2e-56	188.7
NZ_CP030760.1_3699221_3699778_-	COG0262		5.7e-49	163.8
NZ_CP030760.1_1414799_1415317_-	COG0262		9.2e-43	143.5
NZ_CP030760.1_1447067_1447732_+	COG0262		1.5e-42	142.8
NZ_CP030760.1_3428241_3428771_+	COG0262		1.7e-38	129.5
NZ_CP030760.1_1157407_1158060_+	COG0262		8e-36	120.3
NZ_CP030760.1_3041916_3043085_+	COG0263		5.4e-156	517.1
NZ_CP030760.1_441652_442578_+	COG0264		3.7e-133	441.9
NZ_CP030760.1_4598923_4600518_+	COG0265		9.5e-141	467.9
NZ_CP030760.1_1410635_1412365_-	COG0265		2.3e-137	455.9
NZ_CP030760.1_4372131_4373702_-	COG0265		3.8e-146	420.9
NZ_CP030760.1_124692_126095_+	COG0265		1.5e-134	393.2
NZ_CP030763.1_362958_364313_+	COG0265		3.4e-118	390.2
NZ_CP030760.1_3492536_3493441_+	COG0266		2.3e-113	376.3
NZ_CP030760.1_55813_55980_-	COG0267		9.3e-22	74.4
NZ_CP030760.1_3494431_3494709_+	COG0268		2.7e-38	129.3
NZ_CP030760.1_1825678_1826490_+	COG0270		1.9e-30	91.0
NZ_CP030760.1_1824779_1825621_+	COG0270		2.1e-26	79.1
NZ_CP030760.1_801599_801832_+	COG0271		1.1e-33	114.5
NZ_CP030760.1_1456874_1459030_-	COG0272		3.1e-288	956.1
NZ_CP030760.1_3340747_3341523_+	COG0274		2.1e-80	267.5
NZ_CP030760.1_943872_944900_+	COG0274		9.1e-79	262.0
NZ_CP030760.1_1484656_1485681_-	COG0275		1e-126	420.5
NZ_CP030760.1_2349225_2350259_+	COG0276		2.4e-141	468.3
NZ_CP030760.1_4001692_4003248_+	COG0277		1.8e-154	513.2
NZ_CP030761.1_30658_32055_-	COG0277		8.5e-149	494.6
NZ_CP030760.1_1421888_1423369_-	COG0277		5.1e-145	482.0
NZ_CP030761.1_521306_524365_+	COG0277		1.4e-144	480.5
NZ_CP030760.1_4101856_4103292_-	COG0277		2.4e-132	440.3
