	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
AF222060_AF222060.2_57	AF222060	AF222060.2	57	29724	29924	1	E											0
AF222060_AF222060.2_58	AF222060	AF222060.2	58	29917	30045	1	E											0
AF222060_AF222060.2_59	AF222060	AF222060.2	59	30042	30215	1	E											0
AF222060_AF222060.2_60	AF222060	AF222060.2	60	30229	31143	1	D										Family of unknown function (DUF6610) [PF20314.1]	0
AF222060_AF222060.2_61	AF222060	AF222060.2	61	31327	31800	1	E											0
AF222060_AF222060.2_62	AF222060	AF222060.2	62	31918	34482	1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
AF222060_AF222060.2_63	AF222060	AF222060.2	63	34528	34740	1	E											0
AF222060_AF222060.2_64	AF222060	AF222060.2	64	34737	35441	1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
AF222060_AF222060.2_65	AF222060	AF222060.2	65	35438	35986	1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
AF222060_AF222060.2_66	AF222060	AF222060.2	66	35983	36414	1	E											0
AF222060_AF222060.2_67	AF222060	AF222060.2	67	36384	36644	1	E											0
AF222060_AF222060.2_68	AF222060	AF222060.2	68	36622	36807	1	E											0
AF222060_AF222060.2_69	AF222060	AF222060.2	69	36804	37061	1	E											0
AF222060_AF222060.2_70	AF222060	AF222060.2	70	37058	37270	1	E											0
AF222060_AF222060.2_71	AF222060	AF222060.2	71	37516	38880	1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
AF222060_AF222060.2_72	AF222060	AF222060.2	72	38972	39439	1	E											0
AF222060_AF222060.2_73	AF222060	AF222060.2	73	39440	40633	-1	D										Phage integrase family [PF00589.25]	0
AF222060_AF222060.2_74	AF222060	AF222060.2	74	41087	41275	1	E											0
AF222060_AF222060.2_75	AF222060	AF222060.2	75	41372	45238	1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
AF222060_AF222060.2_76	AF222060	AF222060.2	76	45267	47684	-1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
AF222060_AF222060.2_77	AF222060	AF222060.2	77	47926	48051	-1	E											0
AF222060_AF222060.2_78	AF222060	AF222060.2	78	48119	49003	1	D										Family of unknown function (DUF6065) [PF19541.2]	0
AF222060_AF222060.2_79	AF222060	AF222060.2	79	49008	49502	-1	E											0
AF222060_AF222060.2_80	AF222060	AF222060.2	80	49523	49933	-1	E											0
AF222060_AF222060.2_81	AF222060	AF222060.2	81	49933	50970	-1	E											0
AF222060_AF222060.2_82	AF222060	AF222060.2	82	50977	52674	-1	E											0
AF222060_AF222060.2_83	AF222060	AF222060.2	83	52678	53328	-1	E											0
AF222060_AF222060.2_84	AF222060	AF222060.2	84	53333	54568	-1	D										Baseplate J-like protein [PF04865.17]	0
AF222060_AF222060.2_85	AF222060	AF222060.2	85	54565	54891	-1	E											0
AF222060_AF222060.2_86	AF222060	AF222060.2	86	54956	55324	-1	E											0
AF222060_AF222060.2_87	AF222060	AF222060.2	87	55314	56249	-1	E											0
AF222060_AF222060.2_88	AF222060	AF222060.2	88	56252	57232	-1	E											0
AF222060_AF222060.2_89	AF222060	AF222060.2	89	57234	58676	-1	E											0
AF222060_AF222060.2_90	AF222060	AF222060.2	90	58673	59206	-1	E											0
AF222060_AF222060.2_91	AF222060	AF222060.2	91	59207	61024	-1	E											0
AF222060_AF222060.2_92	AF222060	AF222060.2	92	61027	61392	-1	E											0
AF222060_AF222060.2_93	AF222060	AF222060.2	93	61340	61810	-1	E											0
AF222060_AF222060.2_94	AF222060	AF222060.2	94	61863	62405	-1	E											0
AF222060_AF222060.2_95	AF222060	AF222060.2	95	62434	63726	-1	E											0
AF222060_AF222060.2_96	AF222060	AF222060.2	96	63735	64244	-1	E											0
AF222060_AF222060.2_97	AF222060	AF222060.2	97	64281	64502	-1	E											0
AF222060_AF222060.2_98	AF222060	AF222060.2	98	64504	67617	-1	E											0
AF222060_AF222060.2_99	AF222060	AF222060.2	99	67620	67958	-1	E											0
AF222060_AF222060.2_100	AF222060	AF222060.2	100	67958	68401	-1	E											0
AF222060_AF222060.2_101	AF222060	AF222060.2	101	68445	69401	-1	E											0
AF222060_AF222060.2_102	AF222060	AF222060.2	102	69443	69958	-1	E											0
AF222060_AF222060.2_103	AF222060	AF222060.2	103	69982	70413	-1	E											0
AF222060_AF222060.2_104	AF222060	AF222060.2	104	70420	71184	-1	E											0
AF222060_AF222060.2_105	AF222060	AF222060.2	105	71181	71465	-1	E											0
AF222060_AF222060.2_106	AF222060	AF222060.2	106	71468	72907	-1	E											0
AF222060_AF222060.2_107	AF222060	AF222060.2	107	72922	74613	-1	E											0
AF222060_AF222060.2_108	AF222060	AF222060.2	108	74706	74912	-1	E											0
AF222060_AF222060.2_109	AF222060	AF222060.2	109	74948	75142	-1	E											0
AF222060_AF222060.2_110	AF222060	AF222060.2	110	75146	75253	-1	E											0
AF222060_AF222060.2_111	AF222060	AF222060.2	111	75364	75627	-1	E											0
AF222060_AF222060.2_112	AF222060	AF222060.2	112	75620	76396	-1	E											0
AF222060_AF222060.2_113	AF222060	AF222060.2	113	76805	77275	1	D										Halobacterial output domain 1 [PF18545.4]	0
