KO Id	Name	Count
K00564	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase	1
K00566	mnmA, trmU; tRNA-uridine 2-sulfurtransferase	2
K00567	ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	1
K00568	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	1
K00575	cheR; chemotaxis protein methyltransferase CheR	3
K00588	E2.1.1.104; caffeoyl-CoA O-methyltransferase	3
K00600	glyA, SHMT; glycine hydroxymethyltransferase	6
K00602	purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	4
K00604	MTFMT, fmt; methionyl-tRNA formyltransferase	2
K00605	gcvT, AMT; aminomethyltransferase	3
K00606	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase	1
K00609	pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	2
K00611	OTC, argF, argI; ornithine carbamoyltransferase	1
K00615	E2.2.1.1, tktA, tktB; transketolase	3
K00619	argA; amino-acid N-acetyltransferase	1
K00627	DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	3
K00632	fadA, fadI; acetyl-CoA acyltransferase	6
K00634	ptb; phosphate butyryltransferase	1
K00639	kbl, GCAT; glycine C-acetyltransferase	2
K00640	cysE; serine O-acetyltransferase	3
K00645	fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase	3
K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III	2
K00655	plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	3
K00656	E2.3.1.54, pflD; formate C-acetyltransferase	3
K00658	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	3
K00661	maa; maltose O-acetyltransferase	1
K00662	aacC; aminoglycoside 3-N-acetyltransferase	1
K00666	K00666; fatty-acyl-CoA synthase	1
K00688	PYG, glgP; glycogen phosphorylase	6
K00689	E2.4.1.5; dextransucrase	2
K00691	mapA; maltose phosphorylase	1
K00703	glgA; starch synthase	3
K00752	hasA; hyaluronan synthase	1
K00754	bshA; L-malate glycosyltransferase	1
K00756	pdp; pyrimidine-nucleoside phosphorylase	1
K00759	APRT, apt; adenine phosphoribosyltransferase	2
K00761	upp, UPRT; uracil phosphoribosyltransferase	1
K00762	pyrE; orotate phosphoribosyltransferase	1
K00763	pncB, NAPRT1; nicotinate phosphoribosyltransferase	1
K00764	purF, PPAT; amidophosphoribosyltransferase	3
K00765	hisG; ATP phosphoribosyltransferase	1
K00766	trpD; anthranilate phosphoribosyltransferase	1
K00767	nadC, QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating)	1
K00773	tgt; queuine tRNA-ribosyltransferase	1
K00782	lldG; L-lactate dehydrogenase complex protein LldG	1
K00783	rlmH; 23S rRNA (pseudouridine1915-N3)-methyltransferase	1
K00784	rnz; ribonuclease Z	2
K00788	thiE; thiamine-phosphate pyrophosphorylase	1
K00789	metK; S-adenosylmethionine synthetase	1
K00790	murA; UDP-N-acetylglucosamine 1-carboxyvinyltransferase	3
K00791	miaA, TRIT1; tRNA dimethylallyltransferase	3
K00793	ribE, RIB5; riboflavin synthase	1
K00794	ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase	1
K00795	ispA; farnesyl diphosphate synthase	2
K00796	folP; dihydropteroate synthase	1
K00797	speE, SRM, SPE3; spermidine synthase	3
K00798	MMAB, pduO; cob(I)alamin adenosyltransferase	1
K00800	aroA; 3-phosphoshikimate 1-carboxyvinyltransferase	1
K00805	hepS; heptaprenyl diphosphate synthase component 1	2
K00806	uppS; undecaprenyl diphosphate synthase	3
K00817	hisC; histidinol-phosphate aminotransferase	7
K00819	rocD, OAT; ornithine--oxo-acid transaminase	2
K00820	glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing)	5
K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	6
K00831	serC, PSAT1; phosphoserine aminotransferase	5
K00847	E2.7.1.4, scrK; fructokinase	3
K00849	galK; galactokinase	3
K00850	pfkA, PFK; 6-phosphofructokinase 1	13
K00853	araB; L-ribulokinase	1
K00857	tdk, TK; thymidine kinase	2
K00858	ppnK, NADK; NAD+ kinase	1
K00859	coaE; dephospho-CoA kinase	1
K00864	glpK, GK; glycerol kinase	4
K00865	glxK, garK; glycerate 2-kinase	3
K00873	PK, pyk; pyruvate kinase	10
K00876	udk, UCK; uridine kinase	2
K00878	thiM; hydroxyethylthiazole kinase	1
K00882	fruK; 1-phosphofructokinase	2
K00887	dgkA; undecaprenol kinase	1
K00891	aroK, aroL; shikimate kinase	1
K00899	mtnK; 5-methylthioribose kinase	1
K00903	epsB; protein-tyrosine kinase	1
K00919	ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase	1
K00925	ackA; acetate kinase	5
K00926	arcC; carbamate kinase	3
K00927	PGK, pgk; phosphoglycerate kinase	4
K00928	lysC; aspartate kinase	4
K00929	buk; butyrate kinase	1
K00937	ppk1; polyphosphate kinase	3
K00939	adk, AK; adenylate kinase	3
K00940	ndk, NME; nucleoside-diphosphate kinase	5
K00941	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	1
K00942	E2.7.4.8, gmk; guanylate kinase	1
K00943	tmk, DTYMK; dTMP kinase	1
K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	2
K00949	thiN, TPK1, THI80; thiamine pyrophosphokinase	1
K00950	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	1
K00954	E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase	1
K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	3
K00969	nadD; nicotinate-nucleotide adenylyltransferase	1
K00973	rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase	4
K00974	cca; tRNA nucleotidyltransferase (CCA-adding enzyme)	2
K00975	glgC; glucose-1-phosphate adenylyltransferase	3
K00981	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase	2
K00989	rph; ribonuclease PH	1
K00991	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1
K00997	acpS; holo-[acyl-carrier protein] synthase	1
K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	3
K01005	tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase	1
K01011	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	3
K01046	lip, TGL2; triacylglycerol lipase	1
K01054	MGLL; acylglycerol lipase	5
K01055	pcaD; 3-oxoadipate enol-lactonase	1
K01056	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family	1
K01066	aes; acetyl esterase	1
K01069	gloB, gloC, HAGH; hydroxyacylglutathione hydrolase	1
K01091	gph; phosphoglycolate phosphatase	1
K01092	E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase	3
K01118	acpD, azoR; FMN-dependent NADH-azoreductase	1
K01126	E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase	1
K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	2
K01151	nfo; deoxyribonuclease IV	2
K01174	nuc; micrococcal nuclease	1
K01176	AMY, amyA, malS; alpha-amylase	4
K01182	IMA, malL; oligo-1,6-glucosidase	2
K01193	INV, sacA; beta-fructofuranosidase	2
K01198	xynB; xylan 1,4-beta-xylosidase	1
K01200	pulA; pullulanase	1
K01207	nagZ; beta-N-acetylhexosaminidase	3
K01208	cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	1
K01209	abfA; alpha-L-arabinofuranosidase	1
K01222	E3.2.1.86A, celF; 6-phospho-beta-glucosidase	2
K01223	E3.2.1.86B, bglA; 6-phospho-beta-glucosidase	2
K01226	treC; trehalose-6-phosphate hydrolase	1
K01243	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	1
K01255	CARP, pepA; leucyl aminopeptidase	2
K01258	pepT; tripeptide aminopeptidase	1
K01261	pepA; glutamyl aminopeptidase	1
K01265	map; methionyl aminopeptidase	1
K01269	yhfE; aminopeptidase	1
K01271	pepQ; Xaa-Pro dipeptidase	1
K01274	pepV; beta-Ala-Xaa dipeptidase	1
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	1
K01297	ldcA; muramoyltetrapeptide carboxypeptidase	2
K01299	E3.4.17.19; carboxypeptidase Taq	1
K01338	lon; ATP-dependent Lon protease	2
K01356	lexA; repressor LexA	2
K01358	clpP, CLPP; ATP-dependent Clp protease, protease subunit	3
K01361	E3.4.21.96; lactocepin	2
K01400	nprE; bacillolysin	1
K01409	KAE1, tsaD, QRI7; N6-L-threonylcarbamoyladenine synthase	1
K01419	hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV	1
K01421	yhgE; putative membrane protein	1
K01424	E3.5.1.1, ansA, ansB; L-asparaginase	2
K01425	glsA, GLS; glutaminase	9
K01426	E3.5.1.4, amiE; amidase	5
K01436	yhaA; amidohydrolase	1
K01442	cbh; choloylglycine hydrolase	3
K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	1
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	3
K01462	PDF, def; peptide deformylase	1
K01463	bshB1; N-acetylglucosamine malate deacetylase 1	1
K01465	URA4, pyrC; dihydroorotase	1
K01476	E3.5.3.1, rocF, arg; arginase	3
K01478	arcA; arginine deiminase	1
K01480	speB; agmatinase	1
K01486	ade; adenine deaminase	1
K01489	cdd, CDA; cytidine deaminase	2
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	2
K01493	comEB; dCMP deaminase	2
K01512	acyP; acylphosphatase	2
K01515	nudF; ADP-ribose pyrophosphatase	1
K01519	ITPA; inosine triphosphate pyrophosphatase	2
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	1
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	1
K01531	mgtA, mgtB; P-type Mg2+ transporter	1
K01534	zntA; Zn2+/Cd2+-exporting ATPase	1
K01551	arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase	2
K01552	ecfA; energy-coupling factor transport system ATP-binding protein	1
K01556	KYNU, kynU; kynureninase	1
K01560	E3.8.1.2; 2-haloacid dehalogenase	2
K01579	panD; aspartate 1-decarboxylase	2
K01585	speA; arginine decarboxylase	1
K01586	lysA; diaminopimelate decarboxylase	1
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K01591	pyrF; orotidine-5'-phosphate decarboxylase	1
K01599	hemE, UROD; uroporphyrinogen decarboxylase	1
K01609	trpC; indole-3-glycerol phosphate synthase	1
K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	4
K01611	speD, AMD1; S-adenosylmethionine decarboxylase	2
K01613	psd, PISD; phosphatidylserine decarboxylase	1
K01619	deoC, DERA; deoxyribose-phosphate aldolase	1
K01620	ltaE; threonine aldolase	1
K01633	folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase	1
K01637	E4.1.3.1, aceA; isocitrate lyase	1
K01638	aceB, glcB; malate synthase	2
K01657	trpE; anthranilate synthase component I	4
K01658	trpG; anthranilate synthase component II	4
K01659	prpC; 2-methylcitrate synthase	1
K01661	menB; naphthoate synthase	1
K01662	dxs; 1-deoxy-D-xylulose-5-phosphate synthase	2
K01669	phrB; deoxyribodipyrimidine photo-lyase	1
K01673	cynT, can; carbonic anhydrase	1
K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	6
K01681	ACO, acnA; aconitate hydratase	3
K01689	ENO, eno; enolase	6
K01693	hisB; imidazoleglycerol-phosphate dehydratase	1
K01695	trpA; tryptophan synthase alpha chain	2
K01696	trpB; tryptophan synthase beta chain	2
K01698	hemB, ALAD; porphobilinogen synthase	2
K01710	rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	5
K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	2
K01719	hemD, UROS; uroporphyrinogen-III synthase	1
K01724	PCBD, phhB; 4a-hydroxytetrahydrobiopterin dehydratase	2
K01726	GAMMACA; gamma-carbonic anhydrase	1
K01728	pel; pectate lyase	2
K01734	mgsA; methylglyoxal synthase	1
K01735	aroB; 3-dehydroquinate synthase	1
K01736	aroC; chorismate synthase	1
K01737	queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase	2
K01738	cysK; cysteine synthase	2
K01749	hemC, HMBS; hydroxymethylbilane synthase	1
K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	2
K01755	argH, ASL; argininosuccinate lyase	3
K01756	purB, ADSL; adenylosuccinate lyase	2
K01770	ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1
K01772	hemH, FECH; protoporphyrin/coproporphyrin ferrochelatase	1
K01775	alr; alanine racemase	3
K01776	murI; glutamate racemase	2
K01783	rpe, RPE; ribulose-phosphate 3-epimerase	3
K01784	galE, GALE; UDP-glucose 4-epimerase	3
K01785	galM, GALM; aldose 1-epimerase	2
K01788	nanE; N-acylglucosamine-6-phosphate 2-epimerase	1
K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)	4
K01792	E5.1.3.15; glucose-6-phosphate 1-epimerase	1
K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5
K01804	araA; L-arabinose isomerase	1
K01808	rpiB; ribose 5-phosphate isomerase B	3
K01810	GPI, pgi; glucose-6-phosphate isomerase	5
K01811	xylS, yicI; alpha-D-xyloside xylohydrolase	1
K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	1
K01817	trpF; phosphoribosylanthranilate isomerase	1
K01821	praC, xylH; 4-oxalocrotonate tautomerase	3
K01835	pgm; phosphoglucomutase	7
K01838	pgmB; beta-phosphoglucomutase	1
K01839	deoB; phosphopentomutase	2
K01840	manB; phosphomannomutase	3
K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase	2
K01866	YARS, tyrS; tyrosyl-tRNA synthetase	4
K01867	WARS, trpS; tryptophanyl-tRNA synthetase	3
K01868	TARS, thrS; threonyl-tRNA synthetase	3
K01869	LARS, leuS; leucyl-tRNA synthetase	4
K01870	IARS, ileS; isoleucyl-tRNA synthetase	3
K01872	AARS, alaS; alanyl-tRNA synthetase	3
K01873	VARS, valS; valyl-tRNA synthetase	3
K01874	MARS, metG; methionyl-tRNA synthetase	4
K01875	SARS, serS; seryl-tRNA synthetase	3
K01876	DARS2, aspS; aspartyl-tRNA synthetase	4
K01878	glyQ; glycyl-tRNA synthetase alpha chain	3
K01879	glyS; glycyl-tRNA synthetase beta chain	3
K01881	PARS, proS; prolyl-tRNA synthetase	3
K01883	CARS, cysS; cysteinyl-tRNA synthetase	3
K01887	RARS, argS; arginyl-tRNA synthetase	4
K01889	FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain	3
K01890	FARSB, pheT; phenylalanyl-tRNA synthetase beta chain	3
K01892	HARS, hisS; histidyl-tRNA synthetase	3
K01893	NARS, asnS; asparaginyl-tRNA synthetase	3
K01895	ACSS1_2, acs; acetyl-CoA synthetase	7
K01902	sucD; succinyl-CoA synthetase alpha subunit	4
K01903	sucC; succinyl-CoA synthetase beta subunit	4
K01911	menE; o-succinylbenzoate---CoA ligase	1
K01912	paaK; phenylacetate-CoA ligase	2
K01914	asnA; aspartate--ammonia ligase	2
K01915	glnA, GLUL; glutamine synthetase	9
K01916	nadE; NAD+ synthase	1
K01918	panC; pantoate--beta-alanine ligase	2
K01919	gshA; glutamate--cysteine ligase	2
K01921	ddl; D-alanine-D-alanine ligase	4
K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	1
K01924	murC; UDP-N-acetylmuramate--alanine ligase	3
K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	3
K01926	rex; redox-sensing transcriptional repressor	1
K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	3
K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	3
K01933	purM; phosphoribosylformylglycinamidine cyclo-ligase	1
K01934	MTHFS; 5-formyltetrahydrofolate cyclo-ligase	1
K01937	pyrG, CTPS; CTP synthase	1
K01938	fhs; formate--tetrahydrofolate ligase	2
K01939	purA, ADSS; adenylosuccinate synthase	2
K01940	argG, ASS1; argininosuccinate synthase	4
K01945	purD; phosphoribosylamine---glycine ligase	1
K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing)	3
K01955	carB, CPA2; carbamoyl-phosphate synthase large subunit	2
K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	2
K01958	PC, pyc; pyruvate carboxylase	3
K01961	accC; acetyl-CoA carboxylase, biotin carboxylase subunit	4
K01962	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha	4
K01963	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta	4
K01972	E6.5.1.2, ligA, ligB; DNA ligase (NAD+)	6
K01975	thpR; RNA 2',3'-cyclic 3'-phosphodiesterase	1
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	1
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	1
K02004	ABC.CD.P; putative ABC transport system permease protein	1
K02005	ABC.CD.TX; HlyD family secretion protein	1
K02010	afuC, fbpC; iron(III) transport system ATP-binding protein	2
K02011	afuB, fbpB; iron(III) transport system permease protein	2
K02012	afuA, fbpA; iron(III) transport system substrate-binding protein	2
K02013	ABC.FEV.A; iron complex transport system ATP-binding protein	1
K02015	ABC.FEV.P; iron complex transport system permease protein	1
K02016	ABC.FEV.S; iron complex transport system substrate-binding protein	1
K02025	ABC.MS.P; multiple sugar transport system permease protein	1
K02026	ABC.MS.P1; multiple sugar transport system permease protein	1
K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein	1
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	1
K02029	ABC.PA.P; polar amino acid transport system permease protein	1
K02031	ddpD; peptide/nickel transport system ATP-binding protein	2
K02032	ddpF; peptide/nickel transport system ATP-binding protein	2
K02033	ABC.PE.P; peptide/nickel transport system permease protein	2
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	2
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	2
K02036	pstB; phosphate transport system ATP-binding protein	2
K02037	pstC; phosphate transport system permease protein	2
K02038	pstA; phosphate transport system permease protein	2
K02039	phoU; phosphate transport system protein	1
K02040	pstS; phosphate transport system substrate-binding protein	4
K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein	2
K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein	2
K02068	STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein	1
K02069	STAR2, fetB; UDP-glucose/iron transport system permease protein	1
K02071	metN; D-methionine transport system ATP-binding protein	2
K02072	metI; D-methionine transport system permease protein	2
K02073	metQ; D-methionine transport system substrate-binding protein	2
K02076	zurR, zur; Fur family transcriptional regulator, zinc uptake regulator	1
K02078	acpP; acyl carrier protein	2
K02086	dnaD; DNA replication protein	1
K02099	araC; AraC family transcriptional regulator, arabinose operon regulatory protein	1
K02103	araR; GntR family transcriptional regulator, arabinose operon transcriptional repressor	1
K02108	ATPF0A, atpB; F-type H+-transporting ATPase subunit a	4
K02109	ATPF0B, atpF; F-type H+-transporting ATPase subunit b	3
K02110	ATPF0C, atpE; F-type H+-transporting ATPase subunit c	3
K02111	ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha	3
K02113	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta	3
K02114	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon	3
K02115	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma	3
K02133	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta	9
K02160	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein	4
K02193	ccmA; heme exporter protein A	2
K02199	ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	1
K02221	yggT; YggT family protein	1
K02234	cobW; cobalamin biosynthesis protein CobW	1
K02236	comC; leader peptidase (prepilin peptidase) / N-methyltransferase	1
K02237	comEA; competence protein ComEA	1
K02238	comEC; competence protein ComEC	1
K02240	comFA; competence protein ComFA	1
K02242	comFC; competence protein ComFC	1
K02243	comGA; competence protein ComGA	1
K02244	comGB; competence protein ComGB	1
K02245	comGC; competence protein ComGC	1
K02246	comGD; competence protein ComGD	1
K02250	comK; competence protein ComK	3
K02257	COX10, ctaB, cyoE; heme o synthase	5
K02259	COX15, ctaA; heme a synthase	5
K02274	coxA, ctaD; cytochrome c oxidase subunit I	1
K02275	coxB, ctaC; cytochrome c oxidase subunit II	1
K02313	dnaA; chromosomal replication initiator protein	4
K02314	dnaB; replicative DNA helicase	3
K02315	dnaC; DNA replication protein DnaC	1
K02316	dnaG; DNA primase	2
K02335	polA; DNA polymerase I	6
K02337	dnaE; DNA polymerase III subunit alpha	5
K02338	dnaN; DNA polymerase III subunit beta	5
K02340	holA; DNA polymerase III subunit delta	5
K02341	holB; DNA polymerase III subunit delta'	5
K02342	dnaQ; DNA polymerase III subunit epsilon	5
K02343	dnaX; DNA polymerase III subunit gamma/tau	5
K02346	dinB; DNA polymerase IV	1
K02347	polX, dpx; DNA polymerase (family X)	1
K02348	elaA; ElaA protein	1
K02351	K02351; putative membrane protein	1
K02355	fusA, GFM, EFG; elongation factor G	2
K02356	efp; elongation factor P	1
K02357	tsf, TSFM; elongation factor Ts	2
K02358	tuf, TUFM; elongation factor Tu	4
K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3
K02381	fdrA; FdrA protein	1
K02383	flbB; flagellar protein FlbB	1
K02385	flbD; flagellar protein FlbD	1
K02387	flgB; flagellar basal-body rod protein FlgB	2
K02388	flgC; flagellar basal-body rod protein FlgC	2
K02389	flgD; flagellar basal-body rod modification protein FlgD	2
K02391	flgF; flagellar basal-body rod protein FlgF	2
K02392	flgG; flagellar basal-body rod protein FlgG	2
K02396	flgK; flagellar hook-associated protein 1	2
K02397	flgL; flagellar hook-associated protein 3 FlgL	2
