	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_020844_NC_020844_41	NC_020844	NC_020844	41	31682	32107	1	D			MER0125035	M23B	MER0125035 - subfamily M23B unassigned peptidases (Phenylobacterium zucineum) [M23.UPB]#M23B#{peptidase unit: 142-253}~source ACG77133~	False	91.0	3.4680000000000004e-20	0.439		0
NC_020844_NC_020844_42	NC_020844	NC_020844	42	32326	32514	1	E											0
NC_020844_NC_020844_43	NC_020844	NC_020844	43	32601	32819	1	E											0
NC_020844_NC_020844_44	NC_020844	NC_020844	44	32926	33105	-1	E											0
NC_020844_NC_020844_45	NC_020844	NC_020844	45	33199	33462	-1	E											0
NC_020844_NC_020844_46	NC_020844	NC_020844	46	33459	33674	-1	E											0
NC_020844_NC_020844_47	NC_020844	NC_020844	47	33674	34477	-1	E											0
NC_020844_NC_020844_48	NC_020844	NC_020844	48	34547	34978	-1	E											0
NC_020844_NC_020844_49	NC_020844	NC_020844	49	34959	35282	-1	E											0
NC_020844_NC_020844_50	NC_020844	NC_020844	50	35279	35440	-1	E											0
NC_020844_NC_020844_51	NC_020844	NC_020844	51	35488	35694	-1	E											0
NC_020844_NC_020844_52	NC_020844	NC_020844	52	35804	36007	-1	E											0
NC_020844_NC_020844_53	NC_020844	NC_020844	53	36011	36223	-1	E											0
NC_020844_NC_020844_54	NC_020844	NC_020844	54	36220	36678	-1	E											0
NC_020844_NC_020844_55	NC_020844	NC_020844	55	36675	36932	-1	E											0
NC_020844_NC_020844_56	NC_020844	NC_020844	56	36929	37480	-1	E											0
NC_020844_NC_020844_57	NC_020844	NC_020844	57	37490	37672	-1	E											0
NC_020844_NC_020844_58	NC_020844	NC_020844	58	37665	38360	-1	D										Protein of unknwon function (DUF3310) [PF11753.11]	0
NC_020844_NC_020844_59	NC_020844	NC_020844	59	38350	38640	-1	E											0
NC_020844_NC_020844_60	NC_020844	NC_020844	60	38640	38978	-1	E											0
NC_020844_NC_020844_61	NC_020844	NC_020844	61	39049	39414	-1	D										VRR-NUC domain [PF08774.14]	0
NC_020844_NC_020844_62	NC_020844	NC_020844	62	39377	39571	-1	E											0
NC_020844_NC_020844_63	NC_020844	NC_020844	63	39513	40694	-1	D										Helicase conserved C-terminal domain [PF00271.34]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]	1
