	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_047910_29	NC_047910	NC_047910	29	17088	17564	1	E			YP_009797146.1	YP_009797146.1 RNA polymerase sigma factor [Faecalibacterium phage FP_Epona]	False	0.942	314.0	8.136e-98																0	False	
NC_047910_30	NC_047910	NC_047910	30	18283	19635	1	D			YP_009797147.1	YP_009797147.1 DNA methyltransferase [Faecalibacterium phage FP_Epona]	True	0.975	926.0	4.779e-304								DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	
NC_047910_31	NC_047910	NC_047910	31	19643	20260	1	E			YP_009797148.1	YP_009797148.1 terminase small subunit [Faecalibacterium phage FP_Epona]	True	0.939	406.0	1.234e-128													VOG00371	sp|P03707|TERS_LAMBD Terminase small subunit; XhXr	Xh;Xr	0	False	V
NC_047910_32	NC_047910	NC_047910	32	20229	22082	1	D			YP_009797149.1	YP_009797149.1 terminase large subunit [Faecalibacterium phage FP_Epona]	True	0.988	1203.0	0.0								Phage terminase large subunit gpA, ATPase domain [PF05876.15]; Terminase large subunit gpA, endonuclease domain [PF20454.1]					VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	V
NC_047910_33	NC_047910	NC_047910	33	22096	22362	1	E			YP_009797150.1	YP_009797150.1 hypothetical protein HOS63_gp35 [Faecalibacterium phage FP_Epona]	False	0.953	179.0	4.288e-52																0	False	
NC_047910_34	NC_047910	NC_047910	34	22531	22770	1	D			YP_009797151.1	YP_009797151.1 head-tail adaptor [Faecalibacterium phage FP_Epona]	False	0.931	156.0	1.359e-44								Family of unknown function (DUF6148) [PF19645.2]								0	False	
NC_047910_35	NC_047910	NC_047910	35	22776	24314	1	D			YP_009797152.1	YP_009797152.1 portal protein [Faecalibacterium phage FP_Epona]	True	0.973	1051.0	0.0								Phage portal protein, lambda family [PF05136.16]					VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xs;Xp;Xr	0	False	V
NC_047910_36	NC_047910	NC_047910	36	24355	24885	1	C	K06904	uncharacterized protein	YP_009797153.1	YP_009797153.1 major head and protease protein [Faecalibacterium phage FP_Epona]	True	0.982	367.0	1.138e-115	MER1078552	S78	MER1078552 - family S78 non-peptidase homologues (Clostridium botulinum) [S78.UNW]#S78#{peptidase unit: 73-171}~source A0A0A7FJF9~	False	0.719	147.0	2.947e-39	Caudovirus prohead serine protease [PF04586.20]								0	False	P
NC_047910_37	NC_047910	NC_047910	37	24899	26491	1	D			YP_009797154.1	YP_009797154.1 head maturation protease [Faecalibacterium phage FP_Epona]	True	0.962	1074.0	0.0	MER0248681	S14	MER0248681 - family S14 non-peptidase homologues (Serratia sp. AS12) [S14.UNW]#S14#{peptidase unit: 35-668}~source YP_004501835~	False	0.264	156.0	7.433e-38	Mu-like prophage major head subunit gpT [PF10124.12]								0	False	P
NC_047910_38	NC_047910	NC_047910	38	26512	26841	1	D			YP_009797155.1	YP_009797155.1 head decoration [Faecalibacterium phage FP_Epona]	False	0.945	218.0	1.629e-65								Uncharacterized conserved protein (DUF2190) [PF09956.12]					VOG01499	REFSEQ head decoration; Xu	Xu	0	False	
NC_047910_39	NC_047910	NC_047910	39	26834	27124	1	E			YP_009797156.1	YP_009797156.1 hypothetical protein HOS63_gp41 [Faecalibacterium phage FP_Epona]	False	0.989	203.0	2.669e-60																0	False	
NC_047910_40	NC_047910	NC_047910	40	27112	27450	1	E			YP_009797157.1	YP_009797157.1 minor tail protein [Faecalibacterium phage FP_Epona]	False	0.946	225.0	1.201e-67													VOG17910	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_047910_41	NC_047910	NC_047910	41	27447	28049	1	D			YP_009797158.1	YP_009797158.1 tail completion or Neck1 protein [Faecalibacterium phage FP_Epona]	True	0.914	384.0	3.333e-121								Prophage minor tail protein Z (GPZ) [PF06763.14]					VOG00456	sp|O64325|COMPL_BPN15 Tail completion protein; XhXs	Xh;Xs	0	False	V
NC_047910_42	NC_047910	NC_047910	42	28046	28519	1	E			YP_009797159.1	YP_009797159.1 virion structural protein [Faecalibacterium phage FP_Epona]	False	0.991	331.0	1.356e-103																0	False	
NC_047910_43	NC_047910	NC_047910	43	28516	28770	1	E			YP_009797160.1	YP_009797160.1 hypothetical protein HOS63_gp45 [Faecalibacterium phage FP_Epona]	False	0.902	160.0	7.354e-46																0	False	
NC_047910_44	NC_047910	NC_047910	44	28793	30265	1	E			YP_009797161.1	YP_009797161.1 tail protein [Faecalibacterium phage FP_Epona]	True	0.963	995.0	0.0													VOG01001	sp|P85225|VPN1_BPPHE Putative tail sheath protein; Xs	Xs	0	False	V
NC_047910_45	NC_047910	NC_047910	45	30265	30789	1	C	K06908	uncharacterized protein	YP_009797162.1	YP_009797162.1 head closure [Faecalibacterium phage FP_Epona]	True	0.96	353.0	4.718e-111								Phage tail tube protein FII [PF04985.17]					VOG04371	sp|P22502|TUBE_BPP2 Tail tube protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
NC_047910_46	NC_047910	NC_047910	46	30789	31121	1	D			YP_009797163.1	YP_009797163.1 tail assembly chaperone [Faecalibacterium phage FP_Epona]	False	0.942	220.0	6.628999999999999e-66								Phage tail assembly chaperone proteins, E, or 41 or 14 [PF10109.12]					VOG01070	REFSEQ tail protein; Xu	Xu	0	False	
NC_047910_47	NC_047910	NC_047910	47	31257	34547	1	D			YP_009797164.1	YP_009797164.1 tail length tape measure protein [Faecalibacterium phage FP_Epona]	True	0.892	2037.0	0.0								Phage-related minor tail protein [PF10145.12]					VOG02704	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
NC_047910_48	NC_047910	NC_047910	48	34562	34780	1	D			YP_009797165.1	YP_009797165.1 baseplate hub [Faecalibacterium phage FP_Epona]	False	0.939	144.0	1.751e-40								Phage Tail Protein X [PF05489.15]								0	False	
NC_047910_49	NC_047910	NC_047910	49	34784	36082	1	C	K06905	uncharacterized protein	YP_009797166.1	YP_009797166.1 tail protein [Faecalibacterium phage FP_Epona]	True	0.945	859.0	5.134e-281								Phage tail baseplate hub (GPD) [PF05954.14]					VOG00953	sp|P21679|BPD_BP186 Probable baseplate hub protein; XhXs	Xh;Xs	0	False	V
NC_047910_50	NC_047910	NC_047910	50	36097	36753	1	D			YP_009797167.1	YP_009797167.1 baseplate protein [Faecalibacterium phage FP_Epona]	True	0.958	441.0	1.472e-140								Type VI secretion system/phage-baseplate injector OB domain [PF04717.15]					VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xh;Xp	0	False	V
NC_047910_51	NC_047910	NC_047910	51	36772	37167	1	D			YP_009797168.1	YP_009797168.1 tail protein [Faecalibacterium phage FP_Epona]	False	0.98	273.0	5.535e-84								Phage P2 GpU [PF06995.14]								0	False	
NC_047910_52	NC_047910	NC_047910	52	37181	37492	1	D			YP_009797169.1	YP_009797169.1 GPW/gp25 family protein [Faecalibacterium phage FP_Epona]	False	0.955	209.0	2.393e-62								Baseplate wedge protein gp25 [PF04965.17]								0	False	
NC_047910_53	NC_047910	NC_047910	53	37485	38639	1	D			YP_009797170.1	YP_009797170.1 baseplate J/gp47 family protein [Faecalibacterium phage FP_Epona]	True	0.955	773.0	3.685e-252								Baseplate J-like protein [PF04865.17]					VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xh;Xs	0	False	V
NC_047910_54	NC_047910	NC_047910	54	38632	39627	1	D			YP_009797171.1	YP_009797171.1 tail protein [Faecalibacterium phage FP_Epona]	True	0.915	634.0	2.444e-205								Phage tail protein (Tail_P2_I) [PF09684.13]					VOG02252	sp|P26701|BPI_BPP2 Baseplate protein I; XhXs	Xh;Xs	0	False	V
NC_047910_55	NC_047910	NC_047910	55	39642	40193	1	D			YP_009797172.1	YP_009797172.1 tail fiber protein [Faecalibacterium phage FP_Epona]	True	0.943	364.0	1.055e-114								Phage tail-collar fibre protein [PF12571.11]								0	False	
NC_047910_56	NC_047910	NC_047910	56	40193	41440	1	E			YP_009797173.1	YP_009797173.1 tail protein [Faecalibacterium phage FP_Epona]	True	0.99	869.0	4.691e-285																0	False	
NC_047910_57	NC_047910	NC_047910	57	41915	43039	1	C	K00986	RNA-directed DNA polymerase [EC:2.7.7.49]	YP_009797174.1	YP_009797174.1 Reverse transcriptase [Faecalibacterium phage FP_Epona]	True	0.974	769.0	2.87e-251								Reverse transcriptase (RNA-dependent DNA polymerase) [PF00078.30]					VOG04393	sp|P08548|LIN1_NYCCO LINE-1 reverse transcriptase homolog; XhXr	Xh;Xr	0	False	V
NC_047910_58	NC_047910	NC_047910	58	42999	43262	1	E			YP_009797175.1	YP_009797175.1 hypothetical protein HOS63_gp60 [Faecalibacterium phage FP_Epona]	False	0.982	183.0	1.7259999999999996e-53																0	False	
NC_047910_59	NC_047910	NC_047910	59	43264	43413	1	D			YP_009797176.1	YP_009797176.1 XkdX family protein [Faecalibacterium phage FP_Epona]	False	0.949	100.0	1.414e-25								Phage uncharacterised protein (Phage_XkdX) [PF09693.13]					VOG00187	sp|O31968|YOMP_BACSU SPbeta prophage-derived uncharacterized protein YomP; Xu	Xu	0	False	
NC_047910_60	NC_047910	NC_047910	60	43406	43615	1	E			YP_009797177.1	YP_009797177.1 hypothetical protein HOS63_gp62 [Faecalibacterium phage FP_Epona]	False	0.939	138.0	1.7399999999999999e-38																0	False	
NC_047910_61	NC_047910	NC_047910	61	43605	43886	1	E			YP_009797178.1	YP_009797178.1 lysis related protein [Faecalibacterium phage FP_Epona]	False	0.948	160.0	2.153e-45																0	False	
NC_047910_62	NC_047910	NC_047910	62	43900	44226	1	E			YP_009797179.1	YP_009797179.1 holin [Faecalibacterium phage FP_Epona]	False	0.901	205.0	5.252e-61																0	False	
NC_047910_63	NC_047910	NC_047910	63	44287	44991	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	YP_009797180.1	YP_009797180.1 endolysin [Faecalibacterium phage FP_Epona]	True	0.976	484.0	5.077e-155								N-acetylmuramoyl-L-alanine amidase [PF01510.28]; Bacterial SH3 domain [PF08239.14]					VOG02455	REFSEQ endolysin; Xu	Xu	0	False	F
NC_047910_64	NC_047910	NC_047910	64	44999	45715	1	C	K02395	peptidoglycan hydrolase FlgJ	YP_009797181.1	YP_009797181.1 endolysin [Faecalibacterium phage FP_Epona]	True	0.974	490.0	2.882e-157								Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MKF
NC_047910_65	NC_047910	NC_047910	65	45879	46079	-1	E			YP_009797182.1	YP_009797182.1 hypothetical protein HOS63_gp67 [Faecalibacterium phage FP_Epona]	False	0.993	141.0	2.236e-39																0	False	F
NC_047910_66	NC_047910	NC_047910	66	46076	46396	-1	E			YP_009797183.1	YP_009797183.1 PARP domain-containing protein [Faecalibacterium phage FP_Epona]	False	0.989	224.0	2.313e-67													VOG31828	REFSEQ PARP domain-containing protein; Xu	Xu	0	False	F
NC_047910_67	NC_047910	NC_047910	67	46393	46950	-1	E			YP_009797184.1	YP_009797184.1 hypothetical protein HOS63_gp69 [Faecalibacterium phage FP_Epona]	True	0.99	389.0	3.71e-123													VOG31829	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_047910_68	NC_047910	NC_047910	68	46947	47177	-1	E			YP_009797185.1	YP_009797185.1 hypothetical protein HOS63_gp70 [Faecalibacterium phage FP_Epona]	False	1.0	168.0	1.659e-48																0	False	F
NC_047910_69	NC_047910	NC_047910	69	47181	47489	-1	E			YP_009797186.1	YP_009797186.1 hypothetical protein HOS63_gp71 [Faecalibacterium phage FP_Epona]	False	1.0	220.0	4.482e-66																0	False	F
NC_047910_70	NC_047910	NC_047910	70	47600	47800	-1	E			YP_009797187.1	YP_009797187.1 hypothetical protein HOS63_gp72 [Faecalibacterium phage FP_Epona]	False	0.985	139.0	5.783e-39																0	False	F
NC_047910_71	NC_047910	NC_047910	71	47815	48033	-1	E			YP_009797188.1	YP_009797188.1 hypothetical protein HOS63_gp73 [Faecalibacterium phage FP_Epona]	False	0.979	151.0	8.048e-43																0	False	F
NC_047910_72	NC_047910	NC_047910	72	48194	48436	1	D																Cro/C1-type HTH DNA-binding domain [PF13443.9]; Helix-turn-helix [PF01381.25]								0	False	F
NC_047910_73	NC_047910	NC_047910	73	48475	48783	-1	E			YP_009797189.1	YP_009797189.1 hypothetical protein HOS63_gp74 [Faecalibacterium phage FP_Epona]	False	1.0	221.0	1.7359999999999998e-66																0	False	F
NC_047910_74	NC_047910	NC_047910	74	48797	49012	-1	E			YP_009797190.1	YP_009797190.1 hypothetical protein HOS63_gp75 [Faecalibacterium phage FP_Epona]	False	0.949	144.0	2.285e-40																0	False	F
NC_047910_75	NC_047910	NC_047910	75	49160	49540	-1	E			YP_009797191.1	YP_009797191.1 hypothetical protein HOS63_gp76 [Faecalibacterium phage FP_Epona]	False	0.971	231.0	1.099e-69																0	False	F
