	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_008293.1_52	NC_008293.1	NC_008293.1	52	50401	50688	-1	E			YP_717588.1	YP_717588.1 hypothetical protein CBNV_gp050 [Clanis bilineata nucleopolyhedrovirus]	False	0.938	189.0	1.185e-55																0	False	
NC_008293.1_53	NC_008293.1	NC_008293.1	53	50922	51500	-1	E			YP_009186822.1	YP_009186822.1 dna photolyase [Sucra jujuba nucleopolyhedrovirus]	False	0.747	257.0	3.991e-77													VOG01791	sp|P34205|PHR_CARAU Deoxyribodipyrimidine photo-lyase; Xh	Xh	0	False	
NC_008293.1_54	NC_008293.1	NC_008293.1	54	51497	52615	-1	D			YP_717590.1	YP_717590.1 DNA photolyase 2 [Clanis bilineata nucleopolyhedrovirus]	True	0.959	752.0	2.003e-245								DNA photolyase [PF00875.21]					VOG01791	sp|P34205|PHR_CARAU Deoxyribodipyrimidine photo-lyase; Xh	Xh	0	False	
NC_008293.1_55	NC_008293.1	NC_008293.1	55	52815	52973	-1	D			YP_717591.1	YP_717591.1 conotoxin-like protein [Clanis bilineata nucleopolyhedrovirus]	False	0.984	110.0	4.323e-29								Conotoxin O-superfamily [PF08087.14]					VOG07487	sp|O10286|CXOL2_NPVOP Conotoxin-like peptide 2; Xh	Xh	0	False	
NC_008293.1_56	NC_008293.1	NC_008293.1	56	53016	53573	-1	E			YP_717592.1	YP_717592.1 Ld132-like protein [Clanis bilineata nucleopolyhedrovirus]	True	1.0	404.0	2.304e-128																0	False	
NC_008293.1_57	NC_008293.1	NC_008293.1	57	53802	54401	1	E			YP_717593.1	YP_717593.1 Ld138-like protein [Clanis bilineata nucleopolyhedrovirus]	True	0.974	411.0	2.108e-130																0	False	
NC_008293.1_58	NC_008293.1	NC_008293.1	58	54469	55329	-1	D			YP_717594.1	YP_717594.1 GP37 [Clanis bilineata nucleopolyhedrovirus]	True	1.0	624.0	1.465e-202								Lytic polysaccharide mono-oxygenase, cellulose-degrading [PF03067.18]	AA10	AA10 (formerly CBM33) proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); some proteins have been shown to act on chitin, others on cellulose; lytic cellulose monooxygenase (C1-hydroxylating) (EC 1.14.99.54); lytic cellulose monooxygenase (C4-dehydrogenating)(EC 1.14.99.56); lytic chitin monooxygenase (EC 1.14.99.53); lytic xylan monooxygenase / xylan oxidase (glycosidic bond-cleaving) (EC 1.14.99.-)	1.14.99.53,1.14.99.54,3.2.1.78,1.14.99.-,1.14.99.56	AA10.hmm	VOG07510	sp|Q65328|SPLR_NPVOP Spheroidin-like protein; XhXs	Xs;Xh	0	False	V
NC_008293.1_59	NC_008293.1	NC_008293.1	59	55835	56416	1	E			YP_717595.1	YP_717595.1 ac70-like protein [Clanis bilineata nucleopolyhedrovirus]	True	1.0	415.0	4.926e-132													VOG05271	sp|P41470|Y070_NPVAC Uncharacterized 34.4 kDa protein in LEF3-IAP2 intergenic region; Xu	Xu	0	False	
NC_008293.1_60	NC_008293.1	NC_008293.1	60	56489	56692	-1	D			YP_717596.1	YP_717596.1 ac111-like protein [Clanis bilineata nucleopolyhedrovirus]	False	0.977	140.0	3.229e-39								Baculoviridae 8.2 KDa protein [PF06096.14]					VOG05750	sp|O10351|Y111_NPVOP Uncharacterized 8.2 kDa protein; Xu	Xu	0	False	
NC_008293.1_61	NC_008293.1	NC_008293.1	61	56916	58622	-1	C	K01183	chitinase [EC:3.2.1.14]	YP_717597.1	YP_717597.1 chitinase [Clanis bilineata nucleopolyhedrovirus]	True	1.0	1203.0	0.0								Glycosyl hydrolases family 18 [PF00704.31]; Chitinase A, N-terminal domain [PF08329.13]	GH18	GH18 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-); Nod factor hydrolase (EC 3.2.1.-); xylanase inhibitor; concanavalin B; narbonin; dIota;-N-acetylchitobiase / reducing-end exo-hexosaminidase (EC 3.2.1.-); chitobiosidase (EC 3.2.1.200)	3.2.1.14,3.2.1.200,3.2.1.201,3.2.1.52,3.2.1.96,3.2.1.-,3.2.1.17	GH18.hmm	VOG07538	sp|P07254|CHIA_SERMA Chitinase A; Xh	Xh	0	False	
NC_008293.1_62	NC_008293.1	NC_008293.1	62	58919	59896	1	D			YP_717598.1	YP_717598.1 V-CATH [Clanis bilineata nucleopolyhedrovirus]	True	0.988	679.0	4.607e-221	MER0050321	C01A	MER0050321 - V-cath peptidase () [C01.083]#C01A#{peptidase unit: 112-324}~source AAY59557~	True	1.0	457.0	1.2410000000000001e-143	Papain family cysteine protease [PF00112.26]; Cathepsin propeptide inhibitor domain (I29) [PF08246.15]; Peptidase C1-like family [PF03051.18]					VOG07541	sp|Q91CL9|CATV_NPVAP Viral cathepsin; Xh	Xh	0	False	P
NC_008293.1_63	NC_008293.1	NC_008293.1	63	59870	59968	-1	E																								0	False	
NC_008293.1_64	NC_008293.1	NC_008293.1	64	60024	60713	-1	D			YP_717599.1	YP_717599.1 P26 [Clanis bilineata nucleopolyhedrovirus]	True	0.974	472.0	3.753e-151								Nucleopolyhedrovirus p26 protein [PF04766.15]					VOG01164	sp|P08358|POXIN_NPVAC Poxin; Xu	Xu	0	False	
NC_008293.1_65	NC_008293.1	NC_008293.1	65	60814	61080	-1	D			YP_717600.1	YP_717600.1 Ld30-like protein [Clanis bilineata nucleopolyhedrovirus]	False	1.0	198.0	1.095e-58								Chitin binding Peritrophin-A domain [PF01607.27]					VOG00354	sp|O10373|Y145_NPVOP Uncharacterized 11.0 kDa protein; Xu	Xu	0	False	
NC_008293.1_66	NC_008293.1	NC_008293.1	66	61115	61321	1	E																								0	False	
NC_008293.1_67	NC_008293.1	NC_008293.1	67	61255	62175	-1	D			YP_717601.1	YP_717601.1 IAP-2 [Clanis bilineata nucleopolyhedrovirus]	True	0.994	645.0	2.0920000000000006e-209	MER0772915	I32	MER0772915 - family I32 unassigned peptidase inhibitors () [I32.UPW]#I32#{inhibitor unit: 92-168}~source S5TRE4~	False	0.651	67.0	1.275e-10	Zinc finger, C3HC4 type (RING finger) [PF13920.9]; Inhibitor of Apoptosis domain [PF00653.24]					VOG00028	sp|P41436|IAP_GVCPM Apoptosis inhibitor IAP; Xh	Xh	0	False	P
NC_008293.1_68	NC_008293.1	NC_008293.1	68	62182	63024	-1	D			YP_717602.1	YP_717602.1 Se89-like protein [Clanis bilineata nucleopolyhedrovirus]	True	0.975	578.0	1.151e-186	MER1168601	C09	MER1168601 - family C9 unassigned peptidases (Varroa destructor) [C09.UPW]#C09#{peptidase unit: 255-365}~source XP_022662747~	False	0.364	72.0	2.681e-12	FtsJ-like methyltransferase [PF01728.22]								0	False	P
NC_008293.1_69	NC_008293.1	NC_008293.1	69	63347	64795	1	D			YP_717603.1	YP_717603.1 LEF-3 [Clanis bilineata nucleopolyhedrovirus]	True	0.934	945.0	7.877e-310								Nucleopolyhedrovirus late expression factor 3 (LEF-3) [PF05847.14]					VOG05149	sp|P41453|LEF3_NPVAC Late expression factor 3; Xh	Xh	0	False	
NC_008293.1_70	NC_008293.1	NC_008293.1	70	64886	65065	1	E																								0	False	
NC_008293.1_71	NC_008293.1	NC_008293.1	71	65007	67322	-1	D			YP_717604.1	YP_717604.1 desmoplakin [Clanis bilineata nucleopolyhedrovirus]	True	0.898	1443.0	0.0								Viral Desmoplakin N-terminus [PF06771.14]					VOG07512	sp|P41467|AC66_NPVAC Protein Ac66; Xu	Xu	0	False	
NC_008293.1_72	NC_008293.1	NC_008293.1	72	67327	70509	1	C	K18963	Baculoviridae DNA polymerase [EC:2.7.7.7]	YP_717605.1	YP_717605.1 DNA polymerase [Clanis bilineata nucleopolyhedrovirus]	True	0.969	2164.0	0.0								DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; RNase_H superfamily [PF13482.9]					VOG00345	sp|Q38087|DPOL_BPR69 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_008293.1_73	NC_008293.1	NC_008293.1	73	70768	71160	-1	D			YP_717606.1	YP_717606.1 ac75-like protein [Clanis bilineata nucleopolyhedrovirus]	False	0.971	268.0	2.333e-82								Autographa californica nuclear polyhedrosis virus (AcMNPV), Ac75 [PF06648.14]					VOG01416	sp|O10328|Y075_NPVOP Uncharacterized 14.9 kDa protein; Xu	Xu	0	False	
NC_008293.1_74	NC_008293.1	NC_008293.1	74	71169	71426	-1	D			YP_717607.1	YP_717607.1 ac76-like protein [Clanis bilineata nucleopolyhedrovirus]	False	0.865	155.0	6.486e-44								Orf76 (Ac76) [PF05814.14]					VOG07516	sp|O10329|Y076_NPVOP Uncharacterized 9.4 kDa protein; Xu	Xu	0	False	
NC_008293.1_75	NC_008293.1	NC_008293.1	75	71541	72749	-1	D			YP_717609.1	YP_717609.1 VLF-1 [Clanis bilineata nucleopolyhedrovirus]	True	0.948	802.0	4.664e-262								Phage integrase family [PF00589.25]					VOG02497	sp|O10330|VLF1_NPVOP Very late expression factor 1; Xr	Xr	0	False	V
NC_008293.1_76	NC_008293.1	NC_008293.1	76	72742	73086	-1	D			YP_717610.1	YP_717610.1 ac78-like protein [Clanis bilineata nucleopolyhedrovirus]	False	0.93	224.0	1.816e-67								Orf78 (ac78) [PF06024.15]					VOG05339	sp|Q06693|AC78_NPVAC Protein AC78; Xs	Xs	0	False	V
NC_008293.1_77	NC_008293.1	NC_008293.1	77	73190	74122	-1	D			YP_717611.1	YP_717611.1 GP41 [Clanis bilineata nucleopolyhedrovirus]	True	0.95	621.0	5.652e-201								Structural glycoprotein p40/gp41 conserved region [PF04700.15]					VOG07517	sp|P32651|GP41_NPVAC Structural glycoprotein gp41; XhXs	Xs;Xh	0	False	V
NC_008293.1_78	NC_008293.1	NC_008293.1	78	74125	74745	-1	D			YP_717612.1	YP_717612.1 ac81-like protein [Clanis bilineata nucleopolyhedrovirus]	True	1.0	439.0	5.523e-140								Baculoviridae AC81 [PF05820.14]					VOG01822	sp|O10334|Y081_NPVOP Uncharacterized 24.9 kDa protein; Xu	Xu	0	False	
NC_008293.1_79	NC_008293.1	NC_008293.1	79	74711	75463	-1	D			YP_717613.1	YP_717613.1 tlp20/ac83-like protein [Clanis bilineata nucleopolyhedrovirus]	True	0.914	479.0	3.462e-153								Nucleopolyhedrovirus telokin-like protein-20 (TLP20) [PF06088.14]					VOG07520	sp|O10335|TLP20_NPVOP Telokin-like protein 20 homolog; Xu	Xu	0	False	
