	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334496_MZ334496.1_101	MZ334496	MZ334496.1	101	69455	69724	-1	E											0
MZ334496_MZ334496.1_102	MZ334496	MZ334496.1	102	69721	70092	-1	E											0
MZ334496_MZ334496.1_103	MZ334496	MZ334496.1	103	70111	70779	-1	E											0
MZ334496_MZ334496.1_104	MZ334496	MZ334496.1	104	70779	70898	-1	E											0
MZ334496_MZ334496.1_105	MZ334496	MZ334496.1	105	70898	71146	-1	E											0
MZ334496_MZ334496.1_106	MZ334496	MZ334496.1	106	71149	71256	-1	E											0
MZ334496_MZ334496.1_107	MZ334496	MZ334496.1	107	71256	71531	-1	E											0
MZ334496_MZ334496.1_108	MZ334496	MZ334496.1	108	71528	71671	-1	E											0
MZ334496_MZ334496.1_109	MZ334496	MZ334496.1	109	71905	72042	-1	E											0
MZ334496_MZ334496.1_110	MZ334496	MZ334496.1	110	72050	72340	-1	E											0
MZ334496_MZ334496.1_111	MZ334496	MZ334496.1	111	72441	72800	-1	E											0
MZ334496_MZ334496.1_112	MZ334496	MZ334496.1	112	73120	73470	-1	E											0
MZ334496_MZ334496.1_113	MZ334496	MZ334496.1	113	73476	73805	-1	E											0
MZ334496_MZ334496.1_114	MZ334496	MZ334496.1	114	73908	74807	-1	E											0
MZ334496_MZ334496.1_115	MZ334496	MZ334496.1	115	76243	76758	-1	E											0
