	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_051603_NC_051603_24	NC_051603	NC_051603	24	18805	19887	1	E											0
NC_051603_NC_051603_25	NC_051603	NC_051603	25	19893	20204	1	E											0
NC_051603_NC_051603_26	NC_051603	NC_051603	26	20205	22535	1	E											0
NC_051603_NC_051603_27	NC_051603	NC_051603	27	22536	22823	1	E											0
NC_051603_NC_051603_28	NC_051603	NC_051603	28	22823	23818	1	E											0
NC_051603_NC_051603_29	NC_051603	NC_051603	29	23902	24258	1	E											0
NC_051603_NC_051603_30	NC_051603	NC_051603	30	24274	25920	1	E											0
NC_051603_NC_051603_31	NC_051603	NC_051603	31	25917	26660	1	D										Cutinase [PF01083.25]	0
NC_051603_NC_051603_32	NC_051603	NC_051603	32	26710	27144	1	E											0
NC_051603_NC_051603_33	NC_051603	NC_051603	33	27141	27497	1	D										Protein of unknown function (DUF2746) [PF10874.11]	0
NC_051603_NC_051603_34	NC_051603	NC_051603	34	27494	27745	1	E											0
NC_051603_NC_051603_35	NC_051603	NC_051603	35	27732	28865	1	E											0
NC_051603_NC_051603_36	NC_051603	NC_051603	36	28865	29095	1	E											0
NC_051603_NC_051603_37	NC_051603	NC_051603	37	29392	29829	1	E											0
NC_051603_NC_051603_38	NC_051603	NC_051603	38	29826	30092	1	E											0
NC_051603_NC_051603_39	NC_051603	NC_051603	39	30089	30376	1	E											0
NC_051603_NC_051603_40	NC_051603	NC_051603	40	30373	30564	1	E											0
NC_051603_NC_051603_41	NC_051603	NC_051603	41	30693	31382	1	E											1
NC_051603_NC_051603_42	NC_051603	NC_051603	42	31496	32197	1	E											0
NC_051603_NC_051603_43	NC_051603	NC_051603	43	32802	34190	1	D										Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF14659.9]	0
NC_051603_NC_051603_44	NC_051603	NC_051603	44	34248	34517	1	E											0
NC_051603_NC_051603_45	NC_051603	NC_051603	45	34620	35501	-1	E											0
NC_051603_NC_051603_46	NC_051603	NC_051603	46	35561	35950	-1	E											0
NC_051603_NC_051603_47	NC_051603	NC_051603	47	36161	36445	1	E											0
NC_051603_NC_051603_48	NC_051603	NC_051603	48	36442	36654	1	E											0
NC_051603_NC_051603_49	NC_051603	NC_051603	49	36658	36951	1	E											0
NC_051603_NC_051603_50	NC_051603	NC_051603	50	37024	37266	1	E											0
NC_051603_NC_051603_51	NC_051603	NC_051603	51	37266	37430	1	E											0
NC_051603_NC_051603_52	NC_051603	NC_051603	52	37430	37558	1	E											0
NC_051603_NC_051603_53	NC_051603	NC_051603	53	37555	38247	1	E											0
NC_051603_NC_051603_54	NC_051603	NC_051603	54	38250	38495	1	C	K18955	WhiB family transcriptional regulator, redox-sensing transcriptional regulator								Transcription factor WhiB [PF02467.19]	0
NC_051603_NC_051603_55	NC_051603	NC_051603	55	38492	39322	1	D										Protein of unknwon function (DUF3310) [PF11753.11]	0
NC_051603_NC_051603_56	NC_051603	NC_051603	56	39319	39489	1	E											0
NC_051603_NC_051603_57	NC_051603	NC_051603	57	39523	39867	1	E											0
NC_051603_NC_051603_58	NC_051603	NC_051603	58	39864	40172	1	E											0
NC_051603_NC_051603_59	NC_051603	NC_051603	59	40165	40455	1	E											0
NC_051603_NC_051603_60	NC_051603	NC_051603	60	40468	41031	1	D										Exonuclease [PF00929.27]	0
NC_051603_NC_051603_61	NC_051603	NC_051603	61	41028	41351	1	E											0
NC_051603_NC_051603_62	NC_051603	NC_051603	62	41348	42247	1	E											0
NC_051603_NC_051603_63	NC_051603	NC_051603	63	42259	42615	1	E											0
NC_051603_NC_051603_64	NC_051603	NC_051603	64	42822	43040	1	E											0
NC_051603_NC_051603_65	NC_051603	NC_051603	65	43457	43978	1	E											0
NC_051603_NC_051603_66	NC_051603	NC_051603	66	44093	44332	1	C	K06191	glutaredoxin-like protein NrdH								Glutaredoxin [PF00462.27]	0
NC_051603_NC_051603_67	NC_051603	NC_051603	67	44332	44706	1	E											0
NC_051603_NC_051603_68	NC_051603	NC_051603	68	44753	47344	1	C	K06919	putative DNA primase/helicase								D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]	0
NC_051603_NC_051603_69	NC_051603	NC_051603	69	47748	48461	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]								Endodeoxyribonuclease RusA [PF05866.14]	0
NC_051603_NC_051603_70	NC_051603	NC_051603	70	48454	49074	1	E											0
NC_051603_NC_051603_71	NC_051603	NC_051603	71	49071	50171	1	E											0
NC_051603_NC_051603_72	NC_051603	NC_051603	72	50183	50566	1	E											0
NC_051603_NC_051603_73	NC_051603	NC_051603	73	50566	50799	1	E											0
NC_051603_NC_051603_74	NC_051603	NC_051603	74	50781	51068	1	E											0
NC_051603_NC_051603_75	NC_051603	NC_051603	75	51188	51436	1	E											0
NC_051603_NC_051603_76	NC_051603	NC_051603	76	51499	51678	1	E											0
NC_051603_NC_051603_77	NC_051603	NC_051603	77	51791	52357	1	D										SprT-like family [PF10263.12]	0
NC_051603_NC_051603_78	NC_051603	NC_051603	78	52485	52715	1	E											0
NC_051603_NC_051603_79	NC_051603	NC_051603	79	52804	53679	1	D										Protein of unknown function (DUF2637) [PF10935.11]	0
NC_051603_NC_051603_80	NC_051603	NC_051603	80	53676	53933	1	E											1
NC_051603_NC_051603_81	NC_051603	NC_051603	81	53930	54325	1	E											0
NC_051603_NC_051603_82	NC_051603	NC_051603	82	54316	54558	1	E											0
NC_051603_NC_051603_83	NC_051603	NC_051603	83	54552	54761	1	E											0
NC_051603_NC_051603_84	NC_051603	NC_051603	84	54786	56066	1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
NC_051603_NC_051603_85	NC_051603	NC_051603	85	56075	56440	1	E											0
NC_051603_NC_051603_86	NC_051603	NC_051603	86	56440	57225	1	E											0
NC_051603_NC_051603_87	NC_051603	NC_051603	87	57218	57799	1	E											0
NC_051603_NC_051603_88	NC_051603	NC_051603	88	57796	57960	1	E											0
NC_051603_NC_051603_89	NC_051603	NC_051603	89	58242	58424	1	E											0
NC_051603_NC_051603_90	NC_051603	NC_051603	90	58538	58843	1	E											0
NC_051603_NC_051603_91	NC_051603	NC_051603	91	58840	59040	1	E											0
NC_051603_NC_051603_92	NC_051603	NC_051603	92	59244	59663	1	E											0
NC_051603_NC_051603_93	NC_051603	NC_051603	93	60060	60395	1	E											0
NC_051603_NC_051603_94	NC_051603	NC_051603	94	60409	60675	1	E											0
NC_051603_NC_051603_95	NC_051603	NC_051603	95	60747	60977	1	D										HNH endonuclease [PF13395.9]; HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]	0
