	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000102.1_69	QGNH01000102.1	QGNH01000102.1	69	51068	52159	1	C	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	YP_002117639.1	YP_002117639.1 DNA polymerase processivity factor [Rhizobium phage 16-3]	False	0.332	193.0	2.408e-52								DNA polymerase III beta subunit, N-terminal domain [PF00712.22]; DNA polymerase III beta subunit, C-terminal domain [PF02768.18]; DNA polymerase III beta subunit, central domain [PF02767.19]	VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xh;Xr	0	False	V
QGNH01000102.1_70	QGNH01000102.1	QGNH01000102.1	70	52162	52392	1	E																				0	False	
QGNH01000102.1_71	QGNH01000102.1	QGNH01000102.1	71	52389	52640	1	E			YP_010049751.1	YP_010049751.1 hypothetical protein KCH40_gp085 [Mycobacterium phage Typha]	False	0.474	62.0	1.308e-11												0	False	
QGNH01000102.1_72	QGNH01000102.1	QGNH01000102.1	72	52637	52951	1	E																				0	False	
QGNH01000102.1_73	QGNH01000102.1	QGNH01000102.1	73	52948	53235	1	E																				0	False	
QGNH01000102.1_74	QGNH01000102.1	QGNH01000102.1	74	53238	54041	1	D			YP_010654670.1	YP_010654670.1 hypothetical protein PP510_gp38 [Gordonia phage Easley]	False	0.327	138.0	1.099e-34								Protein of unknown function (DUF5131) [PF07505.14]	VOG04018	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000102.1_75	QGNH01000102.1	QGNH01000102.1	75	54038	54856	1	E																				0	False	F
QGNH01000102.1_76	QGNH01000102.1	QGNH01000102.1	76	54840	56597	1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	NP_795382.1	NP_795382.1 putative DNA polymerase III delta prime subunit [Streptococcus phage 315.1]	False	0.475	229.0	1.003e-61								DnaB-like helicase C terminal domain [PF03796.18]; CHC2 zinc finger [PF01807.23]; Toprim-like [PF13155.9]; AAA domain [PF13481.9]; KaiC [PF06745.16]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	VF
QGNH01000102.1_77	QGNH01000102.1	QGNH01000102.1	77	56594	56860	1	E																				0	False	F
QGNH01000102.1_78	QGNH01000102.1	QGNH01000102.1	78	56857	57249	1	E																				0	False	F
QGNH01000102.1_79	QGNH01000102.1	QGNH01000102.1	79	57246	57455	1	E																				0	False	F
QGNH01000102.1_80	QGNH01000102.1	QGNH01000102.1	80	57673	59025	-1	D																Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000102.1_81	QGNH01000102.1	QGNH01000102.1	81	59061	59270	1	E																				0	False	F
