	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000542.1_29	QGNH01000542.1	QGNH01000542.1	29	22293	22559	-1	E																		0	False	
QGNH01000542.1_30	QGNH01000542.1	QGNH01000542.1	30	22556	22825	-1	E																		0	False	
QGNH01000542.1_31	QGNH01000542.1	QGNH01000542.1	31	22851	23360	-1	E																		0	False	
QGNH01000542.1_32	QGNH01000542.1	QGNH01000542.1	32	23379	23528	-1	E																		0	False	
QGNH01000542.1_33	QGNH01000542.1	QGNH01000542.1	33	23528	24937	-1	E	YP_024939.1	YP_024939.1 tail fiber protein [Burkholderia phage BcepC6B]	False	0.319	76.0	3.283e-13									VOG32022	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01000542.1_34	QGNH01000542.1	QGNH01000542.1	34	24949	27003	-1	E	YP_009831866.1	YP_009831866.1 tail fiber protein [Streptomyces phage BRock]	False	0.65	116.0	5.503e-25									VOG27391	REFSEQ polysaccharide deacetylase; Xu	Xu	0	False	
QGNH01000542.1_35	QGNH01000542.1	QGNH01000542.1	35	27003	27374	-1	E	YP_007675020.1	YP_007675020.1 hypothetical protein CPKG_00047 [Cyanophage KBS-S-2A]	False	0.65	74.0	7.088e-15									VOG01343	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000542.1_36	QGNH01000542.1	QGNH01000542.1	36	27340	27495	-1	E																		0	False	
QGNH01000542.1_37	QGNH01000542.1	QGNH01000542.1	37	27498	27857	-1	E																		0	False	
QGNH01000542.1_38	QGNH01000542.1	QGNH01000542.1	38	27862	29949	-1	E															VOG06990	REFSEQ portal protein; Xu	Xu	0	False	
QGNH01000542.1_39	QGNH01000542.1	QGNH01000542.1	39	30098	30538	-1	E	YP_009603586.1	YP_009603586.1 hypothetical protein FDH70_gp36 [Pseudomonas phage PaMx25]	False	0.327	72.0	5.765e-14												0	False	
QGNH01000542.1_40	QGNH01000542.1	QGNH01000542.1	40	30525	32012	-1	E															VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000542.1_41	QGNH01000542.1	QGNH01000542.1	41	32554	32700	-1	E																		0	False	
QGNH01000542.1_42	QGNH01000542.1	QGNH01000542.1	42	32700	32996	-1	E																		0	False	
QGNH01000542.1_43	QGNH01000542.1	QGNH01000542.1	43	33082	33360	-1	E																		0	False	
QGNH01000542.1_44	QGNH01000542.1	QGNH01000542.1	44	33527	33991	-1	E																		0	False	
QGNH01000542.1_45	QGNH01000542.1	QGNH01000542.1	45	34167	34487	-1	E																		0	False	
QGNH01000542.1_46	QGNH01000542.1	QGNH01000542.1	46	34493	34660	-1	E																		0	False	
QGNH01000542.1_47	QGNH01000542.1	QGNH01000542.1	47	35273	35452	1	E																		0	False	
QGNH01000542.1_48	QGNH01000542.1	QGNH01000542.1	48	35601	35870	1	D														PD-(D/E)XK endonuclease [PF11645.11]				0	False	
QGNH01000542.1_49	QGNH01000542.1	QGNH01000542.1	49	35940	36170	1	E	YP_009042375.1	YP_009042375.1 hypothetical protein HL10_gp138 [Cronobacter phage CR8]	False	0.5	74.0	9.471e-16									VOG00260	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000542.1_50	QGNH01000542.1	QGNH01000542.1	50	36172	36528	1	E																		0	False	
QGNH01000542.1_51	QGNH01000542.1	QGNH01000542.1	51	36530	36760	1	E																		0	False	
QGNH01000542.1_52	QGNH01000542.1	QGNH01000542.1	52	36760	36900	1	E																		0	False	
QGNH01000542.1_53	QGNH01000542.1	QGNH01000542.1	53	37030	37500	1	E																		0	False	
QGNH01000542.1_54	QGNH01000542.1	QGNH01000542.1	54	37500	37637	1	E																		0	False	
QGNH01000542.1_55	QGNH01000542.1	QGNH01000542.1	55	37582	37971	1	E																		0	False	
QGNH01000542.1_56	QGNH01000542.1	QGNH01000542.1	56	37964	38203	1	E																		0	False	
QGNH01000542.1_57	QGNH01000542.1	QGNH01000542.1	57	38200	38379	1	E																		0	False	
QGNH01000542.1_58	QGNH01000542.1	QGNH01000542.1	58	38376	38525	1	E																		0	False	
QGNH01000542.1_59	QGNH01000542.1	QGNH01000542.1	59	38837	39382	1	E																		0	False	
QGNH01000542.1_60	QGNH01000542.1	QGNH01000542.1	60	39379	39543	1	E																		0	False	
QGNH01000542.1_61	QGNH01000542.1	QGNH01000542.1	61	39624	39776	1	E																		0	False	
QGNH01000542.1_62	QGNH01000542.1	QGNH01000542.1	62	39776	40186	1	E																		0	False	
QGNH01000542.1_63	QGNH01000542.1	QGNH01000542.1	63	40183	40383	1	E																		0	False	
QGNH01000542.1_64	QGNH01000542.1	QGNH01000542.1	64	40505	41020	1	E																		0	False	
QGNH01000542.1_65	QGNH01000542.1	QGNH01000542.1	65	41450	41815	1	E																		0	False	
QGNH01000542.1_66	QGNH01000542.1	QGNH01000542.1	66	41817	42164	1	E																		0	False	
QGNH01000542.1_67	QGNH01000542.1	QGNH01000542.1	67	42164	42796	1	D	YP_010114593.1	YP_010114593.1 exonuclease [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.29	71.0	6.844e-13								Domain of unknown function DUF83 [PF01930.20]				0	False	
QGNH01000542.1_68	QGNH01000542.1	QGNH01000542.1	68	42793	43809	1	D	YP_009361573.1	YP_009361573.1 RNA ligase [Pacmanvirus A23]	False	0.299	124.0	3.643e-29								RNA ligase [PF09414.13]; RNA ligase [PF09511.13]				0	False	
QGNH01000542.1_69	QGNH01000542.1	QGNH01000542.1	69	43995	45515	1	D	NP_818445.1	NP_818445.1 DNA polymerase/primase [Mycobacterium phage Omega]	False	0.417	107.0	1.0300000000000001e-22								Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; AAA domain [PF13481.9]	VOG00236	sp|P03692|HELIC_BPT7 DNA helicase/primase; XhXr	Xh;Xr	0	False	V
QGNH01000542.1_70	QGNH01000542.1	QGNH01000542.1	70	45508	46164	1	D														D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]				0	False	F
QGNH01000542.1_71	QGNH01000542.1	QGNH01000542.1	71	46268	46723	1	E																		0	False	F
QGNH01000542.1_72	QGNH01000542.1	QGNH01000542.1	72	46797	47345	1	E																		0	False	F
QGNH01000542.1_73	QGNH01000542.1	QGNH01000542.1	73	47291	47809	1	E																		0	False	F
QGNH01000542.1_74	QGNH01000542.1	QGNH01000542.1	74	47819	48007	1	E																		0	False	F
QGNH01000542.1_75	QGNH01000542.1	QGNH01000542.1	75	48000	48443	1	D														Nucleoside 2-deoxyribosyltransferase [PF05014.18]				0	False	F
QGNH01000542.1_76	QGNH01000542.1	QGNH01000542.1	76	48440	48862	1	D	YP_010660736.1	YP_010660736.1 HNH endonuclease [Pseudomonas phage UFJF_PfDIW6]	False	0.314	66.0	5.136e-12								HNH endonuclease [PF13392.9]	VOG00031	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000542.1_77	QGNH01000542.1	QGNH01000542.1	77	48864	49004	1	E																		0	False	F
QGNH01000542.1_78	QGNH01000542.1	QGNH01000542.1	78	49023	49274	1	E																		0	False	F
QGNH01000542.1_79	QGNH01000542.1	QGNH01000542.1	79	49271	49465	1	E																		0	False	F
QGNH01000542.1_80	QGNH01000542.1	QGNH01000542.1	80	49467	49790	1	E																		0	False	F
QGNH01000542.1_81	QGNH01000542.1	QGNH01000542.1	81	49787	50836	1	D	YP_009604324.1	YP_009604324.1 DNA polymerase [Pseudomonas phage phiR18]	False	0.259	127.0	3.055e-30								3'-5' exonuclease [PF01612.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	VF
