	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_031224_NC_031224_30	NC_031224	NC_031224	30	27687	27884	1	E											0
NC_031224_NC_031224_31	NC_031224	NC_031224	31	27874	28092	1	E											0
NC_031224_NC_031224_32	NC_031224	NC_031224	32	28132	28320	1	E											0
NC_031224_NC_031224_33	NC_031224	NC_031224	33	28387	28707	1	E											0
NC_031224_NC_031224_34	NC_031224	NC_031224	34	28710	28988	1	E											0
NC_031224_NC_031224_35	NC_031224	NC_031224	35	28988	29212	1	E											0
NC_031224_NC_031224_36	NC_031224	NC_031224	36	29309	29530	1	E											0
NC_031224_NC_031224_37	NC_031224	NC_031224	37	29590	29994	1	E											0
NC_031224_NC_031224_38	NC_031224	NC_031224	38	30149	30457	1	E											0
NC_031224_NC_031224_39	NC_031224	NC_031224	39	30458	30574	1	E											0
NC_031224_NC_031224_40	NC_031224	NC_031224	40	30571	31329	1	D										Family of unknown function (DUF6353) [PF19880.2]	0
NC_031224_NC_031224_41	NC_031224	NC_031224	41	31344	31709	1	E											0
NC_031224_NC_031224_42	NC_031224	NC_031224	42	31693	32013	1	E											0
NC_031224_NC_031224_43	NC_031224	NC_031224	43	32061	32264	1	E											0
NC_031224_NC_031224_44	NC_031224	NC_031224	44	32341	32697	1	D										Family of unknown function (DUF6275) [PF19791.2]	0
NC_031224_NC_031224_45	NC_031224	NC_031224	45	32712	33308	1	E											0
NC_031224_NC_031224_46	NC_031224	NC_031224	46	33433	33726	1	E											0
NC_031224_NC_031224_47	NC_031224	NC_031224	47	33727	33918	1	E											0
NC_031224_NC_031224_48	NC_031224	NC_031224	48	33943	34077	1	E											0
NC_031224_NC_031224_49	NC_031224	NC_031224	49	34074	34172	1	E											0
NC_031224_NC_031224_50	NC_031224	NC_031224	50	34182	34871	1	E											0
NC_031224_NC_031224_51	NC_031224	NC_031224	51	35228	35524	1	E											0
NC_031224_NC_031224_52	NC_031224	NC_031224	52	35524	36435	1	D										Family of unknown function (DUF6353) [PF19880.2]	0
NC_031224_NC_031224_53	NC_031224	NC_031224	53	36466	36828	1	E											0
NC_031224_NC_031224_54	NC_031224	NC_031224	54	36825	37625	1	E											0
NC_031224_NC_031224_55	NC_031224	NC_031224	55	37615	38175	1	E											0
NC_031224_NC_031224_56	NC_031224	NC_031224	56	38199	42146	1	D										Family of unknown function (DUF5906) [PF19263.2]; DNA polymerase family B [PF00136.24]	0
NC_031224_NC_031224_57	NC_031224	NC_031224	57	42143	42277	1	E											0
NC_031224_NC_031224_58	NC_031224	NC_031224	58	42264	42368	1	E											0
NC_031224_NC_031224_59	NC_031224	NC_031224	59	42337	42558	1	E											0
NC_031224_NC_031224_60	NC_031224	NC_031224	60	42498	42968	1	E											0
NC_031224_NC_031224_61	NC_031224	NC_031224	61	43211	43582	1	E											0
NC_031224_NC_031224_62	NC_031224	NC_031224	62	43636	44130	1	E											0
NC_031224_NC_031224_63	NC_031224	NC_031224	63	44131	44409	1	E											0
NC_031224_NC_031224_64	NC_031224	NC_031224	64	44423	44791	1	E											0
NC_031224_NC_031224_65	NC_031224	NC_031224	65	44881	45159	1	E											0
NC_031224_NC_031224_66	NC_031224	NC_031224	66	45168	45479	1	E											0
NC_031224_NC_031224_67	NC_031224	NC_031224	67	45479	45793	1	E											0
NC_031224_NC_031224_68	NC_031224	NC_031224	68	46028	46300	1	E											0
NC_031224_NC_031224_69	NC_031224	NC_031224	69	46322	46906	1	D										HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]	0
NC_031224_NC_031224_70	NC_031224	NC_031224	70	47180	47467	1	E											0
NC_031224_NC_031224_71	NC_031224	NC_031224	71	47471	48781	1	E											0
NC_031224_NC_031224_72	NC_031224	NC_031224	72	48810	49628	1	E											0
NC_031224_NC_031224_73	NC_031224	NC_031224	73	49625	49831	1	E											0
NC_031224_NC_031224_74	NC_031224	NC_031224	74	49898	50341	1	E											0
NC_031224_NC_031224_75	NC_031224	NC_031224	75	50341	50562	1	E											0
NC_031224_NC_031224_76	NC_031224	NC_031224	76	50597	51271	1	E											0
NC_031224_NC_031224_77	NC_031224	NC_031224	77	51268	51672	1	E											0
NC_031224_NC_031224_78	NC_031224	NC_031224	78	51669	52475	1	C	K00560	thymidylate synthase [EC:2.1.1.45]								Thymidylate synthase [PF00303.22]	0
NC_031224_NC_031224_79	NC_031224	NC_031224	79	52475	52783	1	E											0
NC_031224_NC_031224_80	NC_031224	NC_031224	80	52822	53181	1	E											0
NC_031224_NC_031224_81	NC_031224	NC_031224	81	53181	53489	1	E											0
NC_031224_NC_031224_82	NC_031224	NC_031224	82	53486	53725	1	E											0
NC_031224_NC_031224_83	NC_031224	NC_031224	83	53725	53982	1	E											0
NC_031224_NC_031224_84	NC_031224	NC_031224	84	53966	54190	1	E											0
NC_031224_NC_031224_85	NC_031224	NC_031224	85	54187	54924	1	E											0
NC_031224_NC_031224_86	NC_031224	NC_031224	86	54921	55163	1	E											0
NC_031224_NC_031224_87	NC_031224	NC_031224	87	55602	55904	1	E											0
NC_031224_NC_031224_88	NC_031224	NC_031224	88	55870	56448	1	D										Protein of unknown function (DUF2800) [PF10926.11]	0
NC_031224_NC_031224_89	NC_031224	NC_031224	89	56445	59120	1	E											0
NC_031224_NC_031224_90	NC_031224	NC_031224	90	59132	59389	1	E											0
