	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334513_MZ334513.1_54	MZ334513	MZ334513.1	54	40861	41418	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334513_MZ334513.1_55	MZ334513	MZ334513.1	55	41415	42119	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334513_MZ334513.1_56	MZ334513	MZ334513.1	56	42116	42283	-1	E											0
MZ334513_MZ334513.1_57	MZ334513	MZ334513.1	57	42374	42802	-1	E											0
MZ334513_MZ334513.1_58	MZ334513	MZ334513.1	58	42802	45366	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334513_MZ334513.1_59	MZ334513	MZ334513.1	59	45484	45957	-1	E											0
MZ334513_MZ334513.1_60	MZ334513	MZ334513.1	60	46139	47053	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334513_MZ334513.1_61	MZ334513	MZ334513.1	61	47067	47240	-1	E											0
MZ334513_MZ334513.1_62	MZ334513	MZ334513.1	62	47233	47361	-1	E											0
MZ334513_MZ334513.1_63	MZ334513	MZ334513.1	63	47354	47554	-1	E											0
MZ334513_MZ334513.1_64	MZ334513	MZ334513.1	64	47554	48561	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334513_MZ334513.1_65	MZ334513	MZ334513.1	65	48554	48754	-1	E											0
MZ334513_MZ334513.1_66	MZ334513	MZ334513.1	66	48747	48911	-1	E											0
MZ334513_MZ334513.1_67	MZ334513	MZ334513.1	67	48908	49066	-1	E											0
MZ334513_MZ334513.1_68	MZ334513	MZ334513.1	68	49063	49344	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334513_MZ334513.1_69	MZ334513	MZ334513.1	69	49328	49714	-1	E											0
MZ334513_MZ334513.1_70	MZ334513	MZ334513.1	70	49730	50080	-1	E											0
MZ334513_MZ334513.1_71	MZ334513	MZ334513.1	71	50082	50507	-1	E											0
MZ334513_MZ334513.1_72	MZ334513	MZ334513.1	72	50595	51776	-1	E											0
MZ334513_MZ334513.1_73	MZ334513	MZ334513.1	73	51773	53011	-1	E											0
MZ334513_MZ334513.1_74	MZ334513	MZ334513.1	74	53137	54621	-1	E											0
MZ334513_MZ334513.1_75	MZ334513	MZ334513.1	75	54691	54942	-1	E											0
MZ334513_MZ334513.1_76	MZ334513	MZ334513.1	76	54994	55938	-1	E											0
MZ334513_MZ334513.1_77	MZ334513	MZ334513.1	77	56257	56466	-1	E											0
MZ334513_MZ334513.1_78	MZ334513	MZ334513.1	78	56590	57006	-1	E											0
MZ334513_MZ334513.1_79	MZ334513	MZ334513.1	79	57189	57323	-1	E											0
MZ334513_MZ334513.1_80	MZ334513	MZ334513.1	80	57325	58200	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	446.0	1.821e-140	0.879	SPFH domain / Band 7 family [PF01145.28]	0
MZ334513_MZ334513.1_81	MZ334513	MZ334513.1	81	58495	59046	1	E											0
MZ334513_MZ334513.1_82	MZ334513	MZ334513.1	82	59043	59528	-1	E											0
MZ334513_MZ334513.1_83	MZ334513	MZ334513.1	83	59820	60299	1	E											0
MZ334513_MZ334513.1_84	MZ334513	MZ334513.1	84	60296	60760	1	D										ERCC4 domain [PF02732.18]	0
MZ334513_MZ334513.1_85	MZ334513	MZ334513.1	85	60845	61018	-1	E											0
MZ334513_MZ334513.1_86	MZ334513	MZ334513.1	86	61058	61258	-1	E											0
MZ334513_MZ334513.1_87	MZ334513	MZ334513.1	87	61274	61423	-1	E											0
MZ334513_MZ334513.1_88	MZ334513	MZ334513.1	88	61428	61775	-1	E											0
MZ334513_MZ334513.1_89	MZ334513	MZ334513.1	89	61766	62062	-1	E											0
MZ334513_MZ334513.1_90	MZ334513	MZ334513.1	90	62059	62571	-1	E											0
MZ334513_MZ334513.1_91	MZ334513	MZ334513.1	91	62617	62898	-1	E											0
MZ334513_MZ334513.1_92	MZ334513	MZ334513.1	92	63036	63455	-1	E											0
MZ334513_MZ334513.1_93	MZ334513	MZ334513.1	93	63458	63883	-1	E											0
MZ334513_MZ334513.1_94	MZ334513	MZ334513.1	94	64031	64297	-1	E											0
MZ334513_MZ334513.1_95	MZ334513	MZ334513.1	95	64294	64704	-1	E											0
MZ334513_MZ334513.1_96	MZ334513	MZ334513.1	96	64754	66550	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334513_MZ334513.1_97	MZ334513	MZ334513.1	97	66971	67297	-1	E											0
MZ334513_MZ334513.1_98	MZ334513	MZ334513.1	98	67305	67958	-1	E											0
MZ334513_MZ334513.1_99	MZ334513	MZ334513.1	99	68103	68954	-1	E											0
MZ334513_MZ334513.1_100	MZ334513	MZ334513.1	100	68964	69149	-1	E											0
MZ334513_MZ334513.1_101	MZ334513	MZ334513.1	101	69149	69325	-1	E											0
MZ334513_MZ334513.1_102	MZ334513	MZ334513.1	102	69607	69876	-1	E											0
MZ334513_MZ334513.1_103	MZ334513	MZ334513.1	103	69873	70244	-1	E											0
MZ334513_MZ334513.1_104	MZ334513	MZ334513.1	104	70263	70931	-1	E											0
MZ334513_MZ334513.1_105	MZ334513	MZ334513.1	105	70931	71050	-1	E											0
MZ334513_MZ334513.1_106	MZ334513	MZ334513.1	106	71050	71298	-1	E											0
MZ334513_MZ334513.1_107	MZ334513	MZ334513.1	107	71302	71409	-1	E											0
MZ334513_MZ334513.1_108	MZ334513	MZ334513.1	108	71409	71681	-1	E											0
MZ334513_MZ334513.1_109	MZ334513	MZ334513.1	109	71678	71821	-1	E											0
MZ334513_MZ334513.1_110	MZ334513	MZ334513.1	110	71818	72048	-1	E											0
MZ334513_MZ334513.1_111	MZ334513	MZ334513.1	111	72049	72189	-1	E											0
MZ334513_MZ334513.1_112	MZ334513	MZ334513.1	112	72198	72488	-1	E											0
MZ334513_MZ334513.1_113	MZ334513	MZ334513.1	113	72775	73122	-1	E											0
MZ334513_MZ334513.1_114	MZ334513	MZ334513.1	114	73128	73457	-1	E											0
MZ334513_MZ334513.1_115	MZ334513	MZ334513.1	115	73458	73589	-1	E											0
MZ334513_MZ334513.1_116	MZ334513	MZ334513.1	116	73692	74570	-1	E											0
MZ334513_MZ334513.1_117	MZ334513	MZ334513.1	117	75613	76326	-1	E											0
