	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_042125_12	NC_042125	NC_042125	12	3886	4104	1	E			YP_009624676.1	YP_009624676.1 hypothetical protein FDJ50_gp13 [Enterococcus phage LY0322]	False	0.96	148	1.0129999999999999e-41									VOG12572	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_042125_13	NC_042125	NC_042125	13	4101	4340	1	E			YP_009624677.1	YP_009624677.1 hypothetical protein FDJ50_gp14 [Enterococcus phage LY0322]	False	0.997	169	7.46e-49									VOG13342	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_042125_14	NC_042125	NC_042125	14	4337	4534	1	E			YP_009624678.1	YP_009624678.1 hypothetical protein FDJ50_gp15 [Enterococcus phage LY0322]	False	0.781	106	2.002e-27									VOG13341	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_042125_15	NC_042125	NC_042125	15	4629	6215	1	C	K06919	putative DNA primase/helicase	YP_009624679.1	YP_009624679.1 DNA primase [Enterococcus phage LY0322]	True	0.96	1068	0.0								Family of unknown function (DUF5906) [PF19263.2]; D5 N terminal like [PF08706.14]	VOG00749	sp|P10277|PRIM_BPP4 Putative P4-specific DNA primase; XhXr	Xr;Xh	0	False	VF
NC_042125_16	NC_042125	NC_042125	16	6304	6492	1	E			YP_009624680.1	YP_009624680.1 hypothetical protein FDJ50_gp17 [Enterococcus phage LY0322]	False	0.914	121	1.384e-32									VOG13339	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_17	NC_042125	NC_042125	17	6565	7026	1	E			YP_009624681.1	YP_009624681.1 hypothetical protein FDJ50_gp18 [Enterococcus phage LY0322]	False	0.95	308	1.3699999999999999e-95									VOG02349	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_18	NC_042125	NC_042125	18	7075	7347	1	E			YP_009624682.1	YP_009624682.1 hypothetical protein FDJ50_gp19 [Enterococcus phage LY0322]	False	0.89	169	9.376e-49									VOG13337	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_19	NC_042125	NC_042125	19	7349	7510	1	E			YP_009624683.1	YP_009624683.1 hypothetical protein FDJ50_gp20 [Enterococcus phage LY0322]	False	0.852	96	4.16e-24									VOG13335	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_20	NC_042125	NC_042125	20	7512	7721	1	E			YP_009624773.1	YP_009624773.1 hypothetical protein FDJ51_gp46 [Enterococcus phage vB_EfaS_AL3]	False	0.946	139	6.729e-39									VOG13338	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_21	NC_042125	NC_042125	21	7724	7915	1	E			YP_009624772.1	YP_009624772.1 hypothetical protein FDJ51_gp45 [Enterococcus phage vB_EfaS_AL3]	False	0.91	122	5.625e-33									VOG13332	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_22	NC_042125	NC_042125	22	7941	8315	1	E			YP_009624686.1	YP_009624686.1 endonuclease [Enterococcus phage LY0322]	False	0.99	261	3.7439999999999996e-80									VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	
NC_042125_23	NC_042125	NC_042125	23	8308	8571	1	D			YP_009624687.1	YP_009624687.1 HNH endonuclease [Enterococcus phage LY0322]	False	1.0	187	3.88e-55								NUMOD4 motif [PF07463.14]; NUMOD1 domain [PF07453.16]	VOG29270	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_042125_24	NC_042125	NC_042125	24	8561	9859	1	D			YP_009624688.1	YP_009624688.1 DNA helicase [Enterococcus phage LY0322]	True	0.952	866	1.2909999999999999e-283								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]	VOG00205	sp|Q9T1Q7|VP41_BPAPS Putative protein p41; Xu	Xu	0	False	
NC_042125_25	NC_042125	NC_042125	25	9856	10032	1	E			YP_009624689.1	YP_009624689.1 hypothetical protein FDJ50_gp26 [Enterococcus phage LY0322]	False	0.95	118	1.038e-31									VOG13336	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_26	NC_042125	NC_042125	26	10092	10286	1	E			YP_009624690.1	YP_009624690.1 hypothetical protein FDJ50_gp27 [Enterococcus phage LY0322]	False	1.0	142	7.811999999999999e-40									VOG13333	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_27	NC_042125	NC_042125	27	10300	10833	1	D			YP_009624691.1	YP_009624691.1 HNH endonuclease [Enterococcus phage LY0322]	True	0.952	356	5.98e-112								HNH endonuclease [PF13392.9]	VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	
NC_042125_28	NC_042125	NC_042125	28	10814	11557	1	D			YP_009624692.1	YP_009624692.1 DNA polymerase/primase [Enterococcus phage LY0322]	True	0.995	522	6.706000000000002e-168								Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 1 (PriCT-1) [PF08708.14]				0	False	
NC_042125_29	NC_042125	NC_042125	29	11508	11756	1	E			YP_009613447.1	YP_009613447.1 hypothetical protein FDI50_gp36 [Enterococcus phage phiSHEF5]	False	0.962	168	1.189e-48									VOG13331	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_30	NC_042125	NC_042125	30	11913	12419	1	D			YP_009624694.1	YP_009624694.1 nucleotide kinase [Enterococcus phage LY0322]	True	0.988	353	6.657e-111								Protein of unknwon function (DUF3310) [PF11753.11]	VOG02290	REFSEQ nucleotide kinase; Xu	Xu	0	False	
NC_042125_31	NC_042125	NC_042125	31	12421	12627	1	E			YP_009624695.1	YP_009624695.1 hypothetical protein FDJ50_gp32 [Enterococcus phage LY0322]	False	0.964	140	3.396e-39									VOG13329	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_32	NC_042125	NC_042125	32	12624	13103	1	E			YP_009624696.1	YP_009624696.1 hypothetical protein FDJ50_gp33 [Enterococcus phage LY0322]	False	1.0	342	1.581e-107												0	False	
NC_042125_33	NC_042125	NC_042125	33	13114	13893	1	E			YP_009624697.1	YP_009624697.1 metal-dependent hydrolase [Enterococcus phage LY0322]	True	0.987	542	1.229e-174									VOG01663	sp|C0SP91|YYCJ_BACSU Putative metallo-hydrolase YycJ; Xu	Xu	0	False	
NC_042125_34	NC_042125	NC_042125	34	13866	14027	1	E			YP_009624698.1	YP_009624698.1 hypothetical protein FDJ50_gp35 [Enterococcus phage LY0322]	False	0.967	110	4.553e-29									VOG06997	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_35	NC_042125	NC_042125	35	14020	14202	1	E			YP_009624699.1	YP_009624699.1 hypothetical protein FDJ50_gp36 [Enterococcus phage LY0322]	False	0.984	127	1.077e-34									VOG13330	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_36	NC_042125	NC_042125	36	14192	15010	1	D			YP_009624700.1	YP_009624700.1 hypothetical protein FDJ50_gp37 [Enterococcus phage LY0322]	True	0.907	517	6.976000000000002e-166								Protein of unknown function (DUF1351) [PF07083.14]	VOG03770	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_37	NC_042125	NC_042125	37	15011	15265	1	E			YP_009624701.1	YP_009624701.1 hypothetical protein FDJ50_gp38 [Enterococcus phage LY0322]	False	0.999	180	1.361e-52									VOG13327	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_38	NC_042125	NC_042125	38	15343	16050	1	E			YP_009624702.1	YP_009624702.1 hypothetical protein FDJ50_gp39 [Enterococcus phage LY0322]	True	0.944	468	1.599e-149									VOG13326	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_39	NC_042125	NC_042125	39	16121	16345	1	E			YP_009624703.1	YP_009624703.1 hypothetical protein FDJ50_gp40 [Enterococcus phage LY0322]	False	0.969	153	1.332e-43									VOG13325	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_042125_40	NC_042125	NC_042125	40	16380	17108	1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_009624704.1	YP_009624704.1 DNA adenine methylase [Enterococcus phage LY0322]	True	0.999	513	5.447000000000001e-165								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]				0	False	
NC_042125_41	NC_042125	NC_042125	41	17144	19435	1	E			YP_009624705.1	YP_009624705.1 DNA polymerase [Enterococcus phage LY0322]	True	0.96	1542	0.0									VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	
NC_042125_42	NC_042125	NC_042125	42	19499	19768	1	D			YP_009624706.1	YP_009624706.1 hypothetical protein FDJ50_gp43 [Enterococcus phage LY0322]	False	0.998	190	4.682e-56								Glutaredoxin [PF00462.27]				0	False	
NC_042125_43	NC_042125	NC_042125	43	19771	20301	1	D			YP_009624707.1	YP_009624707.1 HNH endonuclease [Enterococcus phage LY0322]	True	1.0	376	1.1000000000000001e-118								NUMOD4 motif [PF07463.14]; HNH endonuclease [PF13392.9]	VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	
NC_042125_44	NC_042125	NC_042125	44	20343	21338	-1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	YP_009624708.1	YP_009624708.1 endolysin [Enterococcus phage LY0322]	True	1.0	708	8.528999999999998e-231	MER0499273	M15C	MER0499273 - lysin LysA2 ({Lactobacillus casei} bacteriophage A2) and similar (Enterococcus faecium) [M15.023]#M15C#{peptidase unit: 123-209}~source YP_008394327~	False	0.708	129.0	8.026e-31	Target recognition domain of lytic exoenzyme [PF16775.8]	VOG26218	REFSEQ endolysin; Xu	Xu	0	False	P
NC_042125_45	NC_042125	NC_042125	45	21341	21574	-1	D			YP_009624709.1	YP_009624709.1 holin [Enterococcus phage LY0322]	False	0.907	148	9.479e-42								Bacteriophage holin [PF04531.16]	VOG02605	REFSEQ holin; Xu	Xu	0	False	
NC_042125_46	NC_042125	NC_042125	46	21589	21834	-1	D			YP_009624710.1	YP_009624710.1 holin [Enterococcus phage LY0322]	False	0.884	151	9.188e-43								Haemolysin XhlA [PF10779.12]	VOG00687	sp|P37135|YAF1_BACLI Uncharacterized 11.0 kDa protein in cwlL 5'region; Xu	Xu	0	False	
NC_042125_47	NC_042125	NC_042125	47	22013	24367	-1	D			YP_009624711.1	YP_009624711.1 minor tail protein [Enterococcus phage LY0322]	True	0.951	1568	0.0								Prophage endopeptidase tail [PF06605.14]	VOG00892	sp|Q0PDK6|FIBER_BPSPP Tail spike protein; XpXrXs	Xr;Xp;Xs	0	False	V
NC_042125_48	NC_042125	NC_042125	48	24379	26454	-1	D			YP_009624712.1	YP_009624712.1 distal tail protein Dit [Enterococcus phage LY0322]	True	0.995	1454	0.0								Phage tail protein [PF05709.14]	VOG03656	REFSEQ distal tail protein Dit; Xu	Xu	0	False	
NC_042125_49	NC_042125	NC_042125	49	26535	30905	-1	D			YP_009624713.1	YP_009624713.1 tape measure protein [Enterococcus phage LY0322]	True	0.926	2824	0.0								Tape measure protein [PF20155.2]	VOG02463	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
NC_042125_50	NC_042125	NC_042125	50	31162	31473	-1	E			YP_009625857.1	YP_009625857.1 head-tail adaptor [Enterococcus phage AUEF3]	False	0.903	196	5.916000000000001e-58									VOG02021	REFSEQ head-tail adaptor; Xu	Xu	0	False	
NC_042125_51	NC_042125	NC_042125	51	31653	32219	-1	D			YP_009624741.1	YP_009624741.1 major tail protein [Enterococcus phage vB_EfaS_AL3]	True	0.945	375	2.673e-118								Phage tail tube protein [PF04630.15]	VOG01008	sp|O48449|TUBE_BPSPP Tail tube protein gp17.1*; XpXrXs	Xr;Xp;Xs	0	False	V
NC_042125_52	NC_042125	NC_042125	52	32298	32663	-1	E			YP_009624740.1	YP_009624740.1 tail terminator [Enterococcus phage vB_EfaS_AL3]	False	0.984	254	1.793e-77									VOG00335	REFSEQ tail terminator; Xu	Xu	0	False	
NC_042125_53	NC_042125	NC_042125	53	32660	33067	-1	E			YP_009624739.1	YP_009624739.1 head-tail joining protein [Enterococcus phage vB_EfaS_AL3]	False	0.948	271	3.256e-83									VOG00130	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
NC_042125_54	NC_042125	NC_042125	54	33064	33399	-1	D			YP_009624718.1	YP_009624718.1 head closure Hc1 [Enterococcus phage LY0322]	False	1.0	240	5.089e-73								Phage head-tail joining protein [PF05521.14]	VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xp;Xs	0	False	V
NC_042125_55	NC_042125	NC_042125	55	33371	33667	-1	D			YP_009004364.1	YP_009004364.1 head-tail adaptor Ad1 [Enterococcus phage IME-EF4]	False	0.954	199	6.952e-59								Phage gp6-like head-tail connector protein [PF05135.16]	VOG00201	REFSEQ head-tail adaptor Ad1; Xu	Xu	0	False	
NC_042125_56	NC_042125	NC_042125	56	33711	33911	-1	E			YP_009624842.1	YP_009624842.1 major tail protein [Enterococcus phage vB_EfaS_AL2]	False	0.944	133	9.186e-37												0	False	
NC_042125_57	NC_042125	NC_042125	57	34037	35284	-1	D			YP_009624843.1	YP_009624843.1 major head protein [Enterococcus phage vB_EfaS_AL2]	True	0.878	759	6.961000000000001e-247								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
NC_042125_58	NC_042125	NC_042125	58	35354	35917	-1	C	K06904	uncharacterized protein	YP_009103821.1	YP_009103821.1 head maturation protease [Enterococcus phage EfaCPT1]	True	0.926	365	9.303e-115	MER1087721	S78	MER1087721 - family S78 unassigned peptidases () [S78.UPW]#S78#{peptidase unit: 56-157}~source V5USG3~	False	0.951	206.0	1.964e-59	Caudovirus prohead serine protease [PF04586.20]				0	False	P
NC_042125_59	NC_042125	NC_042125	59	35904	37055	-1	D			YP_009624845.1	YP_009624845.1 portal protein [Enterococcus phage vB_EfaS_AL2]	True	0.942	759	1.579e-247								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xh;Xp;Xs	0	False	VF
NC_042125_60	NC_042125	NC_042125	60	37060	37248	-1	E			YP_009303734.1	YP_009303734.1 hypothetical protein BJD48_gp35 [Enterococcus phage Ec-ZZ2]	False	0.857	113	1.077e-29									VOG13323	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_042125_61	NC_042125	NC_042125	61	37294	39015	-1	D			YP_009624725.1	YP_009624725.1 terminase large subunit [Enterococcus phage LY0322]	True	0.958	1156	0.0								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
NC_042125_62	NC_042125	NC_042125	62	39436	39909	-1	D			YP_009624726.1	YP_009624726.1 terminase small subunit [Enterococcus phage LY0322]	False	0.946	314	1.063e-97								Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
NC_042125_63	NC_042125	NC_042125	63	39910	40422	-1	D			YP_009624727.1	YP_009624727.1 HNH endonuclease [Enterococcus phage LY0322]	True	1.0	368	2.415e-116								NUMOD4 motif [PF07463.14]; HNH endonuclease [PF13392.9]	VOG01254	sp|P34081|HMUI_BPSP1 DNA endonuclease I-HmuI; Xh	Xh	0	False	F
