	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
KC292029_KC292029.1_44	KC292029	KC292029.1	44	24321	25772	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
KC292029_KC292029.1_45	KC292029	KC292029.1	45	25769	26458	-1	D										Helix-hairpin-helix motif [PF12826.10]; Helix-hairpin-helix domain [PF14520.9]; ERCC4 domain [PF02732.18]	0
KC292029_KC292029.1_46	KC292029	KC292029.1	46	26455	26610	-1	E											0
KC292029_KC292029.1_47	KC292029	KC292029.1	47	26603	26869	-1	E											0
KC292029_KC292029.1_48	KC292029	KC292029.1	48	26862	27119	-1	E											0
KC292029_KC292029.1_49	KC292029	KC292029.1	49	27116	27577	-1	E											0
KC292029_KC292029.1_50	KC292029	KC292029.1	50	27570	27956	-1	E											0
KC292029_KC292029.1_51	KC292029	KC292029.1	51	27958	28383	-1	E											0
KC292029_KC292029.1_52	KC292029	KC292029.1	52	28638	30827	-1	D										von Willebrand factor type A domain [PF00092.31]; von Willebrand factor type A domain [PF13519.9]	0
KC292029_KC292029.1_53	KC292029	KC292029.1	53	30920	32257	-1	D										AAA domain (dynein-related subfamily) [PF07728.17]	0
KC292029_KC292029.1_54	KC292029	KC292029.1	54	32333	32782	-1	E											0
KC292029_KC292029.1_55	KC292029	KC292029.1	55	32760	33179	-1	E											0
KC292029_KC292029.1_56	KC292029	KC292029.1	56	33181	33627	-1	E											0
KC292029_KC292029.1_57	KC292029	KC292029.1	57	33698	34303	-1	D										SprT-like family [PF10263.12]	0
KC292029_KC292029.1_58	KC292029	KC292029.1	58	34617	35315	1	E											0
KC292029_KC292029.1_59	KC292029	KC292029.1	59	35319	35534	-1	E											0
KC292029_KC292029.1_60	KC292029	KC292029.1	60	35642	36805	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
KC292029_KC292029.1_61	KC292029	KC292029.1	61	36807	37433	-1	C	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]								GTP cyclohydrolase I [PF01227.25]	0
KC292029_KC292029.1_62	KC292029	KC292029.1	62	37446	38141	-1	C	K09125	queuosine precursor transporter								Putative vitamin uptake transporter [PF02592.18]	0
KC292029_KC292029.1_63	KC292029	KC292029.1	63	38208	38372	-1	E											0
KC292029_KC292029.1_64	KC292029	KC292029.1	64	38486	39274	-1	C	K10026	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]								Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13394.9]; 4Fe-4S single cluster domain [PF13353.9]	0
KC292029_KC292029.1_65	KC292029	KC292029.1	65	39271	39927	-1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]									1
KC292029_KC292029.1_66	KC292029	KC292029.1	66	39924	40367	-1	E											0
KC292029_KC292029.1_67	KC292029	KC292029.1	67	40360	40515	-1	E											0
KC292029_KC292029.1_68	KC292029	KC292029.1	68	40508	40903	-1	C	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]								6-pyruvoyl tetrahydropterin synthase [PF01242.22]	0
KC292029_KC292029.1_69	KC292029	KC292029.1	69	40959	41828	-1	C	K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]								Queuosine biosynthesis protein QueC [PF06508.16]	0
KC292029_KC292029.1_70	KC292029	KC292029.1	70	41785	42189	-1	E											0
KC292029_KC292029.1_71	KC292029	KC292029.1	71	42186	42647	-1	D										QueF-like protein [PF14489.9]	0
KC292029_KC292029.1_72	KC292029	KC292029.1	72	42735	43832	-1	E											0
KC292029_KC292029.1_73	KC292029	KC292029.1	73	44218	44463	-1	E											0
KC292029_KC292029.1_74	KC292029	KC292029.1	74	44456	44935	-1	E											0
KC292029_KC292029.1_75	KC292029	KC292029.1	75	45107	46369	-1	D										Rad17 P-loop domain [PF03215.18]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (Cdc48 subfamily) [PF07724.17]	0
KC292029_KC292029.1_76	KC292029	KC292029.1	76	46366	46527	-1	D										Protein of unknown function (DUF1427) [PF07235.14]	0
KC292029_KC292029.1_77	KC292029	KC292029.1	77	46530	47027	-1	D										Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) domain [PF13508.10]	0
KC292029_KC292029.1_78	KC292029	KC292029.1	78	47021	49747	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]	0
KC292029_KC292029.1_79	KC292029	KC292029.1	79	49769	50065	-1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]								HNH endonuclease [PF01844.26]	0
KC292029_KC292029.1_80	KC292029	KC292029.1	80	50068	50874	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
KC292029_KC292029.1_81	KC292029	KC292029.1	81	50862	51173	-1	E											0
KC292029_KC292029.1_82	KC292029	KC292029.1	82	51177	51380	-1	E											0
KC292029_KC292029.1_83	KC292029	KC292029.1	83	51380	52369	-1	C	K04801	replication factor C small subunit								DNA polymerase III, delta subunit [PF13177.9]; Replication factor C C-terminal domain [PF08542.14]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; Rad17 P-loop domain [PF03215.18]; Bacterial dnaA  protein [PF00308.21]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain [PF13173.9]	0
KC292029_KC292029.1_84	KC292029	KC292029.1	84	52436	52621	-1	E											0
KC292029_KC292029.1_85	KC292029	KC292029.1	85	52618	52842	-1	E											0
KC292029_KC292029.1_86	KC292029	KC292029.1	86	52835	53425	-1	C	K00943	dTMP kinase [EC:2.7.4.9]								Thymidylate kinase [PF02223.20]; Deoxynucleoside kinase [PF01712.22]; AAA domain [PF13521.9]	0
KC292029_KC292029.1_87	KC292029	KC292029.1	87	53428	53877	-1	E											0
KC292029_KC292029.1_88	KC292029	KC292029.1	88	53939	55090	-1	E											0
KC292029_KC292029.1_89	KC292029	KC292029.1	89	55112	55969	-1	E											0
KC292029_KC292029.1_90	KC292029	KC292029.1	90	55962	56474	-1	D										Helix-hairpin-helix domain [PF14520.9]	0
KC292029_KC292029.1_91	KC292029	KC292029.1	91	56467	57951	-1	D										AAA domain [PF13479.9]	0
KC292029_KC292029.1_92	KC292029	KC292029.1	92	57954	58997	-1	E											0
KC292029_KC292029.1_93	KC292029	KC292029.1	93	59230	60141	1	D										Rad51 [PF08423.14]; KaiC [PF06745.16]; recA bacterial DNA recombination protein [PF00154.24]; DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]	0
KC292029_KC292029.1_94	KC292029	KC292029.1	94	60145	60297	-1	E											0
KC292029_KC292029.1_95	KC292029	KC292029.1	95	60297	60530	-1	E											0
KC292029_KC292029.1_96	KC292029	KC292029.1	96	60855	61517	1	E											0
KC292029_KC292029.1_97	KC292029	KC292029.1	97	61514	62962	1	C	K06909	phage terminase large subunit								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	0
KC292029_KC292029.1_98	KC292029	KC292029.1	98	62969	64837	1	E											0
KC292029_KC292029.1_99	KC292029	KC292029.1	99	64830	67970	1	E											0
KC292029_KC292029.1_100	KC292029	KC292029.1	100	67973	69994	1	E											1
KC292029_KC292029.1_101	KC292029	KC292029.1	101	69991	70881	1	D										Phage Mu protein F like protein [PF04233.17]	0
KC292029_KC292029.1_102	KC292029	KC292029.1	102	70928	74560	1	D										Zeta toxin [PF06414.15]	0
KC292029_KC292029.1_103	KC292029	KC292029.1	103	74951	76948	1	E											0
KC292029_KC292029.1_104	KC292029	KC292029.1	104	76960	78342	1	E											0
KC292029_KC292029.1_105	KC292029	KC292029.1	105	78361	78738	1	E											0
KC292029_KC292029.1_106	KC292029	KC292029.1	106	78756	79058	1	E											0
KC292029_KC292029.1_107	KC292029	KC292029.1	107	79065	79508	1	E											0
KC292029_KC292029.1_108	KC292029	KC292029.1	108	79510	79839	1	E											0
KC292029_KC292029.1_109	KC292029	KC292029.1	109	79839	80510	1	E											0
KC292029_KC292029.1_110	KC292029	KC292029.1	110	80510	81058	1	E											0
KC292029_KC292029.1_111	KC292029	KC292029.1	111	81055	81543	1	E											0
KC292029_KC292029.1_112	KC292029	KC292029.1	112	81540	81785	1	E											0
KC292029_KC292029.1_113	KC292029	KC292029.1	113	81834	82814	1	D										Phage tail tube protein [PF18906.3]	0
KC292029_KC292029.1_114	KC292029	KC292029.1	114	82817	83386	1	E											0
KC292029_KC292029.1_115	KC292029	KC292029.1	115	83404	83544	1	E											0
KC292029_KC292029.1_116	KC292029	KC292029.1	116	83677	84474	1	E											0
KC292029_KC292029.1_117	KC292029	KC292029.1	117	84476	86338	1	E											0
KC292029_KC292029.1_118	KC292029	KC292029.1	118	86338	88431	1	E											0
KC292029_KC292029.1_119	KC292029	KC292029.1	119	88438	89757	1	E											0
KC292029_KC292029.1_120	KC292029	KC292029.1	120	89757	92894	1	D			MER0327969	M86	MER0327969 - family M86 unassigned peptidases (Plesiocystis pacifica) [M86.UPW]#M86#{peptidase unit: 1-200}~source ZP_01907211~	False	86.0	2.391e-15	0.338	Poly-gamma-glutamate hydrolase [PF05908.14]	0
KC292029_KC292029.1_121	KC292029	KC292029.1	121	92891	93703	1	E											0
KC292029_KC292029.1_122	KC292029	KC292029.1	122	93678	94103	-1	E											0
KC292029_KC292029.1_123	KC292029	KC292029.1	123	94324	94554	-1	E											0
KC292029_KC292029.1_124	KC292029	KC292029.1	124	94650	94811	1	E											0
KC292029_KC292029.1_125	KC292029	KC292029.1	125	94808	95239	1	D										Reverse transcriptase-like [PF13456.9]	0
KC292029_KC292029.1_126	KC292029	KC292029.1	126	95481	96335	1	E											0
KC292029_KC292029.1_127	KC292029	KC292029.1	127	96335	96580	1	E											0
KC292029_KC292029.1_128	KC292029	KC292029.1	128	96577	96801	1	E											0
KC292029_KC292029.1_129	KC292029	KC292029.1	129	97077	97451	1	E											0
KC292029_KC292029.1_130	KC292029	KC292029.1	130	97448	97621	1	E											0
KC292029_KC292029.1_131	KC292029	KC292029.1	131	97594	97812	1	E											0
KC292029_KC292029.1_132	KC292029	KC292029.1	132	97815	98291	1	E											0
KC292029_KC292029.1_133	KC292029	KC292029.1	133	98288	98527	1	E											0
KC292029_KC292029.1_134	KC292029	KC292029.1	134	98524	99066	1	E											0
KC292029_KC292029.1_135	KC292029	KC292029.1	135	99063	99266	1	E											0
KC292029_KC292029.1_136	KC292029	KC292029.1	136	99257	99907	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
KC292029_KC292029.1_137	KC292029	KC292029.1	137	100005	100139	1	E											0
KC292029_KC292029.1_138	KC292029	KC292029.1	138	100132	100254	1	E											0
KC292029_KC292029.1_139	KC292029	KC292029.1	139	100251	100394	1	E											0
KC292029_KC292029.1_140	KC292029	KC292029.1	140	100391	100618	1	E											0
KC292029_KC292029.1_141	KC292029	KC292029.1	141	100615	100812	1	E											0
KC292029_KC292029.1_142	KC292029	KC292029.1	142	100948	101166	1	E											0
KC292029_KC292029.1_143	KC292029	KC292029.1	143	101156	101311	1	E											0
KC292029_KC292029.1_144	KC292029	KC292029.1	144	101437	101691	1	E											0
KC292029_KC292029.1_145	KC292029	KC292029.1	145	101681	101869	1	E											0
KC292029_KC292029.1_146	KC292029	KC292029.1	146	101866	102105	1	E											0
KC292029_KC292029.1_147	KC292029	KC292029.1	147	102638	102982	1	E											0
