	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
AY190604_AY190604.2_50	AY190604	AY190604.2	50	27523	27807	1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
AY190604_AY190604.2_51	AY190604	AY190604.2	51	27804	27962	1	E											0
AY190604_AY190604.2_52	AY190604	AY190604.2	52	27959	28123	1	E											0
AY190604_AY190604.2_53	AY190604	AY190604.2	53	28198	29214	1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]; Domain of unknown function DUF83 [PF01930.20]	0
AY190604_AY190604.2_54	AY190604	AY190604.2	54	29214	29342	1	E											0
AY190604_AY190604.2_55	AY190604	AY190604.2	55	29342	29521	1	E											0
AY190604_AY190604.2_56	AY190604	AY190604.2	56	29514	29723	1	E											0
AY190604_AY190604.2_57	AY190604	AY190604.2	57	29724	29924	1	E											0
AY190604_AY190604.2_58	AY190604	AY190604.2	58	29917	30045	1	E											0
AY190604_AY190604.2_59	AY190604	AY190604.2	59	30042	30215	1	E											0
AY190604_AY190604.2_60	AY190604	AY190604.2	60	30229	31143	1	D										Family of unknown function (DUF6610) [PF20314.1]	0
AY190604_AY190604.2_61	AY190604	AY190604.2	61	31327	31800	1	E											0
AY190604_AY190604.2_62	AY190604	AY190604.2	62	31918	34482	1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
AY190604_AY190604.2_63	AY190604	AY190604.2	63	34528	34740	1	E											0
AY190604_AY190604.2_64	AY190604	AY190604.2	64	34737	35441	1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
AY190604_AY190604.2_65	AY190604	AY190604.2	65	35438	35986	1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
AY190604_AY190604.2_66	AY190604	AY190604.2	66	35983	36414	1	E											0
AY190604_AY190604.2_67	AY190604	AY190604.2	67	36384	36644	1	E											0
AY190604_AY190604.2_68	AY190604	AY190604.2	68	36622	36807	1	E											0
AY190604_AY190604.2_69	AY190604	AY190604.2	69	36804	37061	1	E											0
AY190604_AY190604.2_70	AY190604	AY190604.2	70	37058	37270	1	E											0
AY190604_AY190604.2_71	AY190604	AY190604.2	71	37516	38880	1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
AY190604_AY190604.2_72	AY190604	AY190604.2	72	38972	39439	1	E											0
AY190604_AY190604.2_73	AY190604	AY190604.2	73	39440	40633	-1	D										Phage integrase family [PF00589.25]	0
AY190604_AY190604.2_74	AY190604	AY190604.2	74	41087	41275	1	E											0
AY190604_AY190604.2_75	AY190604	AY190604.2	75	41372	45238	1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
AY190604_AY190604.2_76	AY190604	AY190604.2	76	45267	47684	-1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
AY190604_AY190604.2_77	AY190604	AY190604.2	77	47926	48051	-1	E											0
AY190604_AY190604.2_78	AY190604	AY190604.2	78	48119	49003	1	D										Family of unknown function (DUF6065) [PF19541.2]	0
AY190604_AY190604.2_79	AY190604	AY190604.2	79	49008	49502	-1	E											0
AY190604_AY190604.2_80	AY190604	AY190604.2	80	49524	49910	-1	E											0
AY190604_AY190604.2_81	AY190604	AY190604.2	81	49913	50950	-1	E											0
AY190604_AY190604.2_82	AY190604	AY190604.2	82	50971	52380	-1	E											0
AY190604_AY190604.2_83	AY190604	AY190604.2	83	52384	53034	-1	E											0
AY190604_AY190604.2_84	AY190604	AY190604.2	84	53039	54274	-1	D										Baseplate J-like protein [PF04865.17]	0
AY190604_AY190604.2_85	AY190604	AY190604.2	85	54271	54597	-1	E											0
AY190604_AY190604.2_86	AY190604	AY190604.2	86	54662	55027	-1	E											0
AY190604_AY190604.2_87	AY190604	AY190604.2	87	55024	55461	-1	E											0
AY190604_AY190604.2_88	AY190604	AY190604.2	88	55463	56905	-1	E											0
AY190604_AY190604.2_89	AY190604	AY190604.2	89	56902	57435	-1	E											0
AY190604_AY190604.2_90	AY190604	AY190604.2	90	57436	59253	-1	E											0
AY190604_AY190604.2_91	AY190604	AY190604.2	91	59256	59621	-1	E											0
AY190604_AY190604.2_92	AY190604	AY190604.2	92	59569	60039	-1	E											0
AY190604_AY190604.2_93	AY190604	AY190604.2	93	60092	60634	-1	E											0
AY190604_AY190604.2_94	AY190604	AY190604.2	94	60663	61955	-1	E											0
AY190604_AY190604.2_95	AY190604	AY190604.2	95	61964	62473	-1	E											0
AY190604_AY190604.2_96	AY190604	AY190604.2	96	62510	62731	-1	E											0
AY190604_AY190604.2_97	AY190604	AY190604.2	97	62733	65846	-1	E											0
AY190604_AY190604.2_98	AY190604	AY190604.2	98	65849	66187	-1	E											0
AY190604_AY190604.2_99	AY190604	AY190604.2	99	66187	66627	-1	E											0
AY190604_AY190604.2_100	AY190604	AY190604.2	100	66671	67627	-1	E											0
AY190604_AY190604.2_101	AY190604	AY190604.2	101	67669	68184	-1	E											0
AY190604_AY190604.2_102	AY190604	AY190604.2	102	68208	68639	-1	E											0
AY190604_AY190604.2_103	AY190604	AY190604.2	103	68646	69410	-1	E											0
AY190604_AY190604.2_104	AY190604	AY190604.2	104	69407	69691	-1	E											0
AY190604_AY190604.2_105	AY190604	AY190604.2	105	69694	71133	-1	E											0
AY190604_AY190604.2_106	AY190604	AY190604.2	106	71148	72839	-1	E											0
AY190604_AY190604.2_107	AY190604	AY190604.2	107	72932	73138	-1	E											0
AY190604_AY190604.2_108	AY190604	AY190604.2	108	73174	73368	-1	E											0
AY190604_AY190604.2_109	AY190604	AY190604.2	109	73372	73479	-1	E											0
AY190604_AY190604.2_110	AY190604	AY190604.2	110	73590	73853	-1	E											0
AY190604_AY190604.2_111	AY190604	AY190604.2	111	73846	74622	-1	E											0
AY190604_AY190604.2_112	AY190604	AY190604.2	112	75031	75501	1	D										Halobacterial output domain 1 [PF18545.4]	0
