	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334497_MZ334497.1_49	MZ334497	MZ334497.1	49	40419	40586	-1	E											0
MZ334497_MZ334497.1_50	MZ334497	MZ334497.1	50	40676	43240	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334497_MZ334497.1_51	MZ334497	MZ334497.1	51	43358	43831	-1	E											0
MZ334497_MZ334497.1_52	MZ334497	MZ334497.1	52	44013	44927	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334497_MZ334497.1_53	MZ334497	MZ334497.1	53	44941	45114	-1	E											0
MZ334497_MZ334497.1_54	MZ334497	MZ334497.1	54	45111	45230	-1	E											0
MZ334497_MZ334497.1_55	MZ334497	MZ334497.1	55	45223	45423	-1	E											0
MZ334497_MZ334497.1_56	MZ334497	MZ334497.1	56	45424	45603	-1	E											0
MZ334497_MZ334497.1_57	MZ334497	MZ334497.1	57	45603	45731	-1	E											0
MZ334497_MZ334497.1_58	MZ334497	MZ334497.1	58	45731	46747	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334497_MZ334497.1_59	MZ334497	MZ334497.1	59	46740	46892	-1	E											0
MZ334497_MZ334497.1_60	MZ334497	MZ334497.1	60	46889	47050	-1	E											0
MZ334497_MZ334497.1_61	MZ334497	MZ334497.1	61	47047	47211	-1	E											0
MZ334497_MZ334497.1_62	MZ334497	MZ334497.1	62	47208	47489	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334497_MZ334497.1_63	MZ334497	MZ334497.1	63	47473	47859	-1	E											0
MZ334497_MZ334497.1_64	MZ334497	MZ334497.1	64	47878	48228	-1	E											0
MZ334497_MZ334497.1_65	MZ334497	MZ334497.1	65	48230	48655	-1	E											0
MZ334497_MZ334497.1_66	MZ334497	MZ334497.1	66	48744	49925	-1	E											0
MZ334497_MZ334497.1_67	MZ334497	MZ334497.1	67	49922	51157	-1	E											0
MZ334497_MZ334497.1_68	MZ334497	MZ334497.1	68	51283	52767	-1	E											0
MZ334497_MZ334497.1_69	MZ334497	MZ334497.1	69	52845	53096	-1	E											0
MZ334497_MZ334497.1_70	MZ334497	MZ334497.1	70	53147	54244	-1	E											0
MZ334497_MZ334497.1_71	MZ334497	MZ334497.1	71	54601	54813	-1	E											0
MZ334497_MZ334497.1_72	MZ334497	MZ334497.1	72	54810	54941	-1	E											0
MZ334497_MZ334497.1_73	MZ334497	MZ334497.1	73	54942	55352	-1	E											0
MZ334497_MZ334497.1_74	MZ334497	MZ334497.1	74	55535	55669	-1	E											0
MZ334497_MZ334497.1_75	MZ334497	MZ334497.1	75	55671	56543	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	428.0	1.818e-134	0.849	SPFH domain / Band 7 family [PF01145.28]	0
MZ334497_MZ334497.1_76	MZ334497	MZ334497.1	76	56861	57412	1	E											0
MZ334497_MZ334497.1_77	MZ334497	MZ334497.1	77	57409	57894	-1	E											0
MZ334497_MZ334497.1_78	MZ334497	MZ334497.1	78	58185	58664	1	E											0
MZ334497_MZ334497.1_79	MZ334497	MZ334497.1	79	58661	59125	1	D										ERCC4 domain [PF02732.18]	0
MZ334497_MZ334497.1_80	MZ334497	MZ334497.1	80	59216	59386	-1	E											0
MZ334497_MZ334497.1_81	MZ334497	MZ334497.1	81	59443	59601	-1	E											0
MZ334497_MZ334497.1_82	MZ334497	MZ334497.1	82	59618	59956	-1	E											0
MZ334497_MZ334497.1_83	MZ334497	MZ334497.1	83	59956	60252	-1	E											0
MZ334497_MZ334497.1_84	MZ334497	MZ334497.1	84	60249	60617	-1	E											0
MZ334497_MZ334497.1_85	MZ334497	MZ334497.1	85	60698	60970	-1	E											0
MZ334497_MZ334497.1_86	MZ334497	MZ334497.1	86	60970	61401	-1	E											0
MZ334497_MZ334497.1_87	MZ334497	MZ334497.1	87	61404	61829	-1	E											0
MZ334497_MZ334497.1_88	MZ334497	MZ334497.1	88	61976	62242	-1	E											0
MZ334497_MZ334497.1_89	MZ334497	MZ334497.1	89	62243	62641	-1	E											0
MZ334497_MZ334497.1_90	MZ334497	MZ334497.1	90	62691	62915	-1	E											0
MZ334497_MZ334497.1_91	MZ334497	MZ334497.1	91	63112	63354	-1	E											0
MZ334497_MZ334497.1_92	MZ334497	MZ334497.1	92	63347	63625	-1	E											0
MZ334497_MZ334497.1_93	MZ334497	MZ334497.1	93	63649	65454	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334497_MZ334497.1_94	MZ334497	MZ334497.1	94	65532	65684	-1	E											0
MZ334497_MZ334497.1_95	MZ334497	MZ334497.1	95	65866	66195	-1	E											0
MZ334497_MZ334497.1_96	MZ334497	MZ334497.1	96	66203	66856	-1	E											0
MZ334497_MZ334497.1_97	MZ334497	MZ334497.1	97	66864	67313	-1	E											0
MZ334497_MZ334497.1_98	MZ334497	MZ334497.1	98	67564	68415	-1	E											0
MZ334497_MZ334497.1_99	MZ334497	MZ334497.1	99	68432	68620	-1	E											0
MZ334497_MZ334497.1_100	MZ334497	MZ334497.1	100	68620	68787	-1	E											0
MZ334497_MZ334497.1_101	MZ334497	MZ334497.1	101	69069	69338	-1	E											0
MZ334497_MZ334497.1_102	MZ334497	MZ334497.1	102	69335	69700	-1	E											0
MZ334497_MZ334497.1_103	MZ334497	MZ334497.1	103	69719	70387	-1	E											0
MZ334497_MZ334497.1_104	MZ334497	MZ334497.1	104	70387	70506	-1	E											0
MZ334497_MZ334497.1_105	MZ334497	MZ334497.1	105	70506	70754	-1	E											0
MZ334497_MZ334497.1_106	MZ334497	MZ334497.1	106	70757	70864	-1	E											0
MZ334497_MZ334497.1_107	MZ334497	MZ334497.1	107	70864	71139	-1	E											0
MZ334497_MZ334497.1_108	MZ334497	MZ334497.1	108	71136	71279	-1	E											0
MZ334497_MZ334497.1_109	MZ334497	MZ334497.1	109	71510	71650	-1	E											0
MZ334497_MZ334497.1_110	MZ334497	MZ334497.1	110	71653	71943	-1	E											0
MZ334497_MZ334497.1_111	MZ334497	MZ334497.1	111	72044	72403	-1	E											0
MZ334497_MZ334497.1_112	MZ334497	MZ334497.1	112	72726	73076	-1	E											0
MZ334497_MZ334497.1_113	MZ334497	MZ334497.1	113	73082	73411	-1	E											0
MZ334497_MZ334497.1_114	MZ334497	MZ334497.1	114	73514	74413	-1	E											0
MZ334497_MZ334497.1_115	MZ334497	MZ334497.1	115	75806	76360	-1	E											0
