	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028837_11	NC_028837	NC_028837	11	7125	7463	1	E			YP_009203214.1	YP_009203214.1 hypothetical protein FERN_12 [Paenibacillus phage Fern]	False	0.925	219	1.0020000000000001e-65									VOG01658	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_12	NC_028837	NC_028837	12	7490	7744	1	E			YP_009598536.1	YP_009598536.1 hypothetical protein FDH26_gp13 [Paenibacillus phage Shelly]	False	0.912	162	1.511e-46									VOG01658	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_13	NC_028837	NC_028837	13	7801	10437	1	D			YP_009201924.1	YP_009201924.1 tail length tape measure protein [Paenibacillus phage Xenia]	True	0.934	1719	0.0								Phage-related minor tail protein [PF10145.12]	VOG03153	sp|D3WAD2|TMP_BPLP2 Probable tape measure protein; Xs	Xs	0	False	VT
NC_028837_14	NC_028837	NC_028837	14	10434	11285	1	D			YP_009598538.1	YP_009598538.1 tail family protein [Paenibacillus phage Shelly]	True	0.962	574	1.6500000000000002e-185								Phage tail protein [PF05709.14]				0	False	T
NC_028837_15	NC_028837	NC_028837	15	11288	12406	1	D			YP_009197961.1	YP_009197961.1 minor tail protein [Paenibacillus phage Diva]	True	0.957	750	1.327e-244								Siphovirus ReqiPepy6 Gp37-like protein [PF14594.9]	VOG04468	REFSEQ minor tail protein; Xu	Xu	0	False	T
NC_028837_16	NC_028837	NC_028837	16	12412	13485	1	E			YP_009197962.1	YP_009197962.1 virion structural protein [Paenibacillus phage Diva]	True	0.981	740	1.733e-241									VOG03837	REFSEQ head protein; Xu	Xu	0	False	T
NC_028837_17	NC_028837	NC_028837	17	13495	13833	1	E			YP_009197963.1	YP_009197963.1 hypothetical protein AVV25_gp18 [Paenibacillus phage Diva]	False	0.96	228	6.992e-69									VOG15489	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_18	NC_028837	NC_028837	18	13830	13991	1	E			YP_009197964.1	YP_009197964.1 hypothetical protein AVV25_gp19 [Paenibacillus phage Diva]	False	1.0	118	1.101e-31									VOG03667	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_19	NC_028837	NC_028837	19	13969	14211	1	D			YP_009195210.1	YP_009195210.1 involved in bacteriocin production or immunity [Paenibacillus phage HB10c2]	False	0.931	158	2.935e-45								BhlA holin family [PF10960.11]	VOG00979	sp|O31983|BHLA_BACSU SPbeta prophage-derived protein BhlA; Xu	Xu	0	False	T
NC_028837_20	NC_028837	NC_028837	20	14208	14882	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	YP_009201931.1	YP_009201931.1 amidase [Paenibacillus phage Xenia]	True	1.0	488	1.3480000000000002e-156	MER0140977	M15C	MER0140977 - Ply500 L-Ala-D-Glu peptidase (Listeria monocytogenes) [M15.021]#M15C#{peptidase unit: 82-308}~source ACK40886~	False	0.546	89.0	1.851e-18	N-acetylmuramoyl-L-alanine amidase [PF01510.28]	VOG02455	REFSEQ endolysin; Xu	Xu	0	False	PT
NC_028837_21	NC_028837	NC_028837	21	14892	15134	1	D			YP_009197967.1	YP_009197967.1 holin [Paenibacillus phage Diva]	False	0.872	147	2.0719999999999998e-41								Bacteriophage A118-like holin, Hol118 [PF06946.14]	VOG00408	sp|Q37975|HOLIN_BPA18 Putative antiholin; XhXp	Xh;Xp	0	False	T
NC_028837_22	NC_028837	NC_028837	22	15268	15459	1	E			YP_009197968.1	YP_009197968.1 hypothetical protein AVV25_gp23 [Paenibacillus phage Diva]	False	0.891	119	5.172e-32									VOG06391	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_23	NC_028837	NC_028837	23	15848	16555	1	D			YP_009197970.1	YP_009197970.1 peptidase [Paenibacillus phage Diva]	True	0.989	493	3.77e-158								Putative amidase domain [PF12671.10]	VOG18642	REFSEQ peptidase; Xu	Xu	0	False	T
NC_028837_24	NC_028837	NC_028837	24	16591	17115	1	E			YP_009197971.1	YP_009197971.1 hypothetical protein AVV25_gp26 [Paenibacillus phage Diva]	False	0.882	321	5.94e-100									VOG18643	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_25	NC_028837	NC_028837	25	17445	18164	-1	C	K07497	putative transposase	YP_009598551.1	YP_009598551.1 transposase [Paenibacillus phage Shelly]	True	0.978	495	6.869999999999999e-159								Integrase core domain [PF13683.9]; Integrase core domain [PF13333.9]; HTH-like domain [PF13276.9]; Integrase core domain [PF00665.29]	VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	VT
NC_028837_26	NC_028837	NC_028837	26	18335	19018	-1	C	K07483	transposase	YP_009197974.1	YP_009197974.1 helix-turn-helix domain-containing protein [Paenibacillus phage Diva]	True	0.947	453	1.28e-144								Helix-turn-helix domain [PF13518.9]; Transposase [PF01527.23]	VOG00259	sp|Q51647|YISX_BURM1 Insertion element IS401 uncharacterized 12.4 kDa protein; Xu	Xu	0	True	T
NC_028837_27	NC_028837	NC_028837	27	19504	19707	-1	E			YP_009836579.1	YP_009836579.1 hypothetical protein HWB47_gp35 [Paenibacillus phage Leyra]	False	0.932	133	9.662e-37									VOG04126	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_28	NC_028837	NC_028837	28	19709	20227	-1	E			YP_009836580.1	YP_009836580.1 hypothetical protein HWB47_gp36 [Paenibacillus phage Leyra]	False	0.941	342	5.541e-107									VOG18644	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_29	NC_028837	NC_028837	29	20499	20753	1	D			YP_009836362.1	YP_009836362.1 YolD-like family protein [Paenibacillus phage PBL1c]	False	0.954	171	1.967e-49								YolD-like protein [PF08863.13]	VOG03739	sp|O31991|YOLD_BACSU SPbeta prophage-derived uncharacterized protein YolD; Xu	Xu	0	False	T
NC_028837_30	NC_028837	NC_028837	30	20951	21640	-1	C	K07497	putative transposase	YP_009201947.1	YP_009201947.1 transposase [Paenibacillus phage Xenia]	True	0.945	456	1.547e-145								Integrase core domain [PF00665.29]; HTH-like domain [PF13276.9]	VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	VT
NC_028837_31	NC_028837	NC_028837	31	21646	21927	-1	C	K07483	transposase	YP_009201948.1	YP_009201948.1 transposase [Paenibacillus phage Xenia]	False	0.9	177	1.944e-51								Transposase [PF01527.23]	VOG00259	sp|Q51647|YISX_BURM1 Insertion element IS401 uncharacterized 12.4 kDa protein; Xu	Xu	0	True	T
NC_028837_32	NC_028837	NC_028837	32	22411	22734	1	E			YP_009201951.1	YP_009201951.1 anti-repressor [Paenibacillus phage Xenia]	False	0.963	219	7.854999999999999e-66									VOG28781	REFSEQ anti-repressor; Xu	Xu	0	False	T
NC_028837_33	NC_028837	NC_028837	33	22841	23083	-1	D			YP_009201953.1	YP_009201953.1 helix-turn-helix domain XRE family transcriptional regulator [Paenibacillus phage Xenia]	False	0.946	161	3.203e-46								Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]				0	False	T
NC_028837_34	NC_028837	NC_028837	34	23300	23557	1	D			YP_009201954.1	YP_009201954.1 HTH DNA binding protein [Paenibacillus phage Xenia]	False	0.949	172	8.002e-50								Cro/C1-type HTH DNA-binding domain [PF13443.9]; Helix-turn-helix [PF01381.25]				0	False	T
NC_028837_35	NC_028837	NC_028837	35	23712	23858	1	E			YP_009836516.1	YP_009836516.1 hypothetical protein HWB46_gp37 [Paenibacillus phage Tadhana]	False	0.956	99	3.4770000000000003e-25									VOG18645	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_36	NC_028837	NC_028837	36	23884	24624	1	D			YP_009201957.1	YP_009201957.1 Rha family transcriptional regulator [Paenibacillus phage Xenia]	True	0.924	478	1.013e-152								Phage regulatory protein Rha (Phage_pRha) [PF09669.13]	VOG00448	sp|O34449|YOQD_BACSU SPbeta prophage-derived putative antirepressor protein YoqD; Xu	Xu	0	False	T
NC_028837_37	NC_028837	NC_028837	37	24651	24869	1	E			YP_009201958.1	YP_009201958.1 hypothetical protein XENIA_48 [Paenibacillus phage Xenia]	False	0.949	146	4.933e-41									VOG18646	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_38	NC_028837	NC_028837	38	24914	25162	1	E			YP_009836374.1	YP_009836374.1 hypothetical protein HWB44_gp44 [Paenibacillus phage PBL1c]	False	0.927	162	2.578e-46									VOG18639	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_39	NC_028837	NC_028837	39	25168	25431	1	E			YP_009203491.1	YP_009203491.1 hypothetical protein AVV23_gp46 [Paenibacillus phage Sitara]	False	0.899	166	1.395e-47									VOG18641	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_40	NC_028837	NC_028837	40	25458	26216	1	C	K07741	anti-repressor protein	YP_009201961.1	YP_009201961.1 anti-repressor Ant [Paenibacillus phage Xenia]	True	0.952	506	1.86e-162								Phage antirepressor protein KilAC domain [PF03374.17]; BRO family, N-terminal domain [PF02498.20]	VOG01289	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_41	NC_028837	NC_028837	41	26213	26692	1	E			YP_009201962.1	YP_009201962.1 hypothetical protein XENIA_52 [Paenibacillus phage Xenia]	False	0.949	319	1.933e-99									VOG14971	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_42	NC_028837	NC_028837	42	26667	26930	1	E			YP_009598568.1	YP_009598568.1 hypothetical protein FDH26_gp45 [Paenibacillus phage Shelly]	False	0.949	176	3.736e-51									VOG05667	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_43	NC_028837	NC_028837	43	26935	27225	1	E			YP_009598569.1	YP_009598569.1 hypothetical protein FDH26_gp46 [Paenibacillus phage Shelly]	False	0.917	186	1.1379999999999999e-54									VOG15495	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_44	NC_028837	NC_028837	44	27209	28741	1	D			YP_009598570.1	YP_009598570.1 AAA family ATPase [Paenibacillus phage Shelly]	True	0.924	988	5e-324								RecF/RecN/SMC N terminal domain [PF02463.22]; AAA ATPase domain [PF13175.9]; AAA domain [PF13476.9]	VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xh;Xp	0	False	T
NC_028837_45	NC_028837	NC_028837	45	28728	28925	1	E			YP_009838952.1	YP_009838952.1 hypothetical protein HWB74_gp49 [Paenibacillus phage Jacopo]	False	0.973	136	1.305e-37									VOG00673	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_46	NC_028837	NC_028837	46	28928	29830	1	C	K07455	recombination protein RecT	YP_009598572.1	YP_009598572.1 RecT-like ssDNA annealing protein [Paenibacillus phage Shelly]	True	0.954	603	3.726e-195								RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	VT
NC_028837_47	NC_028837	NC_028837	47	29843	30601	1	D			YP_009598573.1	YP_009598573.1 metal-dependent hydrolase [Paenibacillus phage Shelly]	True	0.981	524	1.7560000000000002e-168								Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily [PF00753.30]; Metallo-beta-lactamase superfamily domain [PF16661.8]	VOG01663	sp|C0SP91|YYCJ_BACSU Putative metallo-hydrolase YycJ; Xu	Xu	0	False	T
NC_028837_48	NC_028837	NC_028837	48	30598	30912	1	E			YP_009838886.1	YP_009838886.1 hypothetical protein HWB73_gp50 [Paenibacillus phage Eltigre]	False	0.953	211	7.099000000000001e-63									VOG15497	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_49	NC_028837	NC_028837	49	30926	31756	1	E			YP_009836385.1	YP_009836385.1 DnaD-like helicase loader [Paenibacillus phage PBL1c]	True	0.974	568	1.84e-183									VOG27076	REFSEQ DnaD-like helicase loader; Xu	Xu	0	False	T
NC_028837_50	NC_028837	NC_028837	50	31722	33044	1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_009836386.1	YP_009836386.1 DnaB-like replicative helicase [Paenibacillus phage PBL1c]	True	0.935	864	9.05e-283								DnaB-like helicase C terminal domain [PF03796.18]; DnaB-like helicase N terminal domain [PF00772.24]; AAA domain [PF13481.9]	VOG00297	sp|Q8X5V3|DNAB_ECO57 Replicative DNA helicase; XhXr	Xh;Xr	0	False	VT
NC_028837_51	NC_028837	NC_028837	51	33047	33352	1	E			YP_009197993.1	YP_009197993.1 hypothetical protein AVV25_gp48 [Paenibacillus phage Diva]	False	0.971	209	2.17e-62									VOG15496	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_52	NC_028837	NC_028837	52	33363	34400	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	YP_009598578.1	YP_009598578.1 DNA methyltransferase [Paenibacillus phage Shelly]	True	0.986	720	9.421e-235								C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xh;Xp	0	False	MT
NC_028837_53	NC_028837	NC_028837	53	34414	34596	1	E			YP_009598580.1	YP_009598580.1 hypothetical protein FDH26_gp57 [Paenibacillus phage Shelly]	False	0.964	124	9.899e-34									VOG02663	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_54	NC_028837	NC_028837	54	34708	34923	1	E			YP_009598581.1	YP_009598581.1 hypothetical protein FDH26_gp58 [Paenibacillus phage Shelly]	False	1.0	163	4.1899999999999997e-47									VOG15501	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_55	NC_028837	NC_028837	55	34920	35477	1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	YP_009836398.1	YP_009836398.1 RuvC-like Holliday junction resolvase [Paenibacillus phage PBL1c]	True	0.968	379	9.881e-120								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	T
NC_028837_56	NC_028837	NC_028837	56	35636	36094	1	E			YP_009598583.1	YP_009598583.1 hypothetical protein FDH26_gp60 [Paenibacillus phage Shelly]	False	0.909	291	1.025e-89									VOG15503	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028837_57	NC_028837	NC_028837	57	36145	36603	1	E			YP_009201978.1	YP_009201978.1 transcriptional activator [Paenibacillus phage Xenia]	False	0.936	301	3.834e-93									VOG00939	sp|O34055|ARPU_BPO12 Putative autolysin regulatory protein ArpU; Xu	Xu	0	False	TF
NC_028837_58	NC_028837	NC_028837	58	36615	36896	1	E			YP_009201979.1	YP_009201979.1 hypothetical protein XENIA_69 [Paenibacillus phage Xenia]	False	0.979	194	1.761e-57									VOG18652	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_028837_59	NC_028837	NC_028837	59	36835	38397	1	C	K06400	site-specific DNA recombinase	YP_009201980.1	YP_009201980.1 integrase [Paenibacillus phage Xenia]	True	0.935	1020	0.0								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]; Recombinase zinc beta ribbon domain [PF13408.9]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VTF
NC_028837_60	NC_028837	NC_028837	60	38609	38812	1	E			YP_009201981.1	YP_009201981.1 phosphomannomutase [Paenibacillus phage Xenia]	False	0.984	141	1.249e-39												0	False	TF
NC_028837_61	NC_028837	NC_028837	61	38841	39251	-1	C	K18843	antitoxin HicB	YP_009201982.1	YP_009201982.1 toxin-antitoxin system HicB-like [Paenibacillus phage Xenia]	False	0.97	280	2.396e-86								HicB_like antitoxin of bacterial toxin-antitoxin system [PF15919.8]; HicB_like antitoxin of bacterial toxin-antitoxin system [PF15970.8]	VOG02503	sp|P51716|YO14_BPHC1 Uncharacterized 14.9 kDa protein in rep-hol intergenic region; Xu	Xu	0	False	TF
NC_028837_62	NC_028837	NC_028837	62	39282	39485	-1	C	K07339	mRNA interferase HicA [EC:3.1.-.-]	YP_009201983.1	YP_009201983.1 type II toxin-antitoxin system HicA family toxin [Paenibacillus phage Xenia]	False	1.0	147	2.0349999999999998e-41								HicA toxin of bacterial toxin-antitoxin, [PF07927.15]	VOG00753	sp|P0CJ67|HICA_ECO57 Probable mRNA interferase HicA; Xh	Xh	0	False	TF
NC_028837_63	NC_028837	NC_028837	63	40494	40760	1	E			YP_009203518.1	YP_009203518.1 transglycosylase-like protein [Paenibacillus phage Sitara]	False	0.926	173	3.593e-50									VOG10701	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_028837_64	NC_028837	NC_028837	64	40757	41095	1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	YP_009203519.1	YP_009203519.1 HNH endonuclease [Paenibacillus phage Sitara]	False	0.995	238	3.558000000000001e-72								HNH endonuclease [PF01844.26]	VOG01580	REFSEQ hypothetical protein; Xu	Xu	1	False	TF
