Name	Count
Carbapenem biosynthesis [PATH:ko00332]	3
Glucagon signaling pathway [PATH:ko04922]	5
Fluorobenzoate degradation [PATH:ko00364]	10
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	11
Novobiocin biosynthesis [PATH:ko00401]	5
Porphyrin and chlorophyll metabolism [PATH:ko00860]	43
Oxidative phosphorylation [PATH:ko00190]	62
Thermogenesis [PATH:ko04714]	28
Parkinson disease [PATH:ko05012]	22
Amyotrophic lateral sclerosis [PATH:ko05014]	24
Huntington disease [PATH:ko05016]	23
Prion disease [PATH:ko05020]	21
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	24
Non-alcoholic fatty liver disease [PATH:ko04932]	16
Legionellosis [PATH:ko05134]	7
PPAR signaling pathway [PATH:ko03320]	2
Taurine and hypotaurine metabolism [PATH:ko00430]	7
Nitrogen metabolism [PATH:ko00910]	19
Peptidases and inhibitors [BR:ko01002]	78
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	5
Dopaminergic synapse [PATH:ko04728]	3
Serotonergic synapse [PATH:ko04726]	2
Cocaine addiction [PATH:ko05030]	2
Amphetamine addiction [PATH:ko05031]	2
Alcoholism [PATH:ko05034]	3
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	6
Folate biosynthesis [PATH:ko00790]	24
One carbon pool by folate [PATH:ko00670]	13
Antifolate resistance [PATH:ko01523]	4
Sulfur metabolism [PATH:ko00920]	31
Riboflavin metabolism [PATH:ko00740]	12
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	15
Pathways in cancer [PATH:ko05200]	4
Hepatocellular carcinoma [PATH:ko05225]	2
Fluid shear stress and atherosclerosis [PATH:ko05418]	4
Transcription factors [BR:ko03000]	166
Thyroid hormone synthesis [PATH:ko04918]	2
Selenocompound metabolism [PATH:ko00450]	8
Cardiac muscle contraction [PATH:ko04260]	3
Arachidonic acid metabolism [PATH:ko00590]	3
Styrene degradation [PATH:ko00643]	9
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	3
General function prediction only	35
Pyrimidine metabolism [PATH:ko00240]	39
DNA repair and recombination proteins [BR:ko03400]	87
Betalain biosynthesis [PATH:ko00965]	3
Transfer RNA biogenesis [BR:ko03016]	68
MicroRNAs in cancer [PATH:ko05206]	2
DNA replication proteins [BR:ko03032]	33
Chromosome and associated proteins [BR:ko03036]	55
Prokaryotic defense system [BR:ko02048]	31
Ribosome biogenesis [BR:ko03009]	43
Sulfur relay system [PATH:ko04122]	12
Bacterial chemotaxis [PATH:ko02030]	17
Bacterial motility proteins [BR:ko02035]	52
Phenylpropanoid biosynthesis [PATH:ko00940]	5
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
Flavonoid biosynthesis [PATH:ko00941]	1
Cyanoamino acid metabolism [PATH:ko00460]	6
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	25
Biosynthesis of ansamycins [PATH:ko01051]	3
Fat digestion and absorption [PATH:ko04975]	1
alpha-Linolenic acid metabolism [PATH:ko00592]	1
Geraniol degradation [PATH:ko00281]	2
Ethylbenzene degradation [PATH:ko00642]	1
Amino acid related enzymes [BR:ko01007]	43
Biofilm formation - Vibrio cholerae [PATH:ko05111]	14
Ferroptosis [PATH:ko04216]	1
Lipopolysaccharide biosynthesis [PATH:ko00540]	15
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	14
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	28
Starch and sucrose metabolism [PATH:ko00500]	28
Necroptosis [PATH:ko04217]	2
Biofilm formation - Escherichia coli [PATH:ko02026]	18
Insulin signaling pathway [PATH:ko04910]	2
Insulin resistance [PATH:ko04931]	4
Glycosyltransferases [BR:ko01003]	29
N-Glycan biosynthesis [PATH:ko00510]	2
Bladder cancer [PATH:ko05219]	1
Thiamine metabolism [PATH:ko00730]	15
Prenyltransferases [BR:ko01006]	6
Longevity regulating pathway - worm [PATH:ko04212]	7
Chemical carcinogenesis - DNA adducts [PATH:ko05204]	2
Chemical carcinogenesis - receptor activation [PATH:ko05207]	2
Platinum drug resistance [PATH:ko01524]	2
Transporters [BR:ko02000]	450
D-Arginine and D-ornithine metabolism [PATH:ko00472]	1
D-Alanine metabolism [PATH:ko00473]	4
Glucosinolate biosynthesis [PATH:ko00966]	1
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	2
RIG-I-like receptor signaling pathway [PATH:ko04622]	1
Plant-pathogen interaction [PATH:ko04626]	5
Viral carcinogenesis [PATH:ko05203]	2
Human papillomavirus infection [PATH:ko05165]	1
Type II diabetes mellitus [PATH:ko04930]	1
Protein kinases [BR:ko01001]	44
Two-component system [BR:ko02022]	77
RNA degradation [PATH:ko03018]	16
Messenger RNA biogenesis [BR:ko03019]	21
MAPK signaling pathway - plant [PATH:ko04016]	2
Acarbose and validamycin biosynthesis [PATH:ko00525]	2
Phosphatidylinositol signaling system [PATH:ko04070]	3
Vancomycin resistance [PATH:ko01502]	10
Caprolactam degradation [PATH:ko00930]	4
Regulation of lipolysis in adipocytes [PATH:ko04923]	1
Retrograde endocannabinoid signaling [PATH:ko04723]	11
Translation factors [BR:ko03012]	16
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	4
Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	4
Protein phosphatases and associated proteins [BR:ko01009]	5
Ether lipid metabolism [PATH:ko00565]	3
Quorum sensing [PATH:ko02024]	69
Thyroid hormone signaling pathway [PATH:ko04919]	1
Bacterial toxins [BR:ko02042]	5
Sphingolipid metabolism [PATH:ko00600]	5
Lysosome [PATH:ko04142]	7
Base excision repair [PATH:ko03410]	16
Homologous recombination [PATH:ko03440]	21
Other glycan degradation [PATH:ko00511]	6
Glycosaminoglycan degradation [PATH:ko00531]	3
beta-Lactam resistance [PATH:ko01501]	15
Renin-angiotensin system [PATH:ko04614]	1
Complement and coagulation cascades [PATH:ko04610]	1
Cell cycle - Caulobacter [PATH:ko04112]	26
Chagas disease [PATH:ko05142]	1
African trypanosomiasis [PATH:ko05143]	1
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	6
Proximal tubule bicarbonate reclamation [PATH:ko04964]	1
Glutamatergic synapse [PATH:ko04724]	2
GABAergic synapse [PATH:ko04727]	2
Aminobenzoate degradation [PATH:ko00627]	14
Atrazine degradation [PATH:ko00791]	8
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	2
Amoebiasis [PATH:ko05146]	2
AMPK signaling pathway [PATH:ko04152]	1
Indole alkaloid biosynthesis [PATH:ko00901]	1
Axon regeneration [PATH:ko04361]	1
Renal cell carcinoma [PATH:ko05211]	1
Cushing syndrome [PATH:ko04934]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Meiosis - yeast [PATH:ko04113]	1
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	17
Longevity regulating pathway - multiple species [PATH:ko04213]	5
Nonribosomal peptide structures [PATH:ko01054]	1
Dioxin degradation [PATH:ko00621]	2
Steroid degradation [PATH:ko00984]	2
Mitochondrial biogenesis [BR:ko03029]	51
Non-homologous end-joining [PATH:ko03450]	3
DNA replication [PATH:ko03030]	17
Nucleotide excision repair [PATH:ko03420]	10
Mismatch repair [PATH:ko03430]	17
Structural proteins	15
ABC transporters [PATH:ko02010]	204
Others	18
Tuberculosis [PATH:ko05152]	6
Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	3
Photosynthesis [PATH:ko00195]	6
Photosynthesis proteins [BR:ko00194]	7
Cofactor metabolism	7
Chaperones and folding catalysts [BR:ko03110]	36
Secretion system [BR:ko02044]	73
Carotenoid biosynthesis [PATH:ko00906]	1
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	1
Polyketide biosynthesis proteins [BR:ko01008]	7
Flagellar assembly [PATH:ko02040]	32
NOD-like receptor signaling pathway [PATH:ko04621]	2
Shigellosis [PATH:ko05131]	3
Energy metabolism	13
Transcription machinery [BR:ko03021]	20
Phosphotransferase system (PTS) [PATH:ko02060]	5
Ribosome [PATH:ko03010]	53
Ribosome [BR:ko03011]	53
RNA polymerase [PATH:ko03020]	4
Protein export [PATH:ko03060]	15
Bacterial secretion system [PATH:ko03070]	29
Protein processing	17
Transport	9
Cytoskeleton proteins [BR:ko04812]	9
Antimicrobial resistance genes [BR:ko01504]	41
Signaling proteins	13
Replication and repair	22
Lipoic acid metabolism [PATH:ko00785]	3
Nucleotide metabolism	1
Primary immunodeficiency [PATH:ko05340]	1
Unclassified viral proteins	2
Ribosome biogenesis in eukaryotes [PATH:ko03008]	1
Proteoglycans in cancer [PATH:ko05205]	1
Transcription	3
MAPK signaling pathway - yeast [PATH:ko04011]	1
FoxO signaling pathway [PATH:ko04068]	2
Longevity regulating pathway [PATH:ko04211]	2
Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	3
Secondary metabolism	4
Amino acid metabolism	7
Lipid and atherosclerosis [PATH:ko05417]	3
Type I diabetes mellitus [PATH:ko04940]	1
MAPK signaling pathway - fly [PATH:ko04013]	1
Carbohydrate metabolism	4
Ion channels [BR:ko04040]	1
Biosynthesis of type II polyketide products [PATH:ko01057]	8
Phosphonate and phosphinate metabolism [PATH:ko00440]	8
Function unknown	113
Cell growth	9
Autophagy - yeast [PATH:ko04138]	1
Phenazine biosynthesis [PATH:ko00405]	2
Secondary bile acid biosynthesis [PATH:ko00121]	1
Glycan metabolism	9
Pertussis [PATH:ko05133]	4
Cell motility	2
NF-kappa B signaling pathway [PATH:ko04064]	1
C-type lectin receptor signaling pathway [PATH:ko04625]	1
T cell receptor signaling pathway [PATH:ko04660]	1
B cell receptor signaling pathway [PATH:ko04662]	1
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	2
Various types of N-glycan biosynthesis [PATH:ko00513]	2
Fatty acid elongation [PATH:ko00062]	2
Translation	3
Apoptosis [PATH:ko04210]	2
Apoptosis - fly [PATH:ko04214]	1
Apoptosis - multiple species [PATH:ko04215]	1
p53 signaling pathway [PATH:ko04115]	1
Colorectal cancer [PATH:ko05210]	1
Small cell lung cancer [PATH:ko05222]	1
Human immunodeficiency virus 1 infection [PATH:ko05170]	1
Hepatitis B [PATH:ko05161]	1
Hepatitis C [PATH:ko05160]	1
Influenza A [PATH:ko05164]	1
Measles [PATH:ko05162]	1
Herpes simplex virus 1 infection [PATH:ko05168]	1
Human cytomegalovirus infection [PATH:ko05163]	1
Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]	1
Epstein-Barr virus infection [PATH:ko05169]	1
Toxoplasmosis [PATH:ko05145]	2
Spinocerebellar ataxia [PATH:ko05017]	1
Viral myocarditis [PATH:ko05416]	1
Lipid metabolism	1
Other types of O-glycan biosynthesis [PATH:ko00514]	1
Ubiquitin system [BR:ko04121]	3
Nitrotoluene degradation [PATH:ko00633]	1
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	3
Basal transcription factors [PATH:ko03022]	1
Apelin signaling pathway [PATH:ko04371]	1
cAMP signaling pathway [PATH:ko04024]	1
Growth hormone synthesis, secretion and action [PATH:ko04935]	1
Circadian entrainment [PATH:ko04713]	1
Neutrophil extracellular trap formation [PATH:ko04613]	1
Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	1
Endocytosis [PATH:ko04144]	1
Phagosome [PATH:ko04145]	1
Proteasome [BR:ko03051]	2
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	2
Protein processing in endoplasmic reticulum [PATH:ko04141]	1
Global maps only	1
Staphylococcus aureus infection [PATH:ko05150]	2
Protein digestion and absorption [PATH:ko04974]	1
Tetracycline biosynthesis [PATH:ko00253]	1
mRNA surveillance pathway [PATH:ko03015]	1
Glycosaminoglycan binding proteins [BR:ko00536]	1
Type I polyketide structures [PATH:ko01052]	1
Cytochrome P450 [BR:ko00199]	2
Hippo signaling pathway - fly [PATH:ko04391]	1
Hippo signaling pathway - multiple species [PATH:ko04392]	1
Cell adhesion molecules [BR:ko04515]	1
Furfural degradation [PATH:ko00365]	1
Domain-containing proteins not elsewhere classified [BR:ko04990]	2
CD molecules [BR:ko04090]	1
Staurosporine biosynthesis [PATH:ko00404]	2
Biosynthesis of various secondary metabolites - part 1 [PATH:ko00999]	1
Biosynthesis of enediyne antibiotics [PATH:ko01059]	3
Caffeine metabolism [PATH:ko00232]	1
