	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_022328.1_NC_022328.1_18	NC_022328.1	NC_022328.1	18	16346	17086	1	E				0
NC_022328.1_NC_022328.1_19	NC_022328.1	NC_022328.1	19	17086	17616	1	E				0
NC_022328.1_NC_022328.1_20	NC_022328.1	NC_022328.1	20	17643	18002	1	E				0
NC_022328.1_NC_022328.1_21	NC_022328.1	NC_022328.1	21	18006	18419	1	E				0
NC_022328.1_NC_022328.1_22	NC_022328.1	NC_022328.1	22	18476	19045	1	E				0
NC_022328.1_NC_022328.1_23	NC_022328.1	NC_022328.1	23	19071	25136	1	E				0
NC_022328.1_NC_022328.1_24	NC_022328.1	NC_022328.1	24	25145	26578	1	E				0
NC_022328.1_NC_022328.1_25	NC_022328.1	NC_022328.1	25	26580	27653	1	E				0
NC_022328.1_NC_022328.1_26	NC_022328.1	NC_022328.1	26	27650	29938	1	E				0
NC_022328.1_NC_022328.1_27	NC_022328.1	NC_022328.1	27	29938	31281	1	E				0
NC_022328.1_NC_022328.1_28	NC_022328.1	NC_022328.1	28	31281	32441	1	E				0
NC_022328.1_NC_022328.1_29	NC_022328.1	NC_022328.1	29	32452	32844	1	E				0
NC_022328.1_NC_022328.1_30	NC_022328.1	NC_022328.1	30	32853	33203	1	E				0
NC_022328.1_NC_022328.1_31	NC_022328.1	NC_022328.1	31	33208	33855	1	E				0
NC_022328.1_NC_022328.1_32	NC_022328.1	NC_022328.1	32	33852	34457	1	E				0
NC_022328.1_NC_022328.1_33	NC_022328.1	NC_022328.1	33	34412	35206	1	E				0
NC_022328.1_NC_022328.1_34	NC_022328.1	NC_022328.1	34	35235	35603	1	E				0
NC_022328.1_NC_022328.1_35	NC_022328.1	NC_022328.1	35	35603	35914	1	E				0
NC_022328.1_NC_022328.1_36	NC_022328.1	NC_022328.1	36	35933	36352	1	E				0
NC_022328.1_NC_022328.1_37	NC_022328.1	NC_022328.1	37	36352	37488	1	E				0
NC_022328.1_NC_022328.1_38	NC_022328.1	NC_022328.1	38	37668	37874	-1	E				0
NC_022328.1_NC_022328.1_39	NC_022328.1	NC_022328.1	39	37871	38317	-1	E				0
NC_022328.1_NC_022328.1_40	NC_022328.1	NC_022328.1	40	38388	39122	-1	D			Family of unknown function (DUF6011) [PF19474.2]	0
NC_022328.1_NC_022328.1_41	NC_022328.1	NC_022328.1	41	39251	40972	1	E				0
NC_022328.1_NC_022328.1_42	NC_022328.1	NC_022328.1	42	40972	42267	1	E				0
NC_022328.1_NC_022328.1_43	NC_022328.1	NC_022328.1	43	42358	42972	-1	E				0
NC_022328.1_NC_022328.1_44	NC_022328.1	NC_022328.1	44	43005	44354	-1	E				0
NC_022328.1_NC_022328.1_45	NC_022328.1	NC_022328.1	45	44354	46063	-1	D			Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]	0
NC_022328.1_NC_022328.1_46	NC_022328.1	NC_022328.1	46	46190	46360	-1	E				0
NC_022328.1_NC_022328.1_47	NC_022328.1	NC_022328.1	47	46357	46602	-1	E				0
NC_022328.1_NC_022328.1_48	NC_022328.1	NC_022328.1	48	46599	47003	-1	E				0
NC_022328.1_NC_022328.1_49	NC_022328.1	NC_022328.1	49	47000	47461	-1	E				0
NC_022328.1_NC_022328.1_50	NC_022328.1	NC_022328.1	50	47499	50279	-1	D			AAA domain [PF13481.9]; Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]	0
NC_022328.1_NC_022328.1_51	NC_022328.1	NC_022328.1	51	50312	50989	-1	D			Domain of unknown function (DUF6378) [PF19905.2]	0
NC_022328.1_NC_022328.1_52	NC_022328.1	NC_022328.1	52	50986	52839	-1	D			DNA polymerase family A [PF00476.23]	0
NC_022328.1_NC_022328.1_53	NC_022328.1	NC_022328.1	53	52836	53438	-1	E				0
NC_022328.1_NC_022328.1_54	NC_022328.1	NC_022328.1	54	53435	54040	-1	E				0
NC_022328.1_NC_022328.1_55	NC_022328.1	NC_022328.1	55	54037	54477	-1	E				0
NC_022328.1_NC_022328.1_56	NC_022328.1	NC_022328.1	56	54510	54818	-1	E				0
NC_022328.1_NC_022328.1_57	NC_022328.1	NC_022328.1	57	54815	55084	-1	E				0
NC_022328.1_NC_022328.1_58	NC_022328.1	NC_022328.1	58	55202	55489	-1	E				0
NC_022328.1_NC_022328.1_59	NC_022328.1	NC_022328.1	59	55863	56639	1	E				0
NC_022328.1_NC_022328.1_60	NC_022328.1	NC_022328.1	60	56889	57275	1	E				0
NC_022328.1_NC_022328.1_61	NC_022328.1	NC_022328.1	61	57272	57433	1	E				0
NC_022328.1_NC_022328.1_62	NC_022328.1	NC_022328.1	62	57536	57973	1	E				0
NC_022328.1_NC_022328.1_63	NC_022328.1	NC_022328.1	63	57951	58151	1	E				0
NC_022328.1_NC_022328.1_64	NC_022328.1	NC_022328.1	64	58148	58372	1	E				0
NC_022328.1_NC_022328.1_65	NC_022328.1	NC_022328.1	65	58369	58596	1	E				0
NC_022328.1_NC_022328.1_66	NC_022328.1	NC_022328.1	66	58593	59186	1	E				0
NC_022328.1_NC_022328.1_67	NC_022328.1	NC_022328.1	67	59203	59754	1	E				0
NC_022328.1_NC_022328.1_68	NC_022328.1	NC_022328.1	68	59777	60013	1	E				0
NC_022328.1_NC_022328.1_69	NC_022328.1	NC_022328.1	69	60010	60228	1	E				0
NC_022328.1_NC_022328.1_70	NC_022328.1	NC_022328.1	70	60225	60824	1	E				1
NC_022328.1_NC_022328.1_71	NC_022328.1	NC_022328.1	71	60821	60982	-1	E				0
NC_022328.1_NC_022328.1_72	NC_022328.1	NC_022328.1	72	61095	61403	1	E				0
NC_022328.1_NC_022328.1_73	NC_022328.1	NC_022328.1	73	61439	61936	-1	E				0
NC_022328.1_NC_022328.1_74	NC_022328.1	NC_022328.1	74	61936	62322	-1	E				0
NC_022328.1_NC_022328.1_75	NC_022328.1	NC_022328.1	75	62319	62465	-1	E				0
NC_022328.1_NC_022328.1_76	NC_022328.1	NC_022328.1	76	62462	62740	-1	E				0
NC_022328.1_NC_022328.1_77	NC_022328.1	NC_022328.1	77	62724	62888	-1	E				0
NC_022328.1_NC_022328.1_78	NC_022328.1	NC_022328.1	78	62885	63130	-1	E				1
NC_022328.1_NC_022328.1_79	NC_022328.1	NC_022328.1	79	63127	63285	-1	E				0
NC_022328.1_NC_022328.1_80	NC_022328.1	NC_022328.1	80	63282	63773	-1	E				0
NC_022328.1_NC_022328.1_81	NC_022328.1	NC_022328.1	81	63761	63910	-1	E				0
NC_022328.1_NC_022328.1_82	NC_022328.1	NC_022328.1	82	63910	64239	-1	E				0
NC_022328.1_NC_022328.1_83	NC_022328.1	NC_022328.1	83	64232	64495	-1	E				0
NC_022328.1_NC_022328.1_84	NC_022328.1	NC_022328.1	84	64547	64831	-1	E				0
NC_022328.1_NC_022328.1_85	NC_022328.1	NC_022328.1	85	65068	65256	-1	E				0
NC_022328.1_NC_022328.1_86	NC_022328.1	NC_022328.1	86	65256	65465	-1	E				0
NC_022328.1_NC_022328.1_87	NC_022328.1	NC_022328.1	87	65465	66088	-1	E				0
NC_022328.1_NC_022328.1_88	NC_022328.1	NC_022328.1	88	66118	66342	-1	E				0
NC_022328.1_NC_022328.1_89	NC_022328.1	NC_022328.1	89	66445	67497	-1	D			Domain of unknown function (DUF932) [PF06067.14]	0
NC_022328.1_NC_022328.1_90	NC_022328.1	NC_022328.1	90	67604	67759	-1	E				0
NC_022328.1_NC_022328.1_91	NC_022328.1	NC_022328.1	91	67756	68091	-1	E				0
NC_022328.1_NC_022328.1_92	NC_022328.1	NC_022328.1	92	68088	68444	-1	E				0
NC_022328.1_NC_022328.1_93	NC_022328.1	NC_022328.1	93	68441	68578	-1	E				0
NC_022328.1_NC_022328.1_94	NC_022328.1	NC_022328.1	94	68575	68814	-1	E				0
NC_022328.1_NC_022328.1_95	NC_022328.1	NC_022328.1	95	68820	69149	-1	E				0
NC_022328.1_NC_022328.1_96	NC_022328.1	NC_022328.1	96	69284	70000	-1	E				0
