	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000536.1_17	QGNH01000536.1	QGNH01000536.1	17	13332	17903	-1	D	YP_009124745.1	YP_009124745.1 exonuclease [Mycobacterium phage Gaia]	False	0.375	225.0	2.26e-57	MER0295503	N09	MER0295503 - family N9 unassigned peptide lyases (Ignavibacterium album) [N09.UPW]#N09#{peptidase unit: 229-570}~source YP_005845691~	False	103.0	2.892e-20	0.239	Histidine phosphatase superfamily (branch 1) [PF00300.25]; Protein of unknown function (DUF935) [PF06074.15]; Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]	VOG00428	sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein; XhXr	Xr;Xh	0	False	VP
QGNH01000536.1_18	QGNH01000536.1	QGNH01000536.1	18	17928	18056	-1	E																		0	False	
QGNH01000536.1_19	QGNH01000536.1	QGNH01000536.1	19	18091	18777	-1	E																		0	False	
QGNH01000536.1_20	QGNH01000536.1	QGNH01000536.1	20	18774	19100	-1	E																		0	False	
QGNH01000536.1_21	QGNH01000536.1	QGNH01000536.1	21	19112	20638	-1	E																		0	False	
QGNH01000536.1_22	QGNH01000536.1	QGNH01000536.1	22	20652	23060	-1	E																		0	False	
QGNH01000536.1_23	QGNH01000536.1	QGNH01000536.1	23	23067	23549	-1	E																		0	False	
QGNH01000536.1_24	QGNH01000536.1	QGNH01000536.1	24	23562	24398	-1	E																		0	False	
QGNH01000536.1_25	QGNH01000536.1	QGNH01000536.1	25	24412	26748	-1	E																		0	False	
QGNH01000536.1_26	QGNH01000536.1	QGNH01000536.1	26	26766	27059	-1	E																		0	False	
QGNH01000536.1_27	QGNH01000536.1	QGNH01000536.1	27	27076	28851	-1	D	NP_835691.1	NP_835691.1 DNA helicase [Rhodothermus phage RM378]	False	0.313	311.0	2.737e-89								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000536.1_28	QGNH01000536.1	QGNH01000536.1	28	28854	29024	-1	E																		0	False	
QGNH01000536.1_29	QGNH01000536.1	QGNH01000536.1	29	29349	29954	-1	E																		0	False	
QGNH01000536.1_30	QGNH01000536.1	QGNH01000536.1	30	29955	30134	-1	E																		0	False	
QGNH01000536.1_31	QGNH01000536.1	QGNH01000536.1	31	30145	30711	-1	E																		0	False	
QGNH01000536.1_32	QGNH01000536.1	QGNH01000536.1	32	30736	30936	-1	E																		0	False	
QGNH01000536.1_33	QGNH01000536.1	QGNH01000536.1	33	30938	31222	-1	D	YP_009796324.1	YP_009796324.1 hypothetical protein HOS53_gp037 [Klebsiella phage May]	False	0.593	91.0	1.376e-21								Family of unknown function (DUF6527) [PF20137.2]	VOG09989	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000536.1_34	QGNH01000536.1	QGNH01000536.1	34	31222	33459	-1	E																		0	False	
QGNH01000536.1_35	QGNH01000536.1	QGNH01000536.1	35	33543	34097	-1	E																		0	False	
QGNH01000536.1_36	QGNH01000536.1	QGNH01000536.1	36	34241	35038	-1	E																		0	False	
QGNH01000536.1_37	QGNH01000536.1	QGNH01000536.1	37	35053	35853	-1	E																		0	False	
QGNH01000536.1_38	QGNH01000536.1	QGNH01000536.1	38	35863	36672	-1	E																		0	False	
QGNH01000536.1_39	QGNH01000536.1	QGNH01000536.1	39	36676	37272	-1	D	YP_009303081.1	YP_009303081.1 tail completion or Neck1 protein [Arthrobacter phage BarretLemon]	False	0.356	68.0	5.898e-12								Phage virion morphogenesis family [PF05069.16]	VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01000536.1_40	QGNH01000536.1	QGNH01000536.1	40	37273	37455	-1	E																		0	False	
QGNH01000536.1_41	QGNH01000536.1	QGNH01000536.1	41	37468	38262	-1	E																		0	False	
QGNH01000536.1_42	QGNH01000536.1	QGNH01000536.1	42	38351	39106	-1	E																		0	False	
QGNH01000536.1_43	QGNH01000536.1	QGNH01000536.1	43	39134	39403	-1	E																		0	False	
QGNH01000536.1_44	QGNH01000536.1	QGNH01000536.1	44	39407	40021	-1	E																		0	False	
QGNH01000536.1_45	QGNH01000536.1	QGNH01000536.1	45	40036	41028	-1	E	YP_001111208.1	YP_001111208.1 major head protein [Burkholderia phage phiE255]	False	0.271	102.0	6.728999999999999e-22									VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000536.1_46	QGNH01000536.1	QGNH01000536.1	46	41047	42066	-1	E																		0	False	
QGNH01000536.1_47	QGNH01000536.1	QGNH01000536.1	47	42081	42548	-1	E																		0	False	
QGNH01000536.1_48	QGNH01000536.1	QGNH01000536.1	48	42572	43096	-1	E																		0	False	
QGNH01000536.1_49	QGNH01000536.1	QGNH01000536.1	49	43136	45178	-1	D	YP_009226541.1	YP_009226541.1 head maturation protease [Ralstonia phage RS138]	False	0.42	78.0	2.934e-13								Mu-like prophage I protein [PF10123.12]; Family of unknown function (DUF6582) [PF20223.1]	VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xs;Xh	0	False	V
QGNH01000536.1_50	QGNH01000536.1	QGNH01000536.1	50	45306	45467	1	E																		0	False	
QGNH01000536.1_51	QGNH01000536.1	QGNH01000536.1	51	45579	45845	-1	E																		0	False	
QGNH01000536.1_52	QGNH01000536.1	QGNH01000536.1	52	45842	46216	-1	E																		0	False	
QGNH01000536.1_53	QGNH01000536.1	QGNH01000536.1	53	46213	46413	-1	E																		0	False	
QGNH01000536.1_54	QGNH01000536.1	QGNH01000536.1	54	46410	46670	-1	E																		0	False	
QGNH01000536.1_55	QGNH01000536.1	QGNH01000536.1	55	46761	46871	-1	E																		0	False	
QGNH01000536.1_56	QGNH01000536.1	QGNH01000536.1	56	46985	47161	1	E																		0	False	
QGNH01000536.1_57	QGNH01000536.1	QGNH01000536.1	57	47154	47606	1	E																		0	False	
QGNH01000536.1_58	QGNH01000536.1	QGNH01000536.1	58	47603	47848	1	E																		0	False	F
QGNH01000536.1_59	QGNH01000536.1	QGNH01000536.1	59	47845	48021	1	E																		0	False	F
QGNH01000536.1_60	QGNH01000536.1	QGNH01000536.1	60	48087	48236	1	E																		0	False	F
QGNH01000536.1_61	QGNH01000536.1	QGNH01000536.1	61	48233	48370	1	E																		0	False	F
QGNH01000536.1_62	QGNH01000536.1	QGNH01000536.1	62	48360	49148	1	E																		0	False	F
QGNH01000536.1_63	QGNH01000536.1	QGNH01000536.1	63	49145	49582	1	E																		0	False	F
QGNH01000536.1_64	QGNH01000536.1	QGNH01000536.1	64	49579	50220	1	E																		0	False	F
QGNH01000536.1_65	QGNH01000536.1	QGNH01000536.1	65	50213	50374	-1	E																		0	False	F
QGNH01000536.1_66	QGNH01000536.1	QGNH01000536.1	66	50409	50696	-1	E																		0	False	F
QGNH01000536.1_67	QGNH01000536.1	QGNH01000536.1	67	50867	51067	-1	E																		0	False	F
QGNH01000536.1_68	QGNH01000536.1	QGNH01000536.1	68	51070	51276	-1	E																		0	False	F
QGNH01000536.1_69	QGNH01000536.1	QGNH01000536.1	69	51260	51592	-1	E																		0	False	F
QGNH01000536.1_70	QGNH01000536.1	QGNH01000536.1	70	51673	51849	-1	E																		0	False	F
QGNH01000536.1_71	QGNH01000536.1	QGNH01000536.1	71	51910	52182	-1	E																		0	False	F
QGNH01000536.1_72	QGNH01000536.1	QGNH01000536.1	72	52179	52430	-1	E																		0	False	F
QGNH01000536.1_73	QGNH01000536.1	QGNH01000536.1	73	52427	52651	-1	E																		0	False	F
