	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334503_MZ334503.1_39	MZ334503	MZ334503.1	39	32414	36280	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334503_MZ334503.1_40	MZ334503	MZ334503.1	40	36378	36566	-1	E											0
MZ334503_MZ334503.1_41	MZ334503	MZ334503.1	41	37022	38215	1	D										Phage integrase family [PF00589.25]	0
MZ334503_MZ334503.1_42	MZ334503	MZ334503.1	42	38216	38683	-1	E											0
MZ334503_MZ334503.1_43	MZ334503	MZ334503.1	43	38777	40138	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334503_MZ334503.1_44	MZ334503	MZ334503.1	44	40385	40597	-1	E											0
MZ334503_MZ334503.1_45	MZ334503	MZ334503.1	45	40587	40778	-1	E											0
MZ334503_MZ334503.1_46	MZ334503	MZ334503.1	46	40775	41203	-1	E											0
MZ334503_MZ334503.1_47	MZ334503	MZ334503.1	47	41190	41747	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334503_MZ334503.1_48	MZ334503	MZ334503.1	48	41744	42448	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334503_MZ334503.1_49	MZ334503	MZ334503.1	49	42445	42612	-1	E											0
MZ334503_MZ334503.1_50	MZ334503	MZ334503.1	50	42702	45266	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334503_MZ334503.1_51	MZ334503	MZ334503.1	51	45384	45857	-1	E											0
MZ334503_MZ334503.1_52	MZ334503	MZ334503.1	52	46039	46953	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334503_MZ334503.1_53	MZ334503	MZ334503.1	53	46967	47140	-1	E											0
MZ334503_MZ334503.1_54	MZ334503	MZ334503.1	54	47137	47256	-1	E											0
MZ334503_MZ334503.1_55	MZ334503	MZ334503.1	55	47249	47449	-1	E											0
MZ334503_MZ334503.1_56	MZ334503	MZ334503.1	56	47449	48465	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334503_MZ334503.1_57	MZ334503	MZ334503.1	57	48458	48616	-1	E											0
MZ334503_MZ334503.1_58	MZ334503	MZ334503.1	58	48613	48774	-1	E											0
MZ334503_MZ334503.1_59	MZ334503	MZ334503.1	59	48771	49052	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334503_MZ334503.1_60	MZ334503	MZ334503.1	60	49036	49422	-1	E											0
MZ334503_MZ334503.1_61	MZ334503	MZ334503.1	61	49441	49791	-1	E											0
MZ334503_MZ334503.1_62	MZ334503	MZ334503.1	62	49793	50218	-1	E											0
MZ334503_MZ334503.1_63	MZ334503	MZ334503.1	63	50307	51488	-1	E											0
MZ334503_MZ334503.1_64	MZ334503	MZ334503.1	64	51485	52720	-1	E											0
MZ334503_MZ334503.1_65	MZ334503	MZ334503.1	65	52846	54327	-1	E											0
MZ334503_MZ334503.1_66	MZ334503	MZ334503.1	66	54405	54656	-1	E											0
MZ334503_MZ334503.1_67	MZ334503	MZ334503.1	67	54688	55635	-1	E											0
MZ334503_MZ334503.1_68	MZ334503	MZ334503.1	68	56101	56313	-1	E											0
MZ334503_MZ334503.1_69	MZ334503	MZ334503.1	69	56310	56441	-1	E											0
MZ334503_MZ334503.1_70	MZ334503	MZ334503.1	70	56442	56852	-1	E											0
MZ334503_MZ334503.1_71	MZ334503	MZ334503.1	71	57034	57168	-1	E											0
MZ334503_MZ334503.1_72	MZ334503	MZ334503.1	72	57170	58042	-1	D			MER0792619	I87	MER0792619 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 32-256}~source R4TK69~	True	429.0	9.682e-135	0.909	SPFH domain / Band 7 family [PF01145.28]	0
MZ334503_MZ334503.1_73	MZ334503	MZ334503.1	73	58359	58910	1	E											0
MZ334503_MZ334503.1_74	MZ334503	MZ334503.1	74	58907	59392	-1	E											0
MZ334503_MZ334503.1_75	MZ334503	MZ334503.1	75	59683	60162	1	E											0
MZ334503_MZ334503.1_76	MZ334503	MZ334503.1	76	60159	60623	1	D										ERCC4 domain [PF02732.18]	0
MZ334503_MZ334503.1_77	MZ334503	MZ334503.1	77	60533	60736	-1	E											0
MZ334503_MZ334503.1_78	MZ334503	MZ334503.1	78	60705	60881	-1	E											0
MZ334503_MZ334503.1_79	MZ334503	MZ334503.1	79	60940	61122	-1	E											0
MZ334503_MZ334503.1_80	MZ334503	MZ334503.1	80	61115	61444	-1	E											0
MZ334503_MZ334503.1_81	MZ334503	MZ334503.1	81	61444	61740	-1	E											0
MZ334503_MZ334503.1_82	MZ334503	MZ334503.1	82	61737	62108	-1	E											0
MZ334503_MZ334503.1_83	MZ334503	MZ334503.1	83	62189	62461	-1	E											0
MZ334503_MZ334503.1_84	MZ334503	MZ334503.1	84	62461	62892	-1	E											0
MZ334503_MZ334503.1_85	MZ334503	MZ334503.1	85	62892	63320	-1	E											0
MZ334503_MZ334503.1_86	MZ334503	MZ334503.1	86	63470	63736	-1	E											0
MZ334503_MZ334503.1_87	MZ334503	MZ334503.1	87	63737	64135	-1	E											0
MZ334503_MZ334503.1_88	MZ334503	MZ334503.1	88	64185	65981	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334503_MZ334503.1_89	MZ334503	MZ334503.1	89	66062	66214	-1	E											0
MZ334503_MZ334503.1_90	MZ334503	MZ334503.1	90	66236	66553	-1	E											0
MZ334503_MZ334503.1_91	MZ334503	MZ334503.1	91	66559	67212	-1	E											0
MZ334503_MZ334503.1_92	MZ334503	MZ334503.1	92	67351	68205	-1	E											0
MZ334503_MZ334503.1_93	MZ334503	MZ334503.1	93	68215	68400	-1	E											0
MZ334503_MZ334503.1_94	MZ334503	MZ334503.1	94	68400	68576	-1	E											0
MZ334503_MZ334503.1_95	MZ334503	MZ334503.1	95	68858	69127	-1	E											0
MZ334503_MZ334503.1_96	MZ334503	MZ334503.1	96	69124	69489	-1	E											0
MZ334503_MZ334503.1_97	MZ334503	MZ334503.1	97	69508	70176	-1	E											0
MZ334503_MZ334503.1_98	MZ334503	MZ334503.1	98	70176	70295	-1	E											0
MZ334503_MZ334503.1_99	MZ334503	MZ334503.1	99	70295	70543	-1	E											0
MZ334503_MZ334503.1_100	MZ334503	MZ334503.1	100	70547	70654	-1	E											0
MZ334503_MZ334503.1_101	MZ334503	MZ334503.1	101	70654	70929	-1	E											0
MZ334503_MZ334503.1_102	MZ334503	MZ334503.1	102	70926	71069	-1	E											0
MZ334503_MZ334503.1_103	MZ334503	MZ334503.1	103	71300	71440	-1	E											0
MZ334503_MZ334503.1_104	MZ334503	MZ334503.1	104	71448	71741	-1	E											0
MZ334503_MZ334503.1_105	MZ334503	MZ334503.1	105	71842	72201	-1	E											0
MZ334503_MZ334503.1_106	MZ334503	MZ334503.1	106	72521	72871	-1	E											0
MZ334503_MZ334503.1_107	MZ334503	MZ334503.1	107	72877	73206	-1	E											0
MZ334503_MZ334503.1_108	MZ334503	MZ334503.1	108	73309	74208	-1	E											0
