target	query	e-value	score	length	start	end
CP001157.1_3820	COG0022	7.9e-167	553.9	340	2	336
CP001157.1_3819	COG1071	9.7e-141	467.4	326	3	322
CP001157.1_4237	COG1071	2.2e-132	439.7	329	8	324
CP001157.1_3523	COG3957	1.1e-198	658.8	807	59	779
CP001157.1_4236	COG0022	4.7e-157	521.6	324	1	322
CP001157.1_2720	COG0567	0	1499.5	944	2	942
CP001157.1_3572	COG0025	4e-147	488.7	546	1	541
CP001157.1_2914	COG0025	1e-115	384.9	424	2	416
CP001157.1_4131	COG3263	7.8e-229	757.8	583	1	575
CP001157.1_3626	COG0027	2.9e-220	728.5	394	1	392
CP001157.1_3930	COG0458	0	644.6	1074	589	1072
CP001157.1_3930	COG0458	0	621.5	1074	1	340
CP001157.1_4550	COG4770	1.2e-301	1001.0	657	1	655
CP001157.1_3890	COG0028	1.1e-243	807.4	575	4	568
CP001157.1_3973	COG3960	2.1e-292	967.8	510	1	506
CP001157.1_4604	COG3962	2.7e-297	984.0	646	1	645
CP001157.1_3958	COG3960	1.8e-34	116.1	89	1	87
CP001157.1_2722	COG1053	2e-227	753.7	591	4	590
CP001157.1_2766	COG3573	3e-93	309.4	573	10	568
CP001157.1_3183	COG4121	6e-219	725.6	665	15	664
CP001157.1_4087	COG0578	3.1e-42	141.7	392	6	374
CP001157.1_4410	COG0665	7.7e-98	325.4	439	17	407
CP001157.1_2562	COG2081	2.2e-166	551.1	395	3	393
CP001157.1_2718	COG1249	2.8e-196	651.4	478	1	476
CP001157.1_4408	COG0665	4.8e-111	368.9	433	1	417
CP001157.1_4295	COG0030	1.2e-111	370.1	273	4	267
CP001157.1_2417	COG2242	4.4e-20	69.2	266	40	144
CP001157.1_4163	COG4106	3.6e-26	89.4	254	26	237
CP001157.1_3098	COG4106	5.4e-29	98.7	275	43	251
CP001157.1_3390	COG2265	3.8e-144	478.3	455	20	451
CP001157.1_3540	COG2518	5.1e-99	328.7	227	10	223
CP001157.1_3004	COG0031	8.8e-154	509.8	326	1	323
CP001157.1_3391	COG0031	8.7e-144	476.9	300	5	298
CP001157.1_4435	COG1171	2.2e-223	740.1	505	6	503
CP001157.1_3924	COG1109	1.2e-168	559.3	446	2	443
CP001157.1_3114	COG0034	5.6e-209	692.2	502	1	488
CP001157.1_3185	COG0367	7.5e-202	669.3	590	1	585
CP001157.1_2358	COG1926	6.7e-101	335.5	229	4	222
CP001157.1_3007	COG0121	1.6e-96	321.1	258	1	254
CP001157.1_3785	COG0035	2.6e-98	325.0	213	1	210
CP001157.1_3800	COG0462	3.3e-163	540.4	311	1	310
CP001157.1_4280	COG0036	1.1e-129	430.8	225	1	223
CP001157.1_3551	COG0037	8.5e-106	352.1	436	3	428
CP001157.1_3038	COG0037	6.9e-92	306.0	275	9	258
CP001157.1_2592	COG0482	2e-175	581.0	373	3	367
CP001157.1_3636	COG0519	7.4e-268	886.5	527	3	526
CP001157.1_4459	COG1253	7.2e-135	447.2	464	16	449
CP001157.1_3625	COG4536	1.3e-174	578.0	427	1	420
CP001157.1_2988	COG0042	7.2e-111	367.7	337	13	331
CP001157.1_3130	COG0042	1.2e-95	317.4	327	2	311
CP001157.1_4352	COG0043	2e-235	779.4	489	1	487
CP001157.1_3654	COG0402	2.6e-99	330.2	521	71	517
CP001157.1_2394	COG1228	4.2e-102	339.3	404	7	401
CP001157.1_3872	COG1574	2.2e-192	637.7	657	35	655
CP001157.1_2717	COG0045	2.3e-192	636.7	390	1	387
CP001157.1_3631	COG0047	0	2158.1	1299	1	1297
CP001157.1_4205	COG1217	1.4e-297	984.7	607	2	605
CP001157.1_3920	COG0532	0	1034.2	837	1	836
CP001157.1_3568	COG0052	9.5e-130	429.6	247	1	234
CP001157.1_4353	COG1158	3.7e-234	774.7	420	1	418
CP001157.1_2372	COG0057	1.6e-166	552.5	335	1	332
CP001157.1_4187	COG0058	1.6e-256	850.3	816	10	813
CP001157.1_3888	COG0059	3.1e-172	569.1	339	1	337
CP001157.1_3107	COG0061	1.6e-123	410.3	296	1	291
CP001157.1_3126	COG0065	1.3e-234	777.8	475	1	473
CP001157.1_3125	COG0066	6.8e-107	355.2	216	1	212
CP001157.1_4143	COG0070	0	2220.9	1481	2	1471
CP001157.1_2353	COG0069	1.5e-142	473.3	538	39	493
CP001157.1_3363	COG1254	6.2e-37	125.0	92	1	91
CP001157.1_4309	COG0533	3.7e-190	631.3	342	1	340
CP001157.1_2361	COG0071	6.8e-48	160.2	199	27	192
CP001157.1_3532	COG0071	4.2e-37	124.8	153	5	147
CP001157.1_3531	COG0071	9e-37	123.7	153	5	147
CP001157.1_3128	COG0071	6e-36	121.2	148	6	143
CP001157.1_2716	COG0074	4e-163	541.0	296	1	289
CP001157.1_3579	COG0520	9.6e-149	493.0	449	47	447
CP001157.1_3696	COG1104	7.7e-202	668.9	405	1	397
CP001157.1_2565	COG0520	4.7e-101	335.7	409	4	407
CP001157.1_4337	COG0403	0	1575.8	958	4	956
CP001157.1_2383	COG0403	0	1552.2	955	5	950
CP001157.1_3025	COG0079	2.7e-86	287.1	354	4	328
CP001157.1_3901	COG0436	3e-129	428.6	392	2	387
CP001157.1_3677	COG0436	5e-134	444.5	383	2	381
CP001157.1_3571	COG0436	2e-114	379.9	399	2	396
CP001157.1_4425	COG1167	2.6e-140	465.4	463	5	452
CP001157.1_3299	COG1167	4.3e-130	431.8	473	4	463
CP001157.1_3113	COG0626	1.1e-193	642.3	404	16	403
CP001157.1_2750	COG0399	7.8e-128	424.0	392	5	389
CP001157.1_3614	COG0498	5.4e-116	385.1	470	1	462
CP001157.1_3799	COG1947	1.3e-112	373.0	289	3	277
CP001157.1_3120	COG0101	3.4e-118	391.6	289	12	273
CP001157.1_3689	COG0105	1.3e-85	284.4	144	1	141
CP001157.1_4166	COG0139	4.8e-67	223.4	134	2	126
CP001157.1_4167	COG0140	4.5e-48	161.4	112	1	109
CP001157.1_4000	COG0807	3.6e-190	629.7	507	101	498
CP001157.1_4456	COG0382	7.3e-97	322.0	296	8	292
CP001157.1_2536	COG0110	1.4e-38	129.6	163	22	161
CP001157.1_3698	COG1045	3.4e-101	335.9	259	1	235
CP001157.1_3556	COG1043	5.1e-125	413.7	259	2	258
CP001157.1_2749	COG1043	7.7e-36	120.2	210	34	208
CP001157.1_3558	COG1044	1.3e-142	472.6	356	4	344
CP001157.1_2669	COG0663	6.5e-56	187.2	187	1	181
CP001157.1_4440	COG0111	3.4e-139	461.6	410	8	408
CP001157.1_2465	COG1052	3.2e-126	418.0	330	1	323
CP001157.1_2795	COG1052	5.9e-122	404.1	327	1	325
CP001157.1_3772	COG1052	3.4e-108	358.8	321	5	317
CP001157.1_3639	COG0111	6.2e-96	318.8	326	1	318
CP001157.1_3998	COG1052	6.4e-101	334.8	320	1	317
CP001157.1_2730	COG0111	5.6e-80	266.3	381	1	302
CP001157.1_3233	COG1064	4.8e-136	450.3	350	3	347
CP001157.1_3748	COG0112	1.1e-249	827.0	418	6	416
CP001157.1_4357	COG0113	3.1e-159	526.5	350	19	347
CP001157.1_4113	COG0115	2.4e-123	409.0	308	3	307
CP001157.1_3633	COG0590	3.5e-76	253.9	159	8	157
CP001157.1_3024	COG1492	2.2e-262	870.5	486	1	482
CP001157.1_3883	COG0119	7.5e-210	695.4	517	3	511
CP001157.1_3671	COG0119	7.7e-152	503.7	558	36	552
CP001157.1_2380	COG0119	1.9e-83	277.8	313	8	304
CP001157.1_4549	COG0119	1.6e-82	274.8	301	3	288
CP001157.1_2797	COG0119	8.3e-74	246.0	351	8	312
CP001157.1_3852	COG0119	2.1e-72	241.4	341	6	301
CP001157.1_4436	COG0120	1.6e-95	316.1	227	1	225
CP001157.1_4247	COG2169	7.4e-137	454.0	356	6	354
CP001157.1_3764	COG4753	6.1e-49	162.1	262	13	254
CP001157.1_3149	COG4977	1.8e-90	300.9	325	3	314
CP001157.1_3875	COG4977	7.2e-40	134.1	319	139	299
CP001157.1_2972	COG4977	1e-30	103.7	315	142	286
CP001157.1_2507	COG4753	8e-36	120.6	300	125	290
CP001157.1_3684	COG0124	1.7e-178	590.8	429	1	426
CP001157.1_4419	COG0552	3e-154	511.0	452	107	448
CP001157.1_4526	COG0129	1e-223	741.3	579	6	565
CP001157.1_2495	COG0129	3.2e-197	653.5	609	15	599
CP001157.1_3918	COG0130	8.8e-135	447.2	306	5	303
CP001157.1_4214	COG0132	1.3e-90	300.8	232	1	226
CP001157.1_3761	COG0857	7e-286	947.0	692	1	688
CP001157.1_3151	COG0857	7.6e-279	923.7	713	1	694
CP001157.1_4230	COG0134	1.6e-136	453.5	267	3	263
CP001157.1_3119	COG0135	7.9e-82	271.7	189	1	188
CP001157.1_3123	COG0136	8.8e-115	380.6	371	3	370
CP001157.1_3346	COG0603	6e-111	368.6	225	2	223
CP001157.1_3734	COG0142	1.4e-120	399.9	323	4	321
CP001157.1_3101	COG0142	2e-36	122.8	339	134	329
CP001157.1_4278	COG0147	4.3e-214	710.5	493	16	490
CP001157.1_4232	COG0512	7.2e-119	395.2	198	1	193
CP001157.1_3548	COG0148	9.6e-221	729.8	430	1	427
CP001157.1_4198	COG0148	1.6e-213	705.8	440	4	431
CP001157.1_4594	COG0148	1.6e-213	705.8	440	4	431
CP001157.1_3968	COG0148	1.7e-213	705.7	439	5	431
CP001157.1_2489	COG0148	6.7e-213	703.8	438	5	431
CP001157.1_4588	COG0149	2e-123	409.5	247	1	245
CP001157.1_4199	COG0149	1.4e-120	400.1	254	1	252
CP001157.1_4593	COG0149	1.4e-120	400.1	254	1	252
CP001157.1_3373	COG0150	6.6e-182	602.7	352	2	348
CP001157.1_3220	COG0152	1.7e-130	433.2	290	6	287
CP001157.1_2516	COG0155	6.4e-195	645.9	553	7	550
CP001157.1_4186	COG0158	7.9e-157	518.5	338	3	335
CP001157.1_4218	COG0162	1.1e-166	551.9	400	1	398
CP001157.1_3554	COG0164	4e-98	325.2	208	11	197
CP001157.1_3912	COG0166	6.9e-189	626.0	555	12	552
CP001157.1_3484	COG0169	1.5e-98	328.3	285	3	281
CP001157.1_4284	COG0169	1.5e-97	324.9	272	9	268
CP001157.1_3796	COG0373	2.9e-182	604.0	423	1	420
CP001157.1_4146	COG0703	1.7e-76	255.2	164	1	160
CP001157.1_4492	COG0388	5.2e-92	305.5	293	1	283
CP001157.1_3676	COG0388	1.3e-74	248.3	265	9	258
CP001157.1_2576	COG0172	4.8e-209	691.4	427	1	425
CP001157.1_3361	COG0442	7.3e-281	930.3	572	1	568
CP001157.1_4207	COG0174	1.1e-193	641.1	468	3	466
CP001157.1_4489	COG0174	3.2e-151	501.0	454	7	450
CP001157.1_4491	COG0174	5.8e-149	493.6	459	9	457
CP001157.1_3138	COG0174	2.7e-132	438.3	447	11	440
CP001157.1_2989	COG0176	5e-108	359.4	309	1	308
CP001157.1_2500	COG0176	4.3e-102	339.6	323	1	317
CP001157.1_2711	COG4172	3.6e-266	881.4	538	2	531
CP001157.1_3747	COG0488	6.1e-219	725.8	555	5	544
CP001157.1_2788	COG1116	2.1e-101	337.0	267	12	253
CP001157.1_4098	COG1132	5.7e-221	732.5	597	7	588
CP001157.1_4624	COG1129	1e-235	780.6	519	11	513
CP001157.1_3897	COG1120	5.4e-113	376.0	256	1	254
CP001157.1_3993	COG1129	3e-203	673.3	517	4	509
CP001157.1_4050	COG1132	9e-132	437.6	585	2	556
CP001157.1_2887	COG1135	1.5e-144	479.2	386	35	383
CP001157.1_2696	COG1136	6.7e-107	354.3	251	8	242
CP001157.1_2688	COG1116	2.4e-88	294.2	251	13	246
CP001157.1_2908	COG1118	5.6e-159	527.7	324	1	321
CP001157.1_2389	COG0411	7.4e-126	417.7	292	3	289
CP001157.1_4626	COG1120	5e-124	412.4	256	1	254
CP001157.1_4418	COG2884	6.5e-107	354.6	223	1	220
CP001157.1_2388	COG0410	5.4e-132	438.9	239	1	237
CP001157.1_3174	COG1132	1.5e-178	592.4	596	10	592
CP001157.1_2503	COG3839	3.2e-168	557.1	370	1	362
CP001157.1_4462	COG1117	1.6e-147	488.3	278	18	276
CP001157.1_4480	COG3842	5.6e-159	526.9	384	14	382
CP001157.1_4079	COG1116	6.8e-123	407.9	289	3	263
CP001157.1_4327	COG1120	1.7e-118	394.0	266	1	257
CP001157.1_2736	COG1132	7.8e-135	447.7	614	10	581
CP001157.1_4002	COG0410	2.2e-123	410.4	259	4	257
CP001157.1_3590	COG1131	1.7e-110	367.5	307	1	305
CP001157.1_2420	COG1120	8.8e-120	398.4	265	1	260
CP001157.1_4009	COG0411	6.9e-124	411.4	263	5	262
CP001157.1_2785	COG4133	2.2e-92	306.3	237	27	235
CP001157.1_3986	COG0411	1.1e-126	420.6	261	5	260
CP001157.1_2830	COG1116	3.8e-108	359.3	277	17	271
CP001157.1_4438	COG0179	2.4e-78	261.2	222	8	220
CP001157.1_4613	COG0179	2.5e-52	175.3	445	37	438
CP001157.1_4528	COG3802	1.2e-159	527.6	332	1	321
CP001157.1_2801	COG3971	1.9e-119	396.9	266	1	263
CP001157.1_4372	COG0181	5.5e-154	509.8	313	2	309
CP001157.1_3494	COG0183	3.4e-165	547.8	402	1	401
CP001157.1_3917	COG0184	2.8e-47	158.4	90	1	89
CP001157.1_3980	COG0187	2.9e-256	848.7	631	2	626
CP001157.1_3978	COG0188	5.9e-278	921.5	753	11	738
CP001157.1_3186	COG1181	2.8e-45	151.9	580	299	573
CP001157.1_3186	COG1247	3e-19	65.8	580	114	250
CP001157.1_3802	COG0193	2.3e-80	266.5	195	2	193
CP001157.1_3921	COG0195	1.6e-192	637.9	494	1	493
CP001157.1_3455	COG0204	2.9e-49	164.9	257	13	245
CP001157.1_3778	COG2937	2.5e-60	201.4	388	62	364
CP001157.1_4426	COG0207	2.1e-150	497.7	265	1	264
CP001157.1_3045	COG0208	2.7e-137	454.5	417	64	416
CP001157.1_3044	COG0209	8.2e-262	616.3	1339	814	1338
CP001157.1_3044	COG0209	8.2e-262	247.1	1339	126	442
CP001157.1_4396	COG0210	5.8e-247	819.4	670	2	645
CP001157.1_3638	COG3972	2e-113	377.4	616	1	601
CP001157.1_3732	COG0211	1.4e-48	162.0	86	1	85
CP001157.1_4348	COG0212	5e-66	219.7	221	5	206
CP001157.1_4231	COG0547	9.3e-145	479.7	349	1	347
CP001157.1_3795	COG0216	3.4e-177	585.9	361	1	359
CP001157.1_3607	COG1186	1.1e-137	456.6	281	1	279
CP001157.1_3163	COG1186	6.6e-37	124.4	138	6	134
CP001157.1_3358	COG0217	2.5e-132	438.1	250	1	248
CP001157.1_4423	COG1160	6.6e-28	93.9	456	3	267
CP001157.1_3699	COG0565	3.8e-98	325.9	234	1	231
CP001157.1_3384	COG4797	7e-44	146.9	498	9	309
CP001157.1_3794	COG2890	1.1e-100	334.6	277	12	274
CP001157.1_3585	COG4106	2.2e-19	67.0	268	63	232
CP001157.1_3502	COG0788	1e-141	468.9	284	2	282
CP001157.1_3374	COG0299	1.6e-107	357.2	216	4	213
CP001157.1_4465	COG0226	5.5e-104	345.6	323	1	319
CP001157.1_2640	COG0226	3.3e-77	257.2	459	21	457
CP001157.1_4414	COG0227	2.8e-42	141.0	79	1	78
CP001157.1_3622	COG0228	9.8e-44	146.4	84	1	81
CP001157.1_4119	COG0229	4.1e-20	64.6	217	110	200
CP001157.1_3565	COG0233	1.4e-79	262.7	186	1	185
CP001157.1_2874	COG0235	2e-74	248.1	258	11	256
CP001157.1_4026	COG0235	6.9e-54	180.5	277	32	245
CP001157.1_2577	COG0239	2.2e-45	152.3	125	2	123
CP001157.1_2653	COG0240	2.8e-142	471.5	341	4	337
CP001157.1_4181	COG1893	1.6e-86	287.4	360	3	331
CP001157.1_2739	COG1004	9.8e-212	701.0	441	1	440
CP001157.1_2421	COG2085	1.9e-68	227.5	248	36	243
CP001157.1_2541	COG1004	6e-214	708.3	441	1	440
CP001157.1_4290	COG1208	7.4e-87	288.7	223	1	218
CP001157.1_2540	COG1208	5.7e-86	285.8	257	1	253
CP001157.1_4058	COG1213	5.4e-86	286.5	261	10	250
CP001157.1_3543	COG0245	9.3e-92	305.0	158	1	154
CP001157.1_3546	COG1211	2.7e-90	300.3	237	8	234
CP001157.1_2365	COG2068	1.4e-54	182.7	201	2	193
CP001157.1_2502	COG0246	1.6e-213	708.0	492	1	489
CP001157.1_4355	COG0248	1.5e-185	615.2	502	2	499
CP001157.1_3534	COG0249	0	1143.1	856	2	854
CP001157.1_4407	COG0251	2.2e-39	132.9	118	10	117
CP001157.1_4381	COG0253	1.3e-153	510.5	277	1	275
CP001157.1_4156	COG0254	6.4e-43	143.8	71	1	70
CP001157.1_3015	COG0349	6.2e-128	424.6	376	3	373
CP001157.1_3733	COG0261	3.6e-59	197.3	104	1	103
CP001157.1_4420	COG0262	1.1e-42	142.8	172	7	154
CP001157.1_3730	COG0263	1.4e-166	551.5	374	2	372
CP001157.1_3567	COG0264	6.7e-127	420.8	290	1	288
CP001157.1_4251	COG0265	5.1e-111	369.3	366	10	363
CP001157.1_3561	COG0750	7.2e-141	222.5	451	3	185
CP001157.1_3561	COG0750	7.2e-141	246.0	451	222	450
CP001157.1_4413	COG0267	6.2e-26	87.4	52	1	51
CP001157.1_3727	COG0268	5.8e-43	144.0	92	1	90
CP001157.1_3289	COG0270	6.7e-83	275.3	494	18	483
CP001157.1_3176	COG0271	1.7e-48	162.9	103	1	101
CP001157.1_2770	COG0272	0	876.5	785	3	604
CP001157.1_2770	COG5275	8.1e-208	689.7	785	6	780
CP001157.1_3786	COG0276	2.7e-117	388.6	339	2	335
CP001157.1_3966	COG0277	6.7e-160	530.7	500	19	473
CP001157.1_4439	COG0277	3.3e-140	465.8	464	4	462
CP001157.1_3947	COG0277	1.1e-135	446.4	939	5	934
CP001157.1_3965	COG0277	7.3e-65	215.6	352	8	348
CP001157.1_3964	COG2048	9.8e-52	173.0	406	15	404
CP001157.1_4298	COG0278	3.9e-15	53.2	113	5	103
CP001157.1_4474	COG0278	2e-10	37.4	262	4	104
CP001157.1_4305	COG0278	1.6e-09	34.6	127	12	112
CP001157.1_4222	COG0278	2.7e-07	27.4	117	11	106
CP001157.1_2494	COG1737	2.1e-102	339.8	290	1	285
CP001157.1_4154	COG0281	3.9e-213	707.2	423	2	411
CP001157.1_3960	COG0281	1.7e-203	675.3	415	4	409
CP001157.1_4031	COG0280	4.6e-100	332.8	318	2	312
CP001157.1_3152	COG0282	6.6e-175	579.6	396	2	394
CP001157.1_3760	COG0282	1.1e-173	575.5	400	2	397
CP001157.1_4032	COG0282	8.6e-170	562.7	395	1	392
CP001157.1_4403	COG0503	1.1e-57	192.9	191	5	189
CP001157.1_3117	COG0285	2.1e-158	525.4	434	5	427
CP001157.1_3808	COG0286	1.4e-34	116.8	213	8	205
CP001157.1_2839	COG2085	3.9e-62	206.8	201	1	191
CP001157.1_3094	COG2084	3.2e-98	326.2	313	1	293
CP001157.1_3975	COG2084	1.2e-117	390.2	297	1	293
CP001157.1_3932	COG0289	2.2e-115	381.9	268	1	266
CP001157.1_3927	COG0293	7.7e-107	353.7	208	1	206
CP001157.1_3925	COG0294	1.1e-127	423.4	283	8	280
CP001157.1_2673	COG1410	0	1804.1	1279	48	1276
CP001157.1_2558	COG0296	9.6e-285	943.8	734	18	732
CP001157.1_2559	COG3281	0	1821.1	1109	8	1102
CP001157.1_2560	COG0366	5.9e-76	253.0	668	212	653
CP001157.1_2743	COG0297	5.8e-20	68.0	377	182	374
CP001157.1_4105	COG0297	7e-08	27.9	399	189	357
CP001157.1_4637	COG0298	3.5e-35	119.4	85	1	83
CP001157.1_4206	COG0301	1.3e-144	479.5	485	1	474
CP001157.1_2655	COG0304	9.2e-188	623.5	406	1	404
CP001157.1_2697	COG2070	4.4e-26	88.1	637	52	375
CP001157.1_2697	COG2091	1.2e-34	116.9	637	428	628
CP001157.1_3817	COG4221	5.1e-76	253.3	265	10	251
CP001157.1_2977	COG4221	1.2e-78	262.1	279	3	276
CP001157.1_3234	COG4221	2.2e-54	181.9	209	6	166
CP001157.1_2397	COG4221	1.2e-53	179.5	278	7	245
CP001157.1_4288	COG4221	1.2e-64	215.9	258	10	205
CP001157.1_2643	COG4221	1.5e-76	255.1	274	1	240
CP001157.1_3755	COG1066	5.2e-220	728.6	454	1	453
CP001157.1_4635	COG0309	3.3e-165	547.6	342	3	340
CP001157.1_3646	COG0312	5.6e-99	329.3	482	13	479
CP001157.1_3647	COG0312	3.5e-53	178.1	440	4	437
CP001157.1_3389	COG0317	1.5e-282	936.6	750	13	747
CP001157.1_2678	COG0322	1.3e-50	169.5	283	19	204
CP001157.1_2702	COG0847	2.9e-78	260.6	245	1	240
CP001157.1_3291	COG0326	3.1e-25	82.6	724	16	201
CP001157.1_3291	COG5000	4.4e-23	68.4	724	519	698
CP001157.1_2703	COG0328	3.1e-81	270.2	153	1	145
CP001157.1_3222	COG0329	1.1e-136	453.0	293	1	291
CP001157.1_2691	COG0331	1.2e-92	308.4	459	8	280
CP001157.1_2699	COG3424	2.1e-88	293.6	407	4	405
CP001157.1_2698	COG3424	2.4e-84	280.2	410	4	408
CP001157.1_3619	COG0335	1.4e-68	227.7	117	1	115
CP001157.1_3620	COG0336	1.3e-128	426.2	248	1	244
CP001157.1_4145	COG0337	2.5e-173	574.1	368	1	356
CP001157.1_3701	COG0341	1.8e-126	419.2	305	2	299
CP001157.1_3702	COG0342	5.9e-179	593.6	623	1	622
CP001157.1_3092	COG0841	0	1269.0	1058	1	1052
CP001157.1_4035	COG0841	0	1224.1	1070	1	1048
CP001157.1_2631	COG0841	0	1156.9	1036	1	1026
CP001157.1_2632	COG0841	0	1219.7	1032	1	1025
CP001157.1_3704	COG0343	4.4e-198	655.5	375	1	366
CP001157.1_4308	COG0344	1.6e-74	248.5	190	1	188
CP001157.1_4612	COG0346	3.7e-34	115.4	182	4	144
CP001157.1_2969	COG0346	2.8e-26	89.3	132	4	128
CP001157.1_2683	COG2514	2.2e-28	96.3	136	1	130
CP001157.1_2817	COG2514	5e-72	240.2	310	3	303
CP001157.1_2970	COG0346	2.2e-23	79.9	132	1	126
CP001157.1_4120	COG3324	3.1e-23	79.4	135	5	127
CP001157.1_3168	COG3185	6e-155	513.0	360	10	358
CP001157.1_4611	COG3185	7.5e-128	423.7	346	4	344
CP001157.1_4389	COG0347	7e-61	203.7	113	1	112
CP001157.1_2607	COG1143	5.5e-51	170.8	183	16	160
CP001157.1_3535	COG1146	6.5e-46	154.3	108	1	105
CP001157.1_2999	COG0514	6.7e-272	901.5	708	3	704
CP001157.1_4095	COG2870	6.5e-235	779.1	475	1	473
CP001157.1_4339	COG0404	2e-146	486.5	361	3	358
CP001157.1_2385	COG0404	2.1e-155	516.3	375	4	373
CP001157.1_2918	COG0404	2.4e-130	433.4	366	1	361
CP001157.1_4311	COG0358	5.7e-203	673.4	639	1	623
CP001157.1_3399	COG0358	2.1e-13	47.2	908	172	283
CP001157.1_2584	COG0361	2.1e-42	141.0	73	1	71
CP001157.1_2493	COG0364	1.1e-202	671.2	490	4	486
CP001157.1_3913	COG0365	4e-292	968.4	646	11	642
CP001157.1_3150	COG0365	1.7e-288	956.4	654	9	644
CP001157.1_3854	COG1022	1.6e-86	282.8	620	42	603
CP001157.1_4054	COG0365	3.8e-26	88.6	191	2	179
CP001157.1_4238	COG0365	1.2e-13	47.4	61	12	54
CP001157.1_4010	COG1022	2.8e-28	75.7	320	17	165
CP001157.1_3987	COG1022	2e-61	204.8	385	12	354
CP001157.1_3020	COG0368	5.2e-72	239.2	252	15	251
CP001157.1_3850	COG2871	9.7e-81	268.8	334	3	332
CP001157.1_2811	COG2871	1.3e-124	413.5	354	3	352
CP001157.1_4351	COG2871	3.9e-44	147.7	323	1	318
CP001157.1_4351	COG0543	2.6e-62	208.5	323	87	311
CP001157.1_4216	COG0716	1e-46	156.6	175	1	171
CP001157.1_2942	COG0716	1.8e-47	159.1	161	1	159
CP001157.1_3518	COG1018	6.3e-66	219.8	259	6	238
CP001157.1_3661	COG0371	1.5e-112	373.4	380	2	370
