target	query	e-value	score	length	start	end
CP001157.1_3761	COG0132	1.3e-10	34.5	692	1	218
CP001157.1_3151	COG0132	2.2e-09	30.2	713	1	108
CP001157.1_4435	COG0133	2.1e-12	42.6	505	19	209
CP001157.1_4230	COG0134	1.6e-136	453.5	267	3	263
CP001157.1_3119	COG0134	1.4e-15	54.4	189	39	187
CP001157.1_3119	COG0135	7.9e-82	271.7	189	1	188
CP001157.1_3123	COG0136	8.8e-115	380.6	371	3	370
CP001157.1_3122	COG0136	3.5e-104	345.7	337	1	335
CP001157.1_4223	COG0136	3e-22	50.8	345	2	106
CP001157.1_2372	COG0136	3.1e-12	32.6	335	64	178
CP001157.1_3346	COG0137	5.1e-09	31.8	225	2	63
CP001157.1_3930	COG0138	1.6e-48	117.9	1074	23	898
CP001157.1_3930	COG0138	1.6e-48	30.9	1074	943	995
CP001157.1_4166	COG0139	4.8e-67	223.4	134	2	126
CP001157.1_4167	COG0139	3.3e-25	85.9	112	9	108
CP001157.1_4167	COG0140	4.5e-48	161.4	112	1	109
CP001157.1_4166	COG0140	2.5e-41	139.3	134	2	107
CP001157.1_3734	COG0142	1.4e-120	399.9	323	4	321
CP001157.1_3101	COG0142	2e-36	122.8	339	134	329
CP001157.1_3390	COG0144	7.7e-11	38.2	455	269	383
CP001157.1_4163	COG0144	2.4e-08	26.2	254	59	139
CP001157.1_2417	COG0144	2.5e-08	29.7	266	47	114
CP001157.1_4278	COG0147	4.3e-214	710.5	493	16	490
CP001157.1_4232	COG0147	4.6e-12	42.4	198	2	146
CP001157.1_3548	COG0148	9.6e-221	729.8	430	1	427
CP001157.1_4198	COG0148	1.6e-213	705.8	440	4	431
CP001157.1_4594	COG0148	1.6e-213	705.8	440	4	431
CP001157.1_3968	COG0148	1.7e-213	705.7	439	5	431
CP001157.1_2489	COG0148	6.7e-213	703.8	438	5	431
CP001157.1_4588	COG0149	2e-123	409.5	247	1	245
CP001157.1_4199	COG0149	1.4e-120	400.1	254	1	252
CP001157.1_4593	COG0149	1.4e-120	400.1	254	1	252
CP001157.1_3373	COG0150	6.6e-182	602.7	352	2	348
CP001157.1_3930	COG0151	1.1e-22	56.7	1074	543	844
CP001157.1_3626	COG0151	4.5e-16	55.4	394	13	199
CP001157.1_4550	COG0151	1.3e-15	54.0	657	89	204
CP001157.1_3220	COG0152	1.7e-130	433.2	290	6	287
CP001157.1_2516	COG0155	6.4e-195	645.9	553	7	550
CP001157.1_4051	COG0156	3e-154	511.4	401	8	391
CP001157.1_3113	COG0156	1e-10	35.7	404	48	284
CP001157.1_3748	COG0156	1e-08	29.1	418	97	314
CP001157.1_4186	COG0158	7.9e-157	518.5	338	3	335
CP001157.1_4281	COG0160	5.2e-193	639.6	427	4	425
CP001157.1_2350	COG0160	1.1e-174	579.0	465	23	462
CP001157.1_3148	COG0160	1.3e-132	440.0	407	17	402
CP001157.1_4488	COG0160	2.7e-123	409.2	458	33	451
CP001157.1_4488	COG0161	4.2e-186	615.8	458	7	454
CP001157.1_3148	COG0161	1e-105	350.4	407	6	402
CP001157.1_4281	COG0161	2.6e-104	346.1	427	24	425
CP001157.1_2350	COG0161	4.6e-88	292.4	465	36	461
CP001157.1_4218	COG0162	1.1e-166	551.9	400	1	398
CP001157.1_3554	COG0164	4e-98	325.2	208	11	197
CP001157.1_4374	COG0165	4.5e-236	781.9	465	3	463
CP001157.1_4532	COG0165	4.5e-116	385.6	533	62	529
CP001157.1_3493	COG0165	2.3e-32	108.8	451	25	429
CP001157.1_3178	COG0165	2.3e-21	71.8	465	45	410
CP001157.1_2485	COG0165	5.9e-20	67.6	459	25	406
CP001157.1_2594	COG0165	2.2e-11	29.8	457	64	200
CP001157.1_3912	COG0166	6.9e-189	626.0	555	12	552
CP001157.1_2988	COG0167	1.2e-13	47.1	337	70	247
CP001157.1_3130	COG0167	2e-12	34.6	327	58	168
CP001157.1_3484	COG0169	1.5e-98	328.3	285	3	281
CP001157.1_4284	COG0169	1.5e-97	324.9	272	9	268
CP001157.1_3796	COG0169	7.7e-13	44.4	423	177	249
CP001157.1_4146	COG0169	2.2e-10	36.9	164	22	155
CP001157.1_4492	COG0171	1.9e-28	96.0	293	5	266
CP001157.1_3676	COG0171	1.3e-19	66.9	265	9	227
CP001157.1_3636	COG0171	1.6e-08	29.0	527	217	260
CP001157.1_2592	COG0171	2.9e-07	25.8	373	7	75
CP001157.1_2576	COG0172	4.8e-209	691.4	427	1	425
CP001157.1_3361	COG0172	2.7e-23	54.4	572	32	205
CP001157.1_3359	COG0173	1.3e-297	985.8	592	1	590
CP001157.1_3606	COG0173	1.8e-40	86.8	501	68	309
CP001157.1_3606	COG0173	1.8e-40	47.7	501	455	495
CP001157.1_4207	COG0174	1.1e-193	641.1	468	3	466
CP001157.1_4489	COG0174	3.2e-151	501.0	454	7	450
CP001157.1_4491	COG0174	5.8e-149	493.6	459	9	457
CP001157.1_3138	COG0174	2.7e-132	438.3	447	11	440
CP001157.1_3551	COG0175	5.3e-08	28.6	436	18	94
CP001157.1_2989	COG0176	5e-108	359.4	309	1	308
CP001157.1_2500	COG0176	4.3e-102	339.6	323	1	317
CP001157.1_3912	COG0176	3.1e-09	29.0	555	183	366
CP001157.1_2711	COG0178	7e-37	57.6	538	127	259
CP001157.1_2711	COG0178	7e-37	54.6	538	404	529
CP001157.1_3747	COG0178	5.7e-27	41.6	555	160	281
CP001157.1_3747	COG0178	5.7e-27	28.0	555	443	535
CP001157.1_2788	COG0178	2.4e-22	25.0	267	27	56
CP001157.1_2788	COG0178	2.4e-22	49.0	267	116	208
CP001157.1_4098	COG0178	3.6e-22	55.8	597	478	575
CP001157.1_4624	COG0178	3.1e-21	26.1	519	158	231
CP001157.1_4624	COG0178	3.1e-21	37.6	519	408	491
CP001157.1_3897	COG0178	4.3e-21	57.7	256	127	227
CP001157.1_3993	COG0178	2.4e-20	31.2	517	143	222
CP001157.1_3993	COG0178	2.4e-20	33.6	517	401	461
CP001157.1_4050	COG0178	1.4e-19	47.8	585	477	552
CP001157.1_2887	COG0178	2e-19	50.8	386	162	285
CP001157.1_2696	COG0178	3e-19	40.0	251	129	216
CP001157.1_2688	COG0178	4.2e-19	44.4	251	134	210
CP001157.1_2908	COG0178	1.1e-18	47.5	324	132	230
CP001157.1_2389	COG0178	3.5e-18	55.6	292	182	280
CP001157.1_4626	COG0178	4.5e-18	44.4	256	133	227
CP001157.1_4418	COG0178	1.6e-17	43.3	223	115	202
CP001157.1_2388	COG0178	3.3e-17	49.5	239	132	198
CP001157.1_3174	COG0178	9.4e-17	43.0	596	488	580
CP001157.1_2503	COG0178	1.4e-16	33.4	370	122	225
CP001157.1_4462	COG0178	5.1e-16	34.5	278	167	241
CP001157.1_4480	COG0178	7.1e-16	44.2	384	149	245
CP001157.1_4079	COG0178	7.9e-14	32.4	289	122	213
CP001157.1_4327	COG0178	9.1e-14	36.8	266	120	210
CP001157.1_2736	COG0178	2.5e-13	39.0	614	496	576
CP001157.1_4002	COG0178	3.4e-13	42.9	259	155	246
CP001157.1_3590	COG0178	1.2e-12	42.9	307	107	227
CP001157.1_2420	COG0178	1.4e-12	32.0	265	120	201
CP001157.1_4009	COG0178	1.5e-11	32.2	263	163	254
CP001157.1_2785	COG0178	1.6e-11	33.7	237	142	218
CP001157.1_3986	COG0178	3.9e-11	30.9	261	163	250
CP001157.1_2830	COG0178	5e-10	27.6	277	129	214
CP001157.1_4438	COG0179	2.4e-78	261.2	222	8	220
CP001157.1_4613	COG0179	2.5e-52	175.3	445	37	438
CP001157.1_4528	COG0179	5.6e-11	37.7	332	1	321
CP001157.1_2801	COG0179	1.9e-07	26.7	266	171	259
CP001157.1_4218	COG0180	1.1e-14	50.2	400	34	247
CP001157.1_4372	COG0181	5.5e-154	509.8	313	2	309
CP001157.1_3494	COG0183	3.4e-165	547.8	402	1	401
CP001157.1_3917	COG0184	2.8e-47	158.4	90	1	89
CP001157.1_3980	COG0187	2.9e-256	848.7	631	2	626
CP001157.1_3978	COG0188	5.9e-278	921.5	753	11	738
CP001157.1_3930	COG0189	2.2e-33	39.8	1074	9	324
CP001157.1_3930	COG0189	2.2e-33	67.3	1074	548	859
CP001157.1_3186	COG0189	2.8e-29	74.3	580	319	475
CP001157.1_3186	COG0189	2.8e-29	28.3	580	495	571
CP001157.1_3626	COG0189	1.5e-21	73.4	394	27	289
CP001157.1_4550	COG0189	7.5e-20	67.3	657	16	310
CP001157.1_3802	COG0193	2.3e-80	266.5	195	2	193
CP001157.1_3921	COG0195	1.6e-192	637.9	494	1	493
CP001157.1_3455	COG0204	2.9e-49	164.9	257	13	245
CP001157.1_3778	COG0204	6.1e-19	64.9	388	83	346
CP001157.1_4426	COG0207	2.1e-150	497.7	265	1	264
CP001157.1_3045	COG0208	2.7e-137	454.5	417	64	416
CP001157.1_3044	COG0209	8.2e-262	247.1	1339	126	442
CP001157.1_3044	COG0209	8.2e-262	616.3	1339	814	1338
CP001157.1_4396	COG0210	5.8e-247	819.4	670	2	645
CP001157.1_3638	COG0210	1.5e-44	45.3	616	230	320
CP001157.1_3638	COG0210	1.5e-44	60.6	616	347	522
CP001157.1_3638	COG0210	1.5e-44	41.2	616	525	600
CP001157.1_3732	COG0211	1.4e-48	162.0	86	1	85
CP001157.1_4348	COG0212	5e-66	219.7	221	5	206
CP001157.1_4231	COG0213	6.8e-17	53.8	349	3	150
CP001157.1_3391	COG0215	1.8e-23	79.8	300	5	100
CP001157.1_3004	COG0215	3.1e-20	69.0	326	4	99
CP001157.1_3795	COG0216	3.4e-177	585.9	361	1	359
CP001157.1_3607	COG0216	2.7e-91	303.2	281	6	276
CP001157.1_3163	COG0216	4.5e-11	38.9	138	9	124
CP001157.1_3358	COG0217	2.5e-132	438.1	250	1	248
CP001157.1_3681	COG0218	4.1e-42	58.3	492	3	126
CP001157.1_3681	COG0218	4.1e-42	81.7	492	182	382
CP001157.1_4423	COG0218	3e-17	59.7	456	6	205
CP001157.1_3920	COG0218	8.8e-15	51.9	837	325	496
CP001157.1_3731	COG0218	2.3e-13	45.4	406	159	370
CP001157.1_4361	COG0218	3.4e-10	36.3	619	8	174
CP001157.1_3699	COG0219	1e-12	43.4	234	74	142
CP001157.1_3384	COG0220	2e-10	37.0	498	41	149
CP001157.1_3794	COG0220	1.7e-08	30.9	277	61	166
CP001157.1_3585	COG0220	2.1e-08	30.5	268	56	127
CP001157.1_3502	COG0223	3.7e-25	85.4	284	85	248
CP001157.1_3374	COG0223	4.9e-25	85.1	216	73	197
CP001157.1_4465	COG0226	5.5e-104	345.6	323	1	319
CP001157.1_2640	COG0226	3.3e-77	257.2	459	21	457
CP001157.1_4414	COG0227	2.8e-42	141.0	79	1	78
CP001157.1_3622	COG0228	9.8e-44	146.4	84	1	81
CP001157.1_4119	COG0229	4.1e-20	64.6	217	110	200
CP001157.1_3565	COG0233	1.4e-79	262.7	186	1	185
CP001157.1_2874	COG0235	2e-74	248.1	258	11	256
CP001157.1_4026	COG0235	6.9e-54	180.5	277	32	245
CP001157.1_2577	COG0239	2.2e-45	152.3	125	2	123
CP001157.1_2653	COG0240	2.8e-142	471.5	341	4	337
CP001157.1_4181	COG0240	3.1e-10	35.5	360	4	109
CP001157.1_2739	COG0240	6.2e-10	33.1	441	1	159
CP001157.1_2421	COG0240	3.1e-09	32.3	248	34	127
CP001157.1_2541	COG0240	4.2e-09	26.7	441	1	84
CP001157.1_4290	COG0241	8.6e-15	51.7	223	2	119
CP001157.1_2540	COG0241	1.4e-12	44.4	257	2	154
CP001157.1_4058	COG0241	1.4e-11	41.2	261	10	132
CP001157.1_3543	COG0245	9.3e-92	305.0	158	1	154
CP001157.1_3546	COG0245	3.4e-54	181.4	237	9	231
CP001157.1_2365	COG0245	2.1e-07	27.0	201	4	136
CP001157.1_2502	COG0246	1.6e-213	708.0	492	1	489
CP001157.1_4355	COG0248	1.5e-185	615.2	502	2	499
CP001157.1_3534	COG0249	0	1143.1	856	2	854
CP001157.1_4407	COG0251	2.2e-39	132.9	118	10	117
CP001157.1_3930	COG0253	7.9e-158	363.5	1074	1	386
CP001157.1_3930	COG0253	7.9e-158	159.1	1074	558	918
CP001157.1_4381	COG0253	1.3e-153	510.5	277	1	275
CP001157.1_4550	COG0253	1.2e-07	27.8	657	94	320
CP001157.1_4156	COG0254	6.4e-43	143.8	71	1	70
CP001157.1_3015	COG0258	8.1e-09	30.8	376	7	179
CP001157.1_3733	COG0261	3.6e-59	197.3	104	1	103
CP001157.1_4420	COG0262	1.1e-42	142.8	172	7	154
CP001157.1_3730	COG0263	1.4e-166	551.5	374	2	372
CP001157.1_3567	COG0264	6.7e-127	420.8	290	1	288
CP001157.1_4251	COG0265	5.1e-111	369.3	366	10	363
CP001157.1_3561	COG0265	3.6e-19	46.9	451	198	318
