	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_055736_NC_055736_42	NC_055736	NC_055736	42	30179	31072	1	E											0
NC_055736_NC_055736_43	NC_055736	NC_055736	43	31075	32283	1	E											0
NC_055736_NC_055736_44	NC_055736	NC_055736	44	32303	43243	1	E											0
NC_055736_NC_055736_45	NC_055736	NC_055736	45	43260	43424	-1	E											0
NC_055736_NC_055736_46	NC_055736	NC_055736	46	43424	43900	-1	E											0
NC_055736_NC_055736_47	NC_055736	NC_055736	47	43909	44454	-1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	0
NC_055736_NC_055736_48	NC_055736	NC_055736	48	44496	44597	-1	E											0
NC_055736_NC_055736_49	NC_055736	NC_055736	49	44597	45334	-1	E											0
NC_055736_NC_055736_50	NC_055736	NC_055736	50	45394	46113	-1	D										AAA domain [PF13479.9]	0
NC_055736_NC_055736_51	NC_055736	NC_055736	51	46113	46478	-1	D										Protein of unknown function (DUF2800) [PF10926.11]	0
NC_055736_NC_055736_52	NC_055736	NC_055736	52	46480	48672	-1	D										Primase C terminal 1 (PriCT-1) [PF08708.14]	0
NC_055736_NC_055736_53	NC_055736	NC_055736	53	48719	49675	-1	E											0
NC_055736_NC_055736_54	NC_055736	NC_055736	54	49656	50339	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
NC_055736_NC_055736_55	NC_055736	NC_055736	55	50336	50758	-1	E											0
NC_055736_NC_055736_56	NC_055736	NC_055736	56	50914	51120	-1	E											0
NC_055736_NC_055736_57	NC_055736	NC_055736	57	51129	51365	-1	E											0
NC_055736_NC_055736_58	NC_055736	NC_055736	58	51362	54013	-1	D										DNA polymerase family A [PF00476.23]	0
NC_055736_NC_055736_59	NC_055736	NC_055736	59	54016	54468	-1	E											0
NC_055736_NC_055736_60	NC_055736	NC_055736	60	54477	55691	-1	D										AAA domain [PF13604.9]; PIF1-like helicase [PF05970.17]; UvrD-like helicase C-terminal domain [PF13538.9]; Viral (Superfamily 1) RNA helicase [PF01443.21]	0
NC_055736_NC_055736_61	NC_055736	NC_055736	61	55693	55953	-1	E											0
NC_055736_NC_055736_62	NC_055736	NC_055736	62	55946	57076	-1	D										Putative metallopeptidase domain [PF13203.9]; VWA-like domain (DUF2201) [PF09967.12]	0
NC_055736_NC_055736_63	NC_055736	NC_055736	63	57087	58118	-1	D										AAA domain (dynein-related subfamily) [PF07728.17]	0
NC_055736_NC_055736_64	NC_055736	NC_055736	64	58375	58620	-1	E											0
NC_055736_NC_055736_65	NC_055736	NC_055736	65	59607	59993	-1	E											0
NC_055736_NC_055736_66	NC_055736	NC_055736	66	60028	60273	-1	E											0
NC_055736_NC_055736_67	NC_055736	NC_055736	67	60433	60714	-1	E											0
NC_055736_NC_055736_68	NC_055736	NC_055736	68	60908	61312	-1	E											0
NC_055736_NC_055736_69	NC_055736	NC_055736	69	61333	62136	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]								Thymidylate synthase [PF00303.22]	0
NC_055736_NC_055736_70	NC_055736	NC_055736	70	62204	62362	-1	E											0
NC_055736_NC_055736_71	NC_055736	NC_055736	71	62379	62855	-1	E											0
NC_055736_NC_055736_72	NC_055736	NC_055736	72	62848	63048	-1	E											0
NC_055736_NC_055736_73	NC_055736	NC_055736	73	63045	63527	-1	E											0
NC_055736_NC_055736_74	NC_055736	NC_055736	74	63524	63880	-1	E											0
NC_055736_NC_055736_75	NC_055736	NC_055736	75	63885	64073	-1	E											0
NC_055736_NC_055736_76	NC_055736	NC_055736	76	64136	64609	-1	E											0
NC_055736_NC_055736_77	NC_055736	NC_055736	77	64618	64857	-1	E											0
NC_055736_NC_055736_78	NC_055736	NC_055736	78	65114	65377	-1	E											0
NC_055736_NC_055736_79	NC_055736	NC_055736	79	65370	65573	-1	E											0
NC_055736_NC_055736_80	NC_055736	NC_055736	80	65566	65778	-1	E											0
NC_055736_NC_055736_81	NC_055736	NC_055736	81	65815	65967	-1	E											0
NC_055736_NC_055736_82	NC_055736	NC_055736	82	66606	66818	-1	E											0
NC_055736_NC_055736_83	NC_055736	NC_055736	83	66900	67103	-1	E											0
NC_055736_NC_055736_84	NC_055736	NC_055736	84	67350	68576	-1	D										DNA-dependent RNA polymerase [PF00940.22]	0
NC_055736_NC_055736_85	NC_055736	NC_055736	85	68602	68775	-1	E											0
NC_055736_NC_055736_86	NC_055736	NC_055736	86	68785	69747	-1	E											0
NC_055736_NC_055736_87	NC_055736	NC_055736	87	69881	70009	-1	E											0
NC_055736_NC_055736_88	NC_055736	NC_055736	88	70011	70115	-1	E											0
NC_055736_NC_055736_89	NC_055736	NC_055736	89	70118	70306	-1	E											0
NC_055736_NC_055736_90	NC_055736	NC_055736	90	70309	70503	-1	E											0
NC_055736_NC_055736_91	NC_055736	NC_055736	91	70529	70756	-1	E											0
NC_055736_NC_055736_92	NC_055736	NC_055736	92	70801	70983	-1	E											0
NC_055736_NC_055736_93	NC_055736	NC_055736	93	71061	71381	-1	E											0
NC_055736_NC_055736_94	NC_055736	NC_055736	94	71615	71701	-1	E											0
