Name	Count
BioD-like N-terminal domain of phosphotransacetylase	1
UDP-glucose 6-dehydrogenase	1
Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	1
Succinate dehydrogenase/fumarate reductase, flavoprotein subunit	1
Threonine dehydrogenase or related Zn-dependent dehydrogenase	2
D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	1
ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ	1
Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)	1
Sugar phosphate isomerase/epimerase	1
dTDP-D-glucose 4,6-dehydratase	1
dTDP-4-dehydrorhamnose reductase	1
1-phosphofructokinase or 6-phosphofructokinase II	1
Phosphomannomutase	1
ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	1
ABC-type sugar transport system, ATPase component	1
ABC-type multidrug transport system, ATPase component	1
ABC-type multidrug transport system, ATPase and permease component	1
ABC-type polysaccharide/polyol phosphate transport system, ATPase component	1
Threonine deaminase	1
Transcription-repair coupling factor (superfamily II helicase)	2
Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	1
dTDP-glucose pyrophosphorylase	1
Glycosyltransferase, GT2 family	1
Imidazolonepropionase or related amidohydrolase	1
Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase	1
NADH dehydrogenase, FAD-containing subunit	1
Flagellar basal body P-ring formation protein FlgA	1
Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)	1
Anionic cell wall polymer biosynthesis enzyme TagV/TagU,  LytR-Cps2A-Psr (LCP) family (peptidoglycan teichoic acid transferase)	1
Nicotinamidase-related amidase	2
5-methylcytosine-specific restriction endonuclease McrA	1
Predicted phosphohydrolase, MPP superfamily	1
HEAT repeat	1
Thymidine kinase	1
Mannose-6-phosphate isomerase, class I	1
Uncharacterized conserved protein, DUF501 family	1
Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	1
Protein N-acetyltransferase, RimJ/RimL family	2
ABC-type polysaccharide/teichoic acid/polyol phosphate export permease	1
Magnetosome formation protein MamQ, lipoprotein antigen LemA family	1
Lipoprotein Med, regulator of KinD/Spo0A, PBP1-ABC superfamily, includes NupN	1
Uncharacterized C-terminal domain of topoisomerase IA	1
Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	2
DNA-binding transcriptional regulator, GntR family	1
Adenosine deaminase	1
Ribosomal protein L25 (general stress protein Ctc)	1
Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	1
DNA-binding transcriptional regulator, MarR family	1
Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	2
DNA-binding transcriptional regulator, IscR family	1
Pyrimidine reductase, riboflavin biosynthesis	1
Succinate dehydrogenase/fumarate reductase, cytochrome b subunit	1
Flp pilus assembly protein TadC	1
NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	1
Peroxiredoxin	1
3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	1
N-acetylglucosaminyl deacetylase, LmbE family	1
Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	2
Succinate dehydrogenase, hydrophobic anchor subunit	1
K+ transport ATPase, ATPase subunit KdpB	1
Membrane protein involved in the export of O-antigen and teichoic acid	1
Putative cell wall-binding domain (amidase enhancer), LytB superfamily	1
tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	1
Lysophospholipase, alpha-beta hydrolase superfamily	1
Sugar phosphate permease	1
Bacillithiol/mycothiol S-transferase BstA/DinB, DinB/YfiT family (unrelated to E. coli DinB)	1
Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	1
Predicted lipid transporter YdfJ, MMPL/SSD domain, RND superfamily	1
Uncharacterized conserved protein, DUF2304 domain	1
Catechol-2,3-dioxygenase	1
H+/gluconate symporter GntT or related permease, GntP/DsdX family	1
DNA-binding transcriptional regulator, CsgD family	1
Transposase InsO and inactivated derivatives	1
DNA polymerase III, gamma/tau subunits	1
Cell division protein FtsB	1
Transposase InsE and inactivated derivatives	1
DNA glycosylase YcaQ, repair of DNA interstrand crosslinks	1
DNA-binding transcriptional regulator YbjK	1
Gluconate kinase	1
O-antigen ligase	1
DNA-binding transcriptional regulator AlpA	2
Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family	1
Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain	1
DNA topoisomerase IB	1
Predicted GTPase	1
D-serine deaminase, pyridoxal phosphate-dependent	1
Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	1
Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	2
Lipopolysaccharide biosynthesis protein	1
Uncharacterized membrane protein	2
Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain	1
2-keto-3-deoxy-L-rhamnonate aldolase RhmA	1
ABC-type guanosine uptake system NupNOPQ, ATPase component NupO	1
Two-component sensor histidine kinase, HisKA and HATPase domains	1
Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain	1
Phosphoketolase	1
2-keto-4-pentenoate hydratase	1
Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor	1
ABC-type xylose transport system, periplasmic component	1
ABC-type xylose transport system, permease component	1
NADP-dependent 3-hydroxy acid dehydrogenase YdfG	1
Bacteriophytochrome (light-regulated signal transduction histidine kinase)	1
Uncharacterized conserved protein, DUF2332 domain	1
Uncharacterized conserved protein YcnI, contains cohesin/reeler-like domain	1
ABC-type guanosine uptake system NupNOPQ, permease component NupP	1
Spore maturation protein CgeB	1
Uncharacterized conserved protein YaeQ, suppresses RfaH defect	1
Acetyl/propionyl-CoA carboxylase, alpha subunit	1
Acetyl-CoA carboxylase, carboxyltransferase component	1
Regulatory P domain of the subtilisin-like proprotein convertases and other proteases	1
Pilus assembly protein, ATPase of CpaF family	2
Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain	2
Flp pilus assembly protein TadB	2
Site-specific recombinase XerC	1
Sensor histidine kinase WalK	1
Cytochrome b involved in lipid metabolism	2
Predicted protein tyrosine phosphatase	1
Phage-related protein, predicted endonuclease	1
Uncharacterized sporulation protein YqfX, contains DUF308 domain	1
