Name	Count
Cyanoamino acid metabolism [PATH:ko00460]	1
Aminobenzoate degradation [PATH:ko00627]	1
Carbon fixation in photosynthetic organisms [PATH:ko00710]	1
RNA degradation [PATH:ko03018]	1
Messenger RNA biogenesis [BR:ko03019]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Sulfur metabolism [PATH:ko00920]	1
Selenocompound metabolism [PATH:ko00450]	1
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	3
Transfer RNA biogenesis [BR:ko03016]	3
Porphyrin and chlorophyll metabolism [PATH:ko00860]	1
Prokaryotic defense system [BR:ko02048]	2
Quorum sensing [PATH:ko02024]	4
Transporters [BR:ko02000]	33
Chaperones and folding catalysts [BR:ko03110]	2
Secretion system [BR:ko02044]	4
Bacterial motility proteins [BR:ko02035]	3
DNA replication [PATH:ko03030]	2
Mismatch repair [PATH:ko03430]	2
Homologous recombination [PATH:ko03440]	3
DNA replication proteins [BR:ko03032]	4
Transcription factors [BR:ko03000]	11
Transcription machinery [BR:ko03021]	2
Ribosome biogenesis [BR:ko03009]	5
Ribosome [PATH:ko03010]	5
Ribosome [BR:ko03011]	5
Transport	1
Biotin metabolism [PATH:ko00780]	1
Mitochondrial biogenesis [BR:ko03029]	1
Nucleotide excision repair [PATH:ko03420]	1
Peptidoglycan biosynthesis [PATH:ko00550]	1
beta-Lactam resistance [PATH:ko01501]	2
Glycosyltransferases [BR:ko01003]	7
Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	1
Chromosome and associated proteins [BR:ko03036]	1
Phenylalanine metabolism [PATH:ko00360]	2
Neuroactive ligand-receptor interaction [PATH:ko04080]	1
Apoptosis - fly [PATH:ko04214]	1
Cholesterol metabolism [PATH:ko04979]	1
Human T-cell leukemia virus 1 infection [PATH:ko05166]	1
Cell growth	1
Function unknown	6
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	2
ABC transporters [PATH:ko02010]	17
Replication and repair	4
Two-component system [PATH:ko02020]	6
Antimicrobial resistance genes [BR:ko01504]	3
Structural proteins	1
Fatty acid biosynthesis [PATH:ko00061]	1
Biofilm formation - Escherichia coli [PATH:ko02026]	1
Bacterial chemotaxis [PATH:ko02030]	1
Arginine biosynthesis [PATH:ko00220]	1
Folate biosynthesis [PATH:ko00790]	1
Others	1
Glycan metabolism	3
Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	1
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	1
Cell motility	1
Energy metabolism	1
