	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_049349_NC_049349_30	NC_049349	NC_049349	30	19225	19482	-1	E											0
NC_049349_NC_049349_31	NC_049349	NC_049349	31	19545	19733	-1	E											0
NC_049349_NC_049349_32	NC_049349	NC_049349	32	19813	20253	-1	E											0
NC_049349_NC_049349_33	NC_049349	NC_049349	33	20255	20560	-1	D										Protein of unknwon function (DUF3310) [PF11753.11]	0
NC_049349_NC_049349_34	NC_049349	NC_049349	34	20560	20679	-1	E											0
NC_049349_NC_049349_35	NC_049349	NC_049349	35	20690	21013	-1	D										Protein of unknown function (DUF1140) [PF06600.14]	0
NC_049349_NC_049349_36	NC_049349	NC_049349	36	21069	21314	-1	E											0
NC_049349_NC_049349_37	NC_049349	NC_049349	37	21314	21559	-1	E											0
NC_049349_NC_049349_38	NC_049349	NC_049349	38	21596	21910	-1	E											0
NC_049349_NC_049349_39	NC_049349	NC_049349	39	21907	22332	-1	D										HNH endonuclease [PF13392.9]	0
NC_049349_NC_049349_40	NC_049349	NC_049349	40	22417	22929	-1	E											0
NC_049349_NC_049349_41	NC_049349	NC_049349	41	22926	23141	-1	E											0
NC_049349_NC_049349_42	NC_049349	NC_049349	42	23157	23516	-1	D										Lactococcus phage single-stranded DNA binding protein [PF16773.8]	0
NC_049349_NC_049349_43	NC_049349	NC_049349	43	23521	24099	-1	D										Protein of unknown function (DUF1071) [PF06378.14]	0
NC_049349_NC_049349_44	NC_049349	NC_049349	44	24084	24584	-1	D										HNH endonuclease [PF13392.9]; NUMOD1 domain [PF07453.16]; NUMOD4 motif [PF07463.14]	0
NC_049349_NC_049349_45	NC_049349	NC_049349	45	24571	24837	-1	E											0
NC_049349_NC_049349_46	NC_049349	NC_049349	46	24791	25081	-1	E											0
NC_049349_NC_049349_47	NC_049349	NC_049349	47	25078	25455	-1	E											0
NC_049349_NC_049349_48	NC_049349	NC_049349	48	25508	25771	-1	E											0
NC_049349_NC_049349_49	NC_049349	NC_049349	49	25764	26711	-1	D										AAA domain [PF13481.9]	0
NC_049349_NC_049349_50	NC_049349	NC_049349	50	26698	27093	-1	D										HNH endonuclease [PF13392.9]	0
NC_049349_NC_049349_51	NC_049349	NC_049349	51	27128	27298	-1	E											0
NC_049349_NC_049349_52	NC_049349	NC_049349	52	27764	27898	-1	E											0
NC_049349_NC_049349_53	NC_049349	NC_049349	53	27936	28613	-1	E											0
NC_049349_NC_049349_54	NC_049349	NC_049349	54	29063	29251	-1	E											0
NC_049349_NC_049349_55	NC_049349	NC_049349	55	29282	29509	1	E											0
NC_049349_NC_049349_56	NC_049349	NC_049349	56	29514	29645	1	E											0
NC_049349_NC_049349_57	NC_049349	NC_049349	57	29642	30124	1	D										Lactococcus phage M3 protein [PF07066.14]; Crossover junction endodeoxyribonuclease RuvC [PF02075.20]; Poxvirus A22 protein [PF04848.16]	0
NC_049349_NC_049349_58	NC_049349	NC_049349	58	30121	30288	1	E											0
