	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_010147_11	NC_010147	NC_010147	11	5448	5615	1	E																					VOG04648	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_12	NC_010147	NC_010147	12	5864	6124	1	D			YP_001604102.1	YP_001604102.1 hypothetical protein SPphiMR11_gp11 [Staphylococcus phage phiMR11]	False	0.977	179.0	2.063e-52								Protein of unknown function (DUF1108) [PF06531.14]					VOG12481	REFSEQ DUF1108 family protein; Xu	Xu	0	False	
NC_010147_13	NC_010147	NC_010147	13	6139	6618	1	D			YP_009208986.1	YP_009208986.1 Mu Gam-like end protection [Staphylococcus phage phinm2]	False	0.928	311.0	1.066e-96								Siphovirus Gp157 [PF05565.14]					VOG09135	REFSEQ Mu Gam-like end protection; Xu	Xu	0	False	
NC_010147_14	NC_010147	NC_010147	14	6618	7391	1	D			YP_001604104.1	YP_001604104.1 Sak4-like ssDNA annealing protein [Staphylococcus phage phiMR11]	True	0.945	512.0	2.079e-164								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
NC_010147_15	NC_010147	NC_010147	15	7421	7939	1	E			YP_001604105.1	YP_001604105.1 single strand DNA binding protein [Staphylococcus phage phiMR11]	True	0.976	356.0	4.71e-112													VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
NC_010147_16	NC_010147	NC_010147	16	7951	8625	1	D			YP_001604106.1	YP_001604106.1 hypothetical protein SPphiMR11_gp15 [Staphylococcus phage phiMR11]	True	1.0	477.0	9.219000000000001e-153								Putative HNHc nuclease [PF16784.8]; Protein of unknown function (DUF968) [PF06147.14]					VOG04691	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_17	NC_010147	NC_010147	17	8618	9382	1	E			YP_001604107.1	YP_001604107.1 DnaD-like helicase loader [Staphylococcus phage phiMR11]	True	0.93	497.0	2.8810000000000004e-159																0	False	
NC_010147_18	NC_010147	NC_010147	18	9382	9738	1	E			YP_008059833.1	YP_008059833.1 helicase loader [Staphylococcus phage StauST398-3]	False	0.976	245.0	1.616e-74													VOG09545	REFSEQ helicase loader; Xu	Xu	0	False	
NC_010147_19	NC_010147	NC_010147	19	9735	10976	1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_001604109.1	YP_001604109.1 DnaB-like replicative helicase [Staphylococcus phage phiMR11]	True	0.936	812.0	2.956e-265								DnaB-like helicase C terminal domain [PF03796.18]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
NC_010147_20	NC_010147	NC_010147	20	10973	11188	1	E			YP_240436.1	YP_240436.1 ORF078 [Staphylococcus phage 71]	False	0.996	152.0	4.063e-43													VOG11808	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_21	NC_010147	NC_010147	21	11191	11412	1	D			YP_009830288.1	YP_009830288.1 DUF3269 family protein [Staphylococcus phage P1105]	False	0.976	153.0	2.385e-43								Protein of unknown function (DUF3269) [PF11673.11]					VOG01360	REFSEQ virulence associated; Xu	Xu	0	False	
NC_010147_22	NC_010147	NC_010147	22	11422	11829	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_001604112.1	YP_001604112.1 putative resolvase [Staphylococcus phage phiMR11]	False	0.989	284.0	9.708e-88								Endodeoxyribonuclease RusA [PF05866.14]								0	False	
NC_010147_23	NC_010147	NC_010147	23	11829	12014	1	D			YP_001604113.1	YP_001604113.1 hypothetical protein SPphiMR11_gp22 [Staphylococcus phage phiMR11]	False	0.95	124.0	1.042e-33								Protein of unknown function (DUF3113) [PF11310.11]					VOG04251	REFSEQ DUF3113 family protein; Xu	Xu	0	False	
NC_010147_24	NC_010147	NC_010147	24	12015	12272	1	C	K07727	putative transcriptional regulator	NP_061614.1	NP_061614.1 helix-turn-helix transcriptional regulator [Staphylococcus prophage phiPV83]	False	0.955	173.0	3.098e-50								Cro/C1-type HTH DNA-binding domain [PF13443.9]; Helix-turn-helix domain [PF13560.9]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]								0	False	
NC_010147_25	NC_010147	NC_010147	25	12284	12646	1	D			YP_001604115.1	YP_001604115.1 Panton-Valentine leukocicin [Staphylococcus phage phiMR11]	False	0.96	244.0	2.443e-74								PVL ORF-50-like family [PF07768.14]					VOG11819	REFSEQ Panton-Valentine leukocicin; Xu	Xu	0	False	
NC_010147_26	NC_010147	NC_010147	26	12647	12895	1	D			YP_001604116.1	YP_001604116.1 virulence associated [Staphylococcus phage phiMR11]	False	0.987	173.0	2.669e-50								Phage Conserved Open Reading Frame 51 [PF06194.14]					VOG01360	REFSEQ virulence associated; Xu	Xu	0	False	
NC_010147_27	NC_010147	NC_010147	27	12909	13115	1	E			YP_001604117.1	YP_001604117.1 hypothetical protein SPphiMR11_gp26 [Staphylococcus phage phiMR11]	False	1.0	151.0	6.577e-43													VOG00586	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_28	NC_010147	NC_010147	28	13118	13519	1	E			YP_001604118.1	YP_001604118.1 hypothetical protein SPphiMR11_gp27 [Staphylococcus phage phiMR11]	False	0.975	276.0	6.685e-85													VOG00586	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_29	NC_010147	NC_010147	29	13516	13863	1	D			YP_240732.1	YP_240732.1 YopX family protein [Staphylococcus phage 88]	False	0.971	237.0	5.649000000000002e-72								YopX protein [PF09643.13]					VOG04684	sp|O34401|YOPX_BACSU SPbeta prophage-derived uncharacterized protein YopX; Xu	Xu	0	False	
NC_010147_30	NC_010147	NC_010147	30	13860	14168	1	E			YP_240370.1	YP_240370.1 ORF048 [Staphylococcus phage ROSA]	False	0.948	205.0	3.92e-61													VOG04955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_31	NC_010147	NC_010147	31	14161	14409	1	D			YP_001604121.1	YP_001604121.1 hypothetical protein SPphiMR11_gp30 [Staphylococcus phage phiMR11]	False	0.909	158.0	4.447e-45								Protein of unknown function (DUF1024) [PF06260.15]					VOG04955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_32	NC_010147	NC_010147	32	14402	14911	1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]	YP_001604122.1	YP_001604122.1 Na/K ATPase [Staphylococcus phage phiMR11]	False	0.948	338.0	5.996e-106								dUTPase [PF00692.22]								0	False	M
NC_010147_33	NC_010147	NC_010147	33	15020	15193	1	E			YP_001604123.1	YP_001604123.1 hypothetical protein SPphiMR11_gp32 [Staphylococcus phage phiMR11]	False	0.85	103.0	2.319e-26													VOG19400	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_34	NC_010147	NC_010147	34	15190	15396	1	D			YP_001604124.1	YP_001604124.1 transcriptional regulator [Staphylococcus phage phiMR11]	False	0.939	136.0	8.062e-38								Protein of unknown function (DUF1381) [PF07129.14]					VOG11811	REFSEQ transcriptional regulator; Xu	Xu	0	False	
NC_010147_35	NC_010147	NC_010147	35	15393	15596	1	E			YP_001604125.1	YP_001604125.1 hypothetical protein SPphiMR11_gp34 [Staphylococcus phage phiMR11]	False	0.964	138.0	1.573e-38													VOG12811	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_36	NC_010147	NC_010147	36	15589	15825	1	E			YP_001604126.1	YP_001604126.1 hypothetical protein SPphiMR11_gp35 [Staphylococcus phage phiMR11]	False	0.935	155.0	3.341e-44													VOG12479	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010147_37	NC_010147	NC_010147	37	15815	16204	1	E			YP_240738.1	YP_240738.1 secreted protein [Staphylococcus phage 88]	False	0.923	252.0	1.281e-76													VOG08284	REFSEQ secreted protein; Xu	Xu	0	False	
NC_010147_38	NC_010147	NC_010147	38	16201	16374	1	D			YP_001604128.1	YP_001604128.1 RinB-like transcriptional activator [Staphylococcus phage phiMR11]	False	0.921	112.0	1.146e-29								Transcriptional activator RinB [PF06116.15]					VOG00565	sp|Q03183|RINB_BPPHA Transcriptional activator rinB; Xu	Xu	0	False	
NC_010147_39	NC_010147	NC_010147	39	16375	16776	1	E			YP_009204063.1	YP_009204063.1 hypothetical protein AVU30_gp36 [Staphylococcus phage B166]	False	0.942	265.0	3.3729999999999997e-81													VOG00939	sp|O34055|ARPU_BPO12 Putative autolysin regulatory protein ArpU; Xu	Xu	0	False	
NC_010147_40	NC_010147	NC_010147	40	17127	17621	1	C	K07474	phage terminase small subunit	YP_010080113.1	YP_010080113.1 terminase small subunit [Staphylococcus phage UPMK_2]	False	0.846	289.0	6.403e-89								Terminase small subunit [PF03592.19]					VOG07063	REFSEQ terminase small subunit; Xu	Xu	0	False	
NC_010147_41	NC_010147	NC_010147	41	17611	18822	1	C	K06909	phage terminase large subunit	YP_001604131.1	YP_001604131.1 terminase large subunit [Staphylococcus phage phiMR11]	True	0.979	833.0	7.573999999999999e-273								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]; Terminase RNaseH-like domain [PF17289.5]; Terminase RNAseH like domain [PF17288.5]					VOG02286	REFSEQ terminase large subunit; Xu	Xu	0	False	
NC_010147_42	NC_010147	NC_010147	42	18776	20254	1	D			YP_010079957.1	YP_010079957.1 portal protein [Staphylococcus phage vB_SauS-SAP27]	True	0.957	992.0	0.0								Phage portal protein, SPP1 Gp6-like [PF05133.17]					VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	V
NC_010147_43	NC_010147	NC_010147	43	20193	21173	1	D			YP_240607.1	YP_240607.1 minor head protein [Staphylococcus phage 52A]	True	0.936	642.0	6.658000000000001e-208								Phage Mu protein F like protein [PF04233.17]					VOG01048	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xh;Xs	0	False	V
NC_010147_44	NC_010147	NC_010147	44	21271	21867	1	D			YP_001604134.1	YP_001604134.1 head scaffolding protein [Staphylococcus phage phiMR11]	True	0.9	374.0	1.105e-117								Phage minor structural protein GP20 [PF06810.14]					VOG00870	REFSEQ head scaffolding protein; Xu	Xu	0	False	
NC_010147_45	NC_010147	NC_010147	45	21888	22712	1	E			YP_001604135.1	YP_001604135.1 major head protein [Staphylococcus phage phiMR11]	True	0.934	538.0	4.253e-173													VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	V
NC_010147_46	NC_010147	NC_010147	46	22729	23055	1	D			YP_001604136.1	YP_001604136.1 Arc-like repressor [Staphylococcus phage phiMR11]	False	0.895	204.0	1.8589999999999998e-60								Rho termination factor, N-terminal domain [PF07498.15]					VOG00484	REFSEQ Arc-like repressor; Xu	Xu	0	False	
NC_010147_47	NC_010147	NC_010147	47	23055	23369	1	E			YP_240461.1	YP_240461.1 head-tail adaptor [Staphylococcus phage 55]	False	0.972	215.0	1.6e-64													VOG00555	sp|Q38584|HCP15_BPSPP Head completion protein gp15; XpXrXs	Xr;Xs;Xp	0	False	V
NC_010147_48	NC_010147	NC_010147	48	23362	23697	1	E			YP_240462.1	YP_240462.1 head closure protein [Staphylococcus phage 55]	False	1.0	240.0	5.089e-73													VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xs;Xp	0	False	V
NC_010147_49	NC_010147	NC_010147	49	23684	24097	1	D			YP_240463.1	YP_240463.1 tail completion or Neck1 protein [Staphylococcus phage 55]	False	1.0	296.0	5.9999999999999996e-92								Bacteriophage HK97-gp10, putative tail-component [PF04883.15]					VOG00130	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
NC_010147_50	NC_010147	NC_010147	50	24110	24547	1	D			YP_240465.1	YP_240465.1 tail terminator [Staphylococcus phage 55]	False	0.963	296.0	8.828e-92								Protein of unknown function (DUF3168) [PF11367.11]					VOG00447	sp|O48448|COMPL_BPSPP Tail completion protein gp17; Xs	Xs	0	False	V
NC_010147_51	NC_010147	NC_010147	51	24534	25094	1	E			YP_010080015.1	YP_010080015.1 major tail protein [Staphylococcus phage vB_SauS-SAP27]	True	0.951	374.0	6.2619999999999985e-118													VOG00541	sp|A9CRB8|TAIL_BPMR1 Putative tail protein; Xu	Xu	0	False	
NC_010147_52	NC_010147	NC_010147	52	25156	25650	1	D			YP_240393.1	YP_240393.1 tail assembly chaperone [Staphylococcus phage 71]	False	0.941	326.0	1.148e-101								Phage tail assembly chaperone protein, TAC [PF12363.11]					VOG00202	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_010147_53	NC_010147	NC_010147	53	25671	26012	1	E			YP_001551740.1	YP_001551740.1 tail assembly chaperone [Staphylococcus phage 52A]	False	0.945	226.0	3.5629999999999997e-68													VOG00202	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_010147_54	NC_010147	NC_010147	54	26015	28984	1	E			YP_008058992.1	YP_008058992.1 tail length tape measure protein [Staphylococcus phage StauST398-1]	True	0.914	1890.0	0.0													VOG00774	sp|O64314|TMP_BPP2 Probable tape measure protein; Xs	Xs	0	False	V
NC_010147_55	NC_010147	NC_010147	55	28999	29934	1	E			YP_240471.1	YP_240471.1 tail protein [Staphylococcus phage 55]	True	0.977	642.0	1.755e-208													VOG02668	REFSEQ tail protein; Xu	Xu	0	False	
NC_010147_56	NC_010147	NC_010147	56	29945	31828	1	D			YP_001604146.1	YP_001604146.1 minor head protein [Staphylococcus phage phiMR11]	True	0.955	1260.0	0.0								Prophage endopeptidase tail [PF06605.14]; GDSL-like Lipase/Acylhydrolase family [PF13472.9]					VOG00547	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_010147_57	NC_010147	NC_010147	57	31841	33739	1	E			YP_001604147.1	YP_001604147.1 minor tail protein [Staphylococcus phage phiMR11]	True	0.996	1331.0	0.0													VOG02398	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_010147_58	NC_010147	NC_010147	58	33739	35562	1	D			YP_001604148.1	YP_001604148.1 hypothetical protein SPphiMR11_gp57 [Staphylococcus phage phiMR11]	True	0.948	1209.0	0.0								BppU N-terminal domain [PF10651.12]					VOG11813	REFSEQ BppU family baseplate upper protein; Xu	Xu	0	False	
NC_010147_59	NC_010147	NC_010147	59	35562	35939	1	D			YP_001604149.1	YP_001604149.1 tail fiber protein [Staphylococcus phage phiMR11]	False	0.894	235.0	6.100000000000001e-71								Protein of unknown function (DUF2977) [PF11192.11]					VOG12451	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_010147_60	NC_010147	NC_010147	60	35940	36116	1	D			YP_001604150.1	YP_001604150.1 hypothetical protein SPphiMR11_gp59 [Staphylococcus phage phiMR11]	False	1.0	125.0	4.741e-34								Phage uncharacterised protein (Phage_XkdX) [PF09693.13]					VOG00187	sp|O31968|YOMP_BACSU SPbeta prophage-derived uncharacterized protein YomP; Xu	Xu	0	False	
NC_010147_61	NC_010147	NC_010147	61	36157	36456	1	D			YP_240254.1	YP_240254.1 DUF2951 domain-containing protein [Staphylococcus phage 96]	False	0.911	191.0	4.0690000000000003e-56								Protein of unknown function (DUF2951) [PF11166.11]					VOG12452	REFSEQ DUF2951 domain-containing protein; Xu	Xu	0	False	
NC_010147_62	NC_010147	NC_010147	62	36593	38467	1	D			YP_001604152.1	YP_001604152.1 tail associated cell-wall hydrolase [Staphylococcus phage phiMR11]	True	0.991	1307.0	0.0	MER0024991	C51	MER0024991 - family C51 unassigned peptidases () [C51.UPW]#C51#{peptidase unit: 7-133}~source Q9FZY4~	False	1.0	289.0	2.825e-81	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]; CHAP domain [PF05257.19]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12966	REFSEQ endolysin; Xu	Xu	0	False	MKPF
NC_010147_63	NC_010147	NC_010147	63	38480	39652	1	D			YP_001604153.1	YP_001604153.1 tail fiber protein [Staphylococcus phage phiMR11]	True	0.934	765.0	2.6579999999999997e-249								BppU N-terminal domain [PF10651.12]					VOG11813	REFSEQ BppU family baseplate upper protein; Xu	Xu	0	False	F
NC_010147_64	NC_010147	NC_010147	64	39658	40053	1	E			YP_001604154.1	YP_001604154.1 hypothetical protein SPphiMR11_gp63 [Staphylococcus phage phiMR11]	False	0.944	262.0	3.831e-80													VOG12486	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_010147_65	NC_010147	NC_010147	65	40109	40546	1	D			YP_240698.1	YP_240698.1 holin [Staphylococcus phage 88]	False	0.917	280.0	2.693e-86								Bacteriophage holin [PF04531.16]					VOG02605	REFSEQ holin; Xu	Xu	0	False	F
NC_010147_66	NC_010147	NC_010147	66	40527	41972	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	YP_001604156.1	YP_001604156.1 endolysin [Staphylococcus phage phiMR11]	True	1.0	1036.0	0.0	MER0402765	C51	MER0402765 - family C51 unassigned peptidases (Staphylococcus aureus) [C51.UPW]#C51#{peptidase unit: 7-133}~source EIK05298~	False	1.0	282.0	1.032e-80	Bacterial SH3 domain [PF08460.13]; N-acetylmuramoyl-L-alanine amidase [PF01510.28]; CHAP domain [PF05257.19]					VOG02367	sp|P24556|LYTA_STAAU Autolysin; Xh	Xh	0	False	PF
NC_010147_67	NC_010147	NC_010147	67	42501	42707	1	E			YP_001604157.1	YP_001604157.1 hypothetical protein SPphiMR11_gp66 [Staphylococcus phage phiMR11]	False	0.927	134.0	3.929e-37																0	False	F
NC_010147_68	NC_010147	NC_010147	68	42722	42922	1	E			YP_008059885.1	YP_008059885.1 hypothetical protein M174_gp69 [Staphylococcus phage StauST398-3]	False	0.987	140.0	4.213e-39													VOG25720	REFSEQ hypothetical protein; Xu	Xu	0	False	F
