	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_010237_22	NC_010237	NC_010237	22	8536	9006	-1	E			YP_009908366.1	YP_009908366.1 hypothetical protein H3H29_gp26 [Stx2-converting phage Stx2a_F451]	False	0.997	331.0	1.293e-103													VOG01613	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_23	NC_010237	NC_010237	23	9065	9448	-1	E			YP_009908367.1	YP_009908367.1 anti-termination protein N-like [Stx2-converting phage Stx2a_F451]	False	0.935	251.0	1.596e-76													VOG01417	sp|P03045|REGN_LAMBD Antitermination protein N; Xu	Xu	0	False	
NC_010237_24	NC_010237	NC_010237	24	9937	10101	-1	E			YP_009908368.1	YP_009908368.1 hypothetical protein H3H29_gp28 [Stx2-converting phage Stx2a_F451]	False	0.885	102.0	3.749e-26													VOG09560	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_25	NC_010237	NC_010237	25	10104	11150	-1	D			YP_001648914.1	YP_001648914.1 serine-threonine kinase [Escherichia phage Min27]	True	0.996	734.0	1.283e-239								Protein kinase domain [PF00069.28]; Protein tyrosine and serine/threonine kinase [PF07714.20]					VOG00098	sp|Q5UQC1|YL232_MIMIV Putative serine/threonine-protein kinase L232; Xh	Xh	0	False	
NC_010237_26	NC_010237	NC_010237	26	11144	11605	-1	E			YP_009908370.1	YP_009908370.1 RuvC-like Holliday junction resolvase [Stx2-converting phage Stx2a_F451]	False	0.925	299.0	1.949e-92													VOG09561	REFSEQ RuvC-like Holliday junction resolvase; Xu	Xu	0	False	
NC_010237_27	NC_010237	NC_010237	27	11673	12014	-1	D			YP_009908371.1	YP_009908371.1 DUF3024 domain-containing protein [Stx2-converting phage Stx2a_F451]	False	1.0	245.0	1.2660000000000001e-74								Protein of unknown function (DUF3024) [PF11225.11]					VOG09562	REFSEQ DUF3024 domain-containing protein; Xu	Xu	0	False	
NC_010237_28	NC_010237	NC_010237	28	12075	12782	-1	D			YP_009908451.1	YP_009908451.1 transcriptional repressor [Stx converting phage vB_EcoS_P27]	True	0.972	483.0	7.296e-155	MER0151155	S24	MER0151155 - family S24 unassigned peptidases (Escherichia fergusonii) [S24.UPW]#S24#{peptidase unit: 90-230}~source CAQ89575~	False	0.989	297.0	7.565e-90	Peptidase S24-like [PF00717.26]								0	False	P
NC_010237_29	NC_010237	NC_010237	29	12861	13088	1	E			YP_009168119.1	YP_009168119.1 transcriptional repressor [Escherichia phage vB_EcoP_24B]	False	0.96	154.0	1.02e-43													VOG00194	sp|P18679|RCRO_BPHK0 8.4 kDa cro protein; Xu	Xu	0	False	
NC_010237_30	NC_010237	NC_010237	30	13227	13526	1	D			YP_009168120.1	YP_009168120.1 CII-like transcriptional activator [Escherichia phage vB_EcoP_24B]	False	0.964	203.0	2.2549999999999998e-60								Bacteriophage CII protein [PF05269.14]								0	False	
NC_010237_31	NC_010237	NC_010237	31	13549	13692	1	E																								0	False	
NC_010237_32	NC_010237	NC_010237	32	13689	14357	1	D			YP_001648920.1	YP_001648920.1 replication initiation O-like [Escherichia phage Min27]	True	0.936	437.0	3.0389999999999998e-139								Helix-turn-helix domain [PF13730.9]					VOG00234	REFSEQ replication initiation protein; Xu	Xu	0	False	
NC_010237_33	NC_010237	NC_010237	33	14575	17157	1	C	K17680	twinkle protein [EC:5.6.2.3]	YP_001648921.1	YP_001648921.1 putative replication protein P [Escherichia phage Min27]	True	0.988	1796.0	0.0	MER0277042	N09	MER0277042 - family N9 unassigned peptide lyases (Pedosphaera parvula) [N09.UPW]#N09#{peptidase unit: 492-830}~source EEF63349~	False	0.239	78.0	7.828e-13	Toprim-like [PF13155.9]; Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]					VOG00185	sp|O64206|VG13_BPMD2 Gene 13 protein; Xu	Xu	0	False	P
NC_010237_34	NC_010237	NC_010237	34	17148	17483	1	E			YP_001648922.1	YP_001648922.1 DNA primase [Escherichia phage Min27]	False	0.963	227.0	1.718e-68																0	False	
NC_010237_35	NC_010237	NC_010237	35	17484	17753	1	E			YP_009168123.1	YP_009168123.1 hypothetical protein APL45_gp31 [Escherichia phage vB_EcoP_24B]	False	0.97	184.0	5.377999999999998e-54													VOG11941	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_36	NC_010237	NC_010237	36	17750	17842	1	E			YP_009168124.1	YP_009168124.1 hypothetical protein APL45_gp32 [Escherichia phage vB_EcoP_24B]	False	0.964	63.0	3.503e-13													VOG07479	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_37	NC_010237	NC_010237	37	17839	18054	1	E			YP_001648924.1	YP_001648924.1 hypothetical protein pMIN27_33 [Escherichia phage Min27]	False	0.937	142.0	1.113e-39													VOG10969	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_38	NC_010237	NC_010237	38	18065	18235	1	C	K19779	endodeoxyribonuclease RalR [EC:3.1.-.-]	NP_049492.1	NP_049492.1 Lar-like restriction alleviation protein [Escherichia phage 933W]	False	1.0	128.0	4.653e-35								Restriction alleviation protein Lar [PF14354.9]								0	False	
NC_010237_39	NC_010237	NC_010237	39	18259	18705	1	D			YP_001648925.1	YP_001648925.1 NinB/ Orf homologous recombination mediator [Escherichia phage Min27]	False	0.971	305.0	9.823e-95								NinB protein [PF05772.15]					VOG00692	sp|P03765|NINB_LAMBD Protein ninB; Xu	Xu	0	False	
NC_010237_40	NC_010237	NC_010237	40	18702	19229	1	D			YP_009909549.1	YP_009909549.1 DNA methyltransferase [Escherichia phage 1H12]	True	1.0	374.0	2.701e-118								DNA N-6-adenine-methyltransferase (Dam) [PF05869.14]								0	False	
NC_010237_41	NC_010237	NC_010237	41	19686	20363	1	D			YP_001648927.1	YP_001648927.1 anti-repressor Ant [Escherichia phage Min27]	True	0.985	470.0	2.059e-150								ORF6N domain [PF10543.12]; P22AR C-terminal domain [PF10548.12]					VOG01357	REFSEQ anti-repressor; Xu	Xu	0	False	
NC_010237_42	NC_010237	NC_010237	42	20438	21160	1	C	K07741	anti-repressor protein	YP_001648928.1	YP_001648928.1 anti-repressor [Escherichia phage Min27]	True	0.937	474.0	1.787e-151								Phage antirepressor protein KilAC domain [PF03374.17]; Phage regulatory protein Rha (Phage_pRha) [PF09669.13]					VOG01357	REFSEQ anti-repressor; Xu	Xu	0	False	
NC_010237_43	NC_010237	NC_010237	43	21160	21765	1	D			YP_009168133.1	YP_009168133.1 NinG/ Rap DNA junction specific endonuclease [Escherichia phage vB_EcoP_24B]	True	0.969	412.0	6.564000000000002e-131								Bacteriophage Lambda NinG protein [PF05766.15]					VOG00093	sp|P69175|NING_BPVT2 Protein ninG; Xu	Xu	0	False	
NC_010237_44	NC_010237	NC_010237	44	21762	21956	1	D			YP_009601921.1	YP_009601921.1 NinH family protein [Escherichia phage PA28]	False	1.0	138.0	1.855e-38								Phage NinH protein [PF06322.14]					VOG07483	sp|P03771|NINH_LAMBD Protein ninH; Xu	Xu	0	False	
NC_010237_45	NC_010237	NC_010237	45	21949	22383	1	D			YP_009601922.1	YP_009601922.1 antitermination protein [Escherichia phage PA28]	False	1.0	311.0	5.186e-97								Phage antitermination protein Q [PF06530.15]					VOG01606	sp|O48429|REGQ_BPH19 Antitermination protein Q; Xu	Xu	0	False	
NC_010237_46	NC_010237	NC_010237	46	23167	24126	1	C	K11006	shiga toxin subunit A	YP_009601924.1	YP_009601924.1 Shiga toxin subunit A [Escherichia phage PA28]	True	0.939	630.0	4.47e-204								Ribosome inactivating protein [PF00161.22]					VOG08638	sp|P10149|STXA_BPH30 Shiga-like toxin 1 subunit A; Xh	Xh	0	False	
NC_010237_47	NC_010237	NC_010237	47	24138	24407	1	C	K11007	shiga toxin subunit B	YP_009601925.1	YP_009601925.1 Shiga toxin subunit B [Escherichia phage PA28]	False	0.962	183.0	1.906e-53								Shiga-like toxin beta subunit [PF02258.19]					VOG03705	sp|P69178|STXB_BPH30 Shiga-like toxin 1 subunit B; Xh	Xh	0	False	
NC_010237_48	NC_010237	NC_010237	48	24894	26831	1	D			YP_001648934.1	YP_001648934.1 SASA family carbohydrate esterase [Escherichia phage Min27]	True	0.963	1309.0	0.0								Family of unknown function (DUF6645) [PF20350.1]; Carbohydrate esterase, sialic acid-specific acetylesterase [PF03629.21]; Domain of unknown function (DUF1737) [PF08410.13]					VOG03336	REFSEQ SASA family carbohydrate esterase; Xu	Xu	0	False	
NC_010237_49	NC_010237	NC_010237	49	26828	26953	1	E			YP_009187360.1	YP_009187360.1 hypothetical protein (endogenous virus) [Enterobacteria phage VT2phi_272]	False	1.0	94.0	1.4889999999999998e-23													VOG10718	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_50	NC_010237	NC_010237	50	26966	27145	1	D			YP_001648935.1	YP_001648935.1 DUF1378 family protein [Escherichia phage Min27]	False	0.956	121.0	1.187e-32								Protein of unknown function (DUF1378) [PF07125.14]					VOG10717	REFSEQ DUF1378 family protein; Xu	Xu	0	False	
NC_010237_51	NC_010237	NC_010237	51	27186	27431	1	D			YP_001648936.1	YP_001648936.1 DUF826 domain-containing protein [Escherichia phage Min27]	False	0.865	148.0	1.586e-41								Protein of unknown function (DUF826) [PF05696.14]					VOG09564	REFSEQ DUF826 domain-containing protein; Xu	Xu	0	False	
NC_010237_52	NC_010237	NC_010237	52	27509	27724	1	D			YP_001648937.1	YP_001648937.1 holin [Escherichia phage Min27]	False	0.979	149.0	3.726000000000001e-42								Bacteriophage P21 holin S [PF04971.15]; Bacteriophage holin family HP1 [PF16080.8]					VOG01566	sp|Q6XQ99|HOLIN_BPT1 Holin; XhXp	Xh;Xp	0	False	
NC_010237_53	NC_010237	NC_010237	53	27729	28262	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_001648938.1	YP_001648938.1 lysozyme [Escherichia phage Min27]	True	1.0	379.0	4.917e-120								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
NC_010237_54	NC_010237	NC_010237	54	28382	28501	1	E			YP_009907804.1	YP_009907804.1 hypothetical protein H3H22_gp17 [Escherichia phage Lyz12581Vzw]	False	0.994	84.0	2.7350000000000005e-20													VOG17904	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_55	NC_010237	NC_010237	55	28533	29102	1	D			YP_009908398.1	YP_009908398.1 anti-repressor Ant [Stx2-converting phage Stx2a_F451]	True	0.98	393.0	1.915e-124								P22_AR N-terminal domain [PF10547.12]; ORF11CD3 domain [PF10549.12]								0	False	
NC_010237_56	NC_010237	NC_010237	56	29102	29248	1	E			YP_001449287.1	YP_001449287.1 hypothetical protein PBV4795_ORF50 [Enterobacteria phage BP-4795]	False	0.861	88.0	1.838e-21													VOG11960	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_57	NC_010237	NC_010237	57	29256	29720	1	C	K14744	prophage endopeptidase [EC:3.4.-.-]	YP_001648940.1	YP_001648940.1 Rz-like spanin [Escherichia phage Min27]	False	0.905	293.0	1.6969999999999996e-90	MER0001304	X19	MER0001304 - murein endopeptidase (bacteriophage) () [X19.001]#X19#{peptidase unit: 1-153}~source ENPP_LAMBD~	False	0.745	203.0	5.626e-59	Bacteriophage Rz lysis protein [PF03245.16]					VOG02030	sp|P10305|SPAN1_BPT3 Spanin, inner membrane subunit; XhXp	Xh;Xp	0	False	
NC_010237_58	NC_010237	NC_010237	58	29701	30045	-1	D			YP_001648941.1	YP_001648941.1 Bor-like outer membrane protein [Escherichia phage Min27]	False	0.968	235.0	4.913000000000001e-71								Bor protein [PF06291.14]					VOG09563	sp|P19592|ISS_ECOLX Protein iss; Xh	Xh	0	False	
NC_010237_59	NC_010237	NC_010237	59	30454	31260	1	E			YP_009908403.1	YP_009908403.1 terminase [Stx2-converting phage Stx2a_F451]	True	0.93	524.0	1.986e-168													VOG00368	sp|P45915|YQAS_BACSU Uncharacterized protein YqaS; Xu	Xu	0	False	
NC_010237_60	NC_010237	NC_010237	60	31241	32947	1	E			YP_001648943.1	YP_001648943.1 terminase [Escherichia phage Min27]	True	0.98	1175.0	0.0													VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_61	NC_010237	NC_010237	61	32947	33645	1	D			YP_001648944.1	YP_001648944.1 portal protein [Escherichia phage Min27]	True	0.99	487.0	3.7050000000000005e-156								Phage P22-like portal protein [PF16510.8]								0	False	
NC_010237_62	NC_010237	NC_010237	62	33605	33733	-1	E																								0	False	
NC_010237_63	NC_010237	NC_010237	63	33748	35091	1	D			YP_009907923.1	YP_009907923.1 portal protein [Escherichia phage ArgO145]	True	0.909	850.0	1.053e-277								Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	V
NC_010237_64	NC_010237	NC_010237	64	35249	36256	1	E			YP_009907924.1	YP_009907924.1 hypothetical protein H3H23_gp65 [Escherichia phage ArgO145]	True	0.913	641.0	1.3880000000000002e-207													VOG03973	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_65	NC_010237	NC_010237	65	36280	37488	1	D			YP_001648947.1	YP_001648947.1 major head protein [Escherichia phage Min27]	True	0.971	824.0	1.014e-269								Protein of unknown function (DUF4043) [PF13252.9]					VOG00920	sp|I7H0H9|ORF14_BPKHP Major structural protein ORF14; Xu	Xu	0	False	
NC_010237_66	NC_010237	NC_010237	66	37550	37939	1	E			YP_009180947.1	YP_009180947.1 virion structural protein [Escherichia phage PA2]	False	0.914	249.0	1.169e-75													VOG09566	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_010237_67	NC_010237	NC_010237	67	37989	38450	1	E			YP_009180948.1	YP_009180948.1 hypothetical protein AS349_gp66 [Escherichia phage PA2]	False	0.924	298.0	2.673e-92													VOG09567	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_68	NC_010237	NC_010237	68	38434	38997	1	E			YP_009908007.1	YP_009908007.1 virion structural protein [Escherichia phage SH2026Stx1]	True	0.963	381.0	2.244e-120													VOG04793	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_010237_69	NC_010237	NC_010237	69	38997	39647	1	D			YP_009908248.1	YP_009908248.1 structural protein [Stx converting phage vB_EcoS_ST2-8624]	True	0.973	445.0	5.716e-142								Family of unknown function (DUF6682) [PF20387.1]					VOG04792	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_010237_70	NC_010237	NC_010237	70	39644	41581	1	D			YP_009180951.1	YP_009180951.1 tail fiber protein [Escherichia phage PA2]	True	0.87	1166.0	0.0								Putative prophage tail fibre C-terminus [PF06820.15]; Prophage tail fibre N-terminal [PF08400.13]; Collagen triple helix repeat (20 copies) [PF01391.21]; Phage tail fibre repeat [PF03406.16]					VOG32463	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_010237_71	NC_010237	NC_010237	71	41583	41852	1	D			YP_009908250.1	YP_009908250.1 tail fiber protein [Stx converting phage vB_EcoS_ST2-8624]	False	0.989	188.0	2.2760000000000003e-55								Putative prophage tail fibre C-terminus [PF06820.15]					VOG09568	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_010237_72	NC_010237	NC_010237	72	41992	42180	1	E			YP_009908251.1	YP_009908251.1 hypothetical protein H3H27_gp64 [Stx converting phage vB_EcoS_ST2-8624]	False	1.0	135.0	2.111e-37													VOG09569	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_73	NC_010237	NC_010237	73	42475	43872	1	E			YP_001648955.1	YP_001648955.1 internal virion protein [Escherichia phage Min27]	True	0.988	971.0	2.434e-319													VOG04218	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_74	NC_010237	NC_010237	74	44097	45407	1	D			YP_001648957.1	YP_001648957.1 tail fiber protein [Escherichia phage Min27]	True	0.944	865.0	2.92e-283								Domain of unknown function (DUF1983) [PF09327.14]								0	False	
NC_010237_75	NC_010237	NC_010237	75	45382	45660	1	E			YP_009908175.1	YP_009908175.1 outer membrane protein [Stx1 converting phage AU6Stx1]	False	1.0	205.0	4.508e-61													VOG00321	REFSEQ outer membrane protein; Xu	Xu	0	False	
NC_010237_76	NC_010237	NC_010237	76	45666	46184	1	E			YP_001648958.1	YP_001648958.1 membrane associated protein [Escherichia phage Min27]	True	1.0	379.0	3.867e-120													VOG01615	REFSEQ membrane associated protein; Xu	Xu	0	False	
NC_010237_77	NC_010237	NC_010237	77	46375	47103	1	D			YP_001648959.1	YP_001648959.1 Lom outer membrane protein [Escherichia phage Min27]	True	0.97	497.0	2.243e-159								Enterobacterial Ail/Lom protein [PF06316.14]					VOG09570	sp|Q56957|AIL_YERPS Attachment invasion locus protein; Xh	Xh	0	False	
NC_010237_78	NC_010237	NC_010237	78	47344	47484	1	D			YP_009226894.1	YP_009226894.1 MokW-like host killing [Shigella phage 75/02 Stx]	False	0.982	98.0	8.112e-25								Hok/gef family [PF01848.19]					VOG02791	sp|P33236|MOKC_ECOLI Regulatory protein MokC; Xh	Xh	0	False	
NC_010237_79	NC_010237	NC_010237	79	47541	47942	1	E			YP_009187927.1	YP_009187927.1 hypothetical protein AU083_gp69 [Escherichia phage phi191]	False	0.989	280.0	2.073e-86													VOG09571	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_80	NC_010237	NC_010237	80	48036	48692	1	E			NP_049528.1	NP_049528.1 hypothetical protein ST933Wp68 [Escherichia phage 933W]	True	0.91	417.0	4.567e-132													VOG03636	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_81	NC_010237	NC_010237	81	48695	49141	1	E			NP_049529.1	NP_049529.1 hypothetical protein ST933Wp69 [Escherichia phage 933W]	False	0.946	296.0	1.02e-91													VOG09572	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_82	NC_010237	NC_010237	82	49151	49402	1	E			NP_049530.1	NP_049530.1 bacteriocin [Escherichia phage 933W]	False	0.853	149.0	6.775000000000001e-42													VOG09573	REFSEQ bacteriocin; Xu	Xu	0	False	
NC_010237_83	NC_010237	NC_010237	83	49413	49532	1	E			YP_009187922.1	YP_009187922.1 hypothetical protein AU083_gp64 [Escherichia phage phi191]	False	0.936	65.0	1.17e-13																0	False	
NC_010237_84	NC_010237	NC_010237	84	49495	50685	1	E			NP_049531.1	NP_049531.1 hypothetical protein ST933Wp71 [Escherichia phage 933W]	True	0.899	744.0	6.263e-242													VOG09574	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_010237_85	NC_010237	NC_010237	85	50755	54630	1	D			YP_001648965.1	YP_001648965.1 hypothetical protein pMIN27_74 [Escherichia phage Min27]	True	0.931	2519.0	0.0								Large polyvalent protein-associated domain 5 [PF18799.4]					VOG03348	REFSEQ LPD5 domain-containing protein; Xu	Xu	0	False	
NC_010237_86	NC_010237	NC_010237	86	54593	59143	1	D			NP_049532.1	NP_049532.1 LPD5 domain-containing protein [Escherichia phage 933W]	True	0.95	3011.0	0.0								Large polyvalent protein associated domain 38 [PF18857.4]; Phage MuF-C-terminal domain [PF18819.4]; Large polyvalent protein-associated domain 1 [PF18796.4]					VOG03348	REFSEQ LPD5 domain-containing protein; Xu	Xu	0	False	F
NC_010237_87	NC_010237	NC_010237	87	59266	59361	1	E																					VOG27379	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_010237_88	NC_010237	NC_010237	88	59694	60038	-1	D			YP_001648968.1	YP_001648968.1 YgiW/YdeI family stress tolerance OB fold protein [Escherichia phage Min27]	False	0.923	222.0	8.814999999999999e-67								Bacterial OB fold (BOF) protein [PF04076.16]					VOG09576	sp|P0ADU5|YGIW_ECOLI Protein YgiW; Xh	Xh	0	False	F
NC_010237_89	NC_010237	NC_010237	89	60158	60370	-1	C	K18919	protein HokC/D	YP_001648969.1	YP_001648969.1 MokW-like host killing [Escherichia phage Min27]	False	0.901	134.0	5.964e-37								Hok/gef family [PF01848.19]					VOG02791	sp|P33236|MOKC_ECOLI Regulatory protein MokC; Xh	Xh	0	False	F
