	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028805_11	NC_028805	NC_028805	11	9798	10052	1	E			YP_009199078.1	YP_009199078.1 hypothetical protein AVV11_gp174 [Brevibacillus phage Jenst]	False	1.0	185.0	2.229e-54																0	False	T
NC_028805_12	NC_028805	NC_028805	12	10056	10208	1	E			YP_009199079.1	YP_009199079.1 hypothetical protein AVV11_gp173 [Brevibacillus phage Jenst]	False	0.975	105.0	2.407e-27																0	False	T
NC_028805_13	NC_028805	NC_028805	13	10208	10810	1	E			YP_009199080.1	YP_009199080.1 hypothetical protein AVV11_gp172 [Brevibacillus phage Jenst]	True	0.926	390.0	4.027e-123																0	False	T
NC_028805_14	NC_028805	NC_028805	14	10810	11577	1	C	K00857	thymidine kinase [EC:2.7.1.21]	YP_009199081.1	YP_009199081.1 thymidine kinase [Brevibacillus phage Jenst]	True	0.961	517.0	3.14e-166								Thymidine kinase [PF00265.21]								0	False	T
NC_028805_15	NC_028805	NC_028805	15	11579	13249	1	D			YP_009199082.1	YP_009199082.1 putative terminase large subunit [Brevibacillus phage Jenst]	True	0.979	1150.0	0.0								Terminase large subunit, ATPase domain [PF03354.18]					VOG01311	REFSEQ terminase; Xu	Xu	0	False	T
NC_028805_16	NC_028805	NC_028805	16	13642	13929	1	E			YP_009199083.1	YP_009199083.1 hypothetical protein AVV11_gp169 [Brevibacillus phage Jenst]	False	0.972	197.0	2.915e-58																0	False	T
NC_028805_17	NC_028805	NC_028805	17	13991	15433	1	E			YP_009199084.1	YP_009199084.1 portal protein [Brevibacillus phage Jenst]	True	0.944	952.0	1.807e-312													VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	T
NC_028805_18	NC_028805	NC_028805	18	15517	16989	1	E			YP_009199085.1	YP_009199085.1 hypothetical protein AVV11_gp167 [Brevibacillus phage Jenst]	True	0.941	969.0	5.167e-318																0	False	T
NC_028805_19	NC_028805	NC_028805	19	17010	17411	1	E			YP_009199086.1	YP_009199086.1 hypothetical protein AVV11_gp166 [Brevibacillus phage Jenst]	False	0.933	262.0	3.077e-80																0	False	T
NC_028805_20	NC_028805	NC_028805	20	17430	18428	1	D			YP_009199087.1	YP_009199087.1 major head protein [Brevibacillus phage Jenst]	True	0.963	674.0	3.851e-219								Phage major capsid protein E [PF03864.18]					VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	VT
NC_028805_21	NC_028805	NC_028805	21	18514	18909	1	E			YP_009199088.1	YP_009199088.1 hypothetical protein AVV11_gp164 [Brevibacillus phage Jenst]	False	0.878	241.0	5.195e-73																0	False	T
NC_028805_22	NC_028805	NC_028805	22	18925	19356	1	E			YP_009199089.1	YP_009199089.1 hypothetical protein AVV11_gp163 [Brevibacillus phage Jenst]	False	0.943	285.0	5.536999999999999e-88																0	False	T
NC_028805_23	NC_028805	NC_028805	23	19343	19960	1	E			YP_009199090.1	YP_009199090.1 hypothetical protein AVV11_gp162 [Brevibacillus phage Jenst]	True	0.949	411.0	2.803e-130																0	False	T
NC_028805_24	NC_028805	NC_028805	24	19965	20594	1	E			YP_009199091.1	YP_009199091.1 hypothetical protein AVV11_gp161 [Brevibacillus phage Jenst]	True	0.989	438.0	8.734e-140																0	False	T
NC_028805_25	NC_028805	NC_028805	25	20599	21045	1	E			YP_009199092.1	YP_009199092.1 hypothetical protein AVV11_gp160 [Brevibacillus phage Jenst]	False	0.978	307.0	1.478e-95																0	False	T
NC_028805_26	NC_028805	NC_028805	26	21063	22121	1	E			YP_009199093.1	YP_009199093.1 virion structural protein [Brevibacillus phage Jenst]	True	0.932	689.0	8.472999999999999e-224																0	False	T
NC_028805_27	NC_028805	NC_028805	27	22266	22757	1	E			YP_009199094.1	YP_009199094.1 putative DNA polymerase III subunit gamma/tau [Brevibacillus phage Jenst]	False	0.927	307.0	4.151e-95																0	False	T
NC_028805_28	NC_028805	NC_028805	28	22859	23083	1	E			YP_009199095.1	YP_009199095.1 hypothetical protein AVV11_gp157 [Brevibacillus phage Jenst]	False	0.992	157.0	5.619999999999999e-45																0	False	T
NC_028805_29	NC_028805	NC_028805	29	23153	28369	1	E			YP_009199096.1	YP_009199096.1 tail length tape measure protein [Brevibacillus phage Jenst]	True	0.916	3328.0	0.0																0	False	T
NC_028805_30	NC_028805	NC_028805	30	28432	29052	1	E			YP_009199097.1	YP_009199097.1 S-layer homology domain-containing protein [Brevibacillus phage Jenst]	True	0.974	425.0	3.441e-135																0	False	T
NC_028805_31	NC_028805	NC_028805	31	29055	30098	1	E			YP_009199098.1	YP_009199098.1 hypothetical protein AVV11_gp154 [Brevibacillus phage Jenst]	True	1.0	737.0	1.348e-240																0	False	T
NC_028805_32	NC_028805	NC_028805	32	30111	33590	1	D			YP_009199099.1	YP_009199099.1 putative peptidase M23 [Brevibacillus phage Jenst]	True	0.984	2407.0	0.0	MER0478714	M23B	MER0478714 - subfamily M23B unassigned peptidases (Brevibacillus laterosporus) [M23.UPB]#M23B#{peptidase unit: 55-238}~source ZP_08642267~	False	0.652	238.0	1.387e-61	Peptidase family M23 [PF01551.25]; 3D domain [PF06725.14]					VOG04362	REFSEQ peptidase; Xu	Xu	0	False	PT
NC_028805_33	NC_028805	NC_028805	33	33679	34098	1	E			YP_009199100.1	YP_009199100.1 hypothetical protein AVV11_gp152 [Brevibacillus phage Jenst]	False	0.96	283.0	3.0370000000000003e-87																0	False	T
NC_028805_34	NC_028805	NC_028805	34	34102	34488	1	E			YP_009199101.1	YP_009199101.1 virion structural protein [Brevibacillus phage Jenst]	False	1.0	274.0	1.3530000000000002e-84																0	False	T
NC_028805_35	NC_028805	NC_028805	35	34505	37177	1	E			YP_009199102.1	YP_009199102.1 virion structural protein [Brevibacillus phage Jenst]	True	0.985	1851.0	0.0																0	False	T
NC_028805_36	NC_028805	NC_028805	36	37224	38684	1	E			YP_009199103.1	YP_009199103.1 virion structural protein [Brevibacillus phage Jenst]	True	0.997	1025.0	0.0																0	False	T
NC_028805_37	NC_028805	NC_028805	37	38717	40534	1	D			YP_009199104.1	YP_009199104.1 virion structural protein [Brevibacillus phage Jenst]	True	0.981	1254.0	0.0								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	T
NC_028805_38	NC_028805	NC_028805	38	40563	44294	1	E			YP_009199105.1	YP_009199105.1 hypothetical protein AVV11_gp147 [Brevibacillus phage Jenst]	True	0.926	2410.0	0.0																0	False	T
NC_028805_39	NC_028805	NC_028805	39	44304	45386	1	E			YP_009199106.1	YP_009199106.1 cell adhesion protein [Brevibacillus phage Jenst]	True	1.0	768.0	5.246000000000001e-251													VOG29110	REFSEQ cell adhesion protein; Xu	Xu	0	False	T
NC_028805_40	NC_028805	NC_028805	40	45401	46240	1	E			YP_009199107.1	YP_009199107.1 hypothetical protein AVV11_gp145 [Brevibacillus phage Jenst]	True	0.967	570.0	4.382000000000001e-184																0	False	T
NC_028805_41	NC_028805	NC_028805	41	46321	46680	1	E			YP_009199108.1	YP_009199108.1 hypothetical protein AVV11_gp144 [Brevibacillus phage Jenst]	False	0.946	239.0	2.659e-72																0	False	T
NC_028805_42	NC_028805	NC_028805	42	46822	47295	1	E			YP_009199109.1	YP_009199109.1 hypothetical protein AVV11_gp143 [Brevibacillus phage Jenst]	False	0.947	314.0	7.756e-98													VOG14147	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_43	NC_028805	NC_028805	43	47337	47939	1	E			YP_009199110.1	YP_009199110.1 hypothetical protein AVV11_gp142 [Brevibacillus phage Jenst]	True	1.0	426.0	7.322e-136													VOG14145	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_44	NC_028805	NC_028805	44	48041	50938	1	D			YP_009199111.1	YP_009199111.1 putative regulator of chromosome condensation protein [Brevibacillus phage Jenst]	True	0.989	2016.0	0.0								Concanavalin A-like lectin/glucanases superfamily [PF13385.9]; Pentaxin family [PF00354.20]					VOG00046	sp|Q9FN03|UVR8_ARATH Ultraviolet-B receptor UVR8; Xh	Xh	0	False	MKT
NC_028805_45	NC_028805	NC_028805	45	50963	53290	1	D			YP_009199112.1	YP_009199112.1 regulator of chromosome condensation [Brevibacillus phage Jenst]	True	0.976	1596.0	0.0								Regulator of chromosome condensation (RCC1) repeat [PF00415.21]; Regulator of chromosome condensation (RCC1) repeat [PF13540.9]					VOG00046	sp|Q9FN03|UVR8_ARATH Ultraviolet-B receptor UVR8; Xh	Xh	0	False	T
NC_028805_46	NC_028805	NC_028805	46	53335	58044	1	D			YP_009199113.1	YP_009199113.1 hypothetical protein AVV11_gp139 [Brevibacillus phage Jenst]	True	0.941	3096.0	0.0								Disaggregatase related repeat [PF06848.14]					VOG04243	REFSEQ gp367; Xu	Xu	0	False	T
NC_028805_47	NC_028805	NC_028805	47	58096	58974	-1	D			YP_009199114.1	YP_009199114.1 integrase [Brevibacillus phage Jenst]	True	0.967	593.0	1.271e-191								Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]; Phage integrase SAM-like domain [PF13102.9]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	True	VT
NC_028805_48	NC_028805	NC_028805	48	59071	59367	1	E			YP_009199115.1	YP_009199115.1 hol-like chemotaxis [Brevibacillus phage Jenst]	False	0.87	179.0	3.721e-52													VOG02582	REFSEQ hol-like chemotaxis; Xu	Xu	0	False	T
NC_028805_49	NC_028805	NC_028805	49	59369	59728	1	E			YP_009199116.1	YP_009199116.1 hypothetical protein AVV11_gp136 [Brevibacillus phage Jenst]	False	0.909	228.0	9.819e-69																0	False	T
NC_028805_50	NC_028805	NC_028805	50	59746	60528	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	YP_009199117.1	YP_009199117.1 endolysin [Brevibacillus phage Jenst]	True	0.991	546.0	4.018e-176								N-acetylmuramoyl-L-alanine amidase [PF01510.28]								0	False	T
NC_028805_51	NC_028805	NC_028805	51	60529	60828	1	E			YP_009199118.1	YP_009199118.1 hypothetical protein AVV11_gp134 [Brevibacillus phage Jenst]	False	0.879	183.0	1.654e-53													VOG29112	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_52	NC_028805	NC_028805	52	61115	61381	1	D			YP_009199119.1	YP_009199119.1 replication terminator [Brevibacillus phage Jenst]	False	0.924	173.0	4.93e-50								Replication terminator protein [PF02334.19]								0	False	T
NC_028805_53	NC_028805	NC_028805	53	61813	62010	1	D			YP_009199121.1	YP_009199121.1 DUF5348 domain-containing protein [Brevibacillus phage Jenst]	False	1.0	144.0	1.229e-40								Domain of unknown function (DUF5348) [PF17295.5]								0	False	T
NC_028805_54	NC_028805	NC_028805	54	62026	62262	-1	E			YP_009199122.1	YP_009199122.1 hypothetical protein AVV11_gp130 [Brevibacillus phage Jenst]	False	1.0	175.0	4.492e-51																0	False	T
NC_028805_55	NC_028805	NC_028805	55	62372	62803	-1	E			YP_009199123.1	YP_009199123.1 putative DNA/RNA helicase [Brevibacillus phage Jenst]	False	0.943	285.0	5.536999999999999e-88																0	False	T
NC_028805_56	NC_028805	NC_028805	56	62892	63452	1	E			YP_009199124.1	YP_009199124.1 hypothetical protein AVV11_gp128 [Brevibacillus phage Jenst]	True	0.938	368.0	7.111e-116																0	False	T
NC_028805_57	NC_028805	NC_028805	57	63496	64077	-1	E			YP_009199125.1	YP_009199125.1 hypothetical protein AVV11_gp127 [Brevibacillus phage Jenst]	True	0.93	378.0	3.723e-119													VOG29113	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_58	NC_028805	NC_028805	58	64390	65175	-1	D			YP_009199126.1	YP_009199126.1 putative metal-dependent enzyme [Brevibacillus phage Jenst]	True	0.911	474.0	4.777e-151								Protein of unknown function (DUF1385) [PF07136.14]								0	False	T
NC_028805_59	NC_028805	NC_028805	59	65344	65898	1	E			YP_009199127.1	YP_009199127.1 hypothetical protein AVV11_gp125 [Brevibacillus phage Jenst]	True	0.973	379.0	6.872e-120																0	False	T
NC_028805_60	NC_028805	NC_028805	60	66101	66601	-1	D			YP_009199128.1	YP_009199128.1 putative DNA-binding protein [Brevibacillus phage Jenst]	False	0.937	328.0	1.901e-102								Helix-turn-helix domain [PF13560.9]; Cro/C1-type HTH DNA-binding domain [PF13443.9]; Helix-turn-helix domain [PF12844.10]								0	False	T
NC_028805_61	NC_028805	NC_028805	61	66975	67589	-1	D			YP_009199130.1	YP_009199130.1 DNA polymerase exonuclease subunit [Brevibacillus phage Jenst]	True	0.985	426.0	1.215e-135								Exonuclease [PF00929.27]					VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	T
NC_028805_62	NC_028805	NC_028805	62	67591	67881	-1	D			YP_009199131.1	YP_009199131.1 hypothetical protein AVV11_gp121 [Brevibacillus phage Jenst]	False	0.971	199.0	6.301e-59								Thioredoxin [PF00085.23]								0	False	T
NC_028805_63	NC_028805	NC_028805	63	67856	68116	-1	D			YP_009199132.1	YP_009199132.1 putative thioredoxin [Brevibacillus phage Jenst]	False	0.932	170.0	2.98e-49								Thioredoxin [PF00085.23]; Thioredoxin domain [PF13192.9]; Glutaredoxin-like domain (DUF836) [PF05768.17]								0	False	T
NC_028805_64	NC_028805	NC_028805	64	68163	68429	-1	E			YP_009199133.1	YP_009199133.1 hypothetical protein AVV11_gp119 [Brevibacillus phage Jenst]	False	0.913	170.0	3.29e-49																0	False	T
NC_028805_65	NC_028805	NC_028805	65	68429	68773	-1	E			YP_009199134.1	YP_009199134.1 hypothetical protein AVV11_gp118 [Brevibacillus phage Jenst]	False	0.911	219.0	1.1040000000000001e-65																0	False	T
NC_028805_66	NC_028805	NC_028805	66	68861	69817	-1	D			YP_009199135.1	YP_009199135.1 RNA polymerase sigma factor [Brevibacillus phage Jenst]	True	0.934	625.0	3.517e-202								Bacterial regulatory proteins, luxR family [PF00196.22]								0	False	T
NC_028805_67	NC_028805	NC_028805	67	69820	70416	-1	E			YP_009199136.1	YP_009199136.1 Mu Gam-like end protection [Brevibacillus phage Jenst]	True	0.928	387.0	3.333e-122													VOG02333	sp|P06023|GAM_BPMU Putative DNA ends protecting protein gam; XhXp	Xp;Xh	0	False	T
NC_028805_68	NC_028805	NC_028805	68	70532	70873	-1	D			YP_009199137.1	YP_009199137.1 DNA binding protein [Brevibacillus phage Jenst]	False	0.943	226.0	4.887e-68								Bacterial DNA-binding protein [PF00216.24]					VOG02563	sp|P0A3H0|DBH_GEOSE DNA-binding protein HU; Xr	Xr	0	False	VT
NC_028805_69	NC_028805	NC_028805	69	70949	71581	-1	D			YP_009199138.1	YP_009199138.1 transglycosylase [Brevibacillus phage Jenst]	True	0.944	418.0	8.866999999999999e-133								Transglycosylase SLT domain [PF01464.23]; Lysozyme-like [PF13702.9]	GH23	GH23 lysozyme type G (EC 3.2.1.17); peptidoglycan lyase (EC 4.2.2.n1) also known in the literature as peptidoglycan lytic transglycosylase; chitinase (EC 3.2.1.14)	3.2.1.17,3.2.1.17_or_4.2.2.n1,4.2.2.n1	GH23.hmm				0	False	T
NC_028805_70	NC_028805	NC_028805	70	71585	72370	-1	E			YP_009199139.1	YP_009199139.1 putative deoxynucleoside monophosphate kinase [Brevibacillus phage Jenst]	True	0.959	528.0	6.109e-170													VOG02121	sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase; Xh	Xh	0	False	T
NC_028805_71	NC_028805	NC_028805	71	72470	72793	-1	E			YP_009199140.1	YP_009199140.1 hypothetical protein AVV11_gp112 [Brevibacillus phage Jenst]	False	0.987	225.0	6.8619999999999995e-68																0	False	T
NC_028805_72	NC_028805	NC_028805	72	72806	73528	-1	E			YP_009199141.1	YP_009199141.1 RNA polymerase sigma factor [Brevibacillus phage Jenst]	True	0.964	489.0	1.118e-156																0	False	T
NC_028805_73	NC_028805	NC_028805	73	73624	75903	-1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	YP_009199142.1	YP_009199142.1 putative ribonucleotide-diphosphate reductase subunit alpha [Brevibacillus phage Jenst]	True	0.976	1562.0	0.0								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]					VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKET
NC_028805_74	NC_028805	NC_028805	74	75971	76213	-1	E			YP_009199143.1	YP_009199143.1 hypothetical protein AVV11_gp109 [Brevibacillus phage Jenst]	False	0.963	164.0	2.5469999999999996e-47																0	False	T
NC_028805_75	NC_028805	NC_028805	75	76210	76545	-1	E			YP_009199144.1	YP_009199144.1 hypothetical protein AVV11_gp108 [Brevibacillus phage Jenst]	False	0.945	222.0	7.619e-67																0	False	T
NC_028805_76	NC_028805	NC_028805	76	76722	77312	-1	E			YP_009199145.1	YP_009199145.1 hydrolase [Brevibacillus phage Jenst]	True	0.957	396.0	1.562e-125													VOG02193	REFSEQ hydrolase; Xu	Xu	0	False	T
NC_028805_77	NC_028805	NC_028805	77	77340	77822	-1	E			YP_009199146.1	YP_009199146.1 hypothetical protein AVV11_gp106 [Brevibacillus phage Jenst]	False	0.883	296.0	1.808e-91																0	False	T
NC_028805_78	NC_028805	NC_028805	78	77941	78123	-1	E			YP_009199147.1	YP_009199147.1 hypothetical protein AVV11_gp105 [Brevibacillus phage Jenst]	False	0.939	121.0	1.716e-32																0	False	T
NC_028805_79	NC_028805	NC_028805	79	78090	78209	-1	E																								0	False	T
NC_028805_80	NC_028805	NC_028805	80	78209	78481	-1	E			YP_009199148.1	YP_009199148.1 hypothetical protein AVV11_gp104 [Brevibacillus phage Jenst]	False	0.97	186.0	1.162e-54													VOG18088	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_81	NC_028805	NC_028805	81	78575	78772	-1	E			YP_009199149.1	YP_009199149.1 hypothetical protein AVV11_gp103 [Brevibacillus phage Jenst]	False	1.0	142.0	5.988e-40													VOG02113	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_82	NC_028805	NC_028805	82	78971	79177	-1	E			YP_009199151.1	YP_009199151.1 putative phosphomannomutase [Brevibacillus phage Jenst]	False	0.996	145.0	5.534999999999998e-41																0	False	T
NC_028805_83	NC_028805	NC_028805	83	79200	79484	-1	E			YP_009199152.1	YP_009199152.1 hypothetical protein AVV11_gp100 [Brevibacillus phage Jenst]	False	1.0	202.0	4.551e-60													VOG14781	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_84	NC_028805	NC_028805	84	79550	79696	-1	E			YP_009199153.1	YP_009199153.1 hypothetical protein AVV11_gp099 [Brevibacillus phage Jenst]	False	1.0	111.0	1.861e-29																1	False	T
NC_028805_85	NC_028805	NC_028805	85	79698	79850	-1	E			YP_009199154.1	YP_009199154.1 hypothetical protein AVV11_gp098 [Brevibacillus phage Jenst]	False	1.0	109.0	7.346999999999998e-29																0	False	T
NC_028805_86	NC_028805	NC_028805	86	79881	80135	-1	E			YP_009199155.1	YP_009199155.1 hypothetical protein AVV11_gp097 [Brevibacillus phage Jenst]	False	0.874	155.0	6.173999999999999e-44																0	False	T
NC_028805_87	NC_028805	NC_028805	87	80138	80410	-1	E			YP_009199156.1	YP_009199156.1 hypothetical protein AVV11_gp096 [Brevibacillus phage Jenst]	False	0.927	177.0	1.6769999999999997e-51													VOG02649	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_88	NC_028805	NC_028805	88	80407	80799	-1	E			YP_009199157.1	YP_009199157.1 Holliday junction resolvase [Brevibacillus phage Jenst]	False	0.962	265.0	2.1279999999999997e-81													VOG00561	REFSEQ Holliday junction resolvase; Xu	Xu	0	False	T
NC_028805_89	NC_028805	NC_028805	89	80796	81077	-1	E			YP_009199158.1	YP_009199158.1 hypothetical protein AVV11_gp094 [Brevibacillus phage Jenst]	False	0.979	194.0	1.761e-57																0	False	T
NC_028805_90	NC_028805	NC_028805	90	81067	82272	-1	C	K03553	recombination protein RecA	YP_009199159.1	YP_009199159.1 UvsX-like recombinase [Brevibacillus phage Jenst]	True	0.975	826.0	2.7450000000000003e-270								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VT
NC_028805_91	NC_028805	NC_028805	91	82334	82918	-1	E			YP_009199160.1	YP_009199160.1 hypothetical protein AVV11_gp092 [Brevibacillus phage Jenst]	True	0.954	391.0	8.58e-124																0	False	T
NC_028805_92	NC_028805	NC_028805	92	82975	83250	-1	E			YP_009199161.1	YP_009199161.1 hypothetical protein AVV11_gp091 [Brevibacillus phage Jenst]	False	0.947	183.0	1.118e-53																0	False	T
NC_028805_93	NC_028805	NC_028805	93	83265	83777	-1	E			YP_009199162.1	YP_009199162.1 hypothetical protein AVV11_gp090 [Brevibacillus phage Jenst]	True	0.987	356.0	4.28e-112																0	False	T
NC_028805_94	NC_028805	NC_028805	94	83788	84285	-1	E			YP_009199163.1	YP_009199163.1 hypothetical protein AVV11_gp089 [Brevibacillus phage Jenst]	False	0.921	320.0	9.988e-100																0	False	T
NC_028805_95	NC_028805	NC_028805	95	84305	84541	-1	E			YP_009199164.1	YP_009199164.1 hypothetical protein AVV11_gp088 [Brevibacillus phage Jenst]	False	0.939	156.0	1.774e-44																0	False	T
NC_028805_96	NC_028805	NC_028805	96	84538	84948	-1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	YP_009199165.1	YP_009199165.1 RuvC-like Holliday junction resolvase [Brevibacillus phage Jenst]	False	0.962	278.0	1.593e-85								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]					VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	T
NC_028805_97	NC_028805	NC_028805	97	85046	85438	-1	E			YP_009199166.1	YP_009199166.1 hypothetical protein AVV11_gp086 [Brevibacillus phage Jenst]	False	0.934	257.0	2.215e-78																0	False	T
NC_028805_98	NC_028805	NC_028805	98	85441	85617	-1	E			YP_009199167.1	YP_009199167.1 hypothetical protein AVV11_gp085 [Brevibacillus phage Jenst]	False	0.939	117.0	3.687e-31																0	False	T
NC_028805_99	NC_028805	NC_028805	99	85610	86521	-1	D			YP_009199168.1	YP_009199168.1 RNA ligase [Brevibacillus phage Jenst]	True	0.975	625.0	1.74e-202								RNA ligase [PF09414.13]								0	False	T
NC_028805_100	NC_028805	NC_028805	100	86514	86903	-1	E			YP_009199169.1	YP_009199169.1 hypothetical protein AVV11_gp083 [Brevibacillus phage Jenst]	False	1.0	277.0	1.5570000000000002e-85													VOG02349	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_028805_101	NC_028805	NC_028805	101	87073	87933	-1	D			YP_009199170.1	YP_009199170.1 putative RecB family exonuclease [Brevibacillus phage Jenst]	True	0.996	602.0	6.802e-195								PD-(D/E)XK nuclease superfamily [PF12705.10]; Domain of unknown function DUF83 [PF01930.20]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	T
NC_028805_102	NC_028805	NC_028805	102	87896	88228	-1	E			YP_009199171.1	YP_009199171.1 hypothetical protein AVV11_gp081 [Brevibacillus phage Jenst]	False	0.961	225.0	1.0899999999999999e-67																0	False	T
NC_028805_103	NC_028805	NC_028805	103	88225	88563	-1	E			YP_009199172.1	YP_009199172.1 hypothetical protein AVV11_gp080 [Brevibacillus phage Jenst]	False	1.0	248.0	7.021e-76																0	False	T
NC_028805_104	NC_028805	NC_028805	104	88560	88802	-1	E			YP_009199173.1	YP_009199173.1 hypothetical protein AVV11_gp079 [Brevibacillus phage Jenst]	False	0.94	160.0	8.276000000000001e-46																0	False	T
NC_028805_105	NC_028805	NC_028805	105	88837	89211	-1	E			YP_009199174.1	YP_009199174.1 hypothetical protein AVV11_gp078 [Brevibacillus phage Jenst]	False	0.88	229.0	6.642000000000001e-69																0	False	T
NC_028805_106	NC_028805	NC_028805	106	89208	89426	-1	E			YP_009199175.1	YP_009199175.1 hypothetical protein AVV11_gp077 [Brevibacillus phage Jenst]	False	1.0	161.0	2.145e-46													VOG29114	REFSEQ hypothetical protein; Xu	Xu	0	False	T
