	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
NC_028881_NC_028881_18	NC_028881	NC_028881	18	11407	12021	-1	E															0
NC_028881_NC_028881_19	NC_028881	NC_028881	19	12076	12645	-1	E															0
NC_028881_NC_028881_20	NC_028881	NC_028881	20	12700	12873	-1	E															0
NC_028881_NC_028881_21	NC_028881	NC_028881	21	12888	13379	-1	E															0
NC_028881_NC_028881_22	NC_028881	NC_028881	22	13366	13533	-1	E															0
NC_028881_NC_028881_23	NC_028881	NC_028881	23	13530	13733	-1	E															0
NC_028881_NC_028881_24	NC_028881	NC_028881	24	13733	14074	-1	E															0
NC_028881_NC_028881_25	NC_028881	NC_028881	25	14074	14289	-1	E															0
NC_028881_NC_028881_26	NC_028881	NC_028881	26	14386	14619	-1	D										Small outer capsid protein [PF16855.8]					0
NC_028881_NC_028881_27	NC_028881	NC_028881	27	14662	15183	-1	C	K21503	Escherichia phage dCTP pyrophosphatase [EC:3.6.1.12]								dUTPase [PF08761.14]					0
NC_028881_NC_028881_28	NC_028881	NC_028881	28	15188	15844	-1	E															0
NC_028881_NC_028881_29	NC_028881	NC_028881	29	15905	16105	1	E															0
NC_028881_NC_028881_30	NC_028881	NC_028881	30	16102	17130	-1	C	K18948	Escherichia phage DNA primase [EC:2.7.7.-]													0
NC_028881_NC_028881_31	NC_028881	NC_028881	31	17169	17330	-1	E															0
NC_028881_NC_028881_32	NC_028881	NC_028881	32	17347	17538	-1	E															0
NC_028881_NC_028881_33	NC_028881	NC_028881	33	17513	17734	-1	E															0
NC_028881_NC_028881_34	NC_028881	NC_028881	34	17736	18173	-1	E															0
NC_028881_NC_028881_35	NC_028881	NC_028881	35	18175	18468	-1	E															0
NC_028881_NC_028881_36	NC_028881	NC_028881	36	18528	18767	-1	E															0
NC_028881_NC_028881_37	NC_028881	NC_028881	37	18769	18888	-1	E															0
NC_028881_NC_028881_38	NC_028881	NC_028881	38	18889	19092	-1	D										Discriminator of mRNA degradation [PF17587.5]					0
NC_028881_NC_028881_39	NC_028881	NC_028881	39	19093	19410	-1	E															0
NC_028881_NC_028881_40	NC_028881	NC_028881	40	19493	20923	-1	C	K18947	Escherichia phage DNA replication helicase [EC:5.6.2.3]								DnaB-like helicase C terminal domain [PF03796.18]					0
NC_028881_NC_028881_41	NC_028881	NC_028881	41	20917	21246	-1	D										Head assembly gene product [PF11113.11]					0
NC_028881_NC_028881_42	NC_028881	NC_028881	42	21239	22411	-1	D										recA bacterial DNA recombination protein [PF00154.24]					0
NC_028881_NC_028881_43	NC_028881	NC_028881	43	22489	23382	-1	E															0
NC_028881_NC_028881_44	NC_028881	NC_028881	44	23379	24077	-1	D										Thymidylate synthase [PF00303.22]					0
NC_028881_NC_028881_45	NC_028881	NC_028881	45	24074	24610	-1	D										Thymidylate kinase [PF02223.20]					0
NC_028881_NC_028881_46	NC_028881	NC_028881	46	24607	24990	-1	E															0
NC_028881_NC_028881_47	NC_028881	NC_028881	47	24990	26663	-1	D										Seadornavirus VP7 [PF07387.14]; Nucleotidyl transferase [PF00483.26]; Phosphotransferase enzyme family [PF01636.26]; Aminoglycoside/hydroxyurea antibiotic resistance kinase [PF04655.17]					0
NC_028881_NC_028881_48	NC_028881	NC_028881	48	26724	27224	-1	E															0
NC_028881_NC_028881_49	NC_028881	NC_028881	49	27371	27607	-1	D										Superinfection immunity protein [PF14373.9]					0
NC_028881_NC_028881_50	NC_028881	NC_028881	50	27672	30383	-1	C	K18942	Escherichia phage DNA polymerase [EC:2.7.7.7]								DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]					0
NC_028881_NC_028881_51	NC_028881	NC_028881	51	30472	30834	-1	D										Bacteriophage translational regulator [PF01818.20]					0
NC_028881_NC_028881_52	NC_028881	NC_028881	52	30841	31413	-1	C	K18945	Escherichia phage sliding clamp loader								Bacteriophage clamp loader A subunit [PF16790.8]					0
NC_028881_NC_028881_53	NC_028881	NC_028881	53	31404	32363	-1	C	K18944	Escherichia phage sliding clamp loader								DNA polymerase III, delta subunit [PF13177.9]; ATPase family associated with various cellular activities (AAA) [PF00004.32]					0
NC_028881_NC_028881_54	NC_028881	NC_028881	54	32425	33123	-1	C	K18943	Escherichia phage DNA polymerase processivity component								gp45 sliding clamp, C terminal [PF09116.13]; DNA polymerase processivity factor [PF02916.18]					0
NC_028881_NC_028881_55	NC_028881	NC_028881	55	33147	33560	-1	D										Phage RNA polymerase binding, RpbA [PF10789.12]					0
NC_028881_NC_028881_56	NC_028881	NC_028881	56	33623	33814	-1	D										Phage gene product 45.2 [PF17470.5]					0
NC_028881_NC_028881_57	NC_028881	NC_028881	57	33811	35493	-1	C	K26043	Escherichia phage exonuclease subunit 2 [EC:3.1.11.-]								AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]; AAA domain [PF13514.9]; P-loop containing region of AAA domain [PF13555.9]					0
NC_028881_NC_028881_58	NC_028881	NC_028881	58	35480	35743	-1	E															0
NC_028881_NC_028881_59	NC_028881	NC_028881	59	35740	36762	-1	C	K26048	Escherichia phage exonuclease subunit 1 [EC:3.1.11.-]													0
NC_028881_NC_028881_60	NC_028881	NC_028881	60	36759	36902	-1	E															0
NC_028881_NC_028881_61	NC_028881	NC_028881	61	36960	37133	-1	D										Family of unknown function (DUF5486) [PF17588.5]					0
NC_028881_NC_028881_62	NC_028881	NC_028881	62	37192	37392	-1	E															0
NC_028881_NC_028881_63	NC_028881	NC_028881	63	37376	37687	-1	D										Protein of unknown function (DUF2654) [PF10849.11]					0
NC_028881_NC_028881_64	NC_028881	NC_028881	64	37689	37916	-1	D										Family of unknown function (DUF5491) [PF17595.5]					0
NC_028881_NC_028881_65	NC_028881	NC_028881	65	37900	38457	-1	C	K22007	Escherichia phage RNA polymerase sigma factor													0
NC_028881_NC_028881_66	NC_028881	NC_028881	66	38524	38787	-1	E															0
NC_028881_NC_028881_67	NC_028881	NC_028881	67	38784	39056	-1	D										Family of unknown function (DUF5495) [PF17599.5]					0
NC_028881_NC_028881_68	NC_028881	NC_028881	68	39053	39382	-1	E															0
NC_028881_NC_028881_69	NC_028881	NC_028881	69	39454	39654	-1	D										Family of unknown function (DUF5490) [PF17593.5]					0
NC_028881_NC_028881_70	NC_028881	NC_028881	70	39662	39955	-1	D										Family of unknown function (DUF5499) [PF17603.5]					0
NC_028881_NC_028881_71	NC_028881	NC_028881	71	39958	40212	-1	E															0
NC_028881_NC_028881_72	NC_028881	NC_028881	72	40209	40391	-1	E															0
NC_028881_NC_028881_73	NC_028881	NC_028881	73	40451	40768	-1	D										Glutaredoxin [PF00462.27]					0
NC_028881_NC_028881_74	NC_028881	NC_028881	74	40749	41048	-1	E															0
NC_028881_NC_028881_75	NC_028881	NC_028881	75	41045	41260	-1	E															0
NC_028881_NC_028881_76	NC_028881	NC_028881	76	41257	41385	-1	E															0
NC_028881_NC_028881_77	NC_028881	NC_028881	77	41382	41855	-1	C	K18960	Escherichia phage recombination endonuclease VII								T4 recombination endonuclease VII, dimerisation [PF09124.13]; Recombination endonuclease VII [PF02945.18]					0
NC_028881_NC_028881_78	NC_028881	NC_028881	78	41891	42067	-1	E															0
NC_028881_NC_028881_79	NC_028881	NC_028881	79	42067	42240	-1	D										PinA peptidase inhibitor [PF10465.12]					0
NC_028881_NC_028881_80	NC_028881	NC_028881	80	42357	42665	-1	E															0
NC_028881_NC_028881_81	NC_028881	NC_028881	81	42662	42850	-1	E															0
NC_028881_NC_028881_82	NC_028881	NC_028881	82	42847	43014	-1	E															0
NC_028881_NC_028881_83	NC_028881	NC_028881	83	43011	43274	-1	D										Glutaredoxin [PF00462.27]					0
NC_028881_NC_028881_84	NC_028881	NC_028881	84	43276	43512	-1	E															0
NC_028881_NC_028881_85	NC_028881	NC_028881	85	43499	43810	-1	E															0
NC_028881_NC_028881_86	NC_028881	NC_028881	86	43807	44814	-1	E															0
NC_028881_NC_028881_87	NC_028881	NC_028881	87	44873	45742	-1	E															0
NC_028881_NC_028881_88	NC_028881	NC_028881	88	45744	45959	-1	E															0
NC_028881_NC_028881_89	NC_028881	NC_028881	89	45962	46807	-1	E															0
NC_028881_NC_028881_90	NC_028881	NC_028881	90	46871	47395	-1	E															0
NC_028881_NC_028881_91	NC_028881	NC_028881	91	47453	47794	-1	E															0
NC_028881_NC_028881_92	NC_028881	NC_028881	92	47804	48784	-1	E															0
NC_028881_NC_028881_93	NC_028881	NC_028881	93	48896	49906	-1	C	K07074	uncharacterized protein								RNA repair pathway DNA polymerase beta family [PF10127.12]					0
NC_028881_NC_028881_94	NC_028881	NC_028881	94	49903	50355	-1	E															0
NC_028881_NC_028881_95	NC_028881	NC_028881	95	50366	50920	-1	E															0
NC_028881_NC_028881_96	NC_028881	NC_028881	96	50931	51113	-1	E															0
NC_028881_NC_028881_97	NC_028881	NC_028881	97	51117	51326	-1	E															0
NC_028881_NC_028881_98	NC_028881	NC_028881	98	51326	51421	-1	E															0
NC_028881_NC_028881_99	NC_028881	NC_028881	99	51418	51675	-1	D										Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]					0
NC_028881_NC_028881_100	NC_028881	NC_028881	100	51675	51857	-1	E															0
NC_028881_NC_028881_101	NC_028881	NC_028881	101	51862	52098	-1	E															0
NC_028881_NC_028881_102	NC_028881	NC_028881	102	52196	52579	-1	D										Family of unknown function (DUF5856) [PF19174.3]					0
NC_028881_NC_028881_103	NC_028881	NC_028881	103	52566	52859	-1	E															0
NC_028881_NC_028881_104	NC_028881	NC_028881	104	52952	53230	-1	E															0
NC_028881_NC_028881_105	NC_028881	NC_028881	105	53238	53810	-1	C	K00857	thymidine kinase [EC:2.7.1.21]								Thymidine kinase [PF00265.21]					0
NC_028881_NC_028881_106	NC_028881	NC_028881	106	53798	54535	-1	E															0
NC_028881_NC_028881_107	NC_028881	NC_028881	107	54545	54727	-1	E															0
NC_028881_NC_028881_108	NC_028881	NC_028881	108	54714	55169	-1	D										Macro domain [PF01661.24]					0
NC_028881_NC_028881_109	NC_028881	NC_028881	109	55166	55522	-1	E															0
NC_028881_NC_028881_110	NC_028881	NC_028881	110	55523	56062	-1	E															0
NC_028881_NC_028881_111	NC_028881	NC_028881	111	56075	56533	-1	C	K05345	Escherichia phage restriction endoribonuclease [EC:4.6.1.25]								T4-page Endoribonuclease RegB [PF10715.12]					0
NC_028881_NC_028881_112	NC_028881	NC_028881	112	56594	56803	-1	E															0
NC_028881_NC_028881_113	NC_028881	NC_028881	113	56803	57066	-1	E															0
NC_028881_NC_028881_114	NC_028881	NC_028881	114	57063	57296	-1	E															0
NC_028881_NC_028881_115	NC_028881	NC_028881	115	57274	57570	-1	E															0
NC_028881_NC_028881_116	NC_028881	NC_028881	116	57567	58094	-1	E															0
NC_028881_NC_028881_117	NC_028881	NC_028881	117	58227	58643	-1	C	K21522	Escherichia phage endonuclease V [EC:3.2.2.17]								Pyrimidine dimer DNA glycosylase [PF03013.17]					0
NC_028881_NC_028881_118	NC_028881	NC_028881	118	58708	59007	-1	E															0
NC_028881_NC_028881_119	NC_028881	NC_028881	119	59141	59710	-1	E															0
NC_028881_NC_028881_120	NC_028881	NC_028881	120	59799	60293	-1	C	K26031	Escherichia phage endolysin [EC:3.2.1.17]								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm	0
NC_028881_NC_028881_121	NC_028881	NC_028881	121	60328	60777	-1	D										NUDIX domain [PF00293.31]					0
NC_028881_NC_028881_122	NC_028881	NC_028881	122	60770	61006	-1	E															0
NC_028881_NC_028881_123	NC_028881	NC_028881	123	61003	61596	-1	E															0
NC_028881_NC_028881_124	NC_028881	NC_028881	124	61596	62282	-1	E															0
NC_028881_NC_028881_125	NC_028881	NC_028881	125	62296	62508	-1	E															0
NC_028881_NC_028881_126	NC_028881	NC_028881	126	62587	63546	-1	E															0
NC_028881_NC_028881_127	NC_028881	NC_028881	127	63566	63805	-1	E															0
NC_028881_NC_028881_128	NC_028881	NC_028881	128	63850	64179	-1	E															0
NC_028881_NC_028881_129	NC_028881	NC_028881	129	64218	64442	-1	E															0
NC_028881_NC_028881_130	NC_028881	NC_028881	130	64452	64673	-1	E															0
NC_028881_NC_028881_131	NC_028881	NC_028881	131	64683	64880	-1	E															0
NC_028881_NC_028881_132	NC_028881	NC_028881	132	64890	65171	-1	E															0
NC_028881_NC_028881_133	NC_028881	NC_028881	133	65181	65474	-1	E															0
NC_028881_NC_028881_134	NC_028881	NC_028881	134	65471	65824	-1	E															0
NC_028881_NC_028881_135	NC_028881	NC_028881	135	65817	66353	-1	E															0
NC_028881_NC_028881_136	NC_028881	NC_028881	136	66402	66995	-1	E															0
NC_028881_NC_028881_137	NC_028881	NC_028881	137	67154	67708	-1	E															0
NC_028881_NC_028881_138	NC_028881	NC_028881	138	68304	68774	-1	E															0
NC_028881_NC_028881_139	NC_028881	NC_028881	139	68774	69064	-1	E															0
NC_028881_NC_028881_140	NC_028881	NC_028881	140	69067	69447	-1	E															0
NC_028881_NC_028881_141	NC_028881	NC_028881	141	69449	69634	-1	E															0
NC_028881_NC_028881_142	NC_028881	NC_028881	142	69703	69975	-1	E															0
NC_028881_NC_028881_143	NC_028881	NC_028881	143	69977	70201	-1	E															0
NC_028881_NC_028881_144	NC_028881	NC_028881	144	70276	70731	-1	E															0
NC_028881_NC_028881_145	NC_028881	NC_028881	145	70731	70961	-1	D										Phage Tail fiber assembly helper gene product 57 [PF17594.5]					0
NC_028881_NC_028881_146	NC_028881	NC_028881	146	70954	71715	-1	C	K19797	Escherichia phage T-even-induced deoxynucleotide kinase [EC:2.7.4.12]													0
NC_028881_NC_028881_147	NC_028881	NC_028881	147	71715	72305	-1	E															0
NC_028881_NC_028881_148	NC_028881	NC_028881	148	72394	73221	-1	E															0
NC_028881_NC_028881_149	NC_028881	NC_028881	149	73218	73667	-1	C	K26046	Escherichia phage head completion nuclease [EC:3.1.-.-]								TnsA-like endonuclease N terminal [PF08722.14]					0
NC_028881_NC_028881_150	NC_028881	NC_028881	150	73714	74316	1	D										Base plate wedge protein 53 [PF11246.11]					0
NC_028881_NC_028881_151	NC_028881	NC_028881	151	74316	76058	1	C	K26029	Escherichia phage pre-baseplate central spike protein Gp5 [EC:3.2.1.17]								Gp5 N-terminal OB domain [PF06714.14]; Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm	0
NC_028881_NC_028881_152	NC_028881	NC_028881	152	76093	76590	1	E															0
NC_028881_NC_028881_153	NC_028881	NC_028881	153	76591	76884	1	E															0
NC_028881_NC_028881_154	NC_028881	NC_028881	154	76893	78851	1	E															0
NC_028881_NC_028881_155	NC_028881	NC_028881	155	78879	81974	1	E															0
NC_028881_NC_028881_156	NC_028881	NC_028881	156	81967	82971	1	D										Bacteriophage T4, Gp8 [PF09215.13]					0
NC_028881_NC_028881_157	NC_028881	NC_028881	157	83032	83892	1	D										Bacteriophage T4 gp9/10-like protein [PF07880.14]					0
NC_028881_NC_028881_158	NC_028881	NC_028881	158	83892	85703	1	D										Bacteriophage T4 gp9/10-like protein [PF07880.14]					0
NC_028881_NC_028881_159	NC_028881	NC_028881	159	85703	86368	1	D										GP11 baseplate wedge protein [PF08677.13]					0
NC_028881_NC_028881_160	NC_028881	NC_028881	160	86368	87894	1	D										Short tail fibre protein receptor-binding domain [PF14928.9]; Phage short tail fibre protein gp12, middle domain [PF09089.13]					0
NC_028881_NC_028881_161	NC_028881	NC_028881	161	87904	90210	1	D										Fibritin C-terminal region [PF07921.15]					0
NC_028881_NC_028881_162	NC_028881	NC_028881	162	90265	91200	1	E															0
NC_028881_NC_028881_163	NC_028881	NC_028881	163	91203	91976	1	D										Virus neck protein [PF11649.11]					0
NC_028881_NC_028881_164	NC_028881	NC_028881	164	92016	92882	1	D										T4-like virus Myoviridae tail sheath stabiliser [PF16724.8]					0
NC_028881_NC_028881_165	NC_028881	NC_028881	165	92879	93370	1	C	K21524	Escherichia phage terminase, small subunit								Terminase DNA packaging enzyme [PF11053.11]					0
NC_028881_NC_028881_166	NC_028881	NC_028881	166	93354	95189	1	C	K21523	Escherichia phage terminase, large subunit [EC:3.1.-.-]								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					0
NC_028881_NC_028881_167	NC_028881	NC_028881	167	95222	97204	1	C	K21531	Escherichia phage tail sheath protein								Phage tail sheath protein beta-sandwich domain [PF17481.5]; Phage tail sheath protein subtilisin-like domain [PF04984.17]; Phage tail sheath C-terminal domain [PF17482.5]					0
NC_028881_NC_028881_168	NC_028881	NC_028881	168	97391	97882	1	D										T4-like virus tail tube protein gp19 [PF06841.15]					0
NC_028881_NC_028881_169	NC_028881	NC_028881	169	97940	99514	1	C	K18949	Escherichia phage protein Gp59								Bacteriophage T4-like portal protein (Gp20) [PF07230.14]					0
NC_028881_NC_028881_170	NC_028881	NC_028881	170	99514	99780	1	D										Gene product 67 [PF17634.5]					0
NC_028881_NC_028881_171	NC_028881	NC_028881	171	99780	100208	1	E															0
NC_028881_NC_028881_172	NC_028881	NC_028881	172	100208	100843	1	D			MER0048348	S77	MER0048348 - prohead peptidase gp21 (bacteriophage T4) () [S77.001]#S77#{peptidase unit: 2-208}~source AAU29298~	True	0.971	426.0	4.292e-135	Prohead core protein serine protease [PF03420.16]					0
NC_028881_NC_028881_173	NC_028881	NC_028881	173	100874	101689	1	D			MER0006135	S77	MER0006135 - family S77 (general) () [S77.UPW]#S77#{peptidase unit: 1-213}~source Q9XJ89~	False	0.4	148.0	7.197e-38						0
NC_028881_NC_028881_174	NC_028881	NC_028881	174	101711	103270	1	C	K21079	Escherichia phage major capsid protein								Major capsid protein Gp23 [PF07068.14]					0
NC_028881_NC_028881_175	NC_028881	NC_028881	175	103320	103586	-1	E															0
NC_028881_NC_028881_176	NC_028881	NC_028881	176	103688	104968	1	D										Major capsid protein Gp23 [PF07068.14]					0
NC_028881_NC_028881_177	NC_028881	NC_028881	177	104969	106249	1	D										Major capsid protein Gp23 [PF07068.14]					0
NC_028881_NC_028881_178	NC_028881	NC_028881	178	106276	107283	-1	C	K18962	Escherichia phage RNA ligase 2 [EC:6.5.1.3]								T4 RNA ligase 2 C-terminal [PF18043.4]; RNA ligase [PF09414.13]					0
NC_028881_NC_028881_179	NC_028881	NC_028881	179	107398	107610	-1	D										Protein of unknown function (DUF2774) [PF11242.11]					0
NC_028881_NC_028881_180	NC_028881	NC_028881	180	107761	109062	1	D										Collagen triple helix repeat (20 copies) [PF01391.21]					0
NC_028881_NC_028881_181	NC_028881	NC_028881	181	109072	109890	1	E															0
NC_028881_NC_028881_182	NC_028881	NC_028881	182	109915	111018	-1	E															0
NC_028881_NC_028881_183	NC_028881	NC_028881	183	111045	111728	-1	E															0
NC_028881_NC_028881_184	NC_028881	NC_028881	184	111784	113280	1	C	K18959	Escherichia phage ATP-dependent DNA helicase UvsW [EC:5.6.2.4]								Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]					0
NC_028881_NC_028881_185	NC_028881	NC_028881	185	113277	113504	1	D										UvsW.1 domain [PF11637.11]					0
NC_028881_NC_028881_186	NC_028881	NC_028881	186	113568	113735	-1	D										Protein of unknown function (DUF2685) [PF10886.11]					0
NC_028881_NC_028881_187	NC_028881	NC_028881	187	113876	114109	-1	E															0
NC_028881_NC_028881_188	NC_028881	NC_028881	188	114109	114543	-1	D										Recombination, repair and ssDNA binding protein UvsY [PF11056.11]					0
NC_028881_NC_028881_189	NC_028881	NC_028881	189	114602	114991	-1	C	K21530	Escherichia phage baseplate wedge protein								Baseplate wedge protein gp25 [PF04965.17]					0
NC_028881_NC_028881_190	NC_028881	NC_028881	190	114991	115614	-1	D										T4 bacteriophage base plate protein [PF12322.11]					0
NC_028881_NC_028881_191	NC_028881	NC_028881	191	115665	116417	1	D										T4 bacteriophage base plate protein [PF12322.11]					0
NC_028881_NC_028881_192	NC_028881	NC_028881	192	116414	117583	1	D										Baseplate structural protein, domain 1 [PF09097.13]; Baseplate structural protein, domain 2 [PF09096.13]					0
NC_028881_NC_028881_193	NC_028881	NC_028881	193	117537	118058	1	D										Baseplate hub distal subunit [PF11110.11]					0
NC_028881_NC_028881_194	NC_028881	NC_028881	194	118048	119784	1	E															0
NC_028881_NC_028881_195	NC_028881	NC_028881	195	119793	120881	1	D										Tail-tube assembly protein [PF11091.11]					0
NC_028881_NC_028881_196	NC_028881	NC_028881	196	120881	121834	1	D										T4-like virus tail tube protein gp19 [PF06841.15]					0
NC_028881_NC_028881_197	NC_028881	NC_028881	197	121869	122159	-1	D										Family of unknown function (DUF5498) [PF17602.5]					0
NC_028881_NC_028881_198	NC_028881	NC_028881	198	122220	124268	-1	C	K26033	Escherichia phage NAD(+)--arginine ADP-ribosyltransferase [EC:2.4.2.31]								ADP-ribosyltransferase exoenzyme [PF03496.17]					0
NC_028881_NC_028881_199	NC_028881	NC_028881	199	124272	126326	-1	C	K26033	Escherichia phage NAD(+)--arginine ADP-ribosyltransferase [EC:2.4.2.31]								ADP-ribosyltransferase exoenzyme [PF03496.17]					0
NC_028881_NC_028881_200	NC_028881	NC_028881	200	126381	126587	-1	E															0
NC_028881_NC_028881_201	NC_028881	NC_028881	201	126589	128112	-1	C	K18951	Escherichia phage DNA ligase [EC:6.5.1.1]								ATP dependent DNA ligase domain [PF01068.24]					0
NC_028881_NC_028881_202	NC_028881	NC_028881	202	128109	128372	-1	D										Protein of unknown function (DUF3045) [PF11243.11]					0
NC_028881_NC_028881_203	NC_028881	NC_028881	203	128374	129012	-1	D										5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]					0
NC_028881_NC_028881_204	NC_028881	NC_028881	204	129009	129467	-1	D										Bacteriophage protein GP30.3 [PF08010.14]					0
NC_028881_NC_028881_205	NC_028881	NC_028881	205	129460	129672	-1	E															0
NC_028881_NC_028881_206	NC_028881	NC_028881	206	129674	129868	-1	E															0
NC_028881_NC_028881_207	NC_028881	NC_028881	207	129876	130166	-1	E															0
NC_028881_NC_028881_208	NC_028881	NC_028881	208	130175	130462	-1	E															0
NC_028881_NC_028881_209	NC_028881	NC_028881	209	130501	130866	-1	D										Phage Gp30.7 protein [PF06919.14]					0
NC_028881_NC_028881_210	NC_028881	NC_028881	210	130943	131275	-1	D										Phage GP30.8 protein [PF06019.14]					0
NC_028881_NC_028881_211	NC_028881	NC_028881	211	131398	131559	-1	E															0
NC_028881_NC_028881_212	NC_028881	NC_028881	212	131955	132203	-1	E															0
NC_028881_NC_028881_213	NC_028881	NC_028881	213	132350	132673	-1	E															0
NC_028881_NC_028881_214	NC_028881	NC_028881	214	132732	133031	-1	D										WYL_2, Sm-like SH3 beta-barrel fold [PF10902.11]					0
NC_028881_NC_028881_215	NC_028881	NC_028881	215	133034	133267	-1	E															0
NC_028881_NC_028881_216	NC_028881	NC_028881	216	133267	133812	-1	C	K26030	Escherichia phage deoxycytidylate deaminase [EC:3.5.4.12]								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]					0
NC_028881_NC_028881_217	NC_028881	NC_028881	217	133812	134150	-1	E															0
NC_028881_NC_028881_218	NC_028881	NC_028881	218	134147	134380	-1	E															0
NC_028881_NC_028881_219	NC_028881	NC_028881	219	134380	134934	-1	E															0
NC_028881_NC_028881_220	NC_028881	NC_028881	220	134995	135273	-1	E															0
NC_028881_NC_028881_221	NC_028881	NC_028881	221	135345	135560	-1	E															0
NC_028881_NC_028881_222	NC_028881	NC_028881	222	135553	135750	-1	E															0
NC_028881_NC_028881_223	NC_028881	NC_028881	223	135750	136658	-1	C	K26036	Escherichia phage polynucleotide kinase [EC:2.7.1.78 3.1.3.34]								AAA domain [PF13671.9]; Zeta toxin [PF06414.15]					0
NC_028881_NC_028881_224	NC_028881	NC_028881	224	136655	136954	-1	E															0
NC_028881_NC_028881_225	NC_028881	NC_028881	225	136951	137469	-1	E															0
NC_028881_NC_028881_226	NC_028881	NC_028881	226	137497	137604	-1	E															0
NC_028881_NC_028881_227	NC_028881	NC_028881	227	137601	137891	-1	E															0
NC_028881_NC_028881_228	NC_028881	NC_028881	228	137888	138241	-1	E															0
NC_028881_NC_028881_229	NC_028881	NC_028881	229	138229	138729	-1	D										Phage ALC protein [PF17527.5]					0
NC_028881_NC_028881_230	NC_028881	NC_028881	230	138786	139934	-1	C	K18961	Escherichia phage RNA ligase 1 [EC:6.5.1.3]								RNA ligase [PF09511.13]					0
NC_028881_NC_028881_231	NC_028881	NC_028881	231	139931	140368	-1	C	K20841	Escherichia phage deoxyribonuclease II [EC:3.1.21.8]													0
NC_028881_NC_028881_232	NC_028881	NC_028881	232	140372	141550	-1	C	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]								Ribonucleotide reductase, small chain [PF00268.24]					0
