	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_049458_31	NC_049458	NC_049458	31	26588	26809	1	E			YP_009617783.1	YP_009617783.1 hypothetical protein FDI91_gp158 [Salmonella phage STML-13-1]	False	0.978	153	1.738e-43									VOG10048	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_32	NC_049458	NC_049458	32	26806	27192	1	E			YP_009880288.1	YP_009880288.1 hypothetical protein HYP60_gp149 [Escherichia phage EP75]	False	0.977	266	1.4089999999999999e-81									VOG06066	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_33	NC_049458	NC_049458	33	27189	28298	1	E			YP_009889313.1	YP_009889313.1 hypothetical protein HYQ38_gp178 [Salmonella phage maane]	True	0.982	766	3.8710000000000005e-250									VOG10049	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_34	NC_049458	NC_049458	34	28314	28883	1	E			YP_009883124.1	YP_009883124.1 virion structural protein [Salmonella phage SS9]	True	0.956	382	1.313e-120									VOG02400	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_049458_35	NC_049458	NC_049458	35	28888	29310	1	E			YP_009883125.1	YP_009883125.1 hypothetical protein HYP88_gp036 [Salmonella phage SS9]	False	0.973	289	2.039e-89									VOG10050	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_36	NC_049458	NC_049458	36	29372	29743	1	E			YP_009881107.1	YP_009881107.1 hypothetical protein HYP68_gp090 [Salmonella phage SenASZ3]	False	0.913	237	1.1420000000000001e-71									VOG10051	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_37	NC_049458	NC_049458	37	29740	30186	1	E			YP_007008145.1	YP_007008145.1 hypothetical protein F416_gp165 [Salmonella phage Sh19]	False	0.949	297	3.955e-92									VOG10052	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_38	NC_049458	NC_049458	38	30179	30385	1	E			YP_009880282.1	YP_009880282.1 hypothetical protein HYP60_gp143 [Escherichia phage EP75]	False	0.927	134	3.929e-37									VOG10053	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_39	NC_049458	NC_049458	39	30354	30545	1	E			YP_009880281.1	YP_009880281.1 hypothetical protein HYP60_gp142 [Escherichia phage EP75]	False	0.974	132	2.801e-36									VOG13224	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_40	NC_049458	NC_049458	40	30555	30908	1	E			YP_009880280.1	YP_009880280.1 hypothetical protein HYP60_gp141 [Escherichia phage EP75]	False	0.947	235	4.144e-71									VOG10054	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_41	NC_049458	NC_049458	41	31016	33757	1	E			YP_009883130.1	YP_009883130.1 RIIA lysis inhibitor [Salmonella phage SS9]	True	0.967	1860	0.0									VOG00493	sp|P03690|VR2A_BPT4 Protein rIIA; XhXr	Xh;Xr	0	False	V
NC_049458_42	NC_049458	NC_049458	42	33790	35373	1	E			YP_009021359.1	YP_009021359.1 RIIB lysis inhibitor [Salmonella phage vB-SalM-SJ2]	True	0.934	1033	0.0									VOG00728	sp|P03691|VR2B_BPT4 Protein rIIB; XhXr	Xh;Xr	0	False	V
NC_049458_43	NC_049458	NC_049458	43	35427	35726	1	E			YP_009888292.1	YP_009888292.1 hypothetical protein HYQ33_gp176 [Salmonella phage aagejoakim]	False	1.0	225	4.63e-68									VOG10441	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_44	NC_049458	NC_049458	44	35701	36114	1	E			YP_007002644.1	YP_007002644.1 hypothetical protein F371_gp206 [Escherichia phage PhaxI]	False	0.945	274	2.867e-84									VOG06064	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_45	NC_049458	NC_049458	45	36147	36539	1	E			YP_007007985.1	YP_007007985.1 hypothetical protein F416_gp005 [Salmonella phage Sh19]	False	0.978	270	4.81e-83									VOG07700	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_46	NC_049458	NC_049458	46	36518	37327	1	D			YP_009030407.1	YP_009030407.1 structural protein with Ig domain [Salmonella phage vB-SalM-SJ3]	True	0.943	534	7.867e-172								Immunoglobulin domain [PF00047.28]	VOG04154	REFSEQ structural protein with Ig domain; Xu	Xu	0	False	
NC_049458_47	NC_049458	NC_049458	47	37331	37552	1	E			YP_009888689.1	YP_009888689.1 hypothetical protein HYQ35_gp163 [Salmonella phage barely]	False	0.955	149	4.120000000000001e-42									VOG09986	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_48	NC_049458	NC_049458	48	37640	38149	1	E			YP_009888688.1	YP_009888688.1 histone family DNA-binding [Salmonella phage barely]	False	0.949	339	4.373e-106									VOG09987	REFSEQ histone family DNA-binding; Xu	Xu	0	False	
NC_049458_49	NC_049458	NC_049458	49	38196	38387	1	E			YP_009283826.1	YP_009283826.1 hypothetical protein BI169_gp159 [Salmonella phage GG32]	False	0.904	121	1.06e-32									VOG06068	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_50	NC_049458	NC_049458	50	38429	38914	1	E			YP_009888686.1	YP_009888686.1 hypothetical protein HYQ35_gp160 [Salmonella phage barely]	False	1.0	344	4.927e-108												0	False	
NC_049458_51	NC_049458	NC_049458	51	38911	39489	1	E			YP_009283828.1	YP_009283828.1 MazG-like pyrophosphatase [Salmonella phage GG32]	True	0.975	397	9.421e-126									VOG05034	REFSEQ MazG-like pyrophosphatase; Xu	Xu	0	False	
NC_049458_52	NC_049458	NC_049458	52	39539	41449	1	C	K03164	DNA topoisomerase II [EC:5.6.2.2]	YP_009883140.1	YP_009883140.1 DNA topoisomerase II large subunit [Salmonella phage SS9]	True	0.979	1315	0.0								DNA gyrase B [PF00204.28]; C-terminal associated domain of TOPRIM [PF16898.8]; Toprim domain [PF01751.25]	VOG01293	sp|P07065|TOP5_BPT4 DNA topoisomerase medium subunit; Xh	Xh	0	False	
NC_049458_53	NC_049458	NC_049458	53	41451	42782	1	D			YP_009948886.1	YP_009948886.1 DNA topoisomerase II [Salmonella phage Se-B]	True	0.966	902	7.644e-296								DNA gyrase/topoisomerase IV, subunit A [PF00521.23]				0	False	
NC_049458_54	NC_049458	NC_049458	54	42825	43103	1	E			YP_009883142.1	YP_009883142.1 hypothetical protein HYP88_gp053 [Salmonella phage SS9]	False	0.996	196	4.731e-58									VOG04354	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_55	NC_049458	NC_049458	55	43105	43416	1	D			YP_009948884.1	YP_009948884.1 hypothetical protein HYQ25_gp083 [Salmonella phage Se-B]	False	1.0	234	5.3910000000000004e-71								Family of unknown function (DUF6527) [PF20137.2]	VOG09989	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_56	NC_049458	NC_049458	56	43420	43833	1	E			YP_009283833.1	YP_009283833.1 hypothetical protein BI169_gp152 [Salmonella phage GG32]	False	0.977	284	7.797999999999999e-88												0	False	
NC_049458_57	NC_049458	NC_049458	57	43883	44107	1	E			YP_009880584.1	YP_009880584.1 hypothetical protein HYP66_gp017 [Salmonella phage S118]	False	0.944	149	4.332000000000001e-42									VOG09988	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_58	NC_049458	NC_049458	58	44104	44340	1	E			YP_004957721.1	YP_004957721.1 hypothetical protein CBA120_gp018 [Escherichia phage Cba120]	False	0.978	163	5.957e-47									VOG06670	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_59	NC_049458	NC_049458	59	44337	44942	1	E			YP_009889927.1	YP_009889927.1 hypothetical protein HYP87_gp046 [Salmonella phage SE14]	True	0.985	420	1.195e-133												0	False	
NC_049458_60	NC_049458	NC_049458	60	44939	45283	1	E			YP_009140321.1	YP_009140321.1 hypothetical protein DET7_144 [Salmonella phage Det7]	False	1.0	247	2.74e-75									VOG09992	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_61	NC_049458	NC_049458	61	45276	45908	1	E			YP_009883148.1	YP_009883148.1 exonuclease [Salmonella phage SS9]	True	1.0	456	8.603e-146									VOG00088	sp|P04536|EXOD_BPT4 Exodeoxyribonuclease; Xu	Xu	0	False	
NC_049458_62	NC_049458	NC_049458	62	45986	46276	1	E			YP_009879820.1	YP_009879820.1 hypothetical protein HYP55_gp052 [Salmonella phage Mutine]	False	0.987	202	3.662e-60									VOG09991	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_63	NC_049458	NC_049458	63	46374	47036	1	D			YP_009876403.1	YP_009876403.1 QueC-like queuosine biosynthesis [Salmonella phage BSP101]	True	1.0	488	1.114e-156								Queuosine biosynthesis protein QueC [PF06508.16]	VOG00380	sp|Q4JBY3|QUEC_SULAC 7-cyano-7-deazaguanine synthase; Xh	Xh	0	False	MK
NC_049458_64	NC_049458	NC_049458	64	47039	47380	1	E			YP_009880592.1	YP_009880592.1 hypothetical protein HYP66_gp025 [Salmonella phage S118]	False	1.0	248	7.373000000000001e-76									VOG09994	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_65	NC_049458	NC_049458	65	47380	47940	1	E			YP_009880593.1	YP_009880593.1 putative serine/threonine phosphatase [Salmonella phage S118]	True	1.0	399	1.461e-126												0	False	
NC_049458_66	NC_049458	NC_049458	66	47937	48269	1	E			YP_009879816.1	YP_009879816.1 hypothetical protein HYP55_gp056 [Salmonella phage Mutine]	False	0.972	228	1.193e-68									VOG10442	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_67	NC_049458	NC_049458	67	48266	48616	1	E			YP_009879815.1	YP_009879815.1 hypothetical protein HYP55_gp057 [Salmonella phage Mutine]	False	1.0	265	1.4759999999999999e-81									VOG09995	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_68	NC_049458	NC_049458	68	48679	48996	1	E			YP_009879814.1	YP_009879814.1 hypothetical protein HYP55_gp058 [Salmonella phage Mutine]	False	0.919	204	1.171e-60									VOG09993	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_69	NC_049458	NC_049458	69	48993	49397	1	E			YP_009880597.1	YP_009880597.1 hypothetical protein HYP66_gp030 [Salmonella phage S118]	False	0.957	272	1.65e-83									VOG06763	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_70	NC_049458	NC_049458	70	49397	49918	1	C	K01493	dCMP deaminase [EC:3.5.4.12]	YP_009883156.1	YP_009883156.1 dCMP deaminase [Salmonella phage SS9]	True	1.0	368	2.789e-116								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]; Invertebrate-AID/APOBEC-deaminase [PF18785.4]	VOG01436	sp|O22000|DCTD_BPMD2 Deoxycytidylate deaminase; Xr	Xr	0	False	V
NC_049458_71	NC_049458	NC_049458	71	49920	50327	1	D			YP_009883157.1	YP_009883157.1 membrane-flanked domain [Salmonella phage SS9]	False	0.953	273	9.208000000000001e-84								Bacterial PH domain [PF03703.17]	VOG09996	REFSEQ membrane-flanked domain; Xu	Xu	0	False	MK
NC_049458_72	NC_049458	NC_049458	72	50538	51158	-1	C	K26046	Escherichia phage head completion nuclease [EC:3.1.-.-]	YP_009883158.1	YP_009883158.1 head completion protein [Salmonella phage SS9]	True	0.969	422	2.284e-134								TnsA-like endonuclease N terminal [PF08722.14]	VOG00086	sp|P15075|HDNUC_BPT4 Head completion nuclease; Xu	Xu	0	False	
NC_049458_73	NC_049458	NC_049458	73	51212	52180	1	D			YP_009881904.1	YP_009881904.1 baseplate tail tube cap [Salmonella phage SeSz-1]	True	0.966	657	3.476e-213								Tail-tube assembly protein [PF11091.11]	VOG03896	sp|P13339|BP48_BPT4 Baseplate tail-tube junction protein gp48; XhXs	Xh;Xs	0	False	V
NC_049458_74	NC_049458	NC_049458	74	52194	52751	1	D			YP_009883160.1	YP_009883160.1 baseplate wedge subunit [Salmonella phage SS9]	True	0.997	392	4.0760000000000005e-124								Base plate wedge protein 53 [PF11246.11]	VOG03642	sp|P16011|BP53_BPT4 Baseplate wedge protein gp53; XhXs	Xh;Xs	0	False	V
NC_049458_75	NC_049458	NC_049458	75	52748	54136	1	E			YP_009883161.1	YP_009883161.1 tail protein [Salmonella phage SS9]	True	0.955	929	1.263e-304									VOG02101	sp|P17172|BP27_BPT4 Baseplate central spike complex protein gp27; XhXs	Xh;Xs	0	False	V
NC_049458_76	NC_049458	NC_049458	76	54147	56087	1	E			YP_009887471.1	YP_009887471.1 putative tail length tape measure protein [Salmonella phage rabagast]	True	0.923	1249	0.0									VOG06067	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_77	NC_049458	NC_049458	77	56088	56750	-1	D			YP_009887470.1	YP_009887470.1 DNA helicase loader [Salmonella phage rabagast]	True	0.996	465	7.147e-149								T4 gene Gp59 loader of gp41 DNA helicase [PF08993.13]	VOG02187	sp|P13342|HLOAD_BPT4 DNA helicase assembly protein; Xr	Xr	0	False	V
NC_049458_78	NC_049458	NC_049458	78	56894	57157	-1	E			YP_009887469.1	YP_009887469.1 hypothetical protein HYQ29_gp132 [Salmonella phage rabagast]	False	0.97	180	1.152e-52									VOG10002	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_79	NC_049458	NC_049458	79	57234	58658	-1	D			YP_009876604.1	YP_009876604.1 DNA ligase [Salmonella phage BSP101]	True	0.958	957	3.12e-314								ATP dependent DNA ligase domain [PF01068.24]	VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xh;Xr	0	False	V
NC_049458_80	NC_049458	NC_049458	80	58720	59058	-1	E			YP_009883167.1	YP_009883167.1 hypothetical protein HYP88_gp078 [Salmonella phage SS9]	False	1.0	241	2.071e-73									VOG09998	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_81	NC_049458	NC_049458	81	59060	59269	-1	E			YP_009883168.1	YP_009883168.1 hypothetical protein HYP88_gp079 [Salmonella phage SS9]	False	1.0	156	1.549e-44									VOG09999	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_82	NC_049458	NC_049458	82	59269	59469	-1	E			YP_009101438.1	YP_009101438.1 hypothetical protein PI33_gp042 [Escherichia phage ECML-4]	False	0.987	140	4.213e-39									VOG10000	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_83	NC_049458	NC_049458	83	59470	59586	-1	E			YP_009101437.1	YP_009101437.1 hypothetical protein PI33_gp041 [Escherichia phage ECML-4]	False	0.839	68	8.676e-15												0	False	
NC_049458_84	NC_049458	NC_049458	84	59583	60776	-1	E			YP_009883171.1	YP_009883171.1 hypothetical protein HYP88_gp082 [Salmonella phage SS9]	True	0.993	835	2.221e-273									VOG07427	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_85	NC_049458	NC_049458	85	60895	61206	-1	E			YP_009883172.1	YP_009883172.1 transcriptional regulator [Salmonella phage SS9]	False	0.933	204	1.458e-60									VOG04178	sp|P13320|DSBA_BPT4 Double-stranded DNA-binding protein; Xr	Xr	0	False	V
NC_049458_86	NC_049458	NC_049458	86	61219	61551	-1	E			YP_004327424.1	YP_004327424.1 putative uncharacterised protein [Salmonella phage Vi01]	False	0.984	231	9.524e-70									VOG10001	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_87	NC_049458	NC_049458	87	61615	63039	-1	D			YP_009883174.1	YP_009883174.1 DNA primase/helicase [Salmonella phage SS9]	True	0.957	956	8.026e-314								DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
NC_049458_88	NC_049458	NC_049458	88	63080	63562	-1	D			YP_008771771.1	YP_008771771.1 HNH homing endonuclease [Salmonella phage Marshall]	False	0.951	322	2.226e-100								HNH endonuclease [PF13392.9]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
NC_049458_89	NC_049458	NC_049458	89	63575	63904	-1	E			YP_009876593.1	YP_009876593.1 hypothetical protein HYP09_gp083 [Salmonella phage BSP101]	False	0.963	223	3.674e-67									VOG04999	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_90	NC_049458	NC_049458	90	63882	64967	-1	D			YP_009880617.1	YP_009880617.1 DNA repair protein [Salmonella phage S118]	True	0.977	746	2.537e-243								recA bacterial DNA recombination protein [PF00154.24]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
NC_049458_91	NC_049458	NC_049458	91	64952	65482	-1	E			YP_009883178.1	YP_009883178.1 hypothetical protein HYP88_gp089 [Salmonella phage SS9]	True	0.974	363	1.9469999999999998e-114									VOG10003	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_049458_92	NC_049458	NC_049458	92	65482	66033	-1	D			YP_007008025.1	YP_007008025.1 nucleoside triphosphate pyrophosphohydrolase [Salmonella phage Sh19]	True	0.981	381	2.543e-120								dUTPase [PF08761.14]	VOG03183	REFSEQ nucleoside triphosphate pyrophosphohydrolase; Xu	Xu	0	False	
NC_049458_93	NC_049458	NC_049458	93	66030	66599	-1	E			YP_009883180.1	YP_009883180.1 putative deoxynucleotide monophosphate kinase [Salmonella phage SS9]	True	1.0	411	1.308e-130									VOG02121	sp|Q7Y4Y9|DNMK_BPR69 Deoxynucleotide monophosphate kinase; Xh	Xh	0	False	
NC_049458_94	NC_049458	NC_049458	94	66596	67636	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_009889054.1	YP_009889054.1 thymidylate synthase [Salmonella phage pertopsoe]	True	0.976	714	1.529e-232								Thymidylate synthase [PF00303.22]	VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
NC_049458_95	NC_049458	NC_049458	95	67653	68225	-1	E			YP_009883182.1	YP_009883182.1 HNH endonuclease [Salmonella phage SS9]	True	1.0	421	3.758e-134									VOG00118	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_049458_96	NC_049458	NC_049458	96	68227	68889	-1	D			YP_009948840.1	YP_009948840.1 terminase small subunit [Salmonella phage Se-B]	True	0.988	461	2.295e-147								P-loop Nucleotide Kinase1 [PF18748.4]	VOG01544	sp|E1XT70|HMUD1_BPSAV 5-hmdU DNA kinase 1; Xp	Xp	0	False	
NC_049458_97	NC_049458	NC_049458	97	68962	69921	-1	E			YP_009293251.1	YP_009293251.1 hypothetical protein BI092_gp003 [Salmonella phage vB-SalM-PM10]	True	0.906	605	2.567e-195									VOG10004	REFSEQ hypothetical protein; Xu	Xu	0	False	
