	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_071076_11	NC_071076	NC_071076	11	7219	7533	1	E			YP_010683223.1	YP_010683223.1 minor head protein [Streptococcus phage P7955]	False	0.99	220	4.944e-66													VOG02298	REFSEQ minor head protein; Xu	Xu	0	False	T
NC_071076_12	NC_071076	NC_071076	12	7535	7879	1	E			YP_010683224.1	YP_010683224.1 tail completion or Neck1 protein [Streptococcus phage P7955]	False	0.902	217	7.3520000000000005e-65													VOG25606	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_071076_13	NC_071076	NC_071076	13	7876	8262	1	D			YP_010683089.1	YP_010683089.1 tail terminator [Streptococcus phage P7952]	False	0.978	266	1.0269999999999999e-81								Protein of unknown function (DUF3168) [PF11367.11]					VOG00447	sp|O48448|COMPL_BPSPP Tail completion protein gp17; Xs	Xs	0	False	VT
NC_071076_14	NC_071076	NC_071076	14	8276	8785	1	E			YP_010683090.1	YP_010683090.1 major tail protein [Streptococcus phage P7952]	False	0.949	339	3.1899999999999997e-106													VOG00541	sp|A9CRB8|TAIL_BPMR1 Putative tail protein; Xu	Xu	0	False	T
NC_071076_15	NC_071076	NC_071076	15	8860	9213	1	D			YP_010683091.1	YP_010683091.1 tail chaperone protein [Streptococcus phage P7952]	False	0.936	232	5.1900000000000006e-70								Phage tail assembly chaperone protein, TAC [PF12363.11]					VOG00202	REFSEQ tail assembly chaperone; Xu	Xu	0	False	T
NC_071076_16	NC_071076	NC_071076	16	9276	9593	1	E			YP_010683092.1	YP_010683092.1 tail assembly chaperone [Streptococcus phage P7952]	False	0.916	203	2.204e-60																0	False	T
NC_071076_17	NC_071076	NC_071076	17	9583	13995	1	E			YP_010683093.1	YP_010683093.1 tail protein [Streptococcus phage P7952]	True	0.854	2598	0.0													VOG32164	REFSEQ tail protein; Xu	Xu	0	False	T
NC_071076_18	NC_071076	NC_071076	18	13995	15536	1	D			YP_010683094.1	YP_010683094.1 distal tail protein Dit [Streptococcus phage P7952]	True	0.981	1064	0.0								Phage tail protein [PF05709.14]					VOG00298	sp|O48459|DIT_BPSPP Distal tail protein; XpXrXs	Xp;Xr;Xs	0	False	VT
NC_071076_19	NC_071076	NC_071076	19	15536	20374	1	D			YP_010683095.1	YP_010683095.1 virion structural protein [Streptococcus phage P7952]	True	0.97	3295	0.0	MER0505653	C104	MER0505653 - family C104 unassigned peptidases () [C104.UPW]#C104#{peptidase unit: 478-608}~source YP_007392292~	False	0.925	256.0	1.6169999999999998e-66	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]; Prophage endopeptidase tail [PF06605.14]; Collagen triple helix repeat (20 copies) [PF01391.21]					VOG02208	REFSEQ host range and adsorption protein; Xu	Xu	0	False	MKPT
NC_071076_20	NC_071076	NC_071076	20	20375	22417	1	D			YP_010683096.1	YP_010683096.1 minor tail protein [Streptococcus phage P7952]	True	0.967	1386	0.0								Siphovirus protein of unknown function (DUF859) [PF05895.15]								0	False	T
NC_071076_21	NC_071076	NC_071076	21	22435	22782	1	D			YP_010683097.1	YP_010683097.1 hypothetical protein PQF02_gp21 [Streptococcus phage P7952]	False	0.902	219	1.5900000000000001e-65								Protein of unknown function (DUF1366) [PF07104.14]					VOG02647	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_071076_22	NC_071076	NC_071076	22	22800	22946	1	E			YP_010683098.1	YP_010683098.1 hypothetical protein PQF02_gp22 [Streptococcus phage P7952]	False	0.924	95	6.052e-24													VOG00240	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_071076_23	NC_071076	NC_071076	23	22964	23287	1	E			YP_010683099.1	YP_010683099.1 holin [Streptococcus phage P7952]	False	0.928	210	1.127e-62													VOG01599	REFSEQ holin; Xu	Xu	0	False	T
NC_071076_24	NC_071076	NC_071076	24	23284	23511	1	D			YP_010683100.1	YP_010683100.1 holin [Streptococcus phage P7952]	False	0.915	146	5.733e-41								Bacteriophage holin [PF04531.16]					VOG02605	REFSEQ holin; Xu	Xu	0	False	T
NC_071076_25	NC_071076	NC_071076	25	23528	24922	1	C	K07273	lysozyme	YP_010683379.1	YP_010683379.1 endolysin [Streptococcus phage SW13]	True	0.98	954	1.775e-313	MER0069435	C51	MER0069435 - family C51 unassigned peptidases (Streptococcus pyogenes) [C51.UPW]#C51#{peptidase unit: 28-132}~source YP_060444~	False	0.435	79.0	6.198e-14	Glycosyl hydrolases family 25 [PF01183.23]; CHAP domain [PF05257.19]	GH25	GH25 lysozyme (EC 3.2.1.17)	3.2.1.17	GH25.hmm				0	False	PT
NC_071076_26	NC_071076	NC_071076	26	25229	25630	1	C	K07491	REP-associated tyrosine transposase	YP_010647398.1	YP_010647398.1 transposase [Streptococcus phage P7632]	False	0.977	276	4.875e-85								Transposase IS200 like [PF01797.19]					VOG02296	sp|Q7DF83|DRA2A_DEIRA ISDra2 transposase TnpA; XhXr	Xr;Xh	0	True	VT
NC_071076_27	NC_071076	NC_071076	27	25627	26736	1	C	K07496	putative transposase	YP_010683104.1	YP_010683104.1 transposase [Streptococcus phage P7952]	True	0.966	752	1.741e-245								Probable transposase [PF01385.22]; Putative transposase DNA-binding domain [PF07282.14]; Helix-turn-helix domain [PF12323.11]					VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	0	True	VT
NC_071076_28	NC_071076	NC_071076	28	27242	27445	1	D			YP_010646612.1	YP_010646612.1 cro-like protein [Streptococcus phage MM25]	False	0.974	140	4.432e-39								Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]; Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]; Helix-turn-helix domain [PF13560.9]								0	False	T
NC_071076_29	NC_071076	NC_071076	29	27471	27944	1	E			YP_010683107.1	YP_010683107.1 hypothetical protein PQF02_gp31 [Streptococcus phage P7952]	False	0.946	314	1.063e-97													VOG00403	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_071076_30	NC_071076	NC_071076	30	28202	28411	1	D			YP_010683197.1	YP_010683197.1 Cro-like repressor [Streptococcus phage P7954]	False	0.971	143	2.836e-40								Protein of unknown function (DUF739) [PF05339.14]								0	False	T
NC_071076_31	NC_071076	NC_071076	31	28484	28621	1	E			YP_010683198.1	YP_010683198.1 hypothetical protein PQF04_gp31 [Streptococcus phage P7954]	False	1.0	102	3.22e-26													VOG03768	REFSEQ hypothetical protein; Xu	Xu	0	False	T
NC_071076_32	NC_071076	NC_071076	32	28894	29367	1	D			YP_010683472.1	YP_010683472.1 hypothetical protein PQF10_gp32 [Streptococcus phage SW15]	False	0.907	299	1.255e-92								Siphovirus Gp157 [PF05565.14]					VOG09135	REFSEQ Mu Gam-like end protection; Xu	Xu	0	False	T
NC_071076_33	NC_071076	NC_071076	33	29364	30065	1	D			YP_010646749.1	YP_010646749.1 DNA binding protein [Streptococcus phage P3684]	True	0.964	475	4.988e-152								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	T
NC_071076_34	NC_071076	NC_071076	34	30040	31371	1	D			YP_010683157.1	YP_010683157.1 helicase [Streptococcus phage P7953]	True	0.969	906	4.487e-297								Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]; AAA domain [PF13604.9]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	T
NC_071076_35	NC_071076	NC_071076	35	31378	31833	1	D			YP_010646751.1	YP_010646751.1 hypothetical protein PP230_gp33 [Streptococcus phage P3684]	False	0.957	306	4.401e-95								Protein of unknown function (DUF669) [PF05037.16]					VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	T
NC_071076_36	NC_071076	NC_071076	36	31842	32651	1	D			YP_010683115.1	YP_010683115.1 primase [Streptococcus phage P7952]	True	0.977	556	1.693e-179								Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 1 (PriCT-1) [PF08708.14]								0	False	TF
NC_071076_37	NC_071076	NC_071076	37	32638	34155	1	C	K06919	putative DNA primase/helicase	YP_010683116.1	YP_010683116.1 primase [Streptococcus phage P7952]	True	0.987	1053	0.0								Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]					VOG03839	REFSEQ putative DNA primase; Xu	Xu	0	False	TF
NC_071076_38	NC_071076	NC_071076	38	34416	34739	1	D			YP_010683161.1	YP_010683161.1 Holliday junction resolvase [Streptococcus phage P7953]	False	0.962	219	1.077e-65								VRR-NUC domain [PF08774.14]					VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	TF
NC_071076_39	NC_071076	NC_071076	39	34744	34968	1	E			YP_010683162.1	YP_010683162.1 hypothetical protein PQF03_gp38 [Streptococcus phage P7953]	False	0.982	156	1.993e-44													VOG01966	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_071076_40	NC_071076	NC_071076	40	34986	35108	1	E			YP_010683163.1	YP_010683163.1 hypothetical protein PQF03_gp39 [Streptococcus phage P7953]	False	0.959	83	7.486000000000001e-20													VOG09136	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_071076_41	NC_071076	NC_071076	41	35109	35612	1	D			YP_010683120.1	YP_010683120.1 DNA binding protein [Streptococcus phage P7952]	False	0.967	342	3.183e-107								Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Cro/C1-type HTH DNA-binding domain [PF13443.9]					VOG00959	REFSEQ helix-turn-helix domain-containing protein; Xu	Xu	0	False	TF
NC_071076_42	NC_071076	NC_071076	42	35584	35820	1	D			YP_010683121.1	YP_010683121.1 hypothetical protein PQF02_gp45 [Streptococcus phage P7952]	False	0.948	158	5.003e-45								Protein of unknown function (DUF1372) [PF07116.14]					VOG04539	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_071076_43	NC_071076	NC_071076	43	35824	36531	1	D			YP_010683122.1	YP_010683122.1 hypothetical protein PQF02_gp46 [Streptococcus phage P7952]	True	0.952	472	6.832e-151								Protein of unknown function (DUF1340) [PF07067.14]					VOG09138	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
NC_071076_44	NC_071076	NC_071076	44	37107	37520	1	E			YP_010683124.1	YP_010683124.1 transcriptional activator [Streptococcus phage P7952]	False	0.972	283	2.758e-87													VOG00939	sp|O34055|ARPU_BPO12 Putative autolysin regulatory protein ArpU; Xu	Xu	0	False	TF
