target	query	e-value	score	length	start	end
NZ_CP030760.1_3949849_3950763_+	GH117	9.7e-09	26.8	304	159	300
NZ_CP030762.1_162030_163880_+	GH12	5e-32	110.0	616	461	613
NZ_CP030760.1_3875796_3877448_+	GH13	8.4e-75	250.9	550	37	390
NZ_CP030760.1_1734555_1736201_-	GH13	3.9e-73	245.2	548	33	386
NZ_CP030761.1_450108_453389_-	GH13	2e-69	233.2	1093	36	390
NZ_CP030764.1_219184_221340_+	GH13	1.2e-47	161.5	718	183	538
NZ_CP030761.1_425068_426837_-	GH13	6.2e-43	146.3	586	116	431
NZ_CP030760.1_2410540_2412519_+	GH13	6.8e-43	146.3	659	165	518
NZ_CP030760.1_613023_615413_+	GH13	1.9e-37	129.0	796	311	653
NZ_CP030763.1_405931_407472_-	GH13	5e-31	107.1	513	45	368
NZ_CP030761.1_453390_456701_-	GH13	5.3e-31	87.0	1074	636	926
NZ_CP030761.1_447901_450111_-	GH13	4.5e-30	104.2	697	226	550
NZ_CP030760.1_2404131_2406161_+	GH13	2.5e-29	101.4	676	226	534
NZ_CP030764.1_547223_549832_-	GH13	1.9e-23	67.6	869	25	339
NZ_CP030760.1_1126327_1128117_+	GH15	7.3e-83	277.2	596	219	581
NZ_CP030761.1_1147225_1148631_+	GH15	1.7e-53	180.6	468	49	444
NZ_CP030760.1_2088185_2089600_-	GH16	2.4e-36	124.6	275	45	266
NZ_CP030760.1_610656_612779_-	GH17	1.2e-06	26.1	707	186	271
NZ_CP030760.1_4587464_4588150_+	GH19	3.6e-13	48.2	228	45	146
NZ_CP030760.1_2463350_2464723_-	GH1	4.2e-161	535.0	457	9	447
NZ_CP030760.1_2519279_2521189_-	GH20	1.4e-112	375.0	636	266	617
NZ_CP030764.1_407224_409245_-	GH20	1.1e-106	352.6	673	279	648
NZ_CP030762.1_47261_47965_+	GH23	5.5e-26	89.8	234	101	219
NZ_CP030762.1_272133_273308_+	GH23	9.4e-25	86.0	391	112	230
NZ_CP030760.1_4688092_4690167_-	GH23	1.3e-24	85.7	691	537	670
NZ_CP030760.1_1489573_1490100_-	GH23	1.9e-22	78.4	175	73	172
NZ_CP030762.1_267793_268944_+	GH23	2.6e-21	74.6	383	205	318
NZ_CP030760.1_249101_250015_+	GH23	6e-21	73.3	304	66	170
NZ_CP030760.1_3854322_3854900_+	GH23	7.9e-19	66.9	192	50	175
NZ_CP030760.1_1494257_1495192_+	GH23	9e-14	49.2	311	213	294
NZ_CP030760.1_3698475_3699056_-	GH23	1.5e-10	40.2	193	56	178
NZ_CP030761.1_1127555_1128217_-	GH23	1.5e-08	33.3	220	15	131
NZ_CP030760.1_1498920_1499717_+	GH25	2.1e-59	199.1	265	58	236
NZ_CP030760.1_757840_758886_+	GH25	7.3e-55	184.5	348	148	325
NZ_CP030760.1_4729993_4730742_+	GH25	3.1e-48	163.0	249	45	223
NZ_CP030760.1_3203215_3204186_+	GH26	9.3e-25	86.2	323	133	268
NZ_CP030763.1_454542_455507_+	GH26	5.1e-24	83.8	321	136	269
NZ_CP030762.1_308418_309917_+	GH28	1.1e-70	236.8	499	120	429
NZ_CP030761.1_477691_479055_-	GH28	8e-55	184.6	451	28	355
NZ_CP030760.1_1205044_1206531_-	GH28	4.1e-07	26.2	495	89	202
NZ_CP030763.1_47479_48816_+	GH29	5.2e-105	349.9	445	6	338
NZ_CP030761.1_492232_493554_-	GH29	1.3e-103	345.4	439	14	341
NZ_CP030760.1_2549318_2551594_+	GH2	3.2e-102	341.8	758	10	558
NZ_CP030760.1_3620468_3622921_-	GH2	2.6e-100	335.7	817	4	655
NZ_CP030760.1_989414_991876_-	GH2	6.8e-96	320.9	820	10	683
NZ_CP030760.1_2946145_2948622_-	GH2	3.5e-71	239.1	825	14	690
NZ_CP030763.1_460682_462382_+	GH32	3.5e-74	248.7	566	119	422
NZ_CP030763.1_626688_627656_+	GH32	3.1e-13	25.5	322	86	206
NZ_CP030763.1_627662_628624_+	GH32	3.7e-13	25.7	320	226	306
NZ_CP030763.1_119649_120833_+	GH33	3.9e-24	83.9	394	45	379
NZ_CP030760.1_1276599_1278737_-	GH35	1.2e-07	29.7	712	19	165
NZ_CP030761.1_852687_854924_-	GH37	1.9e-20	58.2	745	387	588
NZ_CP030761.1_126506_127774_-	GH37	8.5e-10	36.2	422	98	383
NZ_CP030761.1_1222376_1225402_+	GH38	1.1e-80	269.4	1008	248	501
NZ_CP030760.1_1555017_1556942_-	GH38	4.1e-08	31.2	641	6	190
NZ_CP030763.1_37221_39086_-	GH39	3.3e-50	166.7	621	16	458
NZ_CP030760.1_610656_612779_-	GH39	9.3e-07	26.4	707	159	342
NZ_CP030761.1_1226312_1228774_+	GH3	4.2e-73	243.7	820	29	242
NZ_CP030760.1_4353627_4356020_-	GH3	5.6e-65	217.0	797	47	289
NZ_CP030761.1_845010_847352_-	GH3	6.1e-65	216.8	780	34	278
NZ_CP030760.1_303407_304420_+	GH3	4.1e-38	129.5	337	57	281
NZ_CP030764.1_310017_311039_-	GH3	4.2e-36	122.9	340	64	282
NZ_CP030760.1_1276599_1278737_-	GH42	1.3e-120	401.3	712	26	396
NZ_CP030760.1_984579_986237_-	GH43	2.1e-57	193.0	552	17	315
NZ_CP030763.1_626688_627656_+	GH43	3.9e-09	32.1	322	151	302
NZ_CP030764.1_14414_15340_-	GH46	1e-42	144.7	308	58	268
NZ_CP030764.1_143789_145159_+	GH4	2.4e-66	220.9	456	6	186
NZ_CP030761.1_149822_151138_+	GH4	7.9e-65	216.1	438	3	184
NZ_CP030764.1_136048_137559_+	GH4	4.4e-61	203.8	503	19	199
NZ_CP030760.1_1276599_1278737_-	GH50	2.2e-07	27.9	712	121	253
NZ_CP030764.1_198893_200401_-	GH51	5.8e-143	476.6	502	2	501
NZ_CP030761.1_1222376_1225402_+	GH57	5.1e-08	30.2	1008	265	394
NZ_CP030762.1_306831_308225_+	GH5	1.5e-51	174.0	464	101	453
NZ_CP030760.1_3376902_3377951_-	GH5	2.6e-43	147.0	349	30	311
NZ_CP030760.1_4390037_4391218_+	GH5	1.7e-32	111.4	393	49	361
NZ_CP030760.1_2463350_2464723_-	GH5	3.5e-11	41.6	457	42	229
NZ_CP030760.1_1276599_1278737_-	GH5	1.6e-09	35.8	712	28	213
NZ_CP030761.1_126506_127774_-	GH63	5.8e-44	149.0	422	31	417
NZ_CP030761.1_852687_854924_-	GH63	1.9e-41	140.6	745	250	609
NZ_CP030763.1_407596_410361_-	GH63	3.9e-14	49.7	921	451	893
NZ_CP030763.1_119649_120833_+	GH74	2.2e-08	25.7	394	180	296
NZ_CP030761.1_423185_425038_-	GH77	7.3e-130	432.6	617	86	606
NZ_CP030763.1_62993_65314_+	GH78	1e-161	537.5	773	215	734
NZ_CP030761.1_852687_854924_-	GH78	7.2e-16	56.4	745	283	562
NZ_CP030760.1_2591738_2595631_+	GH78	1.1e-07	29.1	1297	903	1097
NZ_CP030761.1_507481_508653_+	GH88	2.5e-127	423.2	390	52	382
NZ_CP030760.1_4839207_4840565_+	GH8	2.3e-77	259.4	452	137	442
NZ_CP030760.1_3009879_3018398_-	GH94	0	116.1	2839	1553	1719
NZ_CP030760.1_3009879_3018398_-	GH94	0	1281.6	2839	1747	2830
NZ_CP030760.1_2591738_2595631_+	GH94	0	113.8	1297	16	198
NZ_CP030760.1_2591738_2595631_+	GH94	0	1232.6	1297	210	1293
NZ_CP030764.1_418200_421487_+	GH94	3.7e-175	582.3	1095	113	1075
NZ_CP030760.1_1890123_1891301_+	GT12	8e-11	40.0	392	95	200
NZ_CP030760.1_452596_453774_+	GT19	3.2e-103	343.7	392	8	363
NZ_CP030764.1_587620_588660_-	GT1	5.2e-13	48.4	346	36	340
NZ_CP030760.1_1474673_1475797_-	GT1	1.2e-11	44.2	374	142	358
NZ_CP030764.1_590019_591254_-	GT1	7.4e-11	40.6	411	186	368
NZ_CP030760.1_1918903_1919250_+	GT1	3.7e-06	25.7	115	10	45
NZ_CP030763.1_231967_233358_-	GT20	4.8e-168	558.2	463	2	455
NZ_CP030762.1_401140_402420_+	GT21	3.5e-17	61.0	426	50	284
NZ_CP030763.1_452642_454549_+	GT21	2.4e-11	41.9	635	187	334
NZ_CP030760.1_3200783_3202651_+	GT21	6.1e-10	37.1	622	184	335
NZ_CP030760.1_4834829_4837078_+	GT21	9.5e-10	36.4	749	218	392
NZ_CP030760.1_3184982_3186976_+	GT21	1.5e-08	32.5	664	137	341
NZ_CP030760.1_4275016_4275897_+	GT25	1.3e-32	111.6	293	40	211
NZ_CP030760.1_3866669_3867685_+	GT26	2.7e-52	175.2	338	127	294
NZ_CP030763.1_202084_202791_-	GT26	5e-48	161.6	180	3	139
NZ_CP030760.1_1897133_1898248_+	GT27	5.1e-18	53.3	371	13	113
NZ_CP030760.1_1890123_1891301_+	GT27	1.8e-13	48.8	392	90	271
NZ_CP030760.1_4387638_4388639_+	GT27	1.1e-12	44.6	333	17	206
NZ_CP030760.1_1894305_1895381_+	GT27	1.6e-12	43.3	358	11	96
NZ_CP030763.1_207860_208810_+	GT27	3.3e-10	37.8	316	7	90
NZ_CP030760.1_1915276_1916220_+	GT27	1.7e-08	32.5	314	7	108
NZ_CP030760.1_4656844_4657860_-	GT27	2.2e-08	31.9	338	21	131
NZ_CP030760.1_3970002_3971144_-	GT27	2.2e-08	31.6	380	24	127
NZ_CP030760.1_3946802_3947758_+	GT27	8.1e-07	27.0	318	41	125
NZ_CP030760.1_1891295_1894297_+	GT27	9.7e-07	25.8	1000	10	105
NZ_CP030760.1_1916245_1917129_+	GT27	1.2e-06	26.5	294	5	87
NZ_CP030762.1_401140_402420_+	GT27	1.8e-06	25.9	426	53	175
NZ_CP030760.1_1474673_1475797_-	GT28	1.4e-44	149.3	374	187	349
NZ_CP030764.1_587620_588660_-	GT28	6.5e-14	50.0	346	182	317
NZ_CP030764.1_590019_591254_-	GT28	3e-08	31.7	411	234	369
NZ_CP030760.1_4038782_4040101_+	GT30	3.2e-64	206.9	439	41	215
NZ_CP030760.1_2401495_2403957_+	GT35	7.9e-263	872.6	820	106	818
NZ_CP030760.1_3971396_3972970_-	GT39	1.8e-06	26.6	524	53	162
NZ_CP030760.1_3842624_3844495_-	GT41	2.4e-114	381.9	623	5	610
NZ_CP030760.1_2424939_2425808_+	GT41	1.1e-29	58.3	289	44	167
NZ_CP030760.1_2424939_2425808_+	GT41	1.1e-29	28.7	289	173	235
NZ_CP030760.1_4072154_4074049_-	GT41	1.6e-26	38.0	631	314	442
NZ_CP030760.1_4072154_4074049_-	GT41	1.6e-26	33.6	631	454	550
NZ_CP030760.1_2387793_2389661_+	GT41	3.7e-19	43.5	622	303	470
NZ_CP030764.1_516581_518527_-	GT41	1.1e-14	35.3	648	421	549
NZ_CP030760.1_1121031_1123247_-	GT41	1.2e-12	42.0	738	369	565
NZ_CP030760.1_4333464_4335236_-	GT41	1.8e-12	35.9	590	358	485
NZ_CP030760.1_3358506_3359339_-	GT41	1.2e-11	38.3	277	52	202
NZ_CP030761.1_641441_643147_-	GT41	3.5e-10	36.0	568	328	480
NZ_CP030764.1_37017_39269_-	GT41	4.2e-09	27.7	750	543	687
NZ_CP030760.1_1885866_1888214_-	GT41	8.3e-09	29.4	782	370	576
NZ_CP030760.1_3187122_3188774_-	GT41	9.6e-09	31.7	550	375	493
NZ_CP030760.1_2272896_2273531_+	GT41	4.4e-08	30.8	211	55	189
NZ_CP030763.1_107113_108876_-	GT41	4.7e-08	25.6	587	395	515
NZ_CP030760.1_628715_630232_+	GT41	5.4e-08	27.5	505	275	404
NZ_CP030760.1_1897133_1898248_+	GT45	2.2e-17	60.6	371	34	118
NZ_CP030760.1_1894305_1895381_+	GT45	2.3e-08	31.7	358	32	111
NZ_CP030763.1_209901_211043_+	GT4	2.8e-32	108.1	380	194	336
NZ_CP030760.1_1611109_1612167_+	GT4	1.2e-31	107.7	352	165	315
NZ_CP030760.1_3779914_3781083_-	GT4	1.7e-31	106.8	377	189	336
NZ_CP030764.1_588762_590009_-	GT4	2.2e-30	103.7	415	226	383
NZ_CP030760.1_1909088_1910239_+	GT4	9.2e-30	101.5	383	191	343
NZ_CP030760.1_2940011_2941189_+	GT4	7.1e-29	96.0	392	199	351
NZ_CP030760.1_4382691_4383851_+	GT4	1.2e-24	85.0	386	189	313
NZ_CP030764.1_611961_613049_+	GT4	1.3e-24	85.0	362	203	329
NZ_CP030760.1_2091864_2093126_-	GT4	2.3e-22	77.7	420	232	362
NZ_CP030760.1_2090623_2091807_-	GT4	7.4e-22	75.7	393	210	341
NZ_CP030760.1_4855326_4856495_-	GT4	1.5e-21	74.9	389	205	350
NZ_CP030760.1_1745561_1746742_+	GT4	2.3e-18	63.8	393	205	315
NZ_CP030763.1_208807_209907_+	GT4	2.8e-17	60.9	366	189	334
NZ_CP030760.1_3942036_3944732_+	GT4	3e-17	59.4	898	344	505
NZ_CP030760.1_3939779_3941107_+	GT4	3.6e-16	57.4	442	252	405
NZ_CP030760.1_2944921_2946099_-	GT4	1.5e-14	52.1	392	191	315
NZ_CP030760.1_2407447_2408889_+	GT4	1.5e-09	35.9	480	288	438
NZ_CP030760.1_3283707_3286067_-	GT51	8.6e-67	222.3	779	123	297
NZ_CP030760.1_74863_77292_+	GT51	2.4e-63	211.0	809	46	224
NZ_CP030760.1_4546668_4548854_-	GT51	8.4e-61	202.7	728	125	297
NZ_CP030764.1_165181_167478_+	GT51	9e-61	202.7	765	195	356
NZ_CP030764.1_549968_551923_-	GT51	4.9e-49	164.6	651	19	187
NZ_CP030760.1_2989387_2990397_-	GT51	6.4e-45	151.3	233	57	205
NZ_CP030760.1_2407447_2408889_+	GT5	4.7e-157	522.1	480	2	473
NZ_CP030760.1_2940011_2941189_+	GT5	1.8e-18	51.2	392	207	382
NZ_CP030760.1_1909088_1910239_+	GT5	1.1e-15	55.9	383	194	371
NZ_CP030763.1_209901_211043_+	GT5	2.9e-15	54.3	380	191	367
NZ_CP030760.1_1611109_1612167_+	GT5	4.8e-14	50.3	352	164	309
NZ_CP030760.1_3779914_3781083_-	GT5	1.3e-11	38.9	377	128	304
NZ_CP030760.1_2091864_2093126_-	GT5	1.4e-11	33.3	420	234	390
NZ_CP030760.1_1745561_1746742_+	GT5	1.2e-09	32.9	393	204	348
NZ_CP030760.1_4855326_4856495_-	GT5	1.1e-08	31.0	389	197	374
NZ_CP030760.1_3942036_3944732_+	GT5	1.6e-07	28.6	898	344	465
NZ_CP030760.1_3939779_3941107_+	GT5	8.7e-07	26.2	442	231	360
NZ_CP030760.1_3408996_3410843_+	GT66	8.6e-08	29.3	615	90	476
NZ_CP030760.1_3407828_3408835_-	GT81	9.9e-17	59.2	335	7	185
NZ_CP030760.1_4381891_4382664_+	GT81	2.8e-13	48.1	257	26	132
NZ_CP030760.1_1897133_1898248_+	GT81	9.2e-12	42.5	371	8	114
NZ_CP030760.1_4656844_4657860_-	GT81	1.2e-10	39.1	338	16	120
NZ_CP030760.1_1370404_1371516_-	GT81	3.3e-09	34.4	370	26	142
NZ_CP030760.1_1894305_1895381_+	GT81	8.6e-09	33.0	358	9	96
NZ_CP030760.1_3970002_3971144_-	GT81	2.2e-08	31.2	380	23	190
NZ_CP030760.1_1891295_1894297_+	GT81	3.3e-07	27.5	1000	7	128
NZ_CP030760.1_1915276_1916220_+	GT81	7.2e-07	26.8	314	29	116
NZ_CP030760.1_3946802_3947758_+	GT81	7.3e-07	26.7	318	11	140
NZ_CP030760.1_4069543_4070112_+	GT81	1.6e-06	25.6	189	8	88
NZ_CP030760.1_3811677_3813098_-	GT83	5.4e-39	132.6	473	7	361
NZ_CP030760.1_4657998_4659491_-	GT83	5.3e-35	119.4	497	10	404
NZ_CP030760.1_4655332_4656831_-	GT83	5.8e-35	119.2	499	11	379
NZ_CP030760.1_4653846_4655330_-	GT83	6.1e-30	102.9	494	6	374
NZ_CP030760.1_3971396_3972970_-	GT83	1.3e-17	62.0	524	52	341
NZ_CP030761.1_322016_323809_+	GT83	5.3e-16	57.1	597	159	474
NZ_CP030760.1_3009879_3018398_-	GT84	7.2e-98	324.3	2839	1293	1506
NZ_CP030763.1_198443_199423_-	GT8	3.5e-55	186.0	326	20	261
NZ_CP030760.1_1628949_1629878_-	GT8	2.4e-44	150.4	309	10	247
NZ_CP030760.1_2195959_2196795_+	GT8	3.1e-34	117.4	278	12	242
NZ_CP030760.1_2101791_2102702_+	GT8	2.4e-29	101.4	303	2	233
NZ_CP030761.1_503729_505525_-	PL12	3.3e-12	45.0	598	387	470
NZ_CP030760.1_3089299_3090972_-	PL12	7e-10	36.5	557	344	455
NZ_CP030761.1_503729_505525_-	PL17	5.4e-07	27.5	598	390	465
NZ_CP030760.1_1923707_1925329_-	PL1	1.5e-07	25.0	540	71	245
NZ_CP030760.1_2190110_2191420_-	PL22	4.5e-19	26.3	436	252	292
NZ_CP030760.1_2190110_2191420_-	PL22	4.5e-19	27.5	436	295	395
NZ_CP030760.1_406567_408612_-	PL9	8.5e-21	67.0	681	2	325
NZ_CP030760.1_2719208_2721130_-	GH127	1.1e-214	712.7	640	21	551
NZ_CP030763.1_55463_57406_-	GH127	1.2e-202	673.1	647	28	559
NZ_CP030763.1_627662_628624_+	GH130	1.4e-11	39.2	320	70	317
NZ_CP030763.1_208807_209907_+	GT94	1.1e-16	58.3	366	98	293
NZ_CP030760.1_4382691_4383851_+	GT94	1.1e-08	32.8	386	98	351
NZ_CP030761.1_1204014_1206200_-	AA2	6.9e-38	45.2	728	85	183
NZ_CP030761.1_1204014_1206200_-	AA2	6.9e-38	42.5	728	453	721
NZ_CP030764.1_273904_275499_+	AA3	1e-102	343.2	531	3	530
NZ_CP030761.1_382678_384303_-	AA3	1.4e-102	342.7	539	9	535
NZ_CP030762.1_338825_342283_+	AA3	2.1e-102	332.7	1152	23	785
NZ_CP030763.1_333216_334811_+	AA3	9.3e-102	340.0	531	2	527
NZ_CP030760.1_150244_151899_+	AA3	4.6e-101	337.7	551	3	526
NZ_CP030760.1_4402721_4404370_-	AA3	4.6e-99	331.0	549	2	533
NZ_CP030761.1_1033341_1034954_-	AA3	1.2e-93	313.1	537	10	535
NZ_CP030761.1_97281_98912_+	AA3	5.3e-90	301.0	543	24	531
NZ_CP030760.1_148692_150242_+	AA3	5.9e-54	182.0	516	3	497
NZ_CP030763.1_657963_659615_-	AA3	5.4e-46	155.8	550	3	545
NZ_CP030761.1_1148728_1150599_+	AA3	8e-41	138.7	623	12	620
NZ_CP030764.1_456422_457672_+	AA3	1.1e-08	32.4	416	28	220
NZ_CP030764.1_430398_431666_+	AA3	1.5e-08	31.8	422	9	232
NZ_CP030760.1_328897_330306_-	AA3	2.4e-07	27.1	469	4	287
NZ_CP030761.1_214422_215651_+	AA3	5.4e-07	26.8	409	2	231
NZ_CP030761.1_569257_570582_+	AA3	2e-06	25.1	441	12	219
NZ_CP030761.1_30658_32055_-	AA4	9.9e-27	79.0	465	40	240
NZ_CP030760.1_1421888_1423369_-	AA4	2.1e-23	66.8	493	66	262
NZ_CP030760.1_4001692_4003248_+	AA4	2.2e-23	69.7	518	57	287
NZ_CP030761.1_1104339_1105796_+	AA4	7.8e-20	57.3	485	48	259
NZ_CP030760.1_4101856_4103292_-	AA4	1.4e-17	54.7	478	44	230
NZ_CP030761.1_77483_78892_-	AA4	1.4e-10	31.1	469	40	149
NZ_CP030760.1_195746_196342_+	AA6	1.9e-78	261.1	198	3	196
NZ_CP030760.1_865267_866751_-	AA7	5.4e-135	446.2	494	57	485
NZ_CP030760.1_4276082_4277422_+	AA7	5.3e-90	293.0	446	30	442
NZ_CP030761.1_30658_32055_-	AA7	1.4e-20	69.1	465	39	235
NZ_CP030760.1_1421888_1423369_-	AA7	1.5e-20	68.0	493	72	285
NZ_CP030760.1_4001692_4003248_+	AA7	4.6e-19	67.1	518	92	273
NZ_CP030761.1_77483_78892_-	AA7	5.4e-14	47.2	469	42	179
NZ_CP030761.1_1104339_1105796_+	AA7	3.4e-12	40.3	485	56	242
NZ_CP030761.1_521306_524365_+	AA7	5.8e-12	37.9	1019	49	188
NZ_CP030760.1_4101856_4103292_-	AA7	3e-10	34.1	478	51	223
NZ_CP030763.1_62993_65314_+	CBM67	5.1e-16	56.7	773	34	174
NZ_CP030760.1_1923707_1925329_-	GH136	1.2e-33	97.6	540	2	128
NZ_CP030760.1_1923707_1925329_-	GH136	1.2e-33	25.5	540	90	177
NZ_CP030760.1_1205044_1206531_-	GH136	7.4e-33	107.5	495	2	383
NZ_CP030760.1_1203132_1204625_-	GH136	9e-33	107.8	497	3	253
NZ_CP030760.1_3787369_3788514_+	GH136	4.5e-07	27.2	381	44	237
NZ_CP030763.1_627662_628624_+	GH137	1.2e-15	33.4	320	71	241
NZ_CP030763.1_627662_628624_+	GH137	1.2e-15	28.4	320	185	302
NZ_CP030763.1_203799_205925_-	GH141	1.7e-52	100.7	694	61	342
NZ_CP030763.1_203799_205925_-	GH141	1.7e-52	75.6	694	359	569
NZ_CP030760.1_4422621_4424042_-	GH141	2.5e-10	27.4	473	285	439
NZ_CP030761.1_852687_854924_-	GH142	1.1e-11	41.9	745	406	593
NZ_CP030760.1_2928669_2930003_+	GH144	4.3e-126	419.5	444	9	427
NZ_CP030760.1_2595637_2596956_+	GH144	3.6e-125	416.6	439	16	435
NZ_CP030760.1_4474123_4475469_-	GH144	4.7e-125	416.1	448	29	441
NZ_CP030760.1_395641_397620_-	GT102	9.6e-61	203.5	659	436	631
NZ_CP030760.1_2719208_2721130_-	GH146	3e-52	175.5	640	80	550
NZ_CP030763.1_55463_57406_-	GH146	2.5e-46	155.7	647	89	558
NZ_CP030760.1_4390037_4391218_+	GH147	5.5e-11	39.8	393	142	259
NZ_CP030763.1_47479_48816_+	GH151	2.2e-10	38.5	445	66	192
NZ_CP030761.1_492232_493554_-	GH151	1.7e-09	35.6	439	68	194
NZ_CP030760.1_3206728_3208590_+	GH154	1.6e-132	440.3	620	20	357
NZ_CP030761.1_511898_513766_+	GH154	4.9e-128	425.6	622	24	364
NZ_CP030760.1_989414_991876_-	GH158	2.6e-06	25.1	820	341	453
