target	query	e-value	score	length	start	end
NZ_CP030760.1_3303708_3304847_-	CE9	2.7e-17	26.4	379	322	364
NZ_CP030760.1_4784987_4786156_+	CE9	4e-17	25.9	389	318	370
NZ_CP030760.1_4784987_4786156_+	CE9	4e-17	32.5	389	4	104
NZ_CP030760.1_1986631_1988085_+	CE9	2.9e-15	29.4	484	5	107
NZ_CP030760.1_3486780_3488159_-	CE9	4e-15	26.8	459	345	393
NZ_CP030764.1_108402_109664_-	CE9	4.6e-15	27.2	420	36	93
NZ_CP030763.1_165738_167540_-	CE9	2.1e-14	27.7	600	304	366
NZ_CP030760.1_2826407_2827840_+	CE9	4.1e-14	27.1	477	8	62
NZ_CP030761.1_1096787_1098019_-	CE9	9.3e-13	25.1	410	17	66
NZ_CP030760.1_1732784_1734481_+	CE9	1.7e-12	25.5	565	280	332
NZ_CP030761.1_1085455_1086684_-	CE9	2.8e-10	25.2	409	5	100
NZ_CP030760.1_257934_259910_+	CE9	4.4e-08	28.5	658	346	409
NZ_CP030760.1_3119989_3121107_+	GH102	7.1e-52	173.9	372	108	263
NZ_CP030760.1_2355910_2357133_+	GH103	4.7e-105	349.5	407	35	332
NZ_CP030760.1_3261479_3262762_-	GH103	6.7e-101	335.7	422	41	348
NZ_CP030760.1_1499730_1501016_+	GH103	1.4e-85	285.5	428	66	356
NZ_CP030760.1_3076624_3077496_+	GH103	2.9e-73	232.5	290	53	255
NZ_CP030761.1_479052_480146_-	GH105	3.9e-98	327.2	364	43	356
NZ_CP030761.1_854942_857626_-	GH106	2.8e-51	43.2	894	689	867
NZ_CP030761.1_854942_857626_-	GH106	2.8e-51	128.1	894	14	616
NZ_CP030760.1_1907983_1909056_+	GH10	1.1e-77	259.9	357	34	352
NZ_CP030761.1_852687_854924_-	GH63	1.9e-41	140.6	745	250	609
NZ_CP030760.1_3949849_3950763_+	GH117	9.7e-09	26.8	304	159	300
NZ_CP030762.1_162030_163880_+	GH12	5e-32	110.0	616	461	613
NZ_CP030760.1_3875796_3877448_+	GH13	8.4e-75	250.9	550	37	390
NZ_CP030760.1_1734555_1736201_-	GH13	3.9e-73	245.2	548	33	386
NZ_CP030761.1_450108_453389_-	GH13	2e-69	233.2	1093	36	390
NZ_CP030763.1_405931_407472_-	GH13	5e-31	107.1	513	45	368
NZ_CP030761.1_453390_456701_-	GH13	5.3e-31	87.0	1074	636	926
NZ_CP030764.1_547223_549832_-	GH13	1.9e-23	67.6	869	25	339
NZ_CP030760.1_1126327_1128117_+	GH15	7.3e-83	277.2	596	219	581
NZ_CP030761.1_1147225_1148631_+	GH15	1.7e-53	180.6	468	49	444
NZ_CP030760.1_2088185_2089600_-	GH16	2.4e-36	124.6	275	45	266
NZ_CP030760.1_610656_612779_-	GH39	9.3e-07	26.4	707	159	342
NZ_CP030760.1_4587464_4588150_+	GH19	3.6e-13	48.2	228	45	146
NZ_CP030760.1_2463350_2464723_-	GH1	4.2e-161	535.0	457	9	447
NZ_CP030760.1_2519279_2521189_-	GH20	1.4e-112	375.0	636	266	617
NZ_CP030764.1_407224_409245_-	GH20	1.1e-106	352.6	673	279	648
NZ_CP030762.1_47261_47965_+	GH23	5.5e-26	89.8	234	101	219
NZ_CP030762.1_272133_273308_+	GH23	9.4e-25	86.0	391	112	230
NZ_CP030760.1_4688092_4690167_-	GH23	1.3e-24	85.7	691	537	670
NZ_CP030760.1_1489573_1490100_-	GH23	1.9e-22	78.4	175	73	172
NZ_CP030762.1_267793_268944_+	GH23	2.6e-21	74.6	383	205	318
NZ_CP030760.1_249101_250015_+	GH23	6e-21	73.3	304	66	170
NZ_CP030760.1_3854322_3854900_+	GH23	7.9e-19	66.9	192	50	175
NZ_CP030760.1_1494257_1495192_+	GH23	9e-14	49.2	311	213	294
NZ_CP030760.1_3698475_3699056_-	GH23	1.5e-10	40.2	193	56	178
NZ_CP030761.1_1127555_1128217_-	GH23	1.5e-08	33.3	220	15	131
NZ_CP030760.1_1498920_1499717_+	GH25	2.1e-59	199.1	265	58	236
NZ_CP030760.1_757840_758886_+	GH25	7.3e-55	184.5	348	148	325
NZ_CP030760.1_4729993_4730742_+	GH25	3.1e-48	163.0	249	45	223
NZ_CP030760.1_3203215_3204186_+	GH26	9.3e-25	86.2	323	133	268
NZ_CP030763.1_454542_455507_+	GH26	5.1e-24	83.8	321	136	269
NZ_CP030762.1_308418_309917_+	GH28	1.1e-70	236.8	499	120	429
NZ_CP030761.1_477691_479055_-	GH28	8e-55	184.6	451	28	355
NZ_CP030760.1_1205044_1206531_-	GH136	7.4e-33	107.5	495	2	383
NZ_CP030763.1_47479_48816_+	GH29	5.2e-105	349.9	445	6	338
NZ_CP030761.1_492232_493554_-	GH29	1.3e-103	345.4	439	14	341
NZ_CP030760.1_2549318_2551594_+	GH2	3.2e-102	341.8	758	10	558
NZ_CP030760.1_3620468_3622921_-	GH2	2.6e-100	335.7	817	4	655
NZ_CP030760.1_989414_991876_-	GH2	6.8e-96	320.9	820	10	683
NZ_CP030760.1_2946145_2948622_-	GH2	3.5e-71	239.1	825	14	690
NZ_CP030763.1_460682_462382_+	GH32	3.5e-74	248.7	566	119	422
NZ_CP030763.1_626688_627656_+	GH43	3.9e-09	32.1	322	151	302
NZ_CP030763.1_627662_628624_+	GH130	1.4e-11	39.2	320	70	317
NZ_CP030763.1_119649_120833_+	GH33	3.9e-24	83.9	394	45	379
NZ_CP030760.1_1276599_1278737_-	GH42	1.3e-120	401.3	712	26	396
NZ_CP030761.1_126506_127774_-	GH63	5.8e-44	149.0	422	31	417
NZ_CP030761.1_1222376_1225402_+	GH38	1.1e-80	269.4	1008	248	501
NZ_CP030760.1_1555017_1556942_-	GH38	4.1e-08	31.2	641	6	190
NZ_CP030763.1_37221_39086_-	GH39	3.3e-50	166.7	621	16	458
NZ_CP030761.1_1226312_1228774_+	GH3	4.2e-73	243.7	820	29	242
NZ_CP030760.1_4353627_4356020_-	GH3	5.6e-65	217.0	797	47	289
NZ_CP030761.1_845010_847352_-	GH3	6.1e-65	216.8	780	34	278
NZ_CP030760.1_303407_304420_+	GH3	4.1e-38	129.5	337	57	281
NZ_CP030764.1_310017_311039_-	GH3	4.2e-36	122.9	340	64	282
NZ_CP030760.1_984579_986237_-	GH43	2.1e-57	193.0	552	17	315
NZ_CP030760.1_984579_986237_-	CBM91	2.2e-52	175.6	552	344	551
NZ_CP030764.1_14414_15340_-	GH46	1e-42	144.7	308	58	268
NZ_CP030764.1_143789_145159_+	GH4	2.4e-66	220.9	456	6	186
NZ_CP030761.1_149822_151138_+	GH4	7.9e-65	216.1	438	3	184
NZ_CP030764.1_136048_137559_+	GH4	4.4e-61	203.8	503	19	199
NZ_CP030764.1_198893_200401_-	GH51	5.8e-143	476.6	502	2	501
NZ_CP030762.1_306831_308225_+	GH5	1.5e-51	174.0	464	101	453
NZ_CP030760.1_3376902_3377951_-	GH5	2.6e-43	147.0	349	30	311
NZ_CP030760.1_4390037_4391218_+	GH5	1.7e-32	111.4	393	49	361
NZ_CP030763.1_407596_410361_-	GH63	3.9e-14	49.7	921	451	893
NZ_CP030761.1_423185_425038_-	GH77	7.3e-130	432.6	617	86	606
NZ_CP030763.1_62993_65314_+	GH78	1e-161	537.5	773	215	734
NZ_CP030763.1_62993_65314_+	CBM67	5.1e-16	56.7	773	34	174
NZ_CP030760.1_2591738_2595631_+	GH94	0	1232.6	1297	210	1293
NZ_CP030760.1_2591738_2595631_+	GH94	0	113.8	1297	16	198
NZ_CP030761.1_507481_508653_+	GH88	2.5e-127	423.2	390	52	382
NZ_CP030760.1_4839207_4840565_+	GH8	2.3e-77	259.4	452	137	442
NZ_CP030760.1_3009879_3018398_-	GH94	0	1281.6	2839	1747	2830
NZ_CP030760.1_3009879_3018398_-	GH94	0	116.1	2839	1553	1719
NZ_CP030760.1_3009879_3018398_-	GT84	7.2e-98	324.3	2839	1293	1506
NZ_CP030764.1_418200_421487_+	GH94	3.7e-175	582.3	1095	113	1075
NZ_CP030760.1_1890123_1891301_+	GT27	1.8e-13	48.8	392	90	271
NZ_CP030760.1_452596_453774_+	GT19	3.2e-103	343.7	392	8	363
NZ_CP030764.1_587620_588660_-	GT28	6.5e-14	50.0	346	182	317
NZ_CP030760.1_1474673_1475797_-	GT28	1.4e-44	149.3	374	187	349
NZ_CP030764.1_590019_591254_-	GT1	7.4e-11	40.6	411	186	368
NZ_CP030760.1_1918903_1919250_+	GT1	3.7e-06	25.7	115	10	45
NZ_CP030763.1_231967_233358_-	GT20	4.8e-168	558.2	463	2	455
NZ_CP030762.1_401140_402420_+	GT21	3.5e-17	61.0	426	50	284
NZ_CP030763.1_452642_454549_+	GT21	2.4e-11	41.9	635	187	334
NZ_CP030760.1_3200783_3202651_+	GT21	6.1e-10	37.1	622	184	335
NZ_CP030760.1_4834829_4837078_+	GT21	9.5e-10	36.4	749	218	392
NZ_CP030760.1_3184982_3186976_+	GT21	1.5e-08	32.5	664	137	341
NZ_CP030760.1_4275016_4275897_+	GT25	1.3e-32	111.6	293	40	211
NZ_CP030760.1_3866669_3867685_+	GT26	2.7e-52	175.2	338	127	294
NZ_CP030763.1_202084_202791_-	GT26	5e-48	161.6	180	3	139
NZ_CP030760.1_1897133_1898248_+	GT45	2.2e-17	60.6	371	34	118
NZ_CP030760.1_4387638_4388639_+	GT27	1.1e-12	44.6	333	17	206
NZ_CP030760.1_1894305_1895381_+	GT27	1.6e-12	43.3	358	11	96
NZ_CP030763.1_207860_208810_+	GT27	3.3e-10	37.8	316	7	90
NZ_CP030760.1_1915276_1916220_+	GT27	1.7e-08	32.5	314	7	108
NZ_CP030760.1_4656844_4657860_-	GT81	1.2e-10	39.1	338	16	120
NZ_CP030760.1_3970002_3971144_-	GT27	2.2e-08	31.6	380	24	127
NZ_CP030760.1_3946802_3947758_+	GT27	8.1e-07	27.0	318	41	125
NZ_CP030760.1_1916245_1917129_+	GT27	1.2e-06	26.5	294	5	87
NZ_CP030760.1_4038782_4040101_+	GT30	3.2e-64	206.9	439	41	215
NZ_CP030760.1_2401495_2403957_+	GT35	7.9e-263	872.6	820	106	818
NZ_CP030760.1_3971396_3972970_-	GT83	1.3e-17	62.0	524	52	341
NZ_CP030760.1_3842624_3844495_-	GT41	2.4e-114	381.9	623	5	610
NZ_CP030760.1_2424939_2425808_+	GT41	1.1e-29	58.3	289	44	167
NZ_CP030760.1_2424939_2425808_+	GT41	1.1e-29	28.7	289	173	235
NZ_CP030760.1_4072154_4074049_-	GT41	1.6e-26	38.0	631	314	442
NZ_CP030760.1_4072154_4074049_-	GT41	1.6e-26	33.6	631	454	550
NZ_CP030760.1_2387793_2389661_+	GT41	3.7e-19	43.5	622	303	470
NZ_CP030764.1_516581_518527_-	GT41	1.1e-14	35.3	648	421	549
NZ_CP030760.1_1121031_1123247_-	GT41	1.2e-12	42.0	738	369	565
NZ_CP030760.1_4333464_4335236_-	GT41	1.8e-12	35.9	590	358	485
NZ_CP030760.1_3358506_3359339_-	GT41	1.2e-11	38.3	277	52	202
NZ_CP030761.1_641441_643147_-	GT41	3.5e-10	36.0	568	328	480
NZ_CP030764.1_37017_39269_-	GT41	4.2e-09	27.7	750	543	687
NZ_CP030760.1_1885866_1888214_-	GT41	8.3e-09	29.4	782	370	576
NZ_CP030760.1_3187122_3188774_-	GT41	9.6e-09	31.7	550	375	493
