	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000488.1_38	QGNH01000488.1	QGNH01000488.1	38	29906	30574	1	D			YP_003090194.1	YP_003090194.1 tail protein [Burkholderia phage KS9]	False	0.351	112.0	1.5160000000000002e-26								Bacteriophage lambda tail assembly protein I [PF06805.15]	VOG02683	sp|O64334|TIPI_BPN15 Tail tip assembly protein I; XhXs	Xs;Xh	0	False	VT
QGNH01000488.1_39	QGNH01000488.1	QGNH01000488.1	39	30571	34434	1	E			YP_010082084.1	YP_010082084.1 tail protein [Ralstonia phage Dina]	True	0.334	448.0	6.169e-128									VOG00575	sp|Q6QGE9|BPPB3_BPT5 Baseplate hub protein pb3; XhXs	Xs;Xh	0	False	VT
QGNH01000488.1_40	QGNH01000488.1	QGNH01000488.1	40	34434	35003	1	E																				0	False	T
QGNH01000488.1_41	QGNH01000488.1	QGNH01000488.1	41	35000	39772	1	E			YP_004300829.1	YP_004300829.1 tail fiber protein [Acinetobacter phage 133]	False	0.267	61.0	7.429e-08												0	False	T
QGNH01000488.1_42	QGNH01000488.1	QGNH01000488.1	42	39788	40447	1	E																				0	False	T
QGNH01000488.1_43	QGNH01000488.1	QGNH01000488.1	43	40451	40633	1	E																				0	False	T
QGNH01000488.1_44	QGNH01000488.1	QGNH01000488.1	44	40815	41102	1	E																				0	False	T
QGNH01000488.1_45	QGNH01000488.1	QGNH01000488.1	45	41170	41700	1	E																				0	False	T
QGNH01000488.1_46	QGNH01000488.1	QGNH01000488.1	46	41697	41918	1	E																				0	False	T
QGNH01000488.1_47	QGNH01000488.1	QGNH01000488.1	47	42028	42354	1	E																				0	False	T
QGNH01000488.1_48	QGNH01000488.1	QGNH01000488.1	48	42357	42614	1	E																				0	False	T
QGNH01000488.1_49	QGNH01000488.1	QGNH01000488.1	49	42611	42952	1	E																				0	False	T
QGNH01000488.1_50	QGNH01000488.1	QGNH01000488.1	50	42949	43518	1	E																				0	False	T
QGNH01000488.1_51	QGNH01000488.1	QGNH01000488.1	51	43724	44041	1	E																				0	False	T
QGNH01000488.1_52	QGNH01000488.1	QGNH01000488.1	52	44138	44701	1	E																				0	False	T
QGNH01000488.1_53	QGNH01000488.1	QGNH01000488.1	53	44787	45050	1	E																				0	False	T
QGNH01000488.1_54	QGNH01000488.1	QGNH01000488.1	54	45095	45370	1	E																				0	False	T
QGNH01000488.1_55	QGNH01000488.1	QGNH01000488.1	55	45398	46222	1	E																				0	False	T
QGNH01000488.1_56	QGNH01000488.1	QGNH01000488.1	56	46412	48379	1	E																				0	False	T
QGNH01000488.1_57	QGNH01000488.1	QGNH01000488.1	57	48376	48591	1	E																				0	False	T
QGNH01000488.1_58	QGNH01000488.1	QGNH01000488.1	58	48588	49175	1	E			YP_010064618.1	YP_010064618.1 tail protein [Escherichia phage vB_EcoS_PHB17]	False	0.445	95.0	2.9810000000000002e-21												0	False	T
QGNH01000488.1_59	QGNH01000488.1	QGNH01000488.1	59	49172	49387	1	E																				0	False	T
QGNH01000488.1_60	QGNH01000488.1	QGNH01000488.1	60	49384	49596	1	E																				0	False	T
QGNH01000488.1_61	QGNH01000488.1	QGNH01000488.1	61	49637	50278	1	D			YP_010681478.1	YP_010681478.1 HNH endonuclease [Bacillus phage vB_BcoS-136]	False	0.453	132.0	1.881e-33								NUMOD4 motif [PF07463.14]; HNH endonuclease [PF13392.9]	VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	T
QGNH01000488.1_62	QGNH01000488.1	QGNH01000488.1	62	50263	52035	1	D			YP_001429750.1	YP_001429750.1 DNA helicase [Bacillus phage 0305phi8-36]	False	0.2	134.0	7.197e-31								UvrD/REP helicase N-terminal domain [PF00580.24]; UvrD-like helicase C-terminal domain [PF13361.9]; AAA domain [PF13245.9]; UvrD-like helicase C-terminal domain [PF13538.9]	VOG03885	sp|Q9USU3|FBH1_SCHPO F-box DNA helicase protein 1; Xh	Xh	0	False	T
QGNH01000488.1_63	QGNH01000488.1	QGNH01000488.1	63	52047	52484	1	E																				0	False	T
QGNH01000488.1_64	QGNH01000488.1	QGNH01000488.1	64	52515	53114	1	E																				0	False	T
QGNH01000488.1_65	QGNH01000488.1	QGNH01000488.1	65	53111	53740	1	E																				0	False	T
QGNH01000488.1_66	QGNH01000488.1	QGNH01000488.1	66	53745	54041	1	E																				0	False	T
QGNH01000488.1_67	QGNH01000488.1	QGNH01000488.1	67	54038	54277	1	E																				0	False	T
QGNH01000488.1_68	QGNH01000488.1	QGNH01000488.1	68	54294	56006	1	E																				0	False	T
QGNH01000488.1_69	QGNH01000488.1	QGNH01000488.1	69	56043	56276	1	E			YP_008433349.1	YP_008433349.1 hypothetical protein O152_gp018 [Pseudomonas phage PaBG]	False	0.71	87.0	2.036e-20									VOG15482	REFSEQ hypothetical protein; Xu	Xu	0	False	T
QGNH01000488.1_70	QGNH01000488.1	QGNH01000488.1	70	56727	56948	1	E																				0	False	T
QGNH01000488.1_71	QGNH01000488.1	QGNH01000488.1	71	57047	57790	1	E																				0	False	T
QGNH01000488.1_72	QGNH01000488.1	QGNH01000488.1	72	57787	58041	1	E																				0	False	T
QGNH01000488.1_73	QGNH01000488.1	QGNH01000488.1	73	58156	58452	1	E																				0	False	T
QGNH01000488.1_74	QGNH01000488.1	QGNH01000488.1	74	58588	59445	1	D																IstB-like ATP binding protein [PF01695.20]; Bacterial dnaA  protein [PF00308.21]	VOG02675	sp|P0AEF0|DNAC_ECOLI DNA replication protein DnaC; XhXr	Xr;Xh	0	False	VT
QGNH01000488.1_75	QGNH01000488.1	QGNH01000488.1	75	59463	60041	1	E																				0	False	T
QGNH01000488.1_76	QGNH01000488.1	QGNH01000488.1	76	60053	60289	1	E																				0	False	T
QGNH01000488.1_77	QGNH01000488.1	QGNH01000488.1	77	60476	60652	1	E																				0	False	T
QGNH01000488.1_78	QGNH01000488.1	QGNH01000488.1	78	60659	60955	1	E																				0	False	T
QGNH01000488.1_79	QGNH01000488.1	QGNH01000488.1	79	60957	61226	1	E																				0	False	T
QGNH01000488.1_80	QGNH01000488.1	QGNH01000488.1	80	61223	61672	1	E																				0	False	T
QGNH01000488.1_81	QGNH01000488.1	QGNH01000488.1	81	61641	62033	1	E																				0	False	T
QGNH01000488.1_82	QGNH01000488.1	QGNH01000488.1	82	62245	62496	1	E																				0	False	T
QGNH01000488.1_83	QGNH01000488.1	QGNH01000488.1	83	62493	62696	1	E																				0	False	T
QGNH01000488.1_84	QGNH01000488.1	QGNH01000488.1	84	62693	63070	1	E																				0	False	T
QGNH01000488.1_85	QGNH01000488.1	QGNH01000488.1	85	63067	63267	1	E																				0	False	T
QGNH01000488.1_86	QGNH01000488.1	QGNH01000488.1	86	63279	64076	1	E																				0	False	T
QGNH01000488.1_87	QGNH01000488.1	QGNH01000488.1	87	64252	64599	1	E																				0	False	T
QGNH01000488.1_88	QGNH01000488.1	QGNH01000488.1	88	64987	65982	1	E			YP_009860211.1	YP_009860211.1 ParB/RepB/Spo0J family partition protein [Leptospira phage LE1]	False	0.235	64.0	8.895e-10												0	False	T
QGNH01000488.1_89	QGNH01000488.1	QGNH01000488.1	89	66122	67018	1	E			YP_010670803.1	YP_010670803.1 hypothetical protein PQC16_gp018 [Rhizobium phage RHph_TM30]	False	0.455	235.0	1.096e-67									VOG03481	REFSEQ hypothetical protein; Xu	Xu	0	False	T
QGNH01000488.1_90	QGNH01000488.1	QGNH01000488.1	90	67015	68082	1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]	YP_010671168.1	YP_010671168.1 2-aminooxy adenylosuccinate synthetase [Rhizobium phage RHph_Y65]	False	0.35	191.0	1.2e-51								Adenylosuccinate synthetase [PF00709.24]	VOG08445	sp|B3QQZ0|PURA_CHLP8 Adenylosuccinate synthetase; Xh	Xh	0	False	MT
QGNH01000488.1_91	QGNH01000488.1	QGNH01000488.1	91	68079	69083	1	E																				0	False	T
QGNH01000488.1_92	QGNH01000488.1	QGNH01000488.1	92	69283	69678	1	E																				0	False	T
QGNH01000488.1_93	QGNH01000488.1	QGNH01000488.1	93	69726	70070	1	E																	VOG00040	sp|P14107|Y8K6_BPP22 Uncharacterized 8.6 kDa protein in ral-gp17 intergenic region; Xu	Xu	0	False	T
QGNH01000488.1_94	QGNH01000488.1	QGNH01000488.1	94	70141	70575	1	E																				0	False	T
QGNH01000488.1_95	QGNH01000488.1	QGNH01000488.1	95	70577	70990	1	E																				0	False	T
QGNH01000488.1_96	QGNH01000488.1	QGNH01000488.1	96	70987	71238	1	E																				0	False	T
QGNH01000488.1_97	QGNH01000488.1	QGNH01000488.1	97	71235	71483	1	E																				0	False	T
QGNH01000488.1_98	QGNH01000488.1	QGNH01000488.1	98	71444	72148	1	E			YP_010751024.1	YP_010751024.1 hypothetical protein QDA01_gp88 [Microbacterium phage Cinna]	False	0.396	98.0	1.109e-21												0	False	T
QGNH01000488.1_99	QGNH01000488.1	QGNH01000488.1	99	72171	72518	1	E																				0	False	T
QGNH01000488.1_100	QGNH01000488.1	QGNH01000488.1	100	72515	72838	1	E																				0	False	T
QGNH01000488.1_101	QGNH01000488.1	QGNH01000488.1	101	72795	74120	1	E																				0	False	T
QGNH01000488.1_102	QGNH01000488.1	QGNH01000488.1	102	74178	74348	1	E																				0	False	T
QGNH01000488.1_103	QGNH01000488.1	QGNH01000488.1	103	74494	75471	1	D																IS1 transposase [PF03400.16]				0	True	T
QGNH01000488.1_104	QGNH01000488.1	QGNH01000488.1	104	75468	75779	1	E																				0	False	T
QGNH01000488.1_105	QGNH01000488.1	QGNH01000488.1	105	75816	76295	1	D																Protein of unknown function (DUF2846) [PF11008.11]				0	False	T
QGNH01000488.1_106	QGNH01000488.1	QGNH01000488.1	106	77054	77503	1	E																				0	False	T
QGNH01000488.1_107	QGNH01000488.1	QGNH01000488.1	107	77953	78489	1	D			YP_010112876.1	YP_010112876.1 hypothetical protein KNV54_gp76 [uncultured phage cr113_1]	False	0.278	64.0	7.615e-11								HNH endonuclease [PF13392.9]				0	False	T
QGNH01000488.1_108	QGNH01000488.1	QGNH01000488.1	108	78576	79208	1	E																				0	False	T
QGNH01000488.1_109	QGNH01000488.1	QGNH01000488.1	109	79262	79948	1	D			YP_009043940.1	YP_009043940.1 ParB-like partition nuclease [Vibrio phage X29]	False	0.362	81.0	3.769e-16								ParB/Sulfiredoxin domain [PF02195.21]	VOG02645	sp|P77174|YBDM_ECOLI Uncharacterized protein YbdM; Xu	Xu	0	False	T
QGNH01000488.1_110	QGNH01000488.1	QGNH01000488.1	110	79958	80797	1	E			YP_004300965.1	YP_004300965.1 beta-glucosyl-HMC-alpha-glucosyltransferase [Aeromonas phage 65]	False	0.434	149.0	1.991e-38									VOG00489	sp|Q06717|GSTG_BPT2 Beta-glucosyl-HMC-alpha-glucosyl-transferase; Xh	Xh	0	False	T
QGNH01000488.1_111	QGNH01000488.1	QGNH01000488.1	111	80868	81485	1	E			YP_006560688.1	YP_006560688.1 Rnase E [Croceibacter phage P2559S]	False	0.257	61.0	1.223e-09									VOG10428	REFSEQ Rnase E; Xu	Xu	0	False	T
QGNH01000488.1_112	QGNH01000488.1	QGNH01000488.1	112	81472	84147	1	C	K06909	phage terminase large subunit	YP_009845640.1	YP_009845640.1 terminase large subunit [Salmonella phage SE4]	False	0.359	264.0	5.442000000000001e-71	MER0295513	N09	MER0295513 - family N9 unassigned peptide lyases (Fibrella aestuarina) [N09.UPW]#N09#{peptidase unit: 253-594}~source CCH00139~	False	0.292	72.0	5.187e-11	Homing endonuclease [PF05204.17]; Hom_end-associated Hint [PF05203.19]; LAGLIDADG-like domain [PF14528.9]	VOG00428	sp|B6YUE9|CDC6_THEON ORC1-type DNA replication protein; XhXr	Xr;Xh	0	False	VPTF
QGNH01000488.1_113	QGNH01000488.1	QGNH01000488.1	113	84382	84891	1	E																				0	False	TF
QGNH01000488.1_114	QGNH01000488.1	QGNH01000488.1	114	85177	86178	1	D			YP_010765893.1	YP_010765893.1 hypothetical protein QGM58_gp05 [Pseudomonas phage LKA5]	False	0.501	295.0	1.207e-87								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]				0	False	TF
QGNH01000488.1_115	QGNH01000488.1	QGNH01000488.1	115	86263	86844	1	D																Putative phage metallopeptidase [PF18894.3]				0	False	TF
QGNH01000488.1_116	QGNH01000488.1	QGNH01000488.1	116	87251	87682	1	D																Acetyltransferase (GNAT) domain [PF13420.10]				0	False	TF
QGNH01000488.1_117	QGNH01000488.1	QGNH01000488.1	117	87728	88798	1	E																				0	False	TF
QGNH01000488.1_118	QGNH01000488.1	QGNH01000488.1	118	88805	89008	1	E																				0	False	TF
