Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_ATCL01000020.1_524	COG0140		1.7e-44	149.8
NZ_ATCL01000020.1_517	COG0141		1.1e-164	545.9
NZ_ATCL01000020.1_458	COG0142		3.7e-101	335.9
NZ_ATCL01000020.1_956	COG0142		3.6e-97	320.9
NZ_ATCL01000010.1_19	COG0143		9.5e-271	897.2
NZ_ATCL01000020.1_330	COG0144		8.8e-152	504.2
NZ_ATCL01000014.1_566	COG0147		9.9e-184	610.1
NZ_ATCL01000023.1_7	COG0147		2e-178	590.6
NZ_ATCL01000009.1_56	COG0148		1.9e-232	768.5
NZ_ATCL01000009.1_54	COG0149		1.1e-128	426.9
NZ_ATCL01000003.1_10	COG0150		1.8e-171	568.3
NZ_ATCL01000003.1_13	COG0151		2.4e-196	651.1
NZ_ATCL01000003.1_5	COG0152		1.4e-106	354.5
NZ_ATCL01000014.1_445	COG0153		1.4e-168	558.2
NZ_ATCL01000014.1_637	COG0154		2.5e-213	707.7
NZ_ATCL01000020.1_787	COG0154		3.1e-125	415.9
NZ_ATCL01000020.1_862	COG0156		3.7e-184	608.5
NZ_ATCL01000020.1_145	COG0157		3.8e-113	374.8
NZ_ATCL01000014.1_151	COG0159		1.1e-86	287.3
NZ_ATCL01000009.1_205	COG0162		5.2e-156	516.8
NZ_ATCL01000020.1_361	COG0164		9.1e-87	288.1
NZ_ATCL01000020.1_805	COG0165		6.1e-219	723.5
NZ_ATCL01000009.1_155	COG0166		2.5e-138	459.3
NZ_ATCL01000020.1_319	COG0167		1.5e-117	390.0
NZ_ATCL01000022.1_292	COG0168		4.8e-109	360.2
NZ_ATCL01000003.1_17	COG0168		2.2e-94	313.7
NZ_ATCL01000017.1_18	COG0169		4.7e-108	359.7
NZ_ATCL01000022.1_298	COG0170		2e-53	176.9
NZ_ATCL01000020.1_235	COG0171		1.5e-74	248.3
NZ_ATCL01000019.1_1	COG0172		1.6e-205	679.9
NZ_ATCL01000020.1_161	COG0173		5.9e-290	960.6
NZ_ATCL01000020.1_846	COG0174		1.5e-196	648.8
NZ_ATCL01000020.1_743	COG0174		4.6e-147	487.3
NZ_ATCL01000020.1_48	COG0175		2.6e-12	42.4
NZ_ATCL01000014.1_251	COG0176		3.4e-99	330.2
NZ_ATCL01000020.1_487	COG0177		2.6e-103	342.2
NZ_ATCL01000009.1_32	COG0178		0	1746.6
NZ_ATCL01000020.1_546	COG0179		2.1e-106	353.8
NZ_ATCL01000020.1_195	COG0180		2.7e-147	488.4
NZ_ATCL01000020.1_101	COG0181		2.5e-138	458.3
NZ_ATCL01000014.1_168	COG0182		1e-135	449.6
NZ_ATCL01000009.1_90	COG0183		4.4e-161	534.3
NZ_ATCL01000020.1_422	COG0184		1.8e-48	162.4
NZ_ATCL01000015.1_35	COG0185		2.3e-46	154.4
NZ_ATCL01000015.1_40	COG0186		1.7e-48	163.1
NZ_ATCL01000022.1_3	COG0187		0	1024.8
NZ_ATCL01000020.1_721	COG0187		1.9e-283	938.6
NZ_ATCL01000022.1_2	COG0188		0	1248.0
NZ_ATCL01000020.1_720	COG0188		2.2e-283	939.7
NZ_ATCL01000020.1_282	COG0189		3.1e-47	158.3
NZ_ATCL01000014.1_154	COG0189		1.4e-41	139.5
NZ_ATCL01000020.1_959	COG0190		2.4e-140	462.4
NZ_ATCL01000014.1_249	COG0191		6.3e-127	421.1
NZ_ATCL01000009.1_159	COG0192		9.5e-220	727.2
NZ_ATCL01000010.1_8	COG0193		2.1e-83	276.5
NZ_ATCL01000020.1_325	COG0194		3.4e-112	373.0
NZ_ATCL01000020.1_415	COG0195		1.2e-159	529.6
NZ_ATCL01000020.1_421	COG0196		1.7e-128	426.2
NZ_ATCL01000015.1_38	COG0197		1.7e-71	235.6
NZ_ATCL01000015.1_42	COG0198		1.4e-52	175.2
NZ_ATCL01000015.1_44	COG0199		5.5e-46	153.8
NZ_ATCL01000015.1_50	COG0200		1.6e-73	243.8
NZ_ATCL01000015.1_51	COG0201		1.6e-176	585.2
NZ_ATCL01000015.1_58	COG0202		1.1e-159	529.8
NZ_ATCL01000015.1_59	COG0203		5.9e-59	196.3
NZ_ATCL01000021.1_66	COG0204		1e-62	207.5
NZ_ATCL01000020.1_449	COG0204		2.3e-59	198.1
NZ_ATCL01000017.1_42	COG0204		3.2e-18	62.8
NZ_ATCL01000009.1_229	COG0205		2.5e-146	484.8
NZ_ATCL01000020.1_302	COG0206		5e-169	559.9
NZ_ATCL01000020.1_571	COG0207		3.1e-148	490.6
NZ_ATCL01000009.1_143	COG0208		2.2e-103	343.0
NZ_ATCL01000009.1_145	COG0209		9.8e-210	695.4
NZ_ATCL01000003.1_20	COG0210		7.1e-292	968.2
NZ_ATCL01000020.1_136	COG0211		1.2e-48	162.2
NZ_ATCL01000009.1_342	COG0212		1.3e-65	218.3
NZ_ATCL01000020.1_887	COG0213		1.6e-198	655.9
NZ_ATCL01000019.1_4	COG0214		8e-153	505.0
NZ_ATCL01000015.1_11	COG0215		8.2e-229	758.3
NZ_ATCL01000014.1_261	COG0216		2.2e-168	556.9
NZ_ATCL01000020.1_585	COG0217		1.7e-102	340.1
NZ_ATCL01000020.1_98	COG0218		6.3e-92	305.3
NZ_ATCL01000017.1_106	COG0219		3.6e-67	222.5
NZ_ATCL01000009.1_180	COG0220		1.3e-80	269.1
NZ_ATCL01000015.1_21	COG0222		4.2e-62	207.4
NZ_ATCL01000020.1_329	COG0223		1.4e-135	450.1
NZ_ATCL01000014.1_289	COG0224		3.8e-122	404.9
NZ_ATCL01000009.1_334	COG0226		1.7e-95	317.7
NZ_ATCL01000021.1_1	COG0226		1.4e-58	194.3
NZ_ATCL01000020.1_338	COG0227		7.4e-29	97.6
NZ_ATCL01000020.1_355	COG0228		1.5e-51	172.1
NZ_ATCL01000014.1_134	COG0229		1.6e-98	260.3
NZ_ATCL01000014.1_134	COG0229		1.6e-98	59.8
NZ_ATCL01000020.1_789	COG0229		3.6e-20	56.0
NZ_ATCL01000022.1_44	COG0229		5.7e-14	40.8
NZ_ATCL01000022.1_8	COG0230		2e-25	83.6
NZ_ATCL01000020.1_963	COG0231		3.3e-83	273.3
NZ_ATCL01000020.1_407	COG0233		4e-85	280.8
NZ_ATCL01000008.1_74	COG0234		3.7e-51	170.0
NZ_ATCL01000014.1_366	COG0235		1.4e-83	278.3
NZ_ATCL01000014.1_164	COG0235		1.3e-43	146.7
NZ_ATCL01000009.1_239	COG0237		2e-82	274.6
NZ_ATCL01000022.1_25	COG0238		1.3e-43	143.8
NZ_ATCL01000003.1_55	COG0239		1.5e-47	159.4
NZ_ATCL01000003.1_56	COG0239		5.4e-40	134.6
NZ_ATCL01000020.1_452	COG0240		4.2e-156	517.1
NZ_ATCL01000020.1_329	COG0242		6.5e-65	215.7
NZ_ATCL01000020.1_247	COG0242		2.3e-49	164.9
NZ_ATCL01000015.1_20	COG0244		2e-75	252.3
NZ_ATCL01000015.1_8	COG0245		3.2e-89	296.9
NZ_ATCL01000002.1_17	COG0246		5.6e-106	352.5
NZ_ATCL01000009.1_321	COG0248		2.8e-131	436.0
NZ_ATCL01000020.1_540	COG0249		0	1068.5
NZ_ATCL01000015.1_17	COG0250		6e-70	232.1
NZ_ATCL01000020.1_445	COG0252		3.3e-125	415.7
NZ_ATCL01000014.1_259	COG0254		7.8e-34	114.2
NZ_ATCL01000015.1_39	COG0255		5.3e-34	114.2
NZ_ATCL01000015.1_47	COG0256		6.6e-58	192.9
NZ_ATCL01000015.1_55	COG0257		5.5e-22	74.3
NZ_ATCL01000009.1_237	COG0258		0	1145.4
NZ_ATCL01000022.1_225	COG0258		2.7e-63	209.5
NZ_ATCL01000020.1_566	COG0258		1.1e-61	206.0
NZ_ATCL01000009.1_138	COG0260		7.9e-171	566.9
NZ_ATCL01000020.1_134	COG0261		2e-57	191.7
NZ_ATCL01000014.1_397	COG0262		4.2e-52	173.6
NZ_ATCL01000014.1_641	COG0262		1.9e-39	132.2
NZ_ATCL01000020.1_570	COG0262		2.6e-34	115.3
NZ_ATCL01000020.1_405	COG0264		1.5e-136	452.6
NZ_ATCL01000020.1_547	COG0265		5.1e-101	336.1
NZ_ATCL01000022.1_35	COG0265		2.1e-101	335.7
NZ_ATCL01000014.1_533	COG0265		4.3e-10	35.4
NZ_ATCL01000009.1_238	COG0266		2.6e-114	379.0
NZ_ATCL01000009.1_341	COG0267		4.2e-25	84.8
NZ_ATCL01000009.1_272	COG0268		5.2e-36	121.4
NZ_ATCL01000003.1_21	COG0272		1.8e-302	1002.8
NZ_ATCL01000009.1_293	COG0274		5.2e-114	377.5
NZ_ATCL01000020.1_293	COG0275		5.9e-143	473.7
NZ_ATCL01000017.1_70	COG0276		4.6e-96	318.7
NZ_ATCL01000014.1_281	COG0277		8.2e-166	550.3
NZ_ATCL01000017.1_3	COG0278		7.9e-17	58.8
NZ_ATCL01000017.1_5	COG0278		6.1e-14	48.3
NZ_ATCL01000017.1_4	COG0278		1.1e-12	45.2
NZ_ATCL01000014.1_159	COG0278		3e-12	43.8
NZ_ATCL01000022.1_319	COG0278		1.2e-09	33.4
NZ_ATCL01000014.1_157	COG0280		2.1e-138	459.8
NZ_ATCL01000020.1_948	COG0280		1.5e-88	293.2
NZ_ATCL01000021.1_75	COG0281		9.3e-204	674.3
NZ_ATCL01000009.1_214	COG0282		3.3e-187	620.1
NZ_ATCL01000020.1_448	COG0283		3.9e-109	363.0
NZ_ATCL01000020.1_320	COG0284		9.3e-76	252.3
NZ_ATCL01000020.1_109	COG0285		8.8e-134	444.2
NZ_ATCL01000012.1_28	COG0286		6.7e-132	437.6
NZ_ATCL01000012.1_27	COG0286		1.1e-67	226.1
NZ_ATCL01000021.1_50	COG0288		4e-45	149.6
NZ_ATCL01000003.1_41	COG0289		4.6e-76	252.9
NZ_ATCL01000009.1_250	COG0290		3.6e-94	312.4
NZ_ATCL01000009.1_251	COG0291		1.1e-26	89.9
NZ_ATCL01000009.1_252	COG0292		6.9e-62	205.5
NZ_ATCL01000023.1_10	COG0294		1.4e-119	394.8
NZ_ATCL01000021.1_38	COG0295		1.2e-64	214.3
NZ_ATCL01000014.1_386	COG0295		5.3e-60	200.8
NZ_ATCL01000017.1_99	COG0297		2.1e-246	818.1
NZ_ATCL01000003.1_11	COG0299		3.1e-87	290.3
NZ_ATCL01000022.1_190	COG0303		2.5e-139	460.4
NZ_ATCL01000020.1_192	COG0304		4.9e-215	713.9
NZ_ATCL01000022.1_28	COG0305		2.4e-206	681.7
NZ_ATCL01000014.1_626	COG0307		1.9e-94	313.2
NZ_ATCL01000019.1_3	COG0311		3.1e-87	288.9
NZ_ATCL01000010.1_21	COG0313		8.6e-123	406.8
NZ_ATCL01000022.1_192	COG0314		1.6e-55	183.0
NZ_ATCL01000022.1_194	COG0315		3.1e-81	268.7
NZ_ATCL01000020.1_158	COG0317		0	1059.3
NZ_ATCL01000020.1_795	COG0317		2.1e-33	110.7
NZ_ATCL01000009.1_300	COG0319		5.1e-58	194.1
NZ_ATCL01000014.1_198	COG0320		7e-150	496.1
NZ_ATCL01000020.1_82	COG0322		9.1e-226	749.0
NZ_ATCL01000020.1_541	COG0323		6.7e-206	682.6
NZ_ATCL01000020.1_561	COG0324		3.3e-127	421.1
NZ_ATCL01000020.1_304	COG0325		7.4e-86	284.9
NZ_ATCL01000022.1_82	COG0326		6.9e-217	717.8
NZ_ATCL01000020.1_567	COG0328		9.7e-14	48.3
NZ_ATCL01000003.1_40	COG0329		7.1e-122	404.3
NZ_ATCL01000020.1_346	COG0331		5.7e-119	395.2
NZ_ATCL01000020.1_191	COG0332		7.8e-142	470.8
NZ_ATCL01000020.1_443	COG0334		5.9e-184	609.6
NZ_ATCL01000020.1_947	COG0334		4.7e-134	443.0
NZ_ATCL01000020.1_358	COG0335		5.8e-69	229.1
NZ_ATCL01000020.1_357	COG0336		1.3e-126	419.6
NZ_ATCL01000020.1_462	COG0337		6.5e-107	355.2
NZ_ATCL01000020.1_477	COG0340		1.6e-112	373.5
NZ_ATCL01000020.1_155	COG0341		8.6e-99	328.1
NZ_ATCL01000020.1_154	COG0342		8.9e-132	437.5
NZ_ATCL01000020.1_150	COG0343		7.2e-199	658.3
NZ_ATCL01000020.1_821	COG0344		3.5e-79	262.1
NZ_ATCL01000014.1_140	COG0344		1e-35	120.5
NZ_ATCL01000003.1_72	COG0345		3.9e-66	220.0
NZ_ATCL01000022.1_83	COG0346		3.2e-34	113.8
NZ_ATCL01000014.1_175	COG0346		4.3e-28	95.4
NZ_ATCL01000020.1_893	COG0346		6.4e-27	89.7
NZ_ATCL01000014.1_16	COG0346		1.5e-23	80.4
NZ_ATCL01000020.1_179	COG0346		2.6e-21	73.1
NZ_ATCL01000014.1_79	COG0351		1e-121	403.3
NZ_ATCL01000022.1_274	COG0351		9.3e-108	355.5
NZ_ATCL01000014.1_80	COG0352		5.9e-78	259.7
NZ_ATCL01000007.1_2	COG0353		2.4e-103	342.1
NZ_ATCL01000014.1_291	COG0355		8.5e-51	169.2
NZ_ATCL01000014.1_284	COG0356		3.8e-67	223.5
NZ_ATCL01000022.1_16	COG0357		4.8e-92	303.5
NZ_ATCL01000009.1_308	COG0358		2.4e-165	549.3
NZ_ATCL01000022.1_27	COG0359		6.7e-60	198.1
NZ_ATCL01000022.1_23	COG0360		2.1e-44	146.5
NZ_ATCL01000015.1_54	COG0361		7.3e-45	149.0
NZ_ATCL01000003.1_33	COG0363		3.4e-85	282.6
NZ_ATCL01000009.1_203	COG0365		4.3e-241	799.6
NZ_ATCL01000017.1_65	COG0365		6.7e-132	438.3
NZ_ATCL01000020.1_69	COG0365		9.6e-125	414.7
NZ_ATCL01000020.1_596	COG0365		2.2e-85	284.3
NZ_ATCL01000021.1_56	COG0365		6.3e-82	271.2
NZ_ATCL01000022.1_213	COG0366		3.8e-171	565.9
NZ_ATCL01000014.1_229	COG0366		5.5e-167	553.9
NZ_ATCL01000022.1_108	COG0366		4.9e-167	552.2
NZ_ATCL01000014.1_696	COG0366		1e-157	523.4
NZ_ATCL01000017.1_36	COG0366		1.7e-146	486.3
NZ_ATCL01000014.1_575	COG0367		3.9e-19	65.0
NZ_ATCL01000022.1_131	COG0371		5.5e-132	435.7
NZ_ATCL01000014.1_370	COG0371		1e-72	242.2
NZ_ATCL01000020.1_738	COG0371		1.5e-69	231.8
NZ_ATCL01000009.1_232	COG0372		7e-159	526.2
NZ_ATCL01000020.1_100	COG0373		4.5e-163	540.6
NZ_ATCL01000020.1_146	COG0379		2.3e-115	382.3
NZ_ATCL01000014.1_584	COG0381		3.4e-166	550.9
NZ_ATCL01000014.1_497	COG0381		4.6e-132	438.3
NZ_ATCL01000014.1_460	COG0383		1.1e-134	447.5
NZ_ATCL01000017.1_86	COG0389		3e-143	474.8
NZ_ATCL01000009.1_79	COG0389		3.7e-101	336.0
NZ_ATCL01000014.1_551	COG0390		2.7e-81	269.5
NZ_ATCL01000009.1_43	COG0391		5.1e-121	401.0
NZ_ATCL01000014.1_264	COG0394		5.9e-43	144.6
NZ_ATCL01000014.1_362	COG0395		4.9e-109	361.9
NZ_ATCL01000014.1_458	COG0395		7.1e-104	344.9
NZ_ATCL01000014.1_317	COG0395		1e-102	341.1
NZ_ATCL01000021.1_103	COG0395		5.4e-99	327.1
NZ_ATCL01000008.1_19	COG0395		1.3e-96	321.1
NZ_ATCL01000009.1_101	COG0396		8e-121	399.6
NZ_ATCL01000020.1_108	COG0397		4.2e-189	626.8
NZ_ATCL01000022.1_260	COG0398		4.9e-65	215.0
NZ_ATCL01000014.1_345	COG0398		3.2e-62	207.5
NZ_ATCL01000022.1_304	COG0398		3e-39	130.0
NZ_ATCL01000014.1_240	COG0398		1.4e-33	113.3
NZ_ATCL01000014.1_213	COG0398		4.1e-31	104.8
NZ_ATCL01000014.1_224	COG0399		1.4e-126	419.8
NZ_ATCL01000014.1_500	COG0399		2.4e-126	419.1
NZ_ATCL01000014.1_682	COG0400		6.7e-53	176.9
NZ_ATCL01000020.1_972	COG0403		4.7e-159	526.1
NZ_ATCL01000020.1_973	COG0404		9.8e-163	538.7
NZ_ATCL01000022.1_326	COG0406		5.9e-58	191.9
NZ_ATCL01000022.1_65	COG0406		9.5e-40	132.0
NZ_ATCL01000020.1_672	COG0406		3e-34	115.9
NZ_ATCL01000017.1_71	COG0407		1.3e-127	423.6
NZ_ATCL01000020.1_478	COG0413		6.3e-119	393.6
NZ_ATCL01000020.1_479	COG0414		1.3e-121	403.3
NZ_ATCL01000020.1_269	COG0415		8.7e-164	543.6
NZ_ATCL01000020.1_170	COG0415		1.8e-119	397.2
NZ_ATCL01000020.1_345	COG0416		1e-158	527.0
NZ_ATCL01000020.1_813	COG0419		4.1e-155	513.8
NZ_ATCL01000020.1_351	COG0419		2.9e-56	113.2
NZ_ATCL01000020.1_351	COG0419		2.9e-56	80.1
NZ_ATCL01000020.1_814	COG0420		6.2e-81	267.8
NZ_ATCL01000014.1_217	COG0421		9.7e-90	298.4
NZ_ATCL01000020.1_123	COG0424		5.4e-86	285.3
NZ_ATCL01000014.1_629	COG0428		2.8e-96	319.2
NZ_ATCL01000020.1_153	COG0428		9.3e-86	284.6
NZ_ATCL01000020.1_230	COG0431		8e-62	206.2
NZ_ATCL01000014.1_32	COG0431		4.4e-54	180.7
NZ_ATCL01000009.1_150	COG0436		6.1e-158	523.5
NZ_ATCL01000020.1_484	COG0436		2.8e-154	511.4
NZ_ATCL01000020.1_739	COG0436		8.1e-139	460.4
NZ_ATCL01000022.1_181	COG0437		3.9e-51	169.4
NZ_ATCL01000009.1_247	COG0441		7.7e-287	950.1
NZ_ATCL01000020.1_412	COG0442		3.7e-262	868.5
NZ_ATCL01000009.1_281	COG0443		8.9e-282	933.8
NZ_ATCL01000012.1_42	COG0443		3e-91	303.9
NZ_ATCL01000020.1_200	COG0444		1.1e-169	562.1
NZ_ATCL01000022.1_15	COG0445		0	1029.5
NZ_ATCL01000021.1_55	COG0447		2.2e-152	501.9
NZ_ATCL01000017.1_101	COG0448		4.6e-180	596.7
NZ_ATCL01000017.1_100	COG0448		3.6e-106	352.9
NZ_ATCL01000002.1_23	COG0449		3.5e-253	839.7
NZ_ATCL01000014.1_1	COG0449		1.8e-181	602.4
NZ_ATCL01000008.1_1	COG0449		5.3e-51	170.7
NZ_ATCL01000005.1_1	COG0449		5.5e-46	154.1
NZ_ATCL01000020.1_327	COG0452		8.5e-180	595.5
NZ_ATCL01000020.1_252	COG0454		3.8e-29	99.3
NZ_ATCL01000020.1_397	COG0455		3e-80	267.3
NZ_ATCL01000008.1_97	COG0456		5.6e-41	137.8
NZ_ATCL01000014.1_355	COG0456		1.4e-35	120.1
NZ_ATCL01000003.1_78	COG0456		7.2e-29	97.9
NZ_ATCL01000014.1_719	COG0456		9.5e-39	92.7
NZ_ATCL01000020.1_661	COG0456		5.8e-27	91.8
NZ_ATCL01000020.1_317	COG0458		0	1171.7
NZ_ATCL01000022.1_340	COG0458		3.8e-278	505.3
NZ_ATCL01000022.1_340	COG0458		3.8e-278	383.9
NZ_ATCL01000008.1_73	COG0459		3.1e-264	874.9
NZ_ATCL01000020.1_321	COG0461		4e-75	250.4
NZ_ATCL01000010.1_9	COG0462		1.4e-156	518.6
NZ_ATCL01000020.1_824	COG0464		1.6e-100	176.1
