	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MN901521_MN901521.1_37	MN901521	MN901521.1	37	29533	29658	1	E											0
MN901521_MN901521.1_38	MN901521	MN901521.1	38	29903	32323	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MN901521_MN901521.1_39	MN901521	MN901521.1	39	32421	32609	-1	E											0
MN901521_MN901521.1_40	MN901521	MN901521.1	40	33098	34261	1	D										Phage integrase family [PF00589.25]	0
MN901521_MN901521.1_41	MN901521	MN901521.1	41	34264	34719	-1	E											0
MN901521_MN901521.1_42	MN901521	MN901521.1	42	34866	35156	-1	D										HNH endonuclease [PF13392.9]	0
MN901521_MN901521.1_43	MN901521	MN901521.1	43	35158	36522	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MN901521_MN901521.1_44	MN901521	MN901521.1	44	36769	36981	-1	E											0
MN901521_MN901521.1_45	MN901521	MN901521.1	45	36978	37235	-1	E											0
MN901521_MN901521.1_46	MN901521	MN901521.1	46	37232	37414	-1	E											0
MN901521_MN901521.1_47	MN901521	MN901521.1	47	37531	37743	-1	E											0
MN901521_MN901521.1_48	MN901521	MN901521.1	48	37740	38174	-1	E											0
MN901521_MN901521.1_49	MN901521	MN901521.1	49	38161	38718	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MN901521_MN901521.1_50	MN901521	MN901521.1	50	38715	39419	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MN901521_MN901521.1_51	MN901521	MN901521.1	51	39416	39583	-1	E											0
MN901521_MN901521.1_52	MN901521	MN901521.1	52	39678	42242	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MN901521_MN901521.1_53	MN901521	MN901521.1	53	42360	42833	-1	E											0
MN901521_MN901521.1_54	MN901521	MN901521.1	54	42886	43131	1	E											0
MN901521_MN901521.1_55	MN901521	MN901521.1	55	43015	43929	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MN901521_MN901521.1_56	MN901521	MN901521.1	56	43943	44116	-1	E											0
MN901521_MN901521.1_57	MN901521	MN901521.1	57	44225	44425	-1	E											0
MN901521_MN901521.1_58	MN901521	MN901521.1	58	44425	44553	-1	E											0
MN901521_MN901521.1_59	MN901521	MN901521.1	59	44553	45569	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MN901521_MN901521.1_60	MN901521	MN901521.1	60	45550	45720	-1	E											0
MN901521_MN901521.1_61	MN901521	MN901521.1	61	45717	45878	-1	E											0
MN901521_MN901521.1_62	MN901521	MN901521.1	62	45875	46156	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MN901521_MN901521.1_63	MN901521	MN901521.1	63	46140	46526	-1	E											0
MN901521_MN901521.1_64	MN901521	MN901521.1	64	46542	46892	-1	E											0
MN901521_MN901521.1_65	MN901521	MN901521.1	65	46894	47319	-1	E											0
MN901521_MN901521.1_66	MN901521	MN901521.1	66	47405	48583	-1	E											0
MN901521_MN901521.1_67	MN901521	MN901521.1	67	48580	49818	-1	E											0
MN901521_MN901521.1_68	MN901521	MN901521.1	68	49944	51440	-1	E											0
MN901521_MN901521.1_69	MN901521	MN901521.1	69	51518	51763	-1	E											0
MN901521_MN901521.1_70	MN901521	MN901521.1	70	51795	52748	-1	E											0
MN901521_MN901521.1_71	MN901521	MN901521.1	71	53216	53425	-1	E											0
MN901521_MN901521.1_72	MN901521	MN901521.1	72	53426	53833	-1	E											0
MN901521_MN901521.1_73	MN901521	MN901521.1	73	54015	54149	-1	E											0
MN901521_MN901521.1_74	MN901521	MN901521.1	74	54151	55026	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	447.0	9.7e-141	0.88	SPFH domain / Band 7 family [PF01145.28]	0
MN901521_MN901521.1_75	MN901521	MN901521.1	75	55316	55867	1	E											0
MN901521_MN901521.1_76	MN901521	MN901521.1	76	55864	56385	-1	E											0
MN901521_MN901521.1_77	MN901521	MN901521.1	77	56639	57118	1	E											0
MN901521_MN901521.1_78	MN901521	MN901521.1	78	57115	57579	1	D										ERCC4 domain [PF02732.18]	0
MN901521_MN901521.1_79	MN901521	MN901521.1	79	57661	57831	-1	E											0
MN901521_MN901521.1_80	MN901521	MN901521.1	80	57874	58074	-1	E											0
MN901521_MN901521.1_81	MN901521	MN901521.1	81	58086	58247	-1	E											0
MN901521_MN901521.1_82	MN901521	MN901521.1	82	58244	58582	-1	E											0
MN901521_MN901521.1_83	MN901521	MN901521.1	83	58573	58869	-1	E											0
MN901521_MN901521.1_84	MN901521	MN901521.1	84	58866	59318	-1	E											0
MN901521_MN901521.1_85	MN901521	MN901521.1	85	59315	59590	-1	E											0
MN901521_MN901521.1_86	MN901521	MN901521.1	86	59587	59724	-1	E											0
MN901521_MN901521.1_87	MN901521	MN901521.1	87	59724	60155	-1	E											0
MN901521_MN901521.1_88	MN901521	MN901521.1	88	60155	60580	-1	E											0
MN901521_MN901521.1_89	MN901521	MN901521.1	89	60580	60756	-1	E											0
MN901521_MN901521.1_90	MN901521	MN901521.1	90	60753	60887	-1	E											0
MN901521_MN901521.1_91	MN901521	MN901521.1	91	61038	61304	-1	E											0
MN901521_MN901521.1_92	MN901521	MN901521.1	92	61304	61702	-1	E											0
MN901521_MN901521.1_93	MN901521	MN901521.1	93	61753	63549	-1	D										Helicase C-terminal domain [PF13307.9]	0
MN901521_MN901521.1_94	MN901521	MN901521.1	94	63630	63782	-1	E											0
MN901521_MN901521.1_95	MN901521	MN901521.1	95	63815	64024	-1	E											0
MN901521_MN901521.1_96	MN901521	MN901521.1	96	64017	64298	-1	E											0
MN901521_MN901521.1_97	MN901521	MN901521.1	97	64291	64665	-1	E											0
MN901521_MN901521.1_98	MN901521	MN901521.1	98	64673	65326	-1	E											0
MN901521_MN901521.1_99	MN901521	MN901521.1	99	65397	65840	-1	E											0
MN901521_MN901521.1_100	MN901521	MN901521.1	100	65928	66245	-1	E											0
MN901521_MN901521.1_101	MN901521	MN901521.1	101	66262	66450	-1	E											0
MN901521_MN901521.1_102	MN901521	MN901521.1	102	66450	66626	-1	E											0
MN901521_MN901521.1_103	MN901521	MN901521.1	103	66626	66772	-1	E											0
MN901521_MN901521.1_104	MN901521	MN901521.1	104	66908	67177	-1	E											0
MN901521_MN901521.1_105	MN901521	MN901521.1	105	67174	67542	-1	E											0
MN901521_MN901521.1_106	MN901521	MN901521.1	106	67561	68229	-1	E											0
MN901521_MN901521.1_107	MN901521	MN901521.1	107	68226	68345	-1	E											0
MN901521_MN901521.1_108	MN901521	MN901521.1	108	68345	68593	-1	E											0
MN901521_MN901521.1_109	MN901521	MN901521.1	109	68597	68704	-1	E											0
MN901521_MN901521.1_110	MN901521	MN901521.1	110	68704	68982	-1	E											0
MN901521_MN901521.1_111	MN901521	MN901521.1	111	68979	69122	-1	E											0
MN901521_MN901521.1_112	MN901521	MN901521.1	112	69119	69313	-1	E											0
MN901521_MN901521.1_113	MN901521	MN901521.1	113	69310	69450	-1	E											0
MN901521_MN901521.1_114	MN901521	MN901521.1	114	69457	69747	-1	E											0
MN901521_MN901521.1_115	MN901521	MN901521.1	115	69849	70208	-1	E											0
MN901521_MN901521.1_116	MN901521	MN901521.1	116	70530	70784	-1	E											0
MN901521_MN901521.1_117	MN901521	MN901521.1	117	70883	71212	-1	E											0
MN901521_MN901521.1_118	MN901521	MN901521.1	118	71316	72218	-1	E											0
MN901521_MN901521.1_119	MN901521	MN901521.1	119	73540	74196	-1	E											0
