	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334510_MZ334510.1_22	MZ334510	MZ334510.1	22	16672	18489	1	E											0
MZ334510_MZ334510.1_23	MZ334510	MZ334510.1	23	18490	19020	1	E											0
MZ334510_MZ334510.1_24	MZ334510	MZ334510.1	24	19017	20459	1	E											0
MZ334510_MZ334510.1_25	MZ334510	MZ334510.1	25	20461	20898	1	E											0
MZ334510_MZ334510.1_26	MZ334510	MZ334510.1	26	20895	21266	1	E											0
MZ334510_MZ334510.1_27	MZ334510	MZ334510.1	27	21331	21657	1	E											0
MZ334510_MZ334510.1_28	MZ334510	MZ334510.1	28	21654	22889	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334510_MZ334510.1_29	MZ334510	MZ334510.1	29	22894	23544	1	E											0
MZ334510_MZ334510.1_30	MZ334510	MZ334510.1	30	23548	24957	1	E											0
MZ334510_MZ334510.1_31	MZ334510	MZ334510.1	31	24972	26177	1	E											0
MZ334510_MZ334510.1_32	MZ334510	MZ334510.1	32	26179	26562	1	E											0
MZ334510_MZ334510.1_33	MZ334510	MZ334510.1	33	26584	27075	1	E											0
MZ334510_MZ334510.1_34	MZ334510	MZ334510.1	34	27091	27927	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334510_MZ334510.1_35	MZ334510	MZ334510.1	35	27994	28119	1	E											0
MZ334510_MZ334510.1_36	MZ334510	MZ334510.1	36	28357	30774	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334510_MZ334510.1_37	MZ334510	MZ334510.1	37	30826	31866	1	E											0
MZ334510_MZ334510.1_38	MZ334510	MZ334510.1	38	31868	35734	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334510_MZ334510.1_39	MZ334510	MZ334510.1	39	35832	36020	-1	E											0
MZ334510_MZ334510.1_40	MZ334510	MZ334510.1	40	36476	37669	1	D										Phage integrase family [PF00589.25]	0
MZ334510_MZ334510.1_41	MZ334510	MZ334510.1	41	38434	38892	1	E											0
MZ334510_MZ334510.1_42	MZ334510	MZ334510.1	42	38898	39338	-1	E											0
MZ334510_MZ334510.1_43	MZ334510	MZ334510.1	43	39459	40820	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334510_MZ334510.1_44	MZ334510	MZ334510.1	44	41067	41279	-1	E											0
MZ334510_MZ334510.1_45	MZ334510	MZ334510.1	45	41269	41460	-1	E											0
MZ334510_MZ334510.1_46	MZ334510	MZ334510.1	46	41457	41885	-1	E											0
MZ334510_MZ334510.1_47	MZ334510	MZ334510.1	47	41872	42429	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334510_MZ334510.1_48	MZ334510	MZ334510.1	48	42426	43130	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334510_MZ334510.1_49	MZ334510	MZ334510.1	49	43127	43294	-1	E											0
MZ334510_MZ334510.1_50	MZ334510	MZ334510.1	50	43384	45948	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334510_MZ334510.1_51	MZ334510	MZ334510.1	51	46066	46539	-1	E											0
MZ334510_MZ334510.1_52	MZ334510	MZ334510.1	52	46721	47635	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334510_MZ334510.1_53	MZ334510	MZ334510.1	53	47649	47822	-1	E											0
MZ334510_MZ334510.1_54	MZ334510	MZ334510.1	54	47819	47938	-1	E											0
MZ334510_MZ334510.1_55	MZ334510	MZ334510.1	55	47931	48131	-1	E											0
MZ334510_MZ334510.1_56	MZ334510	MZ334510.1	56	48131	49147	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334510_MZ334510.1_57	MZ334510	MZ334510.1	57	49140	49298	-1	E											0
MZ334510_MZ334510.1_58	MZ334510	MZ334510.1	58	49295	49456	-1	E											0
MZ334510_MZ334510.1_59	MZ334510	MZ334510.1	59	49453	49734	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334510_MZ334510.1_60	MZ334510	MZ334510.1	60	49718	50104	-1	E											0
MZ334510_MZ334510.1_61	MZ334510	MZ334510.1	61	50123	50473	-1	E											0
MZ334510_MZ334510.1_62	MZ334510	MZ334510.1	62	50475	50900	-1	E											0
MZ334510_MZ334510.1_63	MZ334510	MZ334510.1	63	50989	52170	-1	E											0
MZ334510_MZ334510.1_64	MZ334510	MZ334510.1	64	52167	53402	-1	E											0
MZ334510_MZ334510.1_65	MZ334510	MZ334510.1	65	53528	55009	-1	E											0
MZ334510_MZ334510.1_66	MZ334510	MZ334510.1	66	55087	55338	-1	E											0
MZ334510_MZ334510.1_67	MZ334510	MZ334510.1	67	55370	56317	-1	E											0
MZ334510_MZ334510.1_68	MZ334510	MZ334510.1	68	56634	56843	-1	E											0
MZ334510_MZ334510.1_69	MZ334510	MZ334510.1	69	56840	56971	-1	E											0
MZ334510_MZ334510.1_70	MZ334510	MZ334510.1	70	56972	57382	-1	E											0
MZ334510_MZ334510.1_71	MZ334510	MZ334510.1	71	57564	57698	-1	E											0
MZ334510_MZ334510.1_72	MZ334510	MZ334510.1	72	57700	58572	-1	D			MER0792619	I87	MER0792619 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 32-256}~source R4TK69~	True	429.0	9.682e-135	0.909	SPFH domain / Band 7 family [PF01145.28]	0
MZ334510_MZ334510.1_73	MZ334510	MZ334510.1	73	58889	59440	1	E											0
MZ334510_MZ334510.1_74	MZ334510	MZ334510.1	74	59437	59922	-1	E											0
MZ334510_MZ334510.1_75	MZ334510	MZ334510.1	75	60213	60692	1	E											0
MZ334510_MZ334510.1_76	MZ334510	MZ334510.1	76	60689	61153	1	D										ERCC4 domain [PF02732.18]	0
MZ334510_MZ334510.1_77	MZ334510	MZ334510.1	77	61063	61266	-1	E											0
MZ334510_MZ334510.1_78	MZ334510	MZ334510.1	78	61235	61411	-1	E											0
MZ334510_MZ334510.1_79	MZ334510	MZ334510.1	79	61464	61652	-1	E											0
MZ334510_MZ334510.1_80	MZ334510	MZ334510.1	80	61645	61974	-1	E											0
MZ334510_MZ334510.1_81	MZ334510	MZ334510.1	81	61974	62270	-1	E											0
MZ334510_MZ334510.1_82	MZ334510	MZ334510.1	82	62267	62635	-1	E											0
MZ334510_MZ334510.1_83	MZ334510	MZ334510.1	83	62716	62988	-1	E											0
MZ334510_MZ334510.1_84	MZ334510	MZ334510.1	84	62988	63419	-1	E											0
MZ334510_MZ334510.1_85	MZ334510	MZ334510.1	85	63419	63847	-1	E											0
MZ334510_MZ334510.1_86	MZ334510	MZ334510.1	86	63997	64263	-1	E											0
MZ334510_MZ334510.1_87	MZ334510	MZ334510.1	87	64264	64662	-1	E											0
MZ334510_MZ334510.1_88	MZ334510	MZ334510.1	88	64712	66508	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334510_MZ334510.1_89	MZ334510	MZ334510.1	89	66589	66741	-1	E											0
MZ334510_MZ334510.1_90	MZ334510	MZ334510.1	90	66763	67095	-1	E											0
MZ334510_MZ334510.1_91	MZ334510	MZ334510.1	91	67101	67754	-1	E											0
MZ334510_MZ334510.1_92	MZ334510	MZ334510.1	92	67893	68744	-1	E											0
MZ334510_MZ334510.1_93	MZ334510	MZ334510.1	93	68754	68939	-1	E											0
MZ334510_MZ334510.1_94	MZ334510	MZ334510.1	94	68939	69115	-1	E											0
MZ334510_MZ334510.1_95	MZ334510	MZ334510.1	95	69397	69666	-1	E											0
MZ334510_MZ334510.1_96	MZ334510	MZ334510.1	96	69663	70028	-1	E											0
MZ334510_MZ334510.1_97	MZ334510	MZ334510.1	97	70047	70715	-1	E											0
MZ334510_MZ334510.1_98	MZ334510	MZ334510.1	98	70715	70834	-1	E											0
MZ334510_MZ334510.1_99	MZ334510	MZ334510.1	99	70834	71082	-1	E											0
MZ334510_MZ334510.1_100	MZ334510	MZ334510.1	100	71086	71193	-1	E											0
MZ334510_MZ334510.1_101	MZ334510	MZ334510.1	101	71193	71468	-1	E											0
MZ334510_MZ334510.1_102	MZ334510	MZ334510.1	102	71465	71608	-1	E											0
MZ334510_MZ334510.1_103	MZ334510	MZ334510.1	103	71839	71979	-1	E											0
MZ334510_MZ334510.1_104	MZ334510	MZ334510.1	104	71982	72275	-1	E											0
MZ334510_MZ334510.1_105	MZ334510	MZ334510.1	105	72376	72735	-1	E											0
MZ334510_MZ334510.1_106	MZ334510	MZ334510.1	106	73056	73406	-1	E											0
MZ334510_MZ334510.1_107	MZ334510	MZ334510.1	107	73412	73741	-1	E											0
MZ334510_MZ334510.1_108	MZ334510	MZ334510.1	108	73844	74743	-1	E											0
