Target Name	ID	EC value	E-Value (sequence)	Score (domain)
3249-51_scaf_4_574773_575003_-	K00038		8.8e-16	56.3
3249-51_scaf_5_292488_293216_+	K00039		3.9e-129	428.2
3249-51_scaf_1_2_539243_539971_-	K00039		1.3e-125	416.7
3249-51_scaf_3_624767_625492_+	K00039		4.6e-119	395.3
3249-51_scaf_3_63788_65062_-	K00040		1e-168	561.0
3249-51_scaf_1_2_799169_800038_+	K00042		4.7e-134	445.9
3249-51_scaf_1_3_200716_201591_+	K00042		9.2e-133	441.7
3249-51_scaf_1_3_166299_167210_-	K00042		2.2e-112	374.5
3249-51_scaf_5_386392_387285_-	K00042		5.2e-87	290.9
3249-51_scaf_1_2_1386984_1387994_-	K00043		3.5e-102	340.6
3249-51_scaf_7_373714_375195_-	K00045		9.5e-243	805.6
3249-51_scaf_5_387846_388610_-	K00046		5.6e-119	394.8
3249-51_scaf_4_349558_350325_-	K00046		2.3e-118	392.8
3249-51_scaf_1_2_868634_869404_-	K00046		4.6e-96	319.7
3249-51_scaf_6_112038_113150_-	K00052		1.7e-160	533.9
3249-51_scaf_1_2_1227137_1228156_-	K00053		1.4e-139	465.4
3249-51_scaf_2_1_73863_74969_+	K00055		9.6e-162	536.8
3249-51_scaf_6_342686_343669_+	K00057		2e-121	405.1
3249-51_scaf_7_90828_92423_-	K00058		2.7e-152	506.1
3249-51_scaf_4_705020_705994_+	K00058		3.3e-88	294.8
3249-51_scaf_5_488582_489598_-	K00058		2e-65	219.7
3249-51_scaf_3_48084_49094_+	K00058		3.6e-62	208.9
3249-51_scaf_5_183408_184454_+	K00058		1.2e-48	164.4
3249-51_scaf_1_1_344900_345637_-	K00059		9.2e-101	336.3
3249-51_scaf_1_3_175126_175869_-	K00059		9.9e-94	313.2
3249-51_scaf_3_447409_448149_+	K00059		1.5e-87	292.8
3249-51_scaf_5_293260_294024_+	K00059		2.9e-87	291.8
3249-51_scaf_1_2_283064_283861_-	K00059		1.2e-85	286.6
3249-51_scaf_1_2_1448448_1449485_-	K00060		2.7e-174	577.7
3249-51_scaf_3_489233_490252_-	K00064		1.9e-127	424.3
3249-51_scaf_4_118532_119296_-	K00065		2.8e-133	443.3
3249-51_scaf_1_2_746529_747317_+	K00065		1.5e-81	272.9
3249-51_scaf_4_556073_556789_+	K00065		4e-68	228.3
3249-51_scaf_9_3_9683_10576_+	K00067		8.4e-111	370.1
3249-51_scaf_6_500873_501754_-	K00074		9.8e-138	459.0
3249-51_scaf_4_597464_598378_+	K00074		1.3e-94	316.7
3249-51_scaf_1_2_1339615_1340589_-	K00075		4.1e-98	327.9
3249-51_scaf_1_1_71193_72197_+	K00077		3.8e-71	239.3
3249-51_scaf_9_2_96827_98311_-	K00088		4.5e-205	681.5
3249-51_scaf_1_1_338149_339177_+	K00097		2.8e-148	494.1
3249-51_scaf_5_389698_390729_+	K00098		2.6e-146	485.4
3249-51_scaf_2_2_653676_654719_+	K00098		8.1e-140	464.1
3249-51_scaf_6_453703_454893_-	K00099		1.9e-157	523.5
3249-51_scaf_1_2_1632402_1633544_+	K00101		4.5e-154	513.3
3249-51_scaf_3_418914_420062_-	K00101		4.9e-138	460.2
3249-51_scaf_1_2_1283300_1284781_-	K00102		8e-223	740.3
3249-51_scaf_9_2_80485_81924_-	K00104		6.1e-195	648.3
3249-51_scaf_2_2_131582_134641_-	K00104		7.1e-80	265.1
3249-51_scaf_2_2_540734_542143_+	K00104		1.6e-46	142.8
3249-51_scaf_1_1_665090_666742_+	K00108		7.8e-258	856.5
3249-51_scaf_10_13882_15477_-	K00108		4.5e-201	668.7
3249-51_scaf_2_2_264111_265736_+	K00108		4.5e-199	662.0
3249-51_scaf_4_549731_551326_+	K00108		9.4e-198	657.7
3249-51_scaf_1_1_47267_48922_-	K00108		1.2e-197	657.3
3249-51_scaf_2_2_405660_407402_-	K00111		9.1e-118	392.7
3249-51_scaf_2_2_259990_261738_+	K00111		9.9e-114	379.6
3249-51_scaf_2_2_131582_134641_-	K00113		6.7e-33	112.3
3249-51_scaf_1_1_571618_573957_+	K00117		4.3e-257	853.8
3249-51_scaf_1_2_555773_556900_+	K00121		1e-187	623.9
3249-51_scaf_17_3_1058_-	K00121		3.5e-175	582.5
3249-51_scaf_2_2_1_966_+	K00121		2.3e-165	550.1
3249-51_scaf_6_424229_427108_+	K00123		0	1077.4
3249-51_scaf_1_2_574395_576692_-	K00123		1.8e-96	322.4
3249-51_scaf_2_1_78852_81146_+	K00123		8.8e-81	270.6
3249-51_scaf_6_427960_428196_+	K00126		7.7e-36	122.2
3249-51_scaf_1_2_1048442_1049284_-	K00127		7.4e-20	66.2
3249-51_scaf_1_2_769071_771458_+	K00128		2.4e-219	595.2
3249-51_scaf_2_2_675419_676909_+	K00130		1.5e-226	751.9
3249-51_scaf_1_1_663427_664890_+	K00130		3.8e-207	687.6
3249-51_scaf_1_1_55075_56595_-	K00130		1.8e-183	609.5
3249-51_scaf_2_2_107599_109062_-	K00130		7.3e-166	551.4
3249-51_scaf_4_548321_549727_+	K00130		7.1e-157	521.8
3249-51_scaf_6_102751_103785_-	K00133		7.4e-143	476.0
3249-51_scaf_7_139040_140050_+	K00134		6.1e-154	512.9
3249-51_scaf_3_67090_68616_-	K00135		5.2e-249	826.8
3249-51_scaf_4_529107_530561_-	K00135		4.4e-247	820.5
3249-51_scaf_5_532169_533623_-	K00135		1.3e-242	805.8
3249-51_scaf_2_2_105073_106530_-	K00135		2.8e-233	774.9
3249-51_scaf_4_720398_721885_+	K00135		6.8e-220	730.5
3249-51_scaf_7_355176_356603_+	K00137		5e-243	805.3
3249-51_scaf_7_434751_436259_+	K00138		0	1102.5
3249-51_scaf_9_3_23875_25371_-	K00140		3e-273	907.9
3249-51_scaf_1_1_226714_227646_+	K00145		2.1e-81	272.6
3249-51_scaf_1_2_769071_771458_+	K00146		4.3e-206	149.7
3249-51_scaf_6_134922_136163_-	K00147		4.3e-183	608.1
3249-51_scaf_5_414513_415703_+	K00148		5.2e-178	590.2
3249-51_scaf_4_531647_533164_-	K00151		2.9e-231	766.7
3249-51_scaf_2_1_74991_76430_+	K00154		6.9e-202	669.9
3249-51_scaf_1_2_233142_234188_+	K00161		2.1e-169	563.3
3249-51_scaf_1_2_234204_235589_+	K00162		3.1e-194	644.7
3249-51_scaf_8_280353_280655_+	K00163		1.4e-16	58.5
3249-51_scaf_6_377583_380666_+	K00164		0	1378.6
3249-51_scaf_5_466802_468034_-	K00166		5.6e-145	483.0
3249-51_scaf_5_465787_466800_-	K00167		6.5e-164	545.4
3249-51_scaf_9_1_34090_34908_+	K00208		5.6e-133	442.1
3249-51_scaf_3_85190_85996_+	K00208		1.4e-129	430.9
3249-51_scaf_3_152488_153312_-	K00215		3.9e-84	281.7
3249-51_scaf_1_2_1026753_1027577_+	K00215		1.7e-77	259.8
3249-51_scaf_4_576216_577277_-	K00217		3.7e-154	511.9
3249-51_scaf_2_2_251734_252792_+	K00217		2e-148	493.0
3249-51_scaf_6_485325_486248_+	K00220		8.6e-155	513.1
3249-51_scaf_1_2_1541067_1541978_+	K00228		2.5e-121	404.3
3249-51_scaf_6_368395_370236_+	K00234		0	1153.4
3249-51_scaf_6_370255_371034_+	K00235		5.8e-143	475.7
3249-51_scaf_6_367557_367997_+	K00236		3.8e-25	87.6
3249-51_scaf_1_1_43982_46066_-	K00239		1.3e-59	200.4
3249-51_scaf_6_368008_368388_+	K00242		1.2e-35	121.6
3249-51_scaf_5_468099_469226_-	K00248		4.9e-169	562.2
3249-51_scaf_10_21887_23074_+	K00252		3.8e-213	707.2
3249-51_scaf_5_472432_473577_+	K00253		2.4e-214	711.8
3249-51_scaf_1_1_1296_2414_-	K00259		6.8e-168	557.3
3249-51_scaf_8_208669_209970_+	K00260		4.8e-156	518.2
3249-51_scaf_8_189231_190490_+	K00260		5.1e-154	511.6
3249-51_scaf_7_223866_228749_-	K00265		0	2404.1
3249-51_scaf_7_222184_223806_-	K00266		7.1e-175	581.6
3249-51_scaf_7_431622_432830_+	K00266		7.4e-16	45.7
3249-51_scaf_2_2_394479_395708_-	K00274		3.7e-54	183.2
3249-51_scaf_9_1_30979_31599_-	K00275		3.3e-84	281.9
3249-51_scaf_1_1_742733_743302_+	K00275		1.5e-25	88.7
3249-51_scaf_1_2_1065091_1067079_-	K00276		4.3e-214	711.6
3249-51_scaf_4_229224_230765_-	K00278		6.6e-159	528.3
3249-51_scaf_1_2_568233_571010_+	K00281		0	1682.1
3249-51_scaf_2_2_659781_661031_+	K00285		1e-183	610.0
3249-51_scaf_1_2_935878_937089_-	K00285		3.5e-118	393.9
3249-51_scaf_9_3_15345_16604_+	K00285		1.9e-98	328.8
3249-51_scaf_1_2_1509462_1510289_-	K00286		4.3e-89	298.6
3249-51_scaf_2_1_87806_88600_-	K00286		3.1e-56	190.2
3249-51_scaf_2_2_668418_669200_-	K00286		1.7e-32	111.8
3249-51_scaf_1_2_1276209_1276727_-	K00287		7.3e-66	221.2
3249-51_scaf_1_2_1369983_1370885_-	K00297		1.7e-106	355.3
3249-51_scaf_5_550742_551302_-	K00299		7.8e-57	191.5
3249-51_scaf_5_146542_147102_+	K00299		1.8e-54	183.8
3249-51_scaf_1_2_1354471_1355646_-	K00301		7.2e-52	175.3
3249-51_scaf_1_2_1355750_1356940_-	K00301		6.6e-42	142.4
3249-51_scaf_7_275172_278165_-	K00302		0	1558.7
3249-51_scaf_7_278917_280170_-	K00303		1.1e-218	724.5
3249-51_scaf_7_278162_278503_-	K00304		5e-46	155.4
3249-51_scaf_7_274631_275179_-	K00305		3.8e-54	182.3
3249-51_scaf_2_2_817225_819786_-	K00309		2.3e-167	556.8
3249-51_scaf_3_255985_256668_-	K00310		6.1e-39	132.6
3249-51_scaf_1_1_462404_464068_-	K00311		2.8e-268	890.4
3249-51_scaf_8_232129_233436_+	K00313		2.1e-151	503.6
3249-51_scaf_5_562984_563976_-	K00320		1.4e-24	85.5
3249-51_scaf_7_115069_116127_-	K00320		5.1e-23	80.2
3249-51_scaf_1_2_142487_143896_-	K00322		4.5e-195	648.3
3249-51_scaf_7_291495_292643_-	K00324		6.6e-130	432.9
3249-51_scaf_7_291097_291495_-	K00324		4e-37	127.2
3249-51_scaf_7_289696_291090_-	K00325		5.1e-216	717.8
3249-51_scaf_1_1_191776_192150_-	K00330		7.2e-56	188.3
3249-51_scaf_3_18344_18709_-	K00330		2.2e-49	167.1
3249-51_scaf_3_17853_18356_-	K00331		1.9e-84	281.8
3249-51_scaf_3_17320_17856_-	K00332		1.2e-63	214.5
3249-51_scaf_3_16076_17290_-	K00333		3.5e-181	601.3
3249-51_scaf_1_1_187869_189035_-	K00334		1.8e-87	290.8
3249-51_scaf_3_15549_16058_-	K00334		1.7e-62	210.5
3249-51_scaf_6_422139_422618_+	K00334		1.7e-41	141.4
3249-51_scaf_3_14282_15544_-	K00335		2.2e-204	678.7
3249-51_scaf_6_422675_424171_+	K00335		8.3e-164	544.5
3249-51_scaf_3_9531_10532_+	K00337		2.6e-143	477.0
3249-51_scaf_1_1_182492_183535_-	K00337		1.8e-138	461.0
3249-51_scaf_3_10543_11109_+	K00338		2.6e-52	176.7
3249-51_scaf_1_1_181201_181815_-	K00339		1.5e-57	193.4
3249-51_scaf_3_25556_26056_-	K00339		8.4e-48	161.6
3249-51_scaf_1_1_180869_181177_-	K00340		2.5e-43	146.5
3249-51_scaf_3_25254_25556_-	K00340		2.7e-35	120.3
3249-51_scaf_1_1_178861_180861_-	K00341		5e-256	850.1
3249-51_scaf_1_1_177350_178861_-	K00342		1.8e-202	672.6
3249-51_scaf_3_20298_21773_-	K00342		4.1e-200	665.0
3249-51_scaf_1_1_175886_177331_-	K00343		5.5e-158	525.8
3249-51_scaf_3_18844_20301_-	K00343		1e-157	524.8
3249-51_scaf_1_2_360737_361717_+	K00344		8.4e-115	382.9
3249-51_scaf_1_2_1558315_1559295_-	K00344		1.6e-101	339.1
3249-51_scaf_4_100610_101611_-	K00344		1.5e-93	312.7
3249-51_scaf_1_1_675168_676139_+	K00344		4.8e-86	288.0
3249-51_scaf_1_2_842416_843444_-	K00344		1.8e-82	276.2
3249-51_scaf_1_2_493795_494982_+	K00354		9.5e-71	237.6
3249-51_scaf_1_2_927877_928674_-	K00355		6.6e-55	185.6
3249-51_scaf_3_253809_254402_+	K00355		5.9e-46	156.2
3249-51_scaf_2_2_542140_542721_+	K00355		3.9e-34	117.3
3249-51_scaf_1_2_65223_67673_-	K00362		4.2e-237	788.9
3249-51_scaf_1_2_62225_64882_-	K00372		0	1239.9
3249-51_scaf_1_2_1268163_1269686_+	K00375		5.7e-172	571.9
3249-51_scaf_8_277176_278612_+	K00375		4.8e-163	542.3
3249-51_scaf_1_2_1138690_1140081_+	K00375		1.2e-88	296.7
3249-51_scaf_2_2_359583_360968_+	K00375		6.8e-67	224.8
3249-51_scaf_1_2_614449_615867_+	K00375		7.4e-53	177.7
3249-51_scaf_1_2_276183_277853_+	K00381		2.8e-171	570.4
3249-51_scaf_6_385022_386428_+	K00382		3.4e-206	684.8
3249-51_scaf_1_2_238228_239676_+	K00382		1.7e-181	603.2
3249-51_scaf_5_463133_464530_-	K00382		2.4e-170	566.4
3249-51_scaf_1_2_716533_717918_-	K00383		2.4e-194	645.7
3249-51_scaf_1_2_1480962_1481936_+	K00384		2.7e-141	470.6
3249-51_scaf_1_1_668801_669559_+	K00390		2.1e-81	272.4
3249-51_scaf_8_172589_174307_-	K00404		3.5e-233	772.9
3249-51_scaf_3_508934_510577_-	K00404		9.1e-204	675.7
3249-51_scaf_8_171846_172580_-	K00405		1.7e-101	337.7
3249-51_scaf_3_508178_508930_-	K00405		5.4e-91	303.1
3249-51_scaf_8_170820_171683_-	K00406		2e-94	316.0
3249-51_scaf_3_507120_507998_-	K00406		3.8e-83	278.8
3249-51_scaf_8_171685_171837_-	K00407		4.4e-14	51.1
3249-51_scaf_1_2_1530604_1531872_-	K00410		1.7e-208	692.1
3249-51_scaf_1_2_1531887_1532474_-	K00411		1.9e-81	272.8
3249-51_scaf_1_2_1529694_1530578_-	K00413		2.4e-108	361.1
3249-51_scaf_5_176595_178175_-	K00425		1.1e-189	630.7
3249-51_scaf_5_175434_176588_-	K00426		8e-112	372.6
3249-51_scaf_2_2_876787_878076_-	K00428		5.1e-76	255.4
3249-51_scaf_3_285096_286634_-	K00428		3.1e-13	40.0
3249-51_scaf_1_1_194341_194889_-	K00432		1.1e-67	227.9
3249-51_scaf_2_2_47303_48139_-	K00433		8.1e-135	448.8
3249-51_scaf_6_258764_259594_+	K00433		4.8e-134	446.2
3249-51_scaf_1_2_994680_995516_+	K00433		4e-131	436.6
3249-51_scaf_2_2_308785_309555_+	K00433		7e-24	83.3
3249-51_scaf_1_1_757748_758440_-	K00433		9.3e-21	73.0
3249-51_scaf_4_530628_531608_-	K00446		2.8e-126	420.4
3249-51_scaf_4_352020_352631_-	K00448		9.7e-76	252.4
3249-51_scaf_4_352634_353383_-	K00449		3.3e-96	321.8
3249-51_scaf_1_2_1046803_1047579_+	K00449		2.2e-21	75.1
3249-51_scaf_1_1_28169_29530_-	K00451		6.5e-217	720.7
3249-51_scaf_1_1_29597_30706_-	K00457		1.2e-106	356.4
3249-51_scaf_4_341906_343801_-	K00457		2.9e-77	259.5
3249-51_scaf_3_520830_521789_-	K00459		5.7e-76	255.5
3249-51_scaf_1_2_1166539_1167462_+	K00477		5.1e-36	123.2
3249-51_scaf_7_401933_403120_+	K00477		1.7e-11	42.5
3249-51_scaf_2_2_15734_16987_-	K00479		6.5e-176	583.8
3249-51_scaf_7_38843_40084_+	K00481		2.2e-187	621.4
3249-51_scaf_1_1_31939_32730_+	K00500		3.4e-86	288.5
3249-51_scaf_1_1_20770_24585_+	K00525		1.7e-202	672.6
3249-51_scaf_7_425339_427420_-	K00525		5.2e-154	511.1
3249-51_scaf_7_424277_425284_-	K00526		3.9e-96	321.2
3249-51_scaf_1_1_404662_405912_-	K00529		3.3e-151	502.9
3249-51_scaf_4_233687_234913_-	K00529		7.8e-144	478.6
3249-51_scaf_1_2_905081_905503_+	K00537		4.8e-52	175.8
3249-51_scaf_3_257765_258115_-	K00537		8.6e-26	89.6
3249-51_scaf_1_2_1007337_1007990_+	K00545		9.7e-23	79.5
3249-51_scaf_5_365191_366099_-	K00547		5.3e-57	191.9
3249-51_scaf_1_1_566995_567942_+	K00547		1e-37	128.8
3249-51_scaf_1_2_1407077_1410850_-	K00548		0	2043.1
3249-51_scaf_6_288440_289123_-	K00554		8.2e-114	379.2
3249-51_scaf_8_59239_60849_-	K00558		3.1e-69	232.5
3249-51_scaf_1_2_1276741_1277535_-	K00560		5.1e-147	489.7
3249-51_scaf_3_86089_87105_-	K00564		1.6e-68	230.7
3249-51_scaf_7_86441_87640_-	K00566		5.4e-136	452.5
3249-51_scaf_3_260283_260846_+	K00567		4.7e-45	153.1
3249-51_scaf_11_31537_32298_-	K00568		1.6e-104	348.7
3249-51_scaf_1_1_246277_246909_+	K00568		3.1e-31	107.5
3249-51_scaf_1_3_20682_21374_-	K00568		5.5e-27	93.5
3249-51_scaf_4_204282_205331_+	K00568		6.1e-20	69.9
3249-51_scaf_8_261378_262427_+	K00568		4.9e-19	67.2
3249-51_scaf_3_438650_439321_+	K00570		4e-74	248.4
3249-51_scaf_3_297554_298153_-	K00570		1.3e-56	191.0
3249-51_scaf_1_1_583758_584411_+	K00570		9.9e-36	122.2
3249-51_scaf_5_567988_569220_+	K00573		5.4e-89	297.9
3249-51_scaf_1_2_123625_124278_+	K00573		7.7e-49	165.6
3249-51_scaf_1_2_100890_101555_+	K00573		3.4e-45	153.7
3249-51_scaf_2_2_626547_627440_-	K00573		4e-44	150.2
3249-51_scaf_1_1_749088_749741_+	K00573		7.9e-30	103.0
3249-51_scaf_1_2_55407_56666_-	K00574		1e-146	488.2
3249-51_scaf_9_1_82527_83786_-	K00574		7e-125	416.2
3249-51_scaf_3_676701_677609_+	K00575		8.2e-93	310.4
3249-51_scaf_7_161978_162835_-	K00575		7.5e-89	297.4
3249-51_scaf_1_2_1335110_1335703_-	K00587		5e-17	60.8
3249-51_scaf_1_2_1195714_1196424_-	K00587		3.1e-13	48.4
3249-51_scaf_1_2_345396_346025_+	K00587		4.3e-10	37.3
3249-51_scaf_1_2_934037_934729_-	K00588		1.2e-26	91.4
3249-51_scaf_4_239269_240501_-	K00595		4.5e-158	525.8
3249-51_scaf_1_1_619300_620070_+	K00598		2e-97	325.0
3249-51_scaf_1_1_273081_274379_-	K00600		6.4e-218	724.7
3249-51_scaf_6_90159_91775_+	K00602		4e-234	777.7
3249-51_scaf_3_409828_410763_+	K00604		2e-102	342.1
3249-51_scaf_1_2_566624_567760_+	K00605		5.5e-152	506.3
3249-51_scaf_4_168631_171000_+	K00605		5.1e-126	420.2
3249-51_scaf_4_179343_180476_-	K00605		2.5e-89	299.1
3249-51_scaf_2_2_602995_603816_+	K00606		6.9e-118	393.1
3249-51_scaf_4_232831_233646_-	K00606		3.5e-58	179.5
3249-51_scaf_1_1_145156_146112_+	K00609		2.6e-141	469.6
3249-51_scaf_3_535261_536175_+	K00611		4.4e-139	462.6
3249-51_scaf_2_2_722383_723255_-	K00611		2.5e-54	183.4
3249-51_scaf_7_248853_249722_-	K00611		2.3e-53	180.1
3249-51_scaf_7_136984_138957_+	K00615		1e-202	674.3
3249-51_scaf_5_301172_303232_+	K00615		6.3e-201	668.2
3249-51_scaf_1_2_741956_742765_-	K00615		4.7e-79	265.4
3249-51_scaf_5_272738_273595_+	K00615		1.4e-78	263.8
3249-51_scaf_7_363693_364658_-	K00616		7e-115	383.8
3249-51_scaf_3_115422_115910_-	K00619		7.3e-15	53.5
3249-51_scaf_8_161789_162292_+	K00619		3.7e-11	41.0
3249-51_scaf_11_24991_26232_+	K00620		1.6e-170	567.4
3249-51_scaf_6_193576_194757_+	K00626		1.1e-164	547.5
3249-51_scaf_5_469243_470430_-	K00626		1.4e-158	527.3
3249-51_scaf_1_2_235605_236966_+	K00627		3.4e-161	536.8
3249-51_scaf_3_578168_579376_+	K00632		3.8e-127	423.3
3249-51_scaf_2_2_617334_618494_+	K00632		4e-118	393.5
3249-51_scaf_5_104667_105386_+	K00633		9.4e-36	118.6
3249-51_scaf_1_2_1449709_1450896_-	K00639		5.3e-208	691.2
3249-51_scaf_1_2_197058_197891_+	K00640		8.4e-87	279.4
3249-51_scaf_7_307500_308372_+	K00640		1.1e-82	276.6
3249-51_scaf_5_136170_137060_-	K00640		1.8e-72	241.4
3249-51_scaf_6_444936_446204_+	K00643		6.9e-214	710.7
3249-51_scaf_1_1_345668_346612_-	K00645		1.5e-116	388.9
3249-51_scaf_4_149449_150495_+	K00647		2.9e-35	120.6
3249-51_scaf_1_1_261291_262286_-	K00648		1.3e-132	442.0
3249-51_scaf_6_213518_214441_+	K00651		1e-137	458.3
3249-51_scaf_2_1_3010_4251_+	K00652		4.4e-68	228.6
3249-51_scaf_6_488273_489070_-	K00655		4.8e-46	156.3
3249-51_scaf_5_247481_248101_+	K00655		3.4e-36	123.9
3249-51_scaf_6_389485_390435_+	K00655		2.7e-16	58.3
3249-51_scaf_1_1_576923_577417_+	K00657		1.7e-22	79.0
3249-51_scaf_6_381030_382295_+	K00658		1.8e-185	615.8
3249-51_scaf_8_245819_246370_+	K00661		1.2e-81	273.1
3249-51_scaf_3_222991_223539_+	K00661		2.4e-74	249.2
3249-51_scaf_2_2_17997_19661_-	K00661		2.3e-36	124.1
3249-51_scaf_1_3_25857_26363_+	K00661		8.9e-28	96.0
3249-51_scaf_2_1_71353_72939_+	K00666		7.7e-160	531.9
3249-51_scaf_3_471196_472896_-	K00666		2e-145	484.3
3249-51_scaf_2_2_615785_617314_+	K00666		1.4e-84	283.2
3249-51_scaf_5_275477_276859_+	K00666		1.6e-62	210.3
3249-51_scaf_1_2_221470_222288_+	K00677		1.2e-102	342.0
3249-51_scaf_7_185585_187321_+	K00681		2.9e-186	619.5
3249-51_scaf_6_248795_250579_-	K00681		3.2e-158	526.8
3249-51_scaf_2_2_566418_567911_+	K00681		1.3e-129	432.5
3249-51_scaf_1_2_157436_158047_-	K00684		4.1e-93	311.2
3249-51_scaf_7_262568_265030_+	K00688		0	1138.6
3249-51_scaf_1_1_253876_256068_-	K00694		1.6e-214	713.0
3249-51_scaf_3_6309_8303_+	K00694		3.5e-172	572.8
3249-51_scaf_3_542493_544400_-	K00694		6.1e-89	297.6
3249-51_scaf_3_40172_42040_+	K00694		2.5e-87	292.2
3249-51_scaf_5_627007_628398_-	K00697		8.2e-183	607.5
3249-51_scaf_2_2_205600_207810_+	K00700		2.3e-293	970.7
3249-51_scaf_7_265204_267234_+	K00700		7.1e-286	949.7
3249-51_scaf_7_268520_269962_+	K00703		3e-164	546.4
3249-51_scaf_2_2_226635_228500_+	K00705		4.2e-178	579.2
3249-51_scaf_1_1_685939_686712_-	K00721		1.9e-49	167.3
3249-51_scaf_1_2_223170_224336_+	K00748		2.8e-125	418.0
3249-51_scaf_7_108341_109228_+	K00750		4.2e-56	189.0
3249-51_scaf_3_179719_181026_+	K00758		5.1e-174	578.3
3249-51_scaf_1_2_1529036_1529578_-	K00759		5.7e-79	264.3
3249-51_scaf_7_4026_4730_+	K00759		1.6e-13	49.1
3249-51_scaf_6_492793_493335_+	K00760		2.7e-53	179.7
3249-51_scaf_3_181727_182371_-	K00761		1.5e-101	338.8
3249-51_scaf_3_467364_468053_+	K00762		2.5e-60	203.1
3249-51_scaf_2_1_68058_68591_+	K00762		3.1e-39	133.6
3249-51_scaf_3_166818_168122_+	K00763		5.3e-59	198.9
3249-51_scaf_1_1_357024_358514_+	K00764		5.4e-201	667.8
3249-51_scaf_9_2_66115_66810_-	K00765		2.9e-53	180.1
3249-51_scaf_1_2_482252_483268_+	K00766		1.2e-140	468.1
3249-51_scaf_4_228323_229222_-	K00767		1.8e-128	428.0
3249-51_scaf_1_2_807899_809383_-	K00768		8.4e-121	403.3
3249-51_scaf_1_1_18694_19188_+	K00769		4.9e-84	280.2
3249-51_scaf_1_2_405155_406285_+	K00773		1.9e-210	699.9
3249-51_scaf_6_129441_129923_-	K00783		5.1e-50	168.8
3249-51_scaf_4_25729_26301_-	K00788		5.7e-59	198.4
3249-51_scaf_7_175674_176327_-	K00788		1.3e-26	91.9
3249-51_scaf_3_360809_362047_-	K00789		1.9e-159	530.6
3249-51_scaf_3_600766_602058_+	K00790		1.2e-186	619.8
3249-51_scaf_1_1_270859_271470_-	K00793		1.3e-70	236.7
3249-51_scaf_1_1_268334_268789_-	K00794		2.1e-48	163.5
3249-51_scaf_1_2_1173749_1174183_+	K00794		1.2e-41	141.4
3249-51_scaf_6_188387_189301_-	K00795		1.3e-139	465.4
3249-51_scaf_1_2_657622_658491_-	K00796		6.7e-110	366.2
3249-51_scaf_4_17126_17806_-	K00797		1.7e-20	72.0
3249-51_scaf_11_1634_2212_-	K00798		8.3e-77	256.7
3249-51_scaf_1_1_504241_504921_-	K00799		1.5e-42	145.0
3249-51_scaf_1_1_647461_648402_+	K00799		1.4e-30	105.5
3249-51_scaf_5_450756_451364_-	K00799		2e-28	98.4
