	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_041940_NC_041940_45	NC_041940	NC_041940	45	30775	33408	1	D										Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 1 (PriCT-1) [PF08708.14]	0
NC_041940_NC_041940_46	NC_041940	NC_041940	46	33791	34027	1	E											0
NC_041940_NC_041940_47	NC_041940	NC_041940	47	34030	36141	1	D										DNA polymerase family A [PF00476.23]	0
NC_041940_NC_041940_48	NC_041940	NC_041940	48	36170	36574	1	E											0
NC_041940_NC_041940_49	NC_041940	NC_041940	49	36671	37810	1	C	K01939	adenylosuccinate synthase [EC:6.3.4.4]								Adenylosuccinate synthetase [PF00709.24]	0
NC_041940_NC_041940_50	NC_041940	NC_041940	50	37814	38455	1	D										dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	0
NC_041940_NC_041940_51	NC_041940	NC_041940	51	38455	38673	1	E											0
NC_041940_NC_041940_52	NC_041940	NC_041940	52	38670	39584	1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]								dUTPase [PF00692.22]	0
NC_041940_NC_041940_53	NC_041940	NC_041940	53	39634	39891	-1	E											0
NC_041940_NC_041940_54	NC_041940	NC_041940	54	40011	40244	-1	E											0
NC_041940_NC_041940_55	NC_041940	NC_041940	55	40371	40967	-1	E											0
NC_041940_NC_041940_56	NC_041940	NC_041940	56	41168	41728	-1	E											0
NC_041940_NC_041940_57	NC_041940	NC_041940	57	41832	42185	-1	E											0
NC_041940_NC_041940_58	NC_041940	NC_041940	58	42462	42806	1	E											0
NC_041940_NC_041940_59	NC_041940	NC_041940	59	42803	43552	1	E											0
NC_041940_NC_041940_60	NC_041940	NC_041940	60	43665	43793	1	E											0
NC_041940_NC_041940_61	NC_041940	NC_041940	61	44053	44313	1	D										HNH endonuclease [PF14279.9]	0
