KO Id	Name	Level	Count
K00014	K00014: aroE; shikimate dehydrogenase	Function	1
	lvl3: Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	3	41
K00015	K00015: gyaR, GOR1; glyoxylate reductase	Function	1
K00019	K00019: E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase	Function	2
	lvl3: Synthesis and degradation of ketone bodies [PATH:ko00072]	3	3
	lvl3: Valine, leucine and isoleucine degradation [PATH:ko00280]	3	28
K00020	K00020: HIBADH, mmsB; 3-hydroxyisobutyrate dehydrogenase	Function	1
K00023	K00023: phbB; acetoacetyl-CoA reductase	Function	2
	lvl3: Citrate cycle (TCA cycle) [PATH:ko00020]	3	21
K00024	K00024: mdh; malate dehydrogenase	Function	7
	lvl2: Energy metabolism	2	189
	lvl3: Carbon fixation in photosynthetic organisms [PATH:ko00710]	3	14
	lvl3: Carbon fixation pathways in prokaryotes [PATH:ko00720]	3	24
	lvl3: Methane metabolism [PATH:ko00680]	3	34
K00027	K00027: ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating)	Function	2
	lvl1: Environmental Information Processing	1	376
	lvl2: Signal transduction	2	149
	lvl3: Two-component system [PATH:ko02020]	3	128
K00031	K00031: IDH1, IDH2, icd; isocitrate dehydrogenase	Function	5
	lvl2: Metabolism of other amino acids	2	80
	lvl3: Glutathione metabolism [PATH:ko00480]	3	22
	lvl1: Cellular Processes	1	212
	lvl2: Transport and catabolism	2	19
	lvl3: Peroxisome [PATH:ko04146]	3	9
	lvl1: Human Diseases	1	330
	lvl2: Cancer: overview	2	22
	lvl3: Central carbon metabolism in cancer [PATH:ko05230]	3	7
	lvl3: Pentose phosphate pathway [PATH:ko00030]	3	33
K00033	K00033: PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase	Function	2
K00034	K00034: gdh; glucose 1-dehydrogenase	Function	1
	lvl3: Galactose metabolism [PATH:ko00052]	3	18
K00035	K00035: gal; D-galactose 1-dehydrogenase	Function	1
K00036	K00036: G6PD, zwf; glucose-6-phosphate 1-dehydrogenase	Function	5
	lvl2: Cardiovascular disease	2	40
	lvl3: Diabetic cardiomyopathy [PATH:ko05415]	3	25
	lvl1: Brite Hierarchies	1	1737
	lvl2: Protein families: signaling and cellular processes	2	783
	lvl3: Exosome [BR:ko04147]	3	43
	lvl3: Steroid hormone biosynthesis [PATH:ko00140]	3	2
K00038	K00038: E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase	Function	1
K00039	K00039: rbtD; ribitol 2-dehydrogenase	Function	1
K00040	K00040: uxuB; fructuronate reductase	Function	1
K00042	K00042: garR, glxR; 2-hydroxy-3-oxopropionate reductase	Function	1
K00043	K00043: gbd; 4-hydroxybutyrate dehydrogenase	Function	1
K00045	K00045: E1.1.1.67, mtlK; mannitol 2-dehydrogenase	Function	1
	lvl1: Not Included in Pathway or Brite	1	511
	lvl2: Unclassified: metabolism	2	266
	lvl3: Enzymes with EC numbers	3	216
K00046	K00046: idnO; gluconate 5-dehydrogenase	Function	1
	lvl3: C5-Branched dibasic acid metabolism [PATH:ko00660]	3	7
K00052	K00052: leuB, IMDH; 3-isopropylmalate dehydrogenase	Function	2
	lvl3: Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	3	10
K00053	K00053: ilvC; ketol-acid reductoisomerase	Function	2
	lvl3: Pantothenate and CoA biosynthesis [PATH:ko00770]	3	20
K00055	K00055: E1.1.1.90; aryl-alcohol dehydrogenase	Function	4
	lvl3: Phenylalanine metabolism [PATH:ko00360]	3	28
	lvl3: Toluene degradation [PATH:ko00623]	3	4
	lvl3: Xylene degradation [PATH:ko00622]	3	5
	lvl3: Glycerophospholipid metabolism [PATH:ko00564]	3	27
K00057	K00057: gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+)	Function	1
K00058	K00058: serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase	Function	4
	lvl3: Fatty acid biosynthesis [PATH:ko00061]	3	13
K00059	K00059: fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase	Function	4
	lvl3: Biotin metabolism [PATH:ko00780]	3	9
	lvl3: Prodigiosin biosynthesis [PATH:ko00333]	3	3
	lvl2: Protein families: metabolism	2	307
	lvl3: Lipid biosynthesis proteins [BR:ko01004]	3	20
K00060	K00060: tdh; threonine 3-dehydrogenase	Function	1
K00064	K00064: E1.1.1.122; D-threo-aldose 1-dehydrogenase	Function	2
K00065	K00065: kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	Function	1
K00067	K00067: rfbD, rmlD; dTDP-4-dehydrorhamnose reductase	Function	3
	lvl2: Metabolism of terpenoids and polyketides	2	49
	lvl3: Polyketide sugar unit biosynthesis [PATH:ko00523]	3	6
K00074	K00074: paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase	Function	3
	lvl3: Benzoate degradation [PATH:ko00362]	3	31
K00075	K00075: murB; UDP-N-acetylmuramate dehydrogenase	Function	3
	lvl3: Peptidoglycan biosynthesis [PATH:ko00550]	3	18
	lvl3: Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	3	33
K00077	K00077: panE, apbA; 2-dehydropantoate 2-reductase	Function	1
	lvl2: Nucleotide metabolism	2	108
	lvl3: Purine metabolism [PATH:ko00230]	3	67
K00088	K00088: IMPDH, guaB; IMP dehydrogenase	Function	3
	lvl3: Drug metabolism - other enzymes [PATH:ko00983]	3	13
	lvl3: Vitamin B6 metabolism [PATH:ko00750]	3	7
K00097	K00097: pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase	Function	1
K00098	K00098: idnD; L-idonate 5-dehydrogenase	Function	1
	lvl3: Terpenoid backbone biosynthesis [PATH:ko00900]	3	11
K00099	K00099: dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase	Function	1
K00101	K00101: lldD; L-lactate dehydrogenase (cytochrome)	Function	1
K00102	K00102: LDHD, dld; D-lactate dehydrogenase (cytochrome)	Function	1
K00104	K00104: glcD; glycolate oxidase	Function	1
K00108	K00108: betA, CHDH; choline dehydrogenase	Function	1
K00111	K00111: glpA, glpD; glycerol-3-phosphate dehydrogenase	Function	1
K00113	K00113: glpC; glycerol-3-phosphate dehydrogenase subunit C	Function	1
K00117	K00117: gcd; quinoprotein glucose dehydrogenase	Function	1
K00121	K00121: frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase	Function	10
K00123	K00123: fdoG, fdhF, fdwA; formate dehydrogenase major subunit	Function	2
K00126	K00126: fdsD; formate dehydrogenase subunit delta	Function	2
K00127	K00127: fdoI, fdsG; formate dehydrogenase subunit gamma	Function	2
K00128	K00128: ALDH; aldehyde dehydrogenase (NAD+)	Function	15
	lvl3: Glycerolipid metabolism [PATH:ko00561]	3	19
	lvl3: Lysine degradation [PATH:ko00310]	3	17
	lvl3: Arginine and proline metabolism [PATH:ko00330]	3	39
	lvl3: Tryptophan metabolism [PATH:ko00380]	3	19
	lvl3: beta-Alanine metabolism [PATH:ko00410]	3	18
	lvl3: Insect hormone biosynthesis [PATH:ko00981]	3	1
	lvl3: Limonene and pinene degradation [PATH:ko00903]	3	5
K00130	K00130: betB, gbsA; betaine-aldehyde dehydrogenase	Function	1
K00133	K00133: asd; aspartate-semialdehyde dehydrogenase	Function	4
	lvl3: Monobactam biosynthesis [PATH:ko00261]	3	8
K00134	K00134: GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase	Function	9
	lvl3: HIF-1 signaling pathway [PATH:ko04066]	3	6
	lvl2: Infectious disease: bacterial	2	28
	lvl3: Pathogenic Escherichia coli infection [PATH:ko05130]	3	2
	lvl3: Salmonella infection [PATH:ko05132]	3	5
	lvl2: Neurodegenerative disease	2	142
	lvl3: Alzheimer disease [PATH:ko05010]	3	23
	lvl2: Protein families: genetic information processing	2	647
	lvl3: Membrane trafficking [BR:ko04131]	3	11
K00135	K00135: gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase	Function	5
	lvl3: Alanine, aspartate and glutamate metabolism [PATH:ko00250]	3	26
	lvl3: Nicotinate and nicotinamide metabolism [PATH:ko00760]	3	33
K00137	K00137: prr; aminobutyraldehyde dehydrogenase	Function	3
K00138	K00138: aldB; aldehyde dehydrogenase	Function	2
	lvl3: Propanoate metabolism [PATH:ko00640]	3	36
K00140	K00140: mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase	Function	4
	lvl3: Aminobenzoate degradation [PATH:ko00627]	3	19
K00141	K00141: xylC; benzaldehyde dehydrogenase (NAD)	Function	3
	lvl3: Arginine biosynthesis [PATH:ko00220]	3	24
K00145	K00145: argC; N-acetyl-gamma-glutamyl-phosphate reductase	Function	1
K00147	K00147: proA; glutamate-5-semialdehyde dehydrogenase	Function	2
	lvl3: Carbapenem biosynthesis [PATH:ko00332]	3	3
K00148	K00148: fdhA; glutathione-independent formaldehyde dehydrogenase	Function	2
K00151	K00151: hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase	Function	1
K00154	K00154: E1.2.1.68; coniferyl-aldehyde dehydrogenase	Function	1
K00161	K00161: PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit	Function	7
	lvl1: Organismal Systems	1	101
	lvl2: Endocrine system	2	17
	lvl3: Glucagon signaling pathway [PATH:ko04922]	3	5
K00162	K00162: PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit	Function	7
K00164	K00164: OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component	Function	1
K00166	K00166: BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit	Function	2
K00167	K00167: BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit	Function	2
K00208	K00208: fabI; enoyl-[acyl-carrier protein] reductase I	Function	4
K00215	K00215: dapB; 4-hydroxy-tetrahydrodipicolinate reductase	Function	2
K00217	K00217: E1.3.1.32; maleylacetate reductase	Function	4
	lvl3: Fluorobenzoate degradation [PATH:ko00364]	3	4
	lvl3: Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	3	10
K00220	K00220: tyrC; cyclohexadieny/prephenate dehydrogenase	Function	2
	lvl3: Novobiocin biosynthesis [PATH:ko00401]	3	6
	lvl3: Steroid biosynthesis [PATH:ko00100]	3	1
K00227	K00227: SC5DL, ERG3; Delta7-sterol 5-desaturase	Function	1
	lvl3: Porphyrin and chlorophyll metabolism [PATH:ko00860]	3	43
K00228	K00228: CPOX, hemF; coproporphyrinogen III oxidase	Function	1
K00234	K00234: SDHA, SDH1; succinate dehydrogenase (ubiquinone) flavoprotein subunit	Function	11
	lvl3: Oxidative phosphorylation [PATH:ko00190]	3	61
	lvl2: Environmental adaptation	2	33
	lvl3: Thermogenesis [PATH:ko04714]	3	27
	lvl3: Parkinson disease [PATH:ko05012]	3	23
	lvl3: Amyotrophic lateral sclerosis [PATH:ko05014]	3	25
	lvl3: Huntington disease [PATH:ko05016]	3	23
	lvl3: Prion disease [PATH:ko05020]	3	21
	lvl3: Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	3	25
	lvl2: Endocrine and metabolic disease	2	24
	lvl3: Non-alcoholic fatty liver disease [PATH:ko04932]	3	17
K00235	K00235: SDHB, SDH2; succinate dehydrogenase (ubiquinone) iron-sulfur subunit	Function	11
K00236	K00236: SDHC, SDH3; succinate dehydrogenase (ubiquinone) cytochrome b560 subunit	Function	11
K00239	K00239: sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit	Function	5
	lvl3: Legionellosis [PATH:ko05134]	3	6
K00242	K00242: sdhD, frdD; succinate dehydrogenase / fumarate reductase, membrane anchor subunit	Function	4
K00248	K00248: ACADS, bcd; butyryl-CoA dehydrogenase	Function	5
K00252	K00252: GCDH, gcdH; glutaryl-CoA dehydrogenase	Function	4
K00253	K00253: IVD, ivd; isovaleryl-CoA dehydrogenase	Function	1
	lvl3: Pyrimidine metabolism [PATH:ko00240]	3	41
K00254	K00254: DHODH, pyrD; dihydroorotate dehydrogenase	Function	1
K00259	K00259: ald; alanine dehydrogenase	Function	2
	lvl3: Taurine and hypotaurine metabolism [PATH:ko00430]	3	7
	lvl3: Nitrogen metabolism [PATH:ko00910]	3	19
K00260	K00260: gudB, rocG; glutamate dehydrogenase	Function	4
K00265	K00265: gltB; glutamate synthase (NADPH) large chain	Function	3
	lvl3: Peptidases and inhibitors [BR:ko01002]	3	77
K00266	K00266: gltD; glutamate synthase (NADPH) small chain	Function	2
K00274	K00274: MAO, aofH; monoamine oxidase	Function	14
	lvl3: Isoquinoline alkaloid biosynthesis [PATH:ko00950]	3	6
	lvl2: Nervous system	2	20
	lvl3: Dopaminergic synapse [PATH:ko04728]	3	3
	lvl3: Serotonergic synapse [PATH:ko04726]	3	2
	lvl2: Substance dependence	2	7
	lvl3: Cocaine addiction [PATH:ko05030]	3	2
	lvl3: Amphetamine addiction [PATH:ko05031]	3	2
	lvl3: Alcoholism [PATH:ko05034]	3	3
K00275	K00275: pdxH, PNPO; pyridoxamine 5'-phosphate oxidase	Function	1
K00276	K00276: AOC3, AOC2, tynA; primary-amine oxidase	Function	6
	lvl3: Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	3	7
K00278	K00278: nadB; L-aspartate oxidase	Function	2
K00281	K00281: GLDC, gcvP; glycine dehydrogenase	Function	2
K00285	K00285: dadA; D-amino-acid dehydrogenase	Function	1
K00286	K00286: proC; pyrroline-5-carboxylate reductase	Function	1
	lvl3: Folate biosynthesis [PATH:ko00790]	3	23
K00287	K00287: DHFR, folA; dihydrofolate reductase	Function	3
	lvl3: One carbon pool by folate [PATH:ko00670]	3	13
	lvl2: Drug resistance: antineoplastic	2	6
	lvl3: Antifolate resistance [PATH:ko01523]	3	4
K00297	K00297: metF, MTHFR; methylenetetrahydrofolate reductase (NADH)	Function	2
	lvl3: Sulfur metabolism [PATH:ko00920]	3	31
K00299	K00299: ssuE; FMN reductase	Function	2
	lvl3: Riboflavin metabolism [PATH:ko00740]	3	12
K00301	K00301: E1.5.3.1; sarcosine oxidase	Function	1
K00302	K00302: soxA; sarcosine oxidase, subunit alpha	Function	1
K00303	K00303: soxB; sarcosine oxidase, subunit beta	Function	1
K00304	K00304: soxD; sarcosine oxidase, subunit delta	Function	1
K00305	K00305: soxG; sarcosine oxidase, subunit gamma	Function	1
K00309	K00309: dmg; dimethylglycine oxidase	Function	1
K00310	K00310: SE; pyrimidodiazepine synthase	Function	2
K00311	K00311: ETFDH; electron-transferring-flavoprotein dehydrogenase	Function	1
K00313	K00313: fixC; electron transfer flavoprotein-quinone oxidoreductase	Function	1
K00320	K00320: mer; 5,10-methylenetetrahydromethanopterin reductase	Function	1
K00322	K00322: sthA, udhA; NAD(P) transhydrogenase	Function	1
K00324	K00324: pntA; H+-translocating NAD(P) transhydrogenase subunit alpha	Function	1
K00325	K00325: pntB; H+-translocating NAD(P) transhydrogenase subunit beta	Function	1
K00330	K00330: nuoA; NADH-quinone oxidoreductase subunit A	Function	1
K00331	K00331: nuoB; NADH-quinone oxidoreductase subunit B	Function	1
K00332	K00332: nuoC; NADH-quinone oxidoreductase subunit C	Function	1
K00333	K00333: nuoD; NADH-quinone oxidoreductase subunit D	Function	1
K00334	K00334: nuoE; NADH-quinone oxidoreductase subunit E	Function	1
K00335	K00335: nuoF; NADH-quinone oxidoreductase subunit F	Function	1
K00337	K00337: nuoH; NADH-quinone oxidoreductase subunit H	Function	1
K00338	K00338: nuoI; NADH-quinone oxidoreductase subunit I	Function	1
K00339	K00339: nuoJ; NADH-quinone oxidoreductase subunit J	Function	1
K00340	K00340: nuoK; NADH-quinone oxidoreductase subunit K	Function	1
K00341	K00341: nuoL; NADH-quinone oxidoreductase subunit L	Function	1
K00342	K00342: nuoM; NADH-quinone oxidoreductase subunit M	Function	1
K00343	K00343: nuoN; NADH-quinone oxidoreductase subunit N	Function	1
K00344	K00344: qor, CRYZ; NADPH:quinone reductase	Function	1
K00354	K00354: E1.6.99.1; NADPH2 dehydrogenase	Function	1
	lvl3: Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	3	13
K00355	K00355: NQO1; NAD(P)H dehydrogenase (quinone)	Function	4
	lvl3: Pathways in cancer [PATH:ko05200]	3	5
	lvl2: Cancer: specific types	2	7
	lvl3: Hepatocellular carcinoma [PATH:ko05225]	3	2
	lvl3: Fluid shear stress and atherosclerosis [PATH:ko05418]	3	5
K00362	K00362: nirB; nitrite reductase (NADH) large subunit	Function	1
K00372	K00372: nasA; assimilatory nitrate reductase catalytic subunit	Function	1
	lvl3: Transcription factors [BR:ko03000]	3	160
K00375	K00375: K00375; GntR family transcriptional regulator / MocR family aminotransferase	Function	1
K00381	K00381: cysI; sulfite reductase (NADPH) hemoprotein beta-component	Function	1
K00382	K00382: DLD, lpd, pdhD; dihydrolipoamide dehydrogenase	Function	10
K00383	K00383: GSR, gor; glutathione reductase (NADPH)	Function	3
	lvl3: Thyroid hormone synthesis [PATH:ko04918]	3	2
	lvl3: Selenocompound metabolism [PATH:ko00450]	3	8
K00384	K00384: trxB, TRR; thioredoxin reductase (NADPH)	Function	1
K00387	K00387: SUOX; sulfite oxidase	Function	1
K00390	K00390: cysH; phosphoadenosine phosphosulfate reductase	Function	1
K00404	K00404: ccoN; cytochrome c oxidase cbb3-type subunit I	Function	2
K00405	K00405: ccoO; cytochrome c oxidase cbb3-type subunit II	Function	2
K00406	K00406: ccoP; cytochrome c oxidase cbb3-type subunit III	Function	2
K00407	K00407: ccoQ; cytochrome c oxidase cbb3-type subunit IV	Function	2
K00410	K00410: fbcH; ubiquinol-cytochrome c reductase cytochrome b/c1 subunit	Function	2
K00411	K00411: UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit	Function	12
	lvl2: Circulatory system	2	3
	lvl3: Cardiac muscle contraction [PATH:ko04260]	3	3
K00413	K00413: CYC1, CYT1, petC; ubiquinol-cytochrome c reductase cytochrome c1 subunit	Function	12
K00425	K00425: cydA; cytochrome bd ubiquinol oxidase subunit I	Function	2
K00426	K00426: cydB; cytochrome bd ubiquinol oxidase subunit II	Function	2
K00428	K00428: E1.11.1.5; cytochrome c peroxidase	Function	1
	lvl3: Arachidonic acid metabolism [PATH:ko00590]	3	4
K00432	K00432: gpx, btuE, bsaA; glutathione peroxidase	Function	6
K00433	K00433: cpo; non-heme chloroperoxidase	Function	1
K00446	K00446: dmpB, xylE; catechol 2,3-dioxygenase	Function	4
	lvl3: Styrene degradation [PATH:ko00643]	3	11
K00448	K00448: pcaG; protocatechuate 3,4-dioxygenase, alpha subunit	Function	2
	lvl3: Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	3	3
K00449	K00449: pcaH; protocatechuate 3,4-dioxygenase, beta subunit	Function	2
K00451	K00451: HGD, hmgA; homogentisate 1,2-dioxygenase	Function	2
K00457	K00457: HPD, hppD; 4-hydroxyphenylpyruvate dioxygenase	Function	4
K00459	K00459: ncd2, npd; nitronate monooxygenase	Function	1
K00477	K00477: PHYH; phytanoyl-CoA hydroxylase	Function	1
	lvl2: Poorly characterized	2	135
	lvl3: General function prediction only	3	36
K00479	K00479: gbcA; glycine betaine catabolism A	Function	1
K00481	K00481: pobA; p-hydroxybenzoate 3-monooxygenase	Function	1
K00500	K00500: phhA, PAH; phenylalanine-4-hydroxylase	Function	3
K00525	K00525: E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain	Function	3
	lvl3: DNA repair and recombination proteins [BR:ko03400]	3	82
K00526	K00526: E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain	Function	3
K00529	K00529: hcaD; 3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component	Function	2
K00537	K00537: arsC; arsenate reductase (glutaredoxin)	Function	1
K00545	K00545: COMT; catechol O-methyltransferase	Function	5
	lvl3: Betalain biosynthesis [PATH:ko00965]	3	3
K00547	K00547: mmuM, BHMT2; homocysteine S-methyltransferase	Function	1
K00548	K00548: metH, MTR; 5-methyltetrahydrofolate--homocysteine methyltransferase	Function	3
	lvl3: Transfer RNA biogenesis [BR:ko03016]	3	69
K00554	K00554: trmD; tRNA (guanine37-N1)-methyltransferase	Function	1
K00558	K00558: DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1	Function	6
	lvl3: MicroRNAs in cancer [PATH:ko05206]	3	2
	lvl3: DNA replication proteins [BR:ko03032]	3	31
	lvl3: Chromosome and associated proteins [BR:ko03036]	3	51
	lvl3: Prokaryotic defense system [BR:ko02048]	3	33
K00560	K00560: thyA, TYMS; thymidylate synthase	Function	3
	lvl3: Ribosome biogenesis [BR:ko03009]	3	43
K00564	K00564: rsmC; 16S rRNA (guanine1207-N2)-methyltransferase	Function	1
	lvl1: Genetic Information Processing	1	211
	lvl2: Folding, sorting and degradation	2	48
	lvl3: Sulfur relay system [PATH:ko04122]	3	13
K00566	K00566: mnmA, trmU; tRNA-uridine 2-sulfurtransferase	Function	2
K00567	K00567: ogt, MGMT; methylated-DNA-[protein]-cysteine S-methyltransferase	Function	1
K00568	K00568: ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	Function	1
K00570	K00570: pmtA; phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase	Function	1
K00573	K00573: E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase	Function	1
K00574	K00574: cfa; cyclopropane-fatty-acyl-phospholipid synthase	Function	1
K00575	K00575: cheR; chemotaxis protein methyltransferase CheR	Function	3
	lvl2: Cell motility	2	49
	lvl3: Bacterial chemotaxis [PATH:ko02030]	3	17
	lvl3: Bacterial motility proteins [BR:ko02035]	3	52
K00587	K00587: ICMT, STE14; protein-S-isoprenylcysteine O-methyltransferase	Function	1
	lvl3: Phenylpropanoid biosynthesis [PATH:ko00940]	3	5
K00588	K00588: E2.1.1.104; caffeoyl-CoA O-methyltransferase	Function	3
	lvl3: Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	3	1
	lvl3: Flavonoid biosynthesis [PATH:ko00941]	3	1
K00595	K00595: cobL-cbiET; precorrin-6B C5,15-methyltransferase / cobalt-precorrin-6B C5,C15-methyltransferase	Function	1
K00598	K00598: tam; trans-aconitate 2-methyltransferase	Function	1
K00600	K00600: glyA, SHMT; glycine hydroxymethyltransferase	Function	6
	lvl3: Cyanoamino acid metabolism [PATH:ko00460]	3	6
K00602	K00602: purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	Function	4
K00604	K00604: MTFMT, fmt; methionyl-tRNA formyltransferase	Function	2
	lvl2: Translation	2	78
	lvl3: Aminoacyl-tRNA biosynthesis [PATH:ko00970]	3	25
K00605	K00605: gcvT, AMT; aminomethyltransferase	Function	3
K00606	K00606: panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase	Function	1
K00609	K00609: pyrB, PYR2; aspartate carbamoyltransferase catalytic subunit	Function	2
K00611	K00611: OTC, argF, argI; ornithine carbamoyltransferase	Function	1
K00615	K00615: E2.2.1.1, tktA, tktB; transketolase	Function	3
	lvl3: Biosynthesis of ansamycins [PATH:ko01051]	3	3
K00616	K00616: E2.2.1.2, talA, talB; transaldolase	Function	1
K00619	K00619: argA; amino-acid N-acetyltransferase	Function	1
K00620	K00620: argJ; glutamate N-acetyltransferase / amino-acid N-acetyltransferase	Function	1
K00626	K00626: ACAT, atoB; acetyl-CoA C-acetyltransferase	Function	15
	lvl2: Digestive system	2	2
	lvl3: Fat digestion and absorption [PATH:ko04975]	3	1
K00627	K00627: DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	Function	3
K00632	K00632: fadA, fadI; acetyl-CoA acyltransferase	Function	6
	lvl3: alpha-Linolenic acid metabolism [PATH:ko00592]	3	1
	lvl3: Geraniol degradation [PATH:ko00281]	3	3
	lvl3: Ethylbenzene degradation [PATH:ko00642]	3	1
K00633	K00633: lacA; galactoside O-acetyltransferase	Function	1
K00639	K00639: kbl, GCAT; glycine C-acetyltransferase	Function	2
	lvl3: Amino acid related enzymes [BR:ko01007]	3	40
K00640	K00640: cysE; serine O-acetyltransferase	Function	3
	lvl2: Cellular community - prokaryotes	2	108
	lvl3: Biofilm formation - Vibrio cholerae [PATH:ko05111]	3	11
K00641	K00641: metX; homoserine O-acetyltransferase/O-succinyltransferase	Function	2
K00643	K00643: E2.3.1.37, ALAS; 5-aminolevulinate synthase	Function	3
K00645	K00645: fabD, MCAT, MCT1; [acyl-carrier-protein] S-malonyltransferase	Function	3
K00648	K00648: fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III	Function	2
K00651	K00651: metA; homoserine O-succinyltransferase/O-acetyltransferase	Function	2
K00655	K00655: plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase	Function	3
K00657	K00657: speG, SAT; diamine N-acetyltransferase	Function	2
	lvl2: Cell growth and death	2	36
	lvl3: Ferroptosis [PATH:ko04216]	3	1
