Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_CP022668.1_139597_140490_-	K00042		6.6e-93	310.5
NZ_CP022665.1_3851837_3852988_+	K00043		2.2e-114	380.9
NZ_CP022665.1_2843416_2844897_+	K00045		2e-242	804.6
NZ_CP022668.1_141051_141815_-	K00046		6.6e-119	394.7
NZ_CP022667.1_543619_544434_+	K00046		4.3e-118	391.9
NZ_CP022665.1_4404056_4404826_+	K00046		2.9e-97	323.7
NZ_CP022665.1_2258172_2259284_-	K00052		2.3e-160	533.7
NZ_CP022665.1_4003961_4004980_+	K00053		1e-137	459.3
NZ_CP022666.1_372978_374084_+	K00055		9.3e-162	537.0
NZ_CP022665.1_2511242_2512225_+	K00057		1.1e-122	409.4
NZ_CP022666.1_173173_174213_+	K00057		3.7e-70	235.9
NZ_CP022666.1_179879_180229_+	K00057		7.6e-14	50.1
NZ_CP022665.1_3167309_3168904_+	K00058		2.8e-152	506.1
NZ_CP022666.1_974069_975307_+	K00058		1.7e-127	424.6
NZ_CP022665.1_1554615_1555577_+	K00058		2.4e-91	305.3
NZ_CP022666.1_102623_103576_+	K00058		2.8e-87	291.9
NZ_CP022666.1_968995_969999_+	K00058		1.2e-71	240.3
NZ_CP022665.1_578167_578904_-	K00059		1.6e-100	335.6
NZ_CP022665.1_3286885_3287628_+	K00059		1.5e-93	312.7
NZ_CP022668.1_64545_65345_+	K00059		1.7e-89	299.3
NZ_CP022665.1_1722042_1722782_-	K00059		7.1e-88	294.0
NZ_CP022667.1_95812_96585_-	K00059		6.2e-86	287.6
NZ_CP022665.1_3703287_3704324_+	K00060		4.5e-174	577.1
NZ_CP022665.1_1679081_1680103_+	K00064		5e-128	426.3
NZ_CP022667.1_154494_155249_+	K00065		3.8e-133	443.0
NZ_CP022666.1_279942_280712_-	K00065		1.7e-98	328.8
NZ_CP022665.1_4516281_4517069_-	K00065		3.3e-82	275.2
NZ_CP022670.1_24349_25116_-	K00065		2.8e-80	268.9
NZ_CP022665.1_1370600_1371493_+	K00067		2e-110	368.9
NZ_CP022666.1_47802_47999_-	K00073		1.1e-08	33.7
NZ_CP022665.1_2684893_2685774_-	K00074		1e-137	459.0
NZ_CP022665.1_1548420_1549307_-	K00074		4.3e-134	447.1
NZ_CP022665.1_3899124_3900098_+	K00075		3.4e-98	328.3
NZ_CP022665.1_298314_299318_+	K00077		1.1e-70	237.8
NZ_CP022666.1_952997_954025_+	K00077		3.6e-46	156.8
NZ_CP022670.1_37147_39525_-	K00087		1.3e-196	654.2
NZ_CP022665.1_1323477_1324961_-	K00088		5.4e-205	681.4
NZ_CP022666.1_161834_163189_+	K00096		3.8e-101	337.8
NZ_CP022665.1_571419_572447_+	K00097		2.1e-147	491.3
NZ_CP022668.1_142903_143934_+	K00098		3.5e-146	485.1
NZ_CP022666.1_1065662_1066705_+	K00098		2.8e-140	465.7
NZ_CP022665.1_2637545_2638735_-	K00099		5.9e-158	525.3
NZ_CP022665.1_3512354_3513496_-	K00101		4.4e-154	513.4
NZ_CP022665.1_1756116_1757264_+	K00101		8e-138	459.5
NZ_CP022665.1_3948993_3950474_+	K00102		4.5e-223	741.2
NZ_CP022666.1_955463_956857_+	K00102		4.2e-216	718.2
NZ_CP022665.1_1305650_1307089_-	K00104		1.4e-193	643.9
NZ_CP022666.1_34554_36011_+	K00104		1e-184	614.5
NZ_CP022666.1_487444_490503_-	K00104		4.4e-79	261.1
NZ_CP022666.1_920314_921723_+	K00104		4.8e-46	141.3
NZ_CP022665.1_892665_894317_+	K00108		1e-258	859.5
NZ_CP022666.1_113766_115352_+	K00108		5.8e-202	671.7
NZ_CP022667.1_293711_295306_-	K00108		1e-200	667.6
NZ_CP022665.1_274415_276070_-	K00108		6.7e-200	664.9
NZ_CP022666.1_618686_620311_+	K00108		3e-196	652.8
NZ_CP022666.1_797331_799073_-	K00111		3.5e-116	387.6
NZ_CP022666.1_614565_616313_+	K00111		1.5e-115	385.6
NZ_CP022666.1_487444_490503_-	K00113		4.3e-33	113.0
NZ_CP022665.1_809126_811465_+	K00117		2.9e-258	857.8
NZ_CP022666.1_20075_21154_+	K00118		8.9e-86	286.6
NZ_CP022665.1_4700267_4701394_-	K00121		4e-188	625.4
NZ_CP022666.1_393685_394812_+	K00121		7.1e-188	624.5
NZ_CP022665.1_2609841_2612720_+	K00123		0	1076.5
NZ_CP022665.1_4680494_4682860_+	K00123		6.3e-94	314.0
NZ_CP022666.1_377999_380293_+	K00123		3.5e-84	282.1
NZ_CP022665.1_2613572_2613808_+	K00126		8.2e-36	122.2
NZ_CP022665.1_4173536_4174378_+	K00127		5.5e-20	66.8
NZ_CP022665.1_4492028_4494415_-	K00128		5.9e-218	589.2
NZ_CP022665.1_891118_892581_+	K00130		5.7e-208	690.5
NZ_CP022665.1_282158_283678_-	K00130		1.5e-183	609.7
NZ_CP022666.1_463249_464712_-	K00130		6.5e-169	561.5
NZ_CP022665.1_4492028_4494415_-	K00130		1.5e-210	154.2
NZ_CP022666.1_877924_879315_-	K00131		4.2e-109	364.1
NZ_CP022665.1_2248999_2250033_-	K00133		7.9e-143	476.0
NZ_CP022669.1_192698_193735_+	K00133		1.2e-109	366.5
NZ_CP022665.1_3077522_3078538_-	K00134		2.1e-154	514.5
NZ_CP022666.1_43824_44825_+	K00134		6.4e-89	298.4
NZ_CP022669.1_172888_174339_+	K00135		5.8e-253	840.0
NZ_CP022666.1_91772_93229_+	K00135		4e-249	827.3
NZ_CP022665.1_2094557_2096038_+	K00135		3.1e-248	824.3
NZ_CP022668.1_287563_289017_-	K00135		3.8e-242	804.3
NZ_CP022666.1_460710_462167_-	K00135		2.9e-236	784.8
NZ_CP022665.1_2864510_2865937_-	K00137		5.4e-243	805.3
NZ_CP022665.1_2782485_2783993_-	K00138		0	1095.3
NZ_CP022665.1_1384761_1386257_-	K00140		8.9e-273	906.4
NZ_CP022665.1_452822_453754_+	K00145		3e-82	275.4
NZ_CP022665.1_2281055_2282296_-	K00147		4.2e-182	604.9
NZ_CP022668.1_167557_168861_+	K00148		2.6e-178	591.1
NZ_CP022666.1_374106_375545_+	K00154		1.1e-203	675.9
NZ_CP022665.1_4962469_4963515_-	K00161		2.2e-169	563.4
NZ_CP022665.1_4961068_4962453_-	K00162		3.9e-194	644.5
NZ_CP022665.1_2561797_2564880_+	K00164		0	1379.4
NZ_CP022668.1_228365_229597_-	K00166		5.4e-145	483.2
NZ_CP022668.1_227350_228363_-	K00167		5.5e-163	542.4
NZ_CP022665.1_1158729_1159547_+	K00208		5.9e-133	442.1
NZ_CP022665.1_2077188_2077994_-	K00208		8.2e-129	428.4
NZ_CP022665.1_2009836_2010660_+	K00215		1.5e-83	279.8
NZ_CP022665.1_4193663_4194487_-	K00215		2.2e-77	259.5
NZ_CP022666.1_606263_607321_+	K00217		1.3e-148	493.8
NZ_CP022669.1_255154_256221_-	K00217		6.1e-148	491.5
NZ_CP022668.1_439724_440782_-	K00217		7.9e-143	474.7
NZ_CP022665.1_2669094_2670017_+	K00220		9.8e-155	513.0
NZ_CP022665.1_3607519_3608430_-	K00228		4.5e-120	400.2
NZ_CP022665.1_2553223_2555064_+	K00234		0	1154.1
NZ_CP022665.1_2555083_2555862_+	K00235		8e-143	475.3
NZ_CP022665.1_2552385_2552825_+	K00236		3.2e-25	87.9
NZ_CP022665.1_271131_273215_-	K00239		1.1e-60	204.1
NZ_CP022665.1_2552836_2553216_+	K00242		7.7e-36	122.3
NZ_CP022668.1_229663_230790_-	K00248		1.9e-170	566.9
NZ_CP022668.1_160552_161712_-	K00249		2.5e-116	388.1
NZ_CP022667.1_301714_302901_+	K00252		1.6e-211	701.9
NZ_CP022665.1_1549369_1550544_-	K00252		5.7e-207	686.9
NZ_CP022668.1_233996_235141_+	K00253		5.6e-215	714.0
NZ_CP022665.1_145689_146807_-	K00259		1.4e-168	559.6
NZ_CP022665.1_2990775_2995658_+	K00265		0	2400.8
NZ_CP022665.1_2995718_2997340_+	K00266		7.8e-175	581.6
NZ_CP022665.1_2785864_2787072_-	K00266		4.6e-16	46.6
NZ_CP022666.1_784714_785943_-	K00274		8.1e-55	185.6
NZ_CP022665.1_1155616_1156236_-	K00275		4.2e-84	281.6
NZ_CP022665.1_990985_991554_+	K00275		8.3e-24	83.1
NZ_CP022665.1_4154325_4156313_+	K00276		1.3e-214	713.5
NZ_CP022667.1_55328_56869_+	K00278		3.4e-166	552.3
NZ_CP022665.1_4686317_4689094_-	K00281		0	1683.0
NZ_CP022666.1_1093670_1094920_+	K00285		1.3e-184	613.1
NZ_CP022665.1_4347791_4349002_+	K00285		1.3e-115	385.5
NZ_CP022665.1_3639199_3640026_+	K00286		1e-89	300.7
NZ_CP022666.1_386812_387606_-	K00286		1.1e-54	185.2
NZ_CP022666.1_1098131_1099009_-	K00286		2.9e-34	117.7
NZ_CP022665.1_3957048_3957566_+	K00287		4.6e-66	222.0
NZ_CP022666.1_134072_134647_-	K00287		3.5e-09	35.3
NZ_CP022665.1_3868925_3869827_+	K00297		2.1e-106	355.2
NZ_CP022669.1_262862_263731_-	K00297		7.9e-29	99.3
NZ_CP022666.1_968418_968978_+	K00299		8.4e-59	198.1
NZ_CP022668.1_306237_306797_-	K00299		3.1e-56	189.6
NZ_CP022668.1_494006_494566_+	K00299		5e-54	182.3
NZ_CP022665.1_3884064_3885239_+	K00301		6.8e-51	172.2
NZ_CP022665.1_3882868_3884052_+	K00301		1.1e-40	138.5
NZ_CP022665.1_2941023_2944016_+	K00302		0	1564.9
NZ_CP022665.1_2939018_2940271_+	K00303		1.2e-218	724.5
NZ_CP022665.1_2940685_2941026_+	K00304		2.8e-46	156.3
NZ_CP022665.1_2944009_2944557_+	K00305		1.8e-54	183.5
NZ_CP022667.1_474150_476711_+	K00309		4.4e-168	559.2
NZ_CP022665.1_1911694_1912548_+	K00310		8.1e-38	129.0
NZ_CP022665.1_704644_706308_-	K00311		9.3e-268	888.8
NZ_CP022665.1_1546713_1548377_-	K00311		1.4e-267	888.2
NZ_CP022666.1_120306_120596_+	K00311		3.1e-16	55.3
NZ_CP022669.1_128109_129416_-	K00313		5.5e-144	479.3
NZ_CP022668.1_320310_321302_-	K00320		8e-25	86.4
NZ_CP022665.1_3101964_3103031_+	K00320		2.2e-23	81.4
NZ_CP022665.1_46362_47771_+	K00322		3.1e-194	645.6
NZ_CP022666.1_1148686_1150260_+	K00323		2.6e-193	643.9
NZ_CP022670.1_17001_18575_-	K00323		1.5e-188	628.1
NZ_CP022665.1_2926515_2927717_+	K00324		2e-133	444.5
NZ_CP022665.1_2927717_2928115_+	K00324		3e-37	127.6
NZ_CP022665.1_2928122_2929516_+	K00325		5.1e-216	717.8
NZ_CP022666.1_1150279_1151712_+	K00325		1.2e-208	693.5
NZ_CP022670.1_15540_16979_-	K00325		8.3e-205	680.8
NZ_CP022665.1_412911_413285_-	K00330		7.7e-56	188.3
NZ_CP022665.1_2747533_2747898_-	K00330		1.2e-48	164.7
NZ_CP022665.1_2747042_2747545_-	K00331		2e-84	281.8
NZ_CP022665.1_2746509_2747045_-	K00332		1.6e-63	214.3
NZ_CP022665.1_2745265_2746479_-	K00333		1.5e-181	602.5
NZ_CP022665.1_409004_410170_-	K00334		2.1e-86	287.0
NZ_CP022665.1_2744739_2745248_-	K00334		3e-62	209.7
NZ_CP022665.1_2607751_2608230_+	K00334		1.5e-41	141.8
NZ_CP022665.1_2743469_2744734_-	K00335		2.4e-207	688.6
NZ_CP022665.1_2608227_2609783_+	K00335		1.2e-166	553.8
NZ_CP022665.1_2740868_2743462_-	K00336		3.2e-214	712.8
NZ_CP022665.1_2738746_2739747_+	K00337		6.8e-144	479.0
NZ_CP022665.1_403627_404670_-	K00337		1.8e-138	461.1
NZ_CP022665.1_2739758_2740324_+	K00338		2.7e-52	176.7
NZ_CP022665.1_402336_402950_-	K00339		1.6e-57	193.4
NZ_CP022665.1_2754745_2755245_-	K00339		9e-48	161.6
NZ_CP022665.1_402004_402312_-	K00340		2.6e-43	146.5
NZ_CP022665.1_2754443_2754748_-	K00340		8.8e-36	122.0
NZ_CP022665.1_399996_401996_-	K00341		1e-256	852.5
NZ_CP022665.1_398485_399996_-	K00342		2.8e-201	668.8
NZ_CP022665.1_2749487_2750962_-	K00342		2.1e-199	662.6
NZ_CP022665.1_397021_398466_-	K00343		2.6e-157	523.7
NZ_CP022665.1_2748033_2749490_-	K00343		2.2e-155	517.2
NZ_CP022665.1_4873150_4874130_-	K00344		1.1e-115	385.8
NZ_CP022665.1_886201_887196_-	K00344		1.2e-111	372.5
NZ_CP022665.1_3590350_3591330_+	K00344		5.3e-102	340.7
NZ_CP022667.1_171990_172991_+	K00344		1.1e-92	310.0
NZ_CP022665.1_903822_904808_+	K00344		1.2e-88	296.7
NZ_CP022665.1_1123871_1125007_+	K00354		8.3e-73	244.4
NZ_CP022665.1_4355599_4356237_+	K00355		8.5e-55	185.3
NZ_CP022665.1_1914136_1914729_-	K00355		2.5e-46	157.5
NZ_CP022666.1_921720_922301_+	K00355		2.8e-34	117.8
NZ_CP022665.1_124264_126714_+	K00362		7.4e-237	788.2
NZ_CP022665.1_127055_129712_+	K00372		0	1239.3
NZ_CP022665.1_3963843_3965366_-	K00375		1.4e-171	570.7
NZ_CP022669.1_74339_75817_+	K00375		2e-166	553.6
NZ_CP022665.1_4071391_4072782_-	K00375		5e-90	301.3
NZ_CP022665.1_748810_750477_-	K00375		5.4e-62	208.7
NZ_CP022666.1_891217_892542_+	K00375		4.3e-52	175.9
NZ_CP022665.1_4932129_4933799_-	K00381		1.9e-171	571.1
NZ_CP022665.1_2569236_2570642_+	K00382		4e-206	684.6
NZ_CP022666.1_61385_62827_+	K00382		1.7e-181	603.3
NZ_CP022665.1_4956981_4958429_-	K00382		4.9e-181	601.8
NZ_CP022668.1_224714_226111_-	K00382		1.3e-172	574.0
NZ_CP022665.1_4545802_4547187_+	K00383		3.5e-194	645.2
NZ_CP022665.1_3667479_3668453_-	K00384		7.3e-142	472.6
NZ_CP022667.1_499934_501631_-	K00384		2.1e-93	312.6
NZ_CP022665.1_4565521_4566141_+	K00387		2.1e-33	114.3
NZ_CP022665.1_896971_897747_+	K00390		2.1e-82	275.6
NZ_CP022669.1_198327_199949_+	K00404		1.8e-233	773.9
NZ_CP022665.1_1659584_1661227_+	K00404		1.1e-203	675.6
NZ_CP022669.1_199958_200692_+	K00405		1.9e-101	337.7
NZ_CP022665.1_1661231_1661983_+	K00405		8.6e-91	302.6
NZ_CP022669.1_200855_201718_+	K00406		4.5e-95	318.2
NZ_CP022665.1_1662163_1663041_+	K00406		3.2e-84	282.4
NZ_CP022669.1_200701_200853_+	K00407		4.1e-13	48.1
NZ_CP022665.1_3617625_3618893_+	K00410		1.8e-208	692.0
NZ_CP022665.1_3617023_3617610_+	K00411		4.1e-82	275.1
NZ_CP022665.1_3618919_3619803_+	K00413		1.5e-107	358.6
NZ_CP022668.1_524063_525643_-	K00425		6.5e-190	631.4
NZ_CP022668.1_522902_524056_-	K00426		5.5e-110	366.6
NZ_CP022666.1_1016432_1017418_-	K00428		1.7e-107	359.4
NZ_CP022667.1_402783_404072_+	K00428		5.6e-79	265.3
NZ_CP022665.1_1888784_1890322_+	K00428		9.4e-15	42.8
NZ_CP022665.1_415470_416018_-	K00432		4.5e-67	225.9
NZ_CP022665.1_2411016_2411846_+	K00433		3.8e-133	443.3
NZ_CP022665.1_4228585_4229421_-	K00433		4.1e-132	439.9
NZ_CP022666.1_949563_950534_+	K00433		1.5e-126	421.6
NZ_CP022665.1_1002687_1003388_-	K00433		2.3e-21	75.0
NZ_CP022666.1_902136_902930_-	K00433		2e-15	54.9
NZ_CP022665.1_1560016_1561083_-	K00446		1.1e-89	300.0
NZ_CP022667.1_541812_542423_+	K00448		8.8e-76	252.7
NZ_CP022667.1_541060_541809_+	K00449		2.7e-96	322.2
NZ_CP022665.1_4175243_4176019_-	K00449		2.8e-22	78.1
NZ_CP022665.1_256191_257552_-	K00451		1.6e-217	722.7
NZ_CP022665.1_257616_258725_-	K00457		1.1e-106	356.6
NZ_CP022667.1_550425_552320_+	K00457		2.2e-77	260.0
NZ_CP022665.1_1658073_1659032_+	K00459		1.9e-76	257.2
NZ_CP022665.1_4056525_4057448_-	K00477		2.1e-36	124.5
NZ_CP022665.1_1358561_1359382_-	K00477		1e-28	99.3
NZ_CP022665.1_2815545_2816732_-	K00477		6e-12	44.1
NZ_CP022665.1_3027806_3028612_+	K00477		8.8e-08	29.5
NZ_CP022666.1_409582_410835_-	K00479		4e-181	601.0
NZ_CP022665.1_3179963_3181204_-	K00481		9.4e-188	622.7
NZ_CP022665.1_259973_260764_+	K00500		3.6e-86	288.5
NZ_CP022665.1_163756_167571_+	K00525		2.1e-202	672.3
NZ_CP022665.1_2791303_2793384_+	K00525		3.4e-154	511.8
NZ_CP022665.1_2793439_2794446_+	K00526		5.4e-96	320.8
NZ_CP022665.1_647504_648754_-	K00529		5.5e-151	502.2
NZ_CP022667.1_51181_52407_+	K00529		1.1e-143	478.3
NZ_CP022665.1_4378839_4379261_-	K00537		7.1e-38	129.5
NZ_CP022665.1_1910419_1910769_+	K00537		6.2e-27	93.5
NZ_CP022665.1_4213014_4213667_-	K00545		1.4e-21	75.7
NZ_CP022668.1_118495_119403_-	K00547		2.8e-57	193.1
NZ_CP022665.1_804505_805452_+	K00547		3.1e-38	130.5
NZ_CP022665.1_3829119_3832892_+	K00548		0	2045.4
NZ_CP022665.1_2448307_2448990_-	K00554		7.7e-114	379.4
NZ_CP022665.1_214781_216709_+	K00558		1.3e-68	230.5
NZ_CP022665.1_239857_242052_+	K00558		1.2e-56	191.1
NZ_CP022665.1_183120_183461_+	K00558		5.7e-12	43.8
NZ_CP022665.1_3956240_3957034_+	K00560		1.7e-147	491.4
NZ_CP022665.1_2076078_2077094_+	K00564		9e-69	231.5
NZ_CP022665.1_3171903_3173291_+	K00566		5e-136	452.6
NZ_CP022665.1_1908430_1909239_-	K00567		1.5e-46	158.0
NZ_CP022665.1_2718718_2719479_-	K00568		2.7e-106	354.6
NZ_CP022665.1_472282_472914_+	K00568		7.9e-31	106.2
NZ_CP022665.1_3441197_3441889_+	K00568		1.9e-25	88.5
NZ_CP022667.1_93401_94450_-	K00568		9.6e-20	69.2
NZ_CP022665.1_1735606_1736307_+	K00568		5.7e-11	41.1
NZ_CP022665.1_1731109_1731774_-	K00570		7.7e-74	247.5
NZ_CP022667.1_148841_149440_+	K00570		3.2e-58	196.4
NZ_CP022665.1_1877306_1877905_+	K00570		2.8e-56	189.9
NZ_CP022665.1_821876_822529_+	K00570		7.2e-36	122.8
NZ_CP022665.1_1356838_1357611_-	K00570		4.3e-07	28.6
NZ_CP022668.1_323567_324799_+	K00573		1.1e-88	297.0
NZ_CP022665.1_65899_66552_-	K00573		1.9e-46	157.9
NZ_CP022666.1_1044394_1045287_-	K00573		6.5e-46	156.1
NZ_CP022665.1_88714_89379_-	K00573		9e-46	155.7
NZ_CP022665.1_135276_136535_+	K00574		5.2e-147	489.2
NZ_CP022665.1_1213959_1215218_-	K00574		2.6e-122	407.8
NZ_CP022665.1_1483892_1484800_-	K00575		1.4e-92	309.5
NZ_CP022665.1_3054831_3055688_+	K00575		1.8e-88	296.2
NZ_CP022665.1_3231863_3232456_-	K00587		2e-16	58.8
NZ_CP022665.1_4033034_4033936_+	K00587		9.1e-14	49.3
NZ_CP022665.1_4350105_4350845_+	K00588		2.5e-26	90.6
NZ_CP022667.1_45303_46826_+	K00595		1.3e-159	531.1
NZ_CP022665.1_845801_846571_+	K00598		3.2e-99	331.0
NZ_CP022665.1_500411_501709_-	K00600		4.1e-217	722.2
NZ_CP022670.1_179242_179607_-	K00600		4.9e-11	40.5
NZ_CP022665.1_2236305_2237921_+	K00602		1.8e-233	775.6
NZ_CP022665.1_1765670_1766605_-	K00604		9.7e-102	340.0
NZ_CP022665.1_4689567_4690703_-	K00605		8e-152	505.8
NZ_CP022667.1_138355_140760_-	K00605		2e-125	418.4
NZ_CP022667.1_128737_129870_+	K00605		2.3e-88	296.1
NZ_CP022666.1_1019449_1020270_+	K00606		4.6e-117	390.5
NZ_CP022667.1_52447_53262_+	K00606		4.2e-59	181.7
NZ_CP022665.1_366150_367106_+	K00609		2.8e-141	469.6
NZ_CP022665.1_1643689_1644603_-	K00611		3.7e-139	462.9
NZ_CP022666.1_688614_689618_+	K00611		1.5e-135	451.2
NZ_CP022665.1_2969465_2970334_+	K00611		1.5e-53	180.9
NZ_CP022665.1_3078615_3080588_-	K00615		3.8e-203	675.8
NZ_CP022665.1_4520833_4521642_+	K00615		1.9e-79	266.7
NZ_CP022665.1_2854196_2855161_+	K00616		1.6e-113	379.4
NZ_CP022670.1_139382_139636_-	K00616		1.1e-12	46.9
NZ_CP022665.1_2047185_2047673_+	K00619		6.1e-15	53.8
NZ_CP022665.1_3723552_3723998_+	K00619		4.5e-09	34.9
NZ_CP022665.1_2712073_2713314_+	K00620		1.5e-171	570.9
NZ_CP022665.1_2755994_2756797_+	K00625		5.2e-56	189.2
NZ_CP022666.1_44832_45863_+	K00625		3.1e-20	69.9
NZ_CP022665.1_2340513_2341694_+	K00626		2.1e-166	553.3
NZ_CP022668.1_230807_231994_-	K00626		6.4e-157	521.9
NZ_CP022665.1_4959691_4961052_-	K00627		1.3e-161	538.3
NZ_CP022666.1_60023_61306_+	K00627		2.8e-140	467.8
NZ_CP022670.1_148160_148396_+	K00627		1.9e-18	65.5
NZ_CP022665.1_1605942_1607150_-	K00632		2.5e-125	417.3
NZ_CP022666.1_1034283_1035443_+	K00632		1.9e-121	404.6
NZ_CP022668.1_406928_407647_-	K00633		1.2e-35	119.5
NZ_CP022665.1_3701837_3703024_+	K00639		4.2e-205	681.8
NZ_CP022665.1_4994056_4994889_-	K00640		9e-87	279.4
NZ_CP022665.1_2910841_2911656_-	K00640		8e-82	273.8
NZ_CP022668.1_485758_486648_-	K00640		2.1e-72	241.5
NZ_CP022669.1_176534_177709_+	K00641		7.3e-105	350.0
NZ_CP022665.1_2628696_2629964_+	K00643		1.2e-213	710.1
NZ_CP022665.1_578935_579879_-	K00645		6.1e-116	386.9
NZ_CP022665.1_487241_488236_-	K00648		4.7e-132	440.3
NZ_CP022665.1_2360431_2361354_+	K00651		9.7e-138	458.5
NZ_CP022666.1_342954_344195_+	K00652		2.1e-68	229.8
NZ_CP022665.1_2672241_2673038_-	K00655		9.7e-46	155.4
NZ_CP022668.1_28979_29599_+	K00655		1.2e-34	118.9
NZ_CP022665.1_2575025_2575972_+	K00655		1.3e-16	59.5
NZ_CP022667.1_85767_86246_-	K00657		4.3e-45	153.3
NZ_CP022665.1_814846_815340_+	K00657		3.7e-21	74.8
NZ_CP022665.1_2565245_2566510_+	K00658		2.5e-185	615.4
NZ_CP022669.1_104210_104782_-	K00661		7.2e-84	280.4
NZ_CP022665.1_1944510_1945058_-	K00661		6.2e-75	251.2
NZ_CP022666.1_411850_413502_-	K00661		2.7e-36	124.0
NZ_CP022665.1_3436113_3436619_-	K00661		1.5e-27	95.4
NZ_CP022666.1_370469_372055_+	K00666		8.7e-163	541.7
NZ_CP022665.1_1697779_1699479_+	K00666		4.5e-145	483.2
NZ_CP022666.1_1032734_1034263_+	K00666		3.3e-87	291.9
NZ_CP022665.1_4974384_4975202_-	K00677		4.9e-99	330.2
NZ_CP022665.1_3031738_3033474_-	K00681		5.1e-186	618.8
NZ_CP022665.1_2400860_2402644_-	K00681		3.5e-159	530.1
NZ_CP022666.1_989159_990769_+	K00681		1.1e-150	502.2
NZ_CP022665.1_32657_33271_+	K00684		2.5e-91	305.4
NZ_CP022665.1_2954157_2956619_-	K00688		0	1138.6
NZ_CP022665.1_479916_482165_-	K00694		1e-214	713.6
NZ_CP022665.1_2136749_2138743_-	K00694		6.1e-174	578.8
NZ_CP022668.1_465482_467389_+	K00694		3.1e-90	301.9
NZ_CP022665.1_2121056_2122924_-	K00694		6e-87	291.1
NZ_CP022668.1_444178_445569_-	K00697		1.5e-182	606.7
NZ_CP022666.1_560320_562530_+	K00700		5e-293	970.7
NZ_CP022665.1_2951953_2954160_-	K00700		2.1e-286	951.5
NZ_CP022665.1_4821006_4821680_-	K00700		4.3e-23	80.0
NZ_CP022665.1_2949225_2950667_-	K00703		3.8e-165	549.5
NZ_CP022666.1_577951_579804_+	K00705		1e-177	576.4
NZ_CP022665.1_1337652_1338794_+	K00721		2.5e-69	233.1
NZ_CP022665.1_914370_915143_-	K00721		2.3e-49	167.1
NZ_CP022665.1_4972324_4973502_-	K00748		1.9e-117	392.1
