	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_048697_NC_048697_49	NC_048697	NC_048697	49	39953	40246	1	E				0
NC_048697_NC_048697_50	NC_048697	NC_048697	50	40243	40500	1	E				0
NC_048697_NC_048697_51	NC_048697	NC_048697	51	40783	41043	1	E				0
NC_048697_NC_048697_52	NC_048697	NC_048697	52	41040	41297	1	E				0
NC_048697_NC_048697_53	NC_048697	NC_048697	53	41294	41728	1	E				0
NC_048697_NC_048697_54	NC_048697	NC_048697	54	41725	42027	1	E				0
NC_048697_NC_048697_55	NC_048697	NC_048697	55	41978	42238	1	E				0
NC_048697_NC_048697_56	NC_048697	NC_048697	56	42235	42495	1	E				0
NC_048697_NC_048697_57	NC_048697	NC_048697	57	42495	43418	1	E				0
NC_048697_NC_048697_58	NC_048697	NC_048697	58	43415	43984	1	E				0
NC_048697_NC_048697_59	NC_048697	NC_048697	59	43981	44355	1	D			YspA, cpYpsA-related SLOG family [PF10686.12]	0
NC_048697_NC_048697_60	NC_048697	NC_048697	60	44370	45620	1	D			DNA-dependent RNA polymerase [PF00940.22]	0
NC_048697_NC_048697_61	NC_048697	NC_048697	61	45607	45723	1	E				0
NC_048697_NC_048697_62	NC_048697	NC_048697	62	45802	46011	1	E				0
NC_048697_NC_048697_63	NC_048697	NC_048697	63	46040	48550	1	D			Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF13589.9]	0
NC_048697_NC_048697_64	NC_048697	NC_048697	64	48550	50439	1	E				0
NC_048697_NC_048697_65	NC_048697	NC_048697	65	50441	50713	1	E				0
NC_048697_NC_048697_66	NC_048697	NC_048697	66	50719	50904	1	E				0
NC_048697_NC_048697_67	NC_048697	NC_048697	67	50901	51215	1	E				0
NC_048697_NC_048697_68	NC_048697	NC_048697	68	51215	51565	1	D			HNH endonuclease [PF13392.9]	0
NC_048697_NC_048697_69	NC_048697	NC_048697	69	51705	53177	1	D			ATPase family associated with various cellular activities (AAA) [PF00004.32]	0
NC_048697_NC_048697_70	NC_048697	NC_048697	70	53259	53630	1	E				0
NC_048697_NC_048697_71	NC_048697	NC_048697	71	53640	53840	1	E				0
NC_048697_NC_048697_72	NC_048697	NC_048697	72	53966	54151	1	E				0
NC_048697_NC_048697_73	NC_048697	NC_048697	73	54163	55230	1	D			AAA domain (dynein-related subfamily) [PF07728.17]	0
NC_048697_NC_048697_74	NC_048697	NC_048697	74	55275	55721	1	E				0
NC_048697_NC_048697_75	NC_048697	NC_048697	75	55721	56947	1	D			Putative metallopeptidase domain [PF13203.9]; VWA-like domain (DUF2201) [PF09967.12]	0
NC_048697_NC_048697_76	NC_048697	NC_048697	76	56948	58195	1	D			AAA domain [PF13604.9]; PIF1-like helicase [PF05970.17]; UvrD-like helicase C-terminal domain [PF13538.9]	0
NC_048697_NC_048697_77	NC_048697	NC_048697	77	58258	58707	1	E				0
NC_048697_NC_048697_78	NC_048697	NC_048697	78	58707	61334	1	D			DNA polymerase family A [PF00476.23]	0
NC_048697_NC_048697_79	NC_048697	NC_048697	79	61331	61522	1	E				0
NC_048697_NC_048697_80	NC_048697	NC_048697	80	61526	61969	1	C	K01493	dCMP deaminase [EC:3.5.4.12]	Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]	0
NC_048697_NC_048697_81	NC_048697	NC_048697	81	62018	62224	1	E				0
NC_048697_NC_048697_82	NC_048697	NC_048697	82	62473	62733	1	E				0
NC_048697_NC_048697_83	NC_048697	NC_048697	83	62720	63049	1	E				0
NC_048697_NC_048697_84	NC_048697	NC_048697	84	63121	63447	1	E				0
NC_048697_NC_048697_85	NC_048697	NC_048697	85	63505	63783	1	E				0
NC_048697_NC_048697_86	NC_048697	NC_048697	86	63770	64273	-1	D			Protein of unknown function (DUF2514) [PF10721.12]	0
NC_048697_NC_048697_87	NC_048697	NC_048697	87	64273	64770	-1	E				0
NC_048697_NC_048697_88	NC_048697	NC_048697	88	64808	68905	-1	E				0
NC_048697_NC_048697_89	NC_048697	NC_048697	89	68932	69648	-1	E				0
NC_048697_NC_048697_90	NC_048697	NC_048697	90	69648	69935	-1	E				0
NC_048697_NC_048697_91	NC_048697	NC_048697	91	69935	71221	-1	E				0
NC_048697_NC_048697_92	NC_048697	NC_048697	92	71673	72089	1	E				0
NC_048697_NC_048697_93	NC_048697	NC_048697	93	72070	72873	1	E				0
NC_048697_NC_048697_94	NC_048697	NC_048697	94	72870	73070	1	E				0
NC_048697_NC_048697_95	NC_048697	NC_048697	95	73067	74062	1	E				0
NC_048697_NC_048697_96	NC_048697	NC_048697	96	74080	74895	1	E				0
