	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_042045_NC_042045_58	NC_042045	NC_042045	58	47426	47929	1	E				1
NC_042045_NC_042045_59	NC_042045	NC_042045	59	48333	49508	1	E				0
NC_042045_NC_042045_60	NC_042045	NC_042045	60	49505	49684	1	E				0
NC_042045_NC_042045_61	NC_042045	NC_042045	61	49681	50073	1	E				0
NC_042045_NC_042045_62	NC_042045	NC_042045	62	50070	51029	1	E				0
NC_042045_NC_042045_63	NC_042045	NC_042045	63	51026	51409	1	E				0
NC_042045_NC_042045_64	NC_042045	NC_042045	64	51451	51690	1	E				0
NC_042045_NC_042045_65	NC_042045	NC_042045	65	51742	51930	1	E				0
NC_042045_NC_042045_66	NC_042045	NC_042045	66	52006	52374	1	E				0
NC_042045_NC_042045_67	NC_042045	NC_042045	67	52374	52583	1	E				0
NC_042045_NC_042045_68	NC_042045	NC_042045	68	52696	53334	1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	0
NC_042045_NC_042045_69	NC_042045	NC_042045	69	53331	53693	1	E				0
NC_042045_NC_042045_70	NC_042045	NC_042045	70	53690	54817	1	E				0
NC_042045_NC_042045_71	NC_042045	NC_042045	71	54814	55116	1	E				0
NC_042045_NC_042045_72	NC_042045	NC_042045	72	55403	55873	1	E				0
NC_042045_NC_042045_73	NC_042045	NC_042045	73	55866	56129	1	E				0
NC_042045_NC_042045_74	NC_042045	NC_042045	74	56126	56269	1	E				0
NC_042045_NC_042045_75	NC_042045	NC_042045	75	56283	56633	1	E				0
NC_042045_NC_042045_76	NC_042045	NC_042045	76	56636	56923	1	E				0
NC_042045_NC_042045_77	NC_042045	NC_042045	77	57093	57314	1	E				0
NC_042045_NC_042045_78	NC_042045	NC_042045	78	57370	57720	1	E				0
NC_042045_NC_042045_79	NC_042045	NC_042045	79	57735	58022	1	E				0
NC_042045_NC_042045_80	NC_042045	NC_042045	80	58019	58336	1	E				0
NC_042045_NC_042045_81	NC_042045	NC_042045	81	58333	58719	1	E				0
NC_042045_NC_042045_82	NC_042045	NC_042045	82	58716	58982	1	E				0
NC_042045_NC_042045_83	NC_042045	NC_042045	83	59043	59306	1	E				0
NC_042045_NC_042045_84	NC_042045	NC_042045	84	59303	60049	1	D			DNA methylase [PF01555.21]	0
