	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_073474_NC_073474_128	NC_073474	NC_073474	128	73204	73410	-1	E				0
NC_073474_NC_073474_129	NC_073474	NC_073474	129	73410	73589	-1	E				0
NC_073474_NC_073474_130	NC_073474	NC_073474	130	73593	73847	-1	E				0
NC_073474_NC_073474_131	NC_073474	NC_073474	131	73844	74137	-1	E				0
NC_073474_NC_073474_132	NC_073474	NC_073474	132	74137	74484	-1	E				0
NC_073474_NC_073474_133	NC_073474	NC_073474	133	74660	74962	-1	E				0
NC_073474_NC_073474_134	NC_073474	NC_073474	134	74962	75189	-1	E				0
NC_073474_NC_073474_135	NC_073474	NC_073474	135	75288	75581	-1	D			Procyclic acidic repetitive protein (PARP) [PF05887.14]; TonB polyproline region [PF16031.8]	0
NC_073474_NC_073474_136	NC_073474	NC_073474	136	75660	75785	-1	E				0
NC_073474_NC_073474_137	NC_073474	NC_073474	137	75789	76004	-1	E				0
NC_073474_NC_073474_138	NC_073474	NC_073474	138	76001	76216	-1	E				0
NC_073474_NC_073474_139	NC_073474	NC_073474	139	76389	76652	-1	E				0
NC_073474_NC_073474_140	NC_073474	NC_073474	140	76756	77247	-1	E				0
NC_073474_NC_073474_141	NC_073474	NC_073474	141	77244	77477	-1	E				0
NC_073474_NC_073474_142	NC_073474	NC_073474	142	77579	77815	-1	E				0
NC_073474_NC_073474_143	NC_073474	NC_073474	143	77812	77931	-1	E				0
NC_073474_NC_073474_144	NC_073474	NC_073474	144	77934	78164	-1	E				0
NC_073474_NC_073474_145	NC_073474	NC_073474	145	78266	78469	-1	E				0
NC_073474_NC_073474_146	NC_073474	NC_073474	146	78471	78722	-1	E				0
NC_073474_NC_073474_147	NC_073474	NC_073474	147	78821	78952	-1	E				0
NC_073474_NC_073474_148	NC_073474	NC_073474	148	78949	79104	-1	E				0
NC_073474_NC_073474_149	NC_073474	NC_073474	149	79104	79226	-1	E				0
NC_073474_NC_073474_150	NC_073474	NC_073474	150	79411	79809	-1	E				0
NC_073474_NC_073474_151	NC_073474	NC_073474	151	79933	80178	-1	E				0
NC_073474_NC_073474_152	NC_073474	NC_073474	152	80282	80515	-1	E				0
NC_073474_NC_073474_153	NC_073474	NC_073474	153	80615	81358	-1	D			Protein of unknown function (DUF2786) [PF10979.11]	0
NC_073474_NC_073474_154	NC_073474	NC_073474	154	81459	82061	-1	E				0
NC_073474_NC_073474_155	NC_073474	NC_073474	155	82424	82651	-1	E				0
NC_073474_NC_073474_156	NC_073474	NC_073474	156	82800	83501	1	E				0
NC_073474_NC_073474_157	NC_073474	NC_073474	157	83494	84243	1	E				0
