Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_568388_569110_-	VOG00088		1.6e-18	64.1
CP001157.1_704941_705483_+	VOG00088		3.4e-15	53.2
CP001157.1_3087217_3087774_+	VOG00088		3.3e-12	43.3
CP001157.1_4731278_4731901_+	VOG00089		1.7e-19	66.5
CP001157.1_4269046_4269471_-	VOG00089		7.3e-16	54.8
CP001157.1_463555_464853_+	VOG00089		1.8e-07	27.1
CP001157.1_2734439_2736184_-	VOG00098		2.5e-23	79.7
CP001157.1_3471206_3472030_-	VOG00106		7.4e-18	60.8
CP001157.1_4610336_4611097_+	VOG00106		4.5e-12	41.9
CP001157.1_1223135_1223995_-	VOG00106		4.7e-08	29.2
CP001157.1_283498_284091_-	VOG00106		1.2e-07	28.0
CP001157.1_1786685_1790758_+	VOG00107		1.5e-60	202.3
CP001157.1_1029227_1031845_-	VOG00107		3.3e-60	201.3
CP001157.1_5355147_5358119_-	VOG00107		2.1e-51	171.0
CP001157.1_2285173_2289648_-	VOG00107		4.1e-39	129.6
CP001157.1_3135773_3138622_+	VOG00107		3.1e-37	125.2
CP001157.1_5259070_5261181_-	VOG00111		2.2e-43	95.2
CP001157.1_5259070_5261181_-	VOG00111		2.2e-43	48.4
CP001157.1_4520490_4521716_-	VOG00121		6.8e-77	255.9
CP001157.1_1582650_1583693_-	VOG00121		9e-34	111.9
CP001157.1_4517246_4518187_-	VOG00121		1.5e-09	33.2
CP001157.1_3402589_3406605_+	VOG00122		8.2e-216	497.6
CP001157.1_81671_83812_-	VOG00122		1e-110	368.6
CP001157.1_3402589_3406605_+	VOG00122		8.2e-216	215.7
CP001157.1_3568877_3570616_+	VOG00123		2.8e-12	43.6
CP001157.1_2924832_2925257_+	VOG00123		9.5e-11	39.8
CP001157.1_2236509_2236955_+	VOG00123		5.6e-09	33.9
CP001157.1_1156977_1157465_+	VOG00123		2.9e-07	28.4
CP001157.1_3146040_3147035_-	VOG00127		5.2e-07	26.2
CP001157.1_2919880_2920314_+	VOG00129		4.6e-11	39.7
CP001157.1_4889727_4890206_-	VOG00129		1.6e-10	37.0
CP001157.1_5269996_5270319_-	VOG00136		6.6e-12	42.5
CP001157.1_3514546_3514812_+	VOG00136		1.6e-10	38.2
CP001157.1_3705297_3705512_-	VOG00136		3.1e-09	34.1
CP001157.1_4030195_4031019_+	VOG00137		4.6e-31	104.6
CP001157.1_4916436_4917512_-	VOG00137		2.3e-24	82.4
CP001157.1_3913787_3914590_-	VOG00137		3.4e-24	81.9
CP001157.1_439715_440977_-	VOG00137		2.1e-16	57.1
CP001157.1_1786125_1786475_-	VOG00155		6.9e-10	36.9
CP001157.1_4770914_4772776_+	VOG00158		5.7e-128	424.9
CP001157.1_3912683_3913687_-	VOG00158		5.5e-52	173.6
CP001157.1_2866845_2867558_-	VOG00158		1.1e-32	110.5
CP001157.1_4871517_4872371_-	VOG00158		2.2e-32	108.6
CP001157.1_2328054_2328680_+	VOG00158		9.3e-16	50.8
CP001157.1_1780594_1782015_+	VOG00164		7.9e-21	71.8
CP001157.1_3105092_3106159_+	VOG00164		6.6e-14	48.5
CP001157.1_3110818_3111942_+	VOG00164		6e-08	29.4
CP001157.1_1906850_1908757_+	VOG00182		2.4e-44	149.2
CP001157.1_4691194_4692624_-	VOG00184		1.4e-45	136.8
CP001157.1_21561_22661_+	VOG00196		5.6e-14	49.4
CP001157.1_387578_388333_+	VOG00211		3.3e-48	162.1
CP001157.1_3356649_3357473_-	VOG00211		5.8e-09	32.0
CP001157.1_4495156_4496292_+	VOG00211		5.5e-09	30.6
CP001157.1_4531802_4532524_-	VOG00221		1e-23	80.8
CP001157.1_2386118_2387776_+	VOG00231		6.3e-09	32.6
CP001157.1_4463868_4464074_+	VOG00259		2.6e-13	46.8
CP001157.1_1637664_1637942_+	VOG00259		5.7e-10	36.6
CP001157.1_2046355_2046633_-	VOG00259		5.7e-10	36.6
CP001157.1_4104384_4104668_-	VOG00259		5e-08	29.7
CP001157.1_4222281_4222565_-	VOG00259		5e-08	29.7
CP001157.1_225795_226619_-	VOG00261		8.7e-31	103.1
CP001157.1_4208067_4209179_+	VOG00261		3.6e-21	72.0
CP001157.1_4977184_4978149_+	VOG00261		6.6e-19	63.0
CP001157.1_3983626_3984513_-	VOG00261		5.5e-18	61.1
CP001157.1_1878104_1879123_-	VOG00261		2.1e-17	60.0
CP001157.1_1105374_1108787_+	VOG00264		2.7e-59	113.1
CP001157.1_3142365_3145853_-	VOG00264		8.2e-54	105.5
CP001157.1_3142365_3145853_-	VOG00264		8.2e-54	81.1
CP001157.1_1105374_1108787_+	VOG00264		2.7e-59	67.6
CP001157.1_4340284_4341957_+	VOG00264		5.9e-18	30.6
CP001157.1_4895914_4897305_-	VOG00272		3e-16	53.5
CP001157.1_4374844_4376343_-	VOG00272		8.6e-14	44.8
CP001157.1_2143104_2144522_+	VOG00272		1.4e-12	43.1
CP001157.1_1312248_1312541_+	VOG00279		1.8e-16	57.3
CP001157.1_1970567_1972735_+	VOG00282		1.1e-23	81.1
CP001157.1_1476992_1477978_+	VOG00282		8.4e-10	35.2
CP001157.1_3729252_3730310_-	VOG00282		6.2e-10	34.9
CP001157.1_1315260_1316951_+	VOG00284		4.2e-09	33.2
CP001157.1_5289246_5291081_-	VOG00288		1e-82	275.6
CP001157.1_3487673_3489178_-	VOG00288		6.8e-29	97.7
CP001157.1_3778259_3778801_-	VOG00291		9.4e-36	120.3
CP001157.1_725923_727314_+	VOG00297		1e-93	312.4
CP001157.1_3771861_3773486_-	VOG00303		1.2e-70	235.5
CP001157.1_4359191_4359760_+	VOG00303		4.7e-44	147.8
CP001157.1_2442566_2444599_+	VOG00306		3e-48	162.0
CP001157.1_5349866_5351548_-	VOG00306		2.9e-19	65.9
CP001157.1_3057994_3058452_-	VOG00310		1.5e-40	136.8
CP001157.1_2401550_2402332_+	VOG00311		8.2e-36	119.9
CP001157.1_2400745_2401500_+	VOG00311		6.3e-12	40.8
CP001157.1_2399580_2400731_+	VOG00311		2.8e-11	37.9
CP001157.1_3309978_3310172_-	VOG00322		1.3e-12	44.5
CP001157.1_3494663_3497503_-	VOG00322		1.4e-09	33.2
CP001157.1_20470_21495_+	VOG00322		1.1e-07	27.8
CP001157.1_3797234_3797776_-	VOG00324		4.2e-43	144.3
CP001157.1_4754771_4755604_+	VOG00333		1.5e-18	62.6
CP001157.1_3479404_3480390_-	VOG00333		5.5e-17	54.7
CP001157.1_101_1537_+	VOG00334		4.5e-17	59.0
CP001157.1_4875775_4876290_-	VOG00346		4.3e-42	140.8
CP001157.1_3572566_3575310_+	VOG00352		1.1e-90	298.3
CP001157.1_2517602_2519509_-	VOG00352		1.3e-83	278.6
CP001157.1_3019799_3022279_+	VOG00352		3.1e-83	277.3
CP001157.1_1516709_1519027_-	VOG00352		2e-82	272.3
CP001157.1_5129310_5132402_+	VOG00352		9.5e-107	257.5
CP001157.1_593880_597956_+	VOG00359		7.2e-90	159.3
CP001157.1_593880_597956_+	VOG00359		7.2e-90	46.9
CP001157.1_929907_930767_-	VOG00376		2.4e-68	228.9
CP001157.1_1637939_1638799_+	VOG00376		2.7e-68	228.7
CP001157.1_4102343_4103203_-	VOG00376		1.6e-68	228.7
CP001157.1_4220240_4221100_-	VOG00376		1.6e-68	228.7
CP001157.1_2045498_2046358_-	VOG00376		3.4e-68	228.4
CP001157.1_1431528_1432136_-	VOG00378		5.3e-10	35.1
CP001157.1_3722026_3722700_-	VOG00380		1.1e-44	150.0
CP001157.1_3396410_3397234_-	VOG00380		1.3e-13	47.3
CP001157.1_3925422_3926729_-	VOG00380		4.7e-11	38.8
CP001157.1_4020644_4022224_-	VOG00380		4e-08	28.8
CP001157.1_1104157_1105377_+	VOG00413		1.8e-26	54.1
CP001157.1_1104157_1105377_+	VOG00413		1.8e-26	34.4
CP001157.1_4882933_4883727_-	VOG00416		1.8e-139	463.1
CP001157.1_3809723_3810295_-	VOG00433		1.4e-09	34.8
CP001157.1_2948583_2949188_-	VOG00434		6.9e-30	101.7
CP001157.1_2362163_2364556_+	VOG00458		1.5e-85	285.4
CP001157.1_1352518_1354920_-	VOG00458		8.2e-70	232.0
CP001157.1_75358_75696_-	VOG00465		1.7e-19	67.3
CP001157.1_3794281_3795081_-	VOG00514		3.2e-26	88.3
CP001157.1_1566_2669_+	VOG00520		5e-66	220.4
CP001157.1_3795970_3796887_-	VOG00521		6.7e-56	132.1
CP001157.1_3795970_3796887_-	VOG00521		6.7e-56	59.8
CP001157.1_3406769_3408019_+	VOG00527		1.1e-90	301.7
CP001157.1_1687413_1687589_+	VOG00530		3.1e-07	28.0
CP001157.1_3797843_3798298_-	VOG00556		3.5e-14	50.0
CP001157.1_1476364_1476999_+	VOG00557		2.2e-38	130.2
CP001157.1_242295_242864_-	VOG00557		2e-20	71.0
CP001157.1_2007908_2009038_-	VOG00574		8.9e-12	39.7
CP001157.1_2982312_2983124_+	VOG00592		4e-19	65.6
CP001157.1_2480154_2480984_-	VOG00592		8.5e-08	27.1
CP001157.1_4100541_4101746_+	VOG00657		5.9e-88	292.2
CP001157.1_5359570_5360061_-	VOG00657		4.3e-29	98.5
CP001157.1_403972_404526_-	VOG00657		1.3e-13	48.1
CP001157.1_5191069_5194065_-	VOG00661		3.3e-18	62.1
CP001157.1_3445248_3448244_-	VOG00661		4.4e-18	61.7
CP001157.1_1206441_1207121_-	VOG00680		7.1e-23	78.9
CP001157.1_1199649_1200329_+	VOG00680		4.3e-21	72.8
CP001157.1_3790064_3790417_-	VOG00706		5.6e-40	132.0
CP001157.1_2304029_2304790_+	VOG00716		3.1e-24	83.2
CP001157.1_4336218_4337345_-	VOG00733		6.6e-63	210.3
CP001157.1_210937_211878_+	VOG00733		2.6e-42	104.0
CP001157.1_210937_211878_+	VOG00733		2.6e-42	37.6
CP001157.1_4745793_4746554_-	VOG00733		9e-07	25.3
CP001157.1_3118988_3119998_+	VOG00739		3.9e-20	68.6
CP001157.1_4497535_4498557_+	VOG00739		2.8e-17	57.9
CP001157.1_3103012_3103890_+	VOG00739		9.4e-15	50.8
CP001157.1_3104049_3105026_+	VOG00739		1.1e-10	37.4
CP001157.1_2849112_2852885_+	VOG00739		2.3e-08	29.4
CP001157.1_3786251_3786694_-	VOG00741		5.6e-38	126.9
CP001157.1_4108747_4109133_+	VOG00749		3.2e-08	29.2
CP001157.1_1082155_1082418_+	VOG00754		1.1e-15	55.3
CP001157.1_4490502_4491266_+	VOG00767		7.1e-45	149.8
CP001157.1_5252356_5254044_-	VOG00767		8.4e-45	149.4
CP001157.1_4492115_4492882_-	VOG00767		2.1e-36	121.3
CP001157.1_3786701_3789937_-	VOG00774		2.5e-119	338.9
CP001157.1_1569794_1570675_+	VOG00785		7.1e-42	141.2
CP001157.1_1034329_1035774_-	VOG00785		4.3e-25	85.7
CP001157.1_2501803_2502642_+	VOG00785		1.7e-19	67.1
CP001157.1_2859832_2860602_-	VOG00785		4.4e-14	49.2
CP001157.1_4746556_4747224_-	VOG00785		6.1e-12	38.5
CP001157.1_4698829_4700187_-	VOG00801		9.7e-09	28.6
CP001157.1_1796245_1798002_-	VOG00812		1.2e-68	229.1
CP001157.1_1593363_1593800_-	VOG00821		3.2e-11	40.9
CP001157.1_1134822_1135217_+	VOG00821		5.1e-11	40.2
CP001157.1_3000974_3001348_-	VOG00821		1.2e-09	36.1
CP001157.1_1133994_1134509_-	VOG00821		3.4e-09	34.3
CP001157.1_2949468_2949983_+	VOG00821		6.7e-08	30.1
CP001157.1_783974_785866_+	VOG00842		5.6e-91	302.1
CP001157.1_4329107_4329730_-	VOG00845		6.5e-09	29.7
CP001157.1_3796884_3797237_-	VOG00875		2.1e-25	86.5
CP001157.1_3792227_3792526_-	VOG00897		8.1e-12	41.0
CP001157.1_2275837_2276718_-	VOG00905		4.8e-10	36.1
CP001157.1_625112_625615_+	VOG00906		1.3e-47	159.8
CP001157.1_1302428_1303369_+	VOG00917		1.7e-14	50.7
CP001157.1_2834609_2835415_-	VOG00917		8.6e-13	44.8
CP001157.1_4010584_4011141_+	VOG00917		2.2e-11	40.0
CP001157.1_528948_529514_+	VOG00917		5e-10	36.4
CP001157.1_3734162_3734428_-	VOG00919		1.5e-10	38.2
CP001157.1_4016177_4017643_+	VOG00923		1.1e-21	74.0
CP001157.1_2298446_2299873_+	VOG00923		1.5e-15	54.3
CP001157.1_264847_266955_-	VOG00925		2.8e-38	128.7
CP001157.1_1098174_1098875_-	VOG00933		7.6e-19	64.6
CP001157.1_2211378_2212073_+	VOG00933		9e-14	47.8
CP001157.1_2809744_2810439_-	VOG00933		1.6e-13	46.9
CP001157.1_1545363_1546034_-	VOG00933		1.8e-13	46.7
CP001157.1_1466668_1467348_+	VOG00933		9.8e-14	46.6
CP001157.1_3785046_3786254_-	VOG00953		2.9e-134	415.2
CP001157.1_3309144_3309968_-	VOG00953		2.1e-76	254.4
CP001157.1_3785046_3786254_-	VOG00953		2.9e-134	30.8
CP001157.1_3790949_3792139_-	VOG01001		2.9e-109	363.0
CP001157.1_598022_602221_+	VOG01017		9.2e-132	330.5
CP001157.1_598022_602221_+	VOG01017		9.2e-132	40.7
CP001157.1_3913787_3914590_-	VOG01034		2.5e-07	27.1
CP001157.1_327192_327671_-	VOG01061		2.2e-12	43.8
CP001157.1_4521793_4523217_-	VOG01061		1.7e-10	36.6
CP001157.1_3135039_3135662_-	VOG01075		1.6e-47	159.8
CP001157.1_1449962_1450816_-	VOG01099		1e-28	97.3
CP001157.1_4876421_4877533_+	VOG01099		9.7e-14	47.0
CP001157.1_3117818_3118816_+	VOG01109		3.3e-23	79.4
CP001157.1_588990_590183_+	VOG01129		3.1e-69	231.1
CP001157.1_605463_606656_+	VOG01129		3.1e-69	231.1
CP001157.1_1261845_1263746_+	VOG01129		4.2e-56	183.7
CP001157.1_4319313_4321823_-	VOG01129		2.3e-36	120.4
CP001157.1_1335800_1337599_+	VOG01129		3.4e-29	98.3
CP001157.1_3566484_3566879_-	VOG01133		1.4e-07	27.7
CP001157.1_3640230_3642680_-	VOG01157		1e-10	25.9
CP001157.1_737146_738231_-	VOG01191		4.1e-16	56.2
CP001157.1_3764460_3765824_-	VOG01191		7.4e-09	31.8
CP001157.1_4725150_4725998_-	VOG01203		9e-15	51.0
CP001157.1_4180735_4181817_-	VOG01215		2.7e-26	87.8
CP001157.1_3989693_3990535_-	VOG01215		4.3e-25	84.0
CP001157.1_3800355_3800687_-	VOG01262		1.6e-29	98.8
CP001157.1_3305459_3305917_-	VOG01288		8.8e-19	65.3
CP001157.1_3791_6211_+	VOG01293		5.2e-172	529.8
CP001157.1_4392575_4394467_-	VOG01293		6.5e-149	494.3
CP001157.1_1552962_1555694_+	VOG01293		9.3e-127	421.5
CP001157.1_4389147_4391405_-	VOG01293		3.3e-103	342.6
CP001157.1_3791_6211_+	VOG01293		5.2e-172	40.1
CP001157.1_3801459_3802148_-	VOG01305		2.5e-82	272.3
CP001157.1_2271033_2271527_+	VOG01329		2.7e-14	50.9
CP001157.1_3802157_3803164_-	VOG01409		1.6e-136	451.2
CP001157.1_2309746_2310480_-	VOG01424		7e-11	37.2
CP001157.1_1260915_1261832_+	VOG01425		5.3e-19	59.8
CP001157.1_3667177_3667815_-	VOG01428		1.4e-49	165.6
CP001157.1_5337253_5338041_-	VOG01428		6.2e-44	147.0
CP001157.1_4577517_4578287_-	VOG01428		2.2e-32	109.0
CP001157.1_3586118_3586933_+	VOG01428		2.9e-24	82.4
CP001157.1_3155688_3156527_-	VOG01428		4.8e-19	65.9
CP001157.1_493514_494419_-	VOG01461		2.8e-25	86.2
CP001157.1_2323398_2325686_+	VOG01465		1.3e-256	477.6
CP001157.1_4887424_4889703_-	VOG01465		2.6e-23	76.2
CP001157.1_1770972_1772591_+	VOG01465		1.5e-45	74.1
CP001157.1_1770972_1772591_+	VOG01465		1.5e-45	71.9
CP001157.1_1173068_1175941_+	VOG01465		9.3e-21	55.5
CP001157.1_552033_552791_+	VOG01466		1.1e-29	101.0
CP001157.1_715917_716780_+	VOG01466		9.6e-26	88.0
CP001157.1_714754_715917_+	VOG01466		2.3e-25	86.6
CP001157.1_1783779_1783967_-	VOG01476		1.8e-06	25.6
CP001157.1_3376204_3376776_+	VOG01484		4.3e-12	42.5
CP001157.1_3376947_3377576_+	VOG01484		1.2e-11	41.0
CP001157.1_2746184_2746936_+	VOG01488		1.1e-10	33.3
CP001157.1_4478800_4479063_-	VOG01492		1.2e-07	28.4
CP001157.1_3779311_3779748_-	VOG01498		1.1e-30	103.3
CP001157.1_3803189_3804022_-	VOG01502		8.8e-99	327.3
CP001157.1_376339_376827_-	VOG01503		1.8e-09	34.3
CP001157.1_2220809_2221375_-	VOG01524		3.6e-09	33.2
CP001157.1_4139526_4140152_+	VOG01524		3.5e-07	25.4
CP001157.1_3132122_3132898_-	VOG01529		3.6e-07	26.3
CP001157.1_4232559_4233719_-	VOG01532		7.6e-19	63.6
CP001157.1_5039177_5040706_+	VOG01532		1.9e-15	52.7
CP001157.1_3715826_3717028_+	VOG01532		1e-14	50.0
CP001157.1_593880_597956_+	VOG01558		7.2e-43	141.5
CP001157.1_4684924_4685718_-	VOG01568		9.8e-12	25.6
CP001157.1_2074794_2076083_+	VOG01571		1.8e-15	51.2
CP001157.1_4535043_4536797_-	VOG01624		1.1e-95	317.9
CP001157.1_3595436_3596374_+	VOG01642		6.7e-107	353.8
CP001157.1_3896961_3898367_+	VOG01663		2.6e-08	28.8
CP001157.1_3114156_3115331_+	VOG01698		1.6e-67	225.3
CP001157.1_2024236_2025981_+	VOG01756		1.5e-07	27.1
CP001157.1_4176855_4178195_+	VOG01791		2e-40	134.7
CP001157.1_680182_680757_+	VOG01815		6.3e-12	42.0
CP001157.1_1768223_1768732_+	VOG01819		3.5e-11	40.1
CP001157.1_2996805_2997275_-	VOG01819		1.2e-10	38.2
CP001157.1_2719249_2721867_-	VOG01835		7.5e-41	77.5
CP001157.1_1642275_1643183_+	VOG01917		8.2e-18	61.6
CP001157.1_2816714_2817613_+	VOG01917		2.3e-15	53.4
CP001157.1_815374_816333_+	VOG01917		6e-14	48.9
CP001157.1_1194139_1195116_-	VOG01917		3e-13	46.6
CP001157.1_4149369_4150154_-	VOG01917		1.1e-12	44.1
CP001157.1_1034329_1035774_-	VOG01945		1e-25	86.3
CP001157.1_3631337_3631699_+	VOG01945		3.7e-07	26.3
CP001157.1_5158418_5160424_+	VOG01990		8.2e-08	27.8
CP001157.1_4706385_4708019_-	VOG02002		4.3e-21	71.4
CP001157.1_1258768_1259919_-	VOG02002		2.2e-20	69.7
CP001157.1_1334230_1335651_+	VOG02002		7.2e-17	58.2
CP001157.1_2342953_2344269_-	VOG02027		9.2e-12	40.6
CP001157.1_524171_525721_+	VOG02058		2.3e-80	176.9
CP001157.1_2912696_2914966_-	VOG02106		5.2e-208	690.0
CP001157.1_1147811_1150375_+	VOG02106		8.8e-173	330.0
CP001157.1_2724500_2727160_-	VOG02106		3.3e-117	242.5
CP001157.1_1147811_1150375_+	VOG02106		8.8e-173	241.8
CP001157.1_5155147_5157675_+	VOG02106		3.2e-118	234.2
CP001157.1_3795177_3795977_-	VOG02252		5.1e-57	185.3
CP001157.1_1653926_1654858_+	VOG02257		5.7e-11	39.1
CP001157.1_2094288_2095220_+	VOG02257		5.7e-11	39.1
CP001157.1_3898458_3899591_+	VOG02258		1.8e-26	89.3
CP001157.1_2779511_2780983_+	VOG02258		3.7e-08	30.0
CP001157.1_2282269_2283981_-	VOG02271		5.6e-22	75.2
CP001157.1_4588050_4589702_-	VOG02271		1.8e-12	43.3
CP001157.1_1000682_1001686_-	VOG02276		4.3e-64	213.9
CP001157.1_3422541_3423515_-	VOG02276		2.9e-59	197.1
CP001157.1_5025391_5026137_+	VOG02276		2e-13	37.4
CP001157.1_4825261_4826019_-	VOG02276		5.5e-12	33.5
CP001157.1_1109190_1110935_-	VOG02276		2.9e-09	26.9
CP001157.1_4761325_4762581_+	VOG02285		2.7e-99	329.7
CP001157.1_4303776_4305167_+	VOG02285		6.8e-46	153.7
CP001157.1_4170130_4170687_-	VOG02317		2.7e-22	75.7
CP001157.1_2079293_2079820_+	VOG02333		5.8e-43	143.9
CP001157.1_3800902_3801366_-	VOG02347		1.3e-54	180.9
CP001157.1_3799528_3800358_-	VOG02356		1.6e-98	327.1
CP001157.1_4192437_4193075_+	VOG02372		1.2e-18	63.4
CP001157.1_5336359_5337243_-	VOG02385		2.7e-28	95.8
CP001157.1_4768933_4770849_+	VOG02416		2.4e-68	227.2
CP001157.1_964618_965607_-	VOG02417		6.2e-23	78.3
CP001157.1_684650_685669_+	VOG02417		1e-16	54.8
CP001157.1_1672985_1674007_-	VOG02417		2.9e-16	32.8
CP001157.1_2374387_2374932_-	VOG02430		1.4e-77	258.9
CP001157.1_282429_283022_-	VOG02430		3.1e-14	50.1
CP001157.1_1546042_1546740_-	VOG02443		4.2e-08	29.1
CP001157.1_2923673_2924839_+	VOG02472		1.3e-10	38.5
CP001157.1_2547874_2549001_-	VOG02472		1.1e-07	29.1
CP001157.1_1867449_1868387_-	VOG02489		2.4e-19	67.0
CP001157.1_3880780_3881901_+	VOG02489		1.7e-19	66.7
CP001157.1_3364046_3364891_+	VOG02489		1.4e-11	41.1
CP001157.1_4848441_4849937_+	VOG02489		1.1e-08	30.2
CP001157.1_3247329_3249332_-	VOG02489		7.5e-07	25.4
CP001157.1_2904471_2905796_-	VOG02490		8.9e-31	103.7
CP001157.1_4439975_4440247_-	VOG02563		7.7e-30	99.8
CP001157.1_2364692_2364964_+	VOG02563		6.6e-29	97.5
CP001157.1_4910485_4910757_-	VOG02563		1e-27	93.1
CP001157.1_2041003_2041305_+	VOG02563		1.5e-24	83.5
CP001157.1_1564216_1564494_+	VOG02563		9.3e-22	74.6
CP001157.1_1073289_1074683_+	VOG02569		8e-101	335.5
CP001157.1_854763_855773_-	VOG02569		2.2e-84	281.1
CP001157.1_4758387_4759661_+	VOG02626		2.5e-24	82.7
CP001157.1_3567105_3568874_+	VOG02638		1.9e-61	203.8
CP001157.1_3120339_3121325_+	VOG02670		8.2e-22	74.3
CP001157.1_101_1537_+	VOG02675		3.3e-16	56.2
CP001157.1_2948226_2948582_+	VOG02682		3.7e-22	69.7
CP001157.1_3009021_3009605_-	VOG02682		1.1e-19	68.0
CP001157.1_2078838_2079038_+	VOG02698		1.5e-13	47.5
CP001157.1_1472773_1473009_+	VOG02706		1.3e-20	71.0
CP001157.1_1047735_1049216_-	VOG02806		1.2e-07	26.8
CP001157.1_4068058_4068753_+	VOG02874		1.2e-09	33.5
CP001157.1_222178_222984_-	VOG02874		1.9e-08	29.9
CP001157.1_1268070_1268753_+	VOG02906		1.7e-35	119.1
CP001157.1_4229221_4230690_+	VOG02923		1e-11	40.6
CP001157.1_1115343_1118177_-	VOG02932		4.6e-188	512.5
CP001157.1_1129221_1132004_+	VOG02932		1.8e-126	420.5
CP001157.1_847763_850471_-	VOG02932		2.2e-65	142.1
CP001157.1_1922167_1924212_-	VOG02932		3.6e-55	126.3
CP001157.1_1115343_1118177_-	VOG02932		4.6e-188	109.9
CP001157.1_90711_92486_+	VOG02943		1.1e-17	39.5
CP001157.1_2770792_2771382_+	VOG02943		9.8e-10	34.9
CP001157.1_3437309_3439078_-	VOG02943		8e-16	29.7
CP001157.1_317748_318596_+	VOG02966		7.2e-32	108.3
CP001157.1_2902799_2904079_-	VOG02981		1.1e-58	196.6
CP001157.1_2034259_2036181_+	VOG02983		1e-78	262.0
CP001157.1_4080609_4081895_-	VOG02983		1.6e-25	84.6
CP001157.1_3734613_3736328_+	VOG02983		1.4e-23	55.1
CP001157.1_4935463_4936812_-	VOG02990		1.8e-26	89.3
CP001157.1_3197164_3197994_-	VOG02990		9.1e-25	84.5
CP001157.1_2196621_2197436_-	VOG02990		1.8e-20	70.1
CP001157.1_4505950_4506816_-	VOG02990		1.6e-20	69.5
CP001157.1_4525616_4527424_-	VOG02992		1e-42	142.7
CP001157.1_1901867_1903675_+	VOG02992		1.3e-41	139.7
CP001157.1_1151477_1153276_-	VOG02992		2e-40	136.0
CP001157.1_1603822_1605564_+	VOG02992		9e-38	126.9
CP001157.1_4475769_4477529_-	VOG02992		2.3e-37	125.0
CP001157.1_3424243_3425532_-	VOG03014		8.3e-09	31.2
CP001157.1_4608407_4609747_+	VOG03042		1.3e-91	175.8
CP001157.1_4608407_4609747_+	VOG03042		1.3e-91	128.1
