	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MK450543_MK450543.1_44	MK450543	MK450543.1	44	30967	31566	-1	D										Phage integrase family [PF00589.25]	0
MK450543_MK450543.1_45	MK450543	MK450543.1	45	31927	32697	1	C	K03496	chromosome partitioning protein								AAA domain [PF13614.9]; Cellulose biosynthesis protein BcsQ [PF06564.15]; VirC1 protein [PF07015.14]; NUBPL iron-transfer P-loop NTPase [PF10609.12]; ATPase MipZ [PF09140.14]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]	0
MK450543_MK450543.1_46	MK450543	MK450543.1	46	32690	33088	1	E											0
MK450543_MK450543.1_47	MK450543	MK450543.1	47	33248	33586	-1	D										Family of unknown function (DUF6788) [PF20586.1]	0
MK450543_MK450543.1_48	MK450543	MK450543.1	48	33669	33926	-1	E											0
MK450543_MK450543.1_49	MK450543	MK450543.1	49	34794	37580	1	E											0
MK450543_MK450543.1_50	MK450543	MK450543.1	50	37692	37919	-1	E											0
MK450543_MK450543.1_51	MK450543	MK450543.1	51	38162	38683	1	E											0
MK450543_MK450543.1_52	MK450543	MK450543.1	52	38796	39236	1	E											1
MK450543_MK450543.1_53	MK450543	MK450543.1	53	39233	39862	1	E											0
MK450543_MK450543.1_54	MK450543	MK450543.1	54	39859	39957	1	E											0
MK450543_MK450543.1_55	MK450543	MK450543.1	55	39978	40721	1	C	K04802	proliferating cell nuclear antigen								Proliferating cell nuclear antigen, C-terminal domain [PF02747.18]; Proliferating cell nuclear antigen, N-terminal domain [PF00705.21]	0
MK450543_MK450543.1_56	MK450543	MK450543.1	56	40731	41162	1	E											0
MK450543_MK450543.1_57	MK450543	MK450543.1	57	41162	41377	1	E											0
MK450543_MK450543.1_58	MK450543	MK450543.1	58	41355	41597	1	E											0
MK450543_MK450543.1_59	MK450543	MK450543.1	59	41590	41892	1	E											0
MK450543_MK450543.1_60	MK450543	MK450543.1	60	41882	42082	1	E											0
MK450543_MK450543.1_61	MK450543	MK450543.1	61	42072	42299	1	E											0
MK450543_MK450543.1_62	MK450543	MK450543.1	62	42299	42463	1	E											0
MK450543_MK450543.1_63	MK450543	MK450543.1	63	42460	42876	1	E											0
MK450543_MK450543.1_64	MK450543	MK450543.1	64	42866	43246	1	E											0
MK450543_MK450543.1_65	MK450543	MK450543.1	65	43236	44108	1	D										Protein of unknown function (DUF5131) [PF07505.14]	0
MK450543_MK450543.1_66	MK450543	MK450543.1	66	44098	44331	1	E											0
MK450543_MK450543.1_67	MK450543	MK450543.1	67	44328	44762	1	D										Domain of unknown function (DUF4326) [PF14216.9]	0
MK450543_MK450543.1_68	MK450543	MK450543.1	68	44755	45054	1	E											0
MK450543_MK450543.1_69	MK450543	MK450543.1	69	45051	45488	1	E											0
MK450543_MK450543.1_70	MK450543	MK450543.1	70	45475	45978	1	D										Nucleoside 2-deoxyribosyltransferase [PF05014.18]	0
MK450543_MK450543.1_71	MK450543	MK450543.1	71	45971	46591	1	E											0
MK450543_MK450543.1_72	MK450543	MK450543.1	72	46581	46808	1	E											0
MK450543_MK450543.1_73	MK450543	MK450543.1	73	47070	47669	1	E											0
MK450543_MK450543.1_74	MK450543	MK450543.1	74	47666	48448	1	E											0
MK450543_MK450543.1_75	MK450543	MK450543.1	75	48441	49292	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]								C-5 cytosine-specific DNA methylase [PF00145.20]	0
MK450543_MK450543.1_76	MK450543	MK450543.1	76	49285	49605	1	E											0
MK450543_MK450543.1_77	MK450543	MK450543.1	77	49675	51054	1	C	K00590	site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]								DNA methylase [PF01555.21]	0
MK450543_MK450543.1_78	MK450543	MK450543.1	78	51051	51626	1	E											0
MK450543_MK450543.1_79	MK450543	MK450543.1	79	51623	52387	1	E											0
MK450543_MK450543.1_80	MK450543	MK450543.1	80	52380	52595	1	E											0
MK450543_MK450543.1_81	MK450543	MK450543.1	81	52588	52869	1	E											0
MK450543_MK450543.1_82	MK450543	MK450543.1	82	52862	53221	1	E											0
MK450543_MK450543.1_83	MK450543	MK450543.1	83	53214	53567	1	E											0
MK450543_MK450543.1_84	MK450543	MK450543.1	84	53850	54434	1	E											0
MK450543_MK450543.1_85	MK450543	MK450543.1	85	54462	54836	1	E											0
MK450543_MK450543.1_86	MK450543	MK450543.1	86	55182	55436	1	E											0
MK450543_MK450543.1_87	MK450543	MK450543.1	87	55420	55752	1	E											0
MK450543_MK450543.1_88	MK450543	MK450543.1	88	55829	57088	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]								DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]	0
MK450543_MK450543.1_89	MK450543	MK450543.1	89	57063	57617	1	E											0
MK450543_MK450543.1_90	MK450543	MK450543.1	90	57632	57970	1	D										Putative antitoxin [PF02697.17]	0
MK450543_MK450543.1_91	MK450543	MK450543.1	91	58036	58245	1	E											0
MK450543_MK450543.1_92	MK450543	MK450543.1	92	58242	58487	1	E											1
