target	query	e-value	score	length	start	end
strain_GIC31_complete_genome_2268467_2268946_+	phrog_10313	1.1e-08	32.1	159	21	80
strain_GIC31_complete_genome_2629176_2629679_+	phrog_10313	8.8e-08	29.1	167	42	91
strain_GIC31_complete_genome_1185925_1186455_+	phrog_10313	1.2e-06	25.4	176	44	149
strain_GIC31_complete_genome_2324969_2327944_+	phrog_10341	9e-14	48.9	991	832	966
strain_GIC31_complete_genome_1155420_1156505_-	phrog_10341	5.9e-12	42.4	361	218	350
strain_GIC31_complete_genome_31413_32969_+	phrog_10401	1e-31	107.4	518	177	380
strain_GIC31_complete_genome_1249845_1252106_+	phrog_10401	2.5e-18	37.9	753	268	350
strain_GIC31_complete_genome_1992346_1994646_-	phrog_10401	1e-15	52.0	766	317	537
strain_GIC31_complete_genome_50708_53143_+	phrog_10401	7.5e-14	27.0	811	158	287
strain_GIC31_complete_genome_1737646_1738647_-	phrog_10430	3.2e-114	379.9	323	7	311
strain_GIC31_complete_genome_1735874_1737214_-	phrog_10430	3.8e-43	145.1	446	5	291
strain_GIC31_complete_genome_1701220_1702269_-	phrog_10430	1.3e-15	53.7	349	127	320
strain_GIC31_complete_genome_2631323_2631967_+	phrog_10428	6.3e-19	65.1	214	2	205
strain_GIC31_complete_genome_2466501_2468297_-	phrog_10428	1.2e-08	31.0	598	90	213
strain_GIC31_complete_genome_114252_116048_+	phrog_10428	2.2e-08	30.0	598	89	210
strain_GIC31_complete_genome_29320_30726_+	phrog_10428	1.1e-07	27.8	468	59	118
strain_GIC31_complete_genome_31413_32969_+	phrog_10440	1.4e-16	57.0	518	196	394
strain_GIC31_complete_genome_1229459_1230070_-	phrog_10470	3e-09	33.4	203	126	198
strain_GIC31_complete_genome_2861699_2862586_-	phrog_1033	1.5e-29	100.8	295	26	254
strain_GIC31_complete_genome_2860867_2861652_-	phrog_1033	7.1e-24	82.2	261	9	186
strain_GIC31_complete_genome_815222_816181_+	phrog_1035	2.4e-12	44.5	319	208	296
strain_GIC31_complete_genome_1722212_1722760_-	phrog_1040	6.2e-24	82.3	182	5	179
strain_GIC31_complete_genome_896028_897068_-	phrog_10582	3.2e-22	75.5	318	5	147
strain_GIC31_complete_genome_897561_899960_-	phrog_10616	3.7e-14	42.8	799	719	798
strain_GIC31_complete_genome_2527871_2528308_+	phrog_10680	2.2e-09	33.6	145	49	99
strain_GIC31_complete_genome_560065_561672_-	phrog_1015	1.3e-07	27.6	535	407	528
strain_GIC31_complete_genome_358927_359628_-	phrog_1015	3.5e-07	26.6	233	138	228
strain_GIC31_complete_genome_686873_687592_-	phrog_10690	4e-09	32.7	229	38	158
strain_GIC31_complete_genome_2386763_2387491_+	phrog_10724	1.6e-57	192.0	242	10	236
strain_GIC31_complete_genome_462019_462738_-	phrog_10724	9.9e-49	163.1	239	1	231
strain_GIC31_complete_genome_1662856_1663575_-	phrog_10724	2.1e-41	139.1	239	10	233
strain_GIC31_complete_genome_2707907_2708635_-	phrog_10724	6.8e-41	137.6	242	4	237
strain_GIC31_complete_genome_725209_725916_+	phrog_10724	7.2e-36	121.0	235	3	230
strain_GIC31_complete_genome_2472900_2473610_+	phrog_10724	1.3e-34	117.0	236	2	219
strain_GIC31_complete_genome_1377479_1378195_+	phrog_10724	7.6e-33	111.1	238	5	222
strain_GIC31_complete_genome_981707_982291_+	phrog_10724	2.6e-14	50.6	194	23	88
strain_GIC31_complete_genome_2893234_2894637_-	phrog_10724	1e-13	47.7	467	10	95
strain_GIC31_complete_genome_2023781_2024182_-	phrog_10724	2.1e-13	47.7	133	7	78
strain_GIC31_complete_genome_2302511_2302903_-	phrog_10724	7.6e-13	43.6	130	8	83
strain_GIC31_complete_genome_1150999_1151793_+	phrog_10776	8.4e-54	180.4	264	13	260
strain_GIC31_complete_genome_2194844_2195602_-	phrog_10776	1.3e-49	166.7	252	18	249
strain_GIC31_complete_genome_1574783_1575541_+	phrog_10776	4.2e-49	165.0	252	1	251
strain_GIC31_complete_genome_1361272_1362120_+	phrog_10776	6.7e-37	124.6	282	1	262
strain_GIC31_complete_genome_1501544_1502449_+	phrog_10776	1.2e-07	27.5	301	132	299
strain_GIC31_complete_genome_1428159_1428617_-	phrog_1077	6.3e-24	81.8	152	7	125
strain_GIC31_complete_genome_2245445_2246623_-	phrog_1075	9.5e-136	450.7	392	2	392
strain_GIC31_complete_genome_1419006_1419725_+	phrog_1067	1.5e-23	80.5	239	54	238
strain_GIC31_complete_genome_151104_152096_+	phrog_1067	1.7e-22	77.1	330	133	320
strain_GIC31_complete_genome_769734_771107_+	phrog_1067	8.3e-21	70.0	457	341	455
strain_GIC31_complete_genome_420158_420874_-	phrog_1067	4.6e-20	68.8	238	88	228
strain_GIC31_complete_genome_250229_251764_+	phrog_1067	8.7e-19	57.4	511	46	509
strain_GIC31_complete_genome_2066540_2067844_-	phrog_1067	6.5e-17	56.5	434	28	430
strain_GIC31_complete_genome_1441770_1443107_+	phrog_1067	3e-16	54.4	445	16	434
strain_GIC31_complete_genome_2848322_2850163_-	phrog_10912	1.5e-86	288.5	613	187	604
strain_GIC31_complete_genome_992123_993850_+	phrog_10912	6.7e-80	266.3	575	161	573
strain_GIC31_complete_genome_1202968_1204671_+	phrog_10912	3.3e-77	257.6	567	167	563
strain_GIC31_complete_genome_400350_402281_+	phrog_10912	2.9e-68	227.6	643	251	640
strain_GIC31_complete_genome_2449738_2451576_+	phrog_10912	3.4e-68	227.1	612	196	608
strain_GIC31_complete_genome_2602386_2604560_+	phrog_10912	9.5e-68	213.5	724	365	717
strain_GIC31_complete_genome_2658507_2660561_+	phrog_10912	2.7e-67	224.8	684	252	677
strain_GIC31_complete_genome_2146697_2149255_-	phrog_10912	3.4e-67	223.3	839	472	828
strain_GIC31_complete_genome_2257091_2258476_+	phrog_10912	4.1e-66	215.1	461	232	454
strain_GIC31_complete_genome_1454834_1456237_-	phrog_10912	6e-59	194.8	467	7	455
strain_GIC31_complete_genome_418778_419953_-	phrog_10912	1.1e-55	186.5	391	129	375
strain_GIC31_complete_genome_2610926_2612305_-	phrog_10912	1.7e-55	185.4	450	175	447
strain_GIC31_complete_genome_1302643_1303989_-	phrog_10912	8.2e-51	169.7	435	214	435
strain_GIC31_complete_genome_426611_427954_-	phrog_10912	3.2e-44	148.4	447	219	445
strain_GIC31_complete_genome_1387980_1389122_+	phrog_10912	8.2e-44	147.7	380	127	371
strain_GIC31_complete_genome_692402_693403_+	phrog_10912	1.1e-41	140.3	333	60	328
strain_GIC31_complete_genome_1071355_1073118_+	phrog_10912	2.8e-37	125.6	587	307	583
strain_GIC31_complete_genome_2723019_2724287_-	phrog_10912	4.2e-37	125.2	418	200	410
strain_GIC31_complete_genome_371189_372427_+	phrog_10912	7.9e-31	104.4	412	198	410
strain_GIC31_complete_genome_2162026_2163372_-	phrog_10912	4.5e-28	93.3	443	174	432
strain_GIC31_complete_genome_563869_564069_-	phrog_10912	2.1e-13	47.2	66	2	65
strain_GIC31_complete_genome_1698415_1700382_-	phrog_10912	1.8e-12	42.0	655	335	523
strain_GIC31_complete_genome_398357_400174_-	phrog_10912	2.1e-09	33.1	605	484	595
strain_GIC31_complete_genome_1947973_1949193_-	phrog_10948	3.3e-81	270.5	406	2	395
strain_GIC31_complete_genome_729404_730798_+	phrog_10948	1.6e-55	185.1	464	38	459
strain_GIC31_complete_genome_2735390_2736715_-	phrog_10948	4.1e-50	167.5	441	13	431
strain_GIC31_complete_genome_2663100_2664410_+	phrog_10948	1.3e-48	162.5	436	6	393
strain_GIC31_complete_genome_398357_400174_-	phrog_10947	4.9e-23	78.6	605	397	594
strain_GIC31_complete_genome_2311323_2313071_-	phrog_10947	2.7e-21	72.9	582	368	508
strain_GIC31_complete_genome_749990_750862_-	phrog_11023	5.9e-11	39.5	290	5	163
strain_GIC31_complete_genome_1419006_1419725_+	phrog_11037	1.6e-13	47.2	239	114	225
strain_GIC31_complete_genome_1441770_1443107_+	phrog_11037	1.8e-13	47.7	445	310	428
strain_GIC31_complete_genome_151104_152096_+	phrog_11037	7.2e-12	41.2	330	192	312
strain_GIC31_complete_genome_420158_420874_-	phrog_11037	2.1e-11	40.6	238	112	224
strain_GIC31_complete_genome_250229_251764_+	phrog_11037	2.3e-11	39.9	511	393	493
strain_GIC31_complete_genome_2066540_2067844_-	phrog_11037	3.4e-11	40.2	434	321	415
strain_GIC31_complete_genome_769734_771107_+	phrog_11037	2e-08	30.4	457	347	440
strain_GIC31_complete_genome_2383512_2384771_-	phrog_11129	1e-76	26.5	419	24	77
strain_GIC31_complete_genome_2383512_2384771_-	phrog_11129	1e-76	234.4	419	77	412
strain_GIC31_complete_genome_203745_204305_-	phrog_11138	3.6e-10	36.0	186	95	176
strain_GIC31_complete_genome_1737226_1737549_-	phrog_11138	1.1e-06	25.7	107	4	63
strain_GIC31_complete_genome_2425403_2426107_-	phrog_1112	7.8e-84	278.1	234	1	229
strain_GIC31_complete_genome_198709_200556_-	phrog_11143	2.4e-15	29.2	615	359	482
strain_GIC31_complete_genome_768125_768811_+	phrog_11143	4.1e-12	31.6	228	111	202
strain_GIC31_complete_genome_2802820_2803566_-	phrog_11143	1e-09	25.9	248	114	201
strain_GIC31_complete_genome_949857_950870_+	phrog_11145	8e-99	328.1	337	5	336
strain_GIC31_complete_genome_1482971_1483972_-	phrog_11145	2.3e-79	264.0	333	6	329
strain_GIC31_complete_genome_185748_186731_+	phrog_11145	1.1e-76	255.1	327	2	324
strain_GIC31_complete_genome_2483012_2484025_-	phrog_11145	3.4e-76	253.7	337	3	332
strain_GIC31_complete_genome_1395190_1396164_-	phrog_11145	3.3e-75	250.5	324	2	323
strain_GIC31_complete_genome_2124725_2125768_-	phrog_11145	1.8e-72	241.4	347	2	342
strain_GIC31_complete_genome_2651219_2652178_-	phrog_11145	2.8e-53	178.3	319	2	294
strain_GIC31_complete_genome_190482_191393_+	phrog_11145	1.7e-26	90.2	303	39	303
strain_GIC31_complete_genome_1073115_1074053_+	phrog_11145	4.3e-17	59.3	312	35	246
strain_GIC31_complete_genome_2400699_2401565_-	phrog_11153	1.9e-12	44.5	288	4	66
strain_GIC31_complete_genome_1039717_1040826_+	phrog_11153	8.8e-11	38.8	369	6	66
strain_GIC31_complete_genome_978453_981662_+	phrog_11165	9.4e-114	377.9	1069	277	795
strain_GIC31_complete_genome_1856799_1857614_-	phrog_11189	9.4e-53	176.4	271	15	258
strain_GIC31_complete_genome_2666516_2666842_+	phrog_11195	6.1e-33	110.1	108	6	106
strain_GIC31_complete_genome_2273022_2274671_+	phrog_11199	4.2e-14	39.8	549	13	171
strain_GIC31_complete_genome_2310619_2311326_-	phrog_11275	3e-25	86.2	232	114	227
strain_GIC31_complete_genome_1369159_1369956_+	phrog_11275	6.9e-23	78.3	265	155	263
strain_GIC31_complete_genome_2676516_2677295_+	phrog_11275	1.2e-21	74.3	259	151	251
strain_GIC31_complete_genome_434581_435462_+	phrog_11275	1.3e-17	61.0	293	138	289
strain_GIC31_complete_genome_1269190_1270386_-	phrog_11275	1.6e-16	57.3	398	281	392
strain_GIC31_complete_genome_1405449_1406366_+	phrog_11275	1.3e-15	54.6	305	175	290
strain_GIC31_complete_genome_1373043_1373915_+	phrog_11275	1.4e-14	50.9	290	6	102
strain_GIC31_complete_genome_345516_346271_-	phrog_11275	7.6e-09	32.1	251	133	250
strain_GIC31_complete_genome_2515447_2516430_+	phrog_11302	4.8e-10	37.0	327	32	122
strain_GIC31_complete_genome_1417819_1418610_+	phrog_11302	5.2e-08	29.6	263	20	109
strain_GIC31_complete_genome_2491423_2492022_+	phrog_11366	6.5e-08	29.3	199	16	70
strain_GIC31_complete_genome_1558627_1559889_-	phrog_11383	2.4e-84	280.7	420	68	415
strain_GIC31_complete_genome_2844001_2845269_-	phrog_11383	1.1e-83	278.5	422	74	420
strain_GIC31_complete_genome_1688412_1689662_-	phrog_11383	1.4e-07	27.8	416	202	265
strain_GIC31_complete_genome_1807387_1808379_-	phrog_11383	3.3e-07	26.6	319	112	182
strain_GIC31_complete_genome_771206_772609_+	phrog_11383	4.2e-07	25.6	467	112	180
strain_GIC31_complete_genome_1373966_1375420_-	phrog_11396	1.5e-211	700.8	484	2	478
strain_GIC31_complete_genome_2717810_2719261_-	phrog_11396	7.8e-176	583.0	483	1	475
strain_GIC31_complete_genome_1270582_1272036_+	phrog_11396	3.9e-170	564.0	484	1	484
strain_GIC31_complete_genome_534016_535458_-	phrog_11396	8.7e-170	563.1	480	3	471
strain_GIC31_complete_genome_1420374_1421414_+	phrog_11396	2e-99	330.7	346	9	343
strain_GIC31_complete_genome_2474430_2475836_+	phrog_11396	1.7e-75	251.3	468	2	467
strain_GIC31_complete_genome_2708716_2710140_-	phrog_11396	2.4e-58	194.6	474	16	471
strain_GIC31_complete_genome_2478234_2479586_-	phrog_11396	6.6e-46	154.2	450	2	439
strain_GIC31_complete_genome_2515447_2516430_+	phrog_11420	8.5e-10	33.8	327	32	79
strain_GIC31_complete_genome_1417819_1418610_+	phrog_11420	1.5e-08	30.1	263	19	64
strain_GIC31_complete_genome_2860867_2861652_-	phrog_1146	8.9e-10	35.3	261	21	188
strain_GIC31_complete_genome_35332_36285_+	phrog_11528	1.4e-116	386.3	317	1	309
strain_GIC31_complete_genome_257945_259126_+	phrog_11528	7e-80	265.7	393	50	387
strain_GIC31_complete_genome_1047729_1048667_+	phrog_11528	1.4e-78	261.5	312	3	296
strain_GIC31_complete_genome_2852524_2853876_-	phrog_11530	4.9e-55	182.7	450	283	433
strain_GIC31_complete_genome_1966365_1966862_-	phrog_11596	3.1e-08	30.8	165	18	73
strain_GIC31_complete_genome_1445809_1447254_+	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_2027851_2029296_-	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_2208174_2209619_-	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_2511004_2512449_+	phrog_1157	3.5e-60	201.3	481	4	364
strain_GIC31_complete_genome_1225889_1226287_+	phrog_11671	8.2e-16	55.6	132	12	86
strain_GIC31_complete_genome_1653018_1653875_-	phrog_11671	8.4e-15	51.8	285	3	70
strain_GIC31_complete_genome_330149_330913_-	phrog_11671	1.3e-12	44.7	254	2	95
strain_GIC31_complete_genome_2174923_2175228_-	phrog_11671	3.1e-12	44.0	101	10	75
strain_GIC31_complete_genome_1537167_1537646_+	phrog_11777	5.6e-17	56.8	159	2	126
strain_GIC31_complete_genome_684182_685588_+	phrog_11787	1.4e-182	604.7	468	18	467
strain_GIC31_complete_genome_2259665_2261041_-	phrog_11787	7.5e-163	539.8	458	3	453
strain_GIC31_complete_genome_2624906_2625559_+	phrog_11796	3.1e-22	76.6	217	5	141
strain_GIC31_complete_genome_1624361_1625044_-	phrog_11796	1.5e-16	57.9	227	1	213
strain_GIC31_complete_genome_473187_475613_-	phrog_11823	5.3e-177	587.3	808	243	801
strain_GIC31_complete_genome_2457794_2460151_+	phrog_11823	4.4e-147	488.5	785	310	771
strain_GIC31_complete_genome_2354993_2357605_+	phrog_11823	1.2e-138	460.6	870	296	865
strain_GIC31_complete_genome_2365582_2367624_+	phrog_11823	6e-134	445.1	680	130	675
strain_GIC31_complete_genome_2778640_2781822_-	phrog_11823	1.9e-119	321.8	1060	115	554
strain_GIC31_complete_genome_2778640_2781822_-	phrog_11823	1.9e-119	79.5	1060	881	1055
strain_GIC31_complete_genome_561953_563806_+	phrog_11823	1.3e-113	378.0	617	168	607
strain_GIC31_complete_genome_652574_655375_+	phrog_11823	5.9e-109	357.2	933	277	800
strain_GIC31_complete_genome_2414108_2416402_-	phrog_11823	1.6e-104	347.4	764	311	758
strain_GIC31_complete_genome_2774014_2776092_+	phrog_11823	5.2e-72	223.8	692	265	689
strain_GIC31_complete_genome_557241_559949_-	phrog_11823	1.3e-71	238.7	902	375	897
strain_GIC31_complete_genome_181965_183560_+	phrog_11823	1.9e-40	135.9	531	242	526
strain_GIC31_complete_genome_318315_319241_-	phrog_11823	3.4e-39	131.8	308	77	304
strain_GIC31_complete_genome_1501544_1502449_+	phrog_11823	9.8e-36	120.5	301	27	297
strain_GIC31_complete_genome_648061_649191_-	phrog_11823	6.1e-31	104.2	376	192	367
strain_GIC31_complete_genome_377269_378429_+	phrog_11823	1.3e-30	103.6	386	198	377
strain_GIC31_complete_genome_664194_665876_+	phrog_11823	1e-29	100.6	560	376	554
strain_GIC31_complete_genome_2086625_2088220_+	phrog_11823	1.3e-29	100.0	531	357	523
strain_GIC31_complete_genome_627100_629784_+	phrog_11823	5.9e-29	97.8	894	330	722
strain_GIC31_complete_genome_2513391_2515286_+	phrog_11823	1.4e-28	96.7	631	432	629
strain_GIC31_complete_genome_2590216_2591895_+	phrog_11823	1e-27	93.8	559	379	555
strain_GIC31_complete_genome_2715498_2717033_-	phrog_11823	2.5e-27	92.6	511	336	503
strain_GIC31_complete_genome_237773_238843_-	phrog_11823	3.5e-27	92.1	356	193	352
strain_GIC31_complete_genome_1537661_1539148_-	phrog_11823	1.8e-25	84.3	495	218	384
strain_GIC31_complete_genome_738533_739588_+	phrog_11823	2.7e-23	79.4	351	197	347
strain_GIC31_complete_genome_1350922_1351977_-	phrog_11823	8e-23	77.5	351	177	345
strain_GIC31_complete_genome_213017_213919_+	phrog_11823	5.2e-19	65.2	300	105	294
strain_GIC31_complete_genome_1466285_1467121_+	phrog_11823	1.8e-07	27.1	278	118	250
strain_GIC31_complete_genome_2904620_2906296_+	phrog_11838	2.1e-17	25.9	558	10	66
strain_GIC31_complete_genome_2904620_2906296_+	phrog_11838	2.1e-17	32.5	558	89	241
strain_GIC31_complete_genome_1911269_1912576_+	phrog_11838	6.9e-14	48.4	435	16	217
strain_GIC31_complete_genome_31413_32969_+	phrog_11838	1.7e-10	37.3	518	159	271
strain_GIC31_complete_genome_1939623_1940618_-	phrog_11838	7.3e-10	35.1	331	21	80
strain_GIC31_complete_genome_2489034_2489495_+	phrog_11841	1e-11	42.1	153	34	147
strain_GIC31_complete_genome_2536614_2537075_-	phrog_11841	8.1e-10	35.8	145	27	121
strain_GIC31_complete_genome_154329_154793_+	phrog_11841	1.6e-09	34.9	154	56	151
strain_GIC31_complete_genome_1408534_1409043_-	phrog_11841	9.4e-09	32.6	169	86	144
strain_GIC31_complete_genome_1359313_1359762_+	phrog_11841	4.6e-08	29.9	149	1	136
strain_GIC31_complete_genome_1509262_1509783_-	phrog_11841	4.9e-08	30.2	173	60	138
strain_GIC31_complete_genome_1572721_1573167_+	phrog_11841	2.1e-07	28.1	148	81	143
strain_GIC31_complete_genome_159880_160422_+	phrog_11841	3.6e-07	26.5	180	10	146
strain_GIC31_complete_genome_1280264_1280683_-	phrog_11841	9e-07	25.8	139	59	123
strain_GIC31_complete_genome_1185925_1186455_+	phrog_1185	1e-15	55.5	176	33	125
strain_GIC31_complete_genome_2629176_2629679_+	phrog_1185	1.5e-11	41.6	167	30	88
strain_GIC31_complete_genome_909086_909559_+	phrog_1185	7.2e-10	36.2	157	46	89
strain_GIC31_complete_genome_2733698_2734180_+	phrog_1185	1.5e-09	35.1	160	30	107
strain_GIC31_complete_genome_2268467_2268946_+	phrog_1185	3.7e-09	33.8	159	16	76
strain_GIC31_complete_genome_1947153_1947929_+	phrog_1185	1.3e-08	31.5	258	111	165
strain_GIC31_complete_genome_1597146_1597772_-	phrog_1185	2.6e-08	31.0	208	52	96
strain_GIC31_complete_genome_2807436_2807849_+	phrog_1185	2.9e-08	30.7	137	7	77
strain_GIC31_complete_genome_1310893_1311390_+	phrog_1185	5.6e-08	30.1	165	14	91
strain_GIC31_complete_genome_2823055_2823597_-	phrog_1185	9.9e-08	28.9	180	36	89
strain_GIC31_complete_genome_2046595_2048784_+	phrog_11801	5.5e-08	27.3	729	247	330
strain_GIC31_complete_genome_564228_565022_+	phrog_11900	1.4e-53	179.0	264	35	247
strain_GIC31_complete_genome_686873_687592_-	phrog_11900	1e-07	28.6	229	24	144
strain_GIC31_complete_genome_2442813_2444354_-	phrog_11956	7.4e-265	876.6	513	1	513
strain_GIC31_complete_genome_37756_38340_+	phrog_11956	1.2e-23	80.7	194	33	186
strain_GIC31_complete_genome_2559472_2560521_-	phrog_11956	4.7e-10	35.5	345	156	333
strain_GIC31_complete_genome_1777139_1778221_-	phrog_11956	3.9e-09	32.6	339	150	330
strain_GIC31_complete_genome_2620274_2620705_-	phrog_11961	3.6e-23	79.4	143	3	137
strain_GIC31_complete_genome_140283_140717_+	phrog_11961	1.6e-19	67.6	144	11	136
strain_GIC31_complete_genome_1325760_1326203_-	phrog_11961	2.1e-17	60.6	145	28	143
strain_GIC31_complete_genome_1518952_1519404_+	phrog_11961	4.8e-13	46.3	150	33	146
strain_GIC31_complete_genome_2025236_2025646_+	phrog_11961	5e-11	40.0	136	38	134
strain_GIC31_complete_genome_2804556_2804993_+	phrog_11961	1.7e-10	38.1	145	40	140
strain_GIC31_complete_genome_446484_446936_+	phrog_11961	3.9e-10	37.0	150	22	133
strain_GIC31_complete_genome_2503364_2503795_+	phrog_11961	4.2e-10	36.9	143	13	133
strain_GIC31_complete_genome_2703786_2704232_+	phrog_11961	5.8e-10	36.5	148	15	138
strain_GIC31_complete_genome_2070280_2070726_-	phrog_11961	7.2e-10	36.2	148	10	104
strain_GIC31_complete_genome_1064891_1066711_+	phrog_11992	2.4e-20	67.6	606	13	132
strain_GIC31_complete_genome_2733698_2734180_+	phrog_1198	4e-27	92.5	160	24	141
strain_GIC31_complete_genome_2807436_2807849_+	phrog_1198	3.2e-26	89.7	137	1	131
strain_GIC31_complete_genome_2629176_2629679_+	phrog_1198	4.1e-21	73.1	167	31	154
strain_GIC31_complete_genome_1947153_1947929_+	phrog_1198	1.2e-20	71.1	258	109	211
strain_GIC31_complete_genome_1310893_1311390_+	phrog_1198	1.6e-15	54.9	165	5	131
strain_GIC31_complete_genome_2823055_2823597_-	phrog_1198	9.6e-14	48.9	180	33	156
strain_GIC31_complete_genome_1185925_1186455_+	phrog_1198	8.8e-13	45.4	176	42	152
strain_GIC31_complete_genome_1357954_1358565_+	phrog_1198	9.3e-13	44.9	203	67	180
strain_GIC31_complete_genome_909086_909559_+	phrog_1198	1.2e-12	45.5	157	35	119
strain_GIC31_complete_genome_148170_148763_+	phrog_1198	1.8e-12	44.6	197	30	161
strain_GIC31_complete_genome_144061_144561_+	phrog_1198	2.1e-12	44.6	166	39	155
strain_GIC31_complete_genome_1403375_1403833_-	phrog_1198	3.1e-09	34.5	152	3	101
strain_GIC31_complete_genome_2268467_2268946_+	phrog_1198	3.6e-09	34.4	159	20	83
strain_GIC31_complete_genome_1597146_1597772_-	phrog_1198	2.7e-08	31.3	208	18	98
strain_GIC31_complete_genome_1352865_1354832_+	phrog_12023	1.2e-12	43.6	655	572	631
strain_GIC31_complete_genome_2876704_2878632_+	phrog_12023	3e-10	35.8	642	576	631
strain_GIC31_complete_genome_852275_853672_+	phrog_12033	3.2e-212	702.3	465	1	465
strain_GIC31_complete_genome_849341_850609_+	phrog_12033	8.6e-128	424.1	422	6	421
strain_GIC31_complete_genome_2860867_2861652_-	phrog_12047	8e-14	48.6	261	17	130
strain_GIC31_complete_genome_2861699_2862586_-	phrog_12047	2.5e-13	46.2	295	55	135
strain_GIC31_complete_genome_2419852_2420886_-	phrog_1207	1.6e-102	340.1	344	3	332
strain_GIC31_complete_genome_2295022_2297268_-	phrog_1209	3.3e-29	97.8	748	689	747
strain_GIC31_complete_genome_994058_996655_+	phrog_12116	3.5e-10	34.9	865	603	671
strain_GIC31_complete_genome_2850998_2852287_-	phrog_1211	6.7e-161	533.0	429	2	425
strain_GIC31_complete_genome_57012_58466_+	phrog_12136	9.9e-14	47.8	484	3	213
strain_GIC31_complete_genome_2618757_2619434_-	phrog_12143	3.8e-54	180.4	225	12	223
strain_GIC31_complete_genome_453029_454048_+	phrog_12197	1e-73	245.5	339	16	336
strain_GIC31_complete_genome_454045_455076_+	phrog_12197	5.8e-69	229.8	343	16	339
strain_GIC31_complete_genome_591072_592076_+	phrog_12197	2.8e-43	145.1	334	48	329
strain_GIC31_complete_genome_592073_593149_+	phrog_12197	2.5e-19	66.9	358	76	357
strain_GIC31_complete_genome_2153316_2156756_-	phrog_1218	9.2e-16	54.3	1146	770	1121
strain_GIC31_complete_genome_978453_981662_+	phrog_12219	4.2e-69	228.9	1069	363	833
strain_GIC31_complete_genome_897561_899960_-	phrog_12229	2.1e-20	62.1	799	215	342
strain_GIC31_complete_genome_994058_996655_+	phrog_12241	3.3e-28	77.1	865	514	623
strain_GIC31_complete_genome_771206_772609_+	phrog_1224	2.6e-09	33.4	467	380	461
strain_GIC31_complete_genome_180569_181741_-	phrog_12300	2.1e-65	217.3	390	140	382
strain_GIC31_complete_genome_2821200_2822381_-	phrog_12300	3.4e-65	216.7	393	143	386
strain_GIC31_complete_genome_465305_466504_-	phrog_12300	2.1e-59	198.0	344	104	341
strain_GIC31_complete_genome_970091_971329_+	phrog_12300	2.4e-56	187.9	412	185	408
strain_GIC31_complete_genome_449059_450150_+	phrog_12300	1e-55	186.0	363	136	359
strain_GIC31_complete_genome_718798_719262_+	phrog_12313	1.8e-08	31.9	154	55	142
strain_GIC31_complete_genome_1492440_1495103_-	phrog_12316	2.5e-185	614.9	887	13	880
strain_GIC31_complete_genome_1415302_1417716_+	phrog_12316	1.3e-174	574.9	804	108	800
strain_GIC31_complete_genome_1425420_1427879_-	phrog_12316	2.3e-151	502.7	819	93	811
strain_GIC31_complete_genome_215926_217842_+	phrog_12316	8.4e-149	494.4	638	32	625
strain_GIC31_complete_genome_2265422_2267395_+	phrog_12316	1.9e-120	395.8	657	29	652
strain_GIC31_complete_genome_423542_425557_+	phrog_12316	2.3e-120	395.4	671	103	669
