Name	Count
Pantothenate and CoA biosynthesis [PATH:ko00770]	19
Phenylalanine metabolism [PATH:ko00360]	26
Toluene degradation [PATH:ko00623]	4
Xylene degradation [PATH:ko00622]	7
Glycerophospholipid metabolism [PATH:ko00564]	25
Fatty acid biosynthesis [PATH:ko00061]	13
Biotin metabolism [PATH:ko00780]	9
Prodigiosin biosynthesis [PATH:ko00333]	3
Lipid biosynthesis proteins [BR:ko01004]	20
Polyketide sugar unit biosynthesis [PATH:ko00523]	4
Benzoate degradation [PATH:ko00362]	31
Peptidoglycan biosynthesis [PATH:ko00550]	19
Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	32
Purine metabolism [PATH:ko00230]	67
Drug metabolism - other enzymes [PATH:ko00983]	12
Vitamin B6 metabolism [PATH:ko00750]	7
Terpenoid backbone biosynthesis [PATH:ko00900]	11
Lysine degradation [PATH:ko00310]	16
Arginine and proline metabolism [PATH:ko00330]	39
Tryptophan metabolism [PATH:ko00380]	18
beta-Alanine metabolism [PATH:ko00410]	16
Insect hormone biosynthesis [PATH:ko00981]	1
Limonene and pinene degradation [PATH:ko00903]	6
Monobactam biosynthesis [PATH:ko00261]	8
HIF-1 signaling pathway [PATH:ko04066]	6
Pathogenic Escherichia coli infection [PATH:ko05130]	2
Salmonella infection [PATH:ko05132]	4
Alzheimer disease [PATH:ko05010]	23
Membrane trafficking [BR:ko04131]	13
Alanine, aspartate and glutamate metabolism [PATH:ko00250]	25
Nicotinate and nicotinamide metabolism [PATH:ko00760]	29
Propanoate metabolism [PATH:ko00640]	35
Aminobenzoate degradation [PATH:ko00627]	16
Arginine biosynthesis [PATH:ko00220]	23
Carbapenem biosynthesis [PATH:ko00332]	3
Glucagon signaling pathway [PATH:ko04922]	6
Fluorobenzoate degradation [PATH:ko00364]	4
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	7
Novobiocin biosynthesis [PATH:ko00401]	5
Porphyrin and chlorophyll metabolism [PATH:ko00860]	43
Oxidative phosphorylation [PATH:ko00190]	57
Thermogenesis [PATH:ko04714]	27
Parkinson disease [PATH:ko05012]	23
Amyotrophic lateral sclerosis [PATH:ko05014]	24
Huntington disease [PATH:ko05016]	23
Prion disease [PATH:ko05020]	21
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	25
Non-alcoholic fatty liver disease [PATH:ko04932]	16
Legionellosis [PATH:ko05134]	7
Taurine and hypotaurine metabolism [PATH:ko00430]	7
Nitrogen metabolism [PATH:ko00910]	20
Peptidases and inhibitors [BR:ko01002]	72
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	5
Dopaminergic synapse [PATH:ko04728]	4
Serotonergic synapse [PATH:ko04726]	2
Cocaine addiction [PATH:ko05030]	2
Amphetamine addiction [PATH:ko05031]	3
Alcoholism [PATH:ko05034]	4
Folate biosynthesis [PATH:ko00790]	24
One carbon pool by folate [PATH:ko00670]	12
Antifolate resistance [PATH:ko01523]	4
Sulfur metabolism [PATH:ko00920]	30
Riboflavin metabolism [PATH:ko00740]	10
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	14
Pathways in cancer [PATH:ko05200]	6
Hepatocellular carcinoma [PATH:ko05225]	2
Fluid shear stress and atherosclerosis [PATH:ko05418]	5
Transcription factors [BR:ko03000]	160
Thyroid hormone synthesis [PATH:ko04918]	2
Selenocompound metabolism [PATH:ko00450]	8
General function prediction only	34
Cardiac muscle contraction [PATH:ko04260]	3
Arachidonic acid metabolism [PATH:ko00590]	3
Styrene degradation [PATH:ko00643]	10
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	3
Pyrimidine metabolism [PATH:ko00240]	41
DNA repair and recombination proteins [BR:ko03400]	84
Steroid hormone biosynthesis [PATH:ko00140]	2
Betalain biosynthesis [PATH:ko00965]	2
Transfer RNA biogenesis [BR:ko03016]	70
MicroRNAs in cancer [PATH:ko05206]	2
DNA replication proteins [BR:ko03032]	31
Chromosome and associated proteins [BR:ko03036]	54
Prokaryotic defense system [BR:ko02048]	37
Ribosome biogenesis [BR:ko03009]	44
Sulfur relay system [PATH:ko04122]	10
Bacterial chemotaxis [PATH:ko02030]	17
Bacterial motility proteins [BR:ko02035]	52
Phenylpropanoid biosynthesis [PATH:ko00940]	5
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
Flavonoid biosynthesis [PATH:ko00941]	1
Cyanoamino acid metabolism [PATH:ko00460]	6
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	25
Biosynthesis of ansamycins [PATH:ko01051]	2
Fat digestion and absorption [PATH:ko04975]	1
alpha-Linolenic acid metabolism [PATH:ko00592]	1
Geraniol degradation [PATH:ko00281]	3
Ethylbenzene degradation [PATH:ko00642]	1
Amino acid related enzymes [BR:ko01007]	41
Biofilm formation - Vibrio cholerae [PATH:ko05111]	11
Ferroptosis [PATH:ko04216]	1
Antimicrobial resistance genes [BR:ko01504]	39
Lipopolysaccharide biosynthesis [PATH:ko00540]	16
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	15
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	26
Starch and sucrose metabolism [PATH:ko00500]	28
Necroptosis [PATH:ko04217]	2
Biofilm formation - Escherichia coli [PATH:ko02026]	18
Insulin signaling pathway [PATH:ko04910]	3
Insulin resistance [PATH:ko04931]	4
Glycosyltransferases [BR:ko01003]	28
N-Glycan biosynthesis [PATH:ko00510]	2
Bladder cancer [PATH:ko05219]	1
Thiamine metabolism [PATH:ko00730]	12
Prenyltransferases [BR:ko01006]	7
Longevity regulating pathway - worm [PATH:ko04212]	7
Chemical carcinogenesis - DNA adducts [PATH:ko05204]	2
Chemical carcinogenesis - receptor activation [PATH:ko05207]	3
Platinum drug resistance [PATH:ko01524]	2
Transporters [BR:ko02000]	454
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	5
D-Arginine and D-ornithine metabolism [PATH:ko00472]	1
D-Alanine metabolism [PATH:ko00473]	4
Glucosinolate biosynthesis [PATH:ko00966]	1
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	2
RIG-I-like receptor signaling pathway [PATH:ko04622]	1
PPAR signaling pathway [PATH:ko03320]	1
Plant-pathogen interaction [PATH:ko04626]	5
Viral carcinogenesis [PATH:ko05203]	2
Human papillomavirus infection [PATH:ko05165]	1
Type II diabetes mellitus [PATH:ko04930]	1
Protein kinases [BR:ko01001]	44
Two-component system [BR:ko02022]	78
RNA degradation [PATH:ko03018]	16
Messenger RNA biogenesis [BR:ko03019]	20
MAPK signaling pathway - plant [PATH:ko04016]	3
Acarbose and validamycin biosynthesis [PATH:ko00525]	2
Phosphatidylinositol signaling system [PATH:ko04070]	4
Vancomycin resistance [PATH:ko01502]	9
Regulation of lipolysis in adipocytes [PATH:ko04923]	1
Retrograde endocannabinoid signaling [PATH:ko04723]	11
Translation factors [BR:ko03012]	17
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	3
Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	4
Protein phosphatases and associated proteins [BR:ko01009]	8
Ether lipid metabolism [PATH:ko00565]	4
Quorum sensing [PATH:ko02024]	54
Thyroid hormone signaling pathway [PATH:ko04919]	1
Bacterial toxins [BR:ko02042]	6
Ras signaling pathway [PATH:ko04014]	2
Phospholipase D signaling pathway [PATH:ko04072]	1
Sphingolipid signaling pathway [PATH:ko04071]	1
cAMP signaling pathway [PATH:ko04024]	2
Endocytosis [PATH:ko04144]	2
Fc gamma R-mediated phagocytosis [PATH:ko04666]	1
GnRH signaling pathway [PATH:ko04912]	2
Parathyroid hormone synthesis, secretion and action [PATH:ko04928]	1
Glutamatergic synapse [PATH:ko04724]	3
Choline metabolism in cancer [PATH:ko05231]	1
Pancreatic cancer [PATH:ko05212]	1
Sphingolipid metabolism [PATH:ko00600]	5
Lysosome [PATH:ko04142]	7
Base excision repair [PATH:ko03410]	15
Homologous recombination [PATH:ko03440]	21
Other glycan degradation [PATH:ko00511]	7
Glycosaminoglycan degradation [PATH:ko00531]	3
beta-Lactam resistance [PATH:ko01501]	14
Renin-angiotensin system [PATH:ko04614]	1
Cell cycle - Caulobacter [PATH:ko04112]	26
Chagas disease [PATH:ko05142]	1
African trypanosomiasis [PATH:ko05143]	1
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	6
Proximal tubule bicarbonate reclamation [PATH:ko04964]	1
GABAergic synapse [PATH:ko04727]	2
Atrazine degradation [PATH:ko00791]	9
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	2
Amoebiasis [PATH:ko05146]	2
Primary immunodeficiency [PATH:ko05340]	2
Secretion system [BR:ko02044]	62
Indole alkaloid biosynthesis [PATH:ko00901]	1
Axon regeneration [PATH:ko04361]	1
Dioxin degradation [PATH:ko00621]	3
Renal cell carcinoma [PATH:ko05211]	1
Cushing syndrome [PATH:ko04934]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Meiosis - yeast [PATH:ko04113]	1
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	17
Longevity regulating pathway - multiple species [PATH:ko04213]	5
Nonribosomal peptide structures [PATH:ko01054]	1
Mitochondrial biogenesis [BR:ko03029]	48
Non-homologous end-joining [PATH:ko03450]	3
DNA replication [PATH:ko03030]	17
Nucleotide excision repair [PATH:ko03420]	8
Mismatch repair [PATH:ko03430]	18
Structural proteins	15
ABC transporters [PATH:ko02010]	206
Others	17
Tuberculosis [PATH:ko05152]	7
Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	3
Photosynthesis [PATH:ko00195]	6
Photosynthesis proteins [BR:ko00194]	7
Cofactor metabolism	6
Rap1 signaling pathway [PATH:ko04015]	1
Apelin signaling pathway [PATH:ko04371]	1
Calcium signaling pathway [PATH:ko04020]	1
cGMP-PKG signaling pathway [PATH:ko04022]	1
Oocyte meiosis [PATH:ko04114]	1
Cellular senescence [PATH:ko04218]	1
C-type lectin receptor signaling pathway [PATH:ko04625]	2
Estrogen signaling pathway [PATH:ko04915]	1
Oxytocin signaling pathway [PATH:ko04921]	1
Melanogenesis [PATH:ko04916]	1
Renin secretion [PATH:ko04924]	1
Aldosterone synthesis and secretion [PATH:ko04925]	1
Adrenergic signaling in cardiomyocytes [PATH:ko04261]	1
Vascular smooth muscle contraction [PATH:ko04270]	1
Salivary secretion [PATH:ko04970]	1
Gastric acid secretion [PATH:ko04971]	1
Long-term potentiation [PATH:ko04720]	1
Neurotrophin signaling pathway [PATH:ko04722]	1
Phototransduction [PATH:ko04744]	1
Phototransduction - fly [PATH:ko04745]	1
Olfactory transduction [PATH:ko04740]	1
Inflammatory mediator regulation of TRP channels [PATH:ko04750]	1
Circadian entrainment [PATH:ko04713]	1
Glioma [PATH:ko05214]	1
Human immunodeficiency virus 1 infection [PATH:ko05170]	2
Human cytomegalovirus infection [PATH:ko05163]	2
Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]	2
Pertussis [PATH:ko05133]	6
Lipid and atherosclerosis [PATH:ko05417]	4
Chaperones and folding catalysts [BR:ko03110]	36
Carotenoid biosynthesis [PATH:ko00906]	1
Flagellar assembly [PATH:ko02040]	32
NOD-like receptor signaling pathway [PATH:ko04621]	2
Shigellosis [PATH:ko05131]	3
Energy metabolism	12
Transcription machinery [BR:ko03021]	18
Phosphotransferase system (PTS) [PATH:ko02060]	5
Ribosome [PATH:ko03010]	54
Ribosome [BR:ko03011]	54
RNA polymerase [PATH:ko03020]	4
Protein export [PATH:ko03060]	16
Bacterial secretion system [PATH:ko03070]	29
Protein processing	15
Glycan metabolism	9
Transport	9
Cytoskeleton proteins [BR:ko04812]	9
Signaling proteins	12
Replication and repair	24
Lipoic acid metabolism [PATH:ko00785]	3
Nucleotide metabolism	1
Unclassified viral proteins	2
Ribosome biogenesis in eukaryotes [PATH:ko03008]	1
Proteoglycans in cancer [PATH:ko05205]	1
Transcription	3
MAPK signaling pathway - yeast [PATH:ko04011]	1
FoxO signaling pathway [PATH:ko04068]	2
Longevity regulating pathway [PATH:ko04211]	2
Amino acid metabolism	7
Type I diabetes mellitus [PATH:ko04940]	1
MAPK signaling pathway - fly [PATH:ko04013]	1
Carbohydrate metabolism	4
Ion channels [BR:ko04040]	1
Biosynthesis of type II polyketide products [PATH:ko01057]	5
Polyketide biosynthesis proteins [BR:ko01008]	4
Neuroactive ligand-receptor interaction [PATH:ko04080]	1
Apoptosis - fly [PATH:ko04214]	2
Cholesterol metabolism [PATH:ko04979]	1
Human T-cell leukemia virus 1 infection [PATH:ko05166]	1
Phosphonate and phosphinate metabolism [PATH:ko00440]	8
Function unknown	102
Cell growth	6
ECM-receptor interaction [PATH:ko04512]	1
Hypertrophic cardiomyopathy [PATH:ko05410]	1
Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412]	1
Dilated cardiomyopathy [PATH:ko05414]	1
Viral myocarditis [PATH:ko05416]	2
Cell adhesion molecules [PATH:ko04514]	1
Autophagy - yeast [PATH:ko04138]	1
Phenazine biosynthesis [PATH:ko00405]	1
Secondary bile acid biosynthesis [PATH:ko00121]	1
Cell motility	2
NF-kappa B signaling pathway [PATH:ko04064]	1
T cell receptor signaling pathway [PATH:ko04660]	1
B cell receptor signaling pathway [PATH:ko04662]	1
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	2
Various types of N-glycan biosynthesis [PATH:ko00513]	2
Fatty acid elongation [PATH:ko00062]	2
Translation	3
Apoptosis [PATH:ko04210]	2
Apoptosis - multiple species [PATH:ko04215]	1
p53 signaling pathway [PATH:ko04115]	2
Colorectal cancer [PATH:ko05210]	1
Small cell lung cancer [PATH:ko05222]	1
Hepatitis B [PATH:ko05161]	1
Hepatitis C [PATH:ko05160]	1
Influenza A [PATH:ko05164]	1
Measles [PATH:ko05162]	1
Herpes simplex virus 1 infection [PATH:ko05168]	1
Epstein-Barr virus infection [PATH:ko05169]	1
Toxoplasmosis [PATH:ko05145]	1
Spinocerebellar ataxia [PATH:ko05017]	1
Lipid metabolism	2
Other types of O-glycan biosynthesis [PATH:ko00514]	1
Nitrotoluene degradation [PATH:ko00633]	1
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	3
Neutrophil extracellular trap formation [PATH:ko04613]	1
Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	1
Phagosome [PATH:ko04145]	1
Proteasome [BR:ko03051]	2
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	1
Protein processing in endoplasmic reticulum [PATH:ko04141]	1
Staphylococcus aureus infection [PATH:ko05150]	2
Protein digestion and absorption [PATH:ko04974]	1
Tetracycline biosynthesis [PATH:ko00253]	1
mRNA surveillance pathway [PATH:ko03015]	1
Glycosaminoglycan binding proteins [BR:ko00536]	1
Steroid degradation [PATH:ko00984]	1
Cytochrome P450 [BR:ko00199]	1
Hippo signaling pathway - fly [PATH:ko04391]	1
Hippo signaling pathway - multiple species [PATH:ko04392]	1
Cell adhesion molecules [BR:ko04515]	1
Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	1
Furfural degradation [PATH:ko00365]	2
Domain-containing proteins not elsewhere classified [BR:ko04990]	3
Secondary metabolism	3
CD molecules [BR:ko04090]	1
Staurosporine biosynthesis [PATH:ko00404]	1
Biosynthesis of various secondary metabolites - part 1 [PATH:ko00999]	1
Biosynthesis of enediyne antibiotics [PATH:ko01059]	4
Caffeine metabolism [PATH:ko00232]	1
Ubiquitin system [BR:ko04121]	1
Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	1
